actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
545,PT12M00.00S,2021-12-24T04:52:32.4Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612744,84,83,2021-12-24T04:53:57Z,5400000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2021-12-24T04:52:32.4Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612744,84,83,2021-12-24T04:53:57Z,5410000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2021-12-24T04:54:05.1Z,4,REGULAR,period,start,[],0,,,1610612744,84,83,2021-12-24T04:54:05Z,5420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT11M47.00S,2021-12-24T04:54:17.6Z,4,REGULAR,3pt,Jump Shot,[],201939,94.95729303547962,1.9607843137254901,1610612744,87,83,2021-12-24T04:54:20Z,5430000,-240.0,-5.0,1,right,S. Curry 24' 3PT  (34 PTS) (J. Toscano-Anderson 4 AST),"[201939, 1629308]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,24.03,Made,34.0,,,,,,,,,J. Toscano-Anderson,1629308.0,4.0,
550,PT11M30.00S,2021-12-24T04:54:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,8.229303547963205,45.588235294117645,1610612763,87,85,2021-12-24T04:54:36Z,5450000,22.0,25.0,1,left,D. Brooks driving Layup (13 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,,,,,,3.33,Made,13.0,,,,,,,,,,,,
551,PT11M04.00S,2021-12-24T04:55:02.5Z,4,REGULAR,turnover,out-of-bounds,[],1629308,,,1610612744,87,85,2021-12-24T04:55:04Z,5460000,,,0,,J. Toscano-Anderson bad pass out-of-bounds TURNOVER (4 TO),[1629308],1610612744.0,GSW,bad pass,,,Toscano-Anderson,J. Toscano-Anderson,,,,,201246.0,4.0,,,,,,,,,,,,,,,,,,,
552,PT11M04.00S,2021-12-24T04:55:12.4Z,4,REGULAR,substitution,out,[],1629308,,,1610612763,87,85,2021-12-24T04:55:16Z,5470000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT11M04.00S,2021-12-24T04:55:12.4Z,4,REGULAR,substitution,in,[],203490,,,1610612763,87,85,2021-12-24T04:55:16Z,5480000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M49.00S,2021-12-24T04:55:33.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,10.068988173455978,51.71568627450981,1610612763,87,87,2021-12-24T04:55:37Z,5490000,-9.0,42.0,1,left,J. Jackson Jr. driving Layup (20 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,4.3,Made,20.0,,,,,,,,,,,,
555,PT10M39.00S,2021-12-24T04:55:43.6Z,4,REGULAR,3pt,Jump Shot,[],202357,61.84296977660972,46.81372549019608,1610612744,90,87,2021-12-24T04:55:48Z,5500000,-16.0,306.0,1,right,N. Bjelica 30' 3PT  (9 PTS) (O. Porter Jr. 2 AST),"[202357, 203490]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,30.66,Made,9.0,,,,,,,,,O. Porter Jr.,203490.0,2.0,
557,PT10M17.00S,2021-12-24T04:56:23.5Z,4,REGULAR,substitution,out,[],1630228,,,1610612763,90,87,2021-12-24T04:56:26Z,5520000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT10M17.00S,2021-12-24T04:56:23.5Z,4,REGULAR,substitution,in,[],1626172,,,1610612763,90,87,2021-12-24T04:56:26Z,5530000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT10M17.00S,2021-12-24T04:56:53.6Z,4,REGULAR,jumpball,recovered,[],1630214,,,1610612763,90,87,2021-12-24T04:57:27Z,5540000,,,0,,Jump Ball J. Jackson Jr. vs. O. Porter Jr.: Tip to X. Tillman,"[1630214, 1628991, 203490]",1610612763.0,MEM,heldball,X. Tillman,1630214.0,Tillman,X. Tillman,Jackson Jr.,1628991.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,,,,,,,
562,PT10M13.00S,2021-12-24T04:56:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630214,33.85348226018397,51.470588235294116,1610612763,90,87,2021-12-24T04:56:58Z,5570000,-7.0,266.0,1,left,MISS X. Tillman 26' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,26.58,Missed,,,,,,,,,,,,,
563,PT10M10.00S,2021-12-24T04:56:58.5Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,90,87,2021-12-24T04:56:58Z,5580000,,,0,,O. Porter Jr. REBOUND (Off:3 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,562.0,7.0,4.0,3.0,,,,
564,PT09M59.00S,2021-12-24T04:57:10.5Z,4,REGULAR,3pt,Jump Shot,[],201939,64.07687253613666,33.33333333333333,1610612744,90,87,2021-12-24T04:57:13Z,5590000,-83.0,285.0,1,right,MISS S. Curry 29' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,,29.71,Missed,,,,,,,,,,,,,
565,PT09M56.00S,2021-12-24T04:57:13.5Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,90,87,2021-12-24T04:57:34Z,5600000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,564.0,5.0,2.0,3.0,,,,
566,PT09M41.00S,2021-12-24T04:57:35.6Z,4,REGULAR,foul,personal,[],1626172,,,1610612763,90,87,2021-12-24T04:57:40Z,5610000,,,0,,K. Looney personal FOUL (5 PF),"[1626172, 1630214]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,201246.0,,5.0,0.0,Tillman,1630214.0,,,,,,,,,,,,,,,
568,PT09M41.00S,2021-12-24T04:57:45.4Z,4,REGULAR,substitution,out,[],1630214,,,1610612763,90,87,2021-12-24T04:57:49Z,5630000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M41.00S,2021-12-24T04:57:45.4Z,4,REGULAR,substitution,in,[],203500,,,1610612763,90,87,2021-12-24T04:57:49Z,5640000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M30.00S,2021-12-24T04:58:05.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,16.507884362680684,50.98039215686274,1610612763,90,87,2021-12-24T04:58:08Z,5650000,-5.0,103.0,1,left,MISS D. Brooks 10' driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,,,,,,,10.28,Missed,,,,,,,,,,,,,
571,PT09M29.00S,2021-12-24T04:58:09.6Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,90,87,2021-12-24T04:58:09Z,5660000,,,0,,N. Bjelica REBOUND (Off:0 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,570.0,4.0,4.0,0.0,,,,
572,PT09M29.00S,2021-12-24T04:58:10.9Z,4,REGULAR,foul,personal,[],1628415,,,1610612744,90,87,2021-12-24T04:58:14Z,5670000,,,0,,D. Brooks personal FOUL (4 PF),"[1628415, 202357]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,201639.0,,4.0,1.0,Bjelica,202357.0,,,,,,,,,,,,,,,
574,PT09M11.00S,2021-12-24T04:58:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.72339027595268,46.81372549019608,1610612744,90,87,2021-12-24T04:58:45Z,5690000,-16.0,16.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,,,,2.25,Missed,,,,,,,,,,,,,
575,PT09M09.00S,2021-12-24T04:58:44.9Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,90,87,2021-12-24T04:59:20Z,5700000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,574.0,5.0,3.0,2.0,,,,
576,PT09M02.00S,2021-12-24T04:58:51.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,15.588042049934298,50.98039215686274,1610612763,90,87,2021-12-24T05:01:02Z,5710000,-5.0,94.0,1,left,MISS T. Jones 9' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,,,,,,9.41,Missed,,,,,,,,,,,,,
577,PT09M00.00S,2021-12-24T04:58:53.7Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,90,87,2021-12-24T04:59:16Z,5720000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,576.0,5.0,4.0,1.0,,,,
578,PT08M51.00S,2021-12-24T04:59:04.9Z,4,REGULAR,foul,offensive,[],1630541,,,1610612744,90,87,2021-12-24T04:59:10Z,5730000,,,0,,M. Moody offensive FOUL (1 PF),"[1630541, 1628991]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,201245.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
580,PT08M51.00S,2021-12-24T04:59:04.9Z,4,REGULAR,turnover,offensive foul,[],1630541,,,1610612744,90,87,2021-12-24T04:59:04Z,5750000,,,0,,M. Moody offensive foul TURNOVER (1 TO),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,201245.0,1.0,,,,,,,,,,,,,,,,,,,
581,PT08M37.00S,2021-12-24T04:59:29.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628415,22.946780551905388,43.627450980392155,1610612763,90,87,2021-12-24T04:59:32Z,5760000,32.0,163.0,1,left,MISS D. Brooks 16' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,,,,,,16.63,Missed,,,,,,,,,,,,,
582,PT08M35.00S,2021-12-24T04:59:31.4Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,90,87,2021-12-24T04:59:51Z,5770000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,581.0,3.0,3.0,0.0,,,,
583,PT08M28.00S,2021-12-24T04:59:38.5Z,4,REGULAR,3pt,Jump Shot,[],201939,68.41327201051249,72.79411764705883,1610612744,93,87,2021-12-24T04:59:41Z,5780000,114.0,244.0,1,right,S. Curry 26' 3PT  (37 PTS) (O. Porter Jr. 3 AST),"[201939, 203490]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,26.97,Made,37.0,,,,,,,,,O. Porter Jr.,203490.0,3.0,
585,PT08M26.00S,2021-12-24T04:59:46.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,93,87,2021-12-24T04:59:46Z,5800000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M26.00S,2021-12-24T05:00:28.9Z,4,REGULAR,substitution,out,[],203490,,,1610612763,93,87,2021-12-24T05:02:38Z,5810000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M26.00S,2021-12-24T05:00:28.9Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,93,87,2021-12-24T05:02:38Z,5820000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M26.00S,2021-12-24T05:00:28.9Z,4,REGULAR,substitution,out,[],203500,,,1610612763,93,87,2021-12-24T05:02:38Z,5830000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M26.00S,2021-12-24T05:00:28.9Z,4,REGULAR,substitution,in,[],1629308,,,1610612763,93,87,2021-12-24T05:02:38Z,5840000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M26.00S,2021-12-24T05:00:28.9Z,4,REGULAR,substitution,in,[],1629001,,,1610612763,93,87,2021-12-24T05:02:38Z,5850000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M26.00S,2021-12-24T05:00:28.9Z,4,REGULAR,substitution,in,[],203937,,,1610612763,93,87,2021-12-24T05:02:38Z,5860000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M03.00S,2021-12-24T05:02:59.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,15.982260183968464,57.107843137254896,1610612763,93,87,2021-12-24T05:03:02Z,5870000,-36.0,98.0,1,left,MISS D. Brooks 10' turnaround Shot,[1628415],1610612763.0,MEM,turnaround,,,Brooks,D. Brooks,,,,,,,,,,,10.39,Missed,,,,,,,,,,,,,
593,PT08M01.00S,2021-12-24T05:03:01.7Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,93,87,2021-12-24T05:03:08Z,5880000,,,0,,N. Bjelica REBOUND (Off:0 Def:5),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,592.0,5.0,5.0,0.0,,,,
594,PT07M49.00S,2021-12-24T05:03:15.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,93,87,2021-12-24T05:03:15Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M49.00S,2021-12-24T05:03:22.8Z,4,REGULAR,substitution,out,[],1626145,,,1610612744,93,87,2021-12-24T05:03:27Z,5900000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M49.00S,2021-12-24T05:03:22.8Z,4,REGULAR,substitution,in,[],1629630,,,1610612744,93,87,2021-12-24T05:03:27Z,5910000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M41.00S,2021-12-24T05:03:49.6Z,4,REGULAR,foul,personal,[],203937,,,1610612744,93,87,2021-12-24T05:03:53Z,5920000,,,0,,K. Anderson personal FOUL (2 PF),"[203937, 202357]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,201245.0,,2.0,1.0,Bjelica,202357.0,,,,,,,,,,,,,,,
599,PT07M41.00S,2021-12-24T05:04:03.1Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,93,87,2021-12-24T05:04:08Z,5940000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M41.00S,2021-12-24T05:04:03.1Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,93,87,2021-12-24T05:04:08Z,5950000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M30.00S,2021-12-24T05:04:25.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,81.2910643889619,40.19607843137255,1610612744,95,87,2021-12-24T05:04:29Z,5960000,-49.0,123.0,1,right,K. Looney 13' pullup Jump Shot (6 PTS) (J. Toscano-Anderson 5 AST),"[1626172, 1629308]",1610612744.0,GSW,pullup,,,Looney,K. Looney,,,,,,,,,,,13.28,Made,6.0,,,,,,,,,J. Toscano-Anderson,1629308.0,5.0,
603,PT07M10.00S,2021-12-24T05:04:45.8Z,4,REGULAR,3pt,Jump Shot,[],203937,28.728646517739815,16.911764705882355,1610612763,95,87,2021-12-24T05:04:49Z,5980000,165.0,218.0,1,left,MISS K. Anderson 27' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,27.32,Missed,,,,,,,,,,,,,
604,PT07M08.00S,2021-12-24T05:04:47.8Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,95,87,2021-12-24T05:05:24Z,5990000,,,0,,N. Bjelica REBOUND (Off:0 Def:6),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,603.0,6.0,6.0,0.0,,,,
605,PT06M57.00S,2021-12-24T05:04:58.4Z,4,REGULAR,3pt,Jump Shot,[],201939,62.76281208935611,46.07843137254902,1610612744,95,87,2021-12-24T05:05:01Z,6000000,-20.0,298.0,1,right,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,,29.81,Missed,,,,,,,,,,,,,
606,PT06M54.00S,2021-12-24T05:05:02.2Z,4,REGULAR,rebound,defensive,[],203937,,,1610612763,95,87,2021-12-24T05:05:02Z,6010000,,,0,,K. Anderson REBOUND (Off:0 Def:5),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,605.0,5.0,5.0,0.0,,,,
607,PT06M40.00S,2021-12-24T05:05:16.3Z,4,REGULAR,3pt,Jump Shot,[],1629001,32.53942181340342,50.49019607843137,1610612763,95,87,2021-12-24T05:05:19Z,6020000,-2.0,253.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,25.34,Missed,,,,,,,,,,,,,
608,PT06M37.00S,2021-12-24T05:05:19.5Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,95,87,2021-12-24T05:05:19Z,6030000,,,0,,N. Bjelica REBOUND (Off:0 Def:7),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,607.0,7.0,7.0,0.0,,,,
609,PT06M31.00S,2021-12-24T05:05:27.7Z,4,REGULAR,foul,offensive,[],1629308,,,1610612744,95,87,2021-12-24T05:05:32Z,6040000,,,0,,J. Toscano-Anderson offensive FOUL (3 PF),"[1629308, 1629001]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,201639.0,,3.0,0.0,Melton,1629001.0,,,,,,,,,,,,,,,
611,PT06M31.00S,2021-12-24T05:05:27.7Z,4,REGULAR,turnover,offensive foul,[],1629308,,,1610612744,95,87,2021-12-24T05:05:27Z,6060000,,,0,,J. Toscano-Anderson offensive foul TURNOVER (5 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,201639.0,5.0,,,,,,,,,,,,,,,,,,,
612,PT06M31.00S,2021-12-24T05:05:33.6Z,4,REGULAR,substitution,out,[],202357,,,1610612763,95,87,2021-12-24T05:05:43Z,6070000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M31.00S,2021-12-24T05:05:33.6Z,4,REGULAR,substitution,out,[],201939,,,1610612763,95,87,2021-12-24T05:05:43Z,6080000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M31.00S,2021-12-24T05:05:33.6Z,4,REGULAR,substitution,in,[],1629185,,,1610612763,95,87,2021-12-24T05:05:43Z,6100000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M31.00S,2021-12-24T05:05:33.6Z,4,REGULAR,substitution,in,[],203110,,,1610612763,95,87,2021-12-24T05:05:43Z,6110000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M31.00S,2021-12-24T05:05:33.6Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,95,87,2021-12-24T05:05:43Z,6120000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M31.00S,2021-12-24T05:05:33.6Z,4,REGULAR,substitution,out,[],1628415,,,1610612763,95,87,2021-12-24T05:05:51Z,6130000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M15.00S,2021-12-24T05:06:07.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,10.85742444152431,46.32352941176471,1610612763,95,89,2021-12-24T05:06:10Z,6140000,18.0,50.0,1,left,J. Morant driving Layup (18 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,,5.29,Made,18.0,,,,,,,,,,,,
620,PT06M15.00S,2021-12-24T05:06:14.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,95,89,2021-12-24T05:06:14Z,6150000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M15.00S,2021-12-24T05:07:06.7Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,95,89,2021-12-24T05:08:58Z,6160000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M15.00S,2021-12-24T05:07:06.7Z,4,REGULAR,substitution,out,[],1628991,,,1610612744,95,89,2021-12-24T05:08:58Z,6170000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M15.00S,2021-12-24T05:07:06.7Z,4,REGULAR,substitution,in,[],203490,,,1610612744,95,89,2021-12-24T05:08:58Z,6180000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M15.00S,2021-12-24T05:07:06.7Z,4,REGULAR,substitution,in,[],1630214,,,1610612744,95,89,2021-12-24T05:08:58Z,6190000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M02.00S,2021-12-24T05:09:26.7Z,4,REGULAR,3pt,Jump Shot,[],203490,65.25952693823915,42.64705882352941,1610612744,95,89,2021-12-24T05:09:31Z,6200000,-37.0,274.0,1,right,MISS O. Porter Jr. 27' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,27.66,Missed,,,,,,,,,,,,,
626,PT06M00.00S,2021-12-24T05:09:28.7Z,4,REGULAR,rebound,offensive,[],1629185,,,1610612744,95,89,2021-12-24T05:09:43Z,6210000,,,0,,C. Chiozza REBOUND (Off:1 Def:0),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,625.0,1.0,0.0,1.0,,,,
627,PT05M58.00S,2021-12-24T05:09:33.2Z,4,REGULAR,turnover,bad pass,[],1629185,,,1610612744,95,89,2021-12-24T05:09:47Z,6220000,,,0,,C. Chiozza bad pass TURNOVER (2 TO),"[1629185, 1630214]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,2.0,,,,,,,,Tillman,1630214.0,,,,,,,,,,
628,PT05M58.00S,2021-12-24T05:09:33.2Z,4,REGULAR,steal,,[],1630214,,,1610612763,95,89,2021-12-24T05:09:35Z,6230000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M56.00S,2021-12-24T05:09:37.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,95,89,2021-12-24T05:09:37Z,6240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M34.00S,2021-12-24T05:10:04.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203937,7.703679369250986,95.09803921568627,1610612763,95,92,2021-12-24T05:10:06Z,6250000,-225.0,20.0,1,left,K. Anderson 3PT  (8 PTS) (D. Bane 1 AST),"[203937, 1630217]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,22.64,Made,8.0,,,,,,,,,D. Bane,1630217.0,1.0,
632,PT05M14.00S,2021-12-24T05:10:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,83.78777923784494,47.05882352941176,1610612744,95,92,2021-12-24T05:10:26Z,6270000,-15.0,100.0,1,right,MISS D. Green 10' driving floating Shot,[203110],1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,,,,,,,10.1,Missed,,,,,,,,,,,,,
633,PT05M11.00S,2021-12-24T05:10:27.6Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,95,92,2021-12-24T05:10:27Z,6280000,,,0,,X. Tillman REBOUND (Off:5 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,632.0,8.0,3.0,5.0,,,,
634,PT05M11.00S,2021-12-24T05:10:32.0Z,4,REGULAR,foul,technical,['1freethrow'],203110,,,1610612763,95,92,2021-12-24T05:10:38Z,6290000,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,201245.0,,2.0,1.0,,,,,,,,,,,,,,,,,
635,PT05M11.00S,2021-12-24T05:10:53.8Z,4,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,95,93,2021-12-24T05:10:53Z,6300000,,,0,,D. Bane technical Free Throw 1 of 1 (10 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
