actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
549,PT00M00.00S,2021-11-08T03:23:57.5Z,3,REGULAR,period,end,[],0,,,1610612745,103,83,2021-11-08T03:23:57Z,5400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2021-11-08T03:26:27.9Z,4,REGULAR,substitution,out,['startperiod'],202357,,,1610612745,103,83,2021-11-08T03:26:39Z,5410000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2021-11-08T03:26:27.9Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612745,103,83,2021-11-08T03:26:39Z,5420000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2021-11-08T03:26:27.9Z,4,REGULAR,substitution,out,['startperiod'],1628021,,,1610612745,103,83,2021-11-08T03:26:39Z,5430000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2021-11-08T03:26:27.9Z,4,REGULAR,substitution,in,['startperiod'],1630541,,,1610612745,103,83,2021-11-08T03:26:39Z,5440000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2021-11-08T03:26:27.9Z,4,REGULAR,substitution,in,['startperiod'],203490,,,1610612745,103,83,2021-11-08T03:26:39Z,5450000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2021-11-08T03:26:27.9Z,4,REGULAR,substitution,in,['startperiod'],1629717,,,1610612745,103,83,2021-11-08T03:26:39Z,5460000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2021-11-08T03:26:31.2Z,4,REGULAR,period,start,[],0,,,1610612745,103,83,2021-11-08T03:26:40Z,5470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT11M46.00S,2021-11-08T03:26:44.3Z,4,REGULAR,3pt,Jump Shot,[],1629717,72.88107752956637,16.911764705882355,1610612745,103,83,2021-11-08T03:34:24Z,5480000,-165.0,202.0,1,right,MISS A. Brooks 26' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,,,26.14,Missed,,,,,,,,,,,,,,,,,
558,PT11M42.00S,2021-11-08T03:26:48.3Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,103,83,2021-11-08T03:26:49Z,5490000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,557.0,6.0,5.0,1.0,,,,,,,,,,,,,
559,PT11M25.00S,2021-11-08T03:27:04.7Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612744,103,83,2021-11-08T03:27:11Z,5500000,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 1630528]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,3.0,,,,,,,,,,,,,,,Christopher,1630528.0,,,
560,PT11M25.00S,2021-11-08T03:27:04.7Z,4,REGULAR,steal,,[],1630528,,,1610612745,103,83,2021-11-08T03:32:27Z,5510000,,,0,,J. Christopher STEAL (1 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT11M16.00S,2021-11-08T03:27:14.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201571,73.66951379763469,84.55882352941177,1610612745,103,86,2021-11-08T03:27:21Z,5520000,173.0,195.0,1,right,D. Augustin 26' 3PT  (6 PTS) (J. Christopher 1 AST),"[201571, 1630528]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,26.05,Made,,,,,6.0,J. Christopher,1630528.0,1.0,,,,,,,,,
563,PT10M51.00S,2021-11-08T03:27:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.5722733245729295,41.911764705882355,1610612744,103,86,2021-11-08T03:27:49Z,5540000,40.0,19.0,1,left,MISS J. Poole driving Layup - blocked,"[1629673, 1630578]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,4.45,Missed,,,,,,,,,,,,,,,Sengun,1630578.0,
564,PT10M51.00S,2021-11-08T03:27:40.8Z,4,REGULAR,block,,[],1630578,,,1610612744,103,86,2021-11-08T03:27:43Z,5550000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M51.00S,2021-11-08T03:27:40.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,103,86,2021-11-08T03:27:49Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,563.0,,,,,,,,,,,,,,,,
566,PT10M51.00S,2021-11-08T03:27:45.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,103,86,2021-11-08T03:27:45Z,5570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT10M47.00S,2021-11-08T03:28:02.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629308,4.599211563731932,97.08180147058823,1610612744,103,86,2021-11-08T03:28:15Z,5580000,-235.0,-9.0,1,left,MISS J. Toscano-Anderson 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,23.56,Missed,,,,,,,,,,,,,,,,,
568,PT10M42.00S,2021-11-08T03:28:07.1Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,103,86,2021-11-08T03:28:15Z,5590000,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,567.0,2.0,1.0,1.0,,,,,,,,,,,,,
569,PT10M40.00S,2021-11-08T03:28:10.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630528,94.1688567674113,53.18627450980392,1610612745,103,86,2021-11-08T03:36:14Z,5600000,16.0,2.0,1,right,MISS J. Christopher running Layup,[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,,,1.61,Missed,,,,,,,,,,,,,,,,,
570,PT10M36.00S,2021-11-08T03:28:14.0Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,103,86,2021-11-08T03:28:29Z,5610000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,569.0,1.0,1.0,0.0,,,,,,,,,,,,,
571,PT10M33.00S,2021-11-08T03:28:16.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203490,26.49474375821288,15.931372549019606,1610612744,106,86,2021-11-08T03:37:02Z,5620000,170.0,197.0,1,left,O. Porter Jr. 26' 3PT running (15 PTS) (D. Lee 4 AST),"[203490, 1627814]",1610612744.0,GSW,running,,,Porter Jr.,O. Porter Jr.,,,,,,,26.01,Made,,,,,15.0,D. Lee,1627814.0,4.0,,,,,,,,,
573,PT10M14.00S,2021-11-08T03:28:35.7Z,4,REGULAR,foul,personal,['3freethrow'],1629308,,,1610612745,106,86,2021-11-08T03:37:55Z,5640000,,,0,,J. Toscano-Anderson shooting personal FOUL (2 PF) (Augustin 3 FT),"[1629308, 201571]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1146.0,,,,,,,,,,,,2.0,0.0,Augustin,201571.0,,,,,
585,PT10M14.00S,2021-11-08T03:29:40.1Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,106,86,2021-11-08T03:39:26Z,5663750,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT10M14.00S,2021-11-08T03:29:40.1Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,106,86,2021-11-08T03:39:26Z,5670625,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M14.00S,2021-11-08T03:29:41.1Z,4,REGULAR,freethrow,1 of 3,[],201571,,,1610612745,106,87,2021-11-08T03:40:07Z,5677500,,,0,,D. Augustin Free Throw 1 of 3 (7 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
576,PT10M14.00S,2021-11-08T03:29:41.1Z,4,REGULAR,freethrow,2 of 3,[],201571,,,1610612745,106,88,2021-11-08T03:40:07Z,5691250,,,0,,D. Augustin Free Throw 2 of 3 (8 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
579,PT10M14.00S,2021-11-08T03:29:41.1Z,4,REGULAR,freethrow,3 of 3,[],201571,,,1610612745,106,89,2021-11-08T03:40:07Z,5698125,,,0,,D. Augustin Free Throw 3 of 3 (9 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
580,PT09M51.00S,2021-11-08T03:30:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,5.732588699080158,49.26470588235294,1610612744,108,89,2021-11-08T03:30:17Z,5710000,4.0,1.0,1,left,M. Moody cutting Layup (2 PTS) (J. Poole 4 AST),"[1630541, 1629673]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,,,0.4,Made,,,,,2.0,J. Poole,1629673.0,4.0,,,,,,,,,
582,PT09M43.00S,2021-11-08T03:30:22.8Z,4,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612745,108,89,2021-11-08T03:30:33Z,5730000,,,0,,J. Poole shooting personal FOUL (5 PF) (Augustin 2 FT),"[1629673, 201571]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,202053.0,,,,,,,,,,,,5.0,0.0,Augustin,201571.0,,,,,
584,PT09M43.00S,2021-11-08T03:30:42.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,108,89,2021-11-08T03:30:42Z,5750000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M43.00S,2021-11-08T03:34:20.1Z,4,REGULAR,freethrow,1 of 2,[],201571,,,1610612745,108,90,2021-11-08T03:34:20Z,5760000,,,0,,D. Augustin Free Throw 1 of 2 (10 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
588,PT09M43.00S,2021-11-08T03:34:34.7Z,4,REGULAR,freethrow,2 of 2,[],201571,,,1610612745,108,91,2021-11-08T03:34:34Z,5770000,,,0,,D. Augustin Free Throw 2 of 2 (11 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
589,PT09M43.00S,2021-11-08T03:34:39.3Z,4,REGULAR,substitution,out,[],201571,,,1610612744,108,91,2021-11-08T03:34:44Z,5780000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT09M43.00S,2021-11-08T03:34:39.3Z,4,REGULAR,substitution,in,[],1630224,,,1610612744,108,91,2021-11-08T03:34:44Z,5790000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT09M20.00S,2021-11-08T03:35:10.7Z,4,REGULAR,3pt,Jump Shot,[],1629673,24.392247043363994,82.35294117647058,1610612744,108,91,2021-11-08T03:35:20Z,5800000,-162.0,177.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,23.97,Missed,,,,,,,,,,,,,,,,,
592,PT09M16.00S,2021-11-08T03:35:14.7Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,108,91,2021-11-08T03:35:20Z,5810000,,,0,,J. Tate REBOUND (Off:2 Def:6),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,591.0,8.0,6.0,2.0,,,,,,,,,,,,,
593,PT09M07.00S,2021-11-08T03:35:22.9Z,4,REGULAR,3pt,Jump Shot,[],1630256,72.48685939553219,77.20588235294117,1610612745,108,91,2021-11-08T03:35:29Z,5820000,136.0,206.0,1,right,MISS J. Tate 24' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,24.69,Missed,,,,,,,,,,,,,,,,,
594,PT09M04.00S,2021-11-08T03:35:25.9Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,108,91,2021-11-08T03:35:29Z,5830000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,593.0,3.0,3.0,0.0,,,,,,,,,,,,,
595,PT08M54.00S,2021-11-08T03:35:36.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,8.229303547963205,53.431372549019606,1610612744,110,91,2021-11-08T03:42:50Z,5840000,-17.0,25.0,1,left,J. Poole driving floating Jump Shot (25 PTS),[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,,,3.03,Made,,,,,25.0,,,,,,,,,,,,
596,PT08M43.00S,2021-11-08T03:35:48.4Z,4,REGULAR,3pt,Jump Shot,[],1629717,70.64717477003943,20.588235294117645,1610612745,110,91,2021-11-08T03:35:55Z,5850000,-147.0,223.0,1,right,MISS A. Brooks 26' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,26.75,Missed,,,,,,,,,,,,,,,,,
597,PT08M36.00S,2021-11-08T03:35:55.4Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,110,91,2021-11-08T03:35:55Z,5860000,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,596.0,4.0,4.0,0.0,,,,,,,,,,,,,
598,PT08M32.00S,2021-11-08T03:35:57.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627814,31.09395532194481,49.26470588235294,1610612744,110,91,2021-11-08T03:39:42Z,5870000,4.0,240.0,1,left,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,23.98,Missed,,,,,,,,,,,,,,,,,
599,PT08M28.00S,2021-11-08T03:36:01.7Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,110,91,2021-11-08T03:39:42Z,5880000,,,0,,J. Tate REBOUND (Off:2 Def:7),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,598.0,9.0,7.0,2.0,,,,,,,,,,,,,
600,PT08M18.00S,2021-11-08T03:36:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.24901445466492,53.18627450980392,1610612745,110,91,2021-11-08T03:38:26Z,5890000,16.0,11.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 203490]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,1.93,Missed,,,,,,,,,,,,,,,Porter Jr.,203490.0,
601,PT08M18.00S,2021-11-08T03:36:13.8Z,4,REGULAR,block,,[],203490,,,1610612745,110,91,2021-11-08T03:36:16Z,5900000,,,0,,O. Porter Jr. BLOCK (1 BLK),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M17.00S,2021-11-08T03:36:14.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,110,91,2021-11-08T03:38:26Z,5910000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,
604,PT08M17.00S,2021-11-08T03:36:22.2Z,4,REGULAR,foul,personal,[],1629717,,,1610612744,110,91,2021-11-08T03:39:05Z,5930000,,,0,,A. Brooks loose ball personal FOUL (2 PF),"[1629717, 1627814]",1610612745.0,HOU,loose ball,,,Brooks,A. Brooks,,,,,204059.0,,,,,,,,,,,,2.0,0.0,Lee,1627814.0,,,,,
606,PT08M00.00S,2021-11-08T03:36:53.1Z,4,REGULAR,3pt,Jump Shot,[],1629673,32.670827858081466,25.98039215686275,1610612744,110,91,2021-11-08T03:44:20Z,5950000,120.0,255.0,1,left,MISS J. Poole 28' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,,,28.15,Missed,,,,,,,,,,,,,,,,,
607,PT07M54.00S,2021-11-08T03:36:59.7Z,4,REGULAR,rebound,defensive,[],1629717,,,1610612745,110,91,2021-11-08T03:36:59Z,5960000,,,0,,A. Brooks REBOUND (Off:0 Def:2),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,606.0,2.0,2.0,0.0,,,,,,,,,,,,,
608,PT07M46.00S,2021-11-08T03:37:07.2Z,4,REGULAR,3pt,Jump Shot,[],1630231,92.16491458607096,4.656862745098039,1610612745,110,91,2021-11-08T03:45:25Z,5970000,-227.0,21.0,1,right,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,22.77,Missed,,,,,,,,,,,,,,,,,
609,PT07M41.00S,2021-11-08T03:37:12.2Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,110,91,2021-11-08T03:37:18Z,5980000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:6),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,608.0,7.0,6.0,1.0,,,,,,,,,,,,,
610,PT07M31.00S,2021-11-08T03:37:22.7Z,4,REGULAR,3pt,Jump Shot,[],1629673,7.966491458607096,4.901960784313726,1610612744,110,91,2021-11-08T03:46:01Z,5990000,225.0,22.0,1,left,MISS J. Poole step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,,,22.66,Missed,,,,,,,,,,,,,,,,,
611,PT07M26.00S,2021-11-08T03:37:27.7Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,110,91,2021-11-08T03:37:28Z,6000000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,610.0,3.0,2.0,1.0,,,,,,,,,,,,,
612,PT07M20.00S,2021-11-08T03:37:33.2Z,4,REGULAR,3pt,Jump Shot,[],1629717,89.56964520367937,4.901960784313726,1610612745,110,94,2021-11-08T03:37:42Z,6010000,-225.0,46.0,1,right,A. Brooks 3PT step back (3 PTS),[1629717],1610612745.0,HOU,step back,,,Brooks,A. Brooks,,,,,,,23.0,Made,,,,,3.0,,,,,,,,,,,,
613,PT07M11.00S,2021-11-08T03:37:52.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,110,94,2021-11-08T03:37:52Z,6020000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M11.00S,2021-11-08T03:40:23.4Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,110,94,2021-11-08T03:40:37Z,6030000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M11.00S,2021-11-08T03:40:23.4Z,4,REGULAR,substitution,in,[],203952,,,1610612744,110,94,2021-11-08T03:40:37Z,6040000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M06.00S,2021-11-08T03:40:46.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,5.601182654402102,51.71568627450981,1610612744,112,94,2021-11-08T03:40:58Z,6050000,-9.0,0.0,1,left,J. Toscano-Anderson driving DUNK (4 PTS) (J. Poole 5 AST),"[1629308, 1629673]",1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,0.86,Made,,,,,4.0,J. Poole,1629673.0,5.0,,,,,,,,,
618,PT06M43.00S,2021-11-08T03:41:09.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,92.85479632063075,38.48039215686275,1610612745,112,96,2021-11-08T03:48:07Z,6070000,-58.0,15.0,1,right,J. Tate turnaround Hook (21 PTS),[1630256],1610612745.0,HOU,turnaround,,,Tate,J. Tate,,,,,,,5.94,Made,,,,,21.0,,,,,,,,,,,,
619,PT06M32.00S,2021-11-08T03:41:19.8Z,4,REGULAR,turnover,bad pass,[],203952,,,1610612744,112,96,2021-11-08T03:41:30Z,6080000,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[203952, 1629717]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,3.0,,,,,,,,,,,,,,,Brooks,1629717.0,,,
620,PT06M32.00S,2021-11-08T03:41:19.8Z,4,REGULAR,steal,,[],1629717,,,1610612745,112,96,2021-11-08T03:41:21Z,6090000,,,0,,A. Brooks STEAL (1 STL),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M25.00S,2021-11-08T03:41:27.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629717,65.65374507227332,65.93137254901961,1610612745,112,96,2021-11-08T03:41:34Z,6100000,80.0,270.0,1,right,MISS A. Brooks 28' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,28.19,Missed,,,,,,,,,,,,,,,,,
622,PT06M21.00S,2021-11-08T03:41:31.1Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,112,96,2021-11-08T03:41:34Z,6110000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,621.0,2.0,2.0,0.0,,,,,,,,,,,,,
623,PT06M09.00S,2021-11-08T03:41:42.6Z,4,REGULAR,3pt,Jump Shot,[],1630541,4.02431011826544,94.36274509803921,1610612744,112,96,2021-11-08T03:41:49Z,6120000,-222.0,-15.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,22.23,Missed,,,,,,,,,,,,,,,,,
624,PT06M04.00S,2021-11-08T03:41:47.6Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,112,96,2021-11-08T03:41:49Z,6130000,,,0,,J. Tate REBOUND (Off:2 Def:8),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,623.0,10.0,8.0,2.0,,,,,,,,,,,,,
625,PT05M53.00S,2021-11-08T03:41:59.6Z,4,REGULAR,3pt,Jump Shot,[],1630231,91.01511169513797,4.411764705882353,1610612745,112,96,2021-11-08T03:42:05Z,6140000,-228.0,32.0,1,right,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,23.01,Missed,,,,,,,,,,,,,,,,,
626,PT05M49.00S,2021-11-08T03:42:03.6Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,112,96,2021-11-08T03:42:05Z,6150000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,625.0,3.0,3.0,0.0,,,,,,,,,,,,,
627,PT05M38.00S,2021-11-08T03:42:16.5Z,4,REGULAR,foul,personal,[],1630528,,,1610612744,112,96,2021-11-08T03:42:35Z,6160000,,,0,,J. Christopher personal FOUL (1 PF),"[1630528, 203952]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,202053.0,,,,,,,,,,,,1.0,0.0,Wiggins,203952.0,,,,,
629,PT05M38.00S,2021-11-08T03:42:28.6Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,112,96,2021-11-08T03:42:53Z,6180000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M38.00S,2021-11-08T03:42:28.6Z,4,REGULAR,substitution,out,[],1630256,,,1610612744,112,96,2021-11-08T03:42:53Z,6190000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M38.00S,2021-11-08T03:42:28.6Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,112,96,2021-11-08T03:42:53Z,6200000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M38.00S,2021-11-08T03:42:28.6Z,4,REGULAR,substitution,in,[],1628021,,,1610612744,112,96,2021-11-08T03:42:53Z,6210000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M32.00S,2021-11-08T03:42:58.7Z,4,REGULAR,2pt,Jump Shot,[],203952,17.427726675427067,30.88235294117647,1610612744,112,96,2021-11-08T03:50:40Z,6220000,96.0,111.0,1,left,MISS A. Wiggins 14' Jump Shot,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,14.67,Missed,,,,,,,,,,,,,,,,,
634,PT05M30.00S,2021-11-08T03:43:00.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,112,96,2021-11-08T04:03:44Z,6230000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,633.0,,,,,,,,,,,,,,,,
636,PT05M30.00S,2021-11-08T03:43:05.1Z,4,REGULAR,foul,personal,[],1629308,,,1610612745,112,96,2021-11-08T04:03:51Z,6250000,,,0,,J. Toscano-Anderson loose ball personal FOUL (3 PF),"[1629308, 1629717]",1610612744.0,GSW,loose ball,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1146.0,,,,,,,,,,,,3.0,0.0,Brooks,1629717.0,,,,,
639,PT05M19.00S,2021-11-08T03:43:17.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,91.27792378449409,47.549019607843135,1610612745,112,96,2021-11-08T04:05:01Z,6280000,-12.0,29.0,1,right,MISS K. Martin Jr. turnaround Hook,[1630231],1610612745.0,HOU,turnaround,,,Martin Jr.,K. Martin Jr.,,,,,,,3.2,Missed,,,,,,,,,,,,,,,,,
