actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
532,PT07M22.00S,2021-12-21T04:56:07.6Z,4,REGULAR,substitution,out,[],202357,,,1610612758,92,85,2021-12-21T04:56:32Z,5260000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M22.00S,2021-12-21T04:56:07.6Z,4,REGULAR,substitution,out,[],203084,,,1610612758,92,85,2021-12-21T04:56:32Z,5270000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M22.00S,2021-12-21T04:56:07.6Z,4,REGULAR,substitution,in,[],1627814,,,1610612758,92,85,2021-12-21T04:56:32Z,5280000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M22.00S,2021-12-21T04:56:07.6Z,4,REGULAR,substitution,in,[],203110,,,1610612758,92,85,2021-12-21T04:56:32Z,5290000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M22.00S,2021-12-21T04:56:07.6Z,4,REGULAR,substitution,in,[],203090,,,1610612758,92,85,2021-12-21T04:56:32Z,5300000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M20.00S,2021-12-21T04:57:05.7Z,4,REGULAR,jumpball,recovered,[],1630169,,,1610612758,92,85,2021-12-21T04:57:05Z,5310000,,,0,,Jump Ball C. Metu vs. O. Porter Jr.: Tip to T. Haliburton,"[1630169, 1629002, 203490]",1610612758.0,SAC,challenge,T. Haliburton,1630169.0,Haliburton,T. Haliburton,Metu,1629002.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,,,,,,,
540,PT07M03.00S,2021-12-21T04:57:22.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629002,91.5407358738502,53.67647058823529,1610612758,92,87,2021-12-21T04:57:25Z,5340000,18.0,27.0,1,right,C. Metu alley-oop DUNK (16 PTS) (T. Haliburton 9 AST),"[1629002, 1630169]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,,,,,,,,,Made,,16.0,3.27,,,,T. Haliburton,1630169.0,9.0,,,
542,PT06M47.00S,2021-12-21T04:57:38.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203110,8.886333771353483,48.03921568627451,1610612744,94,87,2021-12-21T04:57:41Z,5360000,10.0,31.0,1,left,D. Green cutting DUNK (14 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,,,,,,,,,Made,,14.0,3.25,,,,S. Curry,201939.0,3.0,,,
544,PT06M20.00S,2021-12-21T04:58:05.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,87.72996057818659,38.970588235294116,1610612758,94,89,2021-12-21T04:58:08Z,5380000,-55.0,63.0,1,right,T. Thompson 8' floating Jump Shot (10 PTS) (T. Haliburton 10 AST),"[202684, 1630169]",1610612758.0,SAC,floating,,,Thompson,T. Thompson,,,,,,,,,,,,,Made,,10.0,8.35,,,,T. Haliburton,1630169.0,10.0,,,
546,PT06M05.00S,2021-12-21T04:58:21.6Z,4,REGULAR,3pt,Jump Shot,[],2738,14.4053876478318,95.83333333333334,1610612744,97,89,2021-12-21T04:58:24Z,5400000,-229.0,83.0,1,left,A. Iguodala 24' 3PT  (10 PTS) (S. Curry 4 AST),"[2738, 201939]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,Made,,10.0,24.37,,,,S. Curry,201939.0,4.0,,,
548,PT05M45.00S,2021-12-21T04:58:44.8Z,4,REGULAR,turnover,3-second-violation,[],203090,,,1610612758,97,89,2021-12-21T04:58:51Z,5420000,,,0,,M. Harkless 3-second-violation TURNOVER (2 TO),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,2.0,,,202049.0,,,,,,,,,,,,,,,,,
549,PT05M37.00S,2021-12-21T04:59:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,9.543363994743759,41.66666666666667,1610612744,99,89,2021-12-21T04:59:08Z,5430000,42.0,37.0,1,left,S. Curry driving Layup (25 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,,,,,,,Made,,25.0,5.59,,,,,,,,,
550,PT05M37.00S,2021-12-21T04:59:11.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,99,89,2021-12-21T04:59:11Z,5440000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M37.00S,2021-12-21T05:00:00.7Z,4,REGULAR,substitution,in,[],203084,,,1610612758,99,89,2021-12-21T05:01:59Z,5460000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M37.00S,2021-12-21T05:00:00.7Z,4,REGULAR,substitution,out,[],203090,,,1610612758,99,89,2021-12-21T05:02:15Z,5470000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M21.00S,2021-12-21T05:02:27.3Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612758,99,89,2021-12-21T05:02:28Z,5480000,,,0,,T. Haliburton bad pass TURNOVER (5 TO),"[1630169, 1627814]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,5.0,Lee,1627814.0,,,,,,,,,,,,,,,,,,
555,PT05M21.00S,2021-12-21T05:02:27.3Z,4,REGULAR,steal,,[],1627814,,,1610612744,99,89,2021-12-21T05:02:29Z,5490000,,,0,,D. Lee STEAL (1 STL),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M11.00S,2021-12-21T05:02:37.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,6.915243101182654,57.59803921568627,1610612744,101,89,2021-12-21T05:02:41Z,5500000,-38.0,13.0,1,left,D. Green cutting Layup (16 PTS) (A. Iguodala 3 AST),"[203110, 2738]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,,,,,,,,,Made,,16.0,4.0,,,,A. Iguodala,2738.0,3.0,,,
558,PT05M04.00S,2021-12-21T05:02:44.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629002,91.14651773981603,97.05882352941177,1610612758,101,89,2021-12-21T05:02:48Z,5520000,235.0,31.0,1,right,MISS C. Metu 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,Missed,,,23.73,,,,,,,,,
559,PT05M02.00S,2021-12-21T05:02:46.8Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,101,89,2021-12-21T05:03:13Z,5530000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,558.0,,,5.0,5.0,0.0,,,,,,
561,PT04M59.00S,2021-12-21T05:02:50.5Z,4,REGULAR,turnover,bad pass,[],203490,,,1610612744,101,89,2021-12-21T05:02:53Z,5550000,,,0,,O. Porter Jr. bad pass TURNOVER (2 TO),"[203490, 1627741]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,2.0,Hield,1627741.0,,,,,,,,,,,,,,,,,,
562,PT04M59.00S,2021-12-21T05:02:50.5Z,4,REGULAR,steal,,[],1627741,,,1610612758,101,89,2021-12-21T05:02:53Z,5560000,,,0,,B. Hield STEAL (4 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M47.00S,2021-12-21T05:03:01.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,90.48948751642575,42.8921568627451,1610612758,101,89,2021-12-21T05:03:04Z,5570000,-36.0,37.0,1,right,MISS T. Haliburton driving Layup,[1630169],1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Missed,,,5.12,,,,,,,,,
564,PT04M44.00S,2021-12-21T05:03:05.3Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,101,89,2021-12-21T05:03:05Z,5580000,,,0,,D. Green REBOUND (Off:1 Def:10),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,563.0,,,11.0,10.0,1.0,,,,,,
565,PT04M32.00S,2021-12-21T05:03:17.3Z,4,REGULAR,3pt,Jump Shot,[],201939,22.28975032851511,6.61764705882353,1610612744,104,89,2021-12-21T05:03:20Z,5590000,217.0,157.0,1,left,S. Curry 26' 3PT  (28 PTS) (A. Iguodala 4 AST),"[201939, 2738]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,Made,,28.0,26.78,,,,A. Iguodala,2738.0,4.0,,,
567,PT04M30.00S,2021-12-21T05:03:25.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,104,89,2021-12-21T05:03:25Z,5610000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M10.00S,2021-12-21T05:05:19.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,86.15308804204993,49.26470588235294,1610612758,104,89,2021-12-21T05:05:22Z,5620000,-4.0,78.0,1,right,MISS T. Thompson 7' turnaround Hook,[202684],1610612758.0,SAC,turnaround,,,Thompson,T. Thompson,,,,,,,,,,,,,Missed,,,7.78,,,,,,,,,
569,PT04M07.00S,2021-12-21T05:05:22.9Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,104,89,2021-12-21T05:05:22Z,5630000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,568.0,,,3.0,3.0,0.0,,,,,,
570,PT03M49.00S,2021-12-21T05:05:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.440867279894875,44.85294117647059,1610612744,106,89,2021-12-21T05:05:43Z,5640000,26.0,17.0,1,left,S. Curry cutting Layup (30 PTS) (A. Iguodala 5 AST),"[201939, 2738]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,,,,,,,,,Made,,30.0,3.1,,,,A. Iguodala,2738.0,5.0,,,
572,PT03M34.00S,2021-12-21T05:05:58.4Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612758,106,89,2021-12-21T05:06:05Z,5660000,,,0,,D. Green shooting personal FOUL (3 PF) (Barnes 2 FT),"[203110, 203084]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,202056.0,3.0,0.0,Barnes,203084.0,,,,,,,,,,,,,
574,PT03M34.00S,2021-12-21T05:06:22.7Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,106,90,2021-12-21T05:06:22Z,5680000,,,0,,H. Barnes Free Throw 1 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,,15.0,,,,,,,,,,
575,PT03M34.00S,2021-12-21T05:06:39.2Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,106,91,2021-12-21T05:06:39Z,5690000,,,0,,H. Barnes Free Throw 2 of 2 (16 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,,16.0,,,,,,,,,,
576,PT03M16.00S,2021-12-21T05:06:59.3Z,4,REGULAR,3pt,Jump Shot,[],201939,33.327858081471746,14.215686274509803,1610612744,106,91,2021-12-21T05:07:02Z,5700000,179.0,261.0,1,left,MISS S. Curry 31' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,Missed,,,31.63,,,,,,,,,
577,PT03M15.00S,2021-12-21T05:07:03.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,106,91,2021-12-21T05:07:03Z,5710000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,576.0,,,,,,,,,,,
578,PT03M15.00S,2021-12-21T05:07:04.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,106,91,2021-12-21T05:07:04Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M10.00S,2021-12-21T05:07:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.14651773981603,52.20588235294118,1610612758,106,91,2021-12-21T05:10:36Z,5730000,11.0,31.0,1,right,MISS H. Barnes driving Layup - blocked,"[203084, 201939]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,,,,,,,Missed,,,3.26,,,,,,,Curry,201939.0,
600,PT03M10.00S,2021-12-21T05:07:12.6Z,4,REGULAR,block,,[],201939,,,1610612758,106,91,2021-12-21T05:10:36Z,5735000,,,0,,S. Curry BLOCK (2 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M08.00S,2021-12-21T05:07:14.6Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,106,91,2021-12-21T05:10:36Z,5737500,,,0,,D. Lee REBOUND (Off:0 Def:5),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,599.0,,,5.0,5.0,0.0,,,,,,
582,PT02M53.00S,2021-12-21T05:07:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203490,9.411957950065702,47.549019607843135,1610612744,108,91,2021-12-21T05:10:41Z,5760000,12.0,36.0,1,left,O. Porter Jr. Layup (12 PTS) (A. Iguodala 6 AST),"[203490, 2738]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,Made,,12.0,3.8,,,,A. Iguodala,2738.0,6.0,,,
584,PT02M43.00S,2021-12-21T05:07:43.5Z,4,REGULAR,violation,kicked ball,[],203110,,,1610612758,108,91,2021-12-21T05:07:50Z,5780000,,,0,,D. Green kicked ball VIOLATION,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,202049.0,,,,,,,,,,,,,,,,,
585,PT02M43.00S,2021-12-21T05:07:59.5Z,4,REGULAR,substitution,out,[],2738,,,1610612758,108,91,2021-12-21T05:08:07Z,5790000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT02M43.00S,2021-12-21T05:07:59.5Z,4,REGULAR,substitution,in,[],1627780,,,1610612758,108,91,2021-12-21T05:08:07Z,5800000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M36.00S,2021-12-21T05:08:27.1Z,4,REGULAR,3pt,Jump Shot,[],203084,87.46714848883047,96.07843137254902,1610612758,108,94,2021-12-21T05:08:29Z,5810000,230.0,65.0,1,right,H. Barnes 3PT  (19 PTS) (T. Haliburton 11 AST),"[203084, 1630169]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,,19.0,23.95,,,,T. Haliburton,1630169.0,11.0,,,
590,PT02M17.00S,2021-12-21T05:08:45.1Z,4,REGULAR,2pt,Jump Shot,[],201939,10.068988173455978,88.97058823529412,1610612744,108,94,2021-12-21T05:08:49Z,5840000,-195.0,42.0,1,left,MISS S. Curry 19' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,,,,Missed,,,19.94,,,,,,,,,
591,PT02M15.00S,2021-12-21T05:08:47.1Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,108,94,2021-12-21T05:09:16Z,5850000,,,0,,G. Payton II REBOUND (Off:3 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,590.0,,,6.0,3.0,3.0,,,,,,
592,PT02M13.00S,2021-12-21T05:08:52.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627780,5.590000152587891,50.0,1610612744,108,94,2021-12-21T05:11:53Z,5860000,0.0,0.0,1,left,MISS G. Payton II putback Layup - blocked,"[1627780, 1629002]",1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,,,,,,,,,Missed,,,0.0,,,,,,,Metu,1629002.0,
595,PT02M13.00S,2021-12-21T05:08:52.3Z,4,REGULAR,block,,[],1629002,,,1610612744,108,94,2021-12-21T05:09:02Z,5865000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M10.00S,2021-12-21T05:08:55.3Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,108,94,2021-12-21T05:11:53Z,5870000,,,0,,B. Hield REBOUND (Off:0 Def:5),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,592.0,,,5.0,5.0,0.0,,,,,,
594,PT02M06.00S,2021-12-21T05:09:00.4Z,4,REGULAR,foul,offensive,[],202684,,,1610612758,108,94,2021-12-21T05:09:07Z,5880000,,,0,,T. Thompson offensive FOUL (1 PF),"[202684, 203110]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,202056.0,1.0,0.0,Green,203110.0,,,,,,,,,,,,,
597,PT02M06.00S,2021-12-21T05:09:00.4Z,4,REGULAR,turnover,offensive foul,[],202684,,,1610612758,108,94,2021-12-21T05:09:00Z,5900000,,,0,,T. Thompson offensive foul TURNOVER (2 TO),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,2.0,,,202056.0,,,,,,,,,,,,,,,,,
598,PT02M06.00S,2021-12-21T05:09:36.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,108,94,2021-12-21T05:09:36Z,5910000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M06.00S,2021-12-21T05:10:35.5Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,108,94,2021-12-21T05:10:40Z,5920000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M06.00S,2021-12-21T05:10:35.5Z,4,REGULAR,substitution,out,[],203110,,,1610612744,108,94,2021-12-21T05:10:40Z,5930000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M06.00S,2021-12-21T05:10:35.5Z,4,REGULAR,substitution,out,[],201939,,,1610612744,108,94,2021-12-21T05:10:40Z,5940000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M06.00S,2021-12-21T05:10:35.5Z,4,REGULAR,substitution,out,[],203490,,,1610612744,108,94,2021-12-21T05:10:40Z,5950000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M06.00S,2021-12-21T05:10:35.5Z,4,REGULAR,substitution,in,[],202357,,,1610612744,108,94,2021-12-21T05:10:40Z,5960000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M06.00S,2021-12-21T05:10:35.5Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,108,94,2021-12-21T05:10:40Z,5970000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M06.00S,2021-12-21T05:10:35.5Z,4,REGULAR,substitution,in,[],1629185,,,1610612744,108,94,2021-12-21T05:10:40Z,5980000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M06.00S,2021-12-21T05:10:35.5Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,108,94,2021-12-21T05:10:40Z,5990000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT01M47.00S,2021-12-21T05:10:59.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,4.155716162943495,97.54901960784314,1610612744,108,94,2021-12-21T05:11:02Z,6000000,-238.0,-13.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,Missed,,,23.81,,,,,,,,,
611,PT01M45.00S,2021-12-21T05:11:05.4Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,108,94,2021-12-21T05:11:05Z,6010000,,,0,,C. Metu REBOUND (Off:0 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,610.0,,,6.0,6.0,0.0,,,,,,
612,PT01M45.00S,2021-12-21T05:11:06.6Z,4,REGULAR,foul,personal,[],1627780,,,1610612758,108,94,2021-12-21T05:11:09Z,6020000,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 1629002]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,202056.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,,
614,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,108,94,2021-12-21T05:11:20Z,6040000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,108,94,2021-12-21T05:11:20Z,6050000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,out,[],202684,,,1610612758,108,94,2021-12-21T05:11:20Z,6060000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,108,94,2021-12-21T05:11:20Z,6070000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,out,[],203084,,,1610612758,108,94,2021-12-21T05:11:20Z,6080000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,108,94,2021-12-21T05:11:20Z,6090000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,in,[],1629620,,,1610612758,108,94,2021-12-21T05:11:20Z,6100000,,,0,,SUB in: J. Robinson,[1629620],1610612758.0,SAC,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,in,[],1629674,,,1610612758,108,94,2021-12-21T05:11:20Z,6110000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,in,[],1630218,,,1610612758,108,94,2021-12-21T05:11:20Z,6120000,,,0,,SUB in: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M45.00S,2021-12-21T05:11:12.1Z,4,REGULAR,substitution,in,[],1630186,,,1610612758,108,94,2021-12-21T05:11:20Z,6130000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M31.00S,2021-12-21T05:11:39.1Z,4,REGULAR,2pt,Jump Shot,[],1630186,72.61826544021025,49.01960784313725,1610612758,108,96,2021-12-21T05:11:41Z,6140000,-5.0,205.0,1,right,J. Ramsey 20' Jump Shot (2 PTS) (N. Queta 1 AST),"[1630186, 1629674]",1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,Made,,2.0,20.5,,,,N. Queta,1629674.0,1.0,,,
625,PT01M11.00S,2021-12-21T05:12:01.3Z,4,REGULAR,3pt,Jump Shot,[],1629185,8.623521681997373,95.83333333333334,1610612744,111,96,2021-12-21T05:12:03Z,6150000,-229.0,29.0,1,left,C. Chiozza 3PT  (3 PTS),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,Made,,3.0,23.1,,,,,,,,,
627,PT00M52.70S,2021-12-21T05:12:24.2Z,4,REGULAR,turnover,out-of-bounds,[],1629674,,,1610612758,111,96,2021-12-21T05:12:27Z,6160000,,,0,,N. Queta lost ball out-of-bounds TURNOVER (1 TO),[1629674],1610612758.0,SAC,lost ball,,,Queta,N. Queta,,,,,1.0,,,202049.0,,,,,,,,,,,,,,,,,
628,PT00M36.00S,2021-12-21T05:12:48.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627780,6.258212877792378,53.18627450980392,1610612744,113,96,2021-12-21T05:12:50Z,6170000,-16.0,6.0,1,left,G. Payton II cutting DUNK (12 PTS) (J. Toscano-Anderson 1 AST),"[1627780, 1629308]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,,,,,,,,,Made,,12.0,1.71,,,,J. Toscano-Anderson,1629308.0,1.0,,,
630,PT00M25.70S,2021-12-21T05:12:59.9Z,4,REGULAR,2pt,Jump Shot,[],1629620,74.19513797634691,61.029411764705884,1610612758,113,98,2021-12-21T05:13:03Z,6190000,55.0,190.0,1,right,J. Robinson 19' pullup Jump Shot (2 PTS),[1629620],1610612758.0,SAC,pullup,,,Robinson,J. Robinson,,,,,,,,,,,,,Made,,2.0,19.79,,,,,,,,,
