actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
452,PT05M53.00S,2022-03-21T02:10:58.3Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,71,79,2022-03-21T02:11:06Z,4410000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M53.00S,2022-03-21T02:10:58.3Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,71,79,2022-03-21T02:11:06Z,4420000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M53.00S,2022-03-21T02:10:58.3Z,3,REGULAR,substitution,in,[],1626196,,,1610612759,71,79,2022-03-21T02:11:06Z,4430000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M44.00S,2022-03-21T02:11:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,92.06636005256242,43.627450980392155,1610612759,71,81,2022-03-21T02:11:23Z,4440000,-32.0,22.0,1,right,D. Murray driving finger roll Layup (14 PTS),[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,3.88,Made,14.0,,,,,,,,,,,,,,,,,,
456,PT05M44.00S,2022-03-21T02:11:26.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,71,81,2022-03-21T02:11:26Z,4450000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M27.00S,2022-03-21T02:13:11.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203490,10.5946123521682,38.48039215686275,1610612744,71,81,2022-03-21T02:13:15Z,4460000,58.0,47.0,1,left,MISS O. Porter Jr. 7' driving Layup,[203490],1610612744.0,GSW,driving,,,Porter Jr.,O. Porter Jr.,,,,,7.44,Missed,,,,,,,,,,,,,,,,,,,
458,PT05M24.00S,2022-03-21T02:13:14.4Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,71,81,2022-03-21T02:13:34Z,4470000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,457.0,5.0,5.0,0.0,,,,,
459,PT05M12.00S,2022-03-21T02:13:25.6Z,3,REGULAR,3pt,Jump Shot,[],1629640,66.83639947437582,44.6078431372549,1610612759,71,81,2022-03-21T02:13:27Z,4480000,-27.0,259.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
460,PT05M09.00S,2022-03-21T02:13:28.9Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,71,81,2022-03-21T02:13:28Z,4490000,,,0,,O. Porter Jr. REBOUND (Off:6 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,459.0,10.0,4.0,6.0,,,,,
461,PT05M04.00S,2022-03-21T02:13:37.2Z,3,REGULAR,foul,offensive,[],203490,,,1610612744,71,81,2022-03-21T02:13:41Z,4500000,,,0,,O. Porter Jr. offensive FOUL (1 PF),"[203490, 1629640]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,1627541.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,
463,PT05M04.00S,2022-03-21T02:13:37.2Z,3,REGULAR,turnover,offensive foul,[],203490,,,1610612744,71,81,2022-03-21T02:13:37Z,4520000,,,0,,O. Porter Jr. offensive foul TURNOVER (2 TO),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,1627541.0,,,,,2.0,,,,,,,,,
464,PT04M53.00S,2022-03-21T02:14:02.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628380,85.89027595269383,47.30392156862745,1610612759,71,81,2022-03-21T02:14:04Z,4530000,-13.0,80.0,1,right,MISS Z. Collins 8' turnaround Hook,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,8.12,Missed,,,,,,,,,,,,,,,,,,,
465,PT04M51.00S,2022-03-21T02:14:04.2Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,71,81,2022-03-21T02:14:28Z,4540000,,,0,,O. Porter Jr. REBOUND (Off:6 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,464.0,11.0,5.0,6.0,,,,,
466,PT04M43.00S,2022-03-21T02:14:12.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,27.94021024967148,19.607843137254903,1610612744,71,81,2022-03-21T02:14:15Z,4550000,152.0,210.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
467,PT04M41.00S,2022-03-21T02:14:14.1Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,71,81,2022-03-21T02:14:43Z,4560000,,,0,,O. Porter Jr. REBOUND (Off:7 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,466.0,12.0,5.0,7.0,,,,,
468,PT04M35.00S,2022-03-21T02:14:19.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,6.258212877792378,94.11764705882352,1610612744,74,81,2022-03-21T02:14:54Z,4570000,-221.0,6.0,1,left,K. Thompson 3PT step back (15 PTS) (O. Porter Jr. 2 AST),"[202691, 203490]",1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,22.07,Made,15.0,O. Porter Jr.,203490.0,2.0,,,,,,,,,,,,,,,
470,PT04M20.00S,2022-03-21T02:14:34.6Z,3,REGULAR,2pt,Jump Shot,[],1627749,77.7431011826544,46.568627450980394,1610612759,74,83,2022-03-21T02:14:38Z,4590000,-17.0,157.0,1,right,D. Murray 15' pullup Jump Shot (16 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,15.76,Made,16.0,,,,,,,,,,,,,,,,,,
471,PT04M05.00S,2022-03-21T02:14:49.9Z,3,REGULAR,3pt,Jump Shot,[],203952,20.71287779237845,6.61764705882353,1610612744,74,83,2022-03-21T02:14:54Z,4600000,217.0,142.0,1,left,MISS A. Wiggins 25' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
472,PT04M03.00S,2022-03-21T02:14:51.9Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612759,74,83,2022-03-21T02:15:24Z,4610000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,471.0,2.0,2.0,0.0,,,,,
473,PT03M52.00S,2022-03-21T02:15:02.5Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612759,74,83,2022-03-21T02:15:04Z,4620000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 203952]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,1.0,,,,,,,Wiggins,203952.0,
474,PT03M52.00S,2022-03-21T02:15:02.5Z,3,REGULAR,steal,,[],203952,,,1610612744,74,83,2022-03-21T02:15:05Z,4630000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M48.00S,2022-03-21T02:15:09.0Z,3,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612744,74,83,2022-03-21T02:15:16Z,4640000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1626196, 203490]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,2530.0,1.0,0.0,Porter Jr.,203490.0,,,,,,,,,,
477,PT03M48.00S,2022-03-21T02:15:47.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203490,,,1610612744,75,83,2022-03-21T02:15:47Z,4660000,,,0,,O. Porter Jr. Free Throw 1 of 2 (15 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
478,PT03M48.00S,2022-03-21T02:15:48.3Z,3,REGULAR,substitution,out,[],202691,,,1610612744,75,83,2022-03-21T02:15:55Z,4670000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M48.00S,2022-03-21T02:15:48.3Z,3,REGULAR,substitution,out,[],1629640,,,1610612744,75,83,2022-03-21T02:15:55Z,4680000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M48.00S,2022-03-21T02:15:48.3Z,3,REGULAR,substitution,in,[],1629185,,,1610612744,75,83,2022-03-21T02:15:55Z,4690000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M48.00S,2022-03-21T02:15:48.3Z,3,REGULAR,substitution,in,[],1629111,,,1610612744,75,83,2022-03-21T02:15:55Z,4700000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M48.00S,2022-03-21T02:16:07.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203490,,,1610612744,76,83,2022-03-21T02:16:07Z,4710000,,,0,,O. Porter Jr. Free Throw 2 of 2 (16 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
483,PT03M24.00S,2022-03-21T02:16:33.1Z,3,REGULAR,3pt,Jump Shot,[],1627749,93.77463863337714,3.6764705882352944,1610612759,76,83,2022-03-21T02:16:35Z,4720000,-232.0,6.0,1,right,MISS D. Murray pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
484,PT03M22.00S,2022-03-21T02:16:36.3Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,76,83,2022-03-21T02:16:36Z,4730000,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,483.0,4.0,4.0,0.0,,,,,
485,PT03M16.00S,2022-03-21T02:16:44.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,76,83,2022-03-21T02:16:44Z,4740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M16.00S,2022-03-21T02:16:44.9Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,76,83,2022-03-21T02:16:53Z,4750000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M16.00S,2022-03-21T02:16:44.9Z,3,REGULAR,substitution,out,[],203490,,,1610612744,76,83,2022-03-21T02:16:53Z,4760000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M16.00S,2022-03-21T02:16:44.9Z,3,REGULAR,substitution,in,[],202357,,,1610612744,76,83,2022-03-21T02:16:53Z,4770000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M16.00S,2022-03-21T02:16:44.9Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,76,83,2022-03-21T02:16:53Z,4780000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M09.00S,2022-03-21T02:17:11.8Z,3,REGULAR,2pt,Jump Shot,[],1629673,22.815374507227332,49.26470588235294,1610612744,78,83,2022-03-21T02:17:36Z,4790000,4.0,162.0,1,left,J. Poole 16' pullup Jump Shot (17 PTS) (J. Kuminga 1 AST),"[1629673, 1630228]",1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,16.2,Made,17.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,,
492,PT02M45.00S,2022-03-21T02:17:35.1Z,3,REGULAR,2pt,Jump Shot,[],1627749,82.86793692509855,25.98039215686275,1610612759,78,83,2022-03-21T02:17:38Z,4810000,-120.0,109.0,1,right,MISS D. Murray 16' turnaround Shot,[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,16.19,Missed,,,,,,,,,,,,,,,,,,,
493,PT02M42.00S,2022-03-21T02:17:39.1Z,3,REGULAR,rebound,defensive,[],1629185,,,1610612744,78,83,2022-03-21T02:17:39Z,4820000,,,0,,C. Chiozza REBOUND (Off:0 Def:1),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,492.0,1.0,1.0,0.0,,,,,
494,PT02M33.00S,2022-03-21T02:17:49.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612744,78,83,2022-03-21T02:17:57Z,4830000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1626196, 203952]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,2530.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,
496,PT02M33.00S,2022-03-21T02:18:20.4Z,3,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,78,83,2022-03-21T02:18:20Z,4850000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
497,PT02M33.00S,2022-03-21T02:18:20.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,78,83,2022-03-21T02:18:20Z,4860000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,
498,PT02M33.00S,2022-03-21T02:18:21.9Z,3,REGULAR,substitution,out,[],1627749,,,1610612744,78,83,2022-03-21T02:18:29Z,4870000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M33.00S,2022-03-21T02:18:21.9Z,3,REGULAR,substitution,in,[],1630170,,,1610612744,78,83,2022-03-21T02:18:29Z,4880000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M33.00S,2022-03-21T02:18:42.0Z,3,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,79,83,2022-03-21T02:18:42Z,4890000,,,0,,A. Wiggins Free Throw 2 of 2 (11 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
501,PT02M22.00S,2022-03-21T02:18:53.9Z,3,REGULAR,3pt,Jump Shot,[],1628380,66.3107752956636,49.50980392156863,1610612759,79,83,2022-03-21T02:18:56Z,4900000,-2.0,264.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
502,PT02M20.00S,2022-03-21T02:18:55.9Z,3,REGULAR,rebound,offensive,[],1630200,,,1610612759,79,83,2022-03-21T02:19:46Z,4910000,,,0,,T. Jones REBOUND (Off:2 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,501.0,4.0,2.0,2.0,,,,,
503,PT02M15.00S,2022-03-21T02:19:01.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,97.05978975032852,2.450980392156863,1610612759,79,83,2022-03-21T02:19:03Z,4920000,-238.0,-25.0,1,right,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
504,PT02M12.00S,2022-03-21T02:19:04.5Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,79,83,2022-03-21T02:19:04Z,4930000,,,0,,N. Bjelica REBOUND (Off:3 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,503.0,6.0,3.0,3.0,,,,,
505,PT01M51.00S,2022-03-21T02:19:25.2Z,3,REGULAR,3pt,Jump Shot,[],1629185,3.3672798948751645,94.6078431372549,1610612744,79,83,2022-03-21T02:19:29Z,4940000,-223.0,-21.0,1,left,MISS C. Chiozza 3PT,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,22.4,Missed,,,,,,,,,,,,,,,,,,,
506,PT01M49.00S,2022-03-21T02:19:27.2Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,79,83,2022-03-21T02:19:57Z,4950000,,,0,,J. Kuminga REBOUND (Off:2 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,505.0,3.0,1.0,2.0,,,,,
507,PT01M46.00S,2022-03-21T02:19:34.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,79,83,2022-03-21T02:19:34Z,4960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M46.00S,2022-03-21T02:19:49.0Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,79,83,2022-03-21T02:19:51Z,4970000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M46.00S,2022-03-21T02:19:49.0Z,3,REGULAR,substitution,in,[],202691,,,1610612744,79,83,2022-03-21T02:19:51Z,4980000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M46.00S,2022-03-21T02:20:11.3Z,3,REGULAR,memo,,[],0,,,1610612744,79,83,2022-03-21T02:20:11Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 415th consecutive selllout
511,PT01M37.00S,2022-03-21T02:20:20.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,23.078186596583443,6.61764705882353,1610612744,79,83,2022-03-21T02:20:23Z,5000000,217.0,164.0,1,left,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
512,PT01M35.00S,2022-03-21T02:20:22.3Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,79,83,2022-03-21T02:20:27Z,5010000,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,511.0,3.0,2.0,1.0,,,,,
513,PT01M31.00S,2022-03-21T02:20:31.5Z,3,REGULAR,foul,personal,[],202691,,,1610612759,79,83,2022-03-21T02:20:34Z,5020000,,,0,,K. Thompson personal FOUL (2 PF),"[202691, 1629111]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,2530.0,2.0,0.0,Landale,1629111.0,,,,,,,,,,
515,PT01M31.00S,2022-03-21T02:20:37.7Z,3,REGULAR,substitution,out,[],203952,,,1610612759,79,83,2022-03-21T02:20:40Z,5040000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT01M31.00S,2022-03-21T02:20:37.7Z,3,REGULAR,substitution,in,[],203490,,,1610612759,79,83,2022-03-21T02:20:40Z,5050000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT01M21.00S,2022-03-21T02:21:01.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,85.23324572930355,58.57843137254902,1610612759,79,83,2022-03-21T02:21:03Z,5060000,43.0,86.0,1,right,MISS T. Jones 9' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,9.64,Missed,,,,,,,,,,,,,,,,,,,
518,PT01M18.00S,2022-03-21T02:21:04.8Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,79,83,2022-03-21T02:21:04Z,5070000,,,0,,O. Porter Jr. REBOUND (Off:7 Def:6),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,517.0,13.0,6.0,7.0,,,,,
519,PT01M07.00S,2022-03-21T02:21:15.9Z,3,REGULAR,3pt,Jump Shot,[],202691,31.225361366622867,37.254901960784316,1610612744,82,83,2022-03-21T02:21:18Z,5080000,64.0,241.0,1,left,K. Thompson 24' 3PT  (18 PTS) (N. Bjelica 4 AST),"[202691, 202357]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,24.93,Made,18.0,N. Bjelica,202357.0,4.0,,,,,,,,,,,,,,,
521,PT00M37.50S,2022-03-21T02:21:45.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,94.37007227332457,59.091605392156865,1610612759,82,83,2022-03-21T02:24:48Z,5100000,45.0,0.0,1,right,MISS Z. Collins turnaround Shot,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,4.55,Missed,,,,,,,,,,,,,,,,,,,
522,PT00M35.50S,2022-03-21T02:21:47.8Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612759,82,83,2022-03-21T02:24:07Z,5110000,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,521.0,1.0,0.0,1.0,,,,,
534,PT00M34.50S,2022-03-21T02:21:50.3Z,3,REGULAR,turnover,bad pass,[],1629111,,,1610612759,82,83,2022-03-21T02:24:11Z,5115000,,,0,,J. Landale bad pass TURNOVER (1 TO),"[1629111, 202691]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,1.0,,,,,,,Thompson,202691.0,
535,PT00M34.50S,2022-03-21T02:21:50.3Z,3,REGULAR,steal,,[],202691,,,1610612744,82,83,2022-03-21T02:23:55Z,5117500,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M29.80S,2022-03-21T02:21:54.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202357,7.703679369250986,55.14705882352941,1610612744,84,83,2022-03-21T02:23:55Z,5120000,-26.0,20.0,1,left,N. Bjelica DUNK (9 PTS) (O. Porter Jr. 3 AST),"[202357, 203490]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,3.25,Made,9.0,O. Porter Jr.,203490.0,3.0,,,,,,,,,,,,,,,
525,PT00M29.80S,2022-03-21T02:22:19.2Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612759,84,83,2022-03-21T02:22:19Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M07.80S,2022-03-21T02:22:43.8Z,3,REGULAR,2pt,Jump Shot,[],1630200,74.45795006570303,69.85294117647058,1610612759,84,83,2022-03-21T02:22:45Z,5150000,99.0,188.0,1,right,MISS T. Jones 21' Jump Shot,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,21.23,Missed,,,,,,,,,,,,,,,,,,,
527,PT00M05.80S,2022-03-21T02:22:47.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,84,83,2022-03-21T02:22:47Z,5160000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,
528,PT00M05.80S,2022-03-21T02:22:48.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,84,83,2022-03-21T02:22:48Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M05.80S,2022-03-21T02:22:54.7Z,3,REGULAR,substitution,out,[],202357,,,1610612759,84,83,2022-03-21T02:23:01Z,5180000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M05.80S,2022-03-21T02:22:54.7Z,3,REGULAR,substitution,in,[],1626172,,,1610612759,84,83,2022-03-21T02:23:01Z,5190000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M00.70S,2022-03-21T02:23:19.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,63.02562417871223,64.70588235294117,1610612759,84,83,2022-03-21T02:24:19Z,5200000,74.0,295.0,1,right,MISS D. Vassell 30' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,30.41,Missed,,,,,,,,,,,,,,,,,,,
532,PT00M00.20S,2022-03-21T02:23:20.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,84,83,2022-03-21T02:24:19Z,5210000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,531.0,,,,,,,,
533,PT00M00.00S,2022-03-21T02:23:26.4Z,3,REGULAR,period,end,[],0,,,1610612759,84,83,2022-03-21T02:23:26Z,5220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-03-21T02:25:34.2Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612759,84,83,2022-03-21T02:26:04Z,5230000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-03-21T02:25:34.2Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,84,83,2022-03-21T02:26:04Z,5240000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-03-21T02:25:34.2Z,4,REGULAR,substitution,out,['startperiod'],1629111,,,1610612759,84,83,2022-03-21T02:26:04Z,5250000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
