actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
539,PT09M01.00S,2021-11-22T03:21:55.2Z,4,REGULAR,foul,offensive,[],1630625,,,1610612761,100,82,2021-11-22T03:22:00Z,5220000,,,0,,D. Banton charge offensive FOUL (2 PF),"[1630625, 1629185]",1610612761.0,TOR,charge,,,Banton,D. Banton,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Chiozza,1629185.0,,,,
541,PT09M01.00S,2021-11-22T03:21:55.2Z,4,REGULAR,turnover,offensive foul,[],1630625,,,1610612761,100,82,2021-11-22T03:21:55Z,5240000,,,0,,D. Banton offensive foul TURNOVER (2 TO),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,1662.0,,,,,2.0,,,
542,PT08M49.00S,2021-11-22T03:22:20.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629185,6.783837056504599,41.911764705882355,1610612744,100,82,2021-11-22T03:22:23Z,5250000,40.0,11.0,1,left,MISS C. Chiozza driving Layup,[1629185],1610612744.0,GSW,driving,,,Chiozza,C. Chiozza,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,,
543,PT08M46.00S,2021-11-22T03:22:23.8Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,100,82,2021-11-22T03:22:23Z,5260000,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,542.0,,,,,3.0,3.0,0.0,,,,,,,,,
544,PT08M35.00S,2021-11-22T03:22:38.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,100,82,2021-11-22T03:22:38Z,5270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M35.00S,2021-11-22T03:22:52.3Z,4,REGULAR,substitution,out,[],1630625,,,1610612761,100,82,2021-11-22T03:22:57Z,5280000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M35.00S,2021-11-22T03:22:52.3Z,4,REGULAR,substitution,in,[],1627832,,,1610612761,100,82,2021-11-22T03:22:57Z,5290000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M29.00S,2021-11-22T03:23:13.8Z,4,REGULAR,3pt,Jump Shot,[],1628449,73.9323258869908,13.725490196078432,1610612761,100,82,2021-11-22T03:23:17Z,5300000,-181.0,193.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
548,PT08M26.00S,2021-11-22T03:23:16.8Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,100,82,2021-11-22T03:27:41Z,5310000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,547.0,,,,,2.0,2.0,0.0,,,,,,,,,
550,PT08M23.00S,2021-11-22T03:23:18.6Z,4,REGULAR,turnover,lost ball,[],201939,,,1610612744,100,82,2021-11-22T03:23:21Z,5330000,,,0,,S. Curry lost ball TURNOVER (3 TO),"[201939, 1630201]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,3.0,Flynn,1630201.0,
551,PT08M23.00S,2021-11-22T03:23:18.6Z,4,REGULAR,steal,,[],1630201,,,1610612761,100,82,2021-11-22T03:23:22Z,5340000,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M19.00S,2021-11-22T03:23:23.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,92.06636005256242,60.29411764705882,1610612761,100,84,2021-11-22T03:23:26Z,5350000,51.0,22.0,1,right,C. Boucher cutting finger roll Layup (8 PTS) (M. Flynn 1 AST),"[1628449, 1630201]",1610612761.0,TOR,cutting finger roll,,,Boucher,C. Boucher,,,,,5.6,Made,,,,8.0,M. Flynn,1630201.0,1.0,,,,,,,,,,,,
554,PT08M13.00S,2021-11-22T03:23:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203490,10.726018396846255,42.8921568627451,1610612744,100,84,2021-11-22T03:26:58Z,5370000,36.0,48.0,1,left,MISS O. Porter Jr. running Layup,[203490],1610612744.0,GSW,running,,,Porter Jr.,O. Porter Jr.,,,,,5.99,Missed,,,,,,,,,,,,,,,,,,,
555,PT08M11.00S,2021-11-22T03:23:31.6Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612761,100,84,2021-11-22T03:27:28Z,5380000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,554.0,,,,,1.0,1.0,0.0,,,,,,,,,
558,PT08M09.00S,2021-11-22T03:24:04.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630173,90.22667542706965,52.69607843137255,1610612761,100,86,2021-11-22T03:31:21Z,5385000,13.0,39.0,1,right,P. Achiuwa driving Layup (9 PTS) (S. Mykhailiuk 2 AST),"[1630173, 1629004]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,4.16,Made,,,,9.0,S. Mykhailiuk,1629004.0,2.0,,,,,,,,,,,,
556,PT08M09.00S,2021-11-22T03:24:13.5Z,4,REGULAR,foul,personal,['1freethrow'],1627814,,,1610612761,100,86,2021-11-22T03:51:45Z,5390000,,,0,,D. Lee shooting personal FOUL (3 PF) (Achiuwa 1 FT),"[1627814, 1630173]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Achiuwa,1630173.0,,,,
560,PT08M09.00S,2021-11-22T03:24:20.3Z,4,REGULAR,freethrow,1 of 1,[],1630173,,,1610612761,100,87,2021-11-22T03:25:15Z,5430000,,,0,,P. Achiuwa Free Throw 1 of 1 (10 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,10.0,,,,,,,,,,,,,,,
561,PT08M09.00S,2021-11-22T03:24:24.7Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,100,87,2021-11-22T03:24:34Z,5440000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M09.00S,2021-11-22T03:24:24.7Z,4,REGULAR,substitution,out,[],1629185,,,1610612744,100,87,2021-11-22T03:24:34Z,5450000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M09.00S,2021-11-22T03:24:24.7Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,100,87,2021-11-22T03:24:34Z,5460000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M09.00S,2021-11-22T03:24:24.7Z,4,REGULAR,substitution,in,[],203952,,,1610612744,100,87,2021-11-22T03:24:34Z,5470000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M59.00S,2021-11-22T03:24:38.4Z,4,REGULAR,foul,personal,['3freethrow'],1627832,,,1610612744,100,87,2021-11-22T03:24:53Z,5480000,,,0,,F. VanVleet shooting personal FOUL (4 PF) (Curry 3 FT),"[1627832, 201939]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1662.0,4.0,0.0,Curry,201939.0,,,,
567,PT07M59.00S,2021-11-22T03:25:22.1Z,4,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,101,87,2021-11-22T03:25:22Z,5500000,,,0,,S. Curry Free Throw 1 of 3 (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,10.0,,,,,,,,,,,,,,,
568,PT07M59.00S,2021-11-22T03:25:39.3Z,4,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,102,87,2021-11-22T03:25:39Z,5510000,,,0,,S. Curry Free Throw 2 of 3 (11 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,11.0,,,,,,,,,,,,,,,
569,PT07M59.00S,2021-11-22T03:25:39.7Z,4,REGULAR,substitution,out,[],203490,,,1610612744,102,87,2021-11-22T03:25:47Z,5520000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M59.00S,2021-11-22T03:25:39.7Z,4,REGULAR,substitution,out,[],1630201,,,1610612744,102,87,2021-11-22T03:25:47Z,5530000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M59.00S,2021-11-22T03:25:39.7Z,4,REGULAR,substitution,in,[],203110,,,1610612744,102,87,2021-11-22T03:25:47Z,5540000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M59.00S,2021-11-22T03:25:39.7Z,4,REGULAR,substitution,in,[],1627783,,,1610612744,102,87,2021-11-22T03:25:47Z,5550000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M59.00S,2021-11-22T03:26:02.0Z,4,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,103,87,2021-11-22T03:26:02Z,5560000,,,0,,S. Curry Free Throw 3 of 3 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,12.0,,,,,,,,,,,,,,,
574,PT07M41.00S,2021-11-22T03:26:21.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,94.82588699080158,94.6078431372549,1610612761,103,90,2021-11-22T03:26:24Z,5570000,223.0,-4.0,1,right,F. VanVleet 3PT  (14 PTS) (S. Mykhailiuk 3 AST),"[1627832, 1629004]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,22.3,Made,,,,14.0,S. Mykhailiuk,1629004.0,3.0,,,,,,,,,,,,
576,PT07M25.00S,2021-11-22T03:26:38.0Z,4,REGULAR,3pt,Jump Shot,[],203952,6.258212877792378,95.34313725490196,1610612744,103,90,2021-11-22T03:26:40Z,5590000,-227.0,6.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,,
577,PT07M22.00S,2021-11-22T03:26:41.0Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,103,90,2021-11-22T03:26:41Z,5600000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,576.0,,,,,5.0,4.0,1.0,,,,,,,,,
578,PT07M16.00S,2021-11-22T03:26:47.6Z,4,REGULAR,3pt,Jump Shot,[],1627832,65.78515111695138,70.34313725490196,1610612761,103,93,2021-11-22T03:27:09Z,5610000,102.0,269.0,1,right,F. VanVleet 28' 3PT running pullup (17 PTS),[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,28.77,Made,,,,17.0,,,,,,,,,,,,,,,
579,PT07M16.00S,2021-11-22T03:27:16.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,103,93,2021-11-22T03:27:16Z,5620000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M55.00S,2021-11-22T03:30:03.4Z,4,REGULAR,3pt,Jump Shot,[],1629673,24.26084099868594,88.97058823529412,1610612744,106,93,2021-11-22T03:30:06Z,5630000,-195.0,176.0,1,left,J. Poole 26' 3PT  (30 PTS) (D. Green 5 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.23,Made,,,,30.0,D. Green,203110.0,5.0,,,,,,,,,,,,
582,PT06M30.00S,2021-11-22T03:30:27.7Z,4,REGULAR,3pt,Jump Shot,[],1627832,84.70762155059133,95.58823529411765,1610612761,106,93,2021-11-22T03:30:31Z,5650000,228.0,91.0,1,right,MISS F. VanVleet 24' step back 3PT,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,,
583,PT06M28.00S,2021-11-22T03:30:29.7Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,106,93,2021-11-22T03:31:14Z,5660000,,,0,,D. Green REBOUND (Off:0 Def:11),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,582.0,,,,,11.0,11.0,0.0,,,,,,,,,
584,PT06M14.00S,2021-11-22T03:30:43.9Z,4,REGULAR,3pt,Jump Shot,[],201939,28.203022339027594,87.00980392156863,1610612744,106,93,2021-11-22T03:30:47Z,5670000,-185.0,213.0,1,left,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.18,Missed,,,,,,,,,,,,,,,,,,,
585,PT06M12.00S,2021-11-22T03:30:45.9Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,106,93,2021-11-22T03:31:07Z,5680000,,,0,,P. Achiuwa REBOUND (Off:1 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,584.0,,,,,6.0,5.0,1.0,,,,,,,,,
586,PT06M05.00S,2021-11-22T03:30:55.8Z,4,REGULAR,foul,offensive,[],1627783,,,1610612761,106,93,2021-11-22T03:31:00Z,5690000,,,0,,P. Siakam offensive FOUL (2 PF),"[1627783, 203110]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Green,203110.0,,,,
588,PT06M05.00S,2021-11-22T03:30:55.8Z,4,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,106,93,2021-11-22T03:30:55Z,5710000,,,0,,P. Siakam offensive foul TURNOVER (1 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,1662.0,,,,,1.0,,,
589,PT06M05.00S,2021-11-22T03:31:08.1Z,4,REGULAR,substitution,out,[],1629308,,,1610612744,106,93,2021-11-22T03:31:10Z,5720000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M05.00S,2021-11-22T03:31:08.1Z,4,REGULAR,substitution,in,[],203490,,,1610612744,106,93,2021-11-22T03:31:10Z,5730000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M51.00S,2021-11-22T03:31:24.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203490,22.026938239159,87.00980392156863,1610612744,109,93,2021-11-22T03:31:28Z,5740000,-185.0,155.0,1,left,O. Porter Jr. 24' 3PT  (15 PTS) (A. Wiggins 3 AST),"[203490, 203952]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.11,Made,,,,15.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,,
593,PT05M43.00S,2021-11-22T03:31:34.4Z,4,REGULAR,foul,personal,[],1629673,,,1610612761,109,93,2021-11-22T03:31:37Z,5760000,,,0,,J. Poole personal FOUL (4 PF),"[1629673, 1629004]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1662.0,4.0,0.0,Mykhailiuk,1629004.0,,,,
595,PT05M43.00S,2021-11-22T03:31:44.3Z,4,REGULAR,substitution,out,[],1629004,,,1610612761,109,93,2021-11-22T03:31:51Z,5780000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M43.00S,2021-11-22T03:31:44.3Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,109,93,2021-11-22T03:31:51Z,5790000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M43.00S,2021-11-22T03:31:44.3Z,4,REGULAR,substitution,in,[],1629018,,,1610612761,109,93,2021-11-22T03:31:51Z,5800000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M43.00S,2021-11-22T03:31:44.3Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,109,93,2021-11-22T03:31:51Z,5810000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M27.00S,2021-11-22T03:32:18.4Z,4,REGULAR,2pt,Jump Shot,[],1630567,91.5407358738502,22.794117647058822,1610612761,109,93,2021-11-22T03:32:21Z,5820000,-136.0,27.0,1,right,MISS S. Barnes 13' driving floating Shot - blocked,"[1630567, 203110]",1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,13.87,Missed,Green,203110.0,,,,,,,,,,,,,,,,,
618,PT05M27.00S,2021-11-22T03:32:18.4Z,4,REGULAR,block,,[],203110,,,1610612761,109,93,2021-11-22T03:36:06Z,5825000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M25.00S,2021-11-22T03:32:20.4Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,109,93,2021-11-22T03:33:08Z,5830000,,,0,,D. Green REBOUND (Off:0 Def:12),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,599.0,,,,,12.0,12.0,0.0,,,,,,,,,
601,PT05M21.00S,2021-11-22T03:32:25.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,7.046649145860711,45.09803921568628,1610612744,111,93,2021-11-22T03:32:30Z,5840000,25.0,14.0,1,left,A. Wiggins running finger roll Layup (27 PTS) (D. Green 6 AST),"[203952, 203110]",1610612744.0,GSW,running finger roll,,,Wiggins,A. Wiggins,,,,,2.81,Made,,,,27.0,D. Green,203110.0,6.0,,,,,,,,,,,,
603,PT05M21.00S,2021-11-22T03:32:31.8Z,4,REGULAR,foul,personal,['1freethrow'],1630173,,,1610612744,111,93,2021-11-22T03:32:44Z,5860000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Wiggins 1 FT),"[1630173, 203952]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Wiggins,203952.0,,,,
605,PT05M21.00S,2021-11-22T03:33:04.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],203952,,,1610612744,112,93,2021-11-22T03:33:04Z,5880000,,,0,,A. Wiggins Free Throw 1 of 1 (28 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,28.0,,,,,,,,,,,,,,,
606,PT05M03.00S,2021-11-22T03:33:23.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,91.14651773981603,40.44117647058824,1610612761,112,93,2021-11-22T03:33:27Z,5890000,-48.0,31.0,1,right,MISS P. Achiuwa floating Shot,[1630173],1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,,
607,PT05M01.00S,2021-11-22T03:33:25.0Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,112,93,2021-11-22T03:34:22Z,5900000,,,0,,D. Green REBOUND (Off:0 Def:13),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,606.0,,,,,13.0,13.0,0.0,,,,,,,,,
608,PT04M54.00S,2021-11-22T03:33:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.229303547963205,52.94117647058824,1610612744,114,93,2021-11-22T03:54:37Z,5910000,-15.0,25.0,1,left,A. Wiggins driving Layup (30 PTS) (D. Green 7 AST),"[203952, 203110]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,2.89,Made,,,,30.0,D. Green,203110.0,7.0,,,,,,,,,,,,
609,PT04M41.00S,2021-11-22T03:33:44.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,86.41590013140605,37.00980392156863,1610612761,114,93,2021-11-22T03:33:47Z,5920000,-65.0,75.0,1,right,MISS G. Trent Jr. 9' fadeaway Shot,[1629018],1610612761.0,TOR,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,9.94,Missed,,,,,,,,,,,,,,,,,,,
610,PT04M38.00S,2021-11-22T03:33:48.1Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,114,93,2021-11-22T03:33:48Z,5930000,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,609.0,,,,,7.0,5.0,2.0,,,,,,,,,
611,PT04M38.00S,2021-11-22T03:33:50.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,93.51182654402102,44.6078431372549,1610612761,114,95,2021-11-22T03:33:52Z,5940000,-27.0,8.0,1,right,P. Siakam cutting Layup (20 PTS) (P. Achiuwa 2 AST),"[1627783, 1630173]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,2.83,Made,,,,20.0,P. Achiuwa,1630173.0,2.0,,,,,,,,,,,,
613,PT04M38.00S,2021-11-22T03:33:55.0Z,4,REGULAR,foul,personal,['1freethrow'],203952,,,1610612761,114,95,2021-11-22T03:34:02Z,5960000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Siakam 1 FT),"[203952, 1627783]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Siakam,1627783.0,,,,
615,PT04M38.00S,2021-11-22T03:34:18.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627783,,,1610612761,114,96,2021-11-22T03:34:18Z,5980000,,,0,,P. Siakam Free Throw 1 of 1 (21 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,21.0,,,,,,,,,,,,,,,
616,PT04M30.00S,2021-11-22T03:34:33.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,114,96,2021-11-22T03:34:33Z,5990000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M18.00S,2021-11-22T03:37:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.229303547963205,41.42156862745098,1610612744,116,96,2021-11-22T03:37:39Z,6000000,43.0,25.0,1,left,A. Wiggins Layup (32 PTS) (S. Curry 8 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,4.96,Made,,,,32.0,S. Curry,201939.0,8.0,,,,,,,,,,,,
621,PT03M57.00S,2021-11-22T03:37:57.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,87.72996057818659,49.01960784313725,1610612761,116,96,2021-11-22T03:38:00Z,6020000,-5.0,63.0,1,right,MISS S. Barnes 6' driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,6.3,Missed,,,,,,,,,,,,,,,,,,,
622,PT03M57.00S,2021-11-22T03:38:00.7Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,116,96,2021-11-22T03:38:00Z,6030000,,,0,,S. Barnes REBOUND (Off:4 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,621.0,,,,,9.0,5.0,4.0,,,,,,,,,
623,PT03M57.00S,2021-11-22T03:38:01.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612761,116,96,2021-11-22T03:38:11Z,6040000,,,0,,S. Curry shooting personal FOUL (1 PF) (Barnes 2 FT),"[201939, 1630567]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Barnes,1630567.0,,,,
625,PT03M57.00S,2021-11-22T03:38:32.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,116,96,2021-11-22T03:38:32Z,6060000,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
626,PT03M57.00S,2021-11-22T03:38:32.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,116,96,2021-11-22T03:38:32Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,,,,
627,PT03M57.00S,2021-11-22T03:38:33.5Z,4,REGULAR,substitution,out,[],1629018,,,1610612761,116,96,2021-11-22T03:38:37Z,6080000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M57.00S,2021-11-22T03:38:33.5Z,4,REGULAR,substitution,in,[],1630201,,,1610612761,116,96,2021-11-22T03:38:37Z,6090000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M57.00S,2021-11-22T03:38:48.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,116,96,2021-11-22T03:38:48Z,6100000,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
630,PT03M55.00S,2021-11-22T03:38:49.6Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,116,96,2021-11-22T03:38:49Z,6110000,,,0,,D. Green REBOUND (Off:0 Def:14),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,629.0,,,,,14.0,14.0,0.0,,,,,,,,,
631,PT03M41.00S,2021-11-22T03:39:03.9Z,4,REGULAR,3pt,Jump Shot,[],201939,25.969119579500656,85.29411764705883,1610612744,116,96,2021-11-22T03:39:07Z,6120000,-176.0,192.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
