actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
712,PT00M09.40S,2022-01-21T05:36:14.6Z,4,REGULAR,substitution,out,[],1626208,,,1610612744,109,107,2022-01-21T05:36:19Z,7010000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M09.40S,2022-01-21T05:36:14.6Z,4,REGULAR,substitution,in,[],1629052,,,1610612744,109,107,2022-01-21T05:36:19Z,7020000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT00M09.40S,2022-01-21T05:36:35.9Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,110,107,2022-01-21T05:36:35Z,7030000,,,0,,S. Curry Free Throw 2 of 2 (39 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,39.0,,,,,,,,,,,,,,,,,
715,PT00M09.40S,2022-01-21T05:36:38.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,110,107,2022-01-21T05:36:38Z,7040000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M09.40S,2022-01-21T05:37:43.1Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,110,107,2022-01-21T05:38:11Z,7050000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M09.40S,2022-01-21T05:37:43.1Z,4,REGULAR,substitution,in,[],1626208,,,1610612754,110,107,2022-01-21T05:38:11Z,7060000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT00M06.00S,2022-01-21T05:38:22.2Z,4,REGULAR,3pt,Jump Shot,[],203200,70.90998685939553,82.84313725490196,1610612754,110,110,2022-01-21T05:38:25Z,7070000,164.0,221.0,1,right,J. Holiday 27' 3PT  (16 PTS) (I. Jackson 1 AST),"[203200, 1630543]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,27.52,Made,,16.0,I. Jackson,1630543.0,1.0,,,,,,,,,,,,,,
720,PT00M05.10S,2022-01-21T05:38:30.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,110,110,2022-01-21T05:38:30Z,7090000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M05.10S,2022-01-21T05:38:49.1Z,4,REGULAR,substitution,out,[],1626208,,,1610612744,110,110,2022-01-21T05:39:59Z,7100000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M05.10S,2022-01-21T05:38:49.1Z,4,REGULAR,substitution,in,[],1628470,,,1610612744,110,110,2022-01-21T05:39:59Z,7110000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M01.80S,2022-01-21T05:40:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,10.200394218134035,37.00980392156863,1610612744,110,110,2022-01-21T05:41:12Z,7120000,65.0,43.0,1,left,MISS J. Toscano-Anderson 7' driving Layup,[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,7.82,Missed,,,,,,,,,,,,,,,,,,,
724,PT00M00.30S,2022-01-21T05:40:24.3Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,110,110,2022-01-21T05:41:12Z,7130000,,,0,,I. Jackson REBOUND (Off:3 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,723.0,,,,,7.0,4.0,3.0,,,,,,,,,,,
725,PT00M00.00S,2022-01-21T05:40:39.8Z,4,REGULAR,period,end,[],0,,,1610612754,110,110,2022-01-21T05:40:39Z,7140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT05M00.00S,2022-01-21T05:41:30.4Z,5,OVERTIME,substitution,out,['startperiod'],202691,,,1610612754,110,110,2022-01-21T05:42:58Z,7150000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT05M00.00S,2022-01-21T05:41:30.4Z,5,OVERTIME,substitution,out,['startperiod'],1629052,,,1610612754,110,110,2022-01-21T05:42:58Z,7160000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT05M00.00S,2022-01-21T05:41:30.4Z,5,OVERTIME,substitution,in,['startperiod'],1629673,,,1610612754,110,110,2022-01-21T05:42:58Z,7170000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT05M00.00S,2022-01-21T05:41:30.4Z,5,OVERTIME,substitution,in,['startperiod'],1626208,,,1610612754,110,110,2022-01-21T05:42:58Z,7180000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT05M00.00S,2022-01-21T05:43:10.3Z,5,OVERTIME,period,start,[],0,,,0,110,110,2022-01-21T05:43:10Z,7190000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT04M56.00S,2022-01-21T05:43:13.0Z,5,OVERTIME,jumpball,recovered,[],201939,,,1610612744,110,110,2022-01-21T05:43:13Z,7210000,,,0,,Jump Ball J. Toscano-Anderson vs. I. Jackson: Tip to S. Curry,"[201939, 1629308, 1630543]",1610612744.0,GSW,startperiod,S. Curry,201939.0,Curry,S. Curry,Toscano-Anderson,1629308.0,Jackson,1630543.0,,,,,,,,,,,,,,,,,,,,,
735,PT04M41.00S,2022-01-21T05:43:27.7Z,5,OVERTIME,3pt,Jump Shot,[],1629308,32.670827858081466,60.29411764705882,1610612744,110,110,2022-01-21T05:43:30Z,7240000,-51.0,255.0,1,left,MISS J. Toscano-Anderson 25' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
736,PT04M38.00S,2022-01-21T05:43:31.1Z,5,OVERTIME,rebound,defensive,[],1630537,,,1610612754,110,110,2022-01-21T05:43:31Z,7250000,,,0,,C. Duarte REBOUND (Off:2 Def:5),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,735.0,,,,,7.0,5.0,2.0,,,,,,,,,,,
737,PT04M24.00S,2022-01-21T05:43:45.7Z,5,OVERTIME,3pt,Jump Shot,[],1628470,77.61169513797634,91.17647058823529,1610612754,110,110,2022-01-21T05:43:47Z,7260000,206.0,158.0,1,right,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
738,PT04M22.00S,2022-01-21T05:43:47.7Z,5,OVERTIME,rebound,defensive,[],1629673,,,1610612744,110,110,2022-01-21T05:43:54Z,7270000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,737.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
739,PT04M12.00S,2022-01-21T05:43:56.5Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1629308,7.30946123521682,48.77450980392157,1610612744,112,110,2022-01-21T05:43:58Z,7280000,6.0,16.0,1,left,J. Toscano-Anderson cutting DUNK (5 PTS) (S. Curry 8 AST),"[1629308, 201939]",1610612744.0,GSW,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1.73,Made,,5.0,S. Curry,201939.0,8.0,,,,,,,,,,,,,,
741,PT03M52.00S,2022-01-21T05:44:17.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630543,92.9862023653088,42.40196078431372,1610612754,112,110,2022-01-21T05:44:19Z,7300000,-38.0,13.0,1,right,MISS I. Jackson driving Layup,[1630543],1610612754.0,IND,driving,,,Jackson,I. Jackson,,,,,4.03,Missed,,,,,,,,,,,,,,,,,,,
742,PT03M50.00S,2022-01-21T05:44:19.3Z,5,OVERTIME,rebound,defensive,[],2738,,,1610612744,112,110,2022-01-21T05:50:13Z,7310000,,,0,,A. Iguodala REBOUND (Off:2 Def:3),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,741.0,,,,,5.0,3.0,2.0,,,,,,,,,,,
745,PT03M36.00S,2022-01-21T05:44:34.0Z,5,OVERTIME,3pt,Jump Shot,[],203952,24.26084099868594,10.53921568627451,1610612744,115,110,2022-01-21T05:44:35Z,7340000,197.0,176.0,1,left,A. Wiggins 26' 3PT  (9 PTS) (A. Iguodala 3 AST),"[203952, 2738]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.41,Made,,9.0,A. Iguodala,2738.0,3.0,,,,,,,,,,,,,,
747,PT03M12.00S,2022-01-21T05:44:57.3Z,5,OVERTIME,2pt,Jump Shot,[],1630537,85.49605781865965,66.66666666666666,1610612754,115,112,2022-01-21T05:45:01Z,7360000,83.0,84.0,1,right,C. Duarte 11' step back Jump Shot (25 PTS),[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,11.82,Made,,25.0,,,,,,,,,,,,,,,,,
748,PT03M01.00S,2022-01-21T05:45:12.1Z,5,OVERTIME,foul,personal,[],1630543,,,1610612744,115,112,2022-01-21T05:45:14Z,7370000,,,0,,I. Jackson personal FOUL (5 PF),"[1630543, 201939]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,201246.0,5.0,0.0,Curry,201939.0,,,,,,
750,PT03M01.00S,2022-01-21T05:45:28.7Z,5,OVERTIME,substitution,out,[],1630543,,,1610612744,115,112,2022-01-21T05:45:35Z,7390000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT03M01.00S,2022-01-21T05:45:28.7Z,5,OVERTIME,substitution,in,[],1629052,,,1610612744,115,112,2022-01-21T05:45:35Z,7400000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
752,PT02M57.00S,2022-01-21T05:45:45.1Z,5,OVERTIME,turnover,bad pass,[],2738,,,1610612744,115,112,2022-01-21T05:45:46Z,7410000,,,0,,A. Iguodala bad pass TURNOVER (3 TO),"[2738, 1630537]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,3.0,Duarte,1630537.0,,,
753,PT02M57.00S,2022-01-21T05:45:45.1Z,5,OVERTIME,steal,,[],1630537,,,1610612754,115,112,2022-01-21T05:45:47Z,7420000,,,0,,C. Duarte STEAL (3 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
754,PT02M54.00S,2022-01-21T05:45:48.2Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630537,92.72339027595268,51.225490196078425,1610612754,115,114,2022-01-21T05:46:57Z,7430000,6.0,16.0,1,right,C. Duarte running DUNK (27 PTS),[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,1.7,Made,,27.0,,,,,,,,,,,,,,,,,
755,PT02M38.00S,2022-01-21T05:46:05.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],201939,6.521024967148489,56.372549019607845,1610612744,115,114,2022-01-21T05:46:16Z,7440000,-32.0,9.0,1,left,MISS S. Curry driving Layup - blocked,"[201939, 1628470]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,3.31,Missed,,,,,,,,,,,,,,,,,Craig,1628470.0,
756,PT02M38.00S,2022-01-21T05:46:05.7Z,5,OVERTIME,block,,[],1628470,,,1610612744,115,114,2022-01-21T05:46:09Z,7450000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
757,PT02M37.00S,2022-01-21T05:46:06.7Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612744,115,114,2022-01-21T05:46:16Z,7460000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,755.0,,,,,,,,,,,,,,,,,,
758,PT02M37.00S,2022-01-21T05:46:11.6Z,5,OVERTIME,stoppage,out-of-bounds,[],0,,,1610612744,115,114,2022-01-21T05:46:11Z,7470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,PT02M31.00S,2022-01-21T05:46:29.7Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],201939,23.866622864651774,88.72549019607843,1610612744,115,114,2022-01-21T05:46:32Z,7480000,-194.0,172.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
760,PT02M29.00S,2022-01-21T05:46:31.7Z,5,OVERTIME,rebound,defensive,[],203200,,,1610612754,115,114,2022-01-21T05:46:37Z,7490000,,,0,,J. Holiday REBOUND (Off:1 Def:4),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,759.0,,,,,5.0,4.0,1.0,,,,,,,,,,,
761,PT02M19.00S,2022-01-21T05:46:43.1Z,5,OVERTIME,foul,personal,[],1629673,,,1610612754,115,114,2022-01-21T05:46:46Z,7500000,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1630537]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,2714.0,2.0,0.0,Duarte,1630537.0,,,,,,
763,PT02M16.00S,2022-01-21T05:47:02.7Z,5,OVERTIME,foul,personal,['2freethrow'],1629308,,,1610612754,115,114,2022-01-21T05:47:08Z,7520000,,,0,,J. Toscano-Anderson shooting personal FOUL (4 PF) (Brissett 2 FT),"[1629308, 1629052]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,1628171.0,4.0,0.0,Brissett,1629052.0,,,,,,
765,PT02M16.00S,2022-01-21T05:47:32.4Z,5,OVERTIME,freethrow,1 of 2,[],1629052,,,1610612754,115,114,2022-01-21T05:47:32Z,7540000,,,0,,MISS O. Brissett Free Throw 1 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
766,PT02M16.00S,2022-01-21T05:47:32.4Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612754,115,114,2022-01-21T05:47:32Z,7550000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,765.0,,,,,,,,,,,,,,,,,,
767,PT02M16.00S,2022-01-21T05:47:49.5Z,5,OVERTIME,freethrow,2 of 2,[],1629052,,,1610612754,115,115,2022-01-21T05:47:49Z,7560000,,,0,,O. Brissett Free Throw 2 of 2 (2 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Made,,2.0,,,,,,,,,,,,,,,,,
768,PT02M02.00S,2022-01-21T05:48:05.0Z,5,OVERTIME,3pt,Jump Shot,[],203952,23.340998685939553,88.48039215686273,1610612744,115,115,2022-01-21T05:48:08Z,7570000,-192.0,167.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
769,PT02M01.00S,2022-01-21T05:48:09.8Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612754,115,115,2022-01-21T05:48:09Z,7580000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,768.0,,,,,,,,,,,,,,,,,,
770,PT02M01.00S,2022-01-21T05:48:11.2Z,5,OVERTIME,stoppage,out-of-bounds,[],0,,,1610612754,115,115,2022-01-21T05:48:11Z,7590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,PT01M41.00S,2022-01-21T05:48:41.5Z,5,OVERTIME,3pt,Jump Shot,[],1626208,68.67608409986859,20.34313725490196,1610612754,115,118,2022-01-21T05:48:45Z,7600000,-148.0,242.0,1,right,K. Sykes 28' 3PT pullup (8 PTS) (O. Brissett 1 AST),"[1626208, 1629052]",1610612754.0,IND,pullup,,,Sykes,K. Sykes,,,,,28.37,Made,,8.0,O. Brissett,1629052.0,1.0,,,,,,,,,,,,,,
773,PT01M31.00S,2022-01-21T05:48:56.0Z,5,OVERTIME,3pt,Jump Shot,[],201939,35.8245729303548,39.950980392156865,1610612744,115,118,2022-01-21T05:48:59Z,7620000,50.0,284.0,1,left,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.87,Missed,,,,,,,,,,,,,,,,,,,
774,PT01M29.00S,2022-01-21T05:48:58.0Z,5,OVERTIME,rebound,defensive,[],1628470,,,1610612754,115,118,2022-01-21T05:49:04Z,7630000,,,0,,T. Craig REBOUND (Off:0 Def:7),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,773.0,,,,,7.0,7.0,0.0,,,,,,,,,,,
775,PT01M07.00S,2022-01-21T05:49:21.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1626208,92.9862023653088,56.86274509803921,1610612754,115,120,2022-01-21T05:49:24Z,7640000,34.0,13.0,1,right,K. Sykes driving finger roll Layup (10 PTS),[1626208],1610612754.0,IND,driving finger roll,,,Sykes,K. Sykes,,,,,3.68,Made,,10.0,,,,,,,,,,,,,,,,,
776,PT01M07.00S,2022-01-21T05:49:26.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612744,115,120,2022-01-21T05:49:26Z,7650000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,PT01M06.00S,2022-01-21T05:51:13.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203952,8.886333771353483,41.911764705882355,1610612744,117,120,2022-01-21T05:51:16Z,7660000,40.0,31.0,1,left,A. Wiggins alley-oop Layup (11 PTS) (A. Iguodala 4 AST),"[203952, 2738]",1610612744.0,GSW,alley-oop,,,Wiggins,A. Wiggins,,,,,5.09,Made,,11.0,A. Iguodala,2738.0,4.0,,,,,,,,,,,,,,
779,PT00M45.40S,2022-01-21T05:51:36.2Z,5,OVERTIME,3pt,Jump Shot,[],1626208,67.09921156373193,13.480392156862745,1610612754,117,120,2022-01-21T05:51:43Z,7680000,-183.0,257.0,1,right,MISS K. Sykes 31' step back 3PT,[1626208],1610612754.0,IND,step back,,,Sykes,K. Sykes,,,,,31.51,Missed,,,,,,,,,,,,,,,,,,,
780,PT00M43.80S,2022-01-21T05:51:37.8Z,5,OVERTIME,rebound,defensive,[],203952,,,1610612744,117,120,2022-01-21T05:52:07Z,7690000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,779.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
781,PT00M29.40S,2022-01-21T05:51:52.9Z,5,OVERTIME,3pt,Jump Shot,[],1629308,26.49474375821288,13.480392156862745,1610612744,117,120,2022-01-21T05:51:57Z,7700000,183.0,197.0,1,left,MISS J. Toscano-Anderson 26' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,26.83,Missed,,,,,,,,,,,,,,,,,,,
782,PT00M26.80S,2022-01-21T05:51:55.5Z,5,OVERTIME,rebound,offensive,[],203952,,,1610612744,117,120,2022-01-21T05:52:13Z,7710000,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,781.0,,,,,4.0,2.0,2.0,,,,,,,,,,,
783,PT00M23.30S,2022-01-21T05:51:59.0Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1629673,28.203022339027594,86.76470588235294,1610612744,117,120,2022-01-21T05:52:00Z,7720000,-184.0,213.0,1,left,MISS J. Poole 28' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,28.1,Missed,,,,,,,,,,,,,,,,,,,
784,PT00M21.80S,2022-01-21T05:52:02.0Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612744,117,120,2022-01-21T05:52:02Z,7730000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,783.0,,,,,,,,,,,,,,,,,,
785,PT00M21.80S,2022-01-21T05:52:16.6Z,5,OVERTIME,timeout,full,['team'],0,,,1610612744,117,120,2022-01-21T05:52:16Z,7740000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,PT00M21.80S,2022-01-21T05:52:48.2Z,5,OVERTIME,instantreplay,request,[],0,,,1610612744,117,120,2022-01-21T05:53:53Z,7750000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,
787,PT00M20.00S,2022-01-21T05:54:03.1Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1629673,3.4986859395532193,95.83333333333334,1610612744,117,120,2022-01-21T05:54:05Z,7760000,-229.0,-20.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
788,PT00M17.40S,2022-01-21T05:54:05.6Z,5,OVERTIME,rebound,offensive,[],1629308,,,1610612744,117,120,2022-01-21T05:54:05Z,7770000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,787.0,,,,,4.0,3.0,1.0,,,,,,,,,,,
789,PT00M16.50S,2022-01-21T05:54:06.7Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],201939,33.98488830486202,48.529411764705884,1610612744,117,120,2022-01-21T05:54:10Z,7780000,7.0,267.0,1,left,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
790,PT00M14.40S,2022-01-21T05:54:08.8Z,5,OVERTIME,rebound,defensive,[],1626208,,,1610612754,117,120,2022-01-21T05:54:52Z,7790000,,,0,,K. Sykes REBOUND (Off:2 Def:2),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,789.0,,,,,4.0,2.0,2.0,,,,,,,,,,,
791,PT00M11.40S,2022-01-21T05:54:15.5Z,5,OVERTIME,foul,personal,[],203952,,,1610612754,117,120,2022-01-21T05:54:26Z,7800000,,,0,,A. Wiggins take personal FOUL (4 PF),"[203952, 1626208]",1610612744.0,GSW,take,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,2714.0,4.0,0.0,Sykes,1626208.0,,,,,,
793,PT00M11.40S,2022-01-21T05:54:39.3Z,5,OVERTIME,timeout,full,['team'],0,,,1610612754,117,120,2022-01-21T05:54:39Z,7820000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,PT00M11.40S,2022-01-21T05:55:01.0Z,5,OVERTIME,substitution,out,[],1629673,,,1610612754,117,120,2022-01-21T05:56:15Z,7830000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
795,PT00M11.40S,2022-01-21T05:55:01.0Z,5,OVERTIME,substitution,out,[],1629052,,,1610612754,117,120,2022-01-21T05:56:15Z,7840000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
796,PT00M11.40S,2022-01-21T05:55:01.0Z,5,OVERTIME,substitution,in,[],1627780,,,1610612754,117,120,2022-01-21T05:56:15Z,7850000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
797,PT00M11.40S,2022-01-21T05:55:01.0Z,5,OVERTIME,substitution,in,[],203087,,,1610612754,117,120,2022-01-21T05:56:15Z,7860000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
798,PT00M08.40S,2022-01-21T05:56:44.1Z,5,OVERTIME,substitution,out,[],1627780,,,1610612754,117,120,2022-01-21T05:56:48Z,7870000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
799,PT00M08.40S,2022-01-21T05:56:44.1Z,5,OVERTIME,substitution,out,[],203087,,,1610612754,117,120,2022-01-21T05:56:48Z,7880000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
800,PT00M08.40S,2022-01-21T05:56:44.1Z,5,OVERTIME,substitution,in,[],1627814,,,1610612754,117,120,2022-01-21T05:56:48Z,7890000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
801,PT00M08.40S,2022-01-21T05:56:44.1Z,5,OVERTIME,substitution,in,[],1629052,,,1610612754,117,120,2022-01-21T05:56:48Z,7900000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
802,PT00M06.40S,2022-01-21T05:57:05.6Z,5,OVERTIME,jumpball,recovered,[],0,,,1610612754,117,120,2022-01-21T05:57:05Z,7910000,,,0,,Jump Ball J. Toscano-Anderson vs. J. Holiday: Tip to Team (GSW),"[1629308, 203200]",1610612744.0,GSW,heldball,Team (GSW),,,,Toscano-Anderson,1629308.0,Holiday,203200.0,,,,,,,,,,,,,,,,,,,,,
805,PT00M06.40S,2022-01-21T05:57:05.6Z,5,OVERTIME,turnover,lost ball,[],203200,,,1610612754,117,120,2022-01-21T05:57:05Z,7940000,,,0,,J. Holiday lost ball TURNOVER (3 TO),"[203200, 1629308]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,3.0,Toscano-Anderson,1629308.0,,,
806,PT00M06.40S,2022-01-21T05:57:05.6Z,5,OVERTIME,steal,,[],1629308,,,1610612744,117,120,2022-01-21T05:57:05Z,7950000,,,0,,J. Toscano-Anderson STEAL (2 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
