actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
364,PT08M24.00S,2022-02-17T04:28:54.5Z,3,REGULAR,3pt,Jump Shot,[],1627780,7.966491458607096,3.9215686274509802,1610612744,72,61,2022-02-17T04:28:57Z,3590000,230.0,22.0,1,left,G. Payton II 3PT  (11 PTS) (K. Thompson 4 AST),"[1627780, 202691]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,23.15,Made,11.0,K. Thompson,202691.0,4.0,,,,,,,,,,,,,
366,PT08M02.00S,2022-02-17T04:29:16.1Z,3,REGULAR,3pt,Jump Shot,[],203115,94.03745072273325,97.05882352941177,1610612743,72,61,2022-02-17T04:29:18Z,3610000,235.0,4.0,1,right,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,23.53,Missed,,,,,,,,,,,,,,,,,
367,PT08M00.00S,2022-02-17T04:29:18.1Z,3,REGULAR,rebound,offensive,[],201145,,,1610612743,72,61,2022-02-17T04:29:46Z,3620000,,,0,,J. Green REBOUND (Off:1 Def:0),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,366.0,1.0,0.0,1.0,,,,,,,,,
368,PT07M53.00S,2022-02-17T04:29:24.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203932,81.68528252299606,38.72549019607843,1610612743,72,61,2022-02-17T04:29:27Z,3630000,-56.0,120.0,1,right,MISS A. Gordon 13' pullup Shot,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,,,13.23,Missed,,,,,,,,,,,,,,,,,
369,PT07M50.00S,2022-02-17T04:29:28.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,72,61,2022-02-17T04:29:28Z,3640000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,368.0,2.0,2.0,0.0,,,,,,,,,
370,PT07M44.00S,2022-02-17T04:29:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.09789750328515,58.333333333333336,1610612744,74,61,2022-02-17T04:29:37Z,3650000,-42.0,24.0,1,left,S. Curry driving finger roll Layup (14 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,4.79,Made,14.0,,,,,,,,,,,,,,,,
371,PT07M44.00S,2022-02-17T04:29:39.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,74,61,2022-02-17T04:29:39Z,3660000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M30.00S,2022-02-17T04:32:45.4Z,3,REGULAR,3pt,Jump Shot,[],203932,71.69842312746385,81.37254901960785,1610612743,74,61,2022-02-17T04:32:47Z,3670000,157.0,214.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,26.5,Missed,,,,,,,,,,,,,,,,,
373,PT07M28.00S,2022-02-17T04:32:48.3Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,74,61,2022-02-17T04:32:48Z,3680000,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,,
374,PT07M07.00S,2022-02-17T04:33:09.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,8.754927726675426,39.705882352941174,1610612744,74,61,2022-02-17T04:33:12Z,3690000,51.0,30.0,1,left,MISS A. Wiggins driving floating bank Shot,[203952],1610612744.0,GSW,driving floating bank,,,Wiggins,A. Wiggins,,,,,,,5.95,Missed,,,,,,,,,,,,,,,,,
375,PT07M05.00S,2022-02-17T04:33:11.1Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,74,61,2022-02-17T04:33:20Z,3700000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,374.0,2.0,2.0,0.0,,,,,,,,,
376,PT06M46.00S,2022-02-17T04:33:30.2Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,74,61,2022-02-17T04:33:31Z,3710000,,,0,,N. Jokic lost ball TURNOVER (5 TO),"[203999, 1627780]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,5.0,,,,,,,,,,,,,,,Payton II,1627780.0,,,
377,PT06M46.00S,2022-02-17T04:33:30.2Z,3,REGULAR,steal,,[],1627780,,,1610612744,74,61,2022-02-17T04:33:32Z,3720000,,,0,,G. Payton II STEAL (5 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M38.00S,2022-02-17T04:33:37.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627780,7.30946123521682,4.166666666666666,1610612744,74,61,2022-02-17T04:33:43Z,3730000,229.0,16.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,22.98,Missed,,,,,,,,,,,,,,,,,
379,PT06M35.00S,2022-02-17T04:33:40.4Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,74,61,2022-02-17T04:33:43Z,3740000,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,378.0,5.0,4.0,1.0,,,,,,,,,
380,PT06M31.00S,2022-02-17T04:33:44.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,90.48948751642575,40.44117647058824,1610612743,74,61,2022-02-17T04:33:51Z,3750000,-48.0,37.0,1,right,MISS N. Jokic 6' Layup - blocked,"[203999, 203952]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,6.04,Missed,,,,,,,,,,,,,,,Wiggins,203952.0,
381,PT06M31.00S,2022-02-17T04:33:44.7Z,3,REGULAR,block,,[],203952,,,1610612743,74,61,2022-02-17T04:33:52Z,3760000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M28.00S,2022-02-17T04:33:47.7Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,74,61,2022-02-17T04:36:22Z,3770000,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,380.0,3.0,3.0,0.0,,,,,,,,,
383,PT06M26.00S,2022-02-17T04:33:56.5Z,3,REGULAR,turnover,bad pass,[],1627780,,,1610612744,74,61,2022-02-17T04:37:42Z,3780000,,,0,,G. Payton II bad pass TURNOVER (2 TO),"[1627780, 203115]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,2.0,,,,,,,,,,,,,,,Barton,203115.0,,,
384,PT06M26.00S,2022-02-17T04:33:56.5Z,3,REGULAR,steal,,[],203115,,,1610612743,74,61,2022-02-17T04:36:33Z,3790000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M24.00S,2022-02-17T04:33:58.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203115,63.288436268068324,47.549019607843135,1610612743,74,61,2022-02-17T04:37:51Z,3795000,-12.0,293.0,1,right,MISS W. Barton 29' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,,,29.29,Missed,,,,,,,,,,,,,,,,,
404,PT06M22.00S,2022-02-17T04:34:00.2Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,74,61,2022-02-17T04:37:51Z,3797500,,,0,,K. Looney REBOUND (Off:2 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,403.0,7.0,5.0,2.0,,,,,,,,,
385,PT06M16.00S,2022-02-17T04:33:59.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,25.18068331143233,82.35294117647058,1610612744,77,61,2022-02-17T04:36:33Z,3800000,-162.0,184.0,1,left,K. Thompson 24' 3PT  (10 PTS) (A. Wiggins 2 AST),"[202691, 203952]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,24.52,Made,10.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,
386,PT06M01.00S,2022-02-17T04:34:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,86.67871222076215,37.5,1610612743,77,63,2022-02-17T04:34:16Z,3810000,-62.0,73.0,1,right,M. Morris 9' driving floating Jump Shot (5 PTS),[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,,,9.59,Made,5.0,,,,,,,,,,,,,,,,
387,PT05M48.00S,2022-02-17T04:34:27.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,5.601182654402102,55.63725490196079,1610612744,79,63,2022-02-17T04:34:29Z,3820000,-28.0,0.0,1,left,S. Curry driving finger roll Layup (16 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,2.82,Made,16.0,,,,,,,,,,,,,,,,
388,PT05M28.00S,2022-02-17T04:34:46.8Z,3,REGULAR,3pt,Jump Shot,[],203999,65.78515111695138,44.85294117647059,1610612743,79,66,2022-02-17T04:34:48Z,3830000,-26.0,269.0,1,right,N. Jokic 27' 3PT  (24 PTS) (M. Morris 5 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,27.03,Made,24.0,M. Morris,1628420.0,5.0,,,,,,,,,,,,,
390,PT05M06.00S,2022-02-17T04:35:09.5Z,3,REGULAR,2pt,Jump Shot,[],203952,9.543363994743759,14.460784313725492,1610612744,79,66,2022-02-17T04:35:12Z,3850000,178.0,37.0,1,left,MISS A. Wiggins 18' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,,,18.16,Missed,,,,,,,,,,,,,,,,,
391,PT05M03.00S,2022-02-17T04:35:13.1Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,79,66,2022-02-17T04:35:13Z,3860000,,,0,,W. Barton REBOUND (Off:0 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,,
392,PT04M59.00S,2022-02-17T04:35:17.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203932,76.42904073587385,9.558823529411764,1610612743,79,66,2022-02-17T04:35:19Z,3870000,-202.0,169.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,26.36,Missed,,,,,,,,,,,,,,,,,
393,PT04M54.00S,2022-02-17T04:35:21.0Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,79,66,2022-02-17T04:35:21Z,3880000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,392.0,3.0,3.0,0.0,,,,,,,,,
394,PT04M49.00S,2022-02-17T04:35:26.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,23.078186596583443,86.27450980392157,1610612744,79,66,2022-02-17T04:41:02Z,3890000,-181.0,164.0,1,left,MISS K. Thompson 24' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,,,24.48,Missed,,,,,,,,,,,,,,,,,
395,PT04M46.00S,2022-02-17T04:35:29.9Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,79,66,2022-02-17T04:35:29Z,3900000,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,394.0,6.0,5.0,1.0,,,,,,,,,
396,PT04M41.00S,2022-02-17T04:35:34.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,91.80354796320631,58.333333333333336,1610612743,79,66,2022-02-17T04:41:24Z,3910000,42.0,25.0,1,right,MISS A. Gordon running Layup,[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,,,4.84,Missed,,,,,,,,,,,,,,,,,
397,PT04M36.00S,2022-02-17T04:35:40.4Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,79,66,2022-02-17T04:35:40Z,3920000,,,0,,N. Jokic REBOUND (Off:5 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,396.0,16.0,11.0,5.0,,,,,,,,,
398,PT04M36.00S,2022-02-17T04:35:40.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,79,66,2022-02-17T04:35:40Z,3930000,0.0,0.0,1,right,MISS N. Jokic putback Layup,[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
399,PT04M35.00S,2022-02-17T04:35:40.9Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,79,66,2022-02-17T04:35:40Z,3940000,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,398.0,4.0,3.0,1.0,,,,,,,,,
400,PT04M31.00S,2022-02-17T04:35:45.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202691,6.915243101182654,58.57843137254902,1610612744,79,66,2022-02-17T04:42:31Z,3950000,-43.0,13.0,1,left,MISS K. Thompson running Layup,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,,,4.47,Missed,,,,,,,,,,,,,,,,,
401,PT04M28.00S,2022-02-17T04:35:48.1Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,79,66,2022-02-17T04:36:02Z,3960000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,400.0,2.0,1.0,1.0,,,,,,,,,
402,PT04M21.00S,2022-02-17T04:35:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.72339027595268,43.38235294117647,1610612743,79,68,2022-02-17T04:43:10Z,3970000,-33.0,16.0,1,right,A. Gordon driving reverse Layup (6 PTS),[203932],1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,,,3.67,Made,6.0,,,,,,,,,,,,,,,,
405,PT04M21.00S,2022-02-17T04:37:03.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,79,68,2022-02-17T04:37:03Z,3980000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,79,68,2022-02-17T04:39:14Z,3990000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,out,[],202691,,,1610612744,79,68,2022-02-17T04:39:14Z,4000000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,79,68,2022-02-17T04:39:14Z,4010000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,out,[],203115,,,1610612744,79,68,2022-02-17T04:39:14Z,4020000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,out,[],203932,,,1610612744,79,68,2022-02-17T04:39:14Z,4030000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,out,[],201145,,,1610612744,79,68,2022-02-17T04:39:14Z,4040000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,79,68,2022-02-17T04:39:14Z,4050000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,in,[],202357,,,1610612744,79,68,2022-02-17T04:39:14Z,4060000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,79,68,2022-02-17T04:39:14Z,4070000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,in,[],1627854,,,1610612744,79,68,2022-02-17T04:39:14Z,4080000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,in,[],203085,,,1610612744,79,68,2022-02-17T04:39:14Z,4090000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M21.00S,2022-02-17T04:38:54.3Z,3,REGULAR,substitution,in,[],203210,,,1610612744,79,68,2022-02-17T04:39:14Z,4100000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M08.00S,2022-02-17T04:39:27.9Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,79,68,2022-02-17T04:39:29Z,4110000,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 203085]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,1.0,,,,,,,,,,,,,,,Rivers,203085.0,,,
419,PT04M08.00S,2022-02-17T04:39:27.9Z,3,REGULAR,steal,,[],203085,,,1610612743,79,68,2022-02-17T04:39:30Z,4120000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M00.00S,2022-02-17T04:39:37.3Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612743,79,68,2022-02-17T04:39:44Z,4130000,,,0,,J. Poole shooting personal FOUL (2 PF) (Green 2 FT),"[1629673, 203210]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,1662.0,,,,,,,,,,,,2.0,0.0,Green,203210.0,,,,,
423,PT04M00.00S,2022-02-17T04:40:00.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203210,,,1610612743,79,69,2022-02-17T04:40:00Z,4150000,,,0,,J. Green Free Throw 1 of 2 (4 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
424,PT04M00.00S,2022-02-17T04:40:17.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203210,,,1610612743,79,70,2022-02-17T04:40:17Z,4160000,,,0,,J. Green Free Throw 2 of 2 (5 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
425,PT03M45.00S,2022-02-17T04:40:34.2Z,3,REGULAR,2pt,Jump Shot,[],201939,17.73981603153745,88.25827205882352,1610612744,81,70,2022-02-17T04:40:44Z,4170000,-191.0,114.0,1,left,S. Curry 22' Jump Shot (18 PTS) (A. Wiggins 3 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,22.28,Made,18.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,,,
427,PT03M25.00S,2022-02-17T04:40:57.1Z,3,REGULAR,foul,personal,[],202357,,,1610612743,81,70,2022-02-17T04:41:00Z,4190000,,,0,,N. Bjelica personal FOUL (2 PF),"[202357, 203999]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,203593.0,,,,,,,,,,,,2.0,0.0,Jokic,203999.0,,,,,
429,PT03M25.00S,2022-02-17T04:41:02.0Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,81,70,2022-02-17T04:41:05Z,4210000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M25.00S,2022-02-17T04:41:02.0Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,81,70,2022-02-17T04:41:05Z,4220000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M18.00S,2022-02-17T04:41:28.7Z,3,REGULAR,foul,personal,[],201939,,,1610612743,81,70,2022-02-17T04:41:33Z,4230000,,,0,,S. Curry personal FOUL (2 PF),"[201939, 203999]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,203593.0,,,,,,,,,,,,2.0,0.0,Jokic,203999.0,,,,,
433,PT03M16.00S,2022-02-17T04:41:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630538,71.30420499342969,82.84313725490196,1610612743,81,70,2022-02-17T04:41:48Z,4250000,164.0,217.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,27.23,Missed,,,,,,,,,,,,,,,,,
434,PT03M14.00S,2022-02-17T04:41:48.0Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,81,70,2022-02-17T04:42:08Z,4260000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,433.0,3.0,3.0,0.0,,,,,,,,,
435,PT03M03.00S,2022-02-17T04:41:58.9Z,3,REGULAR,2pt,Jump Shot,[],1629673,20.45006570302234,21.323529411764707,1610612744,83,70,2022-02-17T04:42:02Z,4270000,143.0,140.0,1,left,J. Poole 20' pullup Jump Shot (12 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,20.02,Made,12.0,,,,,,,,,,,,,,,,
436,PT02M47.00S,2022-02-17T04:42:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203085,92.06636005256242,58.82352941176471,1610612743,83,72,2022-02-17T04:42:17Z,4280000,44.0,22.0,1,right,A. Rivers cutting Layup (2 PTS) (N. Jokic 3 AST),"[203085, 203999]",1610612743.0,DEN,cutting,,,Rivers,A. Rivers,,,,,,,4.93,Made,2.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,
438,PT02M36.00S,2022-02-17T04:42:24.8Z,3,REGULAR,3pt,Jump Shot,[],201939,31.61957950065703,11.029411764705882,1610612744,83,72,2022-02-17T04:42:27Z,4300000,195.0,245.0,1,left,MISS S. Curry 31' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,31.28,Missed,,,,,,,,,,,,,,,,,
439,PT02M33.00S,2022-02-17T04:42:28.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,83,72,2022-02-17T04:42:28Z,4310000,,,0,,N. Jokic REBOUND (Off:5 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,438.0,17.0,12.0,5.0,,,,,,,,,
440,PT02M26.00S,2022-02-17T04:42:34.8Z,3,REGULAR,3pt,Jump Shot,[],203999,64.99671484888306,37.5,1610612743,83,72,2022-02-17T04:42:36Z,4320000,-62.0,277.0,1,right,MISS N. Jokic 28' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,28.35,Missed,,,,,,,,,,,,,,,,,
441,PT02M25.00S,2022-02-17T04:42:37.4Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,83,72,2022-02-17T04:42:37Z,4330000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,440.0,1.0,1.0,0.0,,,,,,,,,
442,PT02M15.00S,2022-02-17T04:42:46.0Z,3,REGULAR,turnover,lost ball,[],201939,,,1610612744,83,72,2022-02-17T04:42:47Z,4340000,,,0,,S. Curry lost ball TURNOVER (1 TO),"[201939, 203085]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,1.0,,,,,,,,,,,,,,,Rivers,203085.0,,,
443,PT02M15.00S,2022-02-17T04:42:46.0Z,3,REGULAR,steal,,[],203085,,,1610612743,83,72,2022-02-17T04:42:48Z,4350000,,,0,,A. Rivers STEAL (2 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M04.00S,2022-02-17T04:42:58.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,89.56964520367937,44.85294117647059,1610612743,83,74,2022-02-17T04:43:00Z,4360000,-26.0,46.0,1,right,N. Jokic turnaround Hook (26 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,5.23,Made,26.0,,,,,,,,,,,,,,,,
446,PT01M44.00S,2022-02-17T04:43:18.0Z,3,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,83,74,2022-02-17T04:43:49Z,4380000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,201246.0,2.0,,,,,,,,,,,,,,,,,,,
447,PT01M44.00S,2022-02-17T04:43:25.8Z,3,REGULAR,substitution,out,[],203952,,,1610612743,83,74,2022-02-17T04:43:36Z,4390000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M44.00S,2022-02-17T04:43:25.8Z,3,REGULAR,substitution,out,[],201939,,,1610612743,83,74,2022-02-17T04:43:36Z,4400000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M44.00S,2022-02-17T04:43:25.8Z,3,REGULAR,substitution,out,[],203999,,,1610612743,83,74,2022-02-17T04:43:36Z,4410000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
