actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
554,PT00M50.10S,2021-11-11T04:52:54.5Z,3,REGULAR,3pt,Jump Shot,[],202357,21.23850197109067,90.19607843137256,1610612744,91,84,2021-11-11T04:52:57Z,5390000,-201.0,147.0,1,left,N. Bjelica 24' 3PT  (7 PTS) (S. Curry 6 AST),"[202357, 201939]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,24.91,Made,7.0,S. Curry,201939.0,6.0,,,,,,,,,,
556,PT00M36.70S,2021-11-11T04:53:11.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,69.20170827858082,78.92156862745098,1610612750,91,84,2021-11-11T04:53:13Z,5410000,145.0,237.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,27.76,Missed,,,,,,,,,,,,,,
557,PT00M33.30S,2021-11-11T04:53:15.8Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,91,84,2021-11-11T04:53:15Z,5420000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,556.0,1.0,1.0,0.0,,,,,,
558,PT00M33.30S,2021-11-11T04:53:17.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612744,91,84,2021-11-11T04:53:30Z,5430000,,,0,,J. Vanderbilt personal FOUL (4 PF) (Porter Jr. 2 FT),"[1629020, 203490]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,202026.0,4.0,0.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,,
560,PT00M33.30S,2021-11-11T04:54:04.2Z,3,REGULAR,freethrow,1 of 2,[],203490,,,1610612744,92,84,2021-11-11T04:54:04Z,5450000,,,0,,O. Porter Jr. Free Throw 1 of 2 (6 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
561,PT00M33.30S,2021-11-11T04:54:04.7Z,3,REGULAR,substitution,out,[],201939,,,1610612744,92,84,2021-11-11T04:54:10Z,5460000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT00M33.30S,2021-11-11T04:54:04.7Z,3,REGULAR,substitution,out,[],1630162,,,1610612744,92,84,2021-11-11T04:54:10Z,5470000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT00M33.30S,2021-11-11T04:54:04.7Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,92,84,2021-11-11T04:54:10Z,5480000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT00M33.30S,2021-11-11T04:54:04.7Z,3,REGULAR,substitution,in,[],1629006,,,1610612744,92,84,2021-11-11T04:54:10Z,5490000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT00M33.30S,2021-11-11T04:54:23.9Z,3,REGULAR,freethrow,2 of 2,[],203490,,,1610612744,93,84,2021-11-11T04:54:23Z,5500000,,,0,,O. Porter Jr. Free Throw 2 of 2 (7 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
566,PT00M18.70S,2021-11-11T04:54:42.4Z,3,REGULAR,turnover,bad pass,[],1627736,,,1610612750,93,84,2021-11-11T04:54:43Z,5510000,,,0,,M. Beasley bad pass TURNOVER (2 TO),"[1627736, 202357]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,2.0,Bjelica,202357.0,
567,PT00M18.70S,2021-11-11T04:54:42.4Z,3,REGULAR,steal,,[],202357,,,1610612744,93,84,2021-11-11T04:54:44Z,5520000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT00M02.60S,2021-11-11T04:54:58.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,37.79566360052563,47.549019607843135,1610612744,93,84,2021-11-11T04:55:01Z,5530000,12.0,303.0,1,left,MISS J. Poole 30' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,30.3,Missed,,,,,,,,,,,,,,
569,PT00M01.10S,2021-11-11T04:54:59.9Z,3,REGULAR,rebound,offensive,[],202357,,,1610612744,93,84,2021-11-11T04:55:43Z,5540000,,,0,,N. Bjelica REBOUND (Off:2 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,568.0,5.0,3.0,2.0,,,,,,
570,PT00M00.00S,2021-11-11T04:55:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202357,5.590000152587891,50.0,1610612744,93,84,2021-11-11T04:55:04Z,5550000,0.0,0.0,1,left,MISS N. Bjelica tip Layup,[202357],1610612744.0,GSW,tip,,,Bjelica,N. Bjelica,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
571,PT00M00.00S,2021-11-11T04:55:05.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,93,84,2021-11-11T04:55:05Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,570.0,,,,,,,,,
572,PT00M00.00S,2021-11-11T04:55:07.7Z,3,REGULAR,period,end,[],0,,,1610612744,93,84,2021-11-11T04:55:07Z,5570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT12M00.00S,2021-11-11T04:55:45.7Z,4,REGULAR,substitution,out,['startperiod'],1626156,,,1610612744,93,84,2021-11-11T04:57:48Z,5580000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT12M00.00S,2021-11-11T04:55:45.7Z,4,REGULAR,substitution,out,['startperiod'],1629020,,,1610612744,93,84,2021-11-11T04:57:48Z,5590000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT12M00.00S,2021-11-11T04:55:45.7Z,4,REGULAR,substitution,in,['startperiod'],201976,,,1610612744,93,84,2021-11-11T04:57:48Z,5600000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT12M00.00S,2021-11-11T04:55:45.7Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612744,93,84,2021-11-11T04:57:48Z,5610000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT12M00.00S,2021-11-11T04:57:52.7Z,4,REGULAR,period,start,[],0,,,1610612744,93,84,2021-11-11T04:57:52Z,5620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT11M47.00S,2021-11-11T04:58:07.1Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612744,93,84,2021-11-11T04:58:15Z,5630000,,,0,,N. Reid shooting personal FOUL (2 PF) (Bjelica 2 FT),"[1629675, 202357]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,2882.0,2.0,0.0,Bjelica,202357.0,,,,,,,,,,,,,,,,
580,PT11M47.00S,2021-11-11T04:58:31.5Z,4,REGULAR,freethrow,1 of 2,[],202357,,,1610612744,94,84,2021-11-11T04:58:31Z,5650000,,,0,,N. Bjelica Free Throw 1 of 2 (8 PTS),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
581,PT11M47.00S,2021-11-11T04:58:46.9Z,4,REGULAR,freethrow,2 of 2,[],202357,,,1610612744,95,84,2021-11-11T04:58:46Z,5660000,,,0,,N. Bjelica Free Throw 2 of 2 (9 PTS),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
582,PT11M29.00S,2021-11-11T04:59:06.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,90.09526938239159,45.34313725490196,1610612750,95,84,2021-11-11T04:59:09Z,5670000,-23.0,41.0,1,right,MISS J. McDaniels driving finger roll Layup,[1630183],1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,,,,,,4.68,Missed,,,,,,,,,,,,,,
583,PT11M27.00S,2021-11-11T04:59:08.9Z,4,REGULAR,rebound,defensive,[],2738,,,1610612744,95,84,2021-11-11T05:00:27Z,5680000,,,0,,A. Iguodala REBOUND (Off:0 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,582.0,1.0,1.0,0.0,,,,,,
584,PT11M23.00S,2021-11-11T04:59:12.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202357,28.991458607095925,81.61764705882352,1610612744,95,84,2021-11-11T04:59:17Z,5690000,-158.0,220.0,1,left,MISS N. Bjelica 27' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,27.09,Missed,,,,,,,,,,,,,,
585,PT11M21.00S,2021-11-11T04:59:14.6Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,95,84,2021-11-11T05:00:24Z,5700000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,584.0,2.0,1.0,1.0,,,,,,
586,PT11M10.00S,2021-11-11T04:59:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,87.72996057818659,53.431372549019606,1610612750,95,84,2021-11-11T04:59:29Z,5710000,17.0,63.0,1,right,MISS J. McDaniels 6' driving finger roll Layup,[1630183],1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,,,,,,6.51,Missed,,,,,,,,,,,,,,
587,PT11M07.00S,2021-11-11T04:59:29.2Z,4,REGULAR,rebound,defensive,[],2738,,,1610612744,95,84,2021-11-11T05:05:25Z,5720000,,,0,,A. Iguodala REBOUND (Off:0 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,586.0,2.0,2.0,0.0,,,,,,
588,PT11M01.00S,2021-11-11T04:59:34.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,30.17411300919842,17.892156862745097,1610612744,95,84,2021-11-11T05:01:16Z,5730000,161.0,231.0,1,left,MISS J. Poole 28' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,,,28.14,Missed,,,,,,,,,,,,,,
589,PT10M59.00S,2021-11-11T04:59:36.4Z,4,REGULAR,rebound,offensive,[],203490,,,1610612744,95,84,2021-11-11T05:00:18Z,5740000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,588.0,2.0,1.0,1.0,,,,,,
590,PT10M48.00S,2021-11-11T04:59:47.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2738,11.251642575558476,97.79411764705883,1610612744,95,84,2021-11-11T04:59:49Z,5750000,-239.0,53.0,1,left,MISS A. Iguodala 24' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,24.49,Missed,,,,,,,,,,,,,,
591,PT10M46.00S,2021-11-11T04:59:49.2Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,95,84,2021-11-11T05:00:13Z,5760000,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,590.0,3.0,2.0,1.0,,,,,,
592,PT10M38.00S,2021-11-11T04:59:58.0Z,4,REGULAR,foul,personal,['2freethrow'],202357,,,1610612750,95,84,2021-11-11T05:00:39Z,5770000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Reid 2 FT),"[202357, 1629675]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,2882.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,,
594,PT10M38.00S,2021-11-11T05:00:41.1Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,95,85,2021-11-11T05:00:41Z,5790000,,,0,,N. Reid Free Throw 1 of 2 (13 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
595,PT10M38.00S,2021-11-11T05:01:01.5Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,95,86,2021-11-11T05:01:01Z,5800000,,,0,,N. Reid Free Throw 2 of 2 (14 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
596,PT10M28.00S,2021-11-11T05:01:14.1Z,4,REGULAR,turnover,traveling,[],2738,,,1610612744,95,86,2021-11-11T05:01:16Z,5810000,,,0,,A. Iguodala traveling TURNOVER (2 TO),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,202026.0,,,,,,,,,,,,,,,,,2.0,,,
597,PT10M28.00S,2021-11-11T05:01:26.4Z,4,REGULAR,substitution,out,[],1629006,,,1610612750,95,86,2021-11-11T05:01:33Z,5820000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT10M28.00S,2021-11-11T05:01:26.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,95,86,2021-11-11T05:01:33Z,5830000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT10M18.00S,2021-11-11T05:01:51.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629675,90.3580814717477,48.77450980392157,1610612750,95,88,2021-11-11T05:01:55Z,5840000,-6.0,38.0,1,right,N. Reid driving DUNK (16 PTS) (P. Beverley 6 AST),"[1629675, 201976]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,,,,,,3.86,Made,16.0,P. Beverley,201976.0,6.0,,,,,,,,,,
601,PT09M57.00S,2021-11-11T05:02:11.6Z,4,REGULAR,3pt,Jump Shot,[],1629673,6.389618922470433,97.05882352941177,1610612744,95,88,2021-11-11T05:02:14Z,5860000,-235.0,8.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,23.54,Missed,,,,,,,,,,,,,,
602,PT09M54.00S,2021-11-11T05:02:15.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,95,88,2021-11-11T05:02:15Z,5870000,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,601.0,4.0,3.0,1.0,,,,,,
603,PT09M40.00S,2021-11-11T05:02:29.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,84.57621550591328,59.068627450980394,1610612750,95,90,2021-11-11T05:03:24Z,5880000,45.0,92.0,1,right,M. Beasley 10' fadeaway Jump Shot (2 PTS) (A. Edwards 5 AST),"[1627736, 1630162]",1610612750.0,MIN,fadeaway,,,Beasley,M. Beasley,,,,,,,,,,10.3,Made,2.0,A. Edwards,1630162.0,5.0,,,,,,,,,,
604,PT09M40.00S,2021-11-11T05:02:37.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,95,90,2021-11-11T05:02:37Z,5890000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M28.00S,2021-11-11T05:05:36.8Z,4,REGULAR,3pt,Jump Shot,[],203490,30.56833114323259,19.362745098039216,1610612744,98,90,2021-11-11T05:05:39Z,5900000,153.0,235.0,1,left,O. Porter Jr. 28' 3PT  (10 PTS) (A. Iguodala 4 AST),"[203490, 2738]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,28.04,Made,10.0,A. Iguodala,2738.0,4.0,,,,,,,,,,
608,PT09M16.00S,2021-11-11T05:05:52.9Z,4,REGULAR,foul,personal,[],203490,,,1610612750,98,90,2021-11-11T05:05:57Z,5920000,,,0,,O. Porter Jr. personal FOUL (3 PF),"[203490, 1630183]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,2882.0,3.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,
610,PT09M16.00S,2021-11-11T05:06:03.8Z,4,REGULAR,substitution,out,[],1627780,,,1610612750,98,90,2021-11-11T05:06:08Z,5940000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT09M16.00S,2021-11-11T05:06:03.8Z,4,REGULAR,substitution,in,[],203952,,,1610612750,98,90,2021-11-11T05:06:08Z,5950000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT09M10.00S,2021-11-11T05:06:19.9Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,98,90,2021-11-11T05:06:22Z,5960000,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,2882.0,,,,,,,,,,,,,,,,,3.0,,,
613,PT08M55.00S,2021-11-11T05:06:46.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,35.29894875164258,50.49019607843137,1610612744,101,90,2021-11-11T05:06:49Z,5970000,-2.0,279.0,1,left,J. Poole 27' 3PT  (12 PTS) (A. Iguodala 5 AST),"[1629673, 2738]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,27.93,Made,12.0,A. Iguodala,2738.0,5.0,,,,,,,,,,
615,PT08M39.00S,2021-11-11T05:07:01.4Z,4,REGULAR,3pt,Jump Shot,[],1627736,92.9862023653088,2.450980392156863,1610612750,101,90,2021-11-11T05:07:03Z,5990000,-238.0,13.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,23.81,Missed,,,,,,,,,,,,,,
616,PT08M36.00S,2021-11-11T05:07:05.1Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,101,90,2021-11-11T05:07:05Z,6000000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,615.0,3.0,2.0,1.0,,,,,,
617,PT08M21.00S,2021-11-11T05:07:20.4Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612744,101,90,2021-11-11T05:07:32Z,6010000,,,0,,N. Reid shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1629675, 203952]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,2882.0,3.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,,
619,PT08M21.00S,2021-11-11T05:07:51.9Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,102,90,2021-11-11T05:07:51Z,6030000,,,0,,A. Wiggins Free Throw 1 of 2 (25 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
620,PT08M21.00S,2021-11-11T05:07:52.5Z,4,REGULAR,substitution,out,[],1630183,,,1610612744,102,90,2021-11-11T05:08:04Z,6040000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M21.00S,2021-11-11T05:07:52.5Z,4,REGULAR,substitution,out,[],1627736,,,1610612744,102,90,2021-11-11T05:08:04Z,6050000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M21.00S,2021-11-11T05:07:52.5Z,4,REGULAR,substitution,in,[],1626157,,,1610612744,102,90,2021-11-11T05:08:04Z,6060000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT08M21.00S,2021-11-11T05:07:52.5Z,4,REGULAR,substitution,in,[],1626156,,,1610612744,102,90,2021-11-11T05:08:04Z,6070000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M21.00S,2021-11-11T05:08:08.3Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612744,102,90,2021-11-11T05:08:08Z,6080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M21.00S,2021-11-11T05:08:39.7Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,103,90,2021-11-11T05:08:39Z,6090000,,,0,,A. Wiggins Free Throw 2 of 2 (26 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
626,PT08M13.00S,2021-11-11T05:08:49.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,72.35545335085413,14.705882352941178,1610612750,103,90,2021-11-11T05:09:00Z,6100000,-176.0,207.0,1,right,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,27.23,Missed,,,,,,,,,,,,,,
627,PT08M10.00S,2021-11-11T05:08:52.8Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,103,90,2021-11-11T05:09:00Z,6110000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,626.0,4.0,3.0,1.0,,,,,,
628,PT08M01.00S,2021-11-11T05:09:01.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,29.6484888304862,17.15686274509804,1610612744,103,90,2021-11-11T05:09:43Z,6120000,164.0,226.0,1,left,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,,,27.95,Missed,,,,,,,,,,,,,,
629,PT07M58.00S,2021-11-11T05:09:04.0Z,4,REGULAR,rebound,offensive,[],1629673,,,1610612744,103,90,2021-11-11T05:09:22Z,6130000,,,0,,J. Poole REBOUND (Off:1 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,628.0,5.0,4.0,1.0,,,,,,
630,PT07M56.00S,2021-11-11T05:09:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,5.590000152587891,50.0,1610612744,105,90,2021-11-11T05:09:06Z,6140000,0.0,0.0,1,left,J. Poole putback Layup (14 PTS),[1629673],1610612744.0,GSW,putback,,,Poole,J. Poole,,,,,,,,,,0.0,Made,14.0,,,,,,,,,,,,,
631,PT07M51.00S,2021-11-11T05:09:11.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,91.93495400788436,41.66666666666667,1610612750,105,92,2021-11-11T05:10:22Z,6150000,-42.0,23.0,1,right,A. Edwards driving Layup (37 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,4.78,Made,37.0,,,,,,,,,,,,,
632,PT07M27.00S,2021-11-11T05:09:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.09789750328515,40.931372549019606,1610612744,105,92,2021-11-11T05:09:39Z,6160000,45.0,24.0,1,left,MISS A. Wiggins driving Layup - blocked,"[203952, 201976]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,,,,,,5.11,Missed,,,,,,,,,Beverley,201976.0,,,,
633,PT07M27.00S,2021-11-11T05:09:36.5Z,4,REGULAR,block,,[],201976,,,1610612744,105,92,2021-11-11T05:09:40Z,6170000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT07M25.00S,2021-11-11T05:09:38.5Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,105,92,2021-11-11T05:09:51Z,6180000,,,0,,P. Beverley REBOUND (Off:2 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,632.0,5.0,3.0,2.0,,,,,,
635,PT07M09.00S,2021-11-11T05:09:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.22667542706965,41.911764705882355,1610612750,105,92,2021-11-11T05:09:56Z,6190000,-40.0,39.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,5.64,Missed,,,,,,,,,,,,,,
636,PT07M07.00S,2021-11-11T05:09:56.0Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,105,92,2021-11-11T05:10:17Z,6200000,,,0,,N. Reid REBOUND (Off:2 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,635.0,5.0,3.0,2.0,,,,,,
648,PT07M04.00S,2021-11-11T05:09:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,91.40932982917214,51.470588235294116,1610612750,105,92,2021-11-11T05:13:38Z,6205000,7.0,28.0,1,right,MISS N. Reid tip Layup,[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,,,,,,2.93,Missed,,,,,,,,,,,,,,
649,PT07M03.00S,2021-11-11T05:09:57.5Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,105,92,2021-11-11T05:13:38Z,6207500,,,0,,N. Reid REBOUND (Off:3 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,648.0,6.0,3.0,3.0,,,,,,
637,PT07M03.00S,2021-11-11T05:09:59.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,94.40999984741211,50.0,1610612750,105,92,2021-11-11T05:13:28Z,6210000,0.0,0.0,1,right,MISS N. Reid tip Layup,[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
