actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
578,PT08M57.00S,2023-01-16T01:02:12.5Z,4,REGULAR,2pt,Jump Shot,[],203552,81.553876478318,76.9607843137255,1610612751,84,85,2023-01-16T01:02:20Z,5570000,False,135.0,121.0,1,right,MISS S. Curry 18' pullup Shot,[203552],1610612751.0,BKN,,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,18.11,Missed,,,,,,,,,,,,,,,,,
579,PT08M57.00S,2023-01-16T01:02:12.5Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,84,85,2023-01-16T01:02:20Z,5580000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,578.0,4.0,4.0,0.0,,,,,,,,,,,,,
580,PT08M48.00S,2023-01-16T01:02:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612760,84,85,2023-01-16T01:02:31Z,5590000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Giddey 2 FT),"[1630549, 1630581]",1610612751.0,BKN,2003.0,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,0.0,Giddey,1630581.0,,,
582,PT08M48.00S,2023-01-16T01:02:51.3Z,4,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,84,86,2023-01-16T01:02:51Z,5610000,False,,,0,,J. Giddey Free Throw 1 of 2 (25 PTS),[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,
583,PT08M48.00S,2023-01-16T01:02:51.9Z,4,REGULAR,substitution,out,[],203925,,,1610612760,84,86,2023-01-16T01:03:06Z,5620000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M48.00S,2023-01-16T01:02:51.9Z,4,REGULAR,substitution,out,[],203552,,,1610612760,84,86,2023-01-16T01:03:06Z,5630000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M48.00S,2023-01-16T01:02:51.9Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,84,86,2023-01-16T01:03:06Z,5640000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M48.00S,2023-01-16T01:02:51.9Z,4,REGULAR,substitution,in,[],202681,,,1610612760,84,86,2023-01-16T01:03:06Z,5650000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M48.00S,2023-01-16T01:02:51.9Z,4,REGULAR,substitution,in,[],1629651,,,1610612760,84,86,2023-01-16T01:03:06Z,5660000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M48.00S,2023-01-16T01:02:51.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,84,86,2023-01-16T01:03:06Z,5670000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M48.00S,2023-01-16T01:03:18.3Z,4,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,84,87,2023-01-16T01:03:18Z,5680000,False,,,0,,J. Giddey Free Throw 2 of 2 (26 PTS),[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,
590,PT08M30.00S,2023-01-16T01:03:38.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.56307490144546,48.28431372549019,1610612751,86,87,2023-01-16T01:03:42Z,5690000,False,-9.0,-1.0,1,right,N. Claxton cutting DUNK (14 PTS) (R. O'Neale 7 AST),"[1629651, 1626220]",1610612751.0,BKN,,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,14.0,R. O'Neale,1626220.0,7.0,,,,,,,
592,PT08M15.00S,2023-01-16T01:03:53.2Z,4,REGULAR,3pt,Jump Shot,[],1629652,6.389618922470433,95.83333333333334,1610612760,86,90,2023-01-16T01:03:56Z,5710000,False,-229.0,8.0,1,left,L. Dort 3PT  (19 PTS) (D. Bazley 2 AST),"[1629652, 1629647]",1610612760.0,OKC,,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,,,19.0,D. Bazley,1629647.0,2.0,,,,,,,
594,PT07M53.00S,2023-01-16T01:04:17.4Z,4,REGULAR,foul,personal,[],1629652,,,1610612751,86,90,2023-01-16T01:04:26Z,5730000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 202681]",1610612760.0,OKC,1628171.0,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2.0,0.0,Irving,202681.0,,,
596,PT07M53.00S,2023-01-16T01:04:26.9Z,4,REGULAR,substitution,out,[],1630549,,,1610612751,86,90,2023-01-16T01:04:29Z,5750000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M53.00S,2023-01-16T01:04:26.9Z,4,REGULAR,substitution,in,[],1629139,,,1610612751,86,90,2023-01-16T01:04:29Z,5760000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M44.00S,2023-01-16T01:04:49.7Z,4,REGULAR,3pt,Jump Shot,[],202681,74.06373193166885,85.7843137254902,1610612751,86,90,2023-01-16T01:05:34Z,5770000,False,179.0,191.0,1,right,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,
599,PT07M40.00S,2023-01-16T01:04:53.7Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,86,90,2023-01-16T01:04:54Z,5780000,False,,,0,,D. Bazley REBOUND (Off:2 Def:2),[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Right Center,,,598.0,4.0,2.0,2.0,,,,,,,,,,,,,
600,PT07M34.00S,2023-01-16T01:04:58.7Z,4,REGULAR,3pt,Jump Shot,[],1629647,34.510512483574246,48.03921568627451,1610612760,86,90,2023-01-16T01:05:02Z,5790000,False,10.0,272.0,1,left,MISS D. Bazley 27' 3PT,[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,
601,PT07M31.00S,2023-01-16T01:05:01.7Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,86,90,2023-01-16T01:05:02Z,5800000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:7),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,600.0,9.0,7.0,2.0,,,,,,,,,,,,,
602,PT07M25.00S,2023-01-16T01:05:08.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,68.54467805519053,20.833333333333336,1610612751,89,90,2023-01-16T01:05:12Z,5810000,False,-146.0,243.0,1,right,R. O'Neale 28' 3PT  (11 PTS) (K. Irving 5 AST),"[1626220, 202681]",1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,28.36,Made,,,,,,,11.0,K. Irving,202681.0,5.0,,,,,,,
604,PT07M08.00S,2023-01-16T01:05:24.7Z,4,REGULAR,3pt,Jump Shot,[],1630198,29.38567674113009,76.9607843137255,1610612760,89,93,2023-01-16T01:05:28Z,5830000,False,-135.0,224.0,1,left,I. Joe 26' 3PT  (6 PTS) (J. Giddey 7 AST),"[1630198, 1630581]",1610612760.0,OKC,,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.12,Made,,,,,,,6.0,J. Giddey,1630581.0,7.0,,,,,,,
606,PT06M54.00S,2023-01-16T01:05:38.6Z,4,REGULAR,3pt,Jump Shot,[],201988,66.44218134034165,48.77450980392157,1610612751,92,93,2023-01-16T01:05:42Z,5850000,False,-6.0,263.0,1,right,P. Mills 26' 3PT  (6 PTS) (R. O'Neale 8 AST),"[201988, 1626220]",1610612751.0,BKN,,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,26.3,Made,,,,,,,6.0,R. O'Neale,1626220.0,8.0,,,,,,,
608,PT06M37.00S,2023-01-16T01:05:55.1Z,4,REGULAR,3pt,Jump Shot,[],1629652,34.11629434954008,58.82352941176471,1610612760,92,96,2023-01-16T01:06:00Z,5870000,False,-44.0,268.0,1,left,L. Dort 27' 3PT step back (22 PTS),[1629652],1610612760.0,OKC,,step back,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,27.18,Made,,,,,,,22.0,,,,,,,,,,
609,PT06M19.00S,2023-01-16T01:06:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,92.72339027595268,42.8921568627451,1610612751,92,96,2023-01-16T01:06:17Z,5880000,False,-36.0,16.0,1,right,MISS Y. Watanabe cutting Layup - blocked,"[1629139, 1631114]",1610612751.0,BKN,,cutting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,Williams,1631114.0,,,,,,,,,,,
610,PT06M19.00S,2023-01-16T01:06:13.9Z,4,REGULAR,block,,[],1631114,,,1610612751,92,96,2023-01-16T01:06:15Z,5890000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
611,PT06M16.00S,2023-01-16T01:06:16.9Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,92,96,2023-01-16T01:06:17Z,5900000,False,,,0,,D. Bazley REBOUND (Off:2 Def:3),[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,609.0,5.0,3.0,2.0,,,,,,,,,,,,,
612,PT06M15.00S,2023-01-16T01:06:18.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,27.151773981603156,82.59803921568627,1610612760,92,99,2023-01-16T01:06:23Z,5910000,False,-163.0,203.0,1,left,I. Joe 26' 3PT running (9 PTS) (D. Bazley 3 AST),"[1630198, 1629647]",1610612760.0,OKC,,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.01,Made,,,,,,,9.0,D. Bazley,1629647.0,3.0,,,,,,,
614,PT06M12.00S,2023-01-16T01:06:23.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,92,99,2023-01-16T01:06:23Z,5930000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M12.00S,2023-01-16T01:07:10.6Z,4,REGULAR,substitution,out,[],201988,,,1610612751,92,99,2023-01-16T01:09:02Z,5940000,False,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M12.00S,2023-01-16T01:07:10.6Z,4,REGULAR,substitution,out,[],1631114,,,1610612751,92,99,2023-01-16T01:09:02Z,5950000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M12.00S,2023-01-16T01:07:10.6Z,4,REGULAR,substitution,in,[],203925,,,1610612751,92,99,2023-01-16T01:09:02Z,5960000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M12.00S,2023-01-16T01:07:10.6Z,4,REGULAR,substitution,in,[],1628983,,,1610612751,92,99,2023-01-16T01:09:02Z,5970000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M57.00S,2023-01-16T01:09:36.8Z,4,REGULAR,3pt,Jump Shot,[],1626220,91.93495400788436,4.166666666666666,1610612751,92,99,2023-01-16T01:09:40Z,5980000,False,-229.0,23.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,
620,PT05M54.00S,2023-01-16T01:09:39.8Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,92,99,2023-01-16T01:09:40Z,5990000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:5),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,619.0,6.0,5.0,1.0,,,,,,,,,,,,,
621,PT05M48.00S,2023-01-16T01:09:45.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,15.982260183968464,40.68627450980392,1610612760,92,99,2023-01-16T01:09:51Z,6000000,False,47.0,98.0,1,left,MISS S. Gilgeous-Alexander 10' fadeaway Shot,[1628983],1610612760.0,OKC,,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,10.82,Missed,,,,,,,,,,,,,,,,,
622,PT05M44.00S,2023-01-16T01:09:49.9Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612751,92,99,2023-01-16T01:09:51Z,6010000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:3),[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Center,,,621.0,4.0,3.0,1.0,,,,,,,,,,,,,
623,PT05M39.00S,2023-01-16T01:09:58.8Z,4,REGULAR,foul,personal,[],1629652,,,1610612751,92,99,2023-01-16T01:10:05Z,6020000,False,,,0,,L. Dort personal FOUL (3 PF),"[1629652, 202681]",1610612760.0,OKC,203593.0,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,0.0,Irving,202681.0,,,
625,PT05M32.00S,2023-01-16T01:10:18.1Z,4,REGULAR,3pt,Jump Shot,[],1626220,69.85873850197109,79.16666666666666,1610612751,92,99,2023-01-16T01:11:05Z,6040000,False,146.0,231.0,1,right,MISS R. O'Neale 27' 3PT,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,
626,PT05M26.00S,2023-01-16T01:10:24.1Z,4,REGULAR,rebound,offensive,[],202681,,,1610612751,92,99,2023-01-16T01:10:23Z,6050000,False,,,0,,K. Irving REBOUND (Off:3 Def:3),[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,625.0,6.0,3.0,3.0,,,,,,,,,,,,,
627,PT05M26.00S,2023-01-16T01:10:24.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202681,83.78777923784494,63.970588235294116,1610612751,92,99,2023-01-16T01:10:52Z,6060000,False,70.0,100.0,1,right,MISS K. Irving 12' pullup Shot,[202681],1610612751.0,BKN,,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Right,12.19,Missed,,,,,,,,,,,,,,,,,
628,PT05M24.00S,2023-01-16T01:10:26.1Z,4,REGULAR,rebound,offensive,[],1629139,,,1610612751,92,99,2023-01-16T01:10:26Z,6070000,False,,,0,,Y. Watanabe REBOUND (Off:2 Def:3),[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Right,,,627.0,5.0,3.0,2.0,,,,,,,,,,,,,
629,PT05M24.00S,2023-01-16T01:10:27.5Z,4,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612751,92,99,2023-01-16T01:10:33Z,6080000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Watanabe 2 FT),"[1630581, 1629139]",1610612760.0,OKC,1628171.0,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,0.0,Watanabe,1629139.0,,,
631,PT05M24.00S,2023-01-16T01:10:50.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629139,,,1610612751,93,99,2023-01-16T01:11:04Z,6100000,False,,,0,,Y. Watanabe Free Throw 1 of 2 (5 PTS),[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,
632,PT05M24.00S,2023-01-16T01:10:50.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629139,,,1610612751,93,99,2023-01-16T01:11:04Z,6110000,False,,,0,,MISS Y. Watanabe Free Throw 2 of 2,[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,,,,Missed,,,,,,,,,,,,,,,,,
633,PT05M21.00S,2023-01-16T01:10:53.3Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,93,99,2023-01-16T01:11:04Z,6120000,False,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,,632.0,3.0,2.0,1.0,,,,,,,,,,,,,
634,PT05M08.00S,2023-01-16T01:11:17.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,5.732588699080158,48.28431372549019,1610612760,93,101,2023-01-16T01:11:21Z,6130000,False,9.0,1.0,1,left,D. Bazley cutting DUNK (4 PTS) (J. Giddey 8 AST),"[1629647, 1630581]",1610612760.0,OKC,,cutting,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,4.0,J. Giddey,1630581.0,8.0,,,,,,,
636,PT04M52.00S,2023-01-16T01:11:33.6Z,4,REGULAR,3pt,Jump Shot,[],202681,69.46452036793693,74.26470588235294,1610612751,93,101,2023-01-16T01:12:38Z,6150000,False,121.0,235.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,
637,PT04M48.00S,2023-01-16T01:11:37.6Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,93,101,2023-01-16T01:11:42Z,6160000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:6),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,636.0,7.0,6.0,1.0,,,,,,,,,,,,,
638,PT04M43.00S,2023-01-16T01:11:44.8Z,4,REGULAR,foul,personal,['2freethrow'],1629139,,,1610612760,93,101,2023-01-16T01:11:52Z,6170000,False,,,0,,Y. Watanabe shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629139, 1628983]",1610612751.0,BKN,2003.0,shooting,,,Watanabe,Y. Watanabe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
640,PT04M43.00S,2023-01-16T01:12:05.7Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,93,101,2023-01-16T01:12:05Z,6190000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,
641,PT04M43.00S,2023-01-16T01:12:05.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,93,101,2023-01-16T01:12:05Z,6200000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,,
642,PT04M43.00S,2023-01-16T01:12:06.5Z,4,REGULAR,substitution,out,[],1629139,,,1610612760,93,101,2023-01-16T01:12:14Z,6210000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M43.00S,2023-01-16T01:12:06.5Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,93,101,2023-01-16T01:12:14Z,6220000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M43.00S,2023-01-16T01:12:06.5Z,4,REGULAR,substitution,in,[],203552,,,1610612760,93,101,2023-01-16T01:12:14Z,6230000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M43.00S,2023-01-16T01:12:06.5Z,4,REGULAR,substitution,in,[],1631114,,,1610612760,93,101,2023-01-16T01:12:14Z,6240000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M43.00S,2023-01-16T01:12:28.3Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,93,102,2023-01-16T01:12:28Z,6250000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,
647,PT04M29.00S,2023-01-16T01:12:45.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612751,93,102,2023-01-16T01:13:00Z,6260000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Claxton 2 FT),"[1631114, 1629651]",1610612760.0,OKC,2003.0,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,0.0,Claxton,1629651.0,,,
649,PT04M29.00S,2023-01-16T01:13:12.9Z,4,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,94,102,2023-01-16T01:13:36Z,6280000,False,,,0,,N. Claxton Free Throw 1 of 2 (15 PTS),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,
650,PT04M29.00S,2023-01-16T01:13:12.9Z,4,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,94,102,2023-01-16T01:13:36Z,6290000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,
651,PT04M27.00S,2023-01-16T01:13:14.9Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,94,102,2023-01-16T01:13:36Z,6300000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,650.0,5.0,5.0,0.0,,,,,,,,,,,,,
652,PT04M22.00S,2023-01-16T01:13:40.7Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628983,22.815374507227332,45.83333333333333,1610612760,94,102,2023-01-16T01:13:46Z,6310000,False,21.0,162.0,1,left,MISS S. Gilgeous-Alexander 16' running pullup Shot,[1628983],1610612760.0,OKC,,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,16.33,Missed,,,,,,,,,,,,,,,,,
653,PT04M18.00S,2023-01-16T01:13:44.7Z,4,REGULAR,rebound,defensive,[],203925,,,1610612751,94,102,2023-01-16T01:13:46Z,6320000,False,,,0,,J. Harris REBOUND (Off:0 Def:5),[203925],1610612751.0,BKN,,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Center,,,652.0,5.0,5.0,0.0,,,,,,,,,,,,,
654,PT04M11.00S,2023-01-16T01:13:52.1Z,4,REGULAR,3pt,Jump Shot,[],203925,72.88107752956637,12.009803921568627,1610612751,94,102,2023-01-16T01:13:56Z,6330000,False,-190.0,202.0,1,right,MISS J. Harris 27' 3PT,[203925],1610612751.0,BKN,,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,27.76,Missed,,,,,,,,,,,,,,,,,
655,PT04M07.00S,2023-01-16T01:13:56.1Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,94,102,2023-01-16T01:13:56Z,6340000,False,,,0,,J. Williams REBOUND (Off:0 Def:6),[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,654.0,6.0,6.0,0.0,,,,,,,,,,,,,
656,PT03M49.00S,2023-01-16T01:14:13.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631114,7.703679369250986,40.931372549019606,1610612760,94,102,2023-01-16T01:14:16Z,6350000,False,45.0,20.0,1,left,MISS J. Williams driving Hook,[1631114],1610612760.0,OKC,,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,
657,PT03M48.00S,2023-01-16T01:14:14.2Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,94,102,2023-01-16T01:14:16Z,6360000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:8),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,656.0,10.0,8.0,2.0,,,,,,,,,,,,,
658,PT03M45.00S,2023-01-16T01:14:18.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203925,90.88370565045992,93.87254901960785,1610612751,94,102,2023-01-16T01:17:11Z,6370000,False,219.0,33.0,1,right,MISS J. Harris running 3PT,[203925],1610612751.0,BKN,,running,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,
659,PT03M41.00S,2023-01-16T01:14:22.6Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,94,102,2023-01-16T01:14:24Z,6380000,False,,,0,,D. Bazley REBOUND (Off:2 Def:4),[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,Right Corner 3,24+ Right,,,658.0,6.0,4.0,2.0,,,,,,,,,,,,,
660,PT03M27.00S,2023-01-16T01:14:38.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203925,,,1610612760,94,102,2023-01-16T01:14:47Z,6390000,False,,,0,,J. Harris shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[203925, 1628983]",1610612751.0,BKN,203593.0,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,,
