actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
667,PT06M48.00S,2022-10-20T01:42:41.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,95.0886990801577,48.77450980392157,1610612751,93,111,2022-10-20T01:42:49Z,6430000,-6.0,-6.0,1,right,N. Claxton reverse Layup (13 PTS) (E. Sumner 3 AST),"[1629651, 1628410]",1610612751.0,BKN,reverse,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.88,Made,,,,,,,13.0,E. Sumner,1628410.0,3.0,,,,,
669,PT06M24.00S,2022-10-20T01:43:05.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,7.178055190538765,64.2156862745098,1610612740,93,111,2022-10-20T01:43:14Z,6450000,-71.0,15.0,1,left,MISS J. Valanciunas 7' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,7.27,Missed,,,,,,,,,,,,,,,
670,PT06M23.00S,2022-10-20T01:43:06.0Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612740,93,111,2022-10-20T01:53:39Z,6460000,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,669.0,3.0,2.0,1.0,,,,,,,,,,,
671,PT06M22.00S,2022-10-20T01:43:13.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630230,5.590000152587891,50.0,1610612740,93,113,2022-10-20T01:53:50Z,6470000,0.0,0.0,1,left,N. Marshall reverse Layup (2 PTS),[1630230],1610612740.0,NOP,reverse,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,2.0,,,,,,,,
672,PT06M04.00S,2022-10-20T01:43:25.0Z,4,REGULAR,2pt,Jump Shot,[],201142,94.69448094612353,14.460784313725492,1610612751,93,113,2022-10-20T01:43:29Z,6480000,-178.0,-3.0,1,right,MISS K. Durant 17' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,17.77,Missed,,,,,,,,,,,,,,,
673,PT06M02.00S,2022-10-20T01:43:27.9Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,93,113,2022-10-20T01:43:27Z,6490000,,,0,,N. Claxton REBOUND (Off:3 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left,,,,,,672.0,9.0,6.0,3.0,,,,,,,,,,,
674,PT06M00.00S,2022-10-20T01:43:29.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628410,73.14388961892247,81.61764705882352,1610612751,93,113,2022-10-20T01:43:34Z,6500000,158.0,200.0,1,right,MISS E. Sumner 25' 3PT,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Right Center,,,,25.49,Missed,,,,,,,,,,,,,,,
675,PT05M56.00S,2022-10-20T01:43:33.9Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,93,113,2022-10-20T01:43:34Z,6510000,,,0,,J. Valanciunas REBOUND (Off:6 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,674.0,13.0,7.0,6.0,,,,,,,,,,,
676,PT05M38.00S,2022-10-20T01:43:51.2Z,4,REGULAR,3pt,Jump Shot,[],1627742,32.670827858081466,56.127450980392155,1610612740,93,113,2022-10-20T01:43:55Z,6520000,-31.0,255.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,25.64,Missed,,,,,,,,,,,,,,,
677,PT05M35.00S,2022-10-20T01:43:54.2Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,93,113,2022-10-20T01:43:55Z,6530000,,,0,,N. Claxton REBOUND (Off:3 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,676.0,10.0,7.0,3.0,,,,,,,,,,,
678,PT05M25.00S,2022-10-20T01:44:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.06636005256242,50.245098039215684,1610612751,95,113,2022-10-20T01:44:09Z,6540000,1.0,22.0,1,right,K. Durant driving Layup (32 PTS),[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,2.21,Made,,,,,,,32.0,,,,,,,,
679,PT05M04.00S,2022-10-20T01:44:28.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612740,95,113,2022-10-20T01:44:35Z,6550000,,,0,,N. Claxton personal FOUL (3 PF) (Valanciunas 2 FT),"[1629651, 202685]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,Valanciunas,202685.0
681,PT05M04.00S,2022-10-20T01:45:02.2Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,95,114,2022-10-20T01:45:02Z,6570000,,,0,,J. Valanciunas Free Throw 1 of 2 (14 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
682,PT05M04.00S,2022-10-20T01:45:02.9Z,4,REGULAR,substitution,out,[],1629651,,,1610612740,95,114,2022-10-20T01:45:20Z,6580000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT05M04.00S,2022-10-20T01:45:02.9Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,95,114,2022-10-20T01:45:20Z,6590000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT05M04.00S,2022-10-20T01:45:02.9Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,95,114,2022-10-20T01:45:20Z,6600000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT05M04.00S,2022-10-20T01:45:02.9Z,4,REGULAR,substitution,in,[],1630549,,,1610612740,95,114,2022-10-20T01:45:20Z,6610000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT05M04.00S,2022-10-20T01:45:02.9Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,95,114,2022-10-20T01:45:20Z,6620000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT05M04.00S,2022-10-20T01:45:02.9Z,4,REGULAR,substitution,in,[],203468,,,1610612740,95,114,2022-10-20T01:45:20Z,6630000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT05M04.00S,2022-10-20T01:45:28.6Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,95,115,2022-10-20T01:45:28Z,6640000,,,0,,J. Valanciunas Free Throw 2 of 2 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,
689,PT04M51.00S,2022-10-20T01:45:44.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,82.86793692509855,57.35294117647059,1610612751,97,115,2022-10-20T01:46:08Z,6650000,37.0,109.0,1,right,K. Irving 11' fadeaway Jump Shot (15 PTS),[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,11.46,Made,,,,,,,15.0,,,,,,,,
690,PT04M30.00S,2022-10-20T01:46:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612740,97,115,2022-10-20T01:47:59Z,6660000,,,0,,K. Durant shooting personal FOUL (4 PF) (Ingram 2 FT),"[201142, 1627742]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1628951.0,4.0,0.0,Ingram,1627742.0
692,PT04M30.00S,2022-10-20T01:46:43.4Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,97,115,2022-10-20T01:48:04Z,6680000,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
693,PT04M30.00S,2022-10-20T01:46:43.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,97,115,2022-10-20T01:48:04Z,6690000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,692.0,,,,,,,,,,,,,,
694,PT04M30.00S,2022-10-20T01:46:44.4Z,4,REGULAR,substitution,out,[],201142,,,1610612740,97,115,2022-10-20T01:46:57Z,6700000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT04M30.00S,2022-10-20T01:46:44.4Z,4,REGULAR,substitution,out,[],202681,,,1610612740,97,115,2022-10-20T01:46:57Z,6710000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT04M30.00S,2022-10-20T01:46:44.4Z,4,REGULAR,substitution,in,[],1630560,,,1610612740,97,115,2022-10-20T01:46:57Z,6720000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT04M30.00S,2022-10-20T01:46:44.4Z,4,REGULAR,substitution,in,[],1629139,,,1610612740,97,115,2022-10-20T01:46:57Z,6730000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT04M30.00S,2022-10-20T01:46:43.4Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,97,116,2022-10-20T01:48:04Z,6740000,,,0,,B. Ingram Free Throw 2 of 2 (26 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,26.0,,,,,,,,
699,PT04M17.00S,2022-10-20T01:47:33.9Z,4,REGULAR,turnover,out-of-bounds,[],1628410,,,1610612751,97,116,2022-10-20T01:47:43Z,6750000,,,0,,E. Sumner bad pass out-of-bounds TURNOVER (3 TO),[1628410],1610612751.0,BKN,bad pass,,,Sumner,E. Sumner,,,,,Mid-Range,16-24 Left Center,3.0,,,,,,,,,,,,,,,202027.0,,,,
700,PT04M00.00S,2022-10-20T01:47:52.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,11.12023653088042,26.96078431372549,1610612740,97,118,2022-10-20T01:47:56Z,6760000,115.0,52.0,1,left,B. Ingram 12' fadeaway Jump Shot (28 PTS) (Z. Williamson 3 AST),"[1627742, 1629627]",1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,12.64,Made,,,,,,,28.0,Z. Williamson,1629627.0,3.0,,,,,
702,PT03M52.00S,2022-10-20T01:48:05.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,97,118,2022-10-20T01:48:05Z,6770000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT03M52.00S,2022-10-20T01:48:06.9Z,4,REGULAR,substitution,out,[],1626220,,,1610612751,97,118,2022-10-20T01:50:46Z,6780000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT03M52.00S,2022-10-20T01:48:06.9Z,4,REGULAR,substitution,out,[],1629627,,,1610612751,97,118,2022-10-20T01:50:46Z,6790000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT03M52.00S,2022-10-20T01:48:06.9Z,4,REGULAR,substitution,in,[],1630556,,,1610612751,97,118,2022-10-20T01:50:46Z,6800000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT03M52.00S,2022-10-20T01:48:06.9Z,4,REGULAR,substitution,in,[],1630530,,,1610612751,97,118,2022-10-20T01:50:46Z,6810000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT03M44.00S,2022-10-20T01:51:10.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,82.86793692509855,60.5392156862745,1610612751,97,118,2022-10-20T01:51:14Z,6820000,53.0,109.0,1,right,MISS C. Thomas 12' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,12.06,Missed,,,,,,,,,,,,,,,
709,PT03M40.00S,2022-10-20T01:51:14.0Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,97,118,2022-10-20T01:51:14Z,6830000,,,0,,T. Murphy III REBOUND (Off:4 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,708.0,7.0,3.0,4.0,,,,,,,,,,,
710,PT03M31.00S,2022-10-20T01:51:22.9Z,4,REGULAR,3pt,Jump Shot,[],1630530,35.69316688567674,24.509803921568626,1610612740,97,121,2022-10-20T01:51:27Z,6840000,127.0,283.0,1,left,T. Murphy III 31' 3PT  (16 PTS) (B. Ingram 5 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,31.04,Made,,,,,,,16.0,B. Ingram,1627742.0,5.0,,,,,
712,PT03M18.00S,2022-10-20T01:51:35.9Z,4,REGULAR,3pt,Jump Shot,[],1630549,67.23061760840999,51.9607843137255,1610612751,97,121,2022-10-20T01:51:40Z,6860000,10.0,256.0,1,right,MISS D. Sharpe 25' 3PT,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,25.57,Missed,,,,,,,,,,,,,,,
713,PT03M15.00S,2022-10-20T01:51:39.5Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,97,121,2022-10-20T01:51:39Z,6870000,,,0,,B. Ingram REBOUND (Off:0 Def:7),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,712.0,7.0,7.0,0.0,,,,,,,,,,,
714,PT03M12.00S,2022-10-20T01:51:47.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,97,121,2022-10-20T01:51:47Z,6880000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT03M12.00S,2022-10-20T01:51:48.7Z,4,REGULAR,substitution,out,[],203468,,,1610612740,97,121,2022-10-20T01:53:19Z,6890000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT03M12.00S,2022-10-20T01:51:48.7Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,97,121,2022-10-20T01:53:19Z,6900000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT03M12.00S,2022-10-20T01:51:48.7Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,97,121,2022-10-20T01:53:19Z,6910000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT03M12.00S,2022-10-20T01:51:48.7Z,4,REGULAR,substitution,out,[],202685,,,1610612740,97,121,2022-10-20T01:53:19Z,6920000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT03M12.00S,2022-10-20T01:51:48.7Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,97,121,2022-10-20T01:53:19Z,6930000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT03M12.00S,2022-10-20T01:51:48.7Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,97,121,2022-10-20T01:53:19Z,6940000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT03M12.00S,2022-10-20T01:51:48.7Z,4,REGULAR,substitution,in,[],1630700,,,1610612740,97,121,2022-10-20T01:53:19Z,6950000,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT03M12.00S,2022-10-20T01:51:48.7Z,4,REGULAR,substitution,in,[],1626204,,,1610612740,97,121,2022-10-20T01:53:19Z,6960000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT03M03.00S,2022-10-20T01:53:29.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,15.325229960578188,34.068627450980394,1610612740,97,123,2022-10-20T01:53:32Z,6970000,80.0,92.0,1,left,N. Marshall 12' driving floating Jump Shot (4 PTS),[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,,,,12.14,Made,,,,,,,4.0,,,,,,,,
724,PT02M48.00S,2022-10-20T01:53:44.2Z,4,REGULAR,3pt,Jump Shot,[],1629139,95.87713534822602,97.30392156862744,1610612751,97,123,2022-10-20T01:53:52Z,6980000,237.0,-14.0,1,right,MISS Y. Watanabe 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Right Corner 3,24+ Right,,,,23.69,Missed,,,,,,,,,,,,,,,
725,PT02M46.00S,2022-10-20T01:53:46.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,97,123,2022-10-20T01:53:52Z,6990000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,724.0,,,,,,,,,,,,,,
727,PT02M37.00S,2022-10-20T01:54:11.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630556,75.64060446780552,54.65686274509803,1610612751,97,123,2022-10-20T01:54:17Z,7010000,23.0,176.0,1,right,MISS K. Edwards 17' pullup Shot,[1630556],1610612751.0,BKN,pullup,,,Edwards,K. Edwards,,,,,Mid-Range,16-24 Center,,,,17.8,Missed,,,,,,,,,,,,,,,
728,PT02M33.00S,2022-10-20T01:54:15.5Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,97,123,2022-10-20T01:54:17Z,7020000,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,727.0,4.0,3.0,1.0,,,,,,,,,,,
729,PT02M28.00S,2022-10-20T01:54:20.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,5.732588699080158,53.67647058823529,1610612740,97,123,2022-10-20T01:54:25Z,7030000,-18.0,1.0,1,left,MISS N. Marshall driving finger roll Layup,[1630230],1610612740.0,NOP,driving finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,1.85,Missed,,,,,,,,,,,,,,,
730,PT02M25.00S,2022-10-20T01:54:23.9Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,97,123,2022-10-20T01:54:25Z,7040000,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,729.0,1.0,1.0,0.0,,,,,,,,,,,
731,PT02M25.00S,2022-10-20T01:54:26.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628410,92.32917214191852,40.44117647058824,1610612751,99,123,2022-10-20T01:54:31Z,7050000,-48.0,20.0,1,right,E. Sumner running Layup (2 PTS) (K. Edwards 1 AST),"[1628410, 1630556]",1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,,5.17,Made,,,,,,,2.0,K. Edwards,1630556.0,1.0,,,,,
733,PT02M25.00S,2022-10-20T01:54:30.0Z,4,REGULAR,foul,personal,['1freethrow'],1626204,,,1610612751,99,123,2022-10-20T01:54:43Z,7070000,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Sumner 1 FT),"[1626204, 1628410]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Sumner,1628410.0
735,PT02M25.00S,2022-10-20T01:54:46.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628410,,,1610612751,100,123,2022-10-20T01:54:46Z,7090000,,,0,,E. Sumner Free Throw 1 of 1 (3 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
736,PT02M11.00S,2022-10-20T01:55:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,18.2161629434954,44.6078431372549,1610612740,100,123,2022-10-20T01:55:12Z,7100000,27.0,119.0,1,left,MISS N. Marshall 12' driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,12.17,Missed,,,,,,,,,,,,,,,
737,PT02M08.00S,2022-10-20T01:55:05.3Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,100,123,2022-10-20T01:55:07Z,7110000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,736.0,2.0,2.0,0.0,,,,,,,,,,,
738,PT02M05.00S,2022-10-20T01:55:10.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628410,91.40932982917214,44.36274509803921,1610612751,102,123,2022-10-20T01:55:32Z,7120000,-28.0,28.0,1,right,E. Sumner driving floating bank Jump Shot (5 PTS) (K. Edwards 2 AST),"[1628410, 1630556]",1610612751.0,BKN,driving floating bank,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,,4.0,Made,,,,,,,5.0,K. Edwards,1630556.0,2.0,,,,,
739,PT02M05.00S,2022-10-20T01:55:13.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630631,,,1610612751,102,123,2022-10-20T01:55:24Z,7130000,,,0,,J. Alvarado shooting personal FOUL (2 PF) (Sumner 1 FT),"[1630631, 1628410]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Sumner,1628410.0
742,PT02M05.00S,2022-10-20T01:55:35.6Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628410,,,1610612751,103,123,2022-10-20T01:55:35Z,7150000,,,0,,E. Sumner Free Throw 1 of 1 (6 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
743,PT01M48.00S,2022-10-20T01:55:54.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,14.011169513797633,47.549019607843135,1610612740,103,125,2022-10-20T01:56:16Z,7160000,12.0,79.0,1,left,L. Nance Jr. 8' floating Jump Shot (8 PTS) (D. Daniels 1 AST),"[1626204, 1630700]",1610612740.0,NOP,floating,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,8.01,Made,,,,,,,8.0,D. Daniels,1630700.0,1.0,,,,,
745,PT01M39.00S,2022-10-20T01:56:05.9Z,4,REGULAR,3pt,Jump Shot,[],1630556,74.06373193166885,16.176470588235293,1610612751,106,125,2022-10-20T01:56:10Z,7180000,-169.0,191.0,1,right,K. Edwards 25' 3PT  (3 PTS) (D. Sharpe 1 AST),"[1630556, 1630549]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,,,,25.53,Made,,,,,,,3.0,D. Sharpe,1630549.0,1.0,,,,,
746,PT01M30.00S,2022-10-20T01:56:17.7Z,4,REGULAR,turnover,lost ball,[],1630530,,,1610612740,106,125,2022-10-20T01:56:21Z,7190000,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1630556]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,1.0,Edwards,1630556.0,,,,,,,,,,,,,,,,,
747,PT01M30.00S,2022-10-20T01:56:17.7Z,4,REGULAR,steal,,[],1630556,,,1610612751,106,125,2022-10-20T01:56:45Z,7200000,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
748,PT01M25.00S,2022-10-20T01:56:23.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628410,75.24638633377135,14.215686274509803,1610612751,106,125,2022-10-20T01:56:28Z,7210000,-179.0,180.0,1,right,MISS E. Sumner 25' 3PT,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Left Center,,,,25.39,Missed,,,,,,,,,,,,,,,
750,PT01M25.00S,2022-10-20T01:56:23.4Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,106,125,2022-10-20T01:56:28Z,7220000,,,0,,T. Murphy III REBOUND (Off:4 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,748.0,8.0,4.0,4.0,,,,,,,,,,,
