actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
446,PT03M25.00S,2023-01-13T02:00:26.5Z,3,REGULAR,substitution,in,[],203925,,,1610612751,75,72,2023-01-13T02:00:45Z,4330000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M15.00S,2023-01-13T02:01:01.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203552,23.209592641261498,24.264705882352942,1610612751,75,72,2023-01-13T02:01:04Z,4340000,False,129.0,166.0,1,left,MISS S. Curry 20' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,20.98,Missed,,,,,,,,,,,,,,,,
448,PT03M13.00S,2023-01-13T02:01:03.6Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,75,72,2023-01-13T02:01:04Z,4350000,False,,,0,,R. Williams III REBOUND (Off:0 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Right Center,,,,,,,,,447.0,5.0,5.0,0.0,,,,,,,,
449,PT03M02.00S,2023-01-13T02:01:15.2Z,3,REGULAR,3pt,Jump Shot,[],1627763,94.56307490144546,4.166666666666666,1610612738,75,75,2023-01-13T02:01:23Z,4360000,False,-229.0,-1.0,1,right,M. Brogdon 3PT  (9 PTS) (G. Williams 1 AST),"[1627763, 1629684]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,22.92,Made,9.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,
452,PT02M50.00S,2023-01-13T02:01:36.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,75,75,2023-01-13T02:01:36Z,4390000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M42.00S,2023-01-13T02:05:14.9Z,3,REGULAR,3pt,Jump Shot,[],203552,32.802233902759525,49.01960784313725,1610612751,75,75,2023-01-13T02:05:22Z,4400000,False,5.0,256.0,1,left,MISS S. Curry 25' pullup 3PT - blocked,"[203552, 1629684]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,25.58,Missed,,,,,,,,,Williams,1629684.0,,,,,,
454,PT02M42.00S,2023-01-13T02:05:14.9Z,3,REGULAR,block,,[],1629684,,,1610612751,75,75,2023-01-13T02:05:17Z,4410000,False,,,0,,G. Williams BLOCK (2 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
455,PT02M39.00S,2023-01-13T02:05:17.9Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,75,75,2023-01-13T02:05:22Z,4420000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,,,453.0,4.0,4.0,0.0,,,,,,,,
456,PT02M37.00S,2023-01-13T02:05:19.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,65.91655716162943,50.0,1610612738,75,78,2023-01-13T02:06:40Z,4430000,False,0.0,268.0,1,right,M. Brogdon 26' 3PT running pullup (12 PTS),[1627763],1610612738.0,BOS,running pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,26.79,Made,12.0,,,,,,,,,,,,,,,
457,PT02M22.00S,2023-01-13T02:05:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,14.931011826544022,36.76470588235294,1610612751,75,78,2023-01-13T02:07:06Z,4440000,False,66.0,88.0,1,left,MISS T. Warren 11' driving floating Shot,[203933],1610612751.0,BKN,driving floating,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Right,,,11.0,Missed,,,,,,,,,,,,,,,,
458,PT02M19.00S,2023-01-13T02:05:37.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,75,78,2023-01-13T02:05:42Z,4450000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,457.0,8.0,8.0,0.0,,,,,,,,
459,PT02M11.00S,2023-01-13T02:05:45.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,68.41327201051249,35.049019607843135,1610612738,75,78,2023-01-13T02:07:33Z,4460000,False,-75.0,244.0,1,right,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,25.56,Missed,,,,,,,,,,,,,,,,
460,PT02M07.00S,2023-01-13T02:05:49.6Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,75,78,2023-01-13T02:05:50Z,4470000,False,,,0,,B. Simmons REBOUND (Off:0 Def:9),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,459.0,9.0,9.0,0.0,,,,,,,,
461,PT01M59.00S,2023-01-13T02:05:56.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203933,5.338370565045992,44.6078431372549,1610612751,77,78,2023-01-13T02:06:04Z,4480000,False,27.0,-2.0,1,left,T. Warren cutting Layup (15 PTS) (Y. Watanabe 1 AST),"[203933, 1629139]",1610612751.0,BKN,cutting,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,2.71,Made,15.0,Y. Watanabe,1629139.0,1.0,,,,,,,,,,,,
463,PT01M38.00S,2023-01-13T02:06:18.7Z,3,REGULAR,2pt,Jump Shot,[],1630202,95.3515111695138,14.705882352941178,1610612738,77,78,2023-01-13T02:06:22Z,4500000,False,-176.0,-9.0,1,right,MISS P. Pritchard 17' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left,,,17.67,Missed,,,,,,,,,,,,,,,,
464,PT01M34.00S,2023-01-13T02:06:22.7Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,77,78,2023-01-13T02:06:22Z,4510000,False,,,0,,J. Harris REBOUND (Off:2 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left,,,,,,,,,463.0,5.0,3.0,2.0,,,,,,,,
465,PT01M30.00S,2023-01-13T02:06:26.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203925,32.53942181340342,47.549019607843135,1610612751,80,78,2023-01-13T02:06:33Z,4520000,False,12.0,253.0,1,left,J. Harris 25' 3PT running (15 PTS) (B. Simmons 13 AST),"[203925, 1627732]",1610612751.0,BKN,running,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,25.37,Made,15.0,B. Simmons,1627732.0,13.0,,,,,,,,,,,,
467,PT01M07.00S,2023-01-13T02:06:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203925,,,1610612738,80,78,2023-01-13T02:07:05Z,4540000,False,,,0,,J. Harris shooting personal FOUL (3 PF) (Williams 2 FT),"[203925, 1629684]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Right,1627541.0,,,,,,,,,,,,,,3.0,0.0,Williams,1629684.0,,
469,PT01M07.00S,2023-01-13T02:07:18.0Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,80,79,2023-01-13T02:07:18Z,4560000,False,,,0,,G. Williams Free Throw 1 of 2 (7 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
470,PT01M07.00S,2023-01-13T02:07:18.7Z,3,REGULAR,substitution,out,[],1629139,,,1610612738,80,79,2023-01-13T02:07:26Z,4570000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M07.00S,2023-01-13T02:07:18.7Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,80,79,2023-01-13T02:07:26Z,4580000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M07.00S,2023-01-13T02:07:18.7Z,3,REGULAR,substitution,in,[],202681,,,1610612738,80,79,2023-01-13T02:07:26Z,4590000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M07.00S,2023-01-13T02:07:18.7Z,3,REGULAR,substitution,in,[],203935,,,1610612738,80,79,2023-01-13T02:07:26Z,4600000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M07.00S,2023-01-13T02:07:40.4Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,80,80,2023-01-13T02:07:40Z,4610000,False,,,0,,G. Williams Free Throw 2 of 2 (8 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
475,PT00M53.60S,2023-01-13T02:07:57.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,19.92444152431012,45.09803921568628,1610612751,82,80,2023-01-13T02:08:03Z,4620000,False,25.0,135.0,1,left,T. Warren 13' driving floating Jump Shot (17 PTS),[203933],1610612751.0,BKN,driving floating,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Center,,,13.7,Made,17.0,,,,,,,,,,,,,,,
524,PT00M41.50S,2023-01-13T02:08:07.9Z,3,REGULAR,turnover,lost ball,[],1629684,,,1610612738,82,80,2023-01-13T02:20:39Z,4625000,False,,,0,,G. Williams lost ball TURNOVER (1 TO),"[1629684, 203925]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Harris,203925.0
525,PT00M41.50S,2023-01-13T02:08:07.9Z,3,REGULAR,steal,,[],203925,,,1610612751,82,80,2023-01-13T02:20:39Z,4627500,False,,,0,,J. Harris STEAL (1 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
530,PT00M38.50S,2023-01-13T02:08:12.9Z,3,REGULAR,turnover,bad pass,[],203925,,,1610612751,82,80,2023-01-13T02:21:03Z,4628750,False,,,0,,J. Harris bad pass TURNOVER (1 TO),"[203925, 1630202]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,Pritchard,1630202.0
531,PT00M38.50S,2023-01-13T02:08:12.9Z,3,REGULAR,steal,,[],1630202,,,1610612738,82,80,2023-01-13T02:21:03Z,4629375,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT00M35.20S,2023-01-13T02:08:17.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203935,66.70499342969777,46.568627450980394,1610612738,82,80,2023-01-13T02:21:03Z,4630000,False,-17.0,260.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,26.11,Missed,,,,,,,,,,,,,,,,
477,PT00M31.10S,2023-01-13T02:08:22.0Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,82,80,2023-01-13T02:08:23Z,4640000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,476.0,3.0,0.0,3.0,,,,,,,,
478,PT00M29.20S,2023-01-13T02:08:26.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627732,,,1610612738,82,80,2023-01-13T02:08:41Z,4650000,False,,,0,,B. Simmons shooting personal FOUL (4 PF) (Williams 2 FT),"[1627732, 1629684]",1610612751.0,BKN,shooting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,4.0,0.0,Williams,1629684.0,,
480,PT00M29.20S,2023-01-13T02:09:01.9Z,3,REGULAR,freethrow,1 of 2,"['2ndchance', 'fromturnover']",1629684,,,1610612738,82,81,2023-01-13T02:21:03Z,4670000,False,,,0,,G. Williams Free Throw 1 of 2 (9 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
481,PT00M29.20S,2023-01-13T02:09:02.6Z,3,REGULAR,substitution,out,[],1627732,,,1610612738,82,81,2023-01-13T02:09:12Z,4680000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M29.20S,2023-01-13T02:09:02.6Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,82,81,2023-01-13T02:09:12Z,4690000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M29.20S,2023-01-13T02:09:02.6Z,3,REGULAR,substitution,in,[],1629139,,,1610612738,82,81,2023-01-13T02:09:12Z,4700000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M29.20S,2023-01-13T02:09:02.6Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,82,81,2023-01-13T02:09:12Z,4710000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M29.20S,2023-01-13T02:09:29.5Z,3,REGULAR,freethrow,2 of 2,"['2ndchance', 'fromturnover']",1629684,,,1610612738,82,82,2023-01-13T02:21:03Z,4720000,False,,,0,,G. Williams Free Throw 2 of 2 (10 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
486,PT00M11.10S,2023-01-13T02:09:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,8.229303547963205,61.029411764705884,1610612751,82,82,2023-01-13T02:09:54Z,4730000,False,-55.0,25.0,1,left,MISS T. Warren 6' fadeaway Shot,[203933],1610612751.0,BKN,fadeaway,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,6.05,Missed,,,,,,,,,,,,,,,,
487,PT00M08.50S,2023-01-13T02:09:53.1Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,82,82,2023-01-13T02:09:53Z,4740000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,486.0,5.0,5.0,0.0,,,,,,,,
488,PT00M04.20S,2023-01-13T02:09:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,93.38042049934296,48.77450980392157,1610612738,82,84,2023-01-13T02:10:02Z,4750000,False,-6.0,10.0,1,right,P. Pritchard driving finger roll Layup (5 PTS) (M. Smart 9 AST),"[1630202, 203935]",1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,1.15,Made,5.0,M. Smart,203935.0,9.0,,,,,,,,,,,,
490,PT00M00.00S,2023-01-13T02:10:07.8Z,3,REGULAR,3pt,Jump Shot,[],202681,31.61957950065703,68.62745098039215,1610612751,82,84,2023-01-13T02:13:22Z,4770000,False,-93.0,245.0,1,left,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,26.18,Missed,,,,,,,,,,,,,,,,
491,PT00M00.00S,2023-01-13T02:10:07.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,82,84,2023-01-13T02:13:22Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,490.0,,,,,,,,,,,
492,PT00M00.00S,2023-01-13T02:10:11.3Z,3,REGULAR,period,end,[],0,,,1610612751,82,84,2023-01-13T02:10:11Z,4790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2023-01-13T02:12:07.8Z,4,REGULAR,substitution,out,['startperiod'],203925,,,1610612751,82,84,2023-01-13T02:13:16Z,4800000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2023-01-13T02:12:07.8Z,4,REGULAR,substitution,out,['startperiod'],203552,,,1610612751,82,84,2023-01-13T02:13:16Z,4810000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-01-13T02:12:07.8Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612751,82,84,2023-01-13T02:13:16Z,4820000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-01-13T02:12:07.8Z,4,REGULAR,substitution,in,['startperiod'],1626220,,,1610612751,82,84,2023-01-13T02:13:16Z,4830000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-01-13T02:12:07.8Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,82,84,2023-01-13T02:13:16Z,4840000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-01-13T02:12:07.8Z,4,REGULAR,substitution,in,['startperiod'],1628436,,,1610612751,82,84,2023-01-13T02:13:16Z,4850000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-01-13T02:13:45.9Z,4,REGULAR,period,start,[],0,,,1610612738,82,84,2023-01-13T02:13:45Z,4860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M41.00S,2023-01-13T02:14:04.1Z,4,REGULAR,3pt,Jump Shot,[],1628401,67.62483574244416,67.40196078431373,1610612738,82,84,2023-01-13T02:14:08Z,4870000,False,87.0,252.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,26.64,Missed,,,,,,,,,,,,,,,,
501,PT11M37.00S,2023-01-13T02:14:08.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,82,84,2023-01-13T02:14:08Z,4880000,False,,,0,,N. Claxton REBOUND (Off:0 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,500.0,5.0,5.0,0.0,,,,,,,,
502,PT11M21.00S,2023-01-13T02:14:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203933,8.09789750328515,42.8921568627451,1610612751,82,84,2023-01-13T02:14:31Z,4890000,False,36.0,24.0,1,left,MISS T. Warren driving Layup - blocked,"[203933, 1628401]",1610612751.0,BKN,driving,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,4.26,Missed,,,,,,,,,White,1628401.0,,,,,,
503,PT11M21.00S,2023-01-13T02:14:23.8Z,4,REGULAR,block,,[],1628401,,,1610612751,82,84,2023-01-13T02:14:27Z,4900000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT11M20.00S,2023-01-13T02:14:24.8Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,82,84,2023-01-13T02:14:31Z,4910000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,502.0,6.0,5.0,1.0,,,,,,,,
505,PT11M20.00S,2023-01-13T02:14:29.9Z,4,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,82,84,2023-01-13T02:14:37Z,4920000,False,,,0,,N. Claxton step out-of-bounds TURNOVER (2 TO),[1629651],1610612751.0,BKN,step,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,202058.0,2.0,,,,,,,,,,,,,,,,,,
506,PT11M09.00S,2023-01-13T02:14:49.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,92.72339027595268,53.92156862745098,1610612738,82,86,2023-01-13T02:14:53Z,4930000,False,20.0,16.0,1,right,M. Brogdon driving Layup (14 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,2.52,Made,14.0,,,,,,,,,,,,,,,
507,PT10M50.00S,2023-01-13T02:15:08.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,10.726018396846255,54.166666666666664,1610612751,84,86,2023-01-13T02:15:13Z,4940000,False,-21.0,48.0,1,left,N. Claxton driving Hook (9 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,5.26,Made,9.0,,,,,,,,,,,,,,,
508,PT10M36.00S,2023-01-13T02:15:23.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,93.24901445466492,50.49019607843137,1610612738,84,88,2023-01-13T02:15:26Z,4950000,False,2.0,11.0,1,right,P. Pritchard driving Layup (7 PTS) (M. Brogdon 2 AST),"[1630202, 1627763]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,1.13,Made,7.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,
510,PT10M25.00S,2023-01-13T02:15:39.6Z,4,REGULAR,foul,offensive,[],1629139,,,1610612751,84,88,2023-01-13T02:16:39Z,4970000,False,,,0,,Y. Watanabe offensive FOUL (1 PF),"[1629139, 1628401]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,,,,,,,,1.0,0.0,White,1628401.0,,
512,PT10M25.00S,2023-01-13T02:15:39.6Z,4,REGULAR,turnover,offensive foul,[],1629139,,,1610612751,84,88,2023-01-13T02:16:39Z,4990000,False,,,0,,Y. Watanabe offensive foul TURNOVER (1 TO),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,202058.0,1.0,,,,,,,,,,,,,,,,,,
513,PT10M25.00S,2023-01-13T02:15:49.2Z,4,REGULAR,substitution,out,[],203933,,,1610612738,84,88,2023-01-13T02:15:56Z,5000000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M25.00S,2023-01-13T02:15:49.2Z,4,REGULAR,substitution,in,[],203925,,,1610612738,84,88,2023-01-13T02:15:56Z,5010000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M03.00S,2023-01-13T02:16:20.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630202,86.5473061760841,58.57843137254902,1610612738,84,90,2023-01-13T02:19:18Z,5020000,False,43.0,74.0,1,right,P. Pritchard 8' pullup Jump Shot (9 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,8.55,Made,9.0,,,,,,,,,,,,,,,
516,PT09M48.00S,2023-01-13T02:16:34.8Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612751,84,90,2023-01-13T02:16:42Z,5030000,False,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1628401]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,White,1628401.0
517,PT09M48.00S,2023-01-13T02:16:34.8Z,4,REGULAR,steal,,[],1628401,,,1610612738,84,90,2023-01-13T02:16:37Z,5040000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
518,PT09M44.00S,2023-01-13T02:16:38.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627763,94.30026281208936,50.245098039215684,1610612738,84,92,2023-01-13T02:17:29Z,5050000,False,1.0,1.0,1,right,M. Brogdon running Layup (16 PTS),[1627763],1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,0.16,Made,16.0,,,,,,,,,,,,,,,
519,PT09M44.00S,2023-01-13T02:16:43.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,84,92,2023-01-13T02:16:43Z,5060000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M44.00S,2023-01-13T02:16:43.7Z,4,REGULAR,substitution,out,[],1629139,,,1610612751,84,92,2023-01-13T02:19:45Z,5070000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M44.00S,2023-01-13T02:16:43.7Z,4,REGULAR,substitution,in,[],1627732,,,1610612751,84,92,2023-01-13T02:19:45Z,5080000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M27.00S,2023-01-13T02:20:30.7Z,4,REGULAR,3pt,Jump Shot,[],202681,32.276609724047304,56.372549019607845,1610612751,84,92,2023-01-13T02:20:58Z,5090000,False,-32.0,251.0,1,left,MISS K. Irving 25' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,25.29,Missed,,,,,,,,,,,,,,,,
