actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
405,PT06M25.00S,2023-04-08T00:58:10.7Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,69,49,2023-04-08T00:58:12Z,3980000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:8),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Right,,,,,,,,,,404.0,,,,,,12.0,8.0,4.0,,
406,PT06M06.00S,2023-04-08T00:58:29.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,89.04402102496715,35.049019607843135,1610612753,69,49,2023-04-08T01:02:35Z,3990000,False,-75.0,50.0,1,right,MISS C. Anthony 9' fadeaway bank Shot,[1630175],1610612753.0,ORL,fadeaway bank,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,,,,9.03,Missed,,,,,,,,,,,,,,,
407,PT06M03.00S,2023-04-08T00:58:32.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,69,49,2023-04-08T00:58:35Z,4000000,False,,,0,,N. Claxton REBOUND (Off:2 Def:10),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,406.0,,,,,,12.0,10.0,2.0,,
408,PT05M52.00S,2023-04-08T00:58:43.2Z,3,REGULAR,2pt,Jump Shot,[],1627827,5.469776609724048,88.97058823529412,1610612751,71,49,2023-04-08T00:58:56Z,4010000,False,-195.0,-1.0,1,left,D. Finney-Smith 19' Jump Shot (5 PTS) (S. Dinwiddie 13 AST),"[1627827, 203915]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Left,,,,19.49,Made,5.0,S. Dinwiddie,203915.0,13.0,,,,,,,,,,,
410,PT05M32.00S,2023-04-08T00:59:04.4Z,3,REGULAR,turnover,lost ball,[],1630532,,,1610612753,71,49,2023-04-08T00:59:08Z,4030000,False,,,0,,F. Wagner lost ball TURNOVER (2 TO),"[1630532, 1629661]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,2.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
411,PT05M32.00S,2023-04-08T00:59:04.4Z,3,REGULAR,steal,,[],1629661,,,1610612751,71,49,2023-04-08T00:59:07Z,4040000,False,,,0,,C. Johnson STEAL (4 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT05M12.00S,2023-04-08T00:59:23.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629661,12.434296977660972,46.568627450980394,1610612751,71,49,2023-04-08T00:59:31Z,4050000,False,17.0,64.0,1,left,MISS C. Johnson 6' driving floating Shot - blocked,"[1629661, 1631216]",1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.67,Missed,,,,,,,,,,,,,,Houstan,1631216.0
413,PT05M12.00S,2023-04-08T00:59:23.8Z,3,REGULAR,block,,[],1631216,,,1610612751,71,49,2023-04-08T00:59:26Z,4060000,False,,,0,,C. Houstan BLOCK (1 BLK),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
414,PT05M05.00S,2023-04-08T00:59:30.8Z,3,REGULAR,rebound,offensive,[],1629661,,,1610612751,71,49,2023-04-08T00:59:31Z,4070000,False,,,0,,C. Johnson REBOUND (Off:2 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,412.0,,,,,,4.0,2.0,2.0,,
415,PT05M05.00S,2023-04-08T00:59:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629661,5.590000152587891,50.0,1610612751,73,49,2023-04-08T00:59:30Z,4080000,False,0.0,0.0,1,left,C. Johnson putback Layup (14 PTS),[1629661],1610612751.0,BKN,putback,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,0.0,Made,14.0,,,,,,,,,,,,,,
416,PT04M56.00S,2023-04-08T00:59:39.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,69.07030223390277,30.392156862745097,1610612753,73,49,2023-04-08T00:59:43Z,4090000,False,-98.0,238.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,25.76,Missed,,,,,,,,,,,,,,,
417,PT04M54.00S,2023-04-08T00:59:42.5Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,73,49,2023-04-08T00:59:42Z,4100000,False,,,0,,G. Bitadze REBOUND (Off:5 Def:8),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,416.0,,,,,,13.0,8.0,5.0,,
418,PT04M49.00S,2023-04-08T00:59:47.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,69.20170827858082,28.676470588235293,1610612753,73,52,2023-04-08T00:59:52Z,4110000,False,-107.0,237.0,1,right,C. Anthony 25' 3PT  (9 PTS) (G. Bitadze 1 AST),"[1630175, 1629048]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,25.99,Made,9.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,
420,PT04M26.00S,2023-04-08T01:00:09.3Z,3,REGULAR,3pt,Jump Shot,[],1627827,24.917871222076215,16.176470588235293,1610612751,73,52,2023-04-08T01:00:13Z,4130000,False,169.0,182.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,24.82,Missed,,,,,,,,,,,,,,,
421,PT04M24.00S,2023-04-08T01:00:11.3Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,73,52,2023-04-08T01:00:13Z,4140000,False,,,0,,C. Anthony REBOUND (Off:0 Def:7),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,420.0,,,,,,7.0,7.0,0.0,,
422,PT04M19.00S,2023-04-08T01:00:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,94.30026281208936,53.431372549019606,1610612753,73,54,2023-04-08T01:00:22Z,4150000,False,17.0,1.0,1,right,J. Suggs running finger roll Layup (7 PTS) (C. Anthony 5 AST),"[1630591, 1630175]",1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,1.72,Made,7.0,C. Anthony,1630175.0,5.0,,,,,,,,,,,
424,PT03M53.00S,2023-04-08T01:00:42.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.835085413929041,44.36274509803921,1610612751,73,54,2023-04-08T01:00:47Z,4170000,False,28.0,21.0,1,left,MISS C. Johnson driving Layup,[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,3.52,Missed,,,,,,,,,,,,,,,
425,PT03M49.00S,2023-04-08T01:00:46.6Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,73,54,2023-04-08T01:00:46Z,4180000,False,,,0,,N. Claxton REBOUND (Off:3 Def:10),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,424.0,,,,,,13.0,10.0,3.0,,
426,PT03M49.00S,2023-04-08T01:00:46.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,75,54,2023-04-08T01:00:46Z,4190000,False,0.0,0.0,1,left,N. Claxton tip DUNK (14 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,0.0,Made,14.0,,,,,,,,,,,,,,
427,PT03M47.00S,2023-04-08T01:00:51.0Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612753,75,54,2023-04-08T01:01:00Z,4200000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Wagner 2 FT),"[203915, 1630532]",1610612751.0,BKN,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,1.0,0.0,Wagner,1630532.0,,,,,
429,PT03M47.00S,2023-04-08T01:01:22.9Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,75,55,2023-04-08T01:01:22Z,4220000,False,,,0,,F. Wagner Free Throw 1 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
430,PT03M47.00S,2023-04-08T01:01:23.4Z,3,REGULAR,substitution,out,[],1629661,,,1610612753,75,55,2023-04-08T01:01:34Z,4230000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M47.00S,2023-04-08T01:01:23.4Z,3,REGULAR,substitution,out,[],1627827,,,1610612753,75,55,2023-04-08T01:01:34Z,4240000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M47.00S,2023-04-08T01:01:23.4Z,3,REGULAR,substitution,out,[],1629651,,,1610612753,75,55,2023-04-08T01:01:34Z,4250000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M47.00S,2023-04-08T01:01:23.4Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,75,55,2023-04-08T01:01:34Z,4260000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M47.00S,2023-04-08T01:01:23.4Z,3,REGULAR,substitution,in,[],203925,,,1610612753,75,55,2023-04-08T01:01:34Z,4270000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M47.00S,2023-04-08T01:01:23.4Z,3,REGULAR,substitution,in,[],1626220,,,1610612753,75,55,2023-04-08T01:01:34Z,4280000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M47.00S,2023-04-08T01:01:23.4Z,3,REGULAR,substitution,in,[],1630549,,,1610612753,75,55,2023-04-08T01:01:34Z,4290000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M47.00S,2023-04-08T01:01:23.4Z,3,REGULAR,substitution,in,[],1630284,,,1610612753,75,55,2023-04-08T01:01:34Z,4300000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M47.00S,2023-04-08T01:01:44.6Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,75,56,2023-04-08T01:01:44Z,4310000,False,,,0,,F. Wagner Free Throw 2 of 2 (10 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
439,PT03M26.00S,2023-04-08T01:02:07.6Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612751,75,56,2023-04-08T01:02:11Z,4320000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1629048]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,1.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,
440,PT03M26.00S,2023-04-08T01:02:07.6Z,3,REGULAR,steal,,[],1629048,,,1610612753,75,56,2023-04-08T01:02:09Z,4330000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
441,PT03M21.00S,2023-04-08T01:02:12.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,66.83639947437582,45.09803921568628,1610612753,75,56,2023-04-08T01:02:18Z,4340000,False,-25.0,259.0,1,right,MISS C. Anthony 26' running pullup 3PT,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,26.04,Missed,,,,,,,,,,,,,,,
442,PT03M17.00S,2023-04-08T01:02:16.5Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,75,56,2023-04-08T01:02:18Z,4350000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,441.0,,,,,,1.0,1.0,0.0,,
443,PT03M10.00S,2023-04-08T01:02:23.7Z,3,REGULAR,turnover,bad pass,[],1626220,,,1610612751,75,56,2023-04-08T01:02:27Z,4360000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1630532]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Right,1.0,Wagner,1630532.0,,,,,,,,,,,,,,,,,
444,PT03M10.00S,2023-04-08T01:02:23.7Z,3,REGULAR,steal,,[],1630532,,,1610612753,75,56,2023-04-08T01:02:25Z,4370000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
445,PT03M05.00S,2023-04-08T01:02:28.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,94.03745072273325,50.98039215686274,1610612753,75,58,2023-04-08T01:02:35Z,4380000,False,5.0,4.0,1,right,F. Wagner running DUNK (12 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,0.6,Made,12.0,,,,,,,,,,,,,,
446,PT02M46.00S,2023-04-08T01:02:50.8Z,3,REGULAR,turnover,out-of-bounds,[],203915,,,1610612751,75,58,2023-04-08T01:03:13Z,4390000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612751.0,BKN,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,,,,,
447,PT02M46.00S,2023-04-08T01:02:56.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,75,58,2023-04-08T01:02:56Z,4400000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M46.00S,2023-04-08T01:03:00.9Z,3,REGULAR,substitution,out,[],1628969,,,1610612753,75,58,2023-04-08T01:05:23Z,4410000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M46.00S,2023-04-08T01:03:00.9Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,75,58,2023-04-08T01:05:23Z,4420000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M46.00S,2023-04-08T01:03:00.9Z,3,REGULAR,substitution,in,[],203552,,,1610612753,75,58,2023-04-08T01:05:23Z,4430000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M46.00S,2023-04-08T01:03:00.9Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,75,58,2023-04-08T01:05:23Z,4440000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M24.00S,2023-04-08T01:06:06.1Z,3,REGULAR,turnover,lost ball,[],1630175,,,1610612753,75,58,2023-04-08T01:06:10Z,4450000,False,,,0,,C. Anthony lost ball TURNOVER (3 TO),"[1630175, 203552]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,3.0,Curry,203552.0,,,,,,,,,,,,,,,,,
453,PT02M24.00S,2023-04-08T01:06:06.1Z,3,REGULAR,steal,,[],203552,,,1610612751,75,58,2023-04-08T01:06:08Z,4460000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
454,PT02M14.00S,2023-04-08T01:06:16.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,21.50131406044678,11.519607843137255,1610612751,75,58,2023-04-08T01:06:21Z,4470000,False,192.0,150.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,24.37,Missed,,,,,,,,,,,,,,,
455,PT02M10.00S,2023-04-08T01:06:20.2Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,75,58,2023-04-08T01:06:21Z,4480000,False,,,0,,G. Bitadze REBOUND (Off:5 Def:9),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,454.0,,,,,,14.0,9.0,5.0,,
456,PT01M48.00S,2023-04-08T01:06:41.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,68.01905387647832,64.95098039215686,1610612753,75,58,2023-04-08T01:06:46Z,4490000,False,75.0,248.0,1,right,MISS C. Anthony 25' pullup bank 3PT,[1630175],1610612753.0,ORL,pullup bank,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,25.91,Missed,,,,,,,,,,,,,,,
457,PT01M44.00S,2023-04-08T01:06:45.4Z,3,REGULAR,rebound,offensive,[],1631216,,,1610612753,75,58,2023-04-08T01:06:45Z,4500000,False,,,0,,C. Houstan REBOUND (Off:2 Def:0),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,,,,,,,,,,456.0,,,,,,2.0,0.0,2.0,,
458,PT01M40.00S,2023-04-08T01:06:49.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630284,67.09921156373193,37.745098039215684,1610612753,75,58,2023-04-08T01:07:11Z,4510000,False,-61.0,257.0,1,right,MISS K. Harris 26' 3PT,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Center,,,,26.4,Missed,,,,,,,,,,,,,,,
459,PT01M39.00S,2023-04-08T01:06:50.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,75,58,2023-04-08T01:06:57Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,458.0,,,,,,,,,,
460,PT01M39.00S,2023-04-08T01:06:54.4Z,3,REGULAR,foul,personal,[],1626220,,,1610612753,75,58,2023-04-08T01:07:01Z,4530000,False,,,0,,R. O'Neale loose ball personal FOUL (2 PF),"[1626220, 1629048]",1610612751.0,BKN,loose ball,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,2.0,0.0,Bitadze,1629048.0,,,,,
462,PT01M33.00S,2023-04-08T01:07:16.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,72.88107752956637,82.1078431372549,1610612753,75,58,2023-04-08T01:07:21Z,4550000,False,161.0,202.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,,25.83,Missed,,,,,,,,,,,,,,,
463,PT01M30.00S,2023-04-08T01:07:19.7Z,3,REGULAR,rebound,offensive,[],1630175,,,1610612753,75,58,2023-04-08T01:07:21Z,4560000,False,,,0,,C. Anthony REBOUND (Off:1 Def:7),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,462.0,,,,,,8.0,7.0,1.0,,
464,PT01M18.00S,2023-04-08T01:07:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,92.72339027595268,41.911764705882355,1610612753,75,58,2023-04-08T01:07:37Z,4570000,False,-40.0,16.0,1,right,MISS C. Anthony driving finger roll Layup - blocked,"[1630175, 1630549]",1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,4.34,Missed,,,,,,,,,,,,,,Sharpe,1630549.0
472,PT01M18.00S,2023-04-08T01:07:31.8Z,3,REGULAR,block,,[],1630549,,,1610612753,75,58,2023-04-08T01:08:42Z,4575000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT01M17.00S,2023-04-08T01:07:32.8Z,3,REGULAR,rebound,offensive,[],1630175,,,1610612753,75,58,2023-04-08T01:07:37Z,4580000,False,,,0,,C. Anthony REBOUND (Off:2 Def:7),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,464.0,,,,,,9.0,7.0,2.0,,
466,PT01M13.00S,2023-04-08T01:07:36.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,91.14651773981603,43.38235294117647,1610612753,75,60,2023-04-08T01:07:46Z,4590000,False,-33.0,31.0,1,right,C. Anthony turnaround Jump Shot (11 PTS),[1630175],1610612753.0,ORL,turnaround,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,4.51,Made,11.0,,,,,,,,,,,,,,
467,PT00M58.00S,2023-04-08T01:07:51.6Z,3,REGULAR,3pt,Jump Shot,[],203925,28.465834428383708,74.50980392156863,1610612751,75,60,2023-04-08T01:07:56Z,4600000,False,-123.0,215.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,,,,24.75,Missed,,,,,,,,,,,,,,,
468,PT00M55.10S,2023-04-08T01:07:54.5Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,75,60,2023-04-08T01:07:56Z,4610000,False,,,0,,G. Bitadze REBOUND (Off:5 Def:10),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,467.0,,,,,,15.0,10.0,5.0,,
469,PT00M47.70S,2023-04-08T01:08:04.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612753,75,60,2023-04-08T01:08:15Z,4620000,False,,,0,,S. Dinwiddie personal FOUL (2 PF) (Bitadze 2 FT),"[203915, 1629048]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2715.0,2.0,0.0,Bitadze,1629048.0,,,,,
471,PT00M47.70S,2023-04-08T01:08:37.8Z,3,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,75,61,2023-04-08T01:08:37Z,4640000,False,,,0,,G. Bitadze Free Throw 1 of 2 (11 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
473,PT00M47.70S,2023-04-08T01:08:51.2Z,3,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,75,62,2023-04-08T01:08:51Z,4650000,False,,,0,,G. Bitadze Free Throw 2 of 2 (12 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
474,PT00M29.00S,2023-04-08T01:09:11.9Z,3,REGULAR,3pt,Jump Shot,[],1626220,32.802233902759525,34.068627450980394,1610612751,75,62,2023-04-08T01:09:16Z,4660000,False,80.0,256.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,26.79,Missed,,,,,,,,,,,,,,,
475,PT00M24.40S,2023-04-08T01:09:16.5Z,3,REGULAR,rebound,defensive,[],1630284,,,1610612753,75,62,2023-04-08T01:09:16Z,4670000,False,,,0,,K. Harris REBOUND (Off:0 Def:2),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,474.0,,,,,,2.0,2.0,0.0,,
476,PT00M03.90S,2023-04-08T01:09:37.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.19776609724047,55.88235294117647,1610612753,75,62,2023-04-08T01:09:40Z,4680000,False,29.0,21.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,3.6,Missed,,,,,,,,,,,,,,,
477,PT00M01.60S,2023-04-08T01:09:39.4Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,75,62,2023-04-08T01:09:40Z,4690000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,476.0,,,,,,4.0,4.0,0.0,,
478,PT00M00.50S,2023-04-08T01:09:46.9Z,3,REGULAR,3pt,Jump Shot,[],1626220,35.56176084099869,29.901960784313726,1610612751,78,62,2023-04-08T01:10:36Z,4700000,False,100.0,282.0,1,left,R. O'Neale 29' 3PT running pullup (6 PTS),[1626220],1610612751.0,BKN,running pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,29.92,Made,6.0,,,,,,,,,,,,,,
479,PT00M00.00S,2023-04-08T01:09:50.4Z,3,REGULAR,period,end,[],0,,,1610612753,78,62,2023-04-08T01:09:50Z,4710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,out,['startperiod'],203925,,,1610612753,78,62,2023-04-08T01:12:21Z,4730000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
