actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
600,PT06M42.00S,2023-02-08T02:29:35.6Z,4,REGULAR,foul,personal,[],1629028,,,1610612751,91,96,2023-02-08T02:29:48Z,5830000,False,,,0,,D. Ayton loose ball personal FOUL (3 PF),"[1629028, 203933]",1610612756.0,PHX,loose ball,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,,,3.0,0.0,Warren,203933.0,,
602,PT06M42.00S,2023-02-08T02:29:44.4Z,4,REGULAR,substitution,out,[],1627732,,,1610612751,91,96,2023-02-08T02:30:02Z,5850000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M42.00S,2023-02-08T02:29:44.4Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,91,96,2023-02-08T02:30:02Z,5860000,False,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M42.00S,2023-02-08T02:29:44.4Z,4,REGULAR,substitution,in,[],1626220,,,1610612751,91,96,2023-02-08T02:30:02Z,5870000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M42.00S,2023-02-08T02:29:44.4Z,4,REGULAR,substitution,in,[],1626164,,,1610612751,91,96,2023-02-08T02:30:02Z,5880000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M29.00S,2023-02-08T02:30:16.5Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612751,91,96,2023-02-08T02:30:23Z,5890000,False,,,0,,C. Paul shooting personal FOUL (3 PF) (Warren 2 FT),"[101108, 203933]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,,,,202035.0,,,,,,,,3.0,0.0,Warren,203933.0,,
608,PT06M29.00S,2023-02-08T02:30:42.4Z,4,REGULAR,freethrow,1 of 2,[],203933,,,1610612751,92,96,2023-02-08T02:30:42Z,5910000,False,,,0,,T. Warren Free Throw 1 of 2 (10 PTS),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
609,PT06M29.00S,2023-02-08T02:30:58.0Z,4,REGULAR,freethrow,2 of 2,[],203933,,,1610612751,93,96,2023-02-08T02:30:58Z,5920000,False,,,0,,T. Warren Free Throw 2 of 2 (11 PTS),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,Made,,,,,,11.0,,,,,,,,,,,,
610,PT06M10.00S,2023-02-08T02:31:20.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,11.514454664914586,63.970588235294116,1610612756,93,98,2023-02-08T02:31:25Z,5930000,False,-70.0,56.0,1,left,D. Booker 8' driving floating bank Jump Shot (15 PTS),[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,8.94,Made,,,,,,15.0,,,,,,,,,,,,
611,PT05M52.00S,2023-02-08T02:31:37.0Z,4,REGULAR,2pt,Jump Shot,[],203933,92.9862023653088,80.88235294117648,1610612751,95,98,2023-02-08T02:31:42Z,5940000,False,154.0,13.0,1,right,T. Warren 15' Jump Shot (13 PTS) (R. O'Neale 4 AST),"[203933, 1626220]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Mid-Range,8-16 Right,15.5,Made,,,,,,13.0,,,,R. O'Neale,1626220.0,4.0,,,,,,
613,PT05M30.00S,2023-02-08T02:31:59.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,12.302890932982917,47.05882352941176,1610612756,95,100,2023-02-08T02:32:03Z,5960000,False,15.0,63.0,1,left,D. Ayton 6' turnaround Hook (28 PTS) (D. Booker 5 AST),"[1629028, 1626164]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,,,,,,28.0,,,,D. Booker,1626164.0,5.0,,,,,,
615,PT05M06.00S,2023-02-08T02:32:23.2Z,4,REGULAR,3pt,Jump Shot,[],1630560,68.54467805519053,25.98039215686275,1610612751,95,100,2023-02-08T02:32:31Z,5980000,False,-120.0,243.0,1,right,MISS C. Thomas 27' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
616,PT05M00.00S,2023-02-08T02:32:29.2Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,95,100,2023-02-08T02:32:31Z,5990000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,615.0,4.0,4.0,0.0,,,,,,,,,,,,,,
617,PT04M55.00S,2023-02-08T02:32:36.2Z,4,REGULAR,violation,kicked ball,[],1629651,,,1610612756,95,100,2023-02-08T02:32:54Z,6000000,False,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,202056.0,,,,,,,,,,,,,
618,PT04M47.00S,2023-02-08T02:33:06.2Z,4,REGULAR,foul,personal,['2freethrow'],1630696,,,1610612756,95,100,2023-02-08T02:33:14Z,6010000,False,,,0,,D. Smith shooting personal FOUL (1 PF) (Booker 2 FT),"[1630696, 1626164]",1610612751.0,BKN,shooting,,,Smith,D. Smith,,,,,Mid-Range,8-16 Left,,,,,,,202035.0,,,,,,,,1.0,0.0,Booker,1626164.0,,
620,PT04M47.00S,2023-02-08T02:33:32.5Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,95,101,2023-02-08T02:33:32Z,6030000,False,,,0,,D. Booker Free Throw 1 of 2 (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,16.0,,,,,,,,,,,,
621,PT04M47.00S,2023-02-08T02:33:45.2Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,95,102,2023-02-08T02:33:45Z,6040000,False,,,0,,D. Booker Free Throw 2 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,17.0,,,,,,,,,,,,
622,PT04M32.00S,2023-02-08T02:34:05.2Z,4,REGULAR,turnover,bad pass,[],1630560,,,1610612751,95,102,2023-02-08T02:34:09Z,6050000,False,,,0,,C. Thomas bad pass TURNOVER (2 TO),"[1630560, 101108]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,Paul,101108.0,,,,,,,,,
623,PT04M32.00S,2023-02-08T02:34:05.2Z,4,REGULAR,steal,,[],101108,,,1610612756,95,102,2023-02-08T02:34:06Z,6060000,False,,,0,,C. Paul STEAL (4 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
624,PT04M27.00S,2023-02-08T02:34:10.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,23.603810775295663,89.2156862745098,1610612756,95,102,2023-02-08T02:34:19Z,6070000,False,-196.0,169.0,1,left,MISS D. Booker 25' running 3PT,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
625,PT04M22.00S,2023-02-08T02:34:15.3Z,4,REGULAR,rebound,defensive,[],1630696,,,1610612751,95,102,2023-02-08T02:34:19Z,6080000,False,,,0,,D. Smith REBOUND (Off:0 Def:2),[1630696],1610612751.0,BKN,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,624.0,2.0,2.0,0.0,,,,,,,,,,,,,,
626,PT04M18.00S,2023-02-08T02:34:19.1Z,4,REGULAR,turnover,bad pass,[],1630696,,,1610612751,95,102,2023-02-08T02:34:38Z,6090000,False,,,0,,D. Smith bad pass TURNOVER (1 TO),"[1630696, 1628969]",1610612751.0,BKN,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,Bridges,1628969.0,,,,,,,,,
627,PT04M18.00S,2023-02-08T02:34:19.1Z,4,REGULAR,steal,,[],1628969,,,1610612756,95,102,2023-02-08T02:34:20Z,6100000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
628,PT04M07.00S,2023-02-08T02:34:30.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],101108,22.026938239159,49.26470588235294,1610612756,95,102,2023-02-08T02:34:38Z,6110000,False,4.0,155.0,1,left,MISS C. Paul 15' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Center,15.46,Missed,,,,,,,,,,,,,,,,,,
629,PT04M03.00S,2023-02-08T02:34:35.2Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612756,95,102,2023-02-08T02:34:35Z,6120000,False,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Center,,,628.0,4.0,2.0,2.0,,,,,,,,,,,,,,
630,PT03M53.00S,2023-02-08T02:34:45.2Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",101108,21.895532194480946,38.72549019607843,1610612756,95,102,2023-02-08T02:38:34Z,6130000,False,56.0,153.0,1,left,MISS C. Paul 16' turnaround fadeaway Shot,[101108],1610612756.0,PHX,turnaround fadeaway,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,16.33,Missed,,,,,,,,,,,,,,,,,,
631,PT03M50.00S,2023-02-08T02:34:48.2Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,95,102,2023-02-08T02:38:34Z,6140000,False,,,0,,M. Bridges REBOUND (Off:3 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,630.0,8.0,5.0,3.0,,,,,,,,,,,,,,
632,PT03M39.00S,2023-02-08T02:34:58.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626164,31.882391590013142,75.0,1610612756,95,102,2023-02-08T02:38:51Z,6150000,False,-125.0,247.0,1,left,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,27.7,Missed,,,,,,,,,,,,,,,,,,
633,PT03M36.00S,2023-02-08T02:35:01.1Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,95,102,2023-02-08T02:35:07Z,6160000,False,,,0,,D. Ayton REBOUND (Off:5 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,632.0,13.0,8.0,5.0,,,,,,,,,,,,,,
634,PT03M36.00S,2023-02-08T02:35:03.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,9.017739816031538,45.83333333333333,1610612756,95,104,2023-02-08T02:35:10Z,6170000,False,21.0,32.0,1,left,D. Ayton putback Layup (30 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,,30.0,,,,,,,,,,,,
635,PT03M36.00S,2023-02-08T02:35:07.3Z,4,REGULAR,foul,personal,['1freethrow'],203933,,,1610612756,95,104,2023-02-08T02:35:17Z,6180000,False,,,0,,T. Warren shooting personal FOUL (3 PF) (Ayton 1 FT),"[203933, 1629028]",1610612751.0,BKN,shooting,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,3.0,0.0,Ayton,1629028.0,,
637,PT03M36.00S,2023-02-08T02:35:34.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1629028,,,1610612756,95,105,2023-02-08T02:35:34Z,6200000,False,,,0,,D. Ayton Free Throw 1 of 1 (31 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,,31.0,,,,,,,,,,,,
638,PT03M23.00S,2023-02-08T02:35:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203933,92.59198423127464,48.28431372549019,1610612751,97,105,2023-02-08T02:35:55Z,6210000,False,-9.0,17.0,1,right,T. Warren driving Layup (15 PTS),[203933],1610612751.0,BKN,driving,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,15.0,,,,,,,,,,,,
639,PT03M21.00S,2023-02-08T02:35:56.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,97,105,2023-02-08T02:35:56Z,6220000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M05.00S,2023-02-08T02:39:44.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,17.16491458607096,55.88235294117647,1610612756,97,107,2023-02-08T02:39:49Z,6230000,False,-29.0,109.0,1,left,M. Bridges 11' pullup Jump Shot (21 PTS) (D. Booker 6 AST),"[1628969, 1626164]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.28,Made,,,,,,21.0,,,,D. Booker,1626164.0,6.0,,,,,,
642,PT02M50.00S,2023-02-08T02:39:59.7Z,4,REGULAR,turnover,lost ball,[],1630560,,,1610612751,97,107,2023-02-08T02:40:12Z,6250000,False,,,0,,C. Thomas lost ball TURNOVER (3 TO),"[1630560, 101108]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,3.0,Paul,101108.0,,,,,,,,,
643,PT02M50.00S,2023-02-08T02:39:59.7Z,4,REGULAR,steal,,[],101108,,,1610612756,97,107,2023-02-08T02:40:10Z,6260000,False,,,0,,C. Paul STEAL (5 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
644,PT02M24.00S,2023-02-08T02:40:26.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,13.87976346911958,42.40196078431372,1610612756,97,109,2023-02-08T02:40:30Z,6270000,False,38.0,78.0,1,left,D. Booker 8' pullup Jump Shot (19 PTS) (C. Paul 12 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,8.68,Made,,,,,,19.0,,,,C. Paul,101108.0,12.0,,,,,,
645,PT02M13.00S,2023-02-08T02:40:40.2Z,4,REGULAR,foul,personal,[],1628470,,,1610612751,97,109,2023-02-08T02:40:48Z,6280000,False,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1626220]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,,,,,,,,2.0,0.0,O'Neale,1626220.0,,
647,PT02M04.00S,2023-02-08T02:41:07.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612751,97,109,2023-02-08T02:41:17Z,6300000,False,,,0,,C. Paul shooting personal FOUL (4 PF) (Warren 2 FT),"[101108, 203933]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,,,,4.0,0.0,Warren,203933.0,,
649,PT02M04.00S,2023-02-08T02:41:30.8Z,4,REGULAR,freethrow,1 of 2,[],203933,,,1610612751,98,109,2023-02-08T02:41:30Z,6320000,False,,,0,,T. Warren Free Throw 1 of 2 (16 PTS),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,Made,,,,,,16.0,,,,,,,,,,,,
650,PT02M04.00S,2023-02-08T02:41:43.2Z,4,REGULAR,freethrow,2 of 2,[],203933,,,1610612751,99,109,2023-02-08T02:41:43Z,6330000,False,,,0,,T. Warren Free Throw 2 of 2 (17 PTS),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,Made,,,,,,17.0,,,,,,,,,,,,
651,PT01M39.00S,2023-02-08T02:42:12.1Z,4,REGULAR,3pt,Jump Shot,[],101108,28.203022339027594,83.57843137254902,1610612756,99,109,2023-02-08T02:42:16Z,6340000,False,-168.0,213.0,1,left,MISS C. Paul 27' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
652,PT01M37.00S,2023-02-08T02:42:14.1Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,99,109,2023-02-08T02:42:16Z,6350000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,651.0,3.0,3.0,0.0,,,,,,,,,,,,,,
653,PT01M30.00S,2023-02-08T02:42:21.1Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1626164,,,1610612751,99,109,2023-02-08T02:42:31Z,6360000,False,,,0,,D. Booker shooting personal FOUL (3 PF) (Thomas 3 FT),"[1626164, 1630560]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,202041.0,,,,,,,,3.0,0.0,Thomas,1630560.0,,
655,PT01M30.00S,2023-02-08T02:43:02.7Z,4,REGULAR,freethrow,1 of 3,[],1630560,,,1610612751,99,109,2023-02-08T02:43:02Z,6380000,False,,,0,,MISS C. Thomas Free Throw 1 of 3,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
656,PT01M30.00S,2023-02-08T02:43:02.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,99,109,2023-02-08T02:43:02Z,6390000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,655.0,,,,,,,,,,,,,,,,,
657,PT01M30.00S,2023-02-08T02:43:20.8Z,4,REGULAR,freethrow,2 of 3,[],1630560,,,1610612751,100,109,2023-02-08T02:43:20Z,6400000,False,,,0,,C. Thomas Free Throw 2 of 3 (31 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,31.0,,,,,,,,,,,,
658,PT01M30.00S,2023-02-08T02:43:35.2Z,4,REGULAR,freethrow,3 of 3,[],1630560,,,1610612751,101,109,2023-02-08T02:43:35Z,6410000,False,,,0,,C. Thomas Free Throw 3 of 3 (32 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,32.0,,,,,,,,,,,,
659,PT01M13.00S,2023-02-08T02:43:56.4Z,4,REGULAR,turnover,bad pass,[],1628470,,,1610612756,101,109,2023-02-08T02:44:16Z,6420000,False,,,0,,T. Craig bad pass TURNOVER (2 TO),"[1628470, 1630560]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,Thomas,1630560.0,,,,,,,,,
660,PT01M13.00S,2023-02-08T02:43:56.4Z,4,REGULAR,steal,,[],1630560,,,1610612751,101,109,2023-02-08T02:44:04Z,6430000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
661,PT01M12.00S,2023-02-08T02:44:07.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612751,101,109,2023-02-08T02:44:13Z,6440000,False,,,0,,D. Booker personal FOUL (4 PF) (Thomas 2 FT),"[1626164, 1630560]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,202056.0,,,,,,,,4.0,0.0,Thomas,1630560.0,,
663,PT01M12.00S,2023-02-08T02:44:37.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612751,102,109,2023-02-08T02:44:37Z,6460000,False,,,0,,C. Thomas Free Throw 1 of 2 (33 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,33.0,,,,,,,,,,,,
664,PT01M12.00S,2023-02-08T02:44:38.0Z,4,REGULAR,substitution,out,[],1628470,,,1610612751,102,109,2023-02-08T02:44:42Z,6470000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M12.00S,2023-02-08T02:44:38.0Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,102,109,2023-02-08T02:44:42Z,6480000,False,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M12.00S,2023-02-08T02:44:52.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612751,103,109,2023-02-08T02:44:52Z,6490000,False,,,0,,C. Thomas Free Throw 2 of 2 (34 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,34.0,,,,,,,,,,,,
667,PT00M55.00S,2023-02-08T02:45:12.7Z,4,REGULAR,2pt,Jump Shot,[],1628969,14.273981603153747,72.05882352941177,1610612756,103,109,2023-02-08T02:45:18Z,6500000,False,-110.0,82.0,1,left,MISS M. Bridges 13' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,13.73,Missed,,,,,,,,,,,,,,,,,,
668,PT00M54.60S,2023-02-08T02:45:13.1Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,103,109,2023-02-08T02:45:18Z,6510000,False,,,0,,D. Ayton REBOUND (Off:6 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,667.0,14.0,8.0,6.0,,,,,,,,,,,,,,
669,PT00M54.60S,2023-02-08T02:45:17.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629028,5.590000152587891,50.0,1610612756,103,111,2023-02-08T02:45:39Z,6520000,False,0.0,0.0,1,left,D. Ayton tip DUNK (33 PTS),[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,33.0,,,,,,,,,,,,
670,PT00M54.60S,2023-02-08T02:45:19.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,103,111,2023-02-08T02:45:19Z,6530000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M54.60S,2023-02-08T02:45:22.2Z,4,REGULAR,substitution,out,[],1629028,,,1610612751,103,111,2023-02-08T02:46:53Z,6540000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M54.60S,2023-02-08T02:45:22.2Z,4,REGULAR,substitution,in,[],1628470,,,1610612751,103,111,2023-02-08T02:46:53Z,6550000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M51.00S,2023-02-08T02:47:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.77463863337714,49.01960784313725,1610612751,105,111,2023-02-08T02:47:13Z,6560000,False,-5.0,6.0,1,right,C. Thomas driving finger roll Layup (36 PTS) (R. O'Neale 5 AST),"[1630560, 1626220]",1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,36.0,,,,R. O'Neale,1626220.0,5.0,,,,,,
675,PT00M46.00S,2023-02-08T02:47:18.9Z,4,REGULAR,foul,personal,[],1626220,,,1610612756,105,111,2023-02-08T02:47:28Z,6570000,False,,,0,,R. O'Neale take personal FOUL (5 PF),"[1626220, 101108]",1610612751.0,BKN,take,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,202056.0,,,,,,,,5.0,0.0,Paul,101108.0,,
678,PT00M28.60S,2023-02-08T02:47:59.4Z,4,REGULAR,turnover,bad pass,[],1628470,,,1610612756,105,111,2023-02-08T02:48:06Z,6590000,False,,,0,,T. Craig bad pass TURNOVER (3 TO),"[1628470, 1630696]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,3.0,Smith,1630696.0,,,,,,,,,
679,PT00M28.60S,2023-02-08T02:47:59.4Z,4,REGULAR,steal,,[],1630696,,,1610612751,105,111,2023-02-08T02:48:06Z,6600000,False,,,0,,D. Smith STEAL (2 STL),[1630696],1610612751.0,BKN,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
682,PT00M23.40S,2023-02-08T02:48:17.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612751,105,111,2023-02-08T02:48:22Z,6630000,False,,,0,,D. Booker shooting personal FOUL (5 PF) (Thomas 2 FT),"[1626164, 1630560]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,,,5.0,0.0,Thomas,1630560.0,,
684,PT00M23.40S,2023-02-08T02:48:35.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612751,106,111,2023-02-08T02:48:35Z,6650000,False,,,0,,C. Thomas Free Throw 1 of 2 (37 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,37.0,,,,,,,,,,,,
685,PT00M23.40S,2023-02-08T02:48:45.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612751,107,111,2023-02-08T02:48:45Z,6660000,False,,,0,,C. Thomas Free Throw 2 of 2 (38 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,38.0,,,,,,,,,,,,
686,PT00M14.90S,2023-02-08T02:48:58.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203933,,,1610612756,107,111,2023-02-08T02:49:09Z,6670000,False,,,0,,T. Warren take personal FOUL (4 PF) (Craig 2 FT),"[203933, 1628470]",1610612751.0,BKN,take,,,Warren,T. Warren,,,,,Above the Break 3,16-24 Right Center,,,,,,,202056.0,,,,,,,,4.0,0.0,Craig,1628470.0,,
