actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
494,PT01M26.00S,2024-01-21T02:48:15.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,85.3646517739816,51.470588235294116,1610612745,86,85,2024-01-21T02:52:04Z,4850000,False,7.0,85.0,1,right,MISS J. Green 8' turnaround Shot,[201145],1610612745.0,HOU,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
496,PT01M25.00S,2024-01-21T02:48:16.7Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612762,86,85,2024-01-21T02:52:04Z,4870000,False,,,0,,K. Dunn REBOUND (Off:2 Def:5),[1627739],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Dunn,K. Dunn,494.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
497,PT01M19.00S,2024-01-21T02:48:20.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203482,26.363337713534822,15.441176470588236,1610612762,86,85,2024-01-21T02:48:30Z,4880000,False,173.0,195.0,1,left,MISS K. Olynyk 26' running 3PT,[203482],1610612762.0,UTA,running,,,,,,Above the Break 3,24+ Right Center,26.08,Missed,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,
498,PT01M15.00S,2024-01-21T02:48:24.1Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612745,86,85,2024-01-21T02:48:31Z,4890000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,Whitmore,C. Whitmore,497.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
499,PT01M14.00S,2024-01-21T02:48:32.3Z,3,REGULAR,turnover,lost ball,[],1641715,,,1610612745,86,85,2024-01-21T02:48:36Z,4900000,False,,,0,,C. Whitmore lost ball TURNOVER (1 TO),"[1641715, 1629012]",1610612745.0,HOU,,,,,,,Mid-Range,16-24 Center,,,Whitmore,C. Whitmore,,,,,,,,,1.0,Sexton,1629012.0,,,,,,,,
500,PT01M14.00S,2024-01-21T02:48:32.3Z,3,REGULAR,steal,,[],1629012,,,1610612762,86,85,2024-01-21T02:56:34Z,4910000,False,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Center,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,
501,PT01M06.00S,2024-01-21T02:48:58.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203482,6.915243101182654,50.245098039215684,1610612762,86,87,2024-01-21T02:49:02Z,4920000,False,-1.0,13.0,1,left,K. Olynyk cutting DUNK (4 PTS) (J. Clarkson 3 AST),"[203482, 203903]",1610612762.0,UTA,cutting,,,,,,Restricted Area,0-8 Center,1.26,Made,Olynyk,K. Olynyk,,,,,4.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,
503,PT00M49.90S,2024-01-21T02:49:16.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612745,86,87,2024-01-21T02:49:22Z,4940000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Whitmore 2 FT),"[203482, 1641715]",1610612762.0,UTA,shooting,,,,,,Restricted Area,0-8 Center,,,Olynyk,K. Olynyk,,,,,,,,,,,,1627962.0,2.0,0.0,Whitmore,1641715.0,,,
505,PT00M49.90S,2024-01-21T02:49:41.8Z,3,REGULAR,freethrow,1 of 2,[],1641715,,,1610612745,86,87,2024-01-21T02:49:41Z,4960000,False,,,0,,MISS C. Whitmore Free Throw 1 of 2,[1641715],1610612745.0,HOU,,,,,,,,,,Missed,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
506,PT00M49.90S,2024-01-21T02:49:41.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,86,87,2024-01-21T02:49:41Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,,,,
507,PT00M49.90S,2024-01-21T02:50:00.0Z,3,REGULAR,freethrow,2 of 2,[],1641715,,,1610612745,87,87,2024-01-21T02:50:00Z,4980000,False,,,0,,C. Whitmore Free Throw 2 of 2 (10 PTS),[1641715],1610612745.0,HOU,,,,,,,,,,Made,Whitmore,C. Whitmore,,,,,10.0,,,,,,,,,,,,,,
508,PT00M37.60S,2024-01-21T02:50:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.521024967148489,55.14705882352941,1610612762,87,89,2024-01-21T02:50:20Z,4990000,False,-26.0,9.0,1,left,J. Clarkson driving Layup (18 PTS),[203903],1610612762.0,UTA,driving,,,,,,Restricted Area,0-8 Center,2.72,Made,Clarkson,J. Clarkson,,,,,18.0,,,,,,,,,,,,,,
509,PT00M32.60S,2024-01-21T02:50:26.9Z,3,REGULAR,3pt,Jump Shot,[],1628415,74.06373193166885,85.04901960784314,1610612745,87,89,2024-01-21T02:50:42Z,5000000,False,175.0,191.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,25.94,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
510,PT00M30.70S,2024-01-21T02:50:28.8Z,3,REGULAR,rebound,offensive,[],1641715,,,1610612745,87,89,2024-01-21T03:04:06Z,5010000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:2),[1641715],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,Whitmore,C. Whitmore,509.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
511,PT00M16.80S,2024-01-21T02:50:42.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628415,73.80091984231275,36.51960784313725,1610612745,87,89,2024-01-21T03:33:37Z,5020000,False,-67.0,194.0,1,right,MISS D. Brooks 20' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,,,,Mid-Range,16-24 Left Center,20.52,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
512,PT00M13.70S,2024-01-21T02:50:45.6Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,87,89,2024-01-21T02:50:49Z,5030000,False,,,0,,A. Thompson REBOUND (Off:4 Def:1),[1641708],1610612745.0,HOU,,,,,,,Mid-Range,16-24 Left Center,,,Thompson,A. Thompson,511.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
513,PT00M13.70S,2024-01-21T02:50:48.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,94.40999984741211,50.0,1610612745,89,89,2024-01-21T03:34:07Z,5040000,False,0.0,0.0,1,right,A. Thompson tip Layup (6 PTS),[1641708],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Thompson,A. Thompson,,,,,6.0,,,,,,,,,,,,,,
514,PT00M08.60S,2024-01-21T02:50:55.6Z,3,REGULAR,foul,personal,[],1641708,,,1610612762,89,89,2024-01-21T02:51:11Z,5050000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641708, 1629012]",1610612745.0,HOU,,,,,,,Mid-Range,16-24 Left Center,,,Thompson,A. Thompson,,,,,,,,,,,,201639.0,2.0,0.0,Sexton,1629012.0,,,
516,PT00M08.60S,2024-01-21T02:51:05.5Z,3,REGULAR,substitution,out,[],1627739,,,1610612762,89,89,2024-01-21T02:51:12Z,5070000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,
517,PT00M08.60S,2024-01-21T02:51:05.5Z,3,REGULAR,substitution,in,[],1628374,,,1610612762,89,89,2024-01-21T02:51:12Z,5080000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
518,PT00M00.00S,2024-01-21T02:51:29.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,9.280551905387648,46.07843137254902,1610612762,89,89,2024-01-21T02:51:36Z,5090000,False,20.0,35.0,1,left,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,,,,Restricted Area,0-8 Center,3.99,Missed,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
519,PT00M00.00S,2024-01-21T02:51:29.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,89,89,2024-01-21T02:51:36Z,5100000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,,518.0,,,,,,,,,,,,,,,,,,
520,PT00M00.00S,2024-01-21T02:51:36.3Z,3,REGULAR,period,end,[],0,,,1610612762,89,89,2024-01-21T02:51:36Z,5110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2024-01-21T02:53:37.9Z,4,REGULAR,substitution,out,['startperiod'],1630256,,,1610612762,89,89,2024-01-21T02:54:04Z,5120000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2024-01-21T02:53:37.9Z,4,REGULAR,substitution,out,['startperiod'],1628415,,,1610612762,89,89,2024-01-21T02:54:04Z,5130000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2024-01-21T02:53:37.9Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612762,89,89,2024-01-21T02:54:04Z,5140000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,,,,,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-01-21T02:53:37.9Z,4,REGULAR,substitution,out,['startperiod'],1628374,,,1610612762,89,89,2024-01-21T02:54:04Z,5150000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-01-21T02:53:37.9Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612762,89,89,2024-01-21T02:54:04Z,5160000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,,,,,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2024-01-21T02:53:37.9Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612762,89,89,2024-01-21T02:54:04Z,5170000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2024-01-21T02:53:37.9Z,4,REGULAR,substitution,in,['startperiod'],1627739,,,1610612762,89,89,2024-01-21T02:54:04Z,5180000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-01-21T02:53:37.9Z,4,REGULAR,substitution,in,['startperiod'],1630534,,,1610612762,89,89,2024-01-21T02:54:04Z,5190000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,,,,,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2024-01-21T02:54:15.9Z,4,REGULAR,period,start,[],0,,,1610612745,89,89,2024-01-21T02:54:15Z,5200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M43.00S,2024-01-21T02:54:32.0Z,4,REGULAR,3pt,Jump Shot,[],1641715,71.43561103810775,77.45098039215686,1610612745,89,89,2024-01-21T02:54:36Z,5210000,False,137.0,216.0,1,right,MISS C. Whitmore 25' 3PT,[1641715],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,25.59,Missed,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
531,PT11M41.00S,2024-01-21T02:54:34.0Z,4,REGULAR,rebound,offensive,[],201145,,,1610612745,89,89,2024-01-21T02:54:36Z,5220000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,Green,J. Green,530.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
532,PT11M39.00S,2024-01-21T02:54:35.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,68.80749014454665,24.754901960784316,1610612745,92,89,2024-01-21T02:54:41Z,5230000,False,-126.0,241.0,1,right,J. Smith Jr. 27' 3PT  (16 PTS) (J. Green 2 AST),"[1631095, 201145]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,27.18,Made,Smith Jr.,J. Smith Jr.,,,,,16.0,J. Green,201145.0,2.0,,,,,,,,,,,
534,PT11M22.00S,2024-01-21T02:54:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,9.280551905387648,60.29411764705882,1610612762,92,89,2024-01-21T02:55:00Z,5250000,False,-51.0,35.0,1,left,MISS J. Clarkson 6' driving Layup - blocked,"[203903, 1641708]",1610612762.0,UTA,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.21,Missed,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,Thompson,1641708.0,
535,PT11M22.00S,2024-01-21T02:54:52.1Z,4,REGULAR,block,,[],1641708,,,1610612762,92,89,2024-01-21T02:54:54Z,5260000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
536,PT11M17.00S,2024-01-21T02:54:57.1Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,92,89,2024-01-21T02:55:00Z,5270000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:3),[1641715],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Whitmore,C. Whitmore,534.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
537,PT11M08.00S,2024-01-21T02:55:11.6Z,4,REGULAR,foul,personal,[],203482,,,1610612745,92,89,2024-01-21T02:55:22Z,5280000,False,,,0,,K. Olynyk personal FOUL (3 PF),"[203482, 201145]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Olynyk,K. Olynyk,,,,,,,,,,,,201639.0,3.0,0.0,Green,201145.0,,,
539,PT10M56.00S,2024-01-21T02:55:40.9Z,4,REGULAR,3pt,Jump Shot,[],201145,89.96386333771353,94.85294117647058,1610612745,92,89,2024-01-21T02:55:48Z,5300000,False,224.0,42.0,1,right,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,22.82,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
540,PT10M54.00S,2024-01-21T02:55:42.9Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,92,89,2024-01-21T02:55:48Z,5310000,False,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,,,Collins,J. Collins,539.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
541,PT10M45.00S,2024-01-21T02:55:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.835085413929041,52.94117647058824,1610612762,92,91,2024-01-21T02:56:01Z,5320000,False,-15.0,21.0,1,left,J. Clarkson driving Layup (20 PTS) (K. Dunn 7 AST),"[203903, 1627739]",1610612762.0,UTA,driving,,,,,,Restricted Area,0-8 Center,2.57,Made,Clarkson,J. Clarkson,,,,,20.0,K. Dunn,1627739.0,7.0,,,,,,,,,,,
543,PT10M33.00S,2024-01-21T02:56:03.4Z,4,REGULAR,3pt,Jump Shot,[],1631095,66.70499342969777,36.27450980392157,1610612745,92,91,2024-01-21T02:56:10Z,5340000,False,-69.0,260.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,26.94,Missed,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,
544,PT10M32.00S,2024-01-21T02:56:04.4Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612762,92,91,2024-01-21T02:56:10Z,5350000,False,,,0,,K. Dunn REBOUND (Off:2 Def:6),[1627739],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,Dunn,K. Dunn,543.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
545,PT10M25.00S,2024-01-21T02:56:13.7Z,4,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612762,92,91,2024-01-21T02:56:19Z,5360000,False,,,0,,A. Holiday shooting personal FOUL (2 PF) (Dunn 2 FT),"[1628988, 1627739]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,,,Holiday,A. Holiday,,,,,,,,,,,,201639.0,2.0,1.0,Dunn,1627739.0,,,
547,PT10M25.00S,2024-01-21T02:56:43.9Z,4,REGULAR,freethrow,1 of 2,[],1627739,,,1610612762,92,92,2024-01-21T02:57:13Z,5380000,False,,,0,,K. Dunn Free Throw 1 of 2 (10 PTS),[1627739],1610612762.0,UTA,,,,,,,,,,Made,Dunn,K. Dunn,,,,,10.0,,,,,,,,,,,,,,
548,PT10M25.00S,2024-01-21T02:56:43.9Z,4,REGULAR,freethrow,2 of 2,[],1627739,,,1610612762,92,92,2024-01-21T02:57:13Z,5390000,False,,,0,,MISS K. Dunn Free Throw 2 of 2,[1627739],1610612762.0,UTA,,,,,,,,,,Missed,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,
549,PT10M25.00S,2024-01-21T02:56:43.9Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,92,92,2024-01-21T03:08:39Z,5400000,False,,,0,,A. Thompson REBOUND (Off:4 Def:2),[1641708],1610612745.0,HOU,,,,,,,,,,,Thompson,A. Thompson,548.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
550,PT10M19.00S,2024-01-21T02:57:08.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641715,91.01511169513797,50.49019607843137,1610612745,94,92,2024-01-21T02:57:28Z,5410000,False,2.0,32.0,1,right,C. Whitmore running finger roll Layup (12 PTS),[1641715],1610612745.0,HOU,running finger roll,,,,,,Restricted Area,0-8 Center,3.21,Made,Whitmore,C. Whitmore,,,,,12.0,,,,,,,,,,,,,,
551,PT10M19.00S,2024-01-21T02:57:12.7Z,4,REGULAR,foul,personal,['1freethrow'],203482,,,1610612745,94,92,2024-01-21T03:08:33Z,5420000,False,,,0,,K. Olynyk shooting personal FOUL (4 PF) (Whitmore 1 FT),"[203482, 1641715]",1610612762.0,UTA,shooting,,,,,,Restricted Area,0-8 Center,,,Olynyk,K. Olynyk,,,,,,,,,,,,201639.0,4.0,0.0,Whitmore,1641715.0,,,
553,PT10M19.00S,2024-01-21T02:57:35.3Z,4,REGULAR,freethrow,1 of 1,[],1641715,,,1610612745,94,92,2024-01-21T02:57:41Z,5440000,False,,,0,,MISS C. Whitmore Free Throw 1 of 1,[1641715],1610612745.0,HOU,,,,,,,,,,Missed,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
554,PT10M19.00S,2024-01-21T02:57:35.3Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,94,92,2024-01-21T02:57:41Z,5450000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612762.0,UTA,,,,,,,,,,,Olynyk,K. Olynyk,553.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
555,PT10M08.00S,2024-01-21T02:57:48.2Z,4,REGULAR,foul,personal,[],1641708,,,1610612762,94,92,2024-01-21T02:57:59Z,5460000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641708, 1628381]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Left,,,Thompson,A. Thompson,,,,,,,,,,,,201639.0,3.0,0.0,Collins,1628381.0,,,
557,PT09M55.00S,2024-01-21T02:58:14.2Z,4,REGULAR,3pt,Jump Shot,[],203903,5.995400788436268,3.431372549019608,1610612762,94,92,2024-01-21T02:58:21Z,5480000,False,233.0,4.0,1,left,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,23.28,Missed,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
558,PT09M51.00S,2024-01-21T02:58:18.2Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,94,92,2024-01-21T02:58:21Z,5490000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:4),[1641715],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,Whitmore,C. Whitmore,557.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
559,PT09M48.00S,2024-01-21T02:58:21.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201145,92.06636005256242,44.85294117647059,1610612745,94,92,2024-01-21T02:58:27Z,5500000,False,-26.0,22.0,1,right,MISS J. Green running DUNK,[201145],1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,3.39,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
560,PT09M45.00S,2024-01-21T02:58:24.1Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,94,92,2024-01-21T02:58:27Z,5510000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:5),[203903],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,Clarkson,J. Clarkson,559.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
561,PT09M35.00S,2024-01-21T02:58:34.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,10.33180026281209,48.77450980392157,1610612762,94,94,2024-01-21T02:58:41Z,5520000,False,6.0,45.0,1,left,J. Clarkson driving floating Jump Shot (22 PTS),[203903],1610612762.0,UTA,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.5,Made,Clarkson,J. Clarkson,,,,,22.0,,,,,,,,,,,,,,
562,PT09M13.00S,2024-01-21T02:58:56.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,87.99277266754271,57.35294117647059,1610612745,94,94,2024-01-21T02:59:00Z,5530000,False,37.0,60.0,1,right,MISS J. Green 7' turnaround fadeaway Shot,[201145],1610612745.0,HOU,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
563,PT09M11.00S,2024-01-21T02:58:58.0Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,94,94,2024-01-21T02:59:00Z,5540000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:6),[203903],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Clarkson,J. Clarkson,562.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
564,PT09M06.00S,2024-01-21T02:59:02.5Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203903,10.726018396846255,37.745098039215684,1610612762,94,94,2024-01-21T03:35:12Z,5550000,False,61.0,48.0,1,left,MISS J. Clarkson 7' driving floating Shot - blocked,"[203903, 1641715]",1610612762.0,UTA,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,Whitmore,1641715.0,
565,PT09M06.00S,2024-01-21T02:59:02.5Z,4,REGULAR,block,,[],1641715,,,1610612762,94,94,2024-01-21T02:59:04Z,5560000,False,,,0,,C. Whitmore BLOCK (2 BLK),[1641715],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
566,PT09M04.00S,2024-01-21T02:59:04.5Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,94,94,2024-01-21T02:59:16Z,5570000,False,,,0,,A. Thompson REBOUND (Off:4 Def:3),[1641708],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Thompson,A. Thompson,564.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
567,PT09M04.00S,2024-01-21T02:59:07.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641715,91.80354796320631,52.69607843137255,1610612745,94,94,2024-01-21T03:35:56Z,5580000,False,13.0,25.0,1,right,MISS C. Whitmore running Layup,[1641715],1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,2.8,Missed,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
568,PT09M03.00S,2024-01-21T02:59:08.6Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,94,94,2024-01-21T03:17:48Z,5590000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Smith Jr.,J. Smith Jr.,567.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
655,PT09M03.00S,2024-01-21T02:59:10.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', '2ndchance']",1631095,93.77463863337714,50.245098039215684,1610612745,94,94,2024-01-21T03:36:16Z,5595000,False,1.0,6.0,1,right,MISS J. Smith Jr. tip DUNK,[1631095],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,0.61,Missed,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,
656,PT09M01.00S,2024-01-21T02:59:12.1Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,94,94,2024-01-21T03:18:44Z,5597500,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Smith Jr.,J. Smith Jr.,655.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
569,PT08M59.00S,2024-01-21T02:59:12.7Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631095,94.40999984741211,50.0,1610612745,94,94,2024-01-21T03:18:59Z,5600000,False,0.0,0.0,1,right,MISS J. Smith Jr. putback DUNK - blocked,"[1631095, 1630534]",1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,0.0,Missed,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,Agbaji,1630534.0,
635,PT08M59.00S,2024-01-21T02:59:12.7Z,4,REGULAR,block,,[],1630534,,,1610612745,94,94,2024-01-21T03:13:31Z,5605000,False,,,0,,O. Agbaji BLOCK (3 BLK),[1630534],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,
570,PT08M57.00S,2024-01-21T02:59:14.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,94,94,2024-01-21T03:19:49Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,,569.0,,,,,,,,,,,,,,,,,,
