actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
512,PT01M15.00S,2023-12-14T02:49:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,7.966491458607096,47.794117647058826,1610612763,78,76,2023-12-14T02:49:33Z,5050000,False,11.0,22.0,1,left,MISS J. LaRavia Layup - blocked,"[1631222, 1628988]",1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,LaRavia,J. LaRavia,,,2.5,Missed,Holiday,1628988.0,,,,,,,,,,,
513,PT01M15.00S,2023-12-14T02:49:23.0Z,3,REGULAR,block,,[],1628988,,,1610612763,78,76,2023-12-14T02:49:26Z,5060000,False,,,0,,A. Holiday BLOCK (1 BLK),[1628988],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,
514,PT01M11.00S,2023-12-14T02:49:27.0Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612745,78,76,2023-12-14T02:49:33Z,5070000,False,,,0,,J. Landale REBOUND (Off:2 Def:1),[1629111],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,,,,512.0,3.0,1.0,2.0,,,,,,,
515,PT01M09.00S,2023-12-14T02:49:29.2Z,3,REGULAR,3pt,Jump Shot,[],1630224,90.75229960578186,3.1862745098039214,1610612745,78,76,2023-12-14T02:49:37Z,5080000,False,-234.0,34.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Green,J. Green,,,23.66,Missed,,,,,,,,,,,,,
516,PT01M09.00S,2023-12-14T02:49:29.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,78,76,2023-12-14T02:49:37Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,515.0,,,,,,,,,,
517,PT01M09.00S,2023-12-14T02:49:37.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612745,78,76,2023-12-14T02:49:58Z,5100000,False,,,0,,S. Aldama loose ball personal FOUL (3 PF) (Eason 2 FT),"[1630583, 1631106]",1610612763.0,MEM,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,2714.0,3.0,0.0,Aldama,S. Aldama,Eason,1631106.0,,,,,,,,,,,,,,,
519,PT01M09.00S,2023-12-14T02:49:59.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631106,,,1610612745,78,76,2023-12-14T02:50:00Z,5120000,False,,,0,,MISS T. Eason Free Throw 1 of 2,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,Missed,,,,,,,,,,,,,
520,PT01M09.00S,2023-12-14T02:49:59.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,78,76,2023-12-14T02:50:00Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,519.0,,,,,,,,,,
521,PT01M09.00S,2023-12-14T02:50:03.6Z,3,REGULAR,substitution,out,[],1629111,,,1610612745,78,76,2023-12-14T02:50:07Z,5140000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
522,PT01M09.00S,2023-12-14T02:50:03.6Z,3,REGULAR,substitution,in,[],201145,,,1610612745,78,76,2023-12-14T02:50:07Z,5150000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
523,PT01M09.00S,2023-12-14T02:50:20.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631106,,,1610612745,79,76,2023-12-14T02:50:20Z,5160000,False,,,0,,T. Eason Free Throw 2 of 2 (16 PTS),[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,Made,,,,,,,16.0,,,,,,
524,PT00M53.20S,2023-12-14T02:50:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,14.14257555847569,48.529411764705884,1610612763,79,78,2023-12-14T02:50:46Z,5170000,False,7.0,80.0,1,left,S. Aldama 8' Jump Shot (7 PTS) (J. LaRavia 2 AST),"[1630583, 1631222]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Aldama,S. Aldama,,,8.07,Made,,,,,,,7.0,J. LaRavia,1631222.0,2.0,,,
526,PT00M38.10S,2023-12-14T02:50:57.8Z,3,REGULAR,turnover,lost ball,[],1628988,,,1610612745,79,78,2023-12-14T02:51:03Z,5190000,False,,,0,,A. Holiday lost ball TURNOVER (1 TO),"[1628988, 1628991]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0
527,PT00M38.10S,2023-12-14T02:50:57.8Z,3,REGULAR,steal,,[],1628991,,,1610612763,79,78,2023-12-14T02:51:00Z,5200000,False,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
528,PT00M32.50S,2023-12-14T02:51:03.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630533,31.225361366622867,70.34313725490196,1610612763,79,78,2023-12-14T02:51:14Z,5210000,False,-102.0,241.0,1,left,MISS Z. Williams 26' 3PT,[1630533],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Williams,Z. Williams,,,26.16,Missed,,,,,,,,,,,,,
529,PT00M29.20S,2023-12-14T02:51:06.6Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,79,78,2023-12-14T02:51:14Z,5220000,False,,,0,,T. Eason REBOUND (Off:4 Def:6),[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Eason,T. Eason,,,,,,,528.0,10.0,6.0,4.0,,,,,,,
530,PT00M06.50S,2023-12-14T02:51:29.4Z,3,REGULAR,3pt,Jump Shot,[],1628988,69.85873850197109,24.264705882352942,1610612745,82,78,2023-12-14T02:51:35Z,5230000,False,-129.0,231.0,1,right,A. Holiday 26' 3PT  (6 PTS) (T. Eason 1 AST),"[1628988, 1631106]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Holiday,A. Holiday,,,26.43,Made,,,,,,,6.0,T. Eason,1631106.0,1.0,,,
532,PT00M00.90S,2023-12-14T02:51:50.8Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628988,,,1610612763,82,78,2023-12-14T02:52:16Z,5250000,False,,,0,,A. Holiday shooting personal FOUL (2 PF) (Williams 3 FT),"[1628988, 1630533]",1610612745.0,HOU,shooting,,,,,,Above the Break 3,24+ Right Center,1626301.0,2.0,0.0,Holiday,A. Holiday,Williams,1630533.0,,,,,,,,,,,,,,,
534,PT00M00.90S,2023-12-14T02:52:24.3Z,3,REGULAR,freethrow,1 of 3,[],1630533,,,1610612763,82,79,2023-12-14T02:52:24Z,5270000,False,,,0,,Z. Williams Free Throw 1 of 3 (3 PTS),[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,Made,,,,,,,3.0,,,,,,
535,PT00M00.90S,2023-12-14T02:52:42.7Z,3,REGULAR,freethrow,2 of 3,[],1630533,,,1610612763,82,80,2023-12-14T02:52:42Z,5280000,False,,,0,,Z. Williams Free Throw 2 of 3 (4 PTS),[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,Made,,,,,,,4.0,,,,,,
536,PT00M00.90S,2023-12-14T02:53:02.3Z,3,REGULAR,freethrow,3 of 3,[],1630533,,,1610612763,82,81,2023-12-14T02:53:02Z,5290000,False,,,0,,Z. Williams Free Throw 3 of 3 (5 PTS),[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,Made,,,,,,,5.0,,,,,,
537,PT00M00.00S,2023-12-14T02:53:19.1Z,3,REGULAR,period,end,[],0,,,1610612745,82,81,2023-12-14T02:53:19Z,5300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,82,81,2023-12-14T02:55:54Z,5310000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,,,,,,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,82,81,2023-12-14T02:55:54Z,5320000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,82,81,2023-12-14T02:55:54Z,5330000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,out,['startperiod'],1631367,,,1610612745,82,81,2023-12-14T02:55:54Z,5340000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,,,,,,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,out,['startperiod'],1630583,,,1610612745,82,81,2023-12-14T02:55:54Z,5350000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,out,['startperiod'],1628991,,,1610612745,82,81,2023-12-14T02:55:54Z,5360000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,in,['startperiod'],1627832,,,1610612745,82,81,2023-12-14T02:55:54Z,5370000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,82,81,2023-12-14T02:55:54Z,5380000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,82,81,2023-12-14T02:55:54Z,5390000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,in,['startperiod'],202687,,,1610612745,82,81,2023-12-14T02:55:54Z,5400000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,in,['startperiod'],1631246,,,1610612745,82,81,2023-12-14T02:55:54Z,5410000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2023-12-14T02:55:35.0Z,4,REGULAR,substitution,in,['startperiod'],201565,,,1610612745,82,81,2023-12-14T02:55:54Z,5420000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,,,,,,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2023-12-14T02:55:58.4Z,4,REGULAR,period,start,[],0,,,1610612763,82,81,2023-12-14T02:55:58Z,5430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT11M38.00S,2023-12-14T02:56:22.9Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612763,82,81,2023-12-14T02:56:49Z,5440000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Biyombo 2 FT),"[1631095, 202687]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,Smith Jr.,J. Smith Jr.,Biyombo,202687.0,,,,,,,,,,,,,,,
553,PT11M38.00S,2023-12-14T02:56:55.3Z,4,REGULAR,freethrow,1 of 2,[],202687,,,1610612763,82,81,2023-12-14T02:57:19Z,5460000,False,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,Missed,,,,,,,,,,,,,
554,PT11M38.00S,2023-12-14T02:56:55.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,82,81,2023-12-14T02:57:19Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,553.0,,,,,,,,,,
555,PT11M38.00S,2023-12-14T02:56:55.3Z,4,REGULAR,freethrow,2 of 2,[],202687,,,1610612763,82,81,2023-12-14T02:57:19Z,5480000,False,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,Missed,,,,,,,,,,,,,
556,PT11M37.00S,2023-12-14T02:56:56.3Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,82,81,2023-12-14T02:57:19Z,5490000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,555.0,4.0,4.0,0.0,,,,,,,
557,PT11M21.00S,2023-12-14T02:57:31.4Z,4,REGULAR,foul,personal,['2freethrow'],202687,,,1610612745,82,81,2023-12-14T02:57:46Z,5500000,False,,,0,,B. Biyombo shooting personal FOUL (5 PF) (Green 2 FT),"[202687, 201145]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),8-16 Center,2714.0,5.0,0.0,Biyombo,B. Biyombo,Green,201145.0,,,,,,,,,,,,,,,
559,PT11M21.00S,2023-12-14T02:57:57.9Z,4,REGULAR,freethrow,1 of 2,[],201145,,,1610612745,83,81,2023-12-14T02:57:57Z,5520000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Made,,,,,,,1.0,,,,,,
560,PT11M21.00S,2023-12-14T02:58:00.4Z,4,REGULAR,substitution,out,[],202687,,,1610612745,83,81,2023-12-14T02:58:04Z,5530000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
561,PT11M21.00S,2023-12-14T02:58:00.4Z,4,REGULAR,substitution,in,[],1630583,,,1610612745,83,81,2023-12-14T02:58:04Z,5540000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
562,PT11M21.00S,2023-12-14T02:58:25.2Z,4,REGULAR,freethrow,2 of 2,[],201145,,,1610612745,84,81,2023-12-14T02:58:25Z,5550000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Made,,,,,,,2.0,,,,,,
563,PT11M10.00S,2023-12-14T02:58:37.3Z,4,REGULAR,3pt,Jump Shot,[],1631222,28.465834428383708,77.94117647058823,1610612763,84,81,2023-12-14T02:58:45Z,5560000,False,-140.0,215.0,1,left,MISS J. LaRavia 25' bank 3PT,[1631222],1610612763.0,MEM,bank,,,,,,Above the Break 3,24+ Left Center,,,,LaRavia,J. LaRavia,,,25.65,Missed,,,,,,,,,,,,,
564,PT11M08.00S,2023-12-14T02:58:39.3Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,84,81,2023-12-14T02:58:45Z,5570000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:5),[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,563.0,5.0,5.0,0.0,,,,,,,
565,PT10M58.00S,2023-12-14T02:58:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.40932982917214,57.59803921568627,1610612745,84,81,2023-12-14T02:58:55Z,5580000,False,38.0,28.0,1,right,MISS D. Brooks driving Layup - blocked,"[1628415, 201565]",1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Brooks,D. Brooks,,,4.74,Missed,Rose,201565.0,,,,,,,,,,,
566,PT10M58.00S,2023-12-14T02:58:50.8Z,4,REGULAR,block,,[],201565,,,1610612745,84,81,2023-12-14T02:58:53Z,5590000,False,,,0,,D. Rose BLOCK (1 BLK),[201565],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,
567,PT10M58.00S,2023-12-14T02:58:50.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,84,81,2023-12-14T02:58:55Z,5600000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,565.0,,,,,,,,,,
569,PT10M53.00S,2023-12-14T02:59:14.5Z,4,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612745,84,81,2023-12-14T02:59:22Z,5620000,False,,,0,,S. Aldama shooting personal FOUL (4 PF) (VanVleet 2 FT),"[1630583, 1627832]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),8-16 Center,1628953.0,4.0,0.0,Aldama,S. Aldama,VanVleet,1627832.0,,,,,,,,,,,,,,,
571,PT10M53.00S,2023-12-14T02:59:37.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627832,,,1610612745,85,81,2023-12-14T02:59:37Z,5640000,False,,,0,,F. VanVleet Free Throw 1 of 2 (2 PTS),[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Made,,,,,,,2.0,,,,,,
573,PT10M53.00S,2023-12-14T02:59:52.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627832,,,1610612745,86,81,2023-12-14T02:59:52Z,5650000,False,,,0,,F. VanVleet Free Throw 2 of 2 (3 PTS),[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Made,,,,,,,3.0,,,,,,
574,PT10M36.00S,2023-12-14T03:00:09.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201565,9.411957950065702,38.72549019607843,1610612763,86,81,2023-12-14T03:00:16Z,5660000,False,56.0,36.0,1,left,MISS D. Rose 6' driving Hook,[201565],1610612763.0,MEM,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Rose,D. Rose,,,6.69,Missed,,,,,,,,,,,,,
575,PT10M36.00S,2023-12-14T03:00:09.8Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,86,81,2023-12-14T03:00:16Z,5670000,False,,,0,,T. Eason REBOUND (Off:4 Def:7),[1631106],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Eason,T. Eason,,,,,,,574.0,11.0,7.0,4.0,,,,,,,
576,PT10M27.00S,2023-12-14T03:00:21.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,89.43823915900131,38.72549019607843,1610612745,88,81,2023-12-14T03:00:36Z,5680000,False,-56.0,47.0,1,right,J. Green 7' driving floating Jump Shot (4 PTS) (F. VanVleet 5 AST),"[201145, 1627832]",1610612745.0,HOU,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,J. Green,,,7.33,Made,,,,,,,4.0,F. VanVleet,1627832.0,5.0,,,
577,PT10M26.00S,2023-12-14T03:00:31.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,88,81,2023-12-14T03:00:31Z,5690000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT10M26.00S,2023-12-14T03:02:41.6Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,88,81,2023-12-14T03:03:09Z,5700000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,,,,,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,
580,PT10M26.00S,2023-12-14T03:02:41.6Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,88,81,2023-12-14T03:03:09Z,5710000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
581,PT10M26.00S,2023-12-14T03:02:41.6Z,4,REGULAR,substitution,in,[],1631223,,,1610612763,88,81,2023-12-14T03:03:09Z,5720000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,,,,,,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,
582,PT10M26.00S,2023-12-14T03:02:41.6Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,88,81,2023-12-14T03:03:09Z,5730000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
583,PT10M13.00S,2023-12-14T03:03:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,6.389618922470433,46.568627450980394,1610612763,88,83,2023-12-14T03:03:36Z,5740000,False,17.0,8.0,1,left,D. Roddy cutting Layup (8 PTS) (J. Jackson Jr. 2 AST),"[1631223, 1628991]",1610612763.0,MEM,cutting,,,,,,Restricted Area,0-8 Center,,,,Roddy,D. Roddy,,,1.88,Made,,,,,,,8.0,J. Jackson Jr.,1628991.0,2.0,,,
585,PT10M00.00S,2023-12-14T03:03:38.9Z,4,REGULAR,turnover,bad pass,[],1628415,,,1610612745,88,83,2023-12-14T03:03:43Z,5760000,False,,,0,,D. Brooks bad pass TURNOVER (3 TO),"[1628415, 1631246]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,3.0,Williams Jr.,1631246.0
586,PT10M00.00S,2023-12-14T03:03:38.9Z,4,REGULAR,steal,,[],1631246,,,1610612763,88,83,2023-12-14T03:03:41Z,5770000,False,,,0,,V. Williams Jr. STEAL (1 STL),[1631246],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,
587,PT09M55.00S,2023-12-14T03:03:44.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,6.389618922470433,49.50980392156863,1610612763,88,83,2023-12-14T03:03:59Z,5780000,False,2.0,8.0,1,left,MISS Z. Williams running alley-oop Layup,[1630533],1610612763.0,MEM,running alley-oop,,,,,,Restricted Area,0-8 Center,,,,Williams,Z. Williams,,,0.8,Missed,,,,,,,,,,,,,
588,PT09M52.00S,2023-12-14T03:03:47.6Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,88,83,2023-12-14T03:03:47Z,5790000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:6),[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,587.0,6.0,6.0,0.0,,,,,,,
589,PT09M49.00S,2023-12-14T03:03:50.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631106,94.1688567674113,49.754901960784316,1610612745,90,83,2023-12-14T03:06:38Z,5800000,False,-1.0,2.0,1,right,T. Eason running DUNK (18 PTS) (F. VanVleet 6 AST),"[1631106, 1627832]",1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,0.26,Made,,,,,,,18.0,F. VanVleet,1627832.0,6.0,,,
591,PT09M29.00S,2023-12-14T03:04:10.9Z,4,REGULAR,3pt,Jump Shot,[],1630533,5.863994743758213,94.6078431372549,1610612763,90,83,2023-12-14T03:04:17Z,5820000,False,-223.0,3.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Williams,Z. Williams,,,22.3,Missed,,,,,,,,,,,,,
592,PT09M28.00S,2023-12-14T03:04:11.9Z,4,REGULAR,rebound,defensive,[],201145,,,1610612745,90,83,2023-12-14T03:04:17Z,5830000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Green,J. Green,,,,,,,591.0,1.0,1.0,0.0,,,,,,,
593,PT09M22.00S,2023-12-14T03:04:21.2Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1627832,77.34888304862024,48.529411764705884,1610612745,92,83,2023-12-14T03:04:45Z,5840000,False,-7.0,160.0,1,right,F. VanVleet 16' driving floating Jump Shot (5 PTS),[1627832],1610612745.0,HOU,driving floating,,,,,,Mid-Range,16-24 Center,,,,VanVleet,F. VanVleet,,,16.06,Made,,,,,,,5.0,,,,,,
594,PT09M22.00S,2023-12-14T03:04:24.7Z,4,REGULAR,foul,personal,['1freethrow'],201565,,,1610612745,92,83,2023-12-14T03:04:41Z,5850000,False,,,0,,D. Rose shooting personal FOUL (3 PF) (VanVleet 1 FT),"[201565, 1627832]",1610612763.0,MEM,shooting,,,,,,Mid-Range,8-16 Center,1628953.0,3.0,0.0,Rose,D. Rose,VanVleet,1627832.0,,,,,,,,,,,,,,,
596,PT09M22.00S,2023-12-14T03:04:43.2Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1627832,,,1610612745,92,83,2023-12-14T03:04:54Z,5870000,False,,,0,,MISS F. VanVleet Free Throw 1 of 1,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Missed,,,,,,,,,,,,,
597,PT09M22.00S,2023-12-14T03:04:43.2Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,92,83,2023-12-14T03:04:54Z,5880000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:6),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,596.0,6.0,6.0,0.0,,,,,,,
