actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
623,PT01M22.00S,2022-01-01T02:49:06.6Z,4,REGULAR,3pt,Jump Shot,[],1629611,34.641918528252305,48.529411764705884,1610612746,109,108,2022-01-01T02:49:13Z,6130000,7.0,273.0,1,left,T. Mann 27' 3PT pullup (18 PTS),[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,27.32,Made,18.0,,,,,,,,,,,,,,,,,,
624,PT01M02.00S,2022-01-01T02:49:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,93.38042049934296,46.81372549019608,1610612761,111,108,2022-01-01T02:49:37Z,6140000,-16.0,10.0,1,right,F. VanVleet driving Layup (28 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,1.86,Made,28.0,,,,,,,,,,,,,,,,,,
625,PT00M46.30S,2022-01-01T02:49:52.3Z,4,REGULAR,3pt,Jump Shot,[],1629599,7.966491458607096,94.85294117647058,1610612746,111,108,2022-01-01T02:50:00Z,6150000,-224.0,22.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,22.54,Missed,,,,,,,,,,,,,,,,,,,
627,PT00M41.00S,2022-01-01T02:49:57.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,111,108,2022-01-01T02:50:00Z,6170000,,,0,,P. Siakam REBOUND (Off:4 Def:14),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,625.0,18.0,14.0,4.0,,,,,,,,,,,
628,PT00M25.20S,2022-01-01T02:50:13.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,72.09264126149803,74.26470588235294,1610612761,114,108,2022-01-01T02:50:19Z,6180000,121.0,210.0,1,right,F. VanVleet 24' 3PT  (31 PTS) (P. Siakam 7 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,24.23,Made,31.0,P. Siakam,1627783.0,7.0,,,,,,,,,,,,,,,
630,PT00M24.40S,2022-01-01T02:50:20.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,114,108,2022-01-01T02:50:20Z,6200000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M18.00S,2022-01-01T02:52:13.2Z,4,REGULAR,3pt,Jump Shot,[],202694,31.488173455978973,71.32352941176471,1610612746,114,108,2022-01-01T02:52:17Z,6210000,-107.0,243.0,1,left,MISS M. Morris Sr. 26' pullup 3PT,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
632,PT00M16.40S,2022-01-01T02:52:14.8Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,114,108,2022-01-01T02:52:17Z,6220000,,,0,,O. Anunoby REBOUND (Off:3 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,631.0,6.0,3.0,3.0,,,,,,,,,,,
633,PT00M16.40S,2022-01-01T02:52:16.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612761,114,108,2022-01-01T02:52:25Z,6230000,,,0,,T. Mann personal FOUL (1 PF) (Anunoby 2 FT),"[1629611, 1628384]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Anunoby,1628384.0,
635,PT00M16.40S,2022-01-01T02:52:42.1Z,4,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,115,108,2022-01-01T02:52:42Z,6250000,,,0,,O. Anunoby Free Throw 1 of 2 (25 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
636,PT00M16.40S,2022-01-01T02:52:55.1Z,4,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,116,108,2022-01-01T02:52:55Z,6260000,,,0,,O. Anunoby Free Throw 2 of 2 (26 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
637,PT00M10.00S,2022-01-01T02:53:06.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,13.354139290407357,36.27450980392157,1610612746,116,108,2022-01-01T02:57:59Z,6270000,69.0,73.0,1,left,MISS R. Jackson 10' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,10.02,Missed,,,,,,,,,,,,,,,,,,,
638,PT00M07.20S,2022-01-01T02:53:09.5Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,116,108,2022-01-01T02:53:09Z,6280000,,,0,,T. Mann REBOUND (Off:1 Def:10),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,637.0,11.0,10.0,1.0,,,,,,,,,,,
639,PT00M04.90S,2022-01-01T02:53:11.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,6.652431011826544,2.2058823529411766,1610612746,116,108,2022-01-01T02:53:18Z,6290000,239.0,10.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
640,PT00M01.00S,2022-01-01T02:53:15.7Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,116,108,2022-01-01T02:53:15Z,6300000,,,0,,P. Siakam REBOUND (Off:4 Def:15),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,639.0,19.0,15.0,4.0,,,,,,,,,,,
641,PT00M00.00S,2022-01-01T02:53:19.6Z,4,REGULAR,period,end,[],0,,,1610612761,116,108,2022-01-01T02:53:19Z,6310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M00.00S,2022-01-01T02:53:47.1Z,4,REGULAR,game,end,[],0,,,0,116,108,2022-01-01T02:53:47Z,6320000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
