actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
620,PT04M02.00S,2022-01-08T02:35:08.5Z,4,REGULAR,3pt,Jump Shot,[],1630215,27.283180026281208,82.59803921568627,1610612762,115,104,2022-01-08T02:35:13Z,6150000,-163.0,204.0,1,left,J. Butler 26' 3PT pullup (17 PTS),[1630215],1610612762.0,UTA,pullup,,,Butler,J. Butler,,,,,26.11,Made,,,,,,,,,,,17.0,,,,,,,,
621,PT03M54.00S,2022-01-08T02:35:16.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,66.96780551905388,30.88235294117647,1610612761,115,104,2022-01-08T02:35:25Z,6160000,-96.0,258.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.51,Missed,,,,,,,,,,,,,,,,,,,
622,PT03M51.00S,2022-01-08T02:35:20.1Z,4,REGULAR,rebound,offensive,[],1627832,,,1610612761,115,104,2022-01-08T02:35:20Z,6170000,,,0,,F. VanVleet REBOUND (Off:2 Def:8),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,621.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
623,PT03M38.00S,2022-01-08T02:35:36.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612761,115,104,2022-01-08T02:36:35Z,6180000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,1628485.0,,,,,,,,,,,
624,PT03M21.00S,2022-01-08T02:36:05.2Z,4,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612762,115,104,2022-01-08T02:36:13Z,6190000,,,0,,P. Siakam shooting personal FOUL (3 PF) (Paschall 2 FT),"[1627783, 1629672]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,1628485.0,,,,,,,3.0,0.0,Paschall,1629672.0,
626,PT03M21.00S,2022-01-08T02:36:45.1Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612762,115,104,2022-01-08T02:36:45Z,6210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M21.00S,2022-01-08T02:36:49.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629672,,,1610612762,115,105,2022-01-08T02:36:49Z,6220000,,,0,,E. Paschall Free Throw 1 of 2 (28 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,,,,,,,28.0,,,,,,,,
628,PT03M21.00S,2022-01-08T02:37:04.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629672,,,1610612762,115,106,2022-01-08T02:37:04Z,6230000,,,0,,E. Paschall Free Throw 2 of 2 (29 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,,,,,,,29.0,,,,,,,,
629,PT03M18.00S,2022-01-08T02:37:15.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,115,106,2022-01-08T02:37:15Z,6240000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M06.00S,2022-01-08T02:40:15.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,81.68528252299606,41.911764705882355,1610612761,117,106,2022-01-08T02:40:24Z,6250000,-40.0,120.0,1,right,F. VanVleet 12' fadeaway Jump Shot (37 PTS),[1627832],1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,12.63,Made,,,,,,,,,,,37.0,,,,,,,,
631,PT02M48.00S,2022-01-08T02:40:34.0Z,4,REGULAR,turnover,bad pass,[],1630235,,,1610612762,117,106,2022-01-08T02:40:38Z,6260000,,,0,,T. Forrest bad pass TURNOVER (7 TO),"[1630235, 1628384]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,7.0,Anunoby,1628384.0,,,,,,,,,,,,
632,PT02M48.00S,2022-01-08T02:40:34.0Z,4,REGULAR,steal,,[],1628384,,,1610612761,117,106,2022-01-08T02:40:36Z,6270000,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M36.00S,2022-01-08T02:40:46.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630173,87.20433639947439,50.98039215686274,1610612761,119,106,2022-01-08T02:40:52Z,6280000,5.0,68.0,1,right,P. Achiuwa 6' Hook (6 PTS) (F. VanVleet 9 AST),"[1630173, 1627832]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,6.8,Made,,,,,,,,,,,6.0,F. VanVleet,1627832.0,9.0,,,,,
635,PT02M22.00S,2022-01-08T02:40:58.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,15.719448094612352,50.49019607843137,1610612762,119,106,2022-01-08T02:41:08Z,6300000,-2.0,95.0,1,left,MISS J. Butler 9' driving floating Shot - blocked,"[1630215, 1629018]",1610612762.0,UTA,driving floating,,,Butler,J. Butler,,,,,9.53,Missed,,,,,,,,,Trent Jr.,1629018.0,,,,,,,,,
642,PT02M22.00S,2022-01-08T02:40:58.7Z,4,REGULAR,block,,[],1629018,,,1610612762,119,106,2022-01-08T02:42:53Z,6305000,,,0,,G. Trent Jr. BLOCK (3 BLK),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M22.00S,2022-01-08T02:40:58.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,119,106,2022-01-08T02:41:10Z,6310000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,,
637,PT02M22.00S,2022-01-08T02:41:12.3Z,4,REGULAR,substitution,out,[],1627783,,,1610612761,119,106,2022-01-08T02:41:16Z,6320000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M22.00S,2022-01-08T02:41:12.3Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,119,106,2022-01-08T02:41:16Z,6330000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M01.00S,2022-01-08T02:41:42.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,92.85479632063075,50.73529411764706,1610612761,121,106,2022-01-08T02:41:49Z,6340000,4.0,15.0,1,right,P. Achiuwa alley-oop DUNK (8 PTS) (F. VanVleet 10 AST),"[1630173, 1627832]",1610612761.0,TOR,alley-oop,,,Achiuwa,P. Achiuwa,,,,,1.52,Made,,,,,,,,,,,8.0,F. VanVleet,1627832.0,10.0,,,,,
641,PT02M01.00S,2022-01-08T02:41:57.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,121,106,2022-01-08T02:41:57Z,6360000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,out,[],1628384,,,1610612762,121,106,2022-01-08T02:43:25Z,6370000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,out,[],1627832,,,1610612762,121,106,2022-01-08T02:43:25Z,6380000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,out,[],1629018,,,1610612762,121,106,2022-01-08T02:43:25Z,6390000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,out,[],1630567,,,1610612762,121,106,2022-01-08T02:43:25Z,6400000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,out,[],1630235,,,1610612762,121,106,2022-01-08T02:43:25Z,6410000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,out,[],202355,,,1610612762,121,106,2022-01-08T02:43:25Z,6420000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,in,[],1629004,,,1610612762,121,106,2022-01-08T02:43:25Z,6430000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,in,[],1630201,,,1610612762,121,106,2022-01-08T02:43:25Z,6440000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,in,[],1630551,,,1610612762,121,106,2022-01-08T02:43:25Z,6450000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,in,[],1630625,,,1610612762,121,106,2022-01-08T02:43:25Z,6460000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,in,[],1630238,,,1610612762,121,106,2022-01-08T02:43:25Z,6470000,,,0,,SUB in: M. Fitts,[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M01.00S,2022-01-08T02:42:38.2Z,4,REGULAR,substitution,in,[],203658,,,1610612762,121,106,2022-01-08T02:43:25Z,6480000,,,0,,SUB in: N. Pelle,[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M44.00S,2022-01-08T02:43:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,7.440867279894875,50.98039215686274,1610612762,121,106,2022-01-08T02:43:50Z,6490000,-5.0,17.0,1,left,MISS E. Paschall driving Layup,[1629672],1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,,
657,PT01M41.00S,2022-01-08T02:43:46.3Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,121,106,2022-01-08T02:43:50Z,6510000,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,655.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
658,PT01M34.00S,2022-01-08T02:43:53.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629672,,,1610612761,121,106,2022-01-08T02:44:05Z,6520000,,,0,,E. Paschall shooting personal FOUL (5 PF) (Achiuwa 2 FT),"[1629672, 1630173]",1610612762.0,UTA,shooting,,,Paschall,E. Paschall,,,,,,,,,,,,,,1628485.0,,,,,,,5.0,0.0,Achiuwa,1630173.0,
660,PT01M34.00S,2022-01-08T02:44:21.7Z,4,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,121,106,2022-01-08T02:44:21Z,6540000,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,,
661,PT01M34.00S,2022-01-08T02:44:21.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,121,106,2022-01-08T02:44:21Z,6550000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,,
662,PT01M34.00S,2022-01-08T02:44:33.2Z,4,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,122,106,2022-01-08T02:44:33Z,6560000,,,0,,P. Achiuwa Free Throw 2 of 2 (9 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
663,PT01M12.00S,2022-01-08T02:44:57.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629672,12.959921156373195,49.754901960784316,1610612762,122,106,2022-01-08T02:45:04Z,6570000,1.0,69.0,1,left,MISS E. Paschall 6' driving floating Shot,[1629672],1610612762.0,UTA,driving floating,,,Paschall,E. Paschall,,,,,6.93,Missed,,,,,,,,,,,,,,,,,,,
664,PT01M07.00S,2022-01-08T02:45:02.3Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,122,106,2022-01-08T02:45:04Z,6580000,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,663.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
665,PT00M58.60S,2022-01-08T02:45:11.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,82.7365308804205,49.01960784313725,1610612761,122,106,2022-01-08T02:45:17Z,6590000,-5.0,110.0,1,right,MISS D. Banton 10' pullup Shot,[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,10.99,Missed,,,,,,,,,,,,,,,,,,,
666,PT00M55.80S,2022-01-08T02:45:14.1Z,4,REGULAR,rebound,defensive,[],1630238,,,1610612762,122,106,2022-01-08T02:45:17Z,6600000,,,0,,M. Fitts REBOUND (Off:0 Def:7),[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,665.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
667,PT00M53.40S,2022-01-08T02:45:17.8Z,4,REGULAR,turnover,out-of-bounds,[],1630215,,,1610612762,122,106,2022-01-08T02:45:35Z,6610000,,,0,,J. Butler bad pass out-of-bounds TURNOVER (8 TO),[1630215],1610612762.0,UTA,bad pass,,,Butler,J. Butler,,,,,,,,,,,8.0,,,1628485.0,,,,,,,,,,,
668,PT00M53.40S,2022-01-08T02:45:24.8Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,122,106,2022-01-08T02:45:42Z,6620000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M53.40S,2022-01-08T02:45:24.8Z,4,REGULAR,substitution,out,[],1630238,,,1610612761,122,106,2022-01-08T02:45:42Z,6630000,,,0,,SUB out: M. Fitts,[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M53.40S,2022-01-08T02:45:24.8Z,4,REGULAR,substitution,in,[],1628391,,,1610612761,122,106,2022-01-08T02:45:42Z,6640000,,,0,,SUB in: D. Wilson,[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M53.40S,2022-01-08T02:45:24.8Z,4,REGULAR,substitution,in,[],1628962,,,1610612761,122,106,2022-01-08T02:45:42Z,6650000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M46.00S,2022-01-08T02:45:55.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629004,93.64323258869908,48.529411764705884,1610612761,122,106,2022-01-08T02:46:01Z,6660000,-7.0,7.0,1,right,MISS S. Mykhailiuk driving finger roll Layup,[1629004],1610612761.0,TOR,driving finger roll,,,Mykhailiuk,S. Mykhailiuk,,,,,1.04,Missed,,,,,,,,,,,,,,,,,,,
673,PT00M44.00S,2022-01-08T02:45:57.6Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,122,106,2022-01-08T02:45:57Z,6670000,,,0,,J. Champagnie REBOUND (Off:2 Def:3),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,672.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
674,PT00M28.40S,2022-01-08T02:46:13.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630625,95.22010512483574,4.901960784313726,1610612761,122,106,2022-01-08T02:46:17Z,6680000,-225.0,-8.0,1,right,MISS D. Banton 3PT,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
675,PT00M26.40S,2022-01-08T02:46:15.0Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,122,106,2022-01-08T02:46:15Z,6690000,,,0,,J. Champagnie REBOUND (Off:3 Def:3),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,674.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
676,PT00M23.60S,2022-01-08T02:46:17.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630625,94.03745072273325,47.05882352941176,1610612761,122,106,2022-01-08T02:46:23Z,6700000,-15.0,4.0,1,right,MISS D. Banton driving Layup,[1630625],1610612761.0,TOR,driving,,,Banton,D. Banton,,,,,1.51,Missed,,,,,,,,,,,,,,,,,,,
678,PT00M20.50S,2022-01-08T02:46:21.0Z,4,REGULAR,rebound,defensive,[],1628962,,,1610612762,122,106,2022-01-08T02:46:23Z,6720000,,,0,,U. Azubuike REBOUND (Off:1 Def:2),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,676.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
679,PT00M17.00S,2022-01-08T02:46:24.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630215,7.440867279894875,45.83333333333333,1610612762,122,106,2022-01-08T02:46:31Z,6730000,21.0,17.0,1,left,MISS J. Butler running Layup,[1630215],1610612762.0,UTA,running,,,Butler,J. Butler,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
680,PT00M16.80S,2022-01-08T02:46:28.5Z,4,REGULAR,rebound,offensive,[],203658,,,1610612762,122,106,2022-01-08T02:46:28Z,6740000,,,0,,N. Pelle REBOUND (Off:1 Def:0),[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,679.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
681,PT00M16.80S,2022-01-08T02:46:28.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203658,5.590000152587891,50.0,1610612762,122,108,2022-01-08T02:46:35Z,6750000,0.0,0.0,1,left,N. Pelle tip Layup (2 PTS),[203658],1610612762.0,UTA,tip,,,Pelle,N. Pelle,,,,,0.0,Made,,,,,,,,,,,2.0,,,,,,,,
682,PT00M00.00S,2022-01-08T02:46:47.4Z,4,REGULAR,period,end,[],0,,,1610612761,122,108,2022-01-08T02:46:47Z,6760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2022-01-08T02:47:19.6Z,4,REGULAR,game,end,[],0,,,0,122,108,2022-01-08T02:47:19Z,6770000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
