actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
543,PT05M06.00S,2021-12-06T01:02:00.3Z,4,REGULAR,3pt,Jump Shot,[],1629018,23.209592641261498,89.4607843137255,1610612761,95,79,2021-12-06T01:02:05Z,5390000,-197.0,166.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,25.77,Missed,,,,,,,,,,,,,
544,PT05M03.00S,2021-12-06T01:02:03.3Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,95,79,2021-12-06T01:02:05Z,5400000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,543.0,7.0,7.0,0.0,,,,,,,,,
545,PT04M58.00S,2021-12-06T01:02:11.0Z,4,REGULAR,foul,offensive,['inpenalty'],1629655,,,1610612764,95,79,2021-12-06T01:02:19Z,5410000,,,0,,D. Gafford off-the-ball offensive FOUL (5 PF),"[1629655, 1627832]",1610612764.0,WAS,off-the-ball,,,,,,204059.0,5.0,0.0,Gafford,D. Gafford,VanVleet,1627832.0,,,,,,,,,,,,,,,
547,PT04M58.00S,2021-12-06T01:02:11.0Z,4,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,95,79,2021-12-06T01:02:11Z,5430000,,,0,,D. Gafford offensive foul TURNOVER (2 TO),[1629655],1610612764.0,WAS,,,,,,,204059.0,,,Gafford,D. Gafford,,,,,,,,,2.0,,,,,,,,
548,PT04M58.00S,2021-12-06T01:02:21.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,95,79,2021-12-06T01:02:21Z,5440000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M58.00S,2021-12-06T01:04:22.1Z,4,REGULAR,substitution,out,[],1629139,,,1610612761,95,79,2021-12-06T01:05:04Z,5450000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,,,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,
550,PT04M58.00S,2021-12-06T01:04:22.1Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,95,79,2021-12-06T01:05:04Z,5460000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,
551,PT04M46.00S,2021-12-06T01:05:20.7Z,4,REGULAR,turnover,bad pass,[],1627832,,,1610612761,95,79,2021-12-06T01:05:25Z,5470000,,,0,,F. VanVleet bad pass TURNOVER (4 TO),"[1627832, 203915]",1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,4.0,,,,,,,Dinwiddie,203915.0
552,PT04M46.00S,2021-12-06T01:05:20.7Z,4,REGULAR,steal,,[],203915,,,1610612764,95,79,2021-12-06T01:05:23Z,5480000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
553,PT04M39.00S,2021-12-06T01:05:29.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612764,95,79,2021-12-06T01:05:35Z,5490000,,,0,,S. Barnes shooting personal FOUL (4 PF) (Caldwell-Pope 2 FT),"[1630567, 203484]",1610612761.0,TOR,shooting,,,,,,1628159.0,4.0,0.0,Barnes,S. Barnes,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
555,PT04M39.00S,2021-12-06T01:05:53.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203484,,,1610612764,95,80,2021-12-06T01:05:53Z,5510000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (25 PTS),[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,Made,,,,,,,,25.0,,,,,
556,PT04M39.00S,2021-12-06T01:06:06.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203484,,,1610612764,95,81,2021-12-06T01:06:06Z,5520000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (26 PTS),[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,Made,,,,,,,,26.0,,,,,
557,PT04M23.00S,2021-12-06T01:06:24.4Z,4,REGULAR,3pt,Jump Shot,[],1627832,25.706307490144546,84.80392156862744,1610612761,95,81,2021-12-06T01:06:33Z,5530000,-174.0,189.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,25.7,Missed,,,,,,,,,,,,,
558,PT04M17.00S,2021-12-06T01:06:30.0Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,95,81,2021-12-06T01:06:30Z,5540000,,,0,,P. Achiuwa REBOUND (Off:4 Def:9),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,557.0,13.0,9.0,4.0,,,,,,,,,
559,PT04M15.00S,2021-12-06T01:06:32.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630173,6.915243101182654,49.26470588235294,1610612761,97,81,2021-12-06T01:06:40Z,5550000,4.0,13.0,1,left,P. Achiuwa driving DUNK (10 PTS),[1630173],1610612761.0,TOR,driving,,,,,,,,,Achiuwa,P. Achiuwa,,,1.3,Made,,,,,,,,10.0,,,,,
560,PT03M53.00S,2021-12-06T01:06:59.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612764,97,81,2021-12-06T01:07:29Z,5560000,,,0,,S. Barnes personal FOUL (5 PF) (Gafford 2 FT),"[1630567, 1629655]",1610612761.0,TOR,,,,,,,1628159.0,5.0,0.0,Barnes,S. Barnes,Gafford,1629655.0,,,,,,,,,,,,,,,
562,PT03M53.00S,2021-12-06T01:07:35.8Z,4,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,97,82,2021-12-06T01:07:35Z,5580000,,,0,,D. Gafford Free Throw 1 of 2 (3 PTS),[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,Made,,,,,,,,3.0,,,,,
563,PT03M53.00S,2021-12-06T01:07:36.7Z,4,REGULAR,substitution,out,[],203484,,,1610612764,97,82,2021-12-06T01:07:56Z,5590000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,
564,PT03M53.00S,2021-12-06T01:07:36.7Z,4,REGULAR,substitution,out,[],203078,,,1610612764,97,82,2021-12-06T01:07:56Z,5600000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,
565,PT03M53.00S,2021-12-06T01:07:36.7Z,4,REGULAR,substitution,out,[],203915,,,1610612764,97,82,2021-12-06T01:07:56Z,5610000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
566,PT03M53.00S,2021-12-06T01:07:36.7Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,97,82,2021-12-06T01:07:56Z,5620000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
567,PT03M53.00S,2021-12-06T01:07:36.7Z,4,REGULAR,substitution,in,[],1630225,,,1610612764,97,82,2021-12-06T01:07:56Z,5630000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,,,,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,
568,PT03M53.00S,2021-12-06T01:07:36.7Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,97,82,2021-12-06T01:07:56Z,5640000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,
569,PT03M53.00S,2021-12-06T01:07:36.7Z,4,REGULAR,substitution,in,[],1630555,,,1610612764,97,82,2021-12-06T01:07:56Z,5650000,,,0,,SUB in: J. Ayayi,[1630555],1610612764.0,WAS,,,,,,,,,,Ayayi,J. Ayayi,,,,,,,,,,,,,,,,,
570,PT03M53.00S,2021-12-06T01:07:36.7Z,4,REGULAR,substitution,in,[],1630216,,,1610612764,97,82,2021-12-06T01:07:56Z,5660000,,,0,,SUB in: C. Winston,[1630216],1610612764.0,WAS,,,,,,,,,,Winston,C. Winston,,,,,,,,,,,,,,,,,
571,PT03M53.00S,2021-12-06T01:08:01.4Z,4,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,97,83,2021-12-06T01:08:01Z,5670000,,,0,,D. Gafford Free Throw 2 of 2 (4 PTS),[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,Made,,,,,,,,4.0,,,,,
572,PT03M37.00S,2021-12-06T01:08:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.267411300919843,48.03921568627451,1610612761,99,83,2021-12-06T01:11:40Z,5680000,10.0,129.0,1,left,P. Siakam 12' step back Jump Shot (31 PTS),[1627783],1610612761.0,TOR,step back,,,,,,,,,Siakam,P. Siakam,,,12.9,Made,,,,,,,,31.0,,,,,
573,PT03M37.00S,2021-12-06T01:08:25.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,99,83,2021-12-06T01:08:25Z,5690000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M37.00S,2021-12-06T01:09:13.7Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,99,83,2021-12-06T01:09:43Z,5700000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
575,PT03M37.00S,2021-12-06T01:09:13.7Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,99,83,2021-12-06T01:09:43Z,5710000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,
576,PT03M23.00S,2021-12-06T01:10:05.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,93.64323258869908,52.69607843137255,1610612764,99,85,2021-12-06T01:11:02Z,5720000,13.0,7.0,1,right,A. Gill cutting Layup (2 PTS) (C. Kispert 1 AST),"[1630264, 1630557]",1610612764.0,WAS,cutting,,,,,,,,,Gill,A. Gill,,,1.53,Made,,,,,,,,2.0,C. Kispert,1630557.0,1.0,,
578,PT03M05.00S,2021-12-06T01:10:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,16.63929040735874,47.30392156862745,1610612761,99,85,2021-12-06T01:10:28Z,5740000,13.0,104.0,1,left,MISS P. Siakam 10' step back Shot,[1627783],1610612761.0,TOR,step back,,,,,,,,,Siakam,P. Siakam,,,10.48,Missed,,,,,,,,,,,,,
579,PT03M03.00S,2021-12-06T01:10:25.6Z,4,REGULAR,rebound,defensive,[],1630555,,,1610612764,99,85,2021-12-06T01:10:28Z,5750000,,,0,,J. Ayayi REBOUND (Off:0 Def:1),[1630555],1610612764.0,WAS,,,,,,,,,,Ayayi,J. Ayayi,,,,,578.0,1.0,1.0,0.0,,,,,,,,,
580,PT02M52.00S,2021-12-06T01:10:38.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612764,99,85,2021-12-06T01:10:45Z,5760000,,,0,,F. VanVleet shooting personal FOUL (5 PF) (Gill 2 FT),"[1627832, 1630264]",1610612761.0,TOR,shooting,,,,,,1628159.0,5.0,0.0,VanVleet,F. VanVleet,Gill,1630264.0,,,,,,,,,,,,,,,
582,PT02M52.00S,2021-12-06T01:11:06.6Z,4,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,99,86,2021-12-06T01:11:21Z,5780000,,,0,,A. Gill Free Throw 1 of 2 (3 PTS),[1630264],1610612764.0,WAS,,,,,,,,,,Gill,A. Gill,,,,Made,,,,,,,,3.0,,,,,
583,PT02M52.00S,2021-12-06T01:11:06.6Z,4,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,99,86,2021-12-06T01:11:21Z,5790000,,,0,,MISS A. Gill Free Throw 2 of 2,[1630264],1610612764.0,WAS,,,,,,,,,,Gill,A. Gill,,,,Missed,,,,,,,,,,,,,
584,PT02M49.00S,2021-12-06T01:11:09.6Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,99,86,2021-12-06T01:11:21Z,5800000,,,0,,P. Achiuwa REBOUND (Off:4 Def:10),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,583.0,14.0,10.0,4.0,,,,,,,,,
585,PT02M32.00S,2021-12-06T01:11:37.5Z,4,REGULAR,2pt,Jump Shot,[],1627783,9.937582128777924,81.37254901960785,1610612761,99,86,2021-12-06T01:11:42Z,5810000,-157.0,41.0,1,left,MISS P. Siakam 16' step back Shot,[1627783],1610612761.0,TOR,step back,,,,,,,,,Siakam,P. Siakam,,,16.21,Missed,,,,,,,,,,,,,
586,PT02M31.00S,2021-12-06T01:11:38.5Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,99,86,2021-12-06T01:12:26Z,5820000,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,,,,,,,Gill,A. Gill,,,,,585.0,1.0,1.0,0.0,,,,,,,,,
587,PT02M30.00S,2021-12-06T01:11:43.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612764,99,86,2021-12-06T01:11:49Z,5830000,,,0,,P. Siakam personal FOUL (3 PF) (Winston 2 FT),"[1627783, 1630216]",1610612761.0,TOR,,,,,,,1628159.0,3.0,0.0,Siakam,P. Siakam,Winston,1630216.0,,,,,,,,,,,,,,,
589,PT02M30.00S,2021-12-06T01:12:08.5Z,4,REGULAR,freethrow,1 of 2,[],1630216,,,1610612764,99,87,2021-12-06T01:12:08Z,5850000,,,0,,C. Winston Free Throw 1 of 2 (1 PTS),[1630216],1610612764.0,WAS,,,,,,,,,,Winston,C. Winston,,,,Made,,,,,,,,1.0,,,,,
590,PT02M30.00S,2021-12-06T01:12:19.8Z,4,REGULAR,freethrow,2 of 2,[],1630216,,,1610612764,99,88,2021-12-06T01:12:19Z,5860000,,,0,,C. Winston Free Throw 2 of 2 (2 PTS),[1630216],1610612764.0,WAS,,,,,,,,,,Winston,C. Winston,,,,Made,,,,,,,,2.0,,,,,
591,PT02M13.00S,2021-12-06T01:12:38.4Z,4,REGULAR,3pt,Jump Shot,[],1630173,31.09395532194481,29.166666666666668,1610612761,99,88,2021-12-06T01:12:42Z,5870000,104.0,240.0,1,left,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,26.15,Missed,,,,,,,,,,,,,
592,PT02M10.00S,2021-12-06T01:12:41.4Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,99,88,2021-12-06T01:12:42Z,5880000,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,,,,,,,Gill,A. Gill,,,,,591.0,2.0,2.0,0.0,,,,,,,,,
593,PT01M56.00S,2021-12-06T01:12:54.9Z,4,REGULAR,turnover,bad pass,[],1630216,,,1610612764,99,88,2021-12-06T01:12:59Z,5890000,,,0,,C. Winston bad pass TURNOVER (1 TO),"[1630216, 1629018]",1610612764.0,WAS,,,,,,,,,,Winston,C. Winston,,,,,,,,,1.0,,,,,,,Trent Jr.,1629018.0
594,PT01M56.00S,2021-12-06T01:12:54.9Z,4,REGULAR,steal,,[],1629018,,,1610612761,99,88,2021-12-06T01:12:56Z,5900000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
595,PT01M34.00S,2021-12-06T01:13:16.3Z,4,REGULAR,turnover,lost ball,[],1627783,,,1610612761,99,88,2021-12-06T01:13:21Z,5910000,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1630225]",1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,1.0,,,,,,,Todd,1630225.0
596,PT01M34.00S,2021-12-06T01:13:16.3Z,4,REGULAR,steal,,[],1630225,,,1610612764,99,88,2021-12-06T01:13:18Z,5920000,,,0,,I. Todd STEAL (1 STL),[1630225],1610612764.0,WAS,,,,,,,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,
597,PT01M31.00S,2021-12-06T01:13:21.4Z,4,REGULAR,turnover,out-of-bounds,[],1630225,,,1610612764,99,88,2021-12-06T01:13:27Z,5930000,,,0,,I. Todd bad pass out-of-bounds TURNOVER (1 TO),[1630225],1610612764.0,WAS,bad pass,,,,,,201640.0,,,Todd,I. Todd,,,,,,,,,1.0,,,,,,,,
598,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,99,88,2021-12-06T01:13:46Z,5940000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,
599,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,99,88,2021-12-06T01:13:46Z,5950000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
600,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,out,[],1627832,,,1610612761,99,88,2021-12-06T01:13:46Z,5960000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
601,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,out,[],1629018,,,1610612761,99,88,2021-12-06T01:13:46Z,5970000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
602,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,out,[],1627783,,,1610612761,99,88,2021-12-06T01:13:46Z,5980000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,
603,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,in,[],1630525,,,1610612761,99,88,2021-12-06T01:13:46Z,5990000,,,0,,SUB in: D. Johnson,[1630525],1610612761.0,TOR,,,,,,,,,,Johnson,D. Johnson,,,,,,,,,,,,,,,,,
604,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,in,[],1629004,,,1610612761,99,88,2021-12-06T01:13:46Z,6000000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,
605,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,in,[],1630201,,,1610612761,99,88,2021-12-06T01:13:46Z,6010000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,,,,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,
606,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,in,[],1630551,,,1610612761,99,88,2021-12-06T01:13:46Z,6020000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
607,PT01M31.00S,2021-12-06T01:13:26.4Z,4,REGULAR,substitution,in,[],1629067,,,1610612761,99,88,2021-12-06T01:13:46Z,6030000,,,0,,SUB in: I. Bonga,[1629067],1610612761.0,TOR,,,,,,,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,
608,PT01M16.00S,2021-12-06T01:14:08.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630551,12.565703022339028,48.03921568627451,1610612761,101,88,2021-12-06T01:14:14Z,6040000,10.0,66.0,1,left,J. Champagnie 6' driving floating Jump Shot (2 PTS) (S. Mykhailiuk 1 AST),"[1630551, 1629004]",1610612761.0,TOR,driving floating,,,,,,,,,Champagnie,J. Champagnie,,,6.63,Made,,,,,,,,2.0,S. Mykhailiuk,1629004.0,1.0,,
610,PT01M06.00S,2021-12-06T01:14:19.8Z,4,REGULAR,3pt,Jump Shot,[],1630557,66.17936925098554,48.77450980392157,1610612764,101,88,2021-12-06T01:14:24Z,6060000,-6.0,265.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,,,,,,,Kispert,C. Kispert,,,26.55,Missed,,,,,,,,,,,,,
611,PT01M02.00S,2021-12-06T01:14:23.8Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612761,101,88,2021-12-06T01:14:24Z,6070000,,,0,,S. Mykhailiuk REBOUND (Off:2 Def:2),[1629004],1610612761.0,TOR,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,610.0,4.0,2.0,2.0,,,,,,,,,
612,PT01M00.00S,2021-12-06T01:14:27.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630225,,,1610612761,101,88,2021-12-06T01:14:37Z,6080000,,,0,,I. Todd shooting personal FOUL (1 PF) (Bonga 2 FT),"[1630225, 1629067]",1610612764.0,WAS,shooting,,,,,,1628159.0,1.0,0.0,Todd,I. Todd,Bonga,1629067.0,,,,,,,,,,,,,,,
614,PT01M00.00S,2021-12-06T01:14:51.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629067,,,1610612761,101,88,2021-12-06T01:14:51Z,6100000,,,0,,MISS I. Bonga Free Throw 1 of 2,[1629067],1610612761.0,TOR,,,,,,,,,,Bonga,I. Bonga,,,,Missed,,,,,,,,,,,,,
615,PT01M00.00S,2021-12-06T01:14:51.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,101,88,2021-12-06T01:14:51Z,6110000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,614.0,,,,,,,,,,,,
616,PT01M00.00S,2021-12-06T01:15:05.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629067,,,1610612761,102,88,2021-12-06T01:15:05Z,6120000,,,0,,I. Bonga Free Throw 2 of 2 (1 PTS),[1629067],1610612761.0,TOR,,,,,,,,,,Bonga,I. Bonga,,,,Made,,,,,,,,1.0,,,,,
617,PT00M49.20S,2021-12-06T01:15:22.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629067,,,1610612764,102,88,2021-12-06T01:15:28Z,6130000,,,0,,I. Bonga personal FOUL (1 PF) (Gill 2 FT),"[1629067, 1630264]",1610612761.0,TOR,,,,,,,204059.0,1.0,0.0,Bonga,I. Bonga,Gill,1630264.0,,,,,,,,,,,,,,,
619,PT00M49.20S,2021-12-06T01:15:47.7Z,4,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,102,89,2021-12-06T01:15:47Z,6150000,,,0,,A. Gill Free Throw 1 of 2 (4 PTS),[1630264],1610612764.0,WAS,,,,,,,,,,Gill,A. Gill,,,,Made,,,,,,,,4.0,,,,,
620,PT00M49.20S,2021-12-06T01:15:58.8Z,4,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,102,90,2021-12-06T01:15:58Z,6160000,,,0,,A. Gill Free Throw 2 of 2 (5 PTS),[1630264],1610612764.0,WAS,,,,,,,,,,Gill,A. Gill,,,,Made,,,,,,,,5.0,,,,,
621,PT00M37.30S,2021-12-06T01:16:12.1Z,4,REGULAR,3pt,Jump Shot,[],1630525,31.09395532194481,29.65686274509804,1610612761,102,90,2021-12-06T01:16:18Z,6170000,102.0,240.0,1,left,MISS D. Johnson 26' 3PT,[1630525],1610612761.0,TOR,,,,,,,,,,Johnson,D. Johnson,,,26.05,Missed,,,,,,,,,,,,,
622,PT00M34.70S,2021-12-06T01:16:14.7Z,4,REGULAR,rebound,offensive,[],1629067,,,1610612761,102,90,2021-12-06T01:16:18Z,6180000,,,0,,I. Bonga REBOUND (Off:1 Def:0),[1629067],1610612761.0,TOR,,,,,,,,,,Bonga,I. Bonga,,,,,621.0,1.0,0.0,1.0,,,,,,,,,
623,PT00M27.90S,2021-12-06T01:16:21.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629004,15.193823915900131,67.8921568627451,1610612761,102,90,2021-12-06T01:16:28Z,6190000,-89.0,90.0,1,left,MISS S. Mykhailiuk 12' turnaround fadeaway Shot,[1629004],1610612761.0,TOR,turnaround fadeaway,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,12.71,Missed,,,,,,,,,,,,,
624,PT00M22.30S,2021-12-06T01:16:27.2Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,102,90,2021-12-06T01:21:45Z,6200000,,,0,,A. Gill REBOUND (Off:0 Def:3),[1630264],1610612764.0,WAS,,,,,,,,,,Gill,A. Gill,,,,,623.0,3.0,3.0,0.0,,,,,,,,,
627,PT00M19.60S,2021-12-06T01:16:29.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630216,69.20170827858082,71.56862745098039,1610612764,102,90,2021-12-06T01:20:19Z,6230000,108.0,237.0,1,right,MISS C. Winston 26' running pullup 3PT,[1630216],1610612764.0,WAS,running pullup,,,,,,,,,Winston,C. Winston,,,26.04,Missed,,,,,,,,,,,,,
628,PT00M15.20S,2021-12-06T01:16:34.1Z,4,REGULAR,rebound,offensive,[],1630225,,,1610612764,102,90,2021-12-06T01:20:19Z,6240000,,,0,,I. Todd REBOUND (Off:1 Def:0),[1630225],1610612764.0,WAS,,,,,,,,,,Todd,I. Todd,,,,,627.0,1.0,0.0,1.0,,,,,,,,,
629,PT00M14.10S,2021-12-06T01:16:35.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630225,92.59198423127464,48.28431372549019,1610612764,102,90,2021-12-06T01:20:39Z,6250000,-9.0,17.0,1,right,MISS I. Todd putback Layup,[1630225],1610612764.0,WAS,putback,,,,,,,,,Todd,I. Todd,,,1.91,Missed,,,,,,,,,,,,,
630,PT00M12.40S,2021-12-06T01:16:37.0Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,102,90,2021-12-06T01:16:37Z,6260000,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,,,,,,,Flynn,M. Flynn,,,,,629.0,1.0,1.0,0.0,,,,,,,,,
631,PT00M00.00S,2021-12-06T01:16:51.9Z,4,REGULAR,period,end,[],0,,,1610612761,102,90,2021-12-06T01:16:51Z,6270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
