actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
343,PT00M32.20S,2021-10-24T00:35:08.2Z,2,REGULAR,3pt,Jump Shot,[],1629029,33.590670170827856,32.59803921568628,1610612742,50,45,2021-10-24T00:35:13Z,3380000,87.0,263.0,1,left,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,27.73,Missed,,,,,,,,,,,,,,,,,,,
344,PT00M29.20S,2021-10-24T00:35:11.2Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612761,50,45,2021-10-24T00:35:13Z,3390000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:4),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,343.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
345,PT00M28.90S,2021-10-24T00:35:14.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612761,50,45,2021-10-24T00:35:38Z,3400000,,,0,,K. Porzingis personal FOUL (2 PF) (Mykhailiuk 2 FT),"[204001, 1629004]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Mykhailiuk,1629004.0,,,
347,PT00M28.90S,2021-10-24T00:35:42.8Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612761,50,45,2021-10-24T00:35:42Z,3420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M28.90S,2021-10-24T00:35:47.7Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612761,50,45,2021-10-24T00:35:47Z,3430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M28.90S,2021-10-24T00:36:09.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612761,50,45,2021-10-24T00:36:47Z,3440000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,Common Foul Upheld
350,PT00M28.90S,2021-10-24T00:37:33.7Z,2,REGULAR,freethrow,1 of 2,[],1629004,,,1610612761,51,45,2021-10-24T00:37:53Z,3450000,,,0,,S. Mykhailiuk Free Throw 1 of 2 (4 PTS),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
351,PT00M28.90S,2021-10-24T00:37:33.7Z,2,REGULAR,freethrow,2 of 2,[],1629004,,,1610612761,51,45,2021-10-24T00:37:53Z,3460000,,,0,,MISS S. Mykhailiuk Free Throw 2 of 2,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Missed,,,,,,,,,,,,,,,,,,,
352,PT00M26.80S,2021-10-24T00:37:35.8Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,51,45,2021-10-24T00:37:53Z,3470000,,,0,,D. Finney-Smith REBOUND (Off:4 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,351.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
353,PT00M11.20S,2021-10-24T00:38:06.0Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,51,45,2021-10-24T00:38:12Z,3480000,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 1629004]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,3.0,Mykhailiuk,1629004.0,,,,,,,,,,,
354,PT00M11.20S,2021-10-24T00:38:06.0Z,2,REGULAR,steal,,[],1629004,,,1610612761,51,45,2021-10-24T00:38:08Z,3490000,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M05.60S,2021-10-24T00:38:11.4Z,2,REGULAR,turnover,bad pass,[],1629018,,,1610612761,51,45,2021-10-24T00:38:16Z,3500000,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1628973]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,,,,,,
356,PT00M05.60S,2021-10-24T00:38:11.4Z,2,REGULAR,steal,,[],1628973,,,1610612742,51,45,2021-10-24T00:38:14Z,3510000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M00.10S,2021-10-24T00:38:17.0Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,51,45,2021-10-24T00:38:21Z,3520000,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 1629067]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,4.0,Bonga,1629067.0,,,,,,,,,,,
358,PT00M00.10S,2021-10-24T00:38:17.0Z,2,REGULAR,steal,,[],1629067,,,1610612761,51,45,2021-10-24T00:38:19Z,3530000,,,0,,I. Bonga STEAL (1 STL),[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M00.10S,2021-10-24T00:38:22.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,64.73390275952694,59.31372549019608,1610612761,51,45,2021-10-24T00:39:21Z,3540000,47.0,279.0,1,right,MISS F. VanVleet 28' driving floating 3PT,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,28.29,Missed,,,,,,,,,,,,,,,,,,,
360,PT00M00.10S,2021-10-24T00:38:22.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,51,45,2021-10-24T00:39:21Z,3550000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,
361,PT00M00.00S,2021-10-24T00:39:00.4Z,2,REGULAR,period,end,[],0,,,1610612761,51,45,2021-10-24T00:39:00Z,3560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2021-10-24T00:52:56.1Z,3,REGULAR,substitution,out,['startperiod'],1629004,,,1610612761,51,45,2021-10-24T00:53:27Z,3570000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2021-10-24T00:52:56.1Z,3,REGULAR,substitution,out,['startperiod'],1629067,,,1610612761,51,45,2021-10-24T00:53:27Z,3580000,,,0,,SUB out: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2021-10-24T00:52:56.1Z,3,REGULAR,substitution,out,['startperiod'],203920,,,1610612761,51,45,2021-10-24T00:53:27Z,3590000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2021-10-24T00:52:56.1Z,3,REGULAR,substitution,out,['startperiod'],1628973,,,1610612761,51,45,2021-10-24T00:53:27Z,3600000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2021-10-24T00:52:56.1Z,3,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,51,45,2021-10-24T00:53:27Z,3610000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-10-24T00:52:56.1Z,3,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,51,45,2021-10-24T00:53:27Z,3620000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-10-24T00:52:56.1Z,3,REGULAR,substitution,in,['startperiod'],1630173,,,1610612761,51,45,2021-10-24T00:53:27Z,3630000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2021-10-24T00:52:56.1Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612761,51,45,2021-10-24T00:53:27Z,3640000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2021-10-24T00:53:38.3Z,3,REGULAR,period,start,[],0,,,1610612761,51,45,2021-10-24T00:53:38Z,3650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M48.00S,2021-10-24T00:53:49.6Z,3,REGULAR,2pt,Jump Shot,[],1629018,21.23850197109067,47.05882352941176,1610612761,51,45,2021-10-24T00:53:56Z,3660000,15.0,147.0,1,left,MISS G. Trent Jr. 14' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,14.78,Missed,,,,,,,,,,,,,,,,,,,
374,PT11M45.00S,2021-10-24T00:53:52.6Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,51,45,2021-10-24T00:53:56Z,3670000,,,0,,K. Porzingis REBOUND (Off:2 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,373.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
375,PT11M29.00S,2021-10-24T00:54:08.1Z,3,REGULAR,2pt,Jump Shot,[],204001,92.72339027595268,23.284313725490197,1610612742,51,45,2021-10-24T00:54:13Z,3680000,-134.0,16.0,1,right,MISS K. Porzingis 13' pullup Shot,[204001],1610612742.0,DAL,pullup,,,Porzingis,K. Porzingis,,,,,13.45,Missed,,,,,,,,,,,,,,,,,,,
376,PT11M26.00S,2021-10-24T00:54:11.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,51,45,2021-10-24T00:54:13Z,3690000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,375.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
377,PT11M10.00S,2021-10-24T00:54:26.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,11.383048620236531,43.872549019607845,1610612761,51,45,2021-10-24T00:54:32Z,3700000,31.0,55.0,1,left,MISS P. Achiuwa 6' driving Hook - blocked,"[1630173, 204001]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,6.25,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0,
378,PT11M10.00S,2021-10-24T00:54:26.9Z,3,REGULAR,block,,[],204001,,,1610612761,51,45,2021-10-24T00:54:29Z,3710000,,,0,,K. Porzingis BLOCK (4 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M07.00S,2021-10-24T00:54:29.9Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,51,45,2021-10-24T00:54:32Z,3720000,,,0,,S. Barnes REBOUND (Off:3 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,377.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
380,PT11M06.00S,2021-10-24T00:54:31.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630567,12.040078843626807,19.362745098039216,1610612761,53,45,2021-10-24T00:54:36Z,3730000,153.0,61.0,1,left,S. Barnes 16' Jump Shot (4 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,16.48,Made,,,,,4.0,,,,,,,,,,,,,,
381,PT10M50.00S,2021-10-24T00:54:46.9Z,3,REGULAR,3pt,Jump Shot,[],203501,76.69185282522996,91.42156862745098,1610612742,53,48,2021-10-24T00:54:52Z,3740000,207.0,167.0,1,right,T. Hardaway Jr. 26' 3PT bank (6 PTS) (L. Doncic 6 AST),"[203501, 1629029]",1610612742.0,DAL,bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,26.58,Made,,,,,6.0,,,,,L. Doncic,1629029.0,6.0,,,,,,,
383,PT10M29.00S,2021-10-24T00:55:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,5.732588699080158,43.38235294117647,1610612761,55,48,2021-10-24T00:55:13Z,3760000,33.0,1.0,1,left,F. VanVleet reverse Layup (10 PTS) (P. Achiuwa 3 AST),"[1627832, 1630173]",1610612761.0,TOR,reverse,,,VanVleet,F. VanVleet,,,,,3.31,Made,,,,,10.0,,,,,P. Achiuwa,1630173.0,3.0,,,,,,,
385,PT10M22.00S,2021-10-24T00:55:19.4Z,3,REGULAR,foul,personal,[],1630173,,,1610612742,55,48,2021-10-24T00:55:28Z,3780000,,,0,,P. Achiuwa personal FOUL (2 PF),"[1630173, 1629029]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,201639.0,,,,2.0,0.0,Doncic,1629029.0,,,
387,PT10M07.00S,2021-10-24T00:55:55.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,72.7496714848883,15.686274509803921,1610612742,55,48,2021-10-24T00:56:02Z,3800000,-172.0,204.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
388,PT10M05.00S,2021-10-24T00:55:57.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,55,48,2021-10-24T00:56:02Z,3810000,,,0,,S. Barnes REBOUND (Off:3 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,387.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
389,PT09M59.00S,2021-10-24T00:56:08.3Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612761,55,48,2021-10-24T00:56:14Z,3820000,,,0,,D. Powell shooting personal FOUL (2 PF) (Barnes 2 FT),"[203939, 1630567]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,201639.0,,,,2.0,0.0,Barnes,1630567.0,,,
391,PT09M59.00S,2021-10-24T00:56:46.0Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,56,48,2021-10-24T00:57:07Z,3840000,,,0,,S. Barnes Free Throw 1 of 2 (5 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
392,PT09M59.00S,2021-10-24T00:56:46.0Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,56,48,2021-10-24T00:57:07Z,3850000,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
393,PT09M56.00S,2021-10-24T00:56:49.0Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,56,48,2021-10-24T00:57:07Z,3860000,,,0,,D. Finney-Smith REBOUND (Off:4 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,392.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
394,PT09M46.00S,2021-10-24T00:57:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,94.69448094612353,50.49019607843137,1610612742,56,50,2021-10-24T00:57:22Z,3870000,2.0,-3.0,1,right,L. Doncic driving finger roll Layup (13 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,0.36,Made,,,,,13.0,,,,,,,,,,,,,,
395,PT09M34.00S,2021-10-24T00:57:28.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,11.777266754270697,45.09803921568628,1610612761,58,50,2021-10-24T00:57:33Z,3880000,25.0,58.0,1,left,S. Barnes 6' driving Hook (7 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,6.31,Made,,,,,7.0,,,,,,,,,,,,,,
396,PT09M24.00S,2021-10-24T00:57:44.9Z,3,REGULAR,foul,personal,[],1630567,,,1610612742,58,50,2021-10-24T00:59:18Z,3890000,,,0,,S. Barnes personal FOUL (4 PF),"[1630567, 203939]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1627534.0,,,,4.0,0.0,Powell,203939.0,,,
398,PT09M10.00S,2021-10-24T00:58:13.1Z,3,REGULAR,2pt,Jump Shot,[],204001,93.9060446780552,74.01960784313727,1610612742,58,52,2021-10-24T00:58:19Z,3910000,120.0,5.0,1,right,K. Porzingis 12' fadeaway Jump Shot (12 PTS),[204001],1610612742.0,DAL,fadeaway,,,Porzingis,K. Porzingis,,,,,12.02,Made,,,,,12.0,,,,,,,,,,,,,,
399,PT09M00.00S,2021-10-24T00:58:22.3Z,3,REGULAR,2pt,Jump Shot,[],1630567,20.18725361366623,30.88235294117647,1610612761,58,52,2021-10-24T00:58:29Z,3920000,96.0,137.0,1,left,MISS S. Barnes 16' running pullup Shot,[1630567],1610612761.0,TOR,running pullup,,,Barnes,S. Barnes,,,,,16.73,Missed,,,,,,,,,,,,,,,,,,,
400,PT08M58.00S,2021-10-24T00:58:25.1Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,58,52,2021-10-24T00:58:25Z,3930000,,,0,,K. Porzingis REBOUND (Off:2 Def:5),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,399.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
401,PT08M52.00S,2021-10-24T00:58:34.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,58,52,2021-10-24T00:58:34Z,3940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M44.00S,2021-10-24T00:58:56.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,88.38699080157687,64.70588235294117,1610612742,58,54,2021-10-24T00:59:03Z,3950000,74.0,57.0,1,right,K. Porzingis 9' turnaround Jump Shot (14 PTS) (L. Doncic 7 AST),"[204001, 1629029]",1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,9.28,Made,,,,,14.0,,,,,L. Doncic,1629029.0,7.0,,,,,,,
404,PT08M19.00S,2021-10-24T00:59:21.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,18.873193166885677,51.9607843137255,1610612761,60,54,2021-10-24T00:59:27Z,3970000,-10.0,125.0,1,left,F. VanVleet 12' fadeaway Jump Shot (12 PTS),[1627832],1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,12.53,Made,,,,,12.0,,,,,,,,,,,,,,
405,PT08M05.00S,2021-10-24T00:59:35.5Z,3,REGULAR,3pt,Jump Shot,[],203501,93.9060446780552,2.941176470588235,1610612742,60,57,2021-10-24T00:59:41Z,3980000,-235.0,5.0,1,right,T. Hardaway Jr. 3PT  (9 PTS) (L. Doncic 8 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.53,Made,,,,,9.0,,,,,L. Doncic,1629029.0,8.0,,,,,,,
407,PT07M36.00S,2021-10-24T01:00:08.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,60,57,2021-10-24T01:00:08Z,4000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M34.00S,2021-10-24T01:00:27.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,9.806176084099869,44.11764705882353,1610612761,60,57,2021-10-24T01:00:34Z,4010000,29.0,40.0,1,left,MISS G. Trent Jr. finger roll Layup,[1629018],1610612761.0,TOR,finger roll,,,Trent Jr.,G. Trent Jr.,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,,
409,PT07M32.00S,2021-10-24T01:00:29.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,60,57,2021-10-24T01:00:29Z,4020000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,408.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
410,PT07M28.00S,2021-10-24T01:00:33.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],204001,71.43561103810775,16.176470588235293,1610612742,60,57,2021-10-24T01:00:47Z,4030000,-169.0,216.0,1,right,MISS K. Porzingis 27' running pullup 3PT,[204001],1610612742.0,DAL,running pullup,,,Porzingis,K. Porzingis,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
411,PT07M26.00S,2021-10-24T01:00:35.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,60,57,2021-10-24T01:00:47Z,4040000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,
412,PT07M26.00S,2021-10-24T01:00:42.7Z,3,REGULAR,foul,personal,[],203939,,,1610612761,60,57,2021-10-24T01:00:53Z,4050000,,,0,,D. Powell loose ball personal FOUL (3 PF),"[203939, 1629018]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,,,,,,,,,,,1626302.0,,,,3.0,0.0,Trent Jr.,1629018.0,,,
414,PT07M06.00S,2021-10-24T01:01:15.4Z,3,REGULAR,2pt,Jump Shot,[],1627832,21.632720105124836,28.921568627450984,1610612761,62,57,2021-10-24T01:01:21Z,4070000,105.0,151.0,1,left,F. VanVleet 18' fadeaway Jump Shot (14 PTS),[1627832],1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,18.4,Made,,,,,14.0,,,,,,,,,,,,,,
415,PT06M42.00S,2021-10-24T01:01:38.2Z,3,REGULAR,3pt,Jump Shot,[],203501,66.3107752956636,25.735294117647058,1610612742,62,60,2021-10-24T01:01:47Z,4080000,-121.0,264.0,1,right,T. Hardaway Jr. 29' 3PT  (12 PTS) (D. Powell 1 AST),"[203501, 203939]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,29.07,Made,,,,,12.0,,,,,D. Powell,203939.0,1.0,,,,,,,
417,PT06M20.00S,2021-10-24T01:02:00.7Z,3,REGULAR,3pt,Jump Shot,[],1628384,14.14257555847569,0.49019607843137253,1610612761,62,60,2021-10-24T01:02:12Z,4100000,248.0,80.0,1,left,MISS O. Anunoby 26' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
418,PT06M18.00S,2021-10-24T01:02:02.7Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,62,60,2021-10-24T01:02:12Z,4110000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,417.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
419,PT06M06.00S,2021-10-24T01:02:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.77463863337714,48.77450980392157,1610612742,62,62,2021-10-24T01:02:22Z,4120000,-6.0,6.0,1,right,L. Doncic driving reverse Layup (15 PTS),[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,0.86,Made,,,,,15.0,,,,,,,,,,,,,,
420,PT06M06.00S,2021-10-24T01:02:20.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,62,62,2021-10-24T01:02:20Z,4130000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M06.00S,2021-10-24T01:04:29.1Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,62,62,2021-10-24T01:05:00Z,4140000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M06.00S,2021-10-24T01:04:29.1Z,3,REGULAR,substitution,out,[],1630173,,,1610612761,62,62,2021-10-24T01:05:00Z,4150000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M06.00S,2021-10-24T01:04:29.1Z,3,REGULAR,substitution,in,[],203920,,,1610612761,62,62,2021-10-24T01:05:00Z,4160000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M06.00S,2021-10-24T01:04:29.1Z,3,REGULAR,substitution,in,[],1629004,,,1610612761,62,62,2021-10-24T01:05:00Z,4170000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M54.00S,2021-10-24T01:05:40.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,62,62,2021-10-24T01:05:40Z,4190000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M54.00S,2021-10-24T01:05:41.8Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612761,62,62,2021-10-24T01:07:11Z,4200000,,,0,,,[],1610612742.0,DAL,overturned,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,Miscellaneous
428,PT05M54.00S,2021-10-24T01:07:15.1Z,3,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,62,62,2021-10-24T01:07:25Z,4210000,,,0,,F. VanVleet lost ball out-of-bounds TURNOVER (2 TO),[1627832],1610612761.0,TOR,lost ball,,,VanVleet,F. VanVleet,,,,,,,,,,,,2.0,,,201639.0,,,,,,,,,,
429,PT05M43.00S,2021-10-24T01:08:39.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203939,93.64323258869908,50.0,1610612742,62,64,2021-10-24T01:08:44Z,4220000,0.0,7.0,1,right,D. Powell cutting DUNK (11 PTS) (L. Doncic 9 AST),"[203939, 1629029]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,0.73,Made,,,,,11.0,,,,,L. Doncic,1629029.0,9.0,,,,,,,
431,PT05M32.00S,2021-10-24T01:08:55.5Z,3,REGULAR,foul,offensive,[],203920,,,1610612761,62,64,2021-10-24T01:09:13Z,4240000,,,0,,K. Birch off-the-ball offensive FOUL (1 PF),"[203920, 203501]",1610612761.0,TOR,off-the-ball,,,Birch,K. Birch,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Hardaway Jr.,203501.0,,,
433,PT05M32.00S,2021-10-24T01:08:55.5Z,3,REGULAR,turnover,offensive foul,[],203920,,,1610612761,62,64,2021-10-24T01:08:55Z,4260000,,,0,,K. Birch offensive foul TURNOVER (1 TO),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,1.0,,,201639.0,,,,,,,,,,
