actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
519,PT09M05.00S,2024-03-06T02:24:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,7.440867279894875,46.07843137254902,1610612752,84,90,2024-03-06T02:24:09Z,5040000,False,20.0,17.0,1,left,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
520,PT09M03.00S,2024-03-06T02:24:03.3Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,84,90,2024-03-06T02:24:09Z,5050000,False,,,0,,J. Sims REBOUND (Off:5 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,519.0,8.0,3.0,5.0,,,,,,,,,,,,
521,PT09M02.00S,2024-03-06T02:24:04.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202711,24.917871222076215,82.84313725490196,1610612752,84,90,2024-03-06T02:24:16Z,5060000,False,-164.0,182.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.49,Missed,,,,,,,,,,,,,,,,,,
522,PT09M01.00S,2024-03-06T02:24:05.6Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,84,90,2024-03-06T02:24:16Z,5070000,False,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,521.0,6.0,4.0,2.0,,,,,,,,,,,,
523,PT08M58.00S,2024-03-06T02:24:10.8Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612752,84,90,2024-03-06T02:24:25Z,5080000,False,,,0,,J. Hart bad pass TURNOVER (3 TO),"[1628404, 1629631]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,3.0,,,,,,,,Hunter,1629631.0
524,PT08M58.00S,2024-03-06T02:24:10.8Z,4,REGULAR,steal,,[],1629631,,,1610612737,84,90,2024-03-06T02:24:13Z,5090000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
525,PT08M57.00S,2024-03-06T02:24:14.6Z,4,REGULAR,foul,personal,[],1630540,,,1610612737,84,90,2024-03-06T02:24:22Z,5100000,False,,,0,,M. McBride personal FOUL (3 PF),"[1630540, 1629631]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2714.0,,,,,3.0,0.0,Hunter,1629631.0,,
527,PT08M57.00S,2024-03-06T02:24:14.7Z,4,REGULAR,substitution,out,[],1630552,,,1610612737,84,90,2024-03-06T02:24:35Z,5120000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M57.00S,2024-03-06T02:24:14.7Z,4,REGULAR,substitution,out,[],1630235,,,1610612737,84,90,2024-03-06T02:24:35Z,5130000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M57.00S,2024-03-06T02:24:14.7Z,4,REGULAR,substitution,out,[],203992,,,1610612737,84,90,2024-03-06T02:24:35Z,5140000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M57.00S,2024-03-06T02:24:14.7Z,4,REGULAR,substitution,in,[],1627749,,,1610612737,84,90,2024-03-06T02:24:35Z,5150000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M57.00S,2024-03-06T02:24:14.7Z,4,REGULAR,substitution,in,[],1630180,,,1610612737,84,90,2024-03-06T02:24:35Z,5160000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M57.00S,2024-03-06T02:24:14.7Z,4,REGULAR,substitution,in,[],1629726,,,1610612737,84,90,2024-03-06T02:24:35Z,5170000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M34.00S,2024-03-06T02:25:17.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629631,94.69448094612353,46.32352941176471,1610612737,84,92,2024-03-06T02:25:21Z,5190000,False,-18.0,-3.0,1,right,D. Hunter driving DUNK (19 PTS) (D. Murray 5 AST),"[1629631, 1627749]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,19.0,,,D. Murray,1627749.0,5.0,,,,,,
536,PT08M34.00S,2024-03-06T02:25:20.5Z,4,REGULAR,foul,personal,['1freethrow'],1630540,,,1610612737,84,92,2024-03-06T02:25:29Z,5210000,False,,,0,,M. McBride shooting personal FOUL (4 PF) (Hunter 1 FT),"[1630540, 1629631]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,,,,,4.0,0.0,Hunter,1629631.0,,
538,PT08M34.00S,2024-03-06T02:25:44.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629631,,,1610612737,84,93,2024-03-06T02:25:44Z,5230000,False,,,0,,D. Hunter Free Throw 1 of 1 (20 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
539,PT08M23.00S,2024-03-06T02:25:57.5Z,4,REGULAR,3pt,Jump Shot,[],202692,31.882391590013142,55.392156862745104,1610612752,84,93,2024-03-06T02:26:05Z,5240000,False,-27.0,247.0,1,left,MISS A. Burks 24' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,24.87,Missed,,,,,,,,,,,,,,,,,,
540,PT08M21.00S,2024-03-06T02:25:59.5Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,84,93,2024-03-06T02:26:05Z,5250000,False,,,0,,J. Sims REBOUND (Off:6 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,539.0,9.0,3.0,6.0,,,,,,,,,,,,
541,PT08M19.00S,2024-03-06T02:26:01.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202711,6.783837056504599,95.83333333333334,1610612752,84,93,2024-03-06T02:26:09Z,5260000,False,-229.0,11.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
542,PT08M17.00S,2024-03-06T02:26:03.8Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612737,84,93,2024-03-06T02:26:09Z,5270000,False,,,0,,G. Mathews REBOUND (Off:1 Def:2),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,,,,,541.0,3.0,2.0,1.0,,,,,,,,,,,,
543,PT08M13.00S,2024-03-06T02:26:33.6Z,4,REGULAR,foul,technical,['1freethrow'],1629726,,,1610612737,84,93,2024-03-06T02:26:44Z,5280000,False,,,0,,G. Mathews flopping technical FOUL (1 Tech),[1629726],1610612737.0,ATL,flopping,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,1627541.0,,,,,0.0,1.0,,,,
544,PT08M13.00S,2024-03-06T02:26:55.8Z,4,REGULAR,freethrow,1 of 1,[],202711,,,1610612737,85,93,2024-03-06T02:26:55Z,5290000,False,,,0,,B. Bogdanovic technical Free Throw 1 of 1 (16 PTS),[202711],1610612752.0,NYK,technical,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
545,PT08M13.00S,2024-03-06T02:26:55.9Z,4,REGULAR,substitution,out,[],202692,,,1610612737,85,93,2024-03-06T02:27:06Z,5300000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M13.00S,2024-03-06T02:26:55.9Z,4,REGULAR,substitution,in,[],1628978,,,1610612737,85,93,2024-03-06T02:27:06Z,5310000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M10.00S,2024-03-06T02:27:19.3Z,4,REGULAR,foul,offensive,[],1628981,,,1610612737,85,93,2024-03-06T02:27:37Z,5320000,False,,,0,,B. Fernando offensive FOUL (4 PF),"[1628981, 1630540]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Center,,,,,,,,,,2714.0,,,,,4.0,0.0,McBride,1630540.0,,
549,PT08M10.00S,2024-03-06T02:27:19.3Z,4,REGULAR,turnover,offensive foul,[],1628981,,,1610612737,85,93,2024-03-06T02:27:19Z,5340000,False,,,0,,B. Fernando offensive foul TURNOVER (7 TO),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Center,,,,,,,,,,2714.0,7.0,,,,,,,,,
550,PT07M49.00S,2024-03-06T02:27:53.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628978,8.886333771353483,45.588235294117645,1610612752,85,93,2024-03-06T02:28:05Z,5350000,False,22.0,31.0,1,left,MISS D. DiVincenzo driving finger roll Layup - blocked,"[1628978, 1628981]",1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.81,Missed,Fernando,1628981.0,,,,,,,,,,,,,,,,
551,PT07M49.00S,2024-03-06T02:27:53.9Z,4,REGULAR,block,,[],1628981,,,1610612752,85,93,2024-03-06T02:27:56Z,5360000,False,,,0,,B. Fernando BLOCK (2 BLK),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT07M47.00S,2024-03-06T02:27:55.9Z,4,REGULAR,rebound,offensive,[],1630540,,,1610612752,85,93,2024-03-06T02:28:05Z,5370000,False,,,0,,M. McBride REBOUND (Off:2 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,550.0,2.0,0.0,2.0,,,,,,,,,,,,
553,PT07M47.00S,2024-03-06T02:27:59.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630540,53.95860709592641,7.352941176470589,1610612752,85,93,2024-03-06T02:32:02Z,5380000,False,213.0,455.0,1,left,MISS M. McBride 50' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,50.22,Missed,,,,,,,,,,,,,,,,,,
554,PT07M46.00S,2024-03-06T02:28:00.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,85,93,2024-03-06T02:32:02Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,553.0,,,,,,,,,,,,,,,
555,PT07M46.00S,2024-03-06T02:28:04.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,85,93,2024-03-06T02:28:17Z,5400000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,,,,,,,,,,
556,PT07M21.00S,2024-03-06T02:28:36.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,75.3777923784494,13.480392156862745,1610612737,85,93,2024-03-06T02:33:17Z,5410000,False,-183.0,179.0,1,right,MISS S. Bey 25' step back 3PT,[1630180],1610612737.0,ATL,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
557,PT07M19.00S,2024-03-06T02:28:38.8Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,85,93,2024-03-06T02:33:17Z,5420000,False,,,0,,J. Hart REBOUND (Off:2 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,556.0,7.0,5.0,2.0,,,,,,,,,,,,
558,PT07M14.00S,2024-03-06T02:28:44.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628404,30.17411300919842,26.47058823529412,1610612752,88,93,2024-03-06T02:28:59Z,5430000,False,118.0,231.0,1,left,J. Hart 25' 3PT running (11 PTS) (D. DiVincenzo 5 AST),"[1628404, 1628978]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.93,Made,,,,,,,11.0,,,D. DiVincenzo,1628978.0,5.0,,,,,,
560,PT07M12.00S,2024-03-06T02:28:51.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,88,93,2024-03-06T02:28:54Z,5450000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M57.00S,2024-03-06T02:32:04.5Z,4,REGULAR,2pt,Jump Shot,[],1627749,79.58278580814718,45.83333333333333,1610612737,88,95,2024-03-06T02:32:08Z,5460000,False,-21.0,139.0,1,right,D. Murray 14' pullup Jump Shot (14 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,14.09,Made,,,,,,,14.0,,,,,,,,,,,
562,PT06M46.00S,2024-03-06T02:32:18.3Z,4,REGULAR,foul,personal,[],1629726,,,1610612752,88,95,2024-03-06T02:32:33Z,5470000,False,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1630540]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,,,,,1.0,1.0,McBride,1630540.0,,
564,PT06M46.00S,2024-03-06T02:32:18.4Z,4,REGULAR,substitution,out,[],1629631,,,1610612752,88,95,2024-03-06T02:32:43Z,5490000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M46.00S,2024-03-06T02:32:18.4Z,4,REGULAR,substitution,in,[],1630552,,,1610612752,88,95,2024-03-06T02:32:43Z,5500000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M39.00S,2024-03-06T02:32:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,16.90210249671485,39.21568627450981,1610612752,88,95,2024-03-06T02:33:05Z,5510000,False,54.0,106.0,1,left,MISS D. DiVincenzo 11' turnaround Shot,[1628978],1610612752.0,NYK,turnaround,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,11.93,Missed,,,,,,,,,,,,,,,,,,
567,PT06M36.00S,2024-03-06T02:33:00.9Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,88,95,2024-03-06T02:33:05Z,5520000,False,,,0,,J. Hart REBOUND (Off:3 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,566.0,8.0,5.0,3.0,,,,,,,,,,,,
568,PT06M27.00S,2024-03-06T02:33:09.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,31.882391590013142,41.911764705882355,1610612752,91,95,2024-03-06T02:33:14Z,5530000,False,40.0,247.0,1,left,J. Hart 25' 3PT  (14 PTS) (D. DiVincenzo 6 AST),"[1628404, 1628978]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.05,Made,,,,,,,14.0,,,D. DiVincenzo,1628978.0,6.0,,,,,,
571,PT06M07.00S,2024-03-06T02:33:32.4Z,4,REGULAR,substitution,out,[],1628981,,,1610612737,91,95,2024-03-06T02:33:40Z,5560000,False,,,0,,SUB out: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M07.00S,2024-03-06T02:33:32.4Z,4,REGULAR,substitution,out,[],1629726,,,1610612737,91,95,2024-03-06T02:33:40Z,5570000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M07.00S,2024-03-06T02:33:32.4Z,4,REGULAR,substitution,in,[],203991,,,1610612737,91,95,2024-03-06T02:33:40Z,5580000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M07.00S,2024-03-06T02:33:32.4Z,4,REGULAR,substitution,in,[],203992,,,1610612737,91,95,2024-03-06T02:33:40Z,5590000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M02.00S,2024-03-06T02:33:59.2Z,4,REGULAR,3pt,Jump Shot,[],1627749,85.49605781865965,94.85294117647058,1610612737,91,98,2024-03-06T02:34:04Z,5600000,False,224.0,84.0,1,right,D. Murray 3PT  (17 PTS) (C. Capela 2 AST),"[1627749, 203991]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,23.94,Made,,,,,,,17.0,,,C. Capela,203991.0,2.0,,,,,,
577,PT05M50.00S,2024-03-06T02:34:10.5Z,4,REGULAR,3pt,Jump Shot,[],1628404,29.25427069645204,19.11764705882353,1610612752,91,98,2024-03-06T02:35:27Z,5620000,False,154.0,222.0,1,left,MISS J. Hart 27' pullup 3PT,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,27.08,Missed,,,,,,,,,,,,,,,,,,
578,PT05M48.00S,2024-03-06T02:34:12.5Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,91,98,2024-03-06T02:34:15Z,5630000,False,,,0,,J. Johnson REBOUND (Off:1 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,577.0,8.0,7.0,1.0,,,,,,,,,,,,
579,PT05M38.00S,2024-03-06T02:34:22.7Z,4,REGULAR,3pt,Jump Shot,[],1627749,68.15045992115637,58.333333333333336,1610612737,91,98,2024-03-06T02:34:30Z,5640000,False,42.0,247.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
580,PT05M37.00S,2024-03-06T02:34:23.7Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612737,91,98,2024-03-06T02:37:09Z,5650000,False,,,0,,S. Bey REBOUND (Off:4 Def:3),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,579.0,7.0,3.0,4.0,,,,,,,,,,,,
581,PT05M24.00S,2024-03-06T02:34:38.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,86.41590013140605,44.6078431372549,1610612737,91,98,2024-03-06T02:34:58Z,5660000,False,-27.0,75.0,1,right,MISS D. Murray 7' floating Shot,[1627749],1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
582,PT05M23.00S,2024-03-06T02:34:39.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,91,98,2024-03-06T02:35:01Z,5670000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,581.0,,,,,,,,,,,,,,,
583,PT05M23.00S,2024-03-06T02:34:43.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,91,98,2024-03-06T02:34:53Z,5680000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT05M12.00S,2024-03-06T02:35:01.4Z,4,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612752,91,98,2024-03-06T02:35:06Z,5690000,False,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (4 TO),[1628978],1610612752.0,NYK,bad pass,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,,2714.0,4.0,,,,,,,,,
585,PT05M12.00S,2024-03-06T02:35:01.5Z,4,REGULAR,substitution,out,[],1630579,,,1610612737,91,98,2024-03-06T02:35:17Z,5700000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M12.00S,2024-03-06T02:35:01.5Z,4,REGULAR,substitution,in,[],1628392,,,1610612737,91,98,2024-03-06T02:35:17Z,5710000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M00.00S,2024-03-06T02:35:38.0Z,4,REGULAR,foul,personal,['2freethrow'],202711,,,1610612737,91,98,2024-03-06T02:35:50Z,5720000,False,,,0,,B. Bogdanovic shooting personal FOUL (3 PF) (Capela 2 FT),"[202711, 203991]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,,,,,3.0,0.0,Capela,203991.0,,
589,PT05M00.00S,2024-03-06T02:36:00.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203991,,,1610612737,91,98,2024-03-06T02:36:00Z,5740000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT05M00.00S,2024-03-06T02:36:00.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,91,98,2024-03-06T02:36:00Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,,
591,PT05M00.00S,2024-03-06T02:36:15.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203991,,,1610612737,91,99,2024-03-06T02:36:15Z,5760000,False,,,0,,C. Capela Free Throw 2 of 2 (7 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
592,PT04M44.00S,2024-03-06T02:36:32.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,12.828515111695138,47.30392156862745,1610612752,91,99,2024-03-06T02:36:36Z,5770000,False,13.0,68.0,1,left,MISS M. McBride 6' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,,,,,,,,
593,PT04M42.00S,2024-03-06T02:36:34.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,91,99,2024-03-06T02:36:36Z,5780000,False,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,592.0,6.0,4.0,2.0,,,,,,,,,,,,
594,PT04M37.00S,2024-03-06T02:36:41.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612737,91,99,2024-03-06T02:36:50Z,5790000,False,,,0,,M. McBride personal FOUL (5 PF) (Capela 2 FT),"[1630540, 203991]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,2714.0,,,,,5.0,0.0,Capela,203991.0,,
596,PT04M37.00S,2024-03-06T02:37:08.7Z,4,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,91,100,2024-03-06T02:37:08Z,5810000,False,,,0,,C. Capela Free Throw 1 of 2 (8 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
597,PT04M37.00S,2024-03-06T02:37:24.9Z,4,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,91,101,2024-03-06T02:37:24Z,5820000,False,,,0,,C. Capela Free Throw 2 of 2 (9 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
598,PT04M30.00S,2024-03-06T02:37:36.8Z,4,REGULAR,3pt,Jump Shot,[],202711,31.225361366622867,23.52941176470588,1610612752,94,101,2024-03-06T02:37:42Z,5830000,False,132.0,241.0,1,left,B. Bogdanovic 27' 3PT  (19 PTS) (M. McBride 8 AST),"[202711, 1630540]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,27.5,Made,,,,,,,19.0,,,M. McBride,1630540.0,8.0,,,,,,
600,PT04M01.00S,2024-03-06T02:38:04.8Z,4,REGULAR,3pt,Jump Shot,[],1627749,71.96123521681997,17.401960784313726,1610612737,94,101,2024-03-06T02:38:12Z,5850000,False,-163.0,211.0,1,right,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
601,PT03M59.00S,2024-03-06T02:38:06.8Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,94,101,2024-03-06T02:38:12Z,5860000,False,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,600.0,7.0,4.0,3.0,,,,,,,,,,,,
602,PT03M58.00S,2024-03-06T02:38:08.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.24901445466492,48.03921568627451,1610612737,94,103,2024-03-06T02:38:18Z,5870000,False,-10.0,11.0,1,right,C. Capela putback Layup (11 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,11.0,,,,,,,,,,,
