actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
604,PT03M37.00S,2023-12-01T02:44:46.9Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,110,105,2023-12-01T02:44:46Z,5940000,False,,,0,,J. Brunson Free Throw 1 of 2 (38 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,38.0,,,,,,,,,,
605,PT03M37.00S,2023-12-01T02:44:55.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,110,105,2023-12-01T02:44:55Z,5950000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M37.00S,2023-12-01T02:48:09.7Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,111,105,2023-12-01T02:48:09Z,5960000,False,,,0,,J. Brunson Free Throw 2 of 2 (39 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,39.0,,,,,,,,,,
607,PT03M24.00S,2023-12-01T02:48:24.2Z,4,REGULAR,3pt,Jump Shot,[],1630587,4.28712220762155,2.941176470588235,1610612765,111,105,2023-12-01T02:48:36Z,5970000,False,235.0,-12.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
608,PT03M19.00S,2023-12-01T02:48:29.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,111,105,2023-12-01T02:48:36Z,5980000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,607.0,,,,,,,,,,,,,,,,,
610,PT03M08.00S,2023-12-01T02:49:00.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630595,21.50131406044678,37.745098039215684,1610612765,111,105,2023-12-01T02:49:10Z,6000000,False,61.0,150.0,1,left,MISS C. Cunningham 16' Jump Shot,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,16.17,Missed,,,,,,,,,,,,,,,,,,
611,PT03M06.00S,2023-12-01T02:49:02.0Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,111,105,2023-12-01T02:49:10Z,6010000,False,,,0,,M. Robinson REBOUND (Off:5 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,610.0,8.0,3.0,5.0,,,,,,,,,,,,,,
612,PT02M42.00S,2023-12-01T02:49:25.9Z,4,REGULAR,2pt,Jump Shot,[],1628973,87.33574244415243,21.07843137254902,1610612752,111,105,2023-12-01T02:49:36Z,6020000,False,-145.0,67.0,1,right,MISS J. Brunson 15' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,15.92,Missed,,,,,,,,,,,,,,,,,,
613,PT02M40.00S,2023-12-01T02:49:27.9Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,111,105,2023-12-01T02:49:36Z,6030000,False,,,0,,J. Duren REBOUND (Off:0 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,612.0,10.0,10.0,0.0,,,,,,,,,,,,,,
614,PT02M39.00S,2023-12-01T02:49:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612765,111,105,2023-12-01T02:49:54Z,6040000,False,,,0,,J. Hart personal FOUL (2 PF) (Cunningham 2 FT),"[1628404, 1630595]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627961.0,2.0,1.0,Cunningham,1630595.0,,,,,
616,PT02M39.00S,2023-12-01T02:49:59.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,111,105,2023-12-01T02:49:59Z,6060000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M39.00S,2023-12-01T02:51:59.6Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,111,105,2023-12-01T02:51:59Z,6080000,False,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
619,PT02M39.00S,2023-12-01T02:51:59.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,111,105,2023-12-01T02:51:59Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,
620,PT02M39.00S,2023-12-01T02:52:14.7Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,111,106,2023-12-01T02:52:14Z,6100000,False,,,0,,C. Cunningham Free Throw 2 of 2 (29 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,,,29.0,,,,,,,,,,
621,PT02M18.00S,2023-12-01T02:52:39.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.9060446780552,46.81372549019608,1610612752,113,106,2023-12-01T02:52:44Z,6110000,False,-16.0,5.0,1,right,J. Randle driving Layup (27 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,27.0,,,,,,,,,,
622,PT01M58.00S,2023-12-01T02:52:58.6Z,4,REGULAR,3pt,Jump Shot,[],1630191,7.5722733245729295,3.431372549019608,1610612765,113,106,2023-12-01T02:53:04Z,6120000,False,233.0,19.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
623,PT01M56.00S,2023-12-01T02:53:00.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,113,106,2023-12-01T02:53:04Z,6130000,False,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,622.0,7.0,7.0,0.0,,,,,,,,,,,,,,
624,PT01M33.00S,2023-12-01T02:53:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,92.59198423127464,65.19607843137256,1610612752,115,106,2023-12-01T02:53:29Z,6140000,False,76.0,17.0,1,right,J. Randle 7' fadeaway Jump Shot (29 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,,,,,,,,29.0,,,,,,,,,,
626,PT01M13.00S,2023-12-01T02:54:11.4Z,4,REGULAR,3pt,Jump Shot,[],1630587,3.630091984231275,96.07843137254902,1610612765,115,106,2023-12-01T02:54:17Z,6160000,False,-230.0,-18.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
627,PT01M11.00S,2023-12-01T02:54:13.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,115,106,2023-12-01T02:54:17Z,6170000,False,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,626.0,10.0,8.0,2.0,,,,,,,,,,,,,,
628,PT00M51.00S,2023-12-01T02:54:33.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,95.0886990801577,59.80392156862745,1610612752,115,106,2023-12-01T02:54:44Z,6180000,False,49.0,-6.0,1,right,MISS J. Randle driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
629,PT00M48.90S,2023-12-01T02:54:35.4Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,115,106,2023-12-01T02:54:44Z,6190000,False,,,0,,M. Robinson REBOUND (Off:6 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,628.0,9.0,3.0,6.0,,,,,,,,,,,,,,
630,PT00M48.90S,2023-12-01T02:54:38.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,115,106,2023-12-01T02:55:00Z,6200000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
631,PT00M46.10S,2023-12-01T02:54:41.5Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,115,106,2023-12-01T02:55:00Z,6210000,False,,,0,,J. Duren REBOUND (Off:0 Def:11),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,630.0,11.0,11.0,0.0,,,,,,,,,,,,,,
632,PT00M41.20S,2023-12-01T02:54:43.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,6.258212877792378,48.529411764705884,1610612765,115,108,2023-12-01T02:55:09Z,6220000,False,7.0,6.0,1,left,C. Cunningham running Layup (31 PTS),[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,31.0,,,,,,,,,,
633,PT00M30.80S,2023-12-01T02:54:59.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612752,115,108,2023-12-01T02:55:04Z,6230000,False,,,0,,K. Hayes personal FOUL (3 PF) (Brunson 2 FT),"[1630165, 1628973]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627962.0,3.0,0.0,Brunson,1628973.0,,,,,
635,PT00M30.80S,2023-12-01T02:55:33.2Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,116,108,2023-12-01T02:56:03Z,6250000,False,,,0,,J. Brunson Free Throw 1 of 2 (40 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,40.0,,,,,,,,,,
636,PT00M30.80S,2023-12-01T02:55:33.2Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,116,108,2023-12-01T02:56:03Z,6260000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
637,PT00M30.40S,2023-12-01T02:55:33.6Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,116,108,2023-12-01T02:56:03Z,6270000,False,,,0,,J. Duren REBOUND (Off:0 Def:12),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,636.0,12.0,12.0,0.0,,,,,,,,,,,,,,
638,PT00M30.40S,2023-12-01T02:56:04.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,116,108,2023-12-01T02:56:04Z,6280000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M21.90S,2023-12-01T02:57:56.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,6.521024967148489,48.77450980392157,1610612765,116,110,2023-12-01T02:58:01Z,6290000,False,6.0,9.0,1,left,J. Duren cutting DUNK (10 PTS) (K. Hayes 4 AST),"[1631105, 1630165]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,10.0,,,,,,,,K. Hayes,1630165.0,4.0
642,PT00M18.40S,2023-12-01T02:58:11.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612752,116,110,2023-12-01T02:58:22Z,6310000,False,,,0,,I. Stewart take personal FOUL (2 PF) (Brunson 2 FT),"[1630191, 1628973]",1610612765.0,DET,take,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627961.0,2.0,0.0,Brunson,1628973.0,,,,,
644,PT00M18.40S,2023-12-01T02:58:39.1Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,117,110,2023-12-01T02:58:39Z,6330000,False,,,0,,J. Brunson Free Throw 1 of 2 (41 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,41.0,,,,,,,,,,
645,PT00M18.40S,2023-12-01T02:58:57.2Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,118,110,2023-12-01T02:58:57Z,6340000,False,,,0,,J. Brunson Free Throw 2 of 2 (42 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,42.0,,,,,,,,,,
646,PT00M09.40S,2023-12-01T02:59:10.2Z,4,REGULAR,2pt,Jump Shot,[],1630165,20.45006570302234,30.88235294117647,1610612765,118,112,2023-12-01T03:00:02Z,6350000,False,96.0,140.0,1,left,K. Hayes 16' pullup Jump Shot (23 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,16.93,Made,,,,,,,,23.0,,,,,,,,,,
647,PT00M00.00S,2023-12-01T02:59:24.6Z,4,REGULAR,period,end,[],0,,,1610612752,118,112,2023-12-01T02:59:24Z,6360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M00.00S,2023-12-01T02:59:28.8Z,4,REGULAR,game,end,[],0,,,0,118,112,2023-12-01T02:59:28Z,6370000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
