actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
597,PT03M12.00S,2023-03-11T02:08:58.8Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,101,106,2023-03-11T02:08:58Z,5940000,False,,,0,,B. Beal Free Throw 2 of 2 (25 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,
598,PT03M00.00S,2023-03-11T02:09:15.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.619579500657039,53.431372549019606,1610612737,101,106,2023-03-11T02:13:35Z,5950000,False,-17.0,10.0,1,left,MISS C. Capela cutting DUNK - blocked,"[203991, 204001]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,Porzingis,204001.0
599,PT03M00.00S,2023-03-11T02:09:15.6Z,4,REGULAR,block,,[],204001,,,1610612737,101,106,2023-03-11T02:09:18Z,5960000,False,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
600,PT03M00.00S,2023-03-11T02:09:15.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,101,106,2023-03-11T02:13:35Z,5970000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,Restricted Area,0-8 Center,,,,598.0,,,,,,,,,,,,,,,
617,PT02M59.00S,2023-03-11T02:10:16.7Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612764,101,106,2023-03-11T02:15:49Z,5995000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M44.00S,2023-03-11T02:14:05.5Z,4,REGULAR,3pt,Jump Shot,[],1628398,90.98226018396846,2.941176470588232,1610612764,101,106,2023-03-11T02:14:10Z,6020000,False,-235.0,32.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Left Corner 3,24+ Left,23.75,Missed,,,,,,,,,,,,,,,,,
607,PT02M41.00S,2023-03-11T02:14:08.5Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,101,106,2023-03-11T02:14:10Z,6030000,False,,,0,,D. Hunter REBOUND (Off:0 Def:6),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Left Corner 3,24+ Left,,,,606.0,6.0,6.0,0.0,,,,,,,,,,,,
608,PT02M32.00S,2023-03-11T02:14:19.7Z,4,REGULAR,foul,personal,[],1628420,,,1610612737,101,106,2023-03-11T02:15:56Z,6040000,False,,,0,,M. Morris personal FOUL (2 PF),"[1628420, 1627749]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,202041.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,2.0,0.0,Murray,1627749.0,,
610,PT02M26.00S,2023-03-11T02:14:44.4Z,4,REGULAR,2pt,Jump Shot,[],1627749,18.31471747700394,70.83333333333333,1610612737,101,106,2023-03-11T02:14:51Z,6060000,False,-104.0,120.0,1,left,MISS D. Murray 15' step back Shot,[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,,Mid-Range,8-16 Left,15.87,Missed,,,,,,,,,,,,,,,,,
611,PT02M23.00S,2023-03-11T02:14:47.4Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,101,106,2023-03-11T02:14:51Z,6070000,False,,,0,,B. Beal REBOUND (Off:1 Def:5),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Mid-Range,8-16 Left,,,,610.0,6.0,5.0,1.0,,,,,,,,,,,,
612,PT02M17.00S,2023-03-11T02:14:53.5Z,4,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,101,106,2023-03-11T02:15:07Z,6080000,False,,,0,,K. Kuzma step out-of-bounds TURNOVER (4 TO),[1628398],1610612764.0,WAS,step,,,Kuzma,K. Kuzma,,,,,200833.0,Left Corner 3,24+ Left,,,,,,,,,,,4.0,,,,,,,,
613,PT02M04.00S,2023-03-11T02:15:28.2Z,4,REGULAR,turnover,lost ball,[],1629027,,,1610612737,101,106,2023-03-11T02:21:04Z,6090000,False,,,0,,T. Young lost ball TURNOVER (3 TO),"[1629027, 203078]",1610612737.0,ATL,,,,Young,T. Young,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,Beal,203078.0,,,,,,
614,PT02M04.00S,2023-03-11T02:15:28.2Z,4,REGULAR,steal,,[],203078,,,1610612764,101,106,2023-03-11T02:15:31Z,6100000,False,,,0,,B. Beal STEAL (2 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
615,PT02M03.00S,2023-03-11T02:15:33.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612764,101,106,2023-03-11T02:15:41Z,6110000,False,,,0,,T. Young personal FOUL (1 PF) (Kuzma 2 FT),"[1629027, 1628398]",1610612737.0,ATL,,,,Young,T. Young,,,,,1627962.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,0.0,Kuzma,1628398.0,,
618,PT02M03.00S,2023-03-11T02:16:26.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,101,106,2023-03-11T02:16:26Z,6130000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
619,PT02M03.00S,2023-03-11T02:16:26.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,101,106,2023-03-11T02:16:26Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,
620,PT02M03.00S,2023-03-11T02:16:45.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,102,106,2023-03-11T02:16:45Z,6150000,False,,,0,,K. Kuzma Free Throw 2 of 2 (17 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
621,PT01M43.00S,2023-03-11T02:17:07.9Z,4,REGULAR,2pt,Jump Shot,[],1627749,18.577529566360056,69.11764705882354,1610612737,102,106,2023-03-11T02:17:14Z,6160000,False,-96.0,122.0,1,left,MISS D. Murray 15' pullup Shot - blocked,"[1627749, 1628420]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,,Mid-Range,8-16 Left,15.51,Missed,,,,,,,,,,,,,,,,Morris,1628420.0
622,PT01M43.00S,2023-03-11T02:17:07.9Z,4,REGULAR,block,,[],1628420,,,1610612737,102,106,2023-03-11T02:17:12Z,6170000,False,,,0,,M. Morris BLOCK (1 BLK),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
623,PT01M38.00S,2023-03-11T02:17:12.9Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612764,102,106,2023-03-11T02:17:14Z,6180000,False,,,0,,M. Morris REBOUND (Off:1 Def:4),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,Mid-Range,8-16 Left,,,,621.0,5.0,4.0,1.0,,,,,,,,,,,,
624,PT01M26.00S,2023-03-11T02:17:27.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612764,102,106,2023-03-11T02:17:36Z,6190000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Morris 2 FT),"[1629027, 1628420]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,202041.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,2.0,0.0,Morris,1628420.0,,
626,PT01M26.00S,2023-03-11T02:18:00.9Z,4,REGULAR,freethrow,1 of 2,[],1628420,,,1610612764,103,106,2023-03-11T02:18:00Z,6210000,False,,,0,,M. Morris Free Throw 1 of 2 (5 PTS),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
627,PT01M26.00S,2023-03-11T02:18:17.9Z,4,REGULAR,freethrow,2 of 2,[],1628420,,,1610612764,104,106,2023-03-11T02:18:17Z,6220000,False,,,0,,M. Morris Free Throw 2 of 2 (6 PTS),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
628,PT01M17.00S,2023-03-11T02:18:30.2Z,4,REGULAR,3pt,Jump Shot,[],1629027,32.24375821287779,78.92156862745098,1610612737,104,109,2023-03-11T02:22:06Z,6230000,False,-145.0,251.0,1,left,T. Young 28' 3PT pullup (28 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,Above the Break 3,24+ Left Center,28.93,Made,28.0,,,,,,,,,,,,,,,,
629,PT01M01.00S,2023-03-11T02:18:52.9Z,4,REGULAR,3pt,Jump Shot,[],1628420,94.79303547963207,94.36274509803921,1610612764,104,109,2023-03-11T02:18:58Z,6240000,False,222.0,-4.0,1,right,MISS M. Morris 3PT,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,Right Corner 3,24+ Right,22.18,Missed,,,,,,,,,,,,,,,,,
630,PT00M58.70S,2023-03-11T02:18:55.2Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,104,109,2023-03-11T02:18:58Z,6250000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Right Corner 3,24+ Right,,,,629.0,2.0,2.0,0.0,,,,,,,,,,,,
631,PT00M43.20S,2023-03-11T02:19:20.9Z,4,REGULAR,foul,offensive,['inpenalty'],1629631,,,1610612737,104,109,2023-03-11T02:23:17Z,6260000,False,,,0,,D. Hunter charge offensive FOUL (2 PF),"[1629631, 1628398]",1610612737.0,ATL,charge,,,Hunter,D. Hunter,,,,,202041.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Kuzma,1628398.0,,
633,PT00M43.20S,2023-03-11T02:19:20.9Z,4,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,104,109,2023-03-11T02:20:54Z,6280000,False,,,0,,D. Hunter offensive foul TURNOVER (2 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,202041.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,,,
636,PT00M30.60S,2023-03-11T02:21:46.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612764,104,109,2023-03-11T02:21:54Z,6310000,False,,,0,,J. Collins personal FOUL (3 PF) (Porzingis 2 FT),"[1628381, 204001]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,200833.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Porzingis,204001.0,,
638,PT00M30.60S,2023-03-11T02:22:21.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],204001,,,1610612764,104,109,2023-03-11T02:22:21Z,6330000,False,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
639,PT00M30.60S,2023-03-11T02:22:21.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,104,109,2023-03-11T02:22:21Z,6340000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,638.0,,,,,,,,,,,,,,,
640,PT00M30.60S,2023-03-11T02:22:22.0Z,4,REGULAR,substitution,out,[],1628381,,,1610612764,104,109,2023-03-11T02:22:34Z,6350000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M30.60S,2023-03-11T02:22:22.0Z,4,REGULAR,substitution,in,[],1630180,,,1610612764,104,109,2023-03-11T02:22:34Z,6360000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M30.60S,2023-03-11T02:22:46.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],204001,,,1610612764,105,109,2023-03-11T02:22:46Z,6370000,False,,,0,,K. Porzingis Free Throw 2 of 2 (22 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,
643,PT00M29.00S,2023-03-11T02:22:51.8Z,4,REGULAR,foul,personal,[],203078,,,1610612737,105,109,2023-03-11T02:25:27Z,6380000,False,,,0,,B. Beal take personal FOUL (2 PF),"[203078, 1629027]",1610612764.0,WAS,take,,,Beal,B. Beal,,,,,202041.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0,,
645,PT00M29.00S,2023-03-11T02:23:24.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,105,109,2023-03-11T02:23:24Z,6400000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M26.90S,2023-03-11T02:25:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.8823915900131425,39.70588235294118,1610612737,105,109,2023-03-11T02:26:21Z,6410000,False,51.0,12.0,1,left,MISS T. Young cutting finger roll Layup - blocked,"[1629027, 203078]",1610612737.0,ATL,cutting finger roll,,,Young,T. Young,,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,Beal,203078.0
647,PT00M26.90S,2023-03-11T02:25:20.0Z,4,REGULAR,block,,[],203078,,,1610612737,105,109,2023-03-11T02:25:23Z,6420000,False,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
648,PT00M26.90S,2023-03-11T02:25:20.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,105,109,2023-03-11T02:25:26Z,6430000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,646.0,,,,,,,,,,,,,,,
649,PT00M26.60S,2023-03-11T02:25:44.5Z,4,REGULAR,violation,kicked ball,[],1626153,,,1610612737,105,109,2023-03-11T02:26:25Z,6440000,False,,,0,,D. Wright kicked ball VIOLATION,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,200833.0,,,,,,,,,,,,,,,,,,,,,
653,PT00M24.70S,2023-03-11T02:27:01.2Z,4,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,105,109,2023-03-11T02:28:25Z,6470000,False,,,0,,D. Hunter lost ball out-of-bounds TURNOVER (3 TO),[1629631],1610612737.0,ATL,lost ball,,,Hunter,D. Hunter,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,,,,,,,,
654,PT00M24.70S,2023-03-11T02:27:12.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,105,109,2023-03-11T02:27:12Z,6480000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M20.70S,2023-03-11T02:29:01.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,93.87319316688567,52.450980392156865,1610612764,107,109,2023-03-11T02:29:12Z,6490000,False,12.0,5.0,1,right,B. Beal driving Layup (27 PTS) (D. Wright 5 AST),"[203078, 1626153]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,Restricted Area,0-8 Center,1.33,Made,27.0,,,,,D. Wright,1626153.0,5.0,,,,,,,,,
657,PT00M19.50S,2023-03-11T02:29:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612737,107,109,2023-03-11T02:30:14Z,6510000,False,,,0,,M. Morris take personal FOUL (3 PF) (Murray 2 FT),"[1628420, 1627749]",1610612764.0,WAS,take,,,Morris,M. Morris,,,,,200833.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,3.0,0.0,Murray,1627749.0,,
659,PT00M19.50S,2023-03-11T02:29:35.3Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,107,109,2023-03-11T02:29:35Z,6530000,False,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
660,PT00M19.50S,2023-03-11T02:29:35.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,107,109,2023-03-11T02:29:35Z,6540000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,659.0,,,,,,,,,,,,,,,
661,PT00M19.50S,2023-03-11T02:29:42.4Z,4,REGULAR,substitution,out,[],1628420,,,1610612737,107,109,2023-03-11T02:29:48Z,6550000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M19.50S,2023-03-11T02:29:42.4Z,4,REGULAR,substitution,in,[],1629655,,,1610612737,107,109,2023-03-11T02:29:48Z,6560000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M19.50S,2023-03-11T02:30:01.8Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,107,110,2023-03-11T02:30:01Z,6570000,False,,,0,,D. Murray Free Throw 2 of 2 (14 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
664,PT00M19.50S,2023-03-11T02:30:05.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,107,110,2023-03-11T02:30:05Z,6580000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M19.50S,2023-03-11T02:30:07.9Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,107,110,2023-03-11T02:31:36Z,6590000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M19.50S,2023-03-11T02:30:07.9Z,4,REGULAR,substitution,in,[],1628420,,,1610612764,107,110,2023-03-11T02:31:36Z,6600000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M14.00S,2023-03-11T02:32:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,92.42772667542707,56.86274509803921,1610612764,107,110,2023-03-11T02:32:12Z,6610000,False,34.0,19.0,1,right,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,
668,PT00M12.70S,2023-03-11T02:32:06.4Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,107,110,2023-03-11T02:32:06Z,6620000,False,,,0,,D. Murray REBOUND (Off:3 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,Restricted Area,0-8 Center,,,,667.0,7.0,4.0,3.0,,,,,,,,,,,,
669,PT00M12.70S,2023-03-11T02:32:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203078,,,1610612737,107,110,2023-03-11T02:32:22Z,6630000,False,,,0,,B. Beal personal FOUL (3 PF) (Murray 2 FT),"[203078, 1627749]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,200833.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Murray,1627749.0,,
671,PT00M12.70S,2023-03-11T02:32:48.1Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,107,111,2023-03-11T02:32:48Z,6650000,False,,,0,,D. Murray Free Throw 1 of 2 (15 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
672,PT00M12.70S,2023-03-11T02:33:00.9Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,107,111,2023-03-11T02:33:06Z,6660000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M12.70S,2023-03-11T02:33:00.9Z,4,REGULAR,substitution,in,[],1630557,,,1610612737,107,111,2023-03-11T02:33:06Z,6670000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M12.70S,2023-03-11T02:33:18.4Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,107,112,2023-03-11T02:33:18Z,6680000,False,,,0,,D. Murray Free Throw 2 of 2 (16 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
675,PT00M08.10S,2023-03-11T02:33:25.5Z,4,REGULAR,3pt,Jump Shot,[],203078,71.13994743758212,79.90196078431373,1610612764,107,112,2023-03-11T02:34:08Z,6690000,False,150.0,219.0,1,right,MISS B. Beal 26' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,
676,PT00M04.60S,2023-03-11T02:33:30.6Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,107,112,2023-03-11T02:33:30Z,6700000,False,,,0,,D. Hunter REBOUND (Off:0 Def:7),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Above the Break 3,24+ Right Center,,,,675.0,7.0,7.0,0.0,,,,,,,,,,,,
677,PT00M04.60S,2023-03-11T02:33:31.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612737,107,112,2023-03-11T02:33:39Z,6710000,False,,,0,,K. Porzingis personal FOUL (4 PF) (Hunter 2 FT),"[204001, 1629631]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,200833.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,0.0,Hunter,1629631.0,,
679,PT00M04.60S,2023-03-11T02:34:04.3Z,4,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,107,113,2023-03-11T02:34:04Z,6730000,False,,,0,,D. Hunter Free Throw 1 of 2 (17 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
680,PT00M04.60S,2023-03-11T02:34:20.1Z,4,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,107,114,2023-03-11T02:34:20Z,6740000,False,,,0,,D. Hunter Free Throw 2 of 2 (18 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,
681,PT00M00.00S,2023-03-11T02:34:34.1Z,4,REGULAR,period,end,[],0,,,1610612764,107,114,2023-03-11T02:34:34Z,6750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M00.00S,2023-03-11T02:34:36.6Z,4,REGULAR,game,end,[],0,,,0,107,114,2023-03-11T02:34:36Z,6760000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
