actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
419,PT04M20.00S,2023-04-09T18:37:27.8Z,3,REGULAR,foul,personal,['1freethrow'],1629134,,,1610612745,76,80,2023-04-09T18:37:40Z,4150000,False,,,0,,K. Nunn shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[1629134, 1631095]",1610612764.0,WAS,shooting,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,202901.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
421,PT04M20.00S,2023-04-09T18:37:52.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631095,,,1610612745,76,81,2023-04-09T18:37:52Z,4170000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (16 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
422,PT04M05.00S,2023-04-09T18:38:12.1Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612764,76,81,2023-04-09T18:38:18Z,4180000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Gill 2 FT),"[1630578, 1630264]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2715.0,3.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
424,PT04M05.00S,2023-04-09T18:38:33.1Z,3,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,76,81,2023-04-09T18:38:33Z,4200000,False,,,0,,MISS A. Gill Free Throw 1 of 2,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
425,PT04M05.00S,2023-04-09T18:38:33.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,76,81,2023-04-09T18:38:33Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,424.0,,,,,,,,,
426,PT04M05.00S,2023-04-09T18:38:45.9Z,3,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,77,81,2023-04-09T18:38:45Z,4220000,False,,,0,,A. Gill Free Throw 2 of 2 (6 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
427,PT03M55.00S,2023-04-09T18:39:01.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630225,,,1610612745,77,81,2023-04-09T18:39:08Z,4230000,False,,,0,,I. Todd personal FOUL (2 PF) (Smith Jr. 2 FT),"[1630225, 1631095]",1610612764.0,WAS,,,,Todd,I. Todd,,,,,Mid-Range,16-24 Center,2715.0,2.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
429,PT03M55.00S,2023-04-09T18:39:24.0Z,3,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,77,81,2023-04-09T18:39:24Z,4250000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
430,PT03M55.00S,2023-04-09T18:39:24.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,77,81,2023-04-09T18:39:24Z,4260000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,
431,PT03M55.00S,2023-04-09T18:39:47.4Z,3,REGULAR,turnover,LaneViolation,[],1630578,,,1610612745,77,81,2023-04-09T18:39:47Z,4270000,False,,,0,,A. Sengun LaneViolation TURNOVER (3 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
432,PT03M30.00S,2023-04-09T18:40:17.5Z,3,REGULAR,2pt,Jump Shot,[],1630264,74.95072273324573,44.36274509803921,1610612764,77,81,2023-04-09T18:43:41Z,4280000,False,-28.0,183.0,1,right,MISS A. Gill 18' pullup Shot,[1630264],1610612764.0,WAS,pullup,,,Gill,A. Gill,,,,,Mid-Range,16-24 Center,,,,,,18.52,Missed,,,,,,,,,,,,,
433,PT03M27.00S,2023-04-09T18:40:20.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,77,81,2023-04-09T18:40:20Z,4290000,False,,,0,,A. Sengun REBOUND (Off:3 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,,,,,432.0,11.0,8.0,3.0,,,,,,
434,PT03M18.00S,2023-04-09T18:40:29.2Z,3,REGULAR,turnover,lost ball,[],1630528,,,1610612745,77,81,2023-04-09T18:43:46Z,4300000,False,,,0,,J. Christopher lost ball TURNOVER (3 TO),"[1630528, 1631098]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,3.0,Davis,1631098.0
435,PT03M18.00S,2023-04-09T18:40:29.2Z,3,REGULAR,steal,,[],1631098,,,1610612764,77,81,2023-04-09T18:40:31Z,4310000,False,,,0,,J. Davis STEAL (2 STL),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
436,PT03M12.00S,2023-04-09T18:40:34.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631245,90.45663600525624,51.470588235294116,1610612764,79,81,2023-04-09T18:43:55Z,4320000,False,7.0,37.0,1,right,Q. Jackson Layup (13 PTS) (J. Davis 6 AST),"[1631245, 1631098]",1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,3.79,Made,13.0,,,,,,,J. Davis,1631098.0,6.0,,,
438,PT03M06.00S,2023-04-09T18:40:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,9.773324572930349,52.94117647058824,1610612745,79,81,2023-04-09T18:43:58Z,4340000,False,-15.0,39.0,1,left,MISS J. Christopher Layup,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,,,,,,4.21,Missed,,,,,,,,,,,,,
439,PT03M06.00S,2023-04-09T18:40:41.4Z,3,REGULAR,rebound,defensive,[],1631098,,,1610612764,79,81,2023-04-09T18:43:58Z,4350000,False,,,0,,J. Davis REBOUND (Off:2 Def:4),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,438.0,6.0,4.0,2.0,,,,,,
440,PT03M00.00S,2023-04-09T18:40:46.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630264,90.8508541392904,51.96078431372549,1610612764,81,81,2023-04-09T18:44:03Z,4360000,False,10.0,34.0,1,right,A. Gill Layup (8 PTS) (J. Davis 7 AST),"[1630264, 1631098]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,3.49,Made,8.0,,,,,,,J. Davis,1631098.0,7.0,,,
442,PT02M39.00S,2023-04-09T18:41:08.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,10.167542706964511,53.18627450980392,1610612745,81,83,2023-04-09T18:46:22Z,4380000,False,-16.0,43.0,1,left,A. Sengun cutting DUNK (12 PTS) (J. Green 4 AST),"[1630578, 1630224]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.59,Made,12.0,,,,,,,J. Green,1630224.0,4.0,,,
444,PT02M31.00S,2023-04-09T18:41:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631098,89.14257555847568,50.73529411764706,1610612764,81,83,2023-04-09T18:47:01Z,4400000,False,4.0,50.0,1,right,MISS J. Davis driving floating bank Shot,[1631098],1610612764.0,WAS,driving floating bank,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.97,Missed,,,,,,,,,,,,,
445,PT02M29.00S,2023-04-09T18:41:20.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,81,83,2023-04-09T18:47:19Z,4410000,False,,,0,,A. Sengun REBOUND (Off:3 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,444.0,12.0,9.0,3.0,,,,,,
446,PT02M25.00S,2023-04-09T18:41:22.5Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,81,83,2023-04-09T18:43:37Z,4420000,False,,,0,,A. Sengun bad pass TURNOVER (4 TO),"[1630578, 1630264]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,4.0,Gill,1630264.0
447,PT02M25.00S,2023-04-09T18:41:22.5Z,3,REGULAR,steal,,[],1630264,,,1610612764,81,83,2023-04-09T18:41:24Z,4430000,False,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
448,PT02M22.00S,2023-04-09T18:41:28.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630264,90.8508541392904,50.98039215686275,1610612764,81,83,2023-04-09T18:49:44Z,4432500,False,5.0,34.0,1,right,MISS A. Gill running Layup,[1630264],1610612764.0,WAS,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,3.39,Missed,,,,,,,,,,,,,
449,PT02M20.00S,2023-04-09T18:41:30.5Z,3,REGULAR,rebound,offensive,[],1629134,,,1610612764,81,83,2023-04-09T18:49:44Z,4433750,False,,,0,,K. Nunn REBOUND (Off:1 Def:3),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,448.0,4.0,3.0,1.0,,,,,,
450,PT02M19.00S,2023-04-09T18:41:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629134,89.01116951379764,51.96078431372549,1610612764,83,83,2023-04-09T18:50:04Z,4435000,False,10.0,51.0,1,right,K. Nunn tip Layup (7 PTS),[1629134],1610612764.0,WAS,tip,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.17,Made,7.0,,,,,,,,,,,,
451,PT01M57.00S,2023-04-09T18:42:06.6Z,3,REGULAR,3pt,Jump Shot,[],1631095,25.54204993429697,86.51960784313725,1610612745,83,83,2023-04-09T18:50:34Z,4470000,False,-183.0,188.0,1,left,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,26.18,Missed,,,,,,,,,,,,,
452,PT01M56.00S,2023-04-09T18:42:07.6Z,3,REGULAR,rebound,defensive,[],1631245,,,1610612764,83,83,2023-04-09T18:50:34Z,4480000,False,,,0,,Q. Jackson REBOUND (Off:0 Def:2),[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,451.0,2.0,2.0,0.0,,,,,,
453,PT01M50.00S,2023-04-09T18:42:10.3Z,3,REGULAR,foul,personal,[],1630231,,,1610612764,83,83,2023-04-09T18:55:12Z,4490000,False,,,0,,K. Martin Jr. personal FOUL (1 PF),"[1630231, 1629134]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,202901.0,1.0,0.0,Nunn,1629134.0,,,,,,,,,,,,,,,
455,PT01M50.00S,2023-04-09T18:42:10.4Z,3,REGULAR,substitution,out,[],1630225,,,1610612764,83,83,2023-04-09T18:43:19Z,4510000,False,,,0,,SUB out: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M50.00S,2023-04-09T18:42:10.4Z,3,REGULAR,substitution,out,[],1630231,,,1610612764,83,83,2023-04-09T18:43:19Z,4520000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M50.00S,2023-04-09T18:42:10.4Z,3,REGULAR,substitution,out,[],1630528,,,1610612764,83,83,2023-04-09T18:43:19Z,4530000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M50.00S,2023-04-09T18:42:10.4Z,3,REGULAR,substitution,out,[],1630578,,,1610612764,83,83,2023-04-09T18:43:19Z,4540000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M50.00S,2023-04-09T18:42:10.4Z,3,REGULAR,substitution,in,[],1641645,,,1610612764,83,83,2023-04-09T18:43:19Z,4550000,False,,,0,,SUB in: X. Cooks,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M50.00S,2023-04-09T18:42:10.4Z,3,REGULAR,substitution,in,[],1631106,,,1610612764,83,83,2023-04-09T18:43:19Z,4560000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M50.00S,2023-04-09T18:42:10.4Z,3,REGULAR,substitution,in,[],1630227,,,1610612764,83,83,2023-04-09T18:43:19Z,4570000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M50.00S,2023-04-09T18:42:10.4Z,3,REGULAR,substitution,in,[],1630586,,,1610612764,83,83,2023-04-09T18:43:19Z,4580000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT01M45.00S,2023-04-09T18:42:47.2Z,3,REGULAR,3pt,Jump Shot,[],1629134,64.43823915900131,52.450980392156865,1610612764,83,83,2023-04-09T18:56:11Z,4585000,False,12.0,282.0,1,right,MISS K. Nunn 28' pullup 3PT,[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Center,,,,,,28.21,Missed,,,,,,,,,,,,,
544,PT01M43.00S,2023-04-09T18:42:49.2Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,83,83,2023-04-09T18:56:11Z,4587500,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,543.0,4.0,3.0,1.0,,,,,,
463,PT01M36.00S,2023-04-09T18:43:24.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631098,,,1610612745,83,83,2023-04-09T18:43:29Z,4590000,False,,,0,,J. Davis shooting personal FOUL (3 PF) (Smith Jr. 2 FT),"[1631098, 1631095]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,2715.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
465,PT01M36.00S,2023-04-09T18:43:30.5Z,3,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,83,84,2023-04-09T18:46:46Z,4610000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (17 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
466,PT01M36.00S,2023-04-09T18:43:30.5Z,3,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,83,85,2023-04-09T18:46:46Z,4620000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (18 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
467,PT01M21.00S,2023-04-09T18:43:43.7Z,3,REGULAR,3pt,Jump Shot,[],1631098,64.83245729303547,57.35294117647059,1610612764,83,85,2023-04-09T18:44:27Z,4630000,False,37.0,278.0,1,right,MISS J. Davis 28' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Center,,,,,,28.05,Missed,,,,,,,,,,,,,
468,PT01M20.00S,2023-04-09T18:43:44.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,83,85,2023-04-09T18:44:27Z,4640000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,467.0,,,,,,,,,
469,PT01M05.00S,2023-04-09T18:44:06.3Z,3,REGULAR,turnover,lost ball,[],1631106,,,1610612745,83,85,2023-04-09T18:44:30Z,4650000,False,,,0,,T. Eason lost ball TURNOVER (2 TO),"[1631106, 1641645]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Cooks,1641645.0
470,PT01M05.00S,2023-04-09T18:44:06.3Z,3,REGULAR,steal,,[],1641645,,,1610612764,83,85,2023-04-09T18:44:08Z,4660000,False,,,0,,X. Cooks STEAL (1 STL),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
471,PT01M00.00S,2023-04-09T18:44:11.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631245,89.93101182654402,51.470588235294116,1610612764,85,85,2023-04-09T18:48:11Z,4670000,False,7.0,42.0,1,right,Q. Jackson alley-oop DUNK (15 PTS) (J. Davis 8 AST),"[1631245, 1631098]",1610612764.0,WAS,alley-oop,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,4.27,Made,15.0,,,,,,,J. Davis,1631098.0,8.0,,,
473,PT00M46.60S,2023-04-09T18:44:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,11.087385019710908,52.450980392156865,1610612745,85,85,2023-04-09T18:44:36Z,4690000,False,-12.0,52.0,1,left,MISS J. Smith Jr. Layup,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.31,Missed,,,,,,,,,,,,,
474,PT00M46.20S,2023-04-09T18:44:31.1Z,3,REGULAR,rebound,defensive,[],1641645,,,1610612764,85,85,2023-04-09T18:44:36Z,4700000,False,,,0,,X. Cooks REBOUND (Off:5 Def:5),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,473.0,10.0,5.0,5.0,,,,,,
475,PT00M46.20S,2023-04-09T18:44:37.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612764,85,85,2023-04-09T18:44:43Z,4710000,False,,,0,,T. Eason personal FOUL (1 PF) (Cooks 2 FT),"[1631106, 1641645]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left Center,202901.0,1.0,0.0,Cooks,1641645.0,,,,,,,,,,,,,,,
477,PT00M46.20S,2023-04-09T18:45:08.3Z,3,REGULAR,freethrow,1 of 2,[],1641645,,,1610612764,85,85,2023-04-09T18:45:37Z,4730000,False,,,0,,MISS X. Cooks Free Throw 1 of 2,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
478,PT00M46.20S,2023-04-09T18:45:08.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,85,85,2023-04-09T18:45:37Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,477.0,,,,,,,,,
479,PT00M46.20S,2023-04-09T18:45:09.6Z,3,REGULAR,substitution,out,[],1631095,,,1610612764,85,85,2023-04-09T18:45:14Z,4750000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M46.20S,2023-04-09T18:45:09.6Z,3,REGULAR,substitution,in,[],1626163,,,1610612764,85,85,2023-04-09T18:45:14Z,4760000,False,,,0,,SUB in: F. Kaminsky,[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M46.20S,2023-04-09T18:45:08.3Z,3,REGULAR,freethrow,2 of 2,[],1641645,,,1610612764,85,85,2023-04-09T18:45:37Z,4770000,False,,,0,,MISS X. Cooks Free Throw 2 of 2,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
482,PT00M43.30S,2023-04-09T18:45:11.2Z,3,REGULAR,rebound,defensive,[],1630586,,,1610612745,85,85,2023-04-09T18:45:37Z,4780000,False,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,481.0,1.0,1.0,0.0,,,,,,
483,PT00M31.60S,2023-04-09T18:45:40.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,8.853482260183966,49.50980392156863,1610612745,85,87,2023-04-09T18:45:44Z,4790000,False,2.0,31.0,1,left,J. Green driving DUNK (14 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,3.08,Made,14.0,,,,,,,,,,,,
484,PT00M06.90S,2023-04-09T18:46:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641645,89.27398160315374,52.450980392156865,1610612764,85,87,2023-04-09T18:46:16Z,4800000,False,12.0,48.0,1,right,MISS X. Cooks floating Shot,[1641645],1610612764.0,WAS,floating,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.98,Missed,,,,,,,,,,,,,
485,PT00M03.00S,2023-04-09T18:46:15.2Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,85,87,2023-04-09T18:46:15Z,4810000,False,,,0,,T. Eason REBOUND (Off:1 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,484.0,5.0,4.0,1.0,,,,,,
486,PT00M00.00S,2023-04-09T18:46:26.9Z,3,REGULAR,period,end,[],0,,,1610612745,85,87,2023-04-09T18:46:26Z,4820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2023-04-09T18:47:44.6Z,4,REGULAR,substitution,out,['startperiod'],1631098,,,1610612745,85,87,2023-04-09T18:48:45Z,4830000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-04-09T18:47:44.6Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,85,87,2023-04-09T18:48:45Z,4840000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-04-09T18:47:44.6Z,4,REGULAR,substitution,in,['startperiod'],1630225,,,1610612745,85,87,2023-04-09T18:48:45Z,4850000,False,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-04-09T18:47:44.6Z,4,REGULAR,substitution,in,['startperiod'],1631102,,,1610612745,85,87,2023-04-09T18:48:45Z,4860000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2023-04-09T18:48:58.8Z,4,REGULAR,period,start,[],0,,,1610612745,85,87,2023-04-09T18:48:58Z,4870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M37.00S,2023-04-09T18:49:20.9Z,4,REGULAR,2pt,Jump Shot,[],1626163,26.461892247043366,67.64705882352942,1610612745,85,87,2023-04-09T18:49:25Z,4880000,False,-88.0,196.0,1,left,MISS F. Kaminsky 21' step back Shot,[1626163],1610612745.0,HOU,step back,,,Kaminsky,F. Kaminsky,,,,,Mid-Range,16-24 Left Center,,,,,,21.51,Missed,,,,,,,,,,,,,
493,PT11M34.00S,2023-04-09T18:49:23.9Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,85,87,2023-04-09T18:49:25Z,4890000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,492.0,1.0,1.0,0.0,,,,,,
494,PT11M28.00S,2023-04-09T18:49:29.2Z,4,REGULAR,2pt,Jump Shot,[],1629134,90.71944809461235,79.65686274509804,1610612764,85,87,2023-04-09T18:49:34Z,4900000,False,148.0,35.0,1,right,MISS K. Nunn 15' pullup Shot,[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Right,,,,,,15.23,Missed,,,,,,,,,,,,,
495,PT11M25.00S,2023-04-09T18:49:32.7Z,4,REGULAR,rebound,offensive,[],1641645,,,1610612764,85,87,2023-04-09T18:49:32Z,4910000,False,,,0,,X. Cooks REBOUND (Off:6 Def:5),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,494.0,11.0,5.0,6.0,,,,,,
496,PT11M14.00S,2023-04-09T18:49:44.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630264,67.46057818659658,76.22549019607843,1610612764,85,87,2023-04-09T18:49:48Z,4920000,False,131.0,253.0,1,right,MISS A. Gill 28' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,,,,28.53,Missed,,,,,,,,,,,,,
497,PT11M10.00S,2023-04-09T18:49:48.2Z,4,REGULAR,rebound,defensive,[],1626163,,,1610612745,85,87,2023-04-09T18:49:48Z,4930000,False,,,0,,F. Kaminsky REBOUND (Off:1 Def:4),[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,496.0,5.0,4.0,1.0,,,,,,
498,PT11M06.00S,2023-04-09T18:49:52.0Z,4,REGULAR,turnover,bad pass,[],1630227,,,1610612745,85,87,2023-04-09T18:49:56Z,4940000,False,,,0,,D. Nix bad pass TURNOVER (1 TO),"[1630227, 1631245]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Jackson,1631245.0
