actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
605,PT06M22.00S,2022-12-28T02:12:36.6Z,4,REGULAR,3pt,Jump Shot,[],201935,75.3777923784494,94.11764705882352,1610612755,103,99,2022-12-28T02:12:40Z,5940000,False,221.0,179.0,1,right,MISS J. Harden 28' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,28.4,Missed,,,,,,,,,,,,,,,,,,
606,PT06M21.00S,2022-12-28T02:12:37.6Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,103,99,2022-12-28T02:12:40Z,5950000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,605.0,8.0,8.0,0.0,,,,,,,,,,,,
607,PT06M17.00S,2022-12-28T02:12:44.8Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612764,103,99,2022-12-28T02:12:57Z,5960000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1627777, 1628398]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628480.0,,,2.0,0.0,Kuzma,1628398.0,,,,,
609,PT06M17.00S,2022-12-28T02:13:25.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628398,,,1610612764,103,99,2022-12-28T02:16:54Z,5980000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT06M17.00S,2022-12-28T02:13:25.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,103,99,2022-12-28T02:16:54Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,
611,PT06M17.00S,2022-12-28T02:13:25.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628398,,,1610612764,104,99,2022-12-28T02:16:54Z,6000000,False,,,0,,K. Kuzma Free Throw 2 of 2 (14 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
612,PT06M17.00S,2022-12-28T02:13:52.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,104,99,2022-12-28T02:13:52Z,6010000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M03.00S,2022-12-28T02:16:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,90.3580814717477,57.84313725490197,1610612755,104,99,2022-12-28T02:17:17Z,6020000,False,39.0,38.0,1,right,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
615,PT06M03.00S,2022-12-28T02:16:58.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,104,99,2022-12-28T02:17:17Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,613.0,,,,,,,,,,,,,,,
617,PT05M54.00S,2022-12-28T02:17:22.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203954,81.68528252299606,26.96078431372549,1610612755,104,101,2022-12-28T02:17:25Z,6060000,False,-115.0,120.0,1,right,J. Embiid 16' pullup Jump Shot (38 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,16.61,Made,,,,,,,,,38.0,,,,,,,,,
618,PT05M37.00S,2022-12-28T02:17:39.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630166,9.937582128777924,53.92156862745098,1610612764,104,101,2022-12-28T02:17:44Z,6070000,False,-20.0,41.0,1,left,MISS D. Avdija Hook,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
619,PT05M32.00S,2022-12-28T02:17:44.0Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,104,101,2022-12-28T02:17:44Z,6080000,False,,,0,,D. Gafford REBOUND (Off:3 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,618.0,5.0,2.0,3.0,,,,,,,,,,,,
620,PT05M32.00S,2022-12-28T02:17:44.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,5.590000152587891,50.0,1610612764,106,101,2022-12-28T02:21:54Z,6090000,False,0.0,0.0,1,left,D. Gafford tip DUNK (8 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,8.0,,,,,,,,,
621,PT05M18.00S,2022-12-28T02:17:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.19776609724047,42.40196078431372,1610612755,106,101,2022-12-28T02:18:03Z,6100000,False,-38.0,21.0,1,right,MISS J. Embiid driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
622,PT05M16.00S,2022-12-28T02:18:00.5Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,106,101,2022-12-28T02:18:03Z,6110000,False,,,0,,J. Embiid REBOUND (Off:3 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,621.0,7.0,4.0,3.0,,,,,,,,,,,,
623,PT05M16.00S,2022-12-28T02:18:00.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,93.11760840998686,42.8921568627451,1610612755,106,103,2022-12-28T02:18:09Z,6120000,False,-36.0,12.0,1,right,J. Embiid tip Layup (40 PTS),[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.75,Made,,,,,,,,,40.0,,,,,,,,,
624,PT04M59.00S,2022-12-28T02:18:17.0Z,4,REGULAR,2pt,Jump Shot,[],1628420,24.392247043363994,65.68627450980392,1610612764,108,103,2022-12-28T02:18:21Z,6130000,False,-78.0,177.0,1,left,M. Morris 19' pullup Jump Shot (6 PTS),[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,19.34,Made,,,,,,,,,6.0,,,,,,,,,
625,PT04M42.00S,2022-12-28T02:18:34.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,92.9862023653088,55.14705882352941,1610612755,108,105,2022-12-28T02:18:39Z,6140000,False,26.0,13.0,1,right,J. Embiid cutting DUNK (42 PTS) (J. Harden 12 AST),"[203954, 201935]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,,,42.0,,,,,J. Harden,201935.0,12.0,,
627,PT04M21.00S,2022-12-28T02:18:55.2Z,4,REGULAR,3pt,Jump Shot,[],203078,29.25427069645204,78.67647058823529,1610612764,108,105,2022-12-28T02:19:05Z,6160000,False,-143.0,222.0,1,left,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
628,PT04M18.00S,2022-12-28T02:18:58.2Z,4,REGULAR,rebound,offensive,[],203078,,,1610612764,108,105,2022-12-28T02:19:05Z,6170000,False,,,0,,B. Beal REBOUND (Off:1 Def:0),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,627.0,1.0,0.0,1.0,,,,,,,,,,,,
629,PT04M17.00S,2022-12-28T02:19:08.1Z,4,REGULAR,turnover,lost ball,[],203078,,,1610612764,108,105,2022-12-28T02:24:48Z,6180000,False,,,0,,B. Beal lost ball TURNOVER (3 TO),"[203078, 201935]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,,,,,,,,,,3.0,,,,,,,,,Harden,201935.0
630,PT04M17.00S,2022-12-28T02:19:08.1Z,4,REGULAR,steal,,[],201935,,,1610612755,108,105,2022-12-28T02:24:48Z,6190000,False,,,0,,J. Harden STEAL (3 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
631,PT04M17.00S,2022-12-28T02:19:11.5Z,4,REGULAR,foul,personal,[],203078,,,1610612755,108,105,2022-12-28T02:19:14Z,6200000,False,,,0,,B. Beal personal FOUL (1 PF),"[203078, 203954]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203177.0,,,1.0,0.0,Embiid,203954.0,,,,,
633,PT04M17.00S,2022-12-28T02:19:16.1Z,4,REGULAR,substitution,out,[],203078,,,1610612755,108,105,2022-12-28T02:19:21Z,6220000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M17.00S,2022-12-28T02:19:16.1Z,4,REGULAR,substitution,in,[],204001,,,1610612755,108,105,2022-12-28T02:19:21Z,6230000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M09.00S,2022-12-28T02:20:10.9Z,4,REGULAR,turnover,palming,[],201935,,,1610612755,108,105,2022-12-28T02:20:20Z,6240000,False,,,0,,J. Harden palming TURNOVER (5 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,,,203177.0,5.0,,,,,,,,,,
636,PT03M47.00S,2022-12-28T02:20:46.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204001,19.398817345597898,36.27450980392157,1610612764,108,105,2022-12-28T02:26:16Z,6250000,False,69.0,130.0,1,left,MISS K. Porzingis 14' fadeaway Shot,[204001],1610612764.0,WAS,fadeaway,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,14.68,Missed,,,,,,,,,,,,,,,,,,
637,PT03M47.00S,2022-12-28T02:20:46.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,108,105,2022-12-28T02:20:53Z,6260000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,636.0,,,,,,,,,,,,,,,
638,PT03M28.00S,2022-12-28T02:21:14.8Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,108,105,2022-12-28T02:21:18Z,6270000,False,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 1629655]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left,,,,,,,,,,2.0,,,,,,,,,Gafford,1629655.0
639,PT03M28.00S,2022-12-28T02:21:14.8Z,4,REGULAR,steal,,[],1629655,,,1610612764,108,105,2022-12-28T02:21:16Z,6280000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
640,PT03M16.00S,2022-12-28T02:21:26.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,36.21879106438896,34.80392156862745,1610612764,108,105,2022-12-28T02:28:37Z,6290000,False,76.0,288.0,1,left,MISS K. Kuzma 29' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,29.79,Missed,,,,,,,,,,,,,,,,,,
641,PT03M14.00S,2022-12-28T02:21:28.6Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,108,105,2022-12-28T02:21:34Z,6300000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,640.0,4.0,3.0,1.0,,,,,,,,,,,,
642,PT03M14.00S,2022-12-28T02:21:34.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,108,105,2022-12-28T02:21:34Z,6310000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M14.00S,2022-12-28T02:22:58.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,108,105,2022-12-28T02:22:58Z,6320000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M59.00S,2022-12-28T02:24:34.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,92.72339027595268,56.86274509803921,1610612755,108,107,2022-12-28T02:24:39Z,6330000,False,34.0,16.0,1,right,J. Embiid alley-oop DUNK (44 PTS) (J. Harden 13 AST),"[203954, 201935]",1610612755.0,PHI,alley-oop,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.78,Made,,,,,,,,,44.0,,,,,J. Harden,201935.0,13.0,,
646,PT02M37.00S,2022-12-28T02:24:56.3Z,4,REGULAR,3pt,Jump Shot,[],1628420,32.802233902759525,57.59803921568627,1610612764,108,107,2022-12-28T02:25:05Z,6350000,False,-38.0,256.0,1,left,MISS M. Morris 25' step back 3PT,[1628420],1610612764.0,WAS,step back,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
647,PT02M35.00S,2022-12-28T02:24:58.3Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,108,107,2022-12-28T02:25:05Z,6360000,False,,,0,,D. Gafford REBOUND (Off:4 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,646.0,6.0,2.0,4.0,,,,,,,,,,,,
648,PT02M35.00S,2022-12-28T02:25:01.4Z,4,REGULAR,foul,personal,[],1627777,,,1610612764,108,107,2022-12-28T02:25:09Z,6370000,False,,,0,,G. Niang personal FOUL (3 PF),"[1627777, 1629655]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,,,,,101284.0,,,3.0,0.0,Gafford,1629655.0,,,,,
650,PT02M30.00S,2022-12-28T02:25:28.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],204001,21.76412614980289,92.8921568627451,1610612764,111,107,2022-12-28T02:25:34Z,6390000,False,-214.0,152.0,1,left,K. Porzingis 26' 3PT  (23 PTS) (M. Morris 7 AST),"[204001, 1628420]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,,,,,23.0,,,,,M. Morris,1628420.0,7.0,,
652,PT02M05.00S,2022-12-28T02:25:54.1Z,4,REGULAR,3pt,Jump Shot,[],201935,71.96123521681997,81.86274509803921,1610612755,111,107,2022-12-28T02:31:43Z,6410000,False,159.0,211.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
653,PT02M05.00S,2022-12-28T02:25:54.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,111,107,2022-12-28T02:26:23Z,6420000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,652.0,,,,,,,,,,,,,,,
654,PT02M05.00S,2022-12-28T02:26:01.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612755,111,107,2022-12-28T02:26:10Z,6430000,False,,,0,,K. Porzingis loose ball personal FOUL (2 PF) (Embiid 2 FT),"[204001, 203954]",1610612764.0,WAS,loose ball,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101284.0,,,2.0,0.0,Embiid,203954.0,,,,,
656,PT02M05.00S,2022-12-28T02:26:24.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,111,107,2022-12-28T02:26:24Z,6450000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
657,PT02M05.00S,2022-12-28T02:26:24.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,111,107,2022-12-28T02:26:24Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,656.0,,,,,,,,,,,,,,,
658,PT02M05.00S,2022-12-28T02:26:47.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,111,108,2022-12-28T02:26:47Z,6470000,False,,,0,,J. Embiid Free Throw 2 of 2 (45 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,45.0,,,,,,,,,
659,PT01M44.00S,2022-12-28T02:27:11.0Z,4,REGULAR,3pt,Jump Shot,[],1628398,34.11629434954008,67.40196078431373,1610612764,111,108,2022-12-28T02:27:18Z,6480000,False,-87.0,268.0,1,left,MISS K. Kuzma 28' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,28.2,Missed,,,,,,,,,,,,,,,,,,
660,PT01M41.00S,2022-12-28T02:27:14.0Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,111,108,2022-12-28T02:27:18Z,6490000,False,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,659.0,7.0,7.0,0.0,,,,,,,,,,,,
661,PT01M29.00S,2022-12-28T02:27:29.1Z,4,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,111,108,2022-12-28T02:27:37Z,6500000,False,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (3 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203177.0,3.0,,,,,,,,,,
662,PT01M07.00S,2022-12-28T02:28:00.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628398,13.091327201051248,37.254901960784316,1610612764,111,108,2022-12-28T02:33:57Z,6510000,False,64.0,71.0,1,left,MISS K. Kuzma 9' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,9.51,Missed,,,,,,,,,,,,,,,,,,
663,PT01M05.00S,2022-12-28T02:28:02.0Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,111,108,2022-12-28T02:28:09Z,6520000,False,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Right,,,,,662.0,4.0,4.0,0.0,,,,,,,,,,,,
664,PT01M02.00S,2022-12-28T02:28:05.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629001,92.06636005256242,61.029411764705884,1610612755,111,108,2022-12-28T02:34:19Z,6530000,False,55.0,22.0,1,right,MISS D. Melton running Layup,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
665,PT01M01.00S,2022-12-28T02:28:06.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,111,108,2022-12-28T02:28:27Z,6540000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,664.0,,,,,,,,,,,,,,,
666,PT01M01.00S,2022-12-28T02:28:10.7Z,4,REGULAR,foul,personal,[],1629001,,,1610612764,111,108,2022-12-28T02:28:22Z,6550000,False,,,0,,D. Melton loose ball personal FOUL (2 PF),"[1629001, 1630166]",1610612755.0,PHI,loose ball,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203177.0,,,2.0,0.0,Avdija,1630166.0,,,,,
668,PT00M41.40S,2022-12-28T02:28:54.0Z,4,REGULAR,2pt,Jump Shot,[],204001,10.200394218134035,28.921568627450984,1610612764,111,108,2022-12-28T02:28:57Z,6570000,False,105.0,43.0,1,left,MISS K. Porzingis 11' pullup Shot - blocked,"[204001, 202699]",1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,11.4,Missed,Harris,202699.0,,,,,,,,,,,,,,,,
695,PT00M41.40S,2022-12-28T02:28:54.0Z,4,REGULAR,block,,[],202699,,,1610612764,111,108,2022-12-28T02:37:05Z,6575000,False,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
669,PT00M39.40S,2022-12-28T02:28:56.0Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,111,108,2022-12-28T02:37:05Z,6580000,False,,,0,,J. Embiid REBOUND (Off:3 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,668.0,8.0,5.0,3.0,,,,,,,,,,,,
670,PT00M23.00S,2022-12-28T02:29:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,90.09526938239159,55.14705882352941,1610612755,111,108,2022-12-28T02:29:21Z,6590000,False,26.0,41.0,1,right,MISS J. Embiid driving Layup - blocked,"[203954, 1630166]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,Avdija,1630166.0,,,,,,,,,,,,,,,,
671,PT00M23.00S,2022-12-28T02:29:12.5Z,4,REGULAR,block,,[],1630166,,,1610612755,111,108,2022-12-28T02:29:15Z,6600000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
672,PT00M20.20S,2022-12-28T02:29:15.3Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612764,111,108,2022-12-28T02:29:21Z,6610000,False,,,0,,M. Morris REBOUND (Off:1 Def:3),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,,670.0,4.0,3.0,1.0,,,,,,,,,,,,
673,PT00M20.20S,2022-12-28T02:29:18.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612764,111,108,2022-12-28T02:39:05Z,6620000,False,,,0,,G. Niang take personal FOUL (4 PF) (Morris 2 FT),"[1627777, 1628420]",1610612755.0,PHI,take,,,Niang,G. Niang,,,,,Mid-Range,8-16 Center,,,,,,,,,1628480.0,,,4.0,0.0,Morris,1628420.0,,,,,
675,PT00M20.20S,2022-12-28T02:29:50.9Z,4,REGULAR,freethrow,1 of 2,[],1628420,,,1610612764,112,108,2022-12-28T02:29:50Z,6640000,False,,,0,,M. Morris Free Throw 1 of 2 (7 PTS),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
676,PT00M20.20S,2022-12-28T02:30:04.4Z,4,REGULAR,freethrow,2 of 2,[],1628420,,,1610612764,113,108,2022-12-28T02:30:04Z,6650000,False,,,0,,M. Morris Free Throw 2 of 2 (8 PTS),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
677,PT00M20.20S,2022-12-28T02:30:09.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,113,108,2022-12-28T02:30:09Z,6660000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M15.80S,2022-12-28T02:31:47.9Z,4,REGULAR,3pt,Jump Shot,[],1627777,65.25952693823915,50.98039215686274,1610612755,113,108,2022-12-28T02:31:57Z,6670000,False,5.0,274.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
679,PT00M14.10S,2022-12-28T02:31:49.6Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,113,108,2022-12-28T02:43:28Z,6680000,False,,,0,,J. Embiid REBOUND (Off:4 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,678.0,9.0,5.0,4.0,,,,,,,,,,,,
702,PT00M14.00S,2022-12-28T02:31:51.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,90.71944809461235,49.50980392156863,1610612755,113,108,2022-12-28T02:43:28Z,6690000,False,-2.0,35.0,1,right,MISS J. Embiid tip Layup,[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
703,PT00M13.00S,2022-12-28T02:31:52.7Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,113,108,2022-12-28T02:43:14Z,6695000,False,,,0,,K. Porzingis REBOUND (Off:3 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,702.0,10.0,7.0,3.0,,,,,,,,,,,,
681,PT00M11.90S,2022-12-28T02:31:55.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612764,113,108,2022-12-28T02:40:57Z,6700000,False,,,0,,J. Embiid take personal FOUL (5 PF) (Porzingis 2 FT),"[203954, 204001]",1610612755.0,PHI,take,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203177.0,,,5.0,0.0,Porzingis,204001.0,,,,,
683,PT00M11.90S,2022-12-28T02:32:36.6Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,114,108,2022-12-28T02:32:36Z,6720000,False,,,0,,K. Porzingis Free Throw 1 of 2 (24 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
684,PT00M11.90S,2022-12-28T02:32:36.6Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,114,108,2022-12-28T02:32:59Z,6730000,False,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
