actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
601,PT01M28.00S,2023-03-29T01:05:41.7Z,4,REGULAR,steal,,[],1630573,,,1610612738,125,106,2023-03-29T01:06:38Z,5880000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
602,PT01M18.00S,2023-03-29T01:05:56.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631098,,,1610612738,125,106,2023-03-29T01:06:02Z,5890000,False,,,0,,J. Davis shooting personal FOUL (2 PF) (Williams 2 FT),"[1631098, 1629684]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,2.0,0.0,Williams,1629684.0,,,,,,,,,
604,PT01M18.00S,2023-03-29T01:06:27.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629684,,,1610612738,125,106,2023-03-29T01:06:27Z,5910000,False,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
605,PT01M18.00S,2023-03-29T01:06:27.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,125,106,2023-03-29T01:06:27Z,5920000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,604.0,,,,,
606,PT01M18.00S,2023-03-29T01:06:40.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629684,,,1610612738,125,107,2023-03-29T01:06:40Z,5930000,False,,,0,,G. Williams Free Throw 2 of 2 (8 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
607,PT01M07.00S,2023-03-29T01:06:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641645,7.30946123521682,55.392156862745104,1610612764,127,107,2023-03-29T01:06:58Z,5940000,False,-27.0,16.0,1,left,X. Cooks cutting Layup (2 PTS) (J. Goodwin 3 AST),"[1641645, 1630692]",1610612764.0,WAS,cutting,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,,,,3.15,Made,2.0,,,,,,J. Goodwin,1630692.0,3.0,,,,,,
609,PT01M02.00S,2023-03-29T01:07:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,93.24901445466492,47.794117647058826,1610612738,127,107,2023-03-29T01:07:07Z,5960000,False,-11.0,11.0,1,right,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,1.56,Missed,,,,,,,,,,,,,,,
610,PT01M00.00S,2023-03-29T01:07:04.5Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,127,107,2023-03-29T01:07:07Z,5970000,False,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,609.0,3.0,1.0,2.0,,
611,PT01M00.00S,2023-03-29T01:07:05.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628436,94.40999984741211,50.0,1610612738,127,109,2023-03-29T01:08:04Z,5980000,False,0.0,0.0,1,right,L. Kornet tip DUNK (8 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,0.0,Made,8.0,,,,,,,,,,,,,,
612,PT00M40.60S,2023-03-29T01:07:25.9Z,4,REGULAR,3pt,Jump Shot,[],1629134,35.03613666228647,43.38235294117647,1610612764,130,109,2023-03-29T01:07:32Z,5990000,False,33.0,277.0,1,left,K. Nunn 27' 3PT step back (12 PTS),[1629134],1610612764.0,WAS,step back,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Center,,,,27.88,Made,12.0,,,,,,,,,,,,,,
613,PT00M24.10S,2023-03-29T01:07:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630573,93.64323258869908,47.05882352941176,1610612738,130,111,2023-03-29T01:07:54Z,6000000,False,-15.0,7.0,1,right,S. Hauser reverse Layup (5 PTS) (L. Kornet 2 AST),"[1630573, 1628436]",1610612738.0,BOS,reverse,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,1.64,Made,5.0,,,,,,L. Kornet,1628436.0,2.0,,,,,,
615,PT00M00.10S,2023-03-29T01:08:13.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,130,111,2023-03-29T01:08:27Z,6020000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
616,PT00M00.00S,2023-03-29T01:08:37.0Z,4,REGULAR,period,end,[],0,,,1610612738,130,111,2023-03-29T01:08:37Z,6030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M00.00S,2023-03-29T01:08:39.5Z,4,REGULAR,game,end,[],0,,,0,130,111,2023-03-29T01:08:39Z,6040000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
