actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
596,PT00M00.00S,2023-03-05T00:14:01.5Z,4,REGULAR,period,end,[],0,,,1610612764,105,105,2023-03-05T00:14:01Z,5850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M00.00S,2023-03-05T00:14:10.2Z,5,OVERTIME,substitution,out,['startperiod'],1630692,,,1610612764,105,105,2023-03-05T00:16:38Z,5860000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M00.00S,2023-03-05T00:14:10.2Z,5,OVERTIME,substitution,in,['startperiod'],1630557,,,1610612764,105,105,2023-03-05T00:16:38Z,5870000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M00.00S,2023-03-05T00:17:14.0Z,5,OVERTIME,period,start,[],0,,,0,105,105,2023-03-05T00:17:14Z,5880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M57.00S,2023-03-05T00:17:16.7Z,5,OVERTIME,jumpball,recovered,[],1627783,,,1610612761,105,105,2023-03-05T00:17:16Z,5900000,False,,,0,,Jump Ball S. Barnes vs. K. Porzingis: Tip to P. Siakam,"[1627783, 1630567, 204001]",1610612761.0,TOR,,Siakam,P. Siakam,startperiod,P. Siakam,1627783.0,Barnes,1630567.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,
604,PT04M32.00S,2023-03-05T00:18:10.4Z,5,OVERTIME,jumpball,recovered,[],1628398,,,1610612761,105,105,2023-03-05T00:18:10Z,5930000,False,,,0,,Jump Ball D. Wright vs. P. Siakam: Tip to K. Kuzma,"[1628398, 1626153, 1627783]",1610612764.0,WAS,,Kuzma,K. Kuzma,heldball,K. Kuzma,1628398.0,Wright,1626153.0,Siakam,1627783.0,,,,,,,,,,,,,,,,,,,,,
607,PT04M32.00S,2023-03-05T00:18:10.4Z,5,OVERTIME,turnover,lost ball,[],1627783,,,1610612761,105,105,2023-03-05T00:18:10Z,5960000,False,,,0,,P. Siakam lost ball TURNOVER (3 TO),"[1627783, 1626153]",1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Wright,1626153.0
608,PT04M32.00S,2023-03-05T00:18:10.4Z,5,OVERTIME,steal,,[],1626153,,,1610612764,105,105,2023-03-05T00:18:10Z,5970000,False,,,0,,D. Wright STEAL (6 STL),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M11.00S,2023-03-05T00:18:32.0Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],203078,22.946780551905388,71.32352941176471,1610612764,105,105,2023-03-05T00:18:38Z,5980000,False,-107.0,163.0,1,left,MISS B. Beal 19' pullup Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,pullup,,,,,,,Mid-Range,16-24 Left Center,19.49,Missed,,,,,,,,,,,,,,,,,
610,PT04M06.00S,2023-03-05T00:18:37.0Z,5,OVERTIME,rebound,defensive,[],1629018,,,1610612761,105,105,2023-03-05T00:18:38Z,5990000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,609.0,2.0,2.0,0.0,,,,,,,,,
611,PT03M51.00S,2023-03-05T00:18:52.6Z,5,OVERTIME,2pt,Jump Shot,[],1629018,78.9257555847569,60.5392156862745,1610612761,105,107,2023-03-05T00:18:58Z,6000000,False,53.0,146.0,1,right,G. Trent Jr. 15' step back Jump Shot (26 PTS),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,step back,,,,,,,Mid-Range,8-16 Center,15.48,Made,26.0,,,,,,,,,,,,,,,,
612,PT03M25.00S,2023-03-05T00:19:17.8Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1626153,10.200394218134035,43.872549019607845,1610612764,107,107,2023-03-05T00:20:25Z,6010000,False,31.0,43.0,1,left,D. Wright driving floating Jump Shot (18 PTS),[1626153],1610612764.0,WAS,,Wright,D. Wright,driving floating,,,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,18.0,,,,,,,,,,,,,,,,
613,PT03M03.00S,2023-03-05T00:19:39.7Z,5,OVERTIME,2pt,Jump Shot,[],1629018,82.86793692509855,84.31372549019608,1610612761,107,107,2023-03-05T00:19:45Z,6020000,False,172.0,109.0,1,right,MISS G. Trent Jr. 20' pullup Shot,[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,pullup,,,,,,,Mid-Range,16-24 Right,20.3,Missed,,,,,,,,,,,,,,,,,
614,PT02M58.00S,2023-03-05T00:19:44.7Z,5,OVERTIME,rebound,defensive,[],1626153,,,1610612764,107,107,2023-03-05T00:19:45Z,6030000,False,,,0,,D. Wright REBOUND (Off:2 Def:4),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Mid-Range,16-24 Right,,,,,,,613.0,6.0,4.0,2.0,,,,,,,,,
615,PT02M41.00S,2023-03-05T00:20:02.3Z,5,OVERTIME,2pt,Jump Shot,[],204001,17.16491458607096,74.50980392156863,1610612764,107,107,2023-03-05T00:20:06Z,6040000,False,-123.0,109.0,1,left,MISS K. Porzingis 16' turnaround Shot,[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,turnaround,,,,,,,Mid-Range,16-24 Left Center,16.39,Missed,,,,,,,,,,,,,,,,,
616,PT02M40.00S,2023-03-05T00:20:03.3Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612761,107,107,2023-03-05T00:20:06Z,6050000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,615.0,,,,,,,,,,,,
618,PT02M22.00S,2023-03-05T00:20:27.7Z,5,OVERTIME,3pt,Jump Shot,[],1627832,69.85873850197109,18.627450980392158,1610612761,107,107,2023-03-05T00:20:32Z,6070000,False,-157.0,231.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Above the Break 3,24+ Left Center,27.91,Missed,,,,,,,,,,,,,,,,,
619,PT02M19.00S,2023-03-05T00:20:30.7Z,5,OVERTIME,rebound,defensive,[],1630557,,,1610612764,107,107,2023-03-05T00:20:32Z,6080000,False,,,0,,C. Kispert REBOUND (Off:0 Def:4),[1630557],1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,618.0,4.0,4.0,0.0,,,,,,,,,
621,PT02M04.00S,2023-03-05T00:21:19.2Z,5,OVERTIME,2pt,Jump Shot,[],203078,21.895532194480946,39.21568627450981,1610612764,107,107,2023-03-05T00:21:30Z,6100000,False,54.0,153.0,1,left,MISS B. Beal 16' pullup Shot - blocked,"[203078, 1627832]",1610612764.0,WAS,,Beal,B. Beal,pullup,,,,,,,Mid-Range,16-24 Right Center,16.25,Missed,,,,,,,,,,,,,VanVleet,1627832.0,,,
622,PT02M04.00S,2023-03-05T00:21:19.2Z,5,OVERTIME,block,,[],1627832,,,1610612764,107,107,2023-03-05T00:21:21Z,6110000,False,,,0,,F. VanVleet BLOCK (2 BLK),[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
623,PT02M00.00S,2023-03-05T00:21:23.2Z,5,OVERTIME,rebound,offensive,[],203078,,,1610612764,107,107,2023-03-05T00:21:30Z,6120000,False,,,0,,B. Beal REBOUND (Off:2 Def:2),[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,621.0,4.0,2.0,2.0,,,,,,,,,
624,PT01M56.00S,2023-03-05T00:21:26.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,5.469776609724048,57.107843137254896,1610612764,107,107,2023-03-05T00:21:34Z,6130000,False,-36.0,-1.0,1,left,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,,Beal,B. Beal,driving,,,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,
625,PT01M55.00S,2023-03-05T00:21:28.3Z,5,OVERTIME,rebound,defensive,[],1629018,,,1610612761,107,107,2023-03-05T00:21:28Z,6140000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,Restricted Area,0-8 Center,,,,,,,624.0,3.0,3.0,0.0,,,,,,,,,
626,PT01M47.00S,2023-03-05T00:21:35.6Z,5,OVERTIME,3pt,Jump Shot,[],1627832,94.30026281208936,3.431372549019608,1610612761,107,110,2023-03-05T00:21:40Z,6150000,False,-233.0,1.0,1,right,F. VanVleet 3PT  (22 PTS) (P. Siakam 7 AST),"[1627832, 1627783]",1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Left Corner 3,24+ Left,23.28,Made,22.0,P. Siakam,1627783.0,7.0,,,,,,,,,,,,,
628,PT01M23.00S,2023-03-05T00:22:04.0Z,5,OVERTIME,3pt,Jump Shot,[],1628398,35.03613666228647,48.77450980392157,1610612764,107,110,2023-03-05T00:22:08Z,6170000,False,6.0,277.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,Above the Break 3,24+ Center,27.69,Missed,,,,,,,,,,,,,,,,,
629,PT01M19.00S,2023-03-05T00:22:08.0Z,5,OVERTIME,rebound,defensive,[],1629018,,,1610612761,107,110,2023-03-05T00:22:08Z,6180000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,Above the Break 3,24+ Center,,,,,,,628.0,4.0,4.0,0.0,,,,,,,,,
630,PT01M09.00S,2023-03-05T00:22:22.0Z,5,OVERTIME,foul,offensive,[],1627783,,,1610612761,107,110,2023-03-05T00:22:28Z,6190000,False,,,0,,P. Siakam offensive FOUL (4 PF),"[1627783, 1628398]",1610612761.0,TOR,1628484.0,Siakam,P. Siakam,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,4.0,0.0,Kuzma,1628398.0,,,,,
632,PT01M09.00S,2023-03-05T00:22:22.0Z,5,OVERTIME,turnover,offensive foul,[],1627783,,,1610612761,107,110,2023-03-05T00:22:22Z,6210000,False,,,0,,P. Siakam offensive foul TURNOVER (4 TO),[1627783],1610612761.0,TOR,1628484.0,Siakam,P. Siakam,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,4.0,,
633,PT01M09.00S,2023-03-05T00:22:40.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612764,107,110,2023-03-05T00:22:40Z,6220000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M00.00S,2023-03-05T00:25:29.8Z,5,OVERTIME,foul,personal,['2freethrow'],1627783,,,1610612764,107,110,2023-03-05T00:25:44Z,6240000,False,,,0,,P. Siakam shooting personal FOUL (5 PF) (Kuzma 2 FT),"[1627783, 1628398]",1610612761.0,TOR,1179.0,Siakam,P. Siakam,shooting,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,5.0,0.0,Kuzma,1628398.0,,,,,
637,PT01M00.00S,2023-03-05T00:25:57.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612764,107,110,2023-03-05T00:27:51Z,6260000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M00.00S,2023-03-05T00:28:06.8Z,5,OVERTIME,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,108,110,2023-03-05T00:28:06Z,6280000,False,,,0,,K. Kuzma Free Throw 1 of 2 (15 PTS),[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
640,PT01M00.00S,2023-03-05T00:28:26.0Z,5,OVERTIME,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,109,110,2023-03-05T00:28:26Z,6290000,False,,,0,,K. Kuzma Free Throw 2 of 2 (16 PTS),[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
641,PT00M43.20S,2023-03-05T00:28:47.7Z,5,OVERTIME,3pt,Jump Shot,[],1627832,94.30026281208936,4.166666666666666,1610612761,109,113,2023-03-05T00:28:53Z,6300000,False,-229.0,1.0,1,right,F. VanVleet 3PT  (25 PTS) (S. Barnes 5 AST),"[1627832, 1630567]",1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Left Corner 3,24+ Left,22.92,Made,25.0,S. Barnes,1630567.0,5.0,,,,,,,,,,,,,
643,PT00M32.10S,2023-03-05T00:29:09.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1626153,6.915243101182654,57.107843137254896,1610612764,109,113,2023-03-05T00:29:14Z,6320000,False,-36.0,13.0,1,left,MISS D. Wright Layup - blocked,"[1626153, 1628384]",1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,Anunoby,1628384.0,,,
644,PT00M32.10S,2023-03-05T00:29:09.4Z,5,OVERTIME,block,,[],1628384,,,1610612764,109,113,2023-03-05T00:29:12Z,6330000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
645,PT00M32.00S,2023-03-05T00:29:09.5Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612764,109,113,2023-03-05T00:29:14Z,6340000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,643.0,,,,,,,,,,,,
647,PT00M29.80S,2023-03-05T00:29:38.2Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,12.302890932982917,49.50980392156863,1610612764,109,113,2023-03-05T00:29:44Z,6360000,False,2.0,63.0,1,left,MISS K. Porzingis 6' alley-oop Layup,[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,alley-oop,,,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,
648,PT00M24.90S,2023-03-05T00:29:43.1Z,5,OVERTIME,rebound,defensive,[],1627783,,,1610612761,109,113,2023-03-05T00:29:43Z,6370000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,647.0,4.0,3.0,1.0,,,,,,,,,
649,PT00M15.70S,2023-03-05T00:29:53.8Z,5,OVERTIME,foul,personal,[],1630557,,,1610612761,109,113,2023-03-05T00:30:35Z,6380000,False,,,0,,C. Kispert take personal FOUL (1 PF),"[1630557, 1630567]",1610612764.0,WAS,1179.0,Kispert,C. Kispert,take,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,0.0,Barnes,1630567.0,,,,,
651,PT00M15.70S,2023-03-05T00:30:29.4Z,5,OVERTIME,substitution,out,[],1630557,,,1610612761,109,113,2023-03-05T00:30:34Z,6400000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M15.70S,2023-03-05T00:30:29.4Z,5,OVERTIME,substitution,in,[],1630692,,,1610612761,109,113,2023-03-05T00:30:34Z,6410000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M14.10S,2023-03-05T00:30:46.2Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1627783,92.46057818659659,52.20588235294118,1610612761,109,115,2023-03-05T00:30:54Z,6420000,False,11.0,18.0,1,right,P. Siakam cutting DUNK (14 PTS) (S. Barnes 6 AST),"[1627783, 1630567]",1610612761.0,TOR,,Siakam,P. Siakam,cutting,,,,,,,Restricted Area,0-8 Center,2.14,Made,14.0,S. Barnes,1630567.0,6.0,,,,,,,,,,,,,
655,PT00M14.10S,2023-03-05T00:30:51.0Z,5,OVERTIME,foul,personal,"['inpenalty', '1freethrow']",204001,,,1610612761,109,115,2023-03-05T00:31:01Z,6440000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Siakam 1 FT),"[204001, 1627783]",1610612764.0,WAS,1628484.0,Porzingis,K. Porzingis,shooting,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,0.0,Siakam,1627783.0,,,,,
657,PT00M14.10S,2023-03-05T00:31:04.6Z,5,OVERTIME,substitution,out,[],1630692,,,1610612761,109,115,2023-03-05T00:31:35Z,6460000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M14.10S,2023-03-05T00:31:04.6Z,5,OVERTIME,substitution,in,[],1630557,,,1610612761,109,115,2023-03-05T00:31:35Z,6470000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M14.10S,2023-03-05T00:31:25.0Z,5,OVERTIME,freethrow,1 of 1,[],1627783,,,1610612761,109,116,2023-03-05T00:31:25Z,6480000,False,,,0,,P. Siakam Free Throw 1 of 1 (15 PTS),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
660,PT00M10.10S,2023-03-05T00:31:32.1Z,5,OVERTIME,3pt,Jump Shot,[],203078,30.305519053876477,12.009803921568627,1610612764,109,116,2023-03-05T00:32:07Z,6490000,False,190.0,232.0,1,left,MISS B. Beal 30' pullup 3PT,[203078],1610612764.0,WAS,,Beal,B. Beal,pullup,,,,,,,Above the Break 3,24+ Right Center,30.02,Missed,,,,,,,,,,,,,,,,,
661,PT00M06.50S,2023-03-05T00:31:35.7Z,5,OVERTIME,rebound,defensive,[],1629018,,,1610612761,109,116,2023-03-05T00:31:35Z,6500000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:5),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,660.0,5.0,5.0,0.0,,,,,,,,,
662,PT00M00.00S,2023-03-05T00:31:43.8Z,5,OVERTIME,period,end,[],0,,,1610612761,109,116,2023-03-05T00:31:43Z,6510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2023-03-05T00:31:45.7Z,5,OVERTIME,game,end,[],0,,,0,109,116,2023-03-05T00:31:45Z,6520000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
