actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
502,PT10M29.00S,2026-01-11T22:20:24.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,79,79,2026-01-11T22:20:32Z,5000000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,501.0,,,,,,,,,,,,,,,,,
503,PT10M29.00S,2026-01-11T22:20:28.6Z,4,REGULAR,foul,personal,[],1630592,,,1610612763,79,79,2026-01-11T22:20:35Z,5010000,False,,,0,,J. Wilson loose ball personal FOUL (1 PF),"[1630592, 1629111]",1610612751.0,BKN,loose ball,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Landale,1629111.0,,
505,PT10M21.00S,2026-01-11T22:20:59.1Z,4,REGULAR,foul,technical,['1freethrow'],1630560,,,1610612763,79,79,2026-01-11T22:21:06Z,5030000,False,,,0,,C. Thomas defensive-3-second technical FOUL (1 Tech),[1630560],1610612751.0,BKN,defensive-3-second,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,1627963.0,0.0,1.0,,,,
506,PT10M21.00S,2026-01-11T22:21:21.0Z,4,REGULAR,freethrow,1 of 1,[],1642285,,,1610612763,80,79,2026-01-11T22:21:21Z,5040000,False,,,0,,C. Spencer technical Free Throw 1 of 1 (7 PTS),[1642285],1610612763.0,MEM,technical,,,Spencer,C. Spencer,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
507,PT10M14.00S,2026-01-11T22:21:42.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641713,92.59198423127464,48.28431372549019,1610612763,82,79,2026-01-11T22:21:48Z,5050000,False,-9.0,17.0,1,right,G. Jackson driving Layup (2 PTS) (C. Spencer 9 AST),"[1641713, 1642285]",1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,1.91,Made,,2.0,C. Spencer,1642285.0,9.0,,,,,,,,,,,,,
509,PT10M14.00S,2026-01-11T22:21:45.4Z,4,REGULAR,foul,personal,['1freethrow'],1630592,,,1610612763,82,79,2026-01-11T22:21:53Z,5070000,False,,,0,,J. Wilson shooting personal FOUL (2 PF) (Jackson 1 FT),"[1630592, 1641713]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Jackson,1641713.0,,
511,PT10M14.00S,2026-01-11T22:22:19.9Z,4,REGULAR,freethrow,1 of 1,[],1641713,,,1610612763,83,79,2026-01-11T22:22:19Z,5090000,False,,,0,,G. Jackson Free Throw 1 of 1 (3 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
512,PT10M01.00S,2026-01-11T22:22:37.7Z,4,REGULAR,3pt,Jump Shot,[],1642849,28.597240473061763,75.98039215686273,1610612751,83,79,2026-01-11T22:22:42Z,5100000,False,-130.0,216.0,1,left,MISS N. Traore 25' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
513,PT09M56.00S,2026-01-11T22:22:42.7Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,83,79,2026-01-11T22:22:42Z,5110000,False,,,0,,C. Coward REBOUND (Off:1 Def:6),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,512.0,,,,,7.0,6.0,1.0,,,,,,,,,,
514,PT09M45.00S,2026-01-11T22:22:53.6Z,4,REGULAR,3pt,Jump Shot,[],1642907,74.19513797634691,16.911764705882355,1610612763,83,79,2026-01-11T22:22:59Z,5120000,False,-165.0,190.0,1,right,MISS C. Coward 25' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
515,PT09M40.00S,2026-01-11T22:22:58.6Z,4,REGULAR,rebound,offensive,[],1642285,,,1610612763,83,79,2026-01-11T22:28:13Z,5130000,False,,,0,,C. Spencer REBOUND (Off:1 Def:2),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,,,514.0,,,,,3.0,2.0,1.0,,,,,,,,,,
516,PT09M37.00S,2026-01-11T22:23:02.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1642285,78.66294349540078,53.18627450980392,1610612763,85,79,2026-01-11T22:23:07Z,5140000,False,16.0,148.0,1,right,C. Spencer 14' pullup Jump Shot (9 PTS),[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Mid-Range,8-16 Center,14.9,Made,,9.0,,,,,,,,,,,,,,,,
517,PT09M08.00S,2026-01-11T22:23:29.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,35.167542706964525,74.26470588235294,1610612751,85,82,2026-01-11T22:23:34Z,5150000,False,-121.0,278.0,1,left,C. Thomas 30' 3PT pullup (5 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,30.34,Made,,5.0,,,,,,,,,,,,,,,,
518,PT08M58.00S,2026-01-11T22:23:40.1Z,4,REGULAR,3pt,Jump Shot,[],1642285,70.51576872536137,23.52941176470588,1610612763,85,82,2026-01-11T22:23:44Z,5160000,False,-132.0,225.0,1,right,MISS C. Spencer 26' pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
519,PT08M55.00S,2026-01-11T22:23:43.1Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,85,82,2026-01-11T22:23:44Z,5170000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,518.0,,,,,1.0,1.0,0.0,,,,,,,,,,
520,PT08M45.00S,2026-01-11T22:23:53.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,12.959921156373195,48.28431372549019,1610612751,85,84,2026-01-11T22:23:57Z,5180000,False,9.0,69.0,1,left,C. Thomas 6' driving finger roll Layup (7 PTS) (J. Wilson 1 AST),"[1630560, 1630592]",1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,6.98,Made,,7.0,J. Wilson,1630592.0,1.0,,,,,,,,,,,,,
522,PT08M29.00S,2026-01-11T22:24:11.9Z,4,REGULAR,foul,personal,[],1631213,,,1610612763,85,84,2026-01-11T22:24:19Z,5200000,False,,,0,,T. Martin personal FOUL (2 PF),"[1631213, 1629111]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,2.0,0.0,Landale,1629111.0,,
524,PT08M29.00S,2026-01-11T22:24:21.1Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,85,84,2026-01-11T22:24:28Z,5220000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M29.00S,2026-01-11T22:24:21.1Z,4,REGULAR,substitution,in,[],1631246,,,1610612763,85,84,2026-01-11T22:24:28Z,5230000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M21.00S,2026-01-11T22:24:42.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.44480946123521,39.46078431372549,1610612763,87,84,2026-01-11T22:24:47Z,5240000,False,-53.0,94.0,1,right,J. Jackson Jr. 10' driving floating Jump Shot (12 PTS) (C. Spencer 10 AST),"[1628991, 1642285]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.75,Made,,12.0,C. Spencer,1642285.0,10.0,,,,,,,,,,,,,
528,PT08M00.00S,2026-01-11T22:25:03.4Z,4,REGULAR,3pt,Jump Shot,[],1631213,29.25427069645204,22.058823529411764,1610612751,87,84,2026-01-11T22:25:10Z,5260000,False,140.0,222.0,1,left,MISS T. Martin 26' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
529,PT07M58.00S,2026-01-11T22:25:05.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,87,84,2026-01-11T22:25:10Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,528.0,,,,,,,,,,,,,,,,,
530,PT07M58.00S,2026-01-11T22:25:09.0Z,4,REGULAR,foul,personal,[],1642907,,,1610612751,87,84,2026-01-11T22:25:22Z,5280000,False,,,0,,C. Coward loose ball personal FOUL (2 PF),"[1642907, 1630592]",1610612763.0,MEM,loose ball,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,2.0,0.0,Wilson,1630592.0,,
532,PT07M58.00S,2026-01-11T22:25:20.7Z,4,REGULAR,substitution,out,[],1628991,,,1610612751,87,84,2026-01-11T22:25:25Z,5300000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M58.00S,2026-01-11T22:25:20.7Z,4,REGULAR,substitution,out,[],1642907,,,1610612751,87,84,2026-01-11T22:25:25Z,5310000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M58.00S,2026-01-11T22:25:20.7Z,4,REGULAR,substitution,in,[],203484,,,1610612751,87,84,2026-01-11T22:25:25Z,5320000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M58.00S,2026-01-11T22:25:20.7Z,4,REGULAR,substitution,in,[],1630583,,,1610612751,87,84,2026-01-11T22:25:25Z,5330000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M47.00S,2026-01-11T22:25:47.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,8.09789750328515,52.450980392156865,1610612751,87,84,2026-01-11T22:25:52Z,5340000,False,-12.0,24.0,1,left,MISS D. Sharpe Layup - blocked,"[1630549, 1630583]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.66,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
538,PT07M47.00S,2026-01-11T22:25:47.0Z,4,REGULAR,block,,[],1630583,,,1610612751,87,84,2026-01-11T22:25:48Z,5350000,False,,,0,,S. Aldama BLOCK (2 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
539,PT07M43.00S,2026-01-11T22:25:51.0Z,4,REGULAR,rebound,offensive,[],1630592,,,1610612751,87,84,2026-01-11T22:25:52Z,5360000,False,,,0,,J. Wilson REBOUND (Off:1 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,536.0,,,,,1.0,0.0,1.0,,,,,,,,,,
540,PT07M43.00S,2026-01-11T22:25:50.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630592,5.590000152587891,50.0,1610612751,87,86,2026-01-11T22:25:50Z,5370000,False,0.0,0.0,1,left,J. Wilson putback Layup (8 PTS),[1630592],1610612751.0,BKN,putback,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Left,0.0,Made,,8.0,,,,,,,,,,,,,,,,
541,PT07M31.00S,2026-01-11T22:26:01.8Z,4,REGULAR,2pt,Jump Shot,[],203484,93.9060446780552,12.254901960784313,1610612763,87,86,2026-01-11T22:26:08Z,5380000,False,-189.0,5.0,1,right,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,18.88,Missed,,,,,,,,,,,,,,,,,,
542,PT07M27.00S,2026-01-11T22:26:05.8Z,4,REGULAR,rebound,offensive,[],203484,,,1610612763,87,86,2026-01-11T22:26:08Z,5390000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:3),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,,,541.0,,,,,4.0,3.0,1.0,,,,,,,,,,
543,PT07M26.00S,2026-01-11T22:26:07.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203484,94.43166885676742,3.9215686274509802,1610612763,87,86,2026-01-11T22:26:11Z,5400000,False,-230.0,0.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
544,PT07M23.00S,2026-01-11T22:26:10.2Z,4,REGULAR,rebound,offensive,[],1631246,,,1610612763,87,86,2026-01-11T22:26:11Z,5410000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,,,543.0,,,,,3.0,2.0,1.0,,,,,,,,,,
545,PT07M23.00S,2026-01-11T22:26:10.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631246,94.40999984741211,50.0,1610612763,87,86,2026-01-11T22:26:10Z,5420000,False,0.0,0.0,1,right,MISS V. Williams Jr. tip Layup,[1631246],1610612763.0,MEM,tip,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
546,PT07M22.00S,2026-01-11T22:26:11.4Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,87,86,2026-01-11T22:26:11Z,5430000,False,,,0,,D. Sharpe REBOUND (Off:5 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,545.0,,,,,11.0,6.0,5.0,,,,,,,,,,
547,PT07M11.00S,2026-01-11T22:26:22.3Z,4,REGULAR,3pt,Jump Shot,[],1630560,12.565703022339028,3.9215686274509802,1610612751,87,86,2026-01-11T22:26:27Z,5440000,False,230.0,66.0,1,left,MISS C. Thomas pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,,
548,PT07M08.00S,2026-01-11T22:26:25.5Z,4,REGULAR,rebound,offensive,[],1631213,,,1610612751,87,86,2026-01-11T22:26:25Z,5450000,False,,,0,,T. Martin REBOUND (Off:1 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,,,547.0,,,,,2.0,1.0,1.0,,,,,,,,,,
549,PT07M02.00S,2026-01-11T22:26:31.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630592,7.046649145860711,94.85294117647058,1610612751,87,89,2026-01-11T22:26:35Z,5460000,False,-224.0,14.0,1,left,J. Wilson 3PT  (11 PTS) (N. Traore 5 AST),"[1630592, 1642849]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,22.47,Made,,11.0,N. Traore,1642849.0,5.0,,,,,,,,,,,,,
551,PT07M01.00S,2026-01-11T22:26:44.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,87,89,2026-01-11T22:26:44Z,5480000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M38.00S,2026-01-11T22:30:08.1Z,4,REGULAR,2pt,Jump Shot,[],1630583,92.06636005256242,17.15686274509804,1610612763,87,89,2026-01-11T22:30:13Z,5500000,False,-164.0,22.0,1,right,MISS S. Aldama 16' turnaround fadeaway Shot,[1630583],1610612763.0,MEM,turnaround fadeaway,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left,16.57,Missed,,,,,,,,,,,,,,,,,,
554,PT06M35.00S,2026-01-11T22:30:11.1Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,87,89,2026-01-11T22:30:13Z,5510000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left,,,553.0,,,,,2.0,2.0,0.0,,,,,,,,,,
555,PT06M17.00S,2026-01-11T22:30:27.8Z,4,REGULAR,2pt,Jump Shot,[],1630560,3.3672798948751645,13.970588235294118,1610612751,87,91,2026-01-11T22:30:31Z,5520000,False,180.0,-21.0,1,left,C. Thomas 18' step back Jump Shot (9 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right,18.13,Made,,9.0,,,,,,,,,,,,,,,,
556,PT06M06.00S,2026-01-11T22:30:41.9Z,4,REGULAR,turnover,out-of-bounds,[],1642285,,,1610612763,87,91,2026-01-11T22:30:46Z,5530000,False,,,0,,C. Spencer bad pass out-of-bounds TURNOVER (2 TO),[1642285],1610612763.0,MEM,bad pass,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,,,2530.0,,,,,,
615,PT05M52.00S,2026-01-11T22:30:55.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,8.360709592641262,47.794117647058826,1610612751,87,91,2026-01-11T22:39:54Z,5545000,False,11.0,26.0,1,left,MISS C. Thomas driving floating Shot - blocked,"[1630560, 1630583]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
660,PT05M52.00S,2026-01-11T22:30:55.7Z,4,REGULAR,block,,[],1630583,,,1610612751,87,91,2026-01-11T22:49:27Z,5548750,False,,,0,,S. Aldama BLOCK (3 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
616,PT05M52.00S,2026-01-11T22:30:55.7Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,87,91,2026-01-11T22:39:54Z,5552500,False,,,0,,D. Sharpe REBOUND (Off:6 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,615.0,,,,,12.0,6.0,6.0,,,,,,,,,,
559,PT05M48.00S,2026-01-11T22:31:09.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630592,28.33442838370565,24.264705882352942,1610612751,87,91,2026-01-11T22:39:54Z,5560000,False,129.0,214.0,1,left,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,,,,,,,,,,,,,,,,,
560,PT05M48.00S,2026-01-11T22:31:09.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,87,91,2026-01-11T22:31:21Z,5570000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,559.0,,,,,,,,,,,,,,,,,
562,PT05M48.00S,2026-01-11T22:31:21.1Z,4,REGULAR,substitution,out,[],1642285,,,1610612763,87,91,2026-01-11T22:31:23Z,5590000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M48.00S,2026-01-11T22:31:21.1Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,87,91,2026-01-11T22:31:23Z,5600000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M34.00S,2026-01-11T22:31:44.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,82.9993429697766,56.372549019607845,1610612763,87,91,2026-01-11T22:31:49Z,5610000,False,32.0,107.0,1,right,MISS J. Landale 11' floating Shot,[1629111],1610612763.0,MEM,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,11.19,Missed,,,,,,,,,,,,,,,,,,
565,PT05M31.00S,2026-01-11T22:31:47.0Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,87,91,2026-01-11T22:31:49Z,5620000,False,,,0,,D. Sharpe REBOUND (Off:6 Def:7),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,564.0,,,,,13.0,7.0,6.0,,,,,,,,,,
566,PT05M25.00S,2026-01-11T22:31:52.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,32.14520367936925,59.55882352941176,1610612751,87,91,2026-01-11T22:47:59Z,5630000,False,-48.0,250.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
567,PT05M22.00S,2026-01-11T22:31:55.7Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612763,87,91,2026-01-11T22:31:56Z,5640000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:3),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,566.0,,,,,4.0,3.0,1.0,,,,,,,,,,
568,PT05M14.00S,2026-01-11T22:32:03.8Z,4,REGULAR,3pt,Jump Shot,[],203484,67.62483574244416,71.56862745098039,1610612763,90,91,2026-01-11T22:32:07Z,5650000,False,108.0,252.0,1,right,K. Caldwell-Pope 27' 3PT  (14 PTS) (V. Williams Jr. 4 AST),"[203484, 1631246]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,27.39,Made,,14.0,V. Williams Jr.,1631246.0,4.0,,,,,,,,,,,,,
570,PT05M12.00S,2026-01-11T22:32:10.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,90,91,2026-01-11T22:32:10Z,5670000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M12.00S,2026-01-11T22:33:49.4Z,4,REGULAR,substitution,out,[],1629111,,,1610612751,90,91,2026-01-11T22:34:51Z,5680000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M12.00S,2026-01-11T22:33:49.4Z,4,REGULAR,substitution,out,[],1630549,,,1610612751,90,91,2026-01-11T22:34:51Z,5690000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M12.00S,2026-01-11T22:33:49.4Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,90,91,2026-01-11T22:34:51Z,5700000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M12.00S,2026-01-11T22:33:49.4Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,90,91,2026-01-11T22:34:51Z,5710000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M12.00S,2026-01-11T22:33:49.4Z,4,REGULAR,substitution,in,[],1642377,,,1610612751,90,91,2026-01-11T22:34:51Z,5720000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M12.00S,2026-01-11T22:33:49.4Z,4,REGULAR,substitution,in,[],1629611,,,1610612751,90,91,2026-01-11T22:34:51Z,5730000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M12.00S,2026-01-11T22:33:49.4Z,4,REGULAR,substitution,in,[],1641730,,,1610612751,90,91,2026-01-11T22:34:51Z,5740000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M12.00S,2026-01-11T22:33:49.4Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,90,91,2026-01-11T22:34:51Z,5750000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M50.00S,2026-01-11T22:35:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,6.521024967148489,52.20588235294118,1610612751,90,91,2026-01-11T22:35:25Z,5760000,False,-11.0,9.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,,,,,
580,PT04M46.00S,2026-01-11T22:35:23.6Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,90,91,2026-01-11T22:35:25Z,5770000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,579.0,,,,,5.0,3.0,2.0,,,,,,,,,,
581,PT04M41.00S,2026-01-11T22:35:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.32917214191852,42.64705882352941,1610612763,90,91,2026-01-11T22:35:38Z,5780000,False,-37.0,20.0,1,right,MISS J. Jackson Jr. driving finger roll Layup - blocked,"[1628991, 1629651]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
582,PT04M41.00S,2026-01-11T22:35:29.2Z,4,REGULAR,block,,[],1629651,,,1610612763,90,91,2026-01-11T22:35:31Z,5790000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
