actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT05M49.00S,2026-03-13T00:23:05.0Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612742,9,14,2026-03-13T00:23:05Z,860000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,
87,PT05M45.00S,2026-03-13T00:23:11.6Z,1,REGULAR,foul,personal,['2freethrow'],1631174,,,1610612742,9,14,2026-03-13T00:23:20Z,870000,False,,,0,,T. Burton shooting personal FOUL (1 PF) (Marshall 2 FT),"[1631174, 1630230]",1610612763.0,MEM,shooting,,,Burton,T. Burton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627529.0,,1.0,0.0,Marshall,1630230.0,,,,,,,,
89,PT05M45.00S,2026-03-13T00:23:33.9Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,9,15,2026-03-13T00:23:56Z,890000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
90,PT05M45.00S,2026-03-13T00:23:34.5Z,1,REGULAR,substitution,out,[],1641765,,,1610612742,9,15,2026-03-13T00:23:42Z,900000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M45.00S,2026-03-13T00:23:34.5Z,1,REGULAR,substitution,out,[],1642843,,,1610612742,9,15,2026-03-13T00:23:42Z,910000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M45.00S,2026-03-13T00:23:34.5Z,1,REGULAR,substitution,in,[],1641707,,,1610612742,9,15,2026-03-13T00:23:42Z,920000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M45.00S,2026-03-13T00:23:34.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,9,15,2026-03-13T00:23:42Z,930000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M45.00S,2026-03-13T00:23:33.9Z,1,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,9,15,2026-03-13T00:23:56Z,940000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT05M42.00S,2026-03-13T00:23:36.9Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612763,9,15,2026-03-13T00:23:56Z,950000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,,,
96,PT05M36.00S,2026-03-13T00:24:01.2Z,1,REGULAR,turnover,bad pass,[],1642942,,,1610612763,9,15,2026-03-13T00:24:05Z,960000,False,,,0,,J. Mashack bad pass TURNOVER (1 TO),"[1642942, 1630230]",1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,Marshall,1630230.0,,
97,PT05M36.00S,2026-03-13T00:24:01.2Z,1,REGULAR,steal,,[],1630230,,,1610612742,9,15,2026-03-13T00:24:04Z,970000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
98,PT05M31.00S,2026-03-13T00:24:05.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630230,85.62746386333771,48.28431372549019,1610612742,9,15,2026-03-13T00:30:09Z,980000,False,-9.0,83.0,1,right,MISS N. Marshall 8' running pullup Shot,[1630230],1610612742.0,DAL,running pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,,,,,,,,,
99,PT05M26.00S,2026-03-13T00:24:10.9Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612763,9,15,2026-03-13T00:30:09Z,990000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,98.0,1.0,1.0,0.0,,,,
100,PT05M18.00S,2026-03-13T00:24:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,5.732588699080158,44.11764705882353,1610612763,9,15,2026-03-13T00:24:24Z,1000000,False,29.0,1.0,1,left,MISS T. Hendricks driving Layup - blocked,"[1641707, 1628963]",1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
110,PT05M18.00S,2026-03-13T00:24:18.4Z,1,REGULAR,block,,[],1628963,,,1610612763,9,15,2026-03-13T00:25:56Z,1005000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
101,PT05M15.00S,2026-03-13T00:24:21.4Z,1,REGULAR,rebound,offensive,[],1641707,,,1610612763,9,15,2026-03-13T00:25:56Z,1010000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:1),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,100.0,2.0,1.0,1.0,,,,
102,PT05M13.00S,2026-03-13T00:24:23.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641712,14.536793692509855,60.5392156862745,1610612763,9,15,2026-03-13T00:24:30Z,1020000,False,-53.0,84.0,1,left,MISS R. Rupert 9' pullup Shot,[1641712],1610612763.0,MEM,pullup,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Left,9.92,Missed,,,,,,,,,,,,,,,,,,
103,PT05M13.00S,2026-03-13T00:24:23.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,9,15,2026-03-13T00:24:30Z,1030000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,102.0,,,,,,,
104,PT05M13.00S,2026-03-13T00:24:29.3Z,1,REGULAR,foul,personal,[],1642942,,,1610612742,9,15,2026-03-13T00:26:51Z,1040000,False,,,0,,J. Mashack loose ball personal FOUL (1 PF),"[1642942, 1630314]",1610612763.0,MEM,loose ball,,,Mashack,J. Mashack,,,,,Mid-Range,8-16 Right,,,,,,,1162.0,,1.0,0.0,Williams,1630314.0,,,,,,,,
106,PT05M07.00S,2026-03-13T00:24:53.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642377,,,1610612742,9,15,2026-03-13T00:25:22Z,1060000,False,,,0,,J. Wells personal FOUL (1 PF) (Williams 2 FT),"[1642377, 1630314]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,1162.0,,1.0,0.0,Williams,1630314.0,,,,,,,,
108,PT05M07.00S,2026-03-13T00:25:26.1Z,1,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,9,16,2026-03-13T00:25:26Z,1080000,False,,,0,,B. Williams Free Throw 1 of 2 (1 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
109,PT05M07.00S,2026-03-13T00:25:46.1Z,1,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,9,17,2026-03-13T00:25:46Z,1090000,False,,,0,,B. Williams Free Throw 2 of 2 (2 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
111,PT04M47.00S,2026-03-13T00:26:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641712,7.046649145860711,52.69607843137255,1610612763,9,17,2026-03-13T00:27:20Z,1100000,False,-13.0,14.0,1,left,MISS R. Rupert driving finger roll Layup - blocked,"[1641712, 1628997]",1610612763.0,MEM,driving finger roll,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,Martin,1628997.0
112,PT04M47.00S,2026-03-13T00:26:08.8Z,1,REGULAR,block,,[],1628997,,,1610612763,9,17,2026-03-13T00:26:11Z,1110000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT04M47.00S,2026-03-13T00:26:08.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,9,17,2026-03-13T00:27:20Z,1120000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,111.0,,,,,,,
115,PT04M44.00S,2026-03-13T00:26:26.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631174,29.6484888304862,29.901960784313726,1610612763,9,17,2026-03-13T00:26:31Z,1140000,False,100.0,226.0,1,left,MISS T. Burton 24' step back 3PT,[1631174],1610612763.0,MEM,step back,,,Burton,T. Burton,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
116,PT04M41.00S,2026-03-13T00:26:29.9Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612742,9,17,2026-03-13T00:26:31Z,1150000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,115.0,2.0,2.0,0.0,,,,
117,PT04M31.00S,2026-03-13T00:26:40.6Z,1,REGULAR,3pt,Jump Shot,[],203114,70.64717477003943,23.03921568627451,1610612742,9,20,2026-03-13T00:26:45Z,1160000,False,-135.0,223.0,1,right,K. Middleton 26' 3PT step back (6 PTS) (C. Martin 1 AST),"[203114, 1628997]",1610612742.0,DAL,step back,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,26.09,Made,6.0,C. Martin,1628997.0,1.0,,,,,,,,,,,,,,
119,PT04M12.00S,2026-03-13T00:26:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642942,5.601182654402102,45.588235294117645,1610612763,11,20,2026-03-13T00:27:03Z,1180000,False,22.0,0.0,1,left,J. Mashack driving floating bank Jump Shot (2 PTS) (J. Wells 1 AST),"[1642942, 1642377]",1610612763.0,MEM,driving floating bank,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,2.21,Made,2.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
121,PT03M54.00S,2026-03-13T00:27:16.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,92.85479632063075,43.872549019607845,1610612742,11,22,2026-03-13T00:27:22Z,1200000,False,-31.0,15.0,1,right,M. Bagley III driving floating bank Jump Shot (2 PTS),[1628963],1610612742.0,DAL,driving floating bank,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,3.39,Made,2.0,,,,,,,,,,,,,,,,,
122,PT03M42.00S,2026-03-13T00:27:28.6Z,1,REGULAR,3pt,Jump Shot,[],1631174,29.6484888304862,25.735294117647058,1610612763,11,22,2026-03-13T00:27:36Z,1210000,False,121.0,226.0,1,left,MISS T. Burton 25' 3PT,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
123,PT03M39.00S,2026-03-13T00:27:31.6Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612742,11,22,2026-03-13T00:27:36Z,1220000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,122.0,3.0,3.0,0.0,,,,
124,PT03M24.00S,2026-03-13T00:27:46.9Z,1,REGULAR,2pt,Jump Shot,[],203114,87.46714848883047,21.07843137254902,1610612742,11,22,2026-03-13T00:27:51Z,1230000,False,-145.0,65.0,1,right,MISS K. Middleton 15' floating Shot,[203114],1610612742.0,DAL,floating,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,15.87,Missed,,,,,,,,,,,,,,,,,,
125,PT03M20.00S,2026-03-13T00:27:49.9Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612742,11,22,2026-03-13T00:27:49Z,1240000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,124.0,4.0,3.0,1.0,,,,
126,PT03M19.00S,2026-03-13T00:27:51.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,80.1084099868594,93.62745098039215,1610612742,11,22,2026-03-13T00:27:55Z,1250000,False,218.0,134.0,1,right,MISS C. Martin 25' 3PT,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
127,PT03M16.00S,2026-03-13T00:27:54.0Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612763,11,22,2026-03-13T00:27:55Z,1260000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:2),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,126.0,3.0,2.0,1.0,,,,
128,PT03M10.00S,2026-03-13T00:28:00.0Z,1,REGULAR,3pt,Jump Shot,[],1641707,32.670827858081466,47.794117647058826,1610612763,11,22,2026-03-13T00:28:03Z,1270000,False,11.0,255.0,1,left,MISS T. Hendricks 25' 3PT,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,,
129,PT03M07.00S,2026-03-13T00:28:03.0Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612742,11,22,2026-03-13T00:28:03Z,1280000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,
130,PT02M58.00S,2026-03-13T00:28:12.5Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612742,11,22,2026-03-13T00:28:19Z,1290000,False,,,0,,N. Marshall bad pass TURNOVER (3 TO),"[1630230, 1641712]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left Center,,,,,,,,3.0,,,,,,,,,Rupert,1641712.0,,
131,PT02M58.00S,2026-03-13T00:28:12.5Z,1,REGULAR,steal,,[],1641712,,,1610612763,11,22,2026-03-13T00:28:14Z,1300000,False,,,0,,R. Rupert STEAL (1 STL),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
132,PT02M44.00S,2026-03-13T00:28:26.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642377,17.427726675427067,93.62745098039215,1610612763,14,22,2026-03-13T00:28:29Z,1310000,False,-218.0,111.0,1,left,J. Wells 24' 3PT  (3 PTS) (J. Mashack 1 AST),"[1642377, 1642942]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.49,Made,3.0,J. Mashack,1642942.0,1.0,,,,,,,,,,,,,,
134,PT02M27.00S,2026-03-13T00:28:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.32917214191852,52.69607843137255,1610612742,14,22,2026-03-13T00:28:47Z,1330000,False,13.0,20.0,1,right,MISS C. Martin driving Layup,[1628997],1610612742.0,DAL,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
135,PT02M27.00S,2026-03-13T00:28:43.6Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612742,14,22,2026-03-13T00:28:47Z,1340000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,134.0,1.0,0.0,1.0,,,,
136,PT02M27.00S,2026-03-13T00:28:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,94.40999984741211,50.0,1610612742,14,24,2026-03-13T00:28:46Z,1350000,False,0.0,0.0,1,right,C. Martin tip Layup (2 PTS),[1628997],1610612742.0,DAL,tip,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
137,PT02M27.00S,2026-03-13T00:28:48.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,14,24,2026-03-13T00:28:48Z,1360000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M27.00S,2026-03-13T00:31:22.5Z,1,REGULAR,substitution,out,[],1642377,,,1610612763,14,24,2026-03-13T00:31:46Z,1380000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M27.00S,2026-03-13T00:31:22.5Z,1,REGULAR,substitution,out,[],1641712,,,1610612763,14,24,2026-03-13T00:31:46Z,1390000,False,,,0,,SUB out: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M27.00S,2026-03-13T00:31:22.5Z,1,REGULAR,substitution,out,[],1630230,,,1610612763,14,24,2026-03-13T00:31:46Z,1400000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M27.00S,2026-03-13T00:31:22.5Z,1,REGULAR,substitution,out,[],1628963,,,1610612763,14,24,2026-03-13T00:31:46Z,1410000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M27.00S,2026-03-13T00:31:22.5Z,1,REGULAR,substitution,in,[],1642914,,,1610612763,14,24,2026-03-13T00:31:46Z,1420000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M27.00S,2026-03-13T00:31:22.5Z,1,REGULAR,substitution,in,[],1641713,,,1610612763,14,24,2026-03-13T00:31:46Z,1430000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M27.00S,2026-03-13T00:31:22.5Z,1,REGULAR,substitution,in,[],1629655,,,1610612763,14,24,2026-03-13T00:31:46Z,1440000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M27.00S,2026-03-13T00:31:22.5Z,1,REGULAR,substitution,in,[],1629023,,,1610612763,14,24,2026-03-13T00:31:46Z,1450000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M08.00S,2026-03-13T00:32:13.1Z,1,REGULAR,3pt,Jump Shot,[],1641713,31.882391590013142,59.55882352941176,1610612763,14,24,2026-03-13T00:32:23Z,1460000,False,-48.0,247.0,1,left,MISS G. Jackson 25' step back 3PT,[1641713],1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,
149,PT02M06.00S,2026-03-13T00:32:15.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,14,24,2026-03-13T00:32:23Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,148.0,,,,,,,
151,PT02M01.00S,2026-03-13T00:32:42.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641707,28.991458607095925,24.754901960784316,1610612763,14,24,2026-03-13T00:32:46Z,1490000,False,126.0,220.0,1,left,MISS T. Hendricks 25' 3PT,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
152,PT01M58.00S,2026-03-13T00:32:45.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,14,24,2026-03-13T00:32:46Z,1500000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,151.0,2.0,2.0,0.0,,,,
177,PT01M40.00S,2026-03-13T00:32:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.77463863337714,50.98039215686274,1610612742,14,24,2026-03-13T00:38:18Z,1505000,False,5.0,6.0,1,right,MISS D. Gafford driving Layup - blocked,"[1629655, 1641707]",1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,Hendricks,1641707.0
178,PT01M40.00S,2026-03-13T00:32:54.1Z,1,REGULAR,block,,[],1641707,,,1610612742,14,24,2026-03-13T00:38:18Z,1507500,False,,,0,,T. Hendricks BLOCK (1 BLK),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT01M39.00S,2026-03-13T00:32:55.1Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,14,24,2026-03-13T00:38:18Z,1508750,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,177.0,2.0,1.0,1.0,,,,
153,PT01M38.00S,2026-03-13T00:33:05.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,90.3580814717477,48.28431372549019,1610612742,14,26,2026-03-13T00:40:42Z,1510000,False,-9.0,38.0,1,right,D. Gafford putback Layup (4 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.91,Made,4.0,,,,,,,,,,,,,,,,,
154,PT01M29.00S,2026-03-13T00:33:14.9Z,1,REGULAR,3pt,Jump Shot,[],1631174,33.065045992115635,53.92156862745098,1610612763,14,26,2026-03-13T00:33:24Z,1520000,False,-20.0,258.0,1,left,MISS T. Burton 25' pullup bank 3PT,[1631174],1610612763.0,MEM,pullup bank,,,Burton,T. Burton,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
155,PT01M24.00S,2026-03-13T00:33:19.9Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,14,26,2026-03-13T00:33:24Z,1530000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,154.0,3.0,3.0,0.0,,,,
156,PT01M17.00S,2026-03-13T00:33:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.85479632063075,54.41176470588235,1610612742,14,28,2026-03-13T00:33:34Z,1540000,False,22.0,15.0,1,right,P. Washington driving Layup (4 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.65,Made,4.0,,,,,,,,,,,,,,,,,
157,PT01M08.00S,2026-03-13T00:33:40.7Z,1,REGULAR,foul,personal,[],1629655,,,1610612763,14,28,2026-03-13T00:33:49Z,1550000,False,,,0,,D. Gafford personal FOUL (1 PF),"[1629655, 1642914]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,1.0,0.0,Small,1642914.0,,,,,,,,
159,PT01M03.00S,2026-03-13T00:33:59.4Z,1,REGULAR,3pt,Jump Shot,[],1641713,27.94021024967148,14.215686274509803,1610612763,17,28,2026-03-13T00:47:23Z,1570000,False,179.0,210.0,1,left,G. Jackson 27' 3PT  (4 PTS) (J. Small 1 AST),"[1641713, 1642914]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,27.59,Made,4.0,J. Small,1642914.0,1.0,,,,,,,,,,,,,,
161,PT00M45.60S,2026-03-13T00:34:22.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642942,,,1610612742,17,28,2026-03-13T00:34:45Z,1590000,False,,,0,,J. Mashack personal FOUL (2 PF) (Gafford 2 FT),"[1642942, 1629655]",1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Mid-Range,16-24 Left Center,,,,,,,203592.0,,2.0,0.0,Gafford,1629655.0,,,,,,,,
163,PT00M45.60S,2026-03-13T00:34:52.4Z,1,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,17,29,2026-03-13T00:35:20Z,1610000,False,,,0,,D. Gafford Free Throw 1 of 2 (5 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
164,PT00M45.60S,2026-03-13T00:34:52.4Z,1,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,17,29,2026-03-13T00:35:20Z,1620000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
165,PT00M41.90S,2026-03-13T00:34:56.1Z,1,REGULAR,rebound,offensive,[],203114,,,1610612742,17,29,2026-03-13T00:35:20Z,1630000,False,,,0,,K. Middleton REBOUND (Off:1 Def:0),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,164.0,1.0,0.0,1.0,,,,
