actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
435,PT06M13.00S,2026-02-26T02:01:36.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,68,82,2026-02-26T02:01:51Z,4280000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,202901.0,,,,,,,,,,,,,
436,PT06M13.00S,2026-02-26T02:01:38.8Z,3,REGULAR,substitution,out,[],201143,,,1610612763,68,82,2026-02-26T02:01:42Z,4290000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M13.00S,2026-02-26T02:01:38.8Z,3,REGULAR,substitution,in,[],1642366,,,1610612763,68,82,2026-02-26T02:01:42Z,4300000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M57.00S,2026-02-26T02:02:06.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641712,6.1268068331143235,4.166666666666666,1610612763,68,82,2026-02-26T02:02:10Z,4310000,False,229.0,5.0,1,left,MISS R. Rupert 3PT,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
439,PT05M53.00S,2026-02-26T02:02:10.0Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,68,82,2026-02-26T02:02:10Z,4320000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,
440,PT05M40.00S,2026-02-26T02:02:22.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,87.99277266754271,37.5,1610612744,68,82,2026-02-26T02:02:34Z,4330000,False,-62.0,60.0,1,right,MISS P. Spencer 8' pullup Shot,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Left,8.69,Missed,,,,,,,,,,,,,,,,,,
441,PT05M37.00S,2026-02-26T02:02:25.8Z,3,REGULAR,rebound,defensive,[],1641712,,,1610612763,68,82,2026-02-26T02:02:34Z,4340000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,440.0,1.0,1.0,0.0,,,,,,,,,
442,PT05M31.00S,2026-02-26T02:02:35.9Z,3,REGULAR,foul,personal,[],1642366,,,1610612763,68,82,2026-02-26T02:02:42Z,4350000,False,,,0,,Q. Post personal FOUL (1 PF),"[1642366, 1630590]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,202901.0,,,,,1.0,0.0,Pippen Jr.,1630590.0,,,,,
444,PT05M31.00S,2026-02-26T02:02:42.3Z,3,REGULAR,substitution,out,[],1641764,,,1610612763,68,82,2026-02-26T02:02:50Z,4370000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M31.00S,2026-02-26T02:02:42.3Z,3,REGULAR,substitution,out,[],1630541,,,1610612763,68,82,2026-02-26T02:02:50Z,4380000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M31.00S,2026-02-26T02:02:42.3Z,3,REGULAR,substitution,in,[],1630611,,,1610612763,68,82,2026-02-26T02:02:50Z,4390000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M31.00S,2026-02-26T02:02:42.3Z,3,REGULAR,substitution,in,[],1642954,,,1610612763,68,82,2026-02-26T02:02:50Z,4400000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M25.00S,2026-02-26T02:03:01.5Z,3,REGULAR,2pt,Jump Shot,[],1642383,21.23850197109067,49.26470588235294,1610612763,68,82,2026-02-26T02:03:05Z,4410000,False,4.0,147.0,1,left,MISS W. Clayton Jr. 14' pullup Shot,[1642383],1610612763.0,MEM,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,8-16 Center,14.71,Missed,,,,,,,,,,,,,,,,,,
449,PT05M21.00S,2026-02-26T02:03:05.5Z,3,REGULAR,rebound,offensive,[],1641707,,,1610612763,68,82,2026-02-26T02:03:05Z,4420000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:3),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Center,,,,,,,,448.0,4.0,3.0,1.0,,,,,,,,,
450,PT05M20.00S,2026-02-26T02:03:06.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642377,13.748357424441524,48.529411764705884,1610612763,70,82,2026-02-26T02:03:14Z,4430000,False,7.0,77.0,1,left,J. Wells 7' floating Jump Shot (2 PTS) (T. Hendricks 2 AST),"[1642377, 1641707]",1610612763.0,MEM,floating,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,7.71,Made,2.0,T. Hendricks,1641707.0,2.0,,,,,,,,,,,,,,
452,PT05M02.00S,2026-02-26T02:03:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,93.11760840998686,47.05882352941176,1610612744,70,84,2026-02-26T02:03:33Z,4450000,False,-15.0,12.0,1,right,G. Santos cutting finger roll Layup (8 PTS) (W. Richard 3 AST),"[1630611, 1642954]",1610612744.0,GSW,cutting finger roll,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,1.91,Made,8.0,W. Richard,1642954.0,3.0,,,,,,,,,,,,,,
454,PT04M53.00S,2026-02-26T02:03:33.0Z,3,REGULAR,turnover,bad pass,[],1630590,,,1610612763,70,84,2026-02-26T02:03:37Z,4470000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (2 TO),"[1630590, 1630611]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Santos,1630611.0,,
455,PT04M53.00S,2026-02-26T02:03:33.0Z,3,REGULAR,steal,,[],1630611,,,1610612744,70,84,2026-02-26T02:03:34Z,4480000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
456,PT04M49.00S,2026-02-26T02:03:37.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,94.43166885676742,49.01960784313725,1610612744,70,86,2026-02-26T02:03:45Z,4490000,False,-5.0,0.0,1,right,G. Payton II running reverse Layup (9 PTS) (W. Richard 4 AST),"[1627780, 1642954]",1610612744.0,GSW,running reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.49,Made,9.0,W. Richard,1642954.0,4.0,,,,,,,,,,,,,,
458,PT04M49.00S,2026-02-26T02:03:43.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,70,86,2026-02-26T02:03:43Z,4510000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M49.00S,2026-02-26T02:05:59.2Z,3,REGULAR,substitution,out,[],1642377,,,1610612763,70,86,2026-02-26T02:06:21Z,4520000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M49.00S,2026-02-26T02:05:59.2Z,3,REGULAR,substitution,in,[],1642285,,,1610612763,70,86,2026-02-26T02:06:21Z,4530000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M31.00S,2026-02-26T02:06:50.1Z,3,REGULAR,3pt,Jump Shot,[],1630590,10.5946123521682,94.6078431372549,1610612763,70,86,2026-02-26T02:06:53Z,4540000,False,-223.0,47.0,1,left,MISS S. Pippen Jr. 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
462,PT04M28.00S,2026-02-26T02:06:53.1Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,70,86,2026-02-26T02:06:53Z,4550000,False,,,0,,Q. Post REBOUND (Off:0 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,,,,,,,,461.0,4.0,4.0,0.0,,,,,,,,,
463,PT04M07.00S,2026-02-26T02:07:14.9Z,3,REGULAR,3pt,Jump Shot,[],1642366,69.85873850197109,72.05882352941177,1610612744,70,86,2026-02-26T02:07:19Z,4560000,False,110.0,231.0,1,right,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
464,PT04M02.00S,2026-02-26T02:07:19.9Z,3,REGULAR,rebound,defensive,[],1630590,,,1610612763,70,86,2026-02-26T02:07:19Z,4570000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,463.0,2.0,1.0,1.0,,,,,,,,,
465,PT03M58.00S,2026-02-26T02:07:23.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641712,6.652431011826544,36.51960784313725,1610612763,70,86,2026-02-26T02:07:30Z,4580000,False,67.0,10.0,1,left,MISS R. Rupert 6' running Layup,[1641712],1610612763.0,MEM,running,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
466,PT03M54.00S,2026-02-26T02:07:27.6Z,3,REGULAR,rebound,defensive,[],1642954,,,1610612744,70,86,2026-02-26T02:07:30Z,4590000,False,,,0,,W. Richard REBOUND (Off:0 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,465.0,2.0,2.0,0.0,,,,,,,,,
467,PT03M49.00S,2026-02-26T02:07:32.6Z,3,REGULAR,3pt,Jump Shot,[],1630611,66.83639947437582,50.49019607843137,1610612744,70,86,2026-02-26T02:07:36Z,4600000,False,2.0,259.0,1,right,MISS G. Santos 25' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
468,PT03M45.00S,2026-02-26T02:07:36.3Z,3,REGULAR,rebound,offensive,[],1642954,,,1610612744,70,86,2026-02-26T02:07:36Z,4610000,False,,,0,,W. Richard REBOUND (Off:1 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,,467.0,3.0,2.0,1.0,,,,,,,,,
469,PT03M41.00S,2026-02-26T02:07:40.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630611,91.93495400788436,55.392156862745104,1610612744,70,88,2026-02-26T02:07:44Z,4620000,False,27.0,23.0,1,right,G. Santos cutting Layup (10 PTS) (G. Payton II 2 AST),"[1630611, 1627780]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,3.57,Made,10.0,G. Payton II,1627780.0,2.0,,,,,,,,,,,,,,
471,PT03M22.00S,2026-02-26T02:07:59.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642383,7.178055190538765,55.63725490196079,1610612763,70,88,2026-02-26T02:08:05Z,4640000,False,-28.0,15.0,1,left,MISS W. Clayton Jr. driving DUNK - blocked,"[1642383, 1642366]",1610612763.0,MEM,driving,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,Post,1642366.0
472,PT03M22.00S,2026-02-26T02:07:59.8Z,3,REGULAR,block,,[],1642366,,,1610612763,70,88,2026-02-26T02:08:02Z,4650000,False,,,0,,Q. Post BLOCK (2 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
473,PT03M18.00S,2026-02-26T02:08:03.8Z,3,REGULAR,rebound,offensive,[],1641712,,,1610612763,70,88,2026-02-26T02:08:05Z,4660000,False,,,0,,R. Rupert REBOUND (Off:1 Def:1),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,,471.0,2.0,1.0,1.0,,,,,,,,,
474,PT03M17.00S,2026-02-26T02:08:04.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642285,30.17411300919842,33.82352941176471,1610612763,70,88,2026-02-26T02:08:08Z,4670000,False,81.0,231.0,1,left,MISS C. Spencer 24' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
475,PT03M14.00S,2026-02-26T02:08:07.6Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,70,88,2026-02-26T02:08:08Z,4680000,False,,,0,,Q. Post REBOUND (Off:0 Def:5),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,,,,,,474.0,5.0,5.0,0.0,,,,,,,,,
476,PT03M05.00S,2026-02-26T02:08:17.1Z,3,REGULAR,turnover,bad pass,[],1627780,,,1610612744,70,88,2026-02-26T02:08:22Z,4690000,False,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 1641707]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Hendricks,1641707.0,,
477,PT03M05.00S,2026-02-26T02:08:17.1Z,3,REGULAR,steal,,[],1641707,,,1610612763,70,88,2026-02-26T02:08:19Z,4700000,False,,,0,,T. Hendricks STEAL (2 STL),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
478,PT03M00.00S,2026-02-26T02:08:21.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630590,6.521024967148489,53.67647058823529,1610612763,72,88,2026-02-26T02:08:36Z,4710000,False,-18.0,9.0,1,left,S. Pippen Jr. running finger roll Layup (7 PTS) (T. Hendricks 3 AST),"[1630590, 1641707]",1610612763.0,MEM,running finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.04,Made,7.0,T. Hendricks,1641707.0,3.0,,,,,,,,,,,,,,
480,PT02M40.00S,2026-02-26T02:08:41.0Z,3,REGULAR,3pt,Jump Shot,[],1630311,91.67214191852825,95.09803921568627,1610612744,72,88,2026-02-26T02:08:45Z,4730000,False,225.0,26.0,1,right,MISS P. Spencer pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
481,PT02M38.00S,2026-02-26T02:08:43.0Z,3,REGULAR,rebound,offensive,[],1642954,,,1610612744,72,88,2026-02-26T02:08:45Z,4740000,False,,,0,,W. Richard REBOUND (Off:2 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Right Corner 3,24+ Right,,,,,,,,480.0,4.0,2.0,2.0,,,,,,,,,
482,PT02M36.00S,2026-02-26T02:08:45.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630611,93.11760840998686,49.754901960784316,1610612744,72,90,2026-02-26T02:08:48Z,4750000,False,-1.0,12.0,1,right,G. Santos DUNK (12 PTS) (W. Richard 5 AST),"[1630611, 1642954]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,1.23,Made,12.0,W. Richard,1642954.0,5.0,,,,,,,,,,,,,,
484,PT02M22.00S,2026-02-26T02:08:59.7Z,3,REGULAR,turnover,lost ball,[],1642285,,,1610612763,72,90,2026-02-26T02:09:04Z,4770000,False,,,0,,C. Spencer lost ball TURNOVER (2 TO),"[1642285, 1642954]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Richard,1642954.0,,
485,PT02M22.00S,2026-02-26T02:08:59.7Z,3,REGULAR,steal,,[],1642954,,,1610612744,72,90,2026-02-26T02:09:02Z,4780000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
486,PT02M18.00S,2026-02-26T02:09:03.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642954,91.40932982917214,51.225490196078425,1610612744,72,92,2026-02-26T02:09:09Z,4790000,False,6.0,28.0,1,right,W. Richard running DUNK (15 PTS) (P. Spencer 6 AST),"[1642954, 1630311]",1610612744.0,GSW,running,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,2.89,Made,15.0,P. Spencer,1630311.0,6.0,,,,,,,,,,,,,,
488,PT02M02.00S,2026-02-26T02:09:19.0Z,3,REGULAR,3pt,Jump Shot,[],1641712,8.754927726675426,94.36274509803921,1610612763,72,92,2026-02-26T02:09:22Z,4810000,False,-222.0,30.0,1,left,MISS R. Rupert 3PT,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Left Corner 3,24+ Left,22.38,Missed,,,,,,,,,,,,,,,,,,
489,PT01M59.00S,2026-02-26T02:09:22.0Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,72,92,2026-02-26T02:09:22Z,4820000,False,,,0,,Q. Post REBOUND (Off:0 Def:6),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,,,,,,,,488.0,6.0,6.0,0.0,,,,,,,,,
490,PT01M51.00S,2026-02-26T02:09:33.0Z,3,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612744,72,92,2026-02-26T02:10:07Z,4830000,False,,,0,,R. Rupert shooting personal FOUL (2 PF) (Santos 2 FT),"[1641712, 1630611]",1610612763.0,MEM,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,,,2.0,0.0,Santos,1630611.0,,,,,
492,PT01M51.00S,2026-02-26T02:10:07.7Z,3,REGULAR,freethrow,1 of 2,[],1630611,,,1610612744,72,93,2026-02-26T02:10:07Z,4850000,False,,,0,,G. Santos Free Throw 1 of 2 (13 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
493,PT01M51.00S,2026-02-26T02:10:08.2Z,3,REGULAR,substitution,out,[],1630590,,,1610612744,72,93,2026-02-26T02:10:27Z,4860000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M51.00S,2026-02-26T02:10:08.2Z,3,REGULAR,substitution,out,[],1641712,,,1610612744,72,93,2026-02-26T02:10:27Z,4870000,False,,,0,,SUB out: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M51.00S,2026-02-26T02:10:08.2Z,3,REGULAR,substitution,out,[],1641707,,,1610612744,72,93,2026-02-26T02:10:27Z,4880000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M51.00S,2026-02-26T02:10:08.2Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,72,93,2026-02-26T02:10:27Z,4890000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M51.00S,2026-02-26T02:10:08.2Z,3,REGULAR,substitution,in,[],1641765,,,1610612744,72,93,2026-02-26T02:10:27Z,4900000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M51.00S,2026-02-26T02:10:08.2Z,3,REGULAR,substitution,in,[],1641713,,,1610612744,72,93,2026-02-26T02:10:27Z,4910000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M51.00S,2026-02-26T02:10:08.2Z,3,REGULAR,substitution,in,[],1642914,,,1610612744,72,93,2026-02-26T02:10:27Z,4920000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M51.00S,2026-02-26T02:10:08.2Z,3,REGULAR,substitution,in,[],1642502,,,1610612744,72,93,2026-02-26T02:10:27Z,4930000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M51.00S,2026-02-26T02:10:39.0Z,3,REGULAR,freethrow,2 of 2,[],1630611,,,1610612744,72,94,2026-02-26T02:10:39Z,4940000,False,,,0,,G. Santos Free Throw 2 of 2 (14 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
504,PT01M39.00S,2026-02-26T02:11:18.2Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612763,72,94,2026-02-26T02:13:41Z,4970000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M39.00S,2026-02-26T02:12:11.6Z,3,REGULAR,turnover,lost ball,[],1641713,,,1610612763,72,94,2026-02-26T02:13:31Z,4985000,False,,,0,,G. Jackson lost ball TURNOVER (3 TO),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,3.0,,,,
506,PT01M39.00S,2026-02-26T02:13:01.8Z,3,REGULAR,substitution,out,[],1630611,,,1610612744,72,94,2026-02-26T02:13:31Z,4990000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M39.00S,2026-02-26T02:13:01.8Z,3,REGULAR,substitution,out,[],1642366,,,1610612744,72,94,2026-02-26T02:13:31Z,5000000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M39.00S,2026-02-26T02:13:01.8Z,3,REGULAR,substitution,out,[],1630311,,,1610612744,72,94,2026-02-26T02:13:31Z,5010000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M39.00S,2026-02-26T02:13:01.8Z,3,REGULAR,substitution,in,[],201143,,,1610612744,72,94,2026-02-26T02:13:31Z,5020000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M39.00S,2026-02-26T02:13:01.8Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,72,94,2026-02-26T02:13:31Z,5030000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M39.00S,2026-02-26T02:13:01.8Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,72,94,2026-02-26T02:13:31Z,5040000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M18.00S,2026-02-26T02:13:44.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,66.44218134034165,35.78431372549019,1610612744,72,94,2026-02-26T02:13:51Z,5050000,False,-71.0,263.0,1,right,MISS B. Podziemski 27' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
514,PT01M15.00S,2026-02-26T02:13:47.4Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,72,94,2026-02-26T02:13:47Z,5060000,False,,,0,,G. Jackson REBOUND (Off:3 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,513.0,6.0,3.0,3.0,,,,,,,,,
516,PT01M10.00S,2026-02-26T02:13:55.1Z,3,REGULAR,foul,offensive,[],1641713,,,1610612763,72,94,2026-02-26T02:14:06Z,5080000,False,,,0,,G. Jackson charge offensive FOUL (1 PF),"[1641713, 1641764]",1610612763.0,MEM,charge,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,1.0,0.0,Podziemski,1641764.0,,,,,
518,PT01M10.00S,2026-02-26T02:13:55.1Z,3,REGULAR,turnover,offensive foul,[],1641713,,,1610612763,72,94,2026-02-26T02:13:55Z,5100000,False,,,0,,G. Jackson offensive foul TURNOVER (4 TO),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,,,,,4.0,,,,
519,PT01M01.00S,2026-02-26T02:14:18.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201143,65.52233902759527,57.35294117647059,1610612744,72,94,2026-02-26T02:14:25Z,5110000,False,37.0,272.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
520,PT01M00.00S,2026-02-26T02:14:22.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,72,94,2026-02-26T02:14:22Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,519.0,,,,,,,,,,,,
