actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
587,PT09M08.00S,2025-12-27T03:04:10.3Z,4,REGULAR,substitution,in,[],1642285,,,1610612749,99,87,2025-12-27T03:04:16Z,5850000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT09M08.00S,2025-12-27T03:04:10.3Z,4,REGULAR,substitution,out,[],1628991,,,1610612749,99,87,2025-12-27T03:04:33Z,5860000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M08.00S,2025-12-27T03:04:10.3Z,4,REGULAR,substitution,in,[],203484,,,1610612749,99,87,2025-12-27T03:04:33Z,5870000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT09M08.00S,2025-12-27T03:04:40.6Z,4,REGULAR,freethrow,1 of 1,[],203914,,,1610612749,99,88,2025-12-27T03:04:40Z,5880000,False,,,0,,G. Harris Free Throw 1 of 1 (8 PTS),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
591,PT08M58.00S,2025-12-27T03:04:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642285,92.85479632063075,52.94117647058824,1610612763,101,88,2025-12-27T03:04:57Z,5890000,False,15.0,15.0,1,right,C. Spencer Layup (12 PTS) (J. Morant 8 AST),"[1642285, 1629630]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,12.0,,,J. Morant,1629630.0,8.0,,,,
593,PT08M37.00S,2025-12-27T03:05:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,11.251642575558476,37.00980392156863,1610612749,101,88,2025-12-27T03:05:17Z,5910000,False,65.0,53.0,1,left,MISS M. Turner 8' driving floating bank Shot,[1626167],1610612749.0,MIL,driving floating bank,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,8.41,Missed,,,,,,,,,,,,,,,,,,
594,PT08M35.00S,2025-12-27T03:05:15.3Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,101,88,2025-12-27T03:05:17Z,5920000,False,,,0,,G. Jackson REBOUND (Off:0 Def:4),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Right,,,593.0,4.0,4.0,0.0,,,,,,,,,,,,,,
595,PT08M31.00S,2025-12-27T03:05:21.7Z,4,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,101,88,2025-12-27T03:05:26Z,5930000,False,,,0,,J. Morant lost ball out-of-bounds TURNOVER (4 TO),[1629630],1610612763.0,MEM,lost ball,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,1627964.0,4.0,,,,,,,,,,,,
596,PT08M28.00S,2025-12-27T03:05:30.9Z,4,REGULAR,foul,personal,[],1629630,,,1610612749,101,88,2025-12-27T03:05:43Z,5940000,False,,,0,,J. Morant personal FOUL (3 PF),"[1629630, 1631260]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,203591.0,,,,,,,,,,3.0,0.0,Green,1631260.0
598,PT08M18.00S,2025-12-27T03:06:15.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628398,12.828515111695138,39.46078431372549,1610612749,101,90,2025-12-27T03:06:19Z,5960000,False,53.0,68.0,1,left,K. Kuzma 8' driving floating Jump Shot (13 PTS),[1628398],1610612749.0,MIL,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,8.61,Made,,,,,,,,,13.0,,,,,,,,,
599,PT08M02.00S,2025-12-27T03:06:30.8Z,4,REGULAR,3pt,Jump Shot,[],1641713,73.66951379763469,17.401960784313726,1610612763,101,90,2025-12-27T03:06:36Z,5970000,False,-163.0,195.0,1,right,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
600,PT08M00.00S,2025-12-27T03:06:32.8Z,4,REGULAR,rebound,defensive,[],203914,,,1610612749,101,90,2025-12-27T03:06:36Z,5980000,False,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,599.0,3.0,2.0,1.0,,,,,,,,,,,,,,
601,PT07M53.00S,2025-12-27T03:06:40.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.389618922470433,52.20588235294118,1610612749,101,90,2025-12-27T03:06:44Z,5990000,False,-11.0,8.0,1,left,MISS K. Kuzma driving finger roll Layup,[1628398],1610612749.0,MIL,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
603,PT07M50.00S,2025-12-27T03:06:43.4Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,101,90,2025-12-27T03:06:44Z,6010000,False,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,601.0,4.0,4.0,0.0,,,,,,,,,,,,,,
604,PT07M45.00S,2025-12-27T03:06:47.6Z,4,REGULAR,turnover,lost ball,[],203484,,,1610612763,101,90,2025-12-27T03:06:52Z,6020000,False,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 1631260]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Green,1631260.0,,,,,,,,,,
605,PT07M45.00S,2025-12-27T03:06:47.6Z,4,REGULAR,steal,,[],1631260,,,1610612749,101,90,2025-12-27T03:06:49Z,6030000,False,,,0,,A. Green STEAL (2 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT07M39.00S,2025-12-27T03:06:56.3Z,4,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612749,101,90,2025-12-27T03:07:08Z,6040000,False,,,0,,J. Morant shooting personal FOUL (4 PF) (Porter Jr. 2 FT),"[1629630, 1629645]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,,,4.0,0.0,Porter Jr.,1629645.0
608,PT07M39.00S,2025-12-27T03:07:17.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,101,90,2025-12-27T03:07:17Z,6060000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M39.00S,2025-12-27T03:09:13.4Z,4,REGULAR,substitution,out,[],203914,,,1610612749,101,90,2025-12-27T03:09:50Z,6070000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M39.00S,2025-12-27T03:09:13.4Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,101,90,2025-12-27T03:09:50Z,6080000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M39.00S,2025-12-27T03:10:20.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629645,,,1610612749,101,91,2025-12-27T03:10:39Z,6090000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (13 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
612,PT07M39.00S,2025-12-27T03:10:20.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629645,,,1610612749,101,91,2025-12-27T03:10:39Z,6100000,False,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
613,PT07M35.00S,2025-12-27T03:10:24.9Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,101,91,2025-12-27T03:10:39Z,6110000,False,,,0,,G. Jackson REBOUND (Off:0 Def:5),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,612.0,5.0,5.0,0.0,,,,,,,,,,,,,,
614,PT07M26.00S,2025-12-27T03:10:52.9Z,4,REGULAR,foul,technical,['1freethrow'],1626167,,,1610612763,101,91,2025-12-27T03:10:58Z,6120000,False,,,0,,M. Turner defensive-3-second technical FOUL (1 Tech),[1626167],1610612749.0,MIL,defensive-3-second,,,Turner,M. Turner,,,,,,,,,,,,,203591.0,,,,,,,,,,3.0,1.0,,
615,PT07M26.00S,2025-12-27T03:11:10.4Z,4,REGULAR,freethrow,1 of 1,[],1642285,,,1610612763,102,91,2025-12-27T03:11:10Z,6130000,False,,,0,,C. Spencer technical Free Throw 1 of 1 (13 PTS),[1642285],1610612763.0,MEM,technical,,,Spencer,C. Spencer,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
616,PT07M16.00S,2025-12-27T03:11:32.2Z,4,REGULAR,2pt,Jump Shot,[],203484,91.80354796320631,30.88235294117647,1610612763,104,91,2025-12-27T03:11:42Z,6140000,False,-96.0,25.0,1,right,K. Caldwell-Pope 9' Jump Shot (13 PTS) (J. Morant 9 AST),"[203484, 1629630]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,9.87,Made,,,,,,,,,13.0,,,J. Morant,1629630.0,9.0,,,,
618,PT06M54.00S,2025-12-27T03:11:54.5Z,4,REGULAR,3pt,Jump Shot,[],1626171,3.892904073587385,94.6078431372549,1610612749,104,91,2025-12-27T03:11:58Z,6160000,False,-223.0,-16.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,22.36,Missed,,,,,,,,,,,,,,,,,,
619,PT06M52.00S,2025-12-27T03:11:56.3Z,4,REGULAR,rebound,offensive,[],1629645,,,1610612749,104,91,2025-12-27T03:11:56Z,6170000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:7),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,,,618.0,8.0,7.0,1.0,,,,,,,,,,,,,,
620,PT06M42.00S,2025-12-27T03:12:06.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,29.38567674113009,70.83333333333334,1610612749,104,94,2025-12-27T03:12:09Z,6180000,False,-104.0,224.0,1,left,K. Porter Jr. 24' 3PT  (16 PTS) (K. Kuzma 2 AST),"[1629645, 1628398]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.68,Made,,,,,,,,,16.0,,,K. Kuzma,1628398.0,2.0,,,,
622,PT06M18.00S,2025-12-27T03:12:31.0Z,4,REGULAR,3pt,Jump Shot,[],1642285,77.4802890932983,9.803921568627452,1610612763,107,94,2025-12-27T03:14:47Z,6200000,False,-201.0,159.0,1,right,C. Spencer 25' 3PT  (16 PTS) (J. Morant 10 AST),"[1642285, 1629630]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,25.64,Made,,,,,,,,,16.0,,,J. Morant,1629630.0,10.0,,,,
624,PT06M18.00S,2025-12-27T03:12:34.5Z,4,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612763,107,94,2025-12-27T03:12:45Z,6220000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Spencer 1 FT),"[1628398, 1642285]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,203591.0,,,,,,,,,,3.0,0.0,Spencer,1642285.0
626,PT06M18.00S,2025-12-27T03:12:48.1Z,4,REGULAR,substitution,out,[],1629630,,,1610612763,107,94,2025-12-27T03:12:54Z,6240000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M18.00S,2025-12-27T03:12:48.1Z,4,REGULAR,substitution,in,[],1642377,,,1610612763,107,94,2025-12-27T03:12:54Z,6250000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M18.00S,2025-12-27T03:13:11.9Z,4,REGULAR,freethrow,1 of 1,[],1642285,,,1610612763,108,94,2025-12-27T03:13:11Z,6260000,False,,,0,,C. Spencer Free Throw 1 of 1 (17 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
629,PT06M00.00S,2025-12-27T03:13:31.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,13.354139290407357,53.431372549019606,1610612749,108,94,2025-12-27T03:14:57Z,6270000,False,-17.0,73.0,1,left,MISS B. Portis 7' Hook,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
630,PT05M59.00S,2025-12-27T03:13:32.4Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612749,108,94,2025-12-27T03:15:13Z,6280000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:6),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,629.0,8.0,6.0,2.0,,,,,,,,,,,,,,
631,PT05M58.00S,2025-12-27T03:13:35.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628398,5.590000152587891,50.0,1610612749,108,96,2025-12-27T03:15:17Z,6290000,False,0.0,0.0,1,left,K. Kuzma tip Layup (15 PTS),[1628398],1610612749.0,MIL,tip,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,15.0,,,,,,,,,
632,PT05M47.00S,2025-12-27T03:13:47.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612763,108,96,2025-12-27T03:14:03Z,6300000,False,,,0,,K. Porter Jr. personal FOUL (2 PF) (Spencer 2 FT),"[1629645, 1642285]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201638.0,,,,,,,,,,2.0,0.0,Spencer,1642285.0
634,PT05M47.00S,2025-12-27T03:14:24.5Z,4,REGULAR,freethrow,1 of 2,[],1642285,,,1610612763,109,96,2025-12-27T03:14:24Z,6320000,False,,,0,,C. Spencer Free Throw 1 of 2 (18 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
635,PT05M47.00S,2025-12-27T03:14:25.2Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,109,96,2025-12-27T03:14:31Z,6330000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M47.00S,2025-12-27T03:14:25.2Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,109,96,2025-12-27T03:14:31Z,6340000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M47.00S,2025-12-27T03:14:48.0Z,4,REGULAR,freethrow,2 of 2,[],1642285,,,1610612763,110,96,2025-12-27T03:14:48Z,6350000,False,,,0,,C. Spencer Free Throw 2 of 2 (19 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
638,PT05M33.00S,2025-12-27T03:15:08.2Z,4,REGULAR,foul,personal,[],1642377,,,1610612749,110,96,2025-12-27T03:15:17Z,6360000,False,,,0,,J. Wells personal FOUL (3 PF),"[1642377, 1626167]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left Center,,,,,,,203591.0,,,,,,,,,,3.0,0.0,Turner,1626167.0
640,PT05M27.00S,2025-12-27T03:15:32.0Z,4,REGULAR,3pt,Jump Shot,[],1626171,30.56833114323259,29.65686274509804,1610612749,110,96,2025-12-27T03:15:36Z,6380000,False,102.0,235.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
641,PT05M24.00S,2025-12-27T03:15:35.0Z,4,REGULAR,rebound,defensive,[],1642377,,,1610612763,110,96,2025-12-27T03:15:36Z,6390000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,640.0,1.0,1.0,0.0,,,,,,,,,,,,,,
642,PT05M20.00S,2025-12-27T03:15:39.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,70.12155059132719,24.264705882352942,1610612763,113,96,2025-12-27T03:15:44Z,6400000,False,-129.0,228.0,1,right,J. Wells 26' 3PT running pullup (12 PTS) (C. Spencer 4 AST),"[1642377, 1642285]",1610612763.0,MEM,running pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,26.22,Made,,,,,,,,,12.0,,,C. Spencer,1642285.0,4.0,,,,
644,PT05M17.00S,2025-12-27T03:15:48.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,113,96,2025-12-27T03:15:48Z,6420000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M17.00S,2025-12-27T03:16:40.9Z,4,REGULAR,substitution,out,[],1628398,,,1610612749,113,96,2025-12-27T03:17:02Z,6430000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M17.00S,2025-12-27T03:16:40.9Z,4,REGULAR,substitution,in,[],1631157,,,1610612749,113,96,2025-12-27T03:17:02Z,6440000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M57.00S,2025-12-27T03:17:33.8Z,4,REGULAR,3pt,Jump Shot,[],1631260,26.49474375821288,17.647058823529413,1610612749,113,96,2025-12-27T03:18:05Z,6450000,False,162.0,197.0,1,left,MISS A. Green 25' step back 3PT,[1631260],1610612749.0,MIL,step back,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
648,PT04M55.00S,2025-12-27T03:17:35.8Z,4,REGULAR,rebound,defensive,[],1642377,,,1610612763,113,96,2025-12-27T03:17:38Z,6460000,False,,,0,,J. Wells REBOUND (Off:0 Def:2),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,647.0,2.0,2.0,0.0,,,,,,,,,,,,,,
649,PT04M51.00S,2025-12-27T03:17:40.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203484,70.77858081471747,21.07843137254902,1610612763,113,96,2025-12-27T03:17:45Z,6470000,False,-145.0,222.0,1,right,MISS K. Caldwell-Pope 26' running pullup 3PT,[203484],1610612763.0,MEM,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
650,PT04M49.00S,2025-12-27T03:17:42.1Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612749,113,96,2025-12-27T03:17:45Z,6480000,False,,,0,,R. Rollins REBOUND (Off:0 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,649.0,4.0,4.0,0.0,,,,,,,,,,,,,,
651,PT04M36.00S,2025-12-27T03:17:55.6Z,4,REGULAR,3pt,Jump Shot,[],1631260,28.597240473061763,73.0392156862745,1610612749,113,99,2025-12-27T03:18:00Z,6490000,False,-115.0,216.0,1,left,A. Green 24' 3PT  (20 PTS) (M. Turner 1 AST),"[1631260, 1626167]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,24.51,Made,,,,,,,,,20.0,,,M. Turner,1626167.0,1.0,,,,
653,PT04M06.00S,2025-12-27T03:18:26.4Z,4,REGULAR,turnover,bad pass,[],1642285,,,1610612763,113,99,2025-12-27T03:19:10Z,6510000,False,,,0,,C. Spencer bad pass TURNOVER (3 TO),"[1642285, 1626167]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,Turner,1626167.0,,,,,,,,,,
654,PT04M06.00S,2025-12-27T03:18:26.4Z,4,REGULAR,steal,,[],1626167,,,1610612749,113,99,2025-12-27T03:18:28Z,6520000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
655,PT03M56.00S,2025-12-27T03:18:35.3Z,4,REGULAR,turnover,bad pass,[],1629645,,,1610612749,113,99,2025-12-27T03:18:38Z,6530000,False,,,0,,K. Porter Jr. bad pass TURNOVER (7 TO),"[1629645, 1642285]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,7.0,Spencer,1642285.0,,,,,,,,,,
656,PT03M56.00S,2025-12-27T03:18:35.3Z,4,REGULAR,steal,,[],1642285,,,1610612763,113,99,2025-12-27T03:18:36Z,6540000,False,,,0,,C. Spencer STEAL (1 STL),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
657,PT03M50.00S,2025-12-27T03:18:41.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628991,70.12155059132719,73.77450980392157,1610612763,116,99,2025-12-27T03:18:46Z,6550000,False,119.0,228.0,1,right,J. Jackson Jr. 25' 3PT running (24 PTS) (C. Spencer 5 AST),"[1628991, 1642285]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.75,Made,,,,,,,,,24.0,,,C. Spencer,1642285.0,5.0,,,,
659,PT03M36.00S,2025-12-27T03:18:55.7Z,4,REGULAR,2pt,Jump Shot,[],1631260,13.87976346911958,29.901960784313726,1610612749,116,99,2025-12-27T03:18:59Z,6570000,False,100.0,78.0,1,left,MISS A. Green 12' driving floating bank Shot,[1631260],1610612749.0,MIL,driving floating bank,,,Green,A. Green,,,,,Mid-Range,8-16 Right,12.72,Missed,,,,,,,,,,,,,,,,,,
660,PT03M34.00S,2025-12-27T03:18:57.7Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,116,99,2025-12-27T03:18:59Z,6580000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:8),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,659.0,9.0,8.0,1.0,,,,,,,,,,,,,,
661,PT03M26.00S,2025-12-27T03:19:09.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631260,,,1610612763,116,99,2025-12-27T03:19:24Z,6590000,False,,,0,,A. Green take personal FOUL (3 PF) (Wells 2 FT),"[1631260, 1642377]",1610612749.0,MIL,take,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,203591.0,,,,,,,,,,3.0,0.0,Wells,1642377.0
663,PT03M26.00S,2025-12-27T03:19:42.0Z,4,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,117,99,2025-12-27T03:19:42Z,6610000,False,,,0,,J. Wells Free Throw 1 of 2 (13 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
664,PT03M26.00S,2025-12-27T03:19:42.8Z,4,REGULAR,substitution,out,[],203484,,,1610612763,117,99,2025-12-27T03:19:59Z,6620000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M26.00S,2025-12-27T03:19:42.8Z,4,REGULAR,substitution,out,[],1642285,,,1610612763,117,99,2025-12-27T03:19:59Z,6630000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M26.00S,2025-12-27T03:19:42.8Z,4,REGULAR,substitution,out,[],1631132,,,1610612763,117,99,2025-12-27T03:19:59Z,6640000,False,,,0,,SUB out: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M26.00S,2025-12-27T03:19:42.8Z,4,REGULAR,substitution,out,[],1626167,,,1610612763,117,99,2025-12-27T03:19:59Z,6650000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M26.00S,2025-12-27T03:19:42.8Z,4,REGULAR,substitution,out,[],1629645,,,1610612763,117,99,2025-12-27T03:19:59Z,6660000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M26.00S,2025-12-27T03:19:42.8Z,4,REGULAR,substitution,out,[],1626171,,,1610612763,117,99,2025-12-27T03:19:59Z,6670000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT03M26.00S,2025-12-27T03:19:42.8Z,4,REGULAR,substitution,out,[],1631260,,,1610612763,117,99,2025-12-27T03:19:59Z,6680000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT03M26.00S,2025-12-27T03:19:42.8Z,4,REGULAR,substitution,out,[],1631157,,,1610612763,117,99,2025-12-27T03:19:59Z,6690000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
