actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
417,PT01M16.00S,2024-04-11T01:16:40.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,72,85,2024-04-11T01:16:40Z,4130000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M16.00S,2024-04-11T01:16:51.5Z,3,REGULAR,substitution,out,[],1629639,,,1610612742,72,85,2024-04-11T01:19:46Z,4140000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT01M16.00S,2024-04-11T01:16:51.5Z,3,REGULAR,substitution,out,[],203957,,,1610612742,72,85,2024-04-11T01:19:46Z,4150000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT01M16.00S,2024-04-11T01:16:51.5Z,3,REGULAR,substitution,in,[],201988,,,1610612742,72,85,2024-04-11T01:19:46Z,4160000,False,,,0,,SUB in: P. Mills,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT01M16.00S,2024-04-11T01:16:51.5Z,3,REGULAR,substitution,in,[],202681,,,1610612742,72,85,2024-04-11T01:19:46Z,4170000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT01M12.00S,2024-04-11T01:20:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,6.652431011826544,39.950980392156865,1610612742,72,85,2024-04-11T01:23:45Z,4180000,False,50.0,10.0,1,left,MISS J. Green cutting Layup,[1630182],1610612742.0,DAL,cutting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
424,PT01M10.00S,2024-04-11T01:20:06.0Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,72,85,2024-04-11T01:23:45Z,4200000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,422.0,1.0,1.0,0.0,,,,,,,,,,,,,,
425,PT00M52.00S,2024-04-11T01:20:22.9Z,3,REGULAR,3pt,Jump Shot,[],1629312,74.32654402102497,85.5392156862745,1610612748,72,85,2024-04-11T01:20:27Z,4210000,False,178.0,189.0,1,right,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
426,PT00M49.30S,2024-04-11T01:20:25.6Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,72,85,2024-04-11T01:20:27Z,4220000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,425.0,2.0,1.0,1.0,,,,,,,,,,,,,,
427,PT00M37.20S,2024-04-11T01:20:38.7Z,3,REGULAR,3pt,Jump Shot,[],1630182,11.514454664914586,3.1862745098039214,1610612742,72,88,2024-04-11T01:20:44Z,4230000,False,234.0,56.0,1,left,J. Green 24' 3PT  (3 PTS) (L. Doncic 7 AST),"[1630182, 1629029]",1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,24.06,Made,,,,,,,,,,3.0,,L. Doncic,1629029.0,7.0,,,,
429,PT00M21.20S,2024-04-11T01:20:58.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201567,87.59855453350855,42.8921568627451,1610612748,74,88,2024-04-11T01:21:04Z,4250000,False,-36.0,64.0,1,right,K. Love 7' turnaround Hook (13 PTS) (J. Jaquez Jr. 1 AST),"[201567, 1631170]",1610612748.0,MIA,turnaround,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,7.33,Made,,,,,,,,,,13.0,,J. Jaquez Jr.,1631170.0,1.0,,,,
431,PT00M04.20S,2024-04-11T01:21:20.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,24.26084099868594,5.637254901960785,1610612742,74,88,2024-04-11T01:22:04Z,4270000,False,222.0,176.0,1,left,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,,
432,PT00M01.40S,2024-04-11T01:21:22.8Z,3,REGULAR,rebound,defensive,[],1629312,,,1610612748,74,88,2024-04-11T01:22:51Z,4280000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,431.0,3.0,2.0,1.0,,,,,,,,,,,,,,
433,PT00M00.00S,2024-04-11T01:21:32.9Z,3,REGULAR,period,end,[],0,,,1610612748,74,88,2024-04-11T01:21:32Z,4290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,out,['startperiod'],202710,,,1610612748,74,88,2024-04-11T01:25:02Z,4300000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,out,['startperiod'],201988,,,1610612748,74,88,2024-04-11T01:25:02Z,4310000,False,,,0,,SUB out: P. Mills,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,out,['startperiod'],203501,,,1610612748,74,88,2024-04-11T01:25:02Z,4320000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,out,['startperiod'],1628467,,,1610612748,74,88,2024-04-11T01:25:02Z,4330000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612748,74,88,2024-04-11T01:25:02Z,4340000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,in,['startperiod'],1628997,,,1610612748,74,88,2024-04-11T01:25:02Z,4350000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,in,['startperiod'],1629639,,,1610612748,74,88,2024-04-11T01:25:02Z,4360000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612748,74,88,2024-04-11T01:25:02Z,4370000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,in,['startperiod'],203957,,,1610612748,74,88,2024-04-11T01:25:02Z,4380000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2024-04-11T01:23:12.0Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612748,74,88,2024-04-11T01:25:02Z,4390000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2024-04-11T01:25:08.3Z,4,REGULAR,period,start,[],0,,,1610612742,74,88,2024-04-11T01:25:08Z,4400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT11M41.00S,2024-04-11T01:25:26.8Z,4,REGULAR,3pt,Jump Shot,[],1630182,5.075558475689881,95.58823529411765,1610612742,74,88,2024-04-11T01:25:31Z,4410000,False,-228.0,-5.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
446,PT11M37.00S,2024-04-11T01:25:30.8Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,74,88,2024-04-11T01:25:31Z,4420000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:3),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,445.0,4.0,3.0,1.0,,,,,,,,,,,,,,
447,PT11M22.00S,2024-04-11T01:25:45.7Z,4,REGULAR,3pt,Jump Shot,[],1631170,70.64717477003943,75.73529411764706,1610612748,77,88,2024-04-11T01:25:50Z,4430000,False,129.0,223.0,1,right,J. Jaquez Jr. 25' 3PT  (6 PTS) (T. Herro 5 AST),"[1631170, 1629639]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,25.78,Made,,,,,,,,,,6.0,,T. Herro,1629639.0,5.0,,,,
449,PT11M10.00S,2024-04-11T01:25:59.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,12.828515111695138,46.07843137254902,1610612742,77,90,2024-04-11T01:27:20Z,4450000,False,20.0,68.0,1,left,P. Washington 7' driving floating Jump Shot (10 PTS) (K. Irving 4 AST),"[1629023, 202681]",1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,,,,,,,,,,10.0,,K. Irving,202681.0,4.0,,,,
451,PT10M53.00S,2024-04-11T01:26:19.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201567,91.72141918528253,54.92493872549019,1610612748,77,90,2024-04-11T01:28:09Z,4470000,False,25.0,25.0,1,right,MISS K. Love driving Layup - blocked,"[201567, 1629655]",1610612748.0,MIA,driving,,,Love,K. Love,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,Gafford,1629655.0,,
452,PT10M53.00S,2024-04-11T01:26:19.0Z,4,REGULAR,block,,[],1629655,,,1610612748,77,90,2024-04-11T01:26:21Z,4480000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT10M51.00S,2024-04-11T01:26:21.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,77,90,2024-04-11T01:28:09Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,451.0,,,,,,,,,,,,,,,,,
455,PT10M47.00S,2024-04-11T01:26:39.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201567,93.77463863337714,95.83333333333334,1610612748,80,90,2024-04-11T01:26:45Z,4510000,False,229.0,6.0,1,right,K. Love 3PT  (16 PTS) (T. Herro 6 AST),"[201567, 1629639]",1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,22.93,Made,,,,,,,,,,16.0,,T. Herro,1629639.0,6.0,,,,
457,PT10M24.00S,2024-04-11T01:27:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,8.754927726675426,60.5392156862745,1610612742,80,92,2024-04-11T01:27:09Z,4530000,False,-53.0,30.0,1,left,K. Irving 6' driving Layup (23 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.05,Made,,,,,,,,,,23.0,,,,,,,,
458,PT10M13.00S,2024-04-11T01:27:20.4Z,4,REGULAR,foul,personal,[],1630182,,,1610612748,80,92,2024-04-11T01:27:34Z,4540000,False,,,0,,J. Green personal FOUL (2 PF),"[1630182, 1629639]",1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627961.0,2.0,0.0,Herro,1629639.0,,,,,,,,,
460,PT10M13.00S,2024-04-11T01:27:34.7Z,4,REGULAR,substitution,out,[],1630182,,,1610612748,80,92,2024-04-11T01:27:40Z,4560000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT10M13.00S,2024-04-11T01:27:34.7Z,4,REGULAR,substitution,in,[],1627884,,,1610612748,80,92,2024-04-11T01:27:40Z,4570000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M05.00S,2024-04-11T01:27:56.2Z,4,REGULAR,turnover,lost ball,[],1629639,,,1610612748,80,92,2024-04-11T01:34:13Z,4605000,False,,,0,,T. Herro lost ball TURNOVER (3 TO),"[1629639, 1629023]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,3.0,,,,,,Washington,1629023.0
485,PT10M05.00S,2024-04-11T01:27:56.2Z,4,REGULAR,steal,,[],1629023,,,1610612742,80,92,2024-04-11T01:37:14Z,4607500,False,,,0,,P. Washington STEAL (2 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
465,PT09M59.00S,2024-04-11T01:28:01.2Z,4,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612742,80,92,2024-04-11T01:28:09Z,4610000,False,,,0,,P. Washington bad pass out-of-bounds TURNOVER (1 TO),[1629023],1610612742.0,DAL,bad pass,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,1627961.0,,,,,,1.0,,,,,,,
466,PT09M45.00S,2024-04-11T01:28:17.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,93.77463863337714,95.34313725490196,1610612748,83,92,2024-04-11T01:28:23Z,4620000,False,227.0,6.0,1,right,T. Herro 3PT  (18 PTS) (C. Martin 6 AST),"[1629639, 1628997]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,22.68,Made,,,,,,,,,,18.0,,C. Martin,1628997.0,6.0,,,,
468,PT09M30.00S,2024-04-11T01:28:33.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.783837056504599,44.6078431372549,1610612742,83,94,2024-04-11T01:28:40Z,4640000,False,27.0,11.0,1,left,D. Gafford alley-oop DUNK (12 PTS) (P. Washington 2 AST),"[1629655, 1629023]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.93,Made,,,,,,,,,,12.0,,P. Washington,1629023.0,2.0,,,,
470,PT09M07.00S,2024-04-11T01:28:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,89.83245729303549,38.48039215686275,1610612748,83,94,2024-04-11T01:32:06Z,4660000,False,-58.0,43.0,1,right,MISS J. Jaquez Jr. 7' driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.19,Missed,,,,,,,,,,,,,,,,,,
471,PT09M05.00S,2024-04-11T01:28:59.8Z,4,REGULAR,rebound,offensive,[],201567,,,1610612748,83,94,2024-04-11T01:32:06Z,4670000,False,,,0,,K. Love REBOUND (Off:1 Def:9),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,470.0,10.0,9.0,1.0,,,,,,,,,,,,,,
472,PT09M05.00S,2024-04-11T01:29:01.7Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201567,94.40999984741211,50.0,1610612748,83,94,2024-04-11T01:33:04Z,4680000,False,0.0,0.0,1,right,MISS K. Love tip DUNK,[201567],1610612748.0,MIA,tip,,,Love,K. Love,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
473,PT09M03.00S,2024-04-11T01:29:03.7Z,4,REGULAR,rebound,offensive,[],1629312,,,1610612748,83,94,2024-04-11T01:32:15Z,4690000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:3),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,472.0,5.0,3.0,2.0,,,,,,,,,,,,,,
474,PT09M01.00S,2024-04-11T01:29:04.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,71.96123521681997,79.41176470588235,1610612748,83,94,2024-04-11T01:33:25Z,4700000,False,147.0,211.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
475,PT08M58.00S,2024-04-11T01:29:07.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,83,94,2024-04-11T01:33:25Z,4710000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,474.0,,,,,,,,,,,,,,,,,
477,PT08M58.00S,2024-04-11T01:29:10.9Z,4,REGULAR,substitution,out,[],203957,,,1610612748,83,94,2024-04-11T01:29:25Z,4730000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT08M58.00S,2024-04-11T01:29:10.9Z,4,REGULAR,substitution,in,[],1629029,,,1610612748,83,94,2024-04-11T01:29:25Z,4740000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT08M51.00S,2024-04-11T01:29:41.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201567,63.288436268068324,59.55882352941176,1610612748,83,94,2024-04-11T01:29:47Z,4750000,False,48.0,293.0,1,right,MISS K. Love 29' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,29.65,Missed,,,,,,,,,,,,,,,,,,
480,PT08M47.00S,2024-04-11T01:29:45.6Z,4,REGULAR,rebound,offensive,[],1629312,,,1610612748,83,94,2024-04-11T01:29:47Z,4760000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:3),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,479.0,6.0,3.0,3.0,,,,,,,,,,,,,,
481,PT08M44.00S,2024-04-11T01:29:47.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,66.96780551905388,32.59803921568628,1610612748,86,94,2024-04-11T01:29:54Z,4770000,False,-87.0,258.0,1,right,T. Herro 27' 3PT  (21 PTS) (H. Highsmith 1 AST),"[1629639, 1629312]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.23,Made,,,,,,,,,,21.0,,H. Highsmith,1629312.0,1.0,,,,
483,PT08M42.00S,2024-04-11T01:29:54.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,86,94,2024-04-11T01:29:54Z,4790000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT08M24.00S,2024-04-11T01:33:42.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,9.543363994743759,58.333333333333336,1610612742,86,96,2024-04-11T01:35:11Z,4800000,False,-42.0,37.0,1,left,P. Washington fadeaway bank Jump Shot (12 PTS) (L. Doncic 8 AST),"[1629023, 1629029]",1610612742.0,DAL,fadeaway bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,,,,,,12.0,,L. Doncic,1629029.0,8.0,,,,
488,PT08M24.00S,2024-04-11T01:33:45.5Z,4,REGULAR,foul,personal,['1freethrow'],201567,,,1610612742,86,96,2024-04-11T01:33:52Z,4820000,False,,,0,,K. Love shooting personal FOUL (2 PF) (Washington 1 FT),"[201567, 1629023]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,2.0,0.0,Washington,1629023.0,,,,,,,,,
490,PT08M24.00S,2024-04-11T01:34:12.7Z,4,REGULAR,freethrow,1 of 1,[],1629023,,,1610612742,86,96,2024-04-11T01:34:17Z,4840000,False,,,0,,MISS P. Washington Free Throw 1 of 1,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT08M23.00S,2024-04-11T01:34:13.7Z,4,REGULAR,rebound,defensive,[],201567,,,1610612748,86,96,2024-04-11T01:47:45Z,4850000,False,,,0,,K. Love REBOUND (Off:1 Def:10),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,490.0,11.0,10.0,1.0,,,,,,,,,,,,,,
548,PT08M22.00S,2024-04-11T01:34:15.1Z,4,REGULAR,turnover,lost ball,[],201567,,,1610612748,86,96,2024-04-11T01:48:05Z,4855000,False,,,0,,K. Love lost ball TURNOVER (2 TO),"[201567, 1629655]",1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,,,,,,Gafford,1629655.0
549,PT08M22.00S,2024-04-11T01:34:15.1Z,4,REGULAR,steal,,[],1629655,,,1610612742,86,96,2024-04-11T01:47:17Z,4857500,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
492,PT08M18.00S,2024-04-11T01:34:17.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,12.040078843626807,55.14705882352941,1610612742,86,96,2024-04-11T01:47:17Z,4860000,False,-26.0,61.0,1,left,MISS P. Washington 6' driving floating bank Shot,[1629023],1610612742.0,DAL,driving floating bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.59,Missed,,,,,,,,,,,,,,,,,,
493,PT08M18.00S,2024-04-11T01:34:17.5Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612742,86,96,2024-04-11T01:34:49Z,4870000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,492.0,1.0,0.0,1.0,,,,,,,,,,,,,,
494,PT08M18.00S,2024-04-11T01:34:25.1Z,4,REGULAR,foul,personal,['2freethrow'],201567,,,1610612742,86,96,2024-04-11T01:34:46Z,4880000,False,,,0,,K. Love shooting personal FOUL (3 PF) (Jones Jr. 2 FT),"[201567, 1627884]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,3.0,0.0,Jones Jr.,1627884.0,,,,,,,,,
496,PT08M18.00S,2024-04-11T01:34:48.8Z,4,REGULAR,freethrow,1 of 2,"['2ndchance', 'fromturnover']",1627884,,,1610612742,86,97,2024-04-11T01:47:17Z,4900000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (10 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
497,PT08M18.00S,2024-04-11T01:34:48.8Z,4,REGULAR,freethrow,2 of 2,"['2ndchance', 'fromturnover']",1627884,,,1610612742,86,97,2024-04-11T01:47:17Z,4910000,False,,,0,,MISS D. Jones Jr. Free Throw 2 of 2,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT08M16.00S,2024-04-11T01:34:50.8Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,86,97,2024-04-11T01:35:09Z,4920000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,497.0,2.0,2.0,0.0,,,,,,,,,,,,,,
499,PT07M54.00S,2024-04-11T01:35:32.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,86,97,2024-04-11T01:35:46Z,4930000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,1627961.0,,,,,,,,,,,,,
500,PT07M35.00S,2024-04-11T01:36:07.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202681,16.63929040735874,2.2058823529411766,1610612742,86,97,2024-04-11T01:37:21Z,4940000,False,239.0,104.0,1,left,MISS K. Irving 26' fadeaway 3PT,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
501,PT07M32.00S,2024-04-11T01:36:10.6Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,86,97,2024-04-11T01:36:12Z,4950000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:4),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,500.0,7.0,4.0,3.0,,,,,,,,,,,,,,
502,PT07M17.00S,2024-04-11T01:36:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,89.04402102496715,39.21568627450981,1610612748,86,97,2024-04-11T01:38:29Z,4960000,False,-54.0,50.0,1,right,MISS T. Herro 7' driving finger roll Layup - blocked,"[1629639, 1629655]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,Gafford,1629655.0,,
503,PT07M17.00S,2024-04-11T01:36:26.6Z,4,REGULAR,block,,[],1629655,,,1610612748,86,97,2024-04-11T01:36:29Z,4970000,False,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
