actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
504,PT08M57.00S,2023-04-09T18:45:59.1Z,4,REGULAR,2pt,Jump Shot,[],1630625,79.45137976346912,22.794117647058822,1610612761,101,85,2023-04-09T18:46:04Z,5020000,False,-136.0,141.0,1,right,MISS D. Banton 19' pullup Shot,[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left Center,19.57,Missed,,,,,,,,,,,,,,,,,,
505,PT08M54.00S,2023-04-09T18:46:02.1Z,4,REGULAR,rebound,defensive,[],203086,,,1610612749,101,85,2023-04-09T18:46:04Z,5030000,False,,,0,,M. Leonard REBOUND (Off:5 Def:5),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,504.0,10.0,5.0,5.0,,,,,,,,,,,
506,PT08M44.00S,2023-04-09T18:46:13.1Z,4,REGULAR,turnover,bad pass,[],1629623,,,1610612749,101,85,2023-04-09T18:46:20Z,5040000,False,,,0,,L. Wigginton bad pass TURNOVER (3 TO),"[1629623, 1630173]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,Restricted Area,0-8 Center,,,,,3.0,,,,,,,,,,,,,,Achiuwa,1630173.0
507,PT08M44.00S,2023-04-09T18:46:13.1Z,4,REGULAR,steal,,[],1630173,,,1610612761,101,85,2023-04-09T18:46:15Z,5050000,False,,,0,,P. Achiuwa STEAL (2 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT08M36.00S,2023-04-09T18:46:20.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630580,92.9862023653088,94.36274509803921,1610612761,101,85,2023-04-09T18:46:36Z,5060000,False,222.0,13.0,1,right,MISS J. Wieskamp running 3PT,[1630580],1610612761.0,TOR,running,,,Wieskamp,J. Wieskamp,,,,,Right Corner 3,24+ Right,22.22,Missed,,,,,,,,,,,,,,,,,,
509,PT08M33.00S,2023-04-09T18:46:23.5Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,101,85,2023-04-09T18:46:23Z,5070000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:12),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,,508.0,13.0,12.0,1.0,,,,,,,,,,,
510,PT08M31.00S,2023-04-09T18:46:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,93.77463863337714,51.470588235294116,1610612761,103,85,2023-04-09T18:47:55Z,5080000,False,7.0,6.0,1,right,P. Achiuwa putback Layup (14 PTS),[1630173],1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.95,Made,14.0,,,,,,,,,,,,,,,,,
511,PT08M15.00S,2023-04-09T18:46:42.8Z,4,REGULAR,turnover,out-of-bounds,[],1629623,,,1610612749,103,85,2023-04-09T18:46:49Z,5090000,False,,,0,,L. Wigginton bad pass out-of-bounds TURNOVER (4 TO),[1629623],1610612749.0,MIL,bad pass,,,Wigginton,L. Wigginton,,,,,Mid-Range,16-24 Left Center,,,,1179.0,4.0,,,,,,,,,,,,,,,
512,PT08M15.00S,2023-04-09T18:46:46.7Z,4,REGULAR,substitution,out,[],1630699,,,1610612761,103,85,2023-04-09T18:46:51Z,5100000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M15.00S,2023-04-09T18:46:46.7Z,4,REGULAR,substitution,in,[],202083,,,1610612761,103,85,2023-04-09T18:46:51Z,5110000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M01.00S,2023-04-09T18:47:13.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,73.14388961892247,17.892156862745097,1610612761,103,85,2023-04-09T18:47:18Z,5120000,False,-161.0,200.0,1,right,MISS P. Achiuwa 25' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
515,PT07M57.00S,2023-04-09T18:47:17.1Z,4,REGULAR,rebound,defensive,[],1629623,,,1610612749,103,85,2023-04-09T18:52:53Z,5130000,False,,,0,,L. Wigginton REBOUND (Off:0 Def:1),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,Above the Break 3,24+ Left Center,,,,,,514.0,1.0,1.0,0.0,,,,,,,,,,,
538,PT07M56.00S,2023-04-09T18:47:17.6Z,4,REGULAR,turnover,lost ball,[],1629623,,,1610612749,103,85,2023-04-09T18:53:08Z,5135000,False,,,0,,L. Wigginton lost ball TURNOVER (5 TO),"[1629623, 1630201]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,Restricted Area,0-8 Center,,,,,5.0,,,,,,,,,,,,,,Flynn,1630201.0
539,PT07M56.00S,2023-04-09T18:47:17.6Z,4,REGULAR,steal,,[],1630201,,,1610612761,103,85,2023-04-09T18:53:08Z,5137500,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
516,PT07M53.00S,2023-04-09T18:47:22.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630201,93.51182654402102,45.83333333333333,1610612761,105,85,2023-04-09T18:53:08Z,5140000,False,-21.0,8.0,1,right,M. Flynn driving finger roll Layup (16 PTS),[1630201],1610612761.0,TOR,driving finger roll,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,2.25,Made,16.0,,,,,,,,,,,,,,,,,
517,PT07M41.00S,2023-04-09T18:47:36.0Z,4,REGULAR,foul,personal,[],1630625,,,1610612749,105,85,2023-04-09T18:47:50Z,5150000,False,,,0,,D. Banton personal FOUL (1 PF),"[1630625, 1629623]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,101284.0,,,,,,,,,1.0,0.0,Wigginton,1629623.0,,,,
519,PT07M41.00S,2023-04-09T18:47:46.0Z,4,REGULAR,substitution,out,[],203109,,,1610612749,105,85,2023-04-09T18:47:51Z,5170000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M41.00S,2023-04-09T18:47:46.0Z,4,REGULAR,substitution,in,[],1630699,,,1610612749,105,85,2023-04-09T18:47:51Z,5180000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M33.00S,2023-04-09T18:48:11.8Z,4,REGULAR,foul,personal,['2freethrow'],1630201,,,1610612749,105,85,2023-04-09T18:48:22Z,5190000,False,,,0,,M. Flynn shooting personal FOUL (4 PF) (Matthews 2 FT),"[1630201, 202083]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Right,,,,1626302.0,,,,,,,,,4.0,0.0,Matthews,202083.0,,,,
523,PT07M33.00S,2023-04-09T18:48:37.1Z,4,REGULAR,freethrow,1 of 2,[],202083,,,1610612749,105,86,2023-04-09T18:48:37Z,5210000,False,,,0,,W. Matthews Free Throw 1 of 2 (2 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
524,PT07M33.00S,2023-04-09T18:48:37.8Z,4,REGULAR,substitution,out,[],1630173,,,1610612749,105,86,2023-04-09T18:48:41Z,5220000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M33.00S,2023-04-09T18:48:37.8Z,4,REGULAR,substitution,in,[],1631132,,,1610612749,105,86,2023-04-09T18:48:41Z,5230000,False,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M33.00S,2023-04-09T18:48:55.5Z,4,REGULAR,freethrow,2 of 2,[],202083,,,1610612749,105,87,2023-04-09T18:48:55Z,5240000,False,,,0,,W. Matthews Free Throw 2 of 2 (3 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
527,PT07M20.00S,2023-04-09T18:49:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1629623,,,1610612761,105,87,2023-04-09T18:49:19Z,5250000,False,,,0,,L. Wigginton shooting personal FOUL (2 PF) (Flynn 2 FT),"[1629623, 1630201]",1610612749.0,MIL,shooting,,,Wigginton,L. Wigginton,,,,,In The Paint (Non-RA),8-16 Center,,,,101284.0,,,,,,,,,2.0,0.0,Flynn,1630201.0,,,,
529,PT07M20.00S,2023-04-09T18:49:39.2Z,4,REGULAR,freethrow,1 of 2,[],1630201,,,1610612761,106,87,2023-04-09T18:49:39Z,5270000,False,,,0,,M. Flynn Free Throw 1 of 2 (17 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
530,PT07M20.00S,2023-04-09T18:49:52.7Z,4,REGULAR,freethrow,2 of 2,[],1630201,,,1610612761,107,87,2023-04-09T18:49:52Z,5280000,False,,,0,,M. Flynn Free Throw 2 of 2 (18 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
531,PT07M06.00S,2023-04-09T18:50:08.2Z,4,REGULAR,3pt,Jump Shot,[],1630699,27.677398160315374,77.94117647058823,1610612749,107,90,2023-04-09T18:50:18Z,5290000,False,-140.0,208.0,1,left,M. Beauchamp 25' 3PT step back (10 PTS) (T. Antetokounmpo 3 AST),"[1630699, 203648]",1610612749.0,MIL,step back,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,25.03,Made,10.0,,,,,,,T. Antetokounmpo,203648.0,3.0,,,,,,,,
533,PT06M53.00S,2023-04-09T18:50:20.8Z,4,REGULAR,3pt,Jump Shot,[],1631199,94.03745072273325,2.696078431372549,1610612761,110,90,2023-04-09T18:50:26Z,5310000,False,-237.0,4.0,1,right,R. Harper Jr. 3PT  (8 PTS) (D. Banton 5 AST),"[1631199, 1630625]",1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,Left Corner 3,24+ Left,23.65,Made,8.0,,,,,,,D. Banton,1630625.0,5.0,,,,,,,,
535,PT06M41.00S,2023-04-09T18:50:38.8Z,4,REGULAR,foul,personal,[],1630580,,,1610612749,110,90,2023-04-09T18:53:22Z,5330000,False,,,0,,J. Wieskamp personal FOUL (1 PF),"[1630580, 1629623]",1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,Mid-Range,8-16 Left,,,,101284.0,,,,,,,,,1.0,0.0,Wigginton,1629623.0,,,,
537,PT06M41.00S,2023-04-09T18:50:46.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,110,90,2023-04-09T18:50:46Z,5350000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M39.00S,2023-04-09T18:53:42.8Z,4,REGULAR,turnover,out-of-bounds,[],203086,,,1610612749,110,90,2023-04-09T18:53:48Z,5360000,False,,,0,,M. Leonard bad pass out-of-bounds TURNOVER (1 TO),[203086],1610612749.0,MIL,bad pass,,,Leonard,M. Leonard,,,,,Above the Break 3,24+ Right Center,,,,1626302.0,1.0,,,,,,,,,,,,,,,
541,PT06M20.00S,2023-04-09T18:54:07.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630201,84.44480946123521,57.107843137254896,1610612761,112,90,2023-04-09T18:54:42Z,5370000,False,36.0,94.0,1,right,M. Flynn 10' driving floating Jump Shot (20 PTS),[1630201],1610612761.0,TOR,driving floating,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,10.02,Made,20.0,,,,,,,,,,,,,,,,,
542,PT05M56.00S,2023-04-09T18:54:33.9Z,4,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612749,112,90,2023-04-09T18:54:43Z,5380000,False,,,0,,D. Banton shooting personal FOUL (2 PF) (Wigginton 2 FT),"[1630625, 1629623]",1610612761.0,TOR,shooting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,1626302.0,,,,,,,,,2.0,0.0,Wigginton,1629623.0,,,,
544,PT05M56.00S,2023-04-09T18:54:58.8Z,4,REGULAR,freethrow,1 of 2,[],1629623,,,1610612749,112,90,2023-04-09T18:54:58Z,5400000,False,,,0,,MISS L. Wigginton Free Throw 1 of 2,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
545,PT05M56.00S,2023-04-09T18:54:58.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,112,90,2023-04-09T18:54:58Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,544.0,,,,,,,,,,,,,,
546,PT05M56.00S,2023-04-09T18:54:59.7Z,4,REGULAR,substitution,out,[],203086,,,1610612749,112,90,2023-04-09T18:55:03Z,5420000,False,,,0,,SUB out: M. Leonard,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT05M56.00S,2023-04-09T18:54:59.7Z,4,REGULAR,substitution,in,[],201609,,,1610612749,112,90,2023-04-09T18:55:03Z,5430000,False,,,0,,SUB in: G. Dragic,[201609],1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M56.00S,2023-04-09T18:55:16.2Z,4,REGULAR,freethrow,2 of 2,[],1629623,,,1610612749,112,91,2023-04-09T18:55:16Z,5440000,False,,,0,,L. Wigginton Free Throw 2 of 2 (11 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
549,PT05M42.00S,2023-04-09T18:55:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631199,91.93495400788436,55.14705882352941,1610612761,114,91,2023-04-09T18:56:01Z,5450000,False,26.0,23.0,1,right,R. Harper Jr. Layup (10 PTS) (D. Banton 6 AST),"[1631199, 1630625]",1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,3.47,Made,10.0,,,,,,,D. Banton,1630625.0,6.0,,,,,,,,
551,PT05M20.00S,2023-04-09T18:55:53.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202083,14.799605781865965,60.78431372549019,1610612749,114,91,2023-04-09T18:56:04Z,5470000,False,-54.0,87.0,1,left,MISS W. Matthews 10' turnaround fadeaway Shot,[202083],1610612749.0,MIL,turnaround fadeaway,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Left,10.2,Missed,,,,,,,,,,,,,,,,,,
552,PT05M17.00S,2023-04-09T18:55:56.2Z,4,REGULAR,rebound,defensive,[],1631132,,,1610612761,114,91,2023-04-09T18:56:04Z,5480000,False,,,0,,C. Koloko REBOUND (Off:0 Def:4),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Left,,,,,,551.0,4.0,4.0,0.0,,,,,,,,,,,
553,PT05M10.00S,2023-04-09T18:56:02.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,75.3777923784494,12.990196078431374,1610612761,114,91,2023-04-09T18:56:09Z,5490000,False,-185.0,179.0,1,right,MISS D. Banton 25' running 3PT,[1630625],1610612761.0,TOR,running,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
554,PT05M07.00S,2023-04-09T18:56:05.9Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,114,91,2023-04-09T18:56:09Z,5500000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:4),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,553.0,4.0,4.0,0.0,,,,,,,,,,,
555,PT05M00.00S,2023-04-09T18:56:13.0Z,4,REGULAR,3pt,Jump Shot,[],1629623,32.53942181340342,65.68627450980392,1610612749,114,94,2023-04-09T18:56:20Z,5510000,False,-78.0,253.0,1,left,L. Wigginton 26' 3PT  (14 PTS) (M. Beauchamp 4 AST),"[1629623, 1630699]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,Above the Break 3,24+ Center,26.53,Made,14.0,,,,,,,M. Beauchamp,1630699.0,4.0,,,,,,,,
557,PT04M37.00S,2023-04-09T18:56:37.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,82.21090670170827,40.19607843137255,1610612761,114,94,2023-04-09T18:56:44Z,5530000,False,-49.0,115.0,1,right,MISS D. Banton 12' driving floating Shot,[1630625],1610612761.0,TOR,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,12.47,Missed,,,,,,,,,,,,,,,,,,
559,PT04M34.00S,2023-04-09T18:56:40.3Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,114,94,2023-04-09T18:56:44Z,5550000,False,,,0,,T. Antetokounmpo REBOUND (Off:2 Def:3),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,557.0,5.0,3.0,2.0,,,,,,,,,,,
560,PT04M29.00S,2023-04-09T18:56:45.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201609,31.750985545335087,69.36274509803921,1610612749,114,94,2023-04-09T18:58:40Z,5560000,False,-97.0,246.0,1,left,MISS G. Dragic 26' pullup 3PT,[201609],1610612749.0,MIL,pullup,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
561,PT04M25.00S,2023-04-09T18:56:49.5Z,4,REGULAR,rebound,defensive,[],1631199,,,1610612761,114,94,2023-04-09T18:56:56Z,5570000,False,,,0,,R. Harper Jr. REBOUND (Off:1 Def:3),[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,560.0,4.0,3.0,1.0,,,,,,,,,,,
562,PT04M18.00S,2023-04-09T18:56:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,89.04402102496715,59.068627450980394,1610612761,114,94,2023-04-09T18:59:04Z,5580000,False,45.0,50.0,1,right,MISS M. Flynn 6' pullup bank Shot,[1630201],1610612761.0,TOR,pullup bank,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,,
563,PT04M13.00S,2023-04-09T18:57:00.3Z,4,REGULAR,rebound,offensive,[],1630625,,,1610612761,114,94,2023-04-09T18:57:05Z,5590000,False,,,0,,D. Banton REBOUND (Off:1 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,562.0,3.0,2.0,1.0,,,,,,,,,,,
564,PT04M13.00S,2023-04-09T18:57:00.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630625,94.40999984741211,50.0,1610612761,114,94,2023-04-09T18:58:18Z,5600000,False,0.0,0.0,1,right,MISS D. Banton tip Layup - blocked,"[1630625, 1629623]",1610612761.0,TOR,tip,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,Wigginton,1629623.0,,
570,PT04M13.00S,2023-04-09T18:57:00.6Z,4,REGULAR,block,,[],1629623,,,1610612761,114,94,2023-04-09T19:00:03Z,5605000,False,,,0,,L. Wigginton BLOCK (1 BLK),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT04M12.00S,2023-04-09T18:57:01.6Z,4,REGULAR,rebound,offensive,[],1630625,,,1610612761,114,94,2023-04-09T18:58:18Z,5610000,False,,,0,,D. Banton REBOUND (Off:2 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,564.0,4.0,2.0,2.0,,,,,,,,,,,
566,PT04M12.00S,2023-04-09T18:57:01.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630625,94.40999984741211,50.0,1610612761,116,94,2023-04-09T18:58:23Z,5620000,False,0.0,0.0,1,right,D. Banton tip Layup (11 PTS),[1630625],1610612761.0,TOR,tip,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
567,PT04M10.00S,2023-04-09T18:57:09.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,116,94,2023-04-09T18:57:09Z,5630000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M10.00S,2023-04-09T18:57:19.2Z,4,REGULAR,substitution,out,[],202083,,,1610612749,116,94,2023-04-09T18:59:44Z,5640000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M10.00S,2023-04-09T18:57:19.2Z,4,REGULAR,substitution,in,[],203086,,,1610612749,116,94,2023-04-09T18:59:44Z,5650000,False,,,0,,SUB in: M. Leonard,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M03.00S,2023-04-09T19:00:12.0Z,4,REGULAR,3pt,Jump Shot,[],1630699,28.203022339027594,16.42156862745098,1610612749,116,94,2023-04-09T19:00:16Z,5660000,False,168.0,213.0,1,left,MISS M. Beauchamp 27' 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
572,PT03M59.00S,2023-04-09T19:00:16.0Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,116,94,2023-04-09T19:00:16Z,5670000,False,,,0,,M. Flynn REBOUND (Off:0 Def:4),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,571.0,4.0,4.0,0.0,,,,,,,,,,,
573,PT03M55.00S,2023-04-09T19:00:19.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630580,95.0886990801577,4.411764705882353,1610612761,116,94,2023-04-09T19:00:25Z,5680000,False,-228.0,-6.0,1,right,MISS J. Wieskamp running 3PT,[1630580],1610612761.0,TOR,running,,,Wieskamp,J. Wieskamp,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
574,PT03M52.00S,2023-04-09T19:00:22.4Z,4,REGULAR,rebound,defensive,[],203086,,,1610612749,116,94,2023-04-09T19:00:25Z,5690000,False,,,0,,M. Leonard REBOUND (Off:5 Def:6),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Left Corner 3,24+ Left,,,,,,573.0,11.0,6.0,5.0,,,,,,,,,,,
575,PT03M48.00S,2023-04-09T19:00:28.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631199,,,1610612749,116,94,2023-04-09T19:00:43Z,5700000,False,,,0,,R. Harper Jr. shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631199, 203648]",1610612761.0,TOR,shooting,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,,,,101284.0,,,,,,,,,2.0,0.0,Antetokounmpo,203648.0,,,,
577,PT03M48.00S,2023-04-09T19:00:54.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203648,,,1610612749,116,95,2023-04-09T19:00:54Z,5720000,False,,,0,,T. Antetokounmpo Free Throw 1 of 2 (13 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
578,PT03M48.00S,2023-04-09T19:01:10.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203648,,,1610612749,116,96,2023-04-09T19:01:10Z,5730000,False,,,0,,T. Antetokounmpo Free Throw 2 of 2 (14 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
579,PT03M39.00S,2023-04-09T19:01:21.3Z,4,REGULAR,3pt,Jump Shot,[],1630580,69.07030223390277,67.64705882352942,1610612761,116,96,2023-04-09T19:01:25Z,5740000,False,88.0,238.0,1,right,MISS J. Wieskamp 25' 3PT,[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
580,PT03M35.00S,2023-04-09T19:01:25.3Z,4,REGULAR,rebound,defensive,[],201609,,,1610612749,116,96,2023-04-09T19:01:25Z,5750000,False,,,0,,G. Dragic REBOUND (Off:0 Def:3),[201609],1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,,,,,,579.0,3.0,3.0,0.0,,,,,,,,,,,
581,PT03M23.00S,2023-04-09T19:01:36.7Z,4,REGULAR,3pt,Jump Shot,[],1629623,6.652431011826544,1.2254901960784315,1610612749,116,99,2023-04-09T19:01:41Z,5760000,False,244.0,10.0,1,left,L. Wigginton 24' 3PT  (17 PTS) (G. Dragic 1 AST),"[1629623, 201609]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,Right Corner 3,24+ Right,24.41,Made,17.0,,,,,,,G. Dragic,201609.0,1.0,,,,,,,,
583,PT03M02.00S,2023-04-09T19:01:57.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631132,93.51182654402102,50.245098039215684,1610612761,118,99,2023-04-09T19:02:01Z,5780000,False,1.0,8.0,1,right,C. Koloko cutting DUNK (4 PTS) (J. Wieskamp 2 AST),"[1631132, 1630580]",1610612761.0,TOR,cutting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,,,,,,,J. Wieskamp,1630580.0,2.0,,,,,,,,
