actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
603,PT05M20.00S,2022-11-07T01:00:53.0Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612761,98,97,2022-11-07T01:00:53Z,5940000,,,0,,O. Anunoby REBOUND (Off:3 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,602.0,5.0,2.0,3.0,,,,,
604,PT05M19.00S,2022-11-07T01:00:54.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,91.67214191852825,50.245098039215684,1610612761,100,97,2022-11-07T01:01:28Z,5950000,1.0,26.0,1,right,O. Anunoby Layup (16 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.58,Made,16.0,,,,,,,,,,,,,,,,,
605,PT05M19.00S,2022-11-07T01:01:04.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,100,97,2022-11-07T01:01:04Z,5960000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M19.00S,2022-11-07T01:03:16.3Z,4,REGULAR,substitution,out,[],1628449,,,1610612741,100,97,2022-11-07T01:03:40Z,5970000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M19.00S,2022-11-07T01:03:16.3Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,100,97,2022-11-07T01:03:40Z,5980000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M19.00S,2022-11-07T01:03:16.3Z,4,REGULAR,substitution,out,[],201609,,,1610612741,100,97,2022-11-07T01:03:40Z,5990000,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M19.00S,2022-11-07T01:03:16.3Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,100,97,2022-11-07T01:03:40Z,6000000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M19.00S,2022-11-07T01:03:16.3Z,4,REGULAR,substitution,in,[],1631132,,,1610612741,100,97,2022-11-07T01:03:40Z,6010000,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M19.00S,2022-11-07T01:03:16.3Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,100,97,2022-11-07T01:03:40Z,6020000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M19.00S,2022-11-07T01:03:16.3Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,100,97,2022-11-07T01:03:40Z,6030000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M19.00S,2022-11-07T01:03:16.3Z,4,REGULAR,substitution,in,[],202696,,,1610612741,100,97,2022-11-07T01:03:40Z,6040000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M57.00S,2022-11-07T01:04:18.3Z,4,REGULAR,3pt,Jump Shot,[],1627936,30.699737187910642,73.52941176470588,1610612741,100,97,2022-11-07T01:04:24Z,6050000,-118.0,236.0,1,left,MISS A. Caruso 26' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
615,PT04M54.00S,2022-11-07T01:04:21.3Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,100,97,2022-11-07T01:04:24Z,6060000,,,0,,S. Barnes REBOUND (Off:1 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,614.0,8.0,7.0,1.0,,,,,
616,PT04M38.00S,2022-11-07T01:04:37.1Z,4,REGULAR,2pt,Jump Shot,[],1627832,74.72076215505913,50.49019607843137,1610612761,100,97,2022-11-07T01:04:44Z,6070000,2.0,185.0,1,right,MISS F. VanVleet 18' step back Shot,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,18.51,Missed,,,,,,,,,,,,,,,,,,
617,PT04M35.00S,2022-11-07T01:04:40.1Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,100,97,2022-11-07T01:04:44Z,6080000,,,0,,N. Vucevic REBOUND (Off:4 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,616.0,12.0,8.0,4.0,,,,,
618,PT04M23.00S,2022-11-07T01:04:52.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,6.389618922470433,49.01960784313725,1610612741,100,99,2022-11-07T01:04:58Z,6090000,5.0,8.0,1,left,P. Williams driving DUNK (13 PTS) (N. Vucevic 6 AST),"[1630172, 202696]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.9,Made,13.0,N. Vucevic,202696.0,6.0,,,,,,,,,,,,,,
620,PT03M58.00S,2022-11-07T01:05:21.2Z,4,REGULAR,2pt,Jump Shot,[],1627832,86.41590013140605,72.05882352941177,1610612761,102,99,2022-11-07T01:05:33Z,6110000,110.0,75.0,1,right,F. VanVleet 13' driving floating bank Jump Shot (29 PTS),[1627832],1610612761.0,TOR,driving floating bank,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,13.35,Made,29.0,,,,,,,,,,,,,,,,,
621,PT03M58.00S,2022-11-07T01:05:24.5Z,4,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612761,102,99,2022-11-07T01:05:31Z,6120000,,,0,,A. Dosunmu shooting personal FOUL (4 PF) (VanVleet 1 FT),"[1630245, 1627832]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2530.0,4.0,0.0,VanVleet,1627832.0
623,PT03M58.00S,2022-11-07T01:05:36.1Z,4,REGULAR,substitution,out,[],201152,,,1610612761,102,99,2022-11-07T01:06:08Z,6140000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M58.00S,2022-11-07T01:05:36.1Z,4,REGULAR,substitution,in,[],203490,,,1610612761,102,99,2022-11-07T01:06:08Z,6150000,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M58.00S,2022-11-07T01:05:55.6Z,4,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,103,99,2022-11-07T01:05:55Z,6160000,,,0,,F. VanVleet Free Throw 1 of 1 (30 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
626,PT03M50.00S,2022-11-07T01:06:06.5Z,4,REGULAR,turnover,bad pass,[],1627936,,,1610612741,103,99,2022-11-07T01:06:15Z,6170000,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1628384]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Anunoby,1628384.0,,,,,,,,,,,
627,PT03M50.00S,2022-11-07T01:06:06.5Z,4,REGULAR,steal,,[],1628384,,,1610612761,103,99,2022-11-07T01:06:08Z,6180000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
628,PT03M47.00S,2022-11-07T01:06:09.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,93.24901445466492,50.98039215686274,1610612761,105,99,2022-11-07T01:06:21Z,6190000,5.0,11.0,1,right,O. Anunoby running Layup (18 PTS),[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.2,Made,18.0,,,,,,,,,,,,,,,,,
629,PT03M25.00S,2022-11-07T01:06:30.5Z,4,REGULAR,3pt,Jump Shot,[],1630172,28.728646517739815,82.84313725490196,1610612741,105,99,2022-11-07T01:06:40Z,6200000,-164.0,218.0,1,left,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
630,PT03M20.00S,2022-11-07T01:06:35.5Z,4,REGULAR,rebound,offensive,[],1630172,,,1610612741,105,99,2022-11-07T01:06:40Z,6210000,,,0,,P. Williams REBOUND (Off:5 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,629.0,6.0,1.0,5.0,,,,,
631,PT03M10.00S,2022-11-07T01:06:46.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202696,7.046649145860711,96.32352941176471,1610612741,105,99,2022-11-07T01:06:51Z,6220000,-232.0,14.0,1,left,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,,
632,PT03M06.00S,2022-11-07T01:06:50.7Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,105,99,2022-11-07T01:06:51Z,6230000,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,631.0,4.0,4.0,0.0,,,,,
633,PT02M54.00S,2022-11-07T01:07:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,92.32917214191852,44.6078431372549,1610612761,105,99,2022-11-07T01:07:08Z,6240000,-27.0,20.0,1,right,MISS F. VanVleet driving floating Shot - blocked,"[1627832, 201942]",1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,DeRozan,201942.0,,,,,,,,,
634,PT02M54.00S,2022-11-07T01:07:02.4Z,4,REGULAR,block,,[],201942,,,1610612761,105,99,2022-11-07T01:07:05Z,6250000,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT02M51.00S,2022-11-07T01:07:05.4Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,105,99,2022-11-07T01:07:08Z,6260000,,,0,,P. Williams REBOUND (Off:5 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,633.0,7.0,2.0,5.0,,,,,
636,PT02M49.00S,2022-11-07T01:07:08.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,17.0335085413929,3.1862745098039214,1610612741,105,99,2022-11-07T01:07:15Z,6270000,234.0,108.0,1,left,MISS A. Dosunmu 25' running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
637,PT02M45.00S,2022-11-07T01:07:12.2Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,105,99,2022-11-07T01:07:15Z,6280000,,,0,,S. Barnes REBOUND (Off:1 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,636.0,9.0,8.0,1.0,,,,,
638,PT02M42.00S,2022-11-07T01:07:14.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,89.04402102496715,95.34313725490196,1610612761,105,99,2022-11-07T01:07:23Z,6290000,227.0,50.0,1,right,MISS F. VanVleet step back 3PT,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
639,PT02M37.00S,2022-11-07T01:07:19.3Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,105,99,2022-11-07T01:07:23Z,6300000,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,638.0,5.0,4.0,1.0,,,,,
640,PT02M26.00S,2022-11-07T01:07:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.915243101182654,51.9607843137255,1610612741,105,99,2022-11-07T01:07:35Z,6310000,-10.0,13.0,1,left,MISS A. Dosunmu driving finger roll Layup,[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
641,PT02M24.00S,2022-11-07T01:07:31.6Z,4,REGULAR,rebound,defensive,[],203490,,,1610612761,105,99,2022-11-07T01:07:31Z,6320000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:2),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,640.0,3.0,2.0,1.0,,,,,
642,PT02M20.00S,2022-11-07T01:07:35.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,93.24901445466492,96.81372549019608,1610612761,105,99,2022-11-07T01:07:46Z,6330000,234.0,11.0,1,right,MISS O. Anunoby running 3PT,[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
643,PT02M16.00S,2022-11-07T01:07:40.2Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,105,99,2022-11-07T01:07:40Z,6340000,,,0,,S. Barnes REBOUND (Off:2 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,642.0,10.0,8.0,2.0,,,,,
644,PT02M16.00S,2022-11-07T01:07:40.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,107,99,2022-11-07T01:07:51Z,6350000,0.0,0.0,1,right,S. Barnes putback Layup (17 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.0,Made,17.0,,,,,,,,,,,,,,,,,
645,PT02M01.00S,2022-11-07T01:07:59.0Z,4,REGULAR,2pt,Jump Shot,[],201942,7.440867279894875,72.05882352941177,1610612741,107,101,2022-11-07T01:08:13Z,6360000,-110.0,17.0,1,left,D. DeRozan 11' fadeaway Jump Shot (19 PTS) (A. Caruso 11 AST),"[201942, 1627936]",1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,11.17,Made,19.0,A. Caruso,1627936.0,11.0,,,,,,,,,,,,,,
647,PT02M01.00S,2022-11-07T01:08:03.0Z,4,REGULAR,foul,personal,['1freethrow'],1631132,,,1610612741,107,101,2022-11-07T01:08:10Z,6380000,,,0,,C. Koloko shooting personal FOUL (3 PF) (DeRozan 1 FT),"[1631132, 201942]",1610612761.0,TOR,shooting,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2530.0,3.0,0.0,DeRozan,201942.0
649,PT02M01.00S,2022-11-07T01:08:31.0Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,107,102,2022-11-07T01:08:31Z,6400000,,,0,,D. DeRozan Free Throw 1 of 1 (20 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
650,PT01M39.00S,2022-11-07T01:08:58.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,93.64323258869908,49.50980392156863,1610612761,109,102,2022-11-07T01:09:02Z,6410000,-2.0,7.0,1,right,S. Barnes cutting DUNK (19 PTS) (F. VanVleet 10 AST),"[1630567, 1627832]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.77,Made,19.0,F. VanVleet,1627832.0,10.0,,,,,,,,,,,,,,
652,PT01M32.00S,2022-11-07T01:09:09.2Z,4,REGULAR,turnover,lost ball,[],201942,,,1610612741,109,102,2022-11-07T01:09:16Z,6430000,,,0,,D. DeRozan lost ball TURNOVER (5 TO),"[201942, 1628384]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,5.0,Anunoby,1628384.0,,,,,,,,,,,
653,PT01M32.00S,2022-11-07T01:09:09.2Z,4,REGULAR,steal,,[],1628384,,,1610612761,109,102,2022-11-07T01:10:43Z,6440000,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
654,PT01M30.00S,2022-11-07T01:09:12.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,92.85479632063075,47.794117647058826,1610612761,111,102,2022-11-07T01:09:22Z,6450000,-11.0,15.0,1,right,O. Anunoby running reverse DUNK (20 PTS) (F. VanVleet 11 AST),"[1628384, 1627832]",1610612761.0,TOR,running reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.84,Made,20.0,F. VanVleet,1627832.0,11.0,,,,,,,,,,,,,,
656,PT01M30.00S,2022-11-07T01:09:21.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,111,102,2022-11-07T01:09:21Z,6470000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M23.00S,2022-11-07T01:10:57.9Z,4,REGULAR,turnover,bad pass,[],1627936,,,1610612741,111,102,2022-11-07T01:11:03Z,6480000,,,0,,A. Caruso bad pass TURNOVER (2 TO),"[1627936, 203490]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Porter Jr.,203490.0,,,,,,,,,,,
658,PT01M23.00S,2022-11-07T01:10:57.9Z,4,REGULAR,steal,,[],203490,,,1610612761,111,102,2022-11-07T01:10:59Z,6490000,,,0,,O. Porter Jr. STEAL (3 STL),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
659,PT01M07.00S,2022-11-07T01:11:14.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,93.64323258869908,97.05882352941177,1610612761,111,102,2022-11-07T01:11:19Z,6500000,235.0,7.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
660,PT01M04.00S,2022-11-07T01:11:17.0Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,111,102,2022-11-07T01:11:19Z,6510000,,,0,,A. Caruso REBOUND (Off:3 Def:8),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,659.0,11.0,8.0,3.0,,,,,
661,PT01M01.00S,2022-11-07T01:11:23.5Z,4,REGULAR,foul,personal,['2freethrow'],203490,,,1610612741,111,102,2022-11-07T01:11:34Z,6520000,,,0,,O. Porter Jr. shooting personal FOUL (2 PF) (Caruso 2 FT),"[203490, 1627936]",1610612761.0,TOR,shooting,,,Porter Jr.,O. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Caruso,1627936.0
663,PT01M01.00S,2022-11-07T01:11:57.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627936,,,1610612741,111,103,2022-11-07T01:11:57Z,6540000,,,0,,A. Caruso Free Throw 1 of 2 (3 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
664,PT01M01.00S,2022-11-07T01:12:20.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627936,,,1610612741,111,104,2022-11-07T01:12:20Z,6550000,,,0,,A. Caruso Free Throw 2 of 2 (4 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
665,PT00M51.40S,2022-11-07T01:12:37.3Z,4,REGULAR,3pt,Jump Shot,[],1627832,74.58935611038108,10.049019607843137,1610612761,111,104,2022-11-07T01:12:44Z,6560000,-200.0,186.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.32,Missed,,,,,,,,,,,,,,,,,,
666,PT00M50.10S,2022-11-07T01:12:38.6Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612761,111,104,2022-11-07T01:12:44Z,6570000,,,0,,O. Anunoby REBOUND (Off:4 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,665.0,6.0,2.0,4.0,,,,,
667,PT00M50.10S,2022-11-07T01:12:41.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628384,94.40999984741211,50.0,1610612761,113,104,2022-11-07T01:12:41Z,6580000,0.0,0.0,1,right,O. Anunoby tip DUNK (22 PTS),[1628384],1610612761.0,TOR,tip,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,0.0,Made,22.0,,,,,,,,,,,,,,,,,
668,PT00M43.40S,2022-11-07T01:12:50.3Z,4,REGULAR,3pt,Jump Shot,[],1627936,35.69316688567674,31.127450980392158,1610612741,113,104,2022-11-07T01:13:01Z,6590000,94.0,283.0,1,left,MISS A. Caruso 29' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,29.83,Missed,,,,,,,,,,,,,,,,,,
669,PT00M39.40S,2022-11-07T01:12:54.3Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,113,104,2022-11-07T01:13:01Z,6600000,,,0,,F. VanVleet REBOUND (Off:0 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,668.0,5.0,5.0,0.0,,,,,
670,PT00M21.60S,2022-11-07T01:13:12.0Z,4,REGULAR,3pt,Jump Shot,[],1627832,63.81406044678055,11.029411764705882,1610612761,113,104,2022-11-07T01:13:18Z,6610000,-195.0,288.0,1,right,MISS F. VanVleet 34' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,34.74,Missed,,,,,,,,,,,,,,,,,,
671,PT00M18.90S,2022-11-07T01:13:14.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,113,104,2022-11-07T01:13:14Z,6620000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,670.0,3.0,3.0,0.0,,,,,
672,PT00M00.00S,2022-11-07T01:13:37.1Z,4,REGULAR,period,end,[],0,,,1610612741,113,104,2022-11-07T01:13:37Z,6630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.00S,2022-11-07T01:13:39.7Z,4,REGULAR,game,end,[],0,,,0,113,104,2022-11-07T01:13:39Z,6640000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
