actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
585,PT04M37.00S,2023-03-19T01:07:37.9Z,4,REGULAR,3pt,Jump Shot,[],1630183,90.22667542706965,3.9215686274509802,1610612750,111,97,2023-03-19T01:07:42Z,5790000,False,-230.0,39.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
586,PT04M34.00S,2023-03-19T01:07:40.9Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,111,97,2023-03-19T01:07:42Z,5800000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:7),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,585.0,11.0,7.0,4.0,,,,,,,,,,,,,,
588,PT04M19.00S,2023-03-19T01:08:00.6Z,4,REGULAR,foul,offensive,[],1627751,,,1610612761,111,97,2023-03-19T01:08:21Z,5820000,False,,,0,,J. Poeltl off-the-ball offensive FOUL (5 PF),"[1627751, 1627752]",1610612761.0,TOR,off-the-ball,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,5.0,0.0,Prince,1627752.0,,,,,,,
590,PT04M19.00S,2023-03-19T01:08:00.6Z,4,REGULAR,turnover,offensive foul,[],1627751,,,1610612761,111,97,2023-03-19T01:08:00Z,5840000,False,,,0,,J. Poeltl offensive foul TURNOVER (2 TO),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,2.0,,,,,,,,,,,,
591,PT04M19.00S,2023-03-19T01:08:13.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,111,97,2023-03-19T01:08:13Z,5850000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M19.00S,2023-03-19T01:09:45.2Z,4,REGULAR,substitution,out,[],1628449,,,1610612750,111,97,2023-03-19T01:10:29Z,5860000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M19.00S,2023-03-19T01:09:45.2Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,111,97,2023-03-19T01:10:29Z,5870000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M19.00S,2023-03-19T01:09:45.2Z,4,REGULAR,substitution,in,[],1627783,,,1610612750,111,97,2023-03-19T01:10:29Z,5880000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M19.00S,2023-03-19T01:09:45.2Z,4,REGULAR,substitution,in,[],203937,,,1610612750,111,97,2023-03-19T01:10:29Z,5890000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M08.00S,2023-03-19T01:11:09.8Z,4,REGULAR,turnover,lost ball,[],1629675,,,1610612750,111,97,2023-03-19T01:11:13Z,5900000,False,,,0,,N. Reid lost ball TURNOVER (2 TO),"[1629675, 1627832]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Center,,,,,,,,2.0,,,,,,,,,VanVleet,1627832.0,,
597,PT04M08.00S,2023-03-19T01:11:09.8Z,4,REGULAR,steal,,[],1627832,,,1610612761,111,97,2023-03-19T01:12:02Z,5910000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
598,PT04M03.00S,2023-03-19T01:11:15.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,8.623521681997373,52.20588235294118,1610612761,113,97,2023-03-19T01:11:22Z,5920000,False,-11.0,29.0,1,left,P. Siakam running reverse Layup (27 PTS) (F. VanVleet 6 AST),"[1627783, 1627832]",1610612761.0,TOR,running reverse,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,27.0,,,,,F. VanVleet,1627832.0,6.0,,,,
599,PT03M51.00S,2023-03-19T01:11:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,93.24901445466492,52.94117647058824,1610612750,113,99,2023-03-19T01:11:34Z,5930000,False,15.0,11.0,1,right,K. Anderson driving reverse Layup (12 PTS),[203937],1610612750.0,MIN,driving reverse,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,12.0,,,,,,,,,,,
600,PT03M29.00S,2023-03-19T01:11:50.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,7.966491458607096,50.245098039215684,1610612761,115,99,2023-03-19T01:11:58Z,5940000,False,-1.0,22.0,1,left,J. Poeltl cutting DUNK (14 PTS) (F. VanVleet 7 AST),"[1627751, 1627832]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,14.0,,,,,F. VanVleet,1627832.0,7.0,,,,
602,PT03M07.00S,2023-03-19T01:12:11.6Z,4,REGULAR,turnover,lost ball,[],203497,,,1610612750,115,99,2023-03-19T01:12:17Z,5960000,False,,,0,,R. Gobert lost ball TURNOVER (2 TO),"[203497, 1627832]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,,,,,,,,2.0,,,,,,,,,VanVleet,1627832.0,,
603,PT03M07.00S,2023-03-19T01:12:11.6Z,4,REGULAR,steal,,[],1627832,,,1610612761,115,99,2023-03-19T01:12:14Z,5970000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
604,PT03M02.00S,2023-03-19T01:12:16.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629018,22.946780551905388,12.745098039215685,1610612761,118,99,2023-03-19T01:12:22Z,5980000,False,186.0,163.0,1,left,G. Trent Jr. 24' 3PT running (19 PTS) (P. Siakam 6 AST),"[1629018, 1627783]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,24.77,Made,,,,,,,19.0,,,,,P. Siakam,1627783.0,6.0,,,,
606,PT03M01.00S,2023-03-19T01:12:25.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,118,99,2023-03-19T01:12:25Z,6000000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],1628384,,,1610612750,118,99,2023-03-19T01:14:03Z,6010000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],1627751,,,1610612750,118,99,2023-03-19T01:14:03Z,6020000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],1627832,,,1610612750,118,99,2023-03-19T01:14:03Z,6030000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],1629018,,,1610612750,118,99,2023-03-19T01:14:03Z,6040000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],1627783,,,1610612750,118,99,2023-03-19T01:14:03Z,6050000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,118,99,2023-03-19T01:14:03Z,6060000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],201144,,,1610612750,118,99,2023-03-19T01:14:03Z,6070000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,118,99,2023-03-19T01:14:03Z,6080000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],203497,,,1610612750,118,99,2023-03-19T01:14:03Z,6090000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,out,[],203937,,,1610612750,118,99,2023-03-19T01:14:03Z,6100000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],203115,,,1610612750,118,99,2023-03-19T01:14:03Z,6110000,False,,,0,,SUB in: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1631132,,,1610612750,118,99,2023-03-19T01:14:03Z,6120000,False,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1630580,,,1610612750,118,99,2023-03-19T01:14:03Z,6130000,False,,,0,,SUB in: J. Wieskamp,[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1630173,,,1610612750,118,99,2023-03-19T01:14:03Z,6140000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1630201,,,1610612750,118,99,2023-03-19T01:14:03Z,6150000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1631111,,,1610612750,118,99,2023-03-19T01:14:03Z,6160000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1631169,,,1610612750,118,99,2023-03-19T01:14:03Z,6170000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1630346,,,1610612750,118,99,2023-03-19T01:14:03Z,6180000,False,,,0,,SUB in: M. Ryan,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1630233,,,1610612750,118,99,2023-03-19T01:14:03Z,6190000,False,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M01.00S,2023-03-19T01:13:31.6Z,4,REGULAR,substitution,in,[],1630568,,,1610612750,118,99,2023-03-19T01:14:03Z,6200000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M40.00S,2023-03-19T01:15:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630233,87.77923784494087,59.72349877450981,1610612750,118,99,2023-03-19T01:15:51Z,6210000,False,49.0,62.0,1,right,MISS N. Knight 7' driving floating Shot,[1630233],1610612750.0,MIN,driving floating,,,Knight,N. Knight,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
629,PT02M38.00S,2023-03-19T01:15:27.1Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,118,99,2023-03-19T01:15:32Z,6220000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,628.0,1.0,1.0,0.0,,,,,,,,,,,,,,
630,PT02M26.00S,2023-03-19T01:15:41.5Z,4,REGULAR,foul,offensive,[],1630173,,,1610612761,118,99,2023-03-19T01:15:45Z,6230000,False,,,0,,P. Achiuwa charge offensive FOUL (1 PF),"[1630173, 1631111]",1610612761.0,TOR,charge,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left Center,,,,,,,1198.0,,,1.0,0.0,Moore Jr.,1631111.0,,,,,,,
632,PT02M26.00S,2023-03-19T01:15:41.5Z,4,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,118,99,2023-03-19T01:15:41Z,6250000,False,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left Center,,,,,,,1198.0,1.0,,,,,,,,,,,,
633,PT02M15.00S,2023-03-19T01:15:59.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630233,81.42247043363994,91.91176470588235,1610612750,118,99,2023-03-19T01:16:04Z,6260000,False,210.0,122.0,1,right,MISS N. Knight 24' 3PT,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Right Center,24.26,Missed,,,,,,,,,,,,,,,,,,
634,PT02M12.00S,2023-03-19T01:16:02.7Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,118,99,2023-03-19T01:19:26Z,6270000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,633.0,1.0,1.0,0.0,,,,,,,,,,,,,,
635,PT02M07.00S,2023-03-19T01:16:23.9Z,4,REGULAR,jumpball,recovered,[],1630568,,,1610612761,118,99,2023-03-19T01:16:23Z,6280000,False,,,0,,Jump Ball W. Moore Jr. vs. M. Flynn: Tip to L. Garza,"[1630568, 1631111, 1630201]",1610612750.0,MIN,heldball,L. Garza,1630568.0,Garza,L. Garza,Moore Jr.,1631111.0,Flynn,1630201.0,,,,,,,,,,,,,,,,,,,,,,
638,PT02M07.00S,2023-03-19T01:16:23.9Z,4,REGULAR,turnover,lost ball,[],1630201,,,1610612761,118,99,2023-03-19T01:16:23Z,6310000,False,,,0,,M. Flynn lost ball TURNOVER (1 TO),"[1630201, 1631111]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,1.0,,,,,,,,,Moore Jr.,1631111.0,,
639,PT02M07.00S,2023-03-19T01:16:23.9Z,4,REGULAR,steal,,[],1631111,,,1610612750,118,99,2023-03-19T01:16:23Z,6320000,False,,,0,,W. Moore Jr. STEAL (1 STL),[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M55.00S,2023-03-19T01:16:34.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631111,82.21090670170827,46.07843137254902,1610612750,118,99,2023-03-19T01:16:40Z,6330000,False,-20.0,115.0,1,right,MISS W. Moore Jr. 11' driving floating Shot,[1631111],1610612750.0,MIN,driving floating,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.64,Missed,,,,,,,,,,,,,,,,,,
641,PT01M52.00S,2023-03-19T01:16:37.7Z,4,REGULAR,rebound,offensive,[],1631111,,,1610612750,118,99,2023-03-19T01:16:40Z,6340000,False,,,0,,W. Moore Jr. REBOUND (Off:1 Def:0),[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,640.0,1.0,0.0,1.0,,,,,,,,,,,,,,
642,PT01M52.00S,2023-03-19T01:16:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631111,94.40999984741211,50.0,1610612750,118,99,2023-03-19T01:16:38Z,6350000,False,0.0,0.0,1,right,MISS W. Moore Jr. tip Layup,[1631111],1610612750.0,MIN,tip,,,Moore Jr.,W. Moore Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
643,PT01M51.00S,2023-03-19T01:16:38.9Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,118,99,2023-03-19T01:16:38Z,6360000,False,,,0,,M. Flynn REBOUND (Off:0 Def:2),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Left,,,642.0,2.0,2.0,0.0,,,,,,,,,,,,,,
644,PT01M47.00S,2023-03-19T01:16:42.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630201,30.042706964520367,28.431372549019606,1610612761,118,99,2023-03-19T01:16:49Z,6370000,False,108.0,230.0,1,left,MISS M. Flynn 25' running pullup 3PT,[1630201],1610612761.0,TOR,running pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
645,PT01M44.00S,2023-03-19T01:16:45.7Z,4,REGULAR,rebound,defensive,[],1630233,,,1610612750,118,99,2023-03-19T01:16:49Z,6380000,False,,,0,,N. Knight REBOUND (Off:0 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Right Center,,,644.0,1.0,1.0,0.0,,,,,,,,,,,,,,
646,PT01M32.00S,2023-03-19T01:16:58.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630233,89.96386333771353,53.92156862745098,1610612750,118,101,2023-03-19T01:17:05Z,6390000,False,20.0,42.0,1,right,N. Knight driving floating bank Jump Shot (2 PTS) (L. Garza 1 AST),"[1630233, 1630568]",1610612750.0,MIN,driving floating bank,,,Knight,N. Knight,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,,,2.0,,,,,L. Garza,1630568.0,1.0,,,,
648,PT01M25.00S,2023-03-19T01:17:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,8.754927726675426,46.07843137254902,1610612761,120,101,2023-03-19T01:20:06Z,6410000,False,20.0,30.0,1,left,P. Achiuwa driving Layup (2 PTS),[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,2.0,,,,,,,,,,,
649,PT01M13.00S,2023-03-19T01:17:24.3Z,4,REGULAR,foul,personal,['2freethrow'],1631132,,,1610612750,120,101,2023-03-19T01:17:38Z,6420000,False,,,0,,C. Koloko shooting personal FOUL (2 PF) (Knight 2 FT),"[1631132, 1630233]",1610612761.0,TOR,shooting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,,,2.0,0.0,Knight,1630233.0,,,,,,,
651,PT01M13.00S,2023-03-19T01:17:49.0Z,4,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,120,102,2023-03-19T01:17:49Z,6440000,False,,,0,,N. Knight Free Throw 1 of 2 (3 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
652,PT01M13.00S,2023-03-19T01:18:08.1Z,4,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,120,103,2023-03-19T01:18:08Z,6450000,False,,,0,,N. Knight Free Throw 2 of 2 (4 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
653,PT01M00.00S,2023-03-19T01:18:22.4Z,4,REGULAR,3pt,Jump Shot,[],1630201,29.25427069645204,79.90196078431373,1610612761,120,103,2023-03-19T01:18:26Z,6460000,False,-150.0,222.0,1,left,MISS M. Flynn 26' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
654,PT00M57.70S,2023-03-19T01:18:24.7Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612750,120,103,2023-03-19T01:18:26Z,6470000,False,,,0,,J. Minott REBOUND (Off:0 Def:3),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,653.0,3.0,3.0,0.0,,,,,,,,,,,,,,
655,PT00M55.90S,2023-03-19T01:18:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631111,92.19776609724047,52.450980392156865,1610612750,120,105,2023-03-19T01:18:33Z,6480000,False,12.0,21.0,1,right,W. Moore Jr. running finger roll Layup (2 PTS) (J. Minott 1 AST),"[1631111, 1631169]",1610612750.0,MIN,running finger roll,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,2.0,,,,,J. Minott,1631169.0,1.0,,,,
657,PT00M43.90S,2023-03-19T01:18:41.8Z,4,REGULAR,3pt,Jump Shot,[],1630173,30.042706964520367,74.75490196078431,1610612761,120,105,2023-03-19T01:18:47Z,6500000,False,-124.0,230.0,1,left,MISS P. Achiuwa 26' pullup 3PT,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
658,PT00M41.20S,2023-03-19T01:18:44.5Z,4,REGULAR,rebound,defensive,[],1630346,,,1610612750,120,105,2023-03-19T01:18:47Z,6510000,False,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,,,657.0,1.0,1.0,0.0,,,,,,,,,,,,,,
659,PT00M31.70S,2023-03-19T01:18:53.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,91.01511169513797,54.90196078431373,1610612750,120,105,2023-03-19T01:19:01Z,6520000,False,25.0,32.0,1,right,MISS L. Garza driving Hook,[1630568],1610612750.0,MIN,driving,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
660,PT00M27.10S,2023-03-19T01:18:58.4Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,120,105,2023-03-19T01:18:58Z,6530000,False,,,0,,M. Flynn REBOUND (Off:0 Def:3),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,659.0,3.0,3.0,0.0,,,,,,,,,,,,,,
661,PT00M19.60S,2023-03-19T01:19:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,8.360709592641262,52.94117647058824,1610612761,122,105,2023-03-19T01:19:10Z,6540000,False,-15.0,26.0,1,left,M. Flynn driving finger roll Layup (2 PTS),[1630201],1610612761.0,TOR,driving finger roll,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,3.0,Made,,,,,,,2.0,,,,,,,,,,,
662,PT00M11.70S,2023-03-19T01:19:19.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203115,,,1610612750,122,105,2023-03-19T01:19:27Z,6550000,False,,,0,,W. Barton shooting personal FOUL (2 PF) (Minott 2 FT),"[203115, 1631169]",1610612761.0,TOR,shooting,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,,,2.0,0.0,Minott,1631169.0,,,,,,,
664,PT00M11.70S,2023-03-19T01:19:40.3Z,4,REGULAR,freethrow,1 of 2,[],1631169,,,1610612750,122,106,2023-03-19T01:19:40Z,6570000,False,,,0,,J. Minott Free Throw 1 of 2 (5 PTS),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
665,PT00M11.70S,2023-03-19T01:19:52.1Z,4,REGULAR,freethrow,2 of 2,[],1631169,,,1610612750,122,107,2023-03-19T01:19:52Z,6580000,False,,,0,,J. Minott Free Throw 2 of 2 (6 PTS),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
667,PT00M00.00S,2023-03-19T01:20:16.8Z,4,REGULAR,period,end,[],0,,,1610612761,122,107,2023-03-19T01:20:16Z,6600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2023-03-19T01:21:30.5Z,4,REGULAR,game,end,[],0,,,0,122,107,2023-03-19T01:21:30Z,6610000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
