actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
600,PT05M11.00S,2022-10-20T01:41:39.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630173,5.590000152587891,50.0,1610612761,92,96,2022-10-20T01:41:39Z,5990000,0.0,0.0,1,left,MISS P. Achiuwa tip DUNK,[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
601,PT05M09.00S,2022-10-20T01:41:40.3Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,92,96,2022-10-20T01:41:40Z,6000000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,,,600.0,2.0,2.0,0.0,,,,,,,,,,,,,,
602,PT05M02.00S,2022-10-20T01:41:47.6Z,4,REGULAR,3pt,Jump Shot,[],1626224,94.95729303547962,3.431372549019608,1610612739,92,96,2022-10-20T01:41:52Z,6010000,-233.0,-5.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
603,PT05M01.00S,2022-10-20T01:41:51.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,92,96,2022-10-20T01:41:51Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,602.0,,,,,,,,,,,,,,,,,
605,PT04M55.00S,2022-10-20T01:42:20.2Z,4,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612739,92,96,2022-10-20T01:42:28Z,6040000,,,0,,P. Siakam shooting personal FOUL (4 PF) (Wade 2 FT),"[1627783, 1629731]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,202026.0,,,,,4.0,0.0,Wade,1629731.0,,,,
607,PT04M55.00S,2022-10-20T01:43:13.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629731,,,1610612739,92,97,2022-10-20T01:43:13Z,6060000,,,0,,D. Wade Free Throw 1 of 2 (8 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
608,PT04M55.00S,2022-10-20T01:43:14.4Z,4,REGULAR,substitution,out,[],1630173,,,1610612739,92,97,2022-10-20T01:43:19Z,6070000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M55.00S,2022-10-20T01:43:14.4Z,4,REGULAR,substitution,in,[],1627832,,,1610612739,92,97,2022-10-20T01:43:19Z,6080000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M55.00S,2022-10-20T01:43:31.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629731,,,1610612739,92,97,2022-10-20T01:43:31Z,6090000,,,0,,MISS D. Wade Free Throw 2 of 2,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
611,PT04M53.00S,2022-10-20T01:43:32.5Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,92,97,2022-10-20T01:43:32Z,6100000,,,0,,O. Anunoby REBOUND (Off:1 Def:5),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,610.0,6.0,5.0,1.0,,,,,,,,,,,,,,
612,PT04M42.00S,2022-10-20T01:43:44.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.469776609724048,50.98039215686274,1610612761,94,97,2022-10-20T01:43:48Z,6110000,-5.0,-1.0,1,left,S. Barnes driving Layup (13 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,13.0,,,,,,,,,,,,,
613,PT04M27.00S,2022-10-20T01:43:57.8Z,4,REGULAR,3pt,Jump Shot,[],1628378,73.80091984231275,14.705882352941178,1610612739,94,97,2022-10-20T01:44:03Z,6120000,-176.0,194.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
614,PT04M25.00S,2022-10-20T01:44:01.4Z,4,REGULAR,rebound,offensive,[],1629731,,,1610612739,94,97,2022-10-20T01:44:01Z,6130000,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,613.0,3.0,2.0,1.0,,,,,,,,,,,,,,
615,PT04M22.00S,2022-10-20T01:44:03.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,93.64323258869908,46.81372549019608,1610612739,94,97,2022-10-20T01:44:08Z,6140000,-16.0,7.0,1,right,MISS J. Allen alley-oop DUNK,[1628386],1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
616,PT04M18.00S,2022-10-20T01:44:07.4Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,94,97,2022-10-20T01:44:08Z,6150000,,,0,,O. Anunoby REBOUND (Off:1 Def:6),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,615.0,7.0,6.0,1.0,,,,,,,,,,,,,,
618,PT04M06.00S,2022-10-20T01:44:24.5Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612761,94,97,2022-10-20T01:44:36Z,6170000,,,0,,J. Allen shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1628386, 1628384]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,2.0,0.0,Anunoby,1628384.0,,,,
620,PT04M06.00S,2022-10-20T01:44:48.1Z,4,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,95,97,2022-10-20T01:44:48Z,6190000,,,0,,O. Anunoby Free Throw 1 of 2 (15 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
621,PT04M06.00S,2022-10-20T01:45:05.0Z,4,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,96,97,2022-10-20T01:45:05Z,6200000,,,0,,O. Anunoby Free Throw 2 of 2 (16 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
622,PT03M42.00S,2022-10-20T01:45:31.3Z,4,REGULAR,3pt,Jump Shot,[],1628378,66.96780551905388,57.84313725490197,1610612739,96,97,2022-10-20T01:45:36Z,6210000,39.0,258.0,1,right,MISS D. Mitchell 26' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
623,PT03M39.00S,2022-10-20T01:45:34.3Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,96,97,2022-10-20T01:45:36Z,6220000,,,0,,J. Allen REBOUND (Off:5 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,622.0,10.0,5.0,5.0,,,,,,,,,,,,,,
624,PT03M37.00S,2022-10-20T01:45:37.1Z,4,REGULAR,turnover,lost ball,[],1628386,,,1610612739,96,97,2022-10-20T01:45:40Z,6230000,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 1627832]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,VanVleet,1627832.0,,
625,PT03M37.00S,2022-10-20T01:45:37.1Z,4,REGULAR,steal,,[],1627832,,,1610612761,96,97,2022-10-20T01:45:39Z,6240000,,,0,,F. VanVleet STEAL (4 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT03M31.00S,2022-10-20T01:45:42.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630567,6.389618922470433,49.26470588235294,1610612761,98,97,2022-10-20T01:45:54Z,6250000,4.0,8.0,1,left,S. Barnes cutting DUNK (15 PTS) (O. Anunoby 5 AST),"[1630567, 1628384]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,15.0,,,O. Anunoby,1628384.0,5.0,,,,,,,,
629,PT03M06.00S,2022-10-20T01:46:11.7Z,4,REGULAR,foul,personal,[],1627783,,,1610612739,98,97,2022-10-20T01:47:53Z,6280000,,,0,,P. Siakam personal FOUL (5 PF),"[1627783, 1630596]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,201639.0,,,,,5.0,0.0,Mobley,1630596.0,,,,
631,PT03M06.00S,2022-10-20T01:46:20.6Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,98,97,2022-10-20T01:46:29Z,6300000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M06.00S,2022-10-20T01:46:20.6Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,98,97,2022-10-20T01:46:29Z,6310000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M06.00S,2022-10-20T01:46:43.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,98,97,2022-10-20T01:46:50Z,6320000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M53.00S,2022-10-20T01:48:52.9Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612739,98,97,2022-10-20T01:48:56Z,6340000,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1628384]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,3.0,,,,,,,,Anunoby,1628384.0,,
636,PT02M53.00S,2022-10-20T01:48:52.9Z,4,REGULAR,steal,,[],1628384,,,1610612761,98,97,2022-10-20T02:22:54Z,6350000,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
637,PT02M45.00S,2022-10-20T01:49:00.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,7.5722733245729295,52.20588235294118,1610612761,100,97,2022-10-20T01:49:04Z,6360000,-11.0,19.0,1,left,O. Anunoby driving Layup (18 PTS) (F. VanVleet 4 AST),"[1628384, 1627832]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,18.0,,,F. VanVleet,1627832.0,4.0,,,,,,,,
639,PT02M28.00S,2022-10-20T01:49:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.14651773981603,50.0,1610612739,100,99,2022-10-20T01:49:22Z,6380000,0.0,31.0,1,right,D. Mitchell driving finger roll Layup (29 PTS) (C. LeVert 7 AST),"[1628378, 1627747]",1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,29.0,,,C. LeVert,1627747.0,7.0,,,,,,,,
641,PT02M09.00S,2022-10-20T01:49:35.9Z,4,REGULAR,3pt,Jump Shot,[],1629018,7.30946123521682,96.81372549019608,1610612761,103,99,2022-10-20T01:49:39Z,6400000,-234.0,16.0,1,left,G. Trent Jr. 3PT  (18 PTS) (F. VanVleet 5 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,18.0,,,F. VanVleet,1627832.0,5.0,,,,,,,,
643,PT01M49.00S,2022-10-20T01:49:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,84.57621550591328,58.333333333333336,1610612739,103,99,2022-10-20T01:50:03Z,6420000,42.0,92.0,1,right,MISS E. Mobley 10' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,10.15,Missed,,,,,,,,,,,,,,,,,,
644,PT01M48.00S,2022-10-20T01:49:56.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,103,99,2022-10-20T01:50:03Z,6430000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,643.0,,,,,,,,,,,,,,,,,
646,PT01M33.00S,2022-10-20T01:50:24.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,12.171484888304862,50.245098039215684,1610612761,105,99,2022-10-20T02:18:33Z,6450000,-1.0,62.0,1,left,P. Siakam 6' floating Jump Shot (23 PTS),[1627783],1610612761.0,TOR,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,23.0,,,,,,,,,,,,,
647,PT01M33.00S,2022-10-20T01:50:29.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,105,99,2022-10-20T01:50:33Z,6460000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M17.00S,2022-10-20T01:52:46.3Z,4,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612739,105,99,2022-10-20T01:52:55Z,6480000,,,0,,F. VanVleet shooting personal FOUL (3 PF) (Osman 2 FT),"[1627832, 1626224]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202026.0,,,,,3.0,0.0,Osman,1626224.0,,,,
651,PT01M17.00S,2022-10-20T01:53:15.4Z,4,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,105,100,2022-10-20T01:53:15Z,6500000,,,0,,C. Osman Free Throw 1 of 2 (16 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
652,PT01M17.00S,2022-10-20T01:53:32.2Z,4,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,105,101,2022-10-20T01:53:32Z,6510000,,,0,,C. Osman Free Throw 2 of 2 (17 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
653,PT00M54.70S,2022-10-20T01:54:00.8Z,4,REGULAR,2pt,Hook,[],1627783,10.726018396846255,28.431372549019606,1610612761,105,101,2022-10-20T01:54:05Z,6520000,108.0,48.0,1,left,MISS P. Siakam 11' driving bank Hook,[1627783],1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,11.81,Missed,,,,,,,,,,,,,,,,,,
654,PT00M52.20S,2022-10-20T01:54:03.2Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,105,101,2022-10-20T01:54:03Z,6530000,,,0,,E. Mobley REBOUND (Off:0 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,653.0,6.0,6.0,0.0,,,,,,,,,,,,,,
655,PT00M35.60S,2022-10-20T01:54:22.8Z,4,REGULAR,foul,offensive,[],1626224,,,1610612739,105,101,2022-10-20T01:54:50Z,6540000,,,0,,C. Osman off-the-ball offensive FOUL (3 PF),"[1626224, 1627832]",1610612739.0,CLE,off-the-ball,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,,,201639.0,,,,,3.0,0.0,VanVleet,1627832.0,,,,
657,PT00M35.60S,2022-10-20T01:54:22.8Z,4,REGULAR,turnover,offensive foul,[],1626224,,,1610612739,105,101,2022-10-20T01:54:29Z,6560000,,,0,,C. Osman offensive foul TURNOVER (1 TO),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,,,201639.0,1.0,,,,,,,,,,,
658,PT00M19.90S,2022-10-20T01:54:58.7Z,4,REGULAR,turnover,traveling,[],1630567,,,1610612761,105,101,2022-10-20T01:55:05Z,6570000,,,0,,S. Barnes traveling TURNOVER (3 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,3.0,,,,,,,,,,,
659,PT00M19.90S,2022-10-20T01:55:07.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,105,101,2022-10-20T01:55:07Z,6580000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M16.30S,2022-10-20T01:56:49.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612739,105,101,2022-10-20T01:56:57Z,6590000,,,0,,P. Siakam personal FOUL (6 PF) (Mitchell 2 FT),"[1627783, 1628378]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202026.0,,,,,6.0,0.0,Mitchell,1628378.0,,,,
662,PT00M16.30S,2022-10-20T01:57:05.0Z,4,REGULAR,substitution,out,[],1627783,,,1610612739,105,101,2022-10-20T01:57:38Z,6610000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M16.30S,2022-10-20T01:57:05.0Z,4,REGULAR,substitution,in,[],1630625,,,1610612739,105,101,2022-10-20T01:57:38Z,6620000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M16.30S,2022-10-20T01:58:02.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612739,105,102,2022-10-20T01:58:02Z,6630000,,,0,,D. Mitchell Free Throw 1 of 2 (30 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
665,PT00M16.30S,2022-10-20T01:58:20.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612739,105,103,2022-10-20T01:58:20Z,6640000,,,0,,D. Mitchell Free Throw 2 of 2 (31 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
666,PT00M10.90S,2022-10-20T01:58:41.3Z,4,REGULAR,foul,personal,[],1628378,,,1610612761,105,103,2022-10-20T01:58:55Z,6650000,,,0,,D. Mitchell personal FOUL (4 PF),"[1628378, 1630625]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,1626300.0,,,,,4.0,0.0,Banton,1630625.0,,,,
669,PT00M10.90S,2022-10-20T01:59:18.7Z,4,REGULAR,substitution,out,[],1626224,,,1610612761,105,103,2022-10-20T01:59:22Z,6680000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M10.90S,2022-10-20T01:59:18.7Z,4,REGULAR,substitution,in,[],1629731,,,1610612761,105,103,2022-10-20T01:59:22Z,6690000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M10.90S,2022-10-20T01:59:48.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,105,103,2022-10-20T01:59:48Z,6700000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M07.40S,2022-10-20T02:01:23.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612761,105,103,2022-10-20T02:01:32Z,6710000,,,0,,C. LeVert take personal FOUL (3 PF) (Trent Jr. 2 FT),"[1627747, 1629018]",1610612739.0,CLE,take,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,,,,,3.0,0.0,Trent Jr.,1629018.0,,,,
674,PT00M07.40S,2022-10-20T02:01:50.7Z,4,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,105,103,2022-10-20T02:01:50Z,6730000,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
675,PT00M07.40S,2022-10-20T02:01:50.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,105,103,2022-10-20T02:01:50Z,6740000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,674.0,,,,,,,,,,,,,,,,,
676,PT00M07.40S,2022-10-20T02:01:53.7Z,4,REGULAR,substitution,out,[],1628386,,,1610612761,105,103,2022-10-20T02:01:58Z,6750000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M07.40S,2022-10-20T02:01:53.7Z,4,REGULAR,substitution,out,[],1629731,,,1610612761,105,103,2022-10-20T02:01:58Z,6760000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M07.40S,2022-10-20T02:01:53.7Z,4,REGULAR,substitution,in,[],201567,,,1610612761,105,103,2022-10-20T02:01:58Z,6770000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M07.40S,2022-10-20T02:01:53.7Z,4,REGULAR,substitution,in,[],1626224,,,1610612761,105,103,2022-10-20T02:01:58Z,6780000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M07.40S,2022-10-20T02:02:12.8Z,4,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,106,103,2022-10-20T02:02:12Z,6790000,,,0,,G. Trent Jr. Free Throw 2 of 2 (19 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
681,PT00M04.50S,2022-10-20T02:02:26.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612739,106,103,2022-10-20T02:02:41Z,6800000,,,0,,O. Anunoby take personal FOUL (4 PF) (LeVert 2 FT),"[1628384, 1627747]",1610612761.0,TOR,take,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,1626300.0,,,,,4.0,0.0,LeVert,1627747.0,,,,
683,PT00M04.50S,2022-10-20T02:03:04.2Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,106,104,2022-10-20T02:03:04Z,6820000,,,0,,C. LeVert Free Throw 1 of 2 (9 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
684,PT00M04.50S,2022-10-20T02:03:05.0Z,4,REGULAR,substitution,out,[],1630625,,,1610612739,106,104,2022-10-20T02:03:30Z,6830000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M04.50S,2022-10-20T02:03:05.0Z,4,REGULAR,substitution,out,[],201567,,,1610612739,106,104,2022-10-20T02:03:30Z,6840000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M04.50S,2022-10-20T02:03:05.0Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,106,104,2022-10-20T02:03:30Z,6850000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M04.50S,2022-10-20T02:03:05.0Z,4,REGULAR,substitution,in,[],1630173,,,1610612739,106,104,2022-10-20T02:03:30Z,6860000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M04.50S,2022-10-20T02:03:05.0Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,106,104,2022-10-20T02:03:30Z,6870000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M04.50S,2022-10-20T02:03:05.0Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,106,104,2022-10-20T02:03:30Z,6880000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M04.50S,2022-10-20T02:03:30.9Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,106,105,2022-10-20T02:03:30Z,6890000,,,0,,C. LeVert Free Throw 2 of 2 (10 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
692,PT00M00.70S,2022-10-20T02:03:59.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,7.5722733245729295,47.794117647058826,1610612761,108,105,2022-10-20T02:04:05Z,6910000,11.0,19.0,1,left,P. Achiuwa cutting DUNK (10 PTS) (S. Barnes 7 AST),"[1630173, 1630567]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,10.0,,,S. Barnes,1630567.0,7.0,,,,,,,,
694,PT00M00.70S,2022-10-20T02:04:05.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,108,105,2022-10-20T02:04:16Z,6930000,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,
695,PT00M00.10S,2022-10-20T02:04:18.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,17.69053876478318,23.52941176470588,1610612739,108,105,2022-10-20T02:04:49Z,6940000,-132.0,721.0,1,right,MISS D. Mitchell 73' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,73.33,Missed,,,,,,,,,,,,,,,,,,
