actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
532,PT11M38.00S,2022-11-02T03:59:34.6Z,4,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,84,73,2022-11-02T03:59:43Z,5280000,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,,,,,,,2882.0,,,,,,,,1.0,,,,,
533,PT11M29.00S,2022-11-02T03:59:51.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,92.06636005256242,50.98039215686274,1610612750,84,75,2022-11-02T03:59:56Z,5290000,5.0,22.0,1,right,N. Reid driving Layup (9 PTS) (J. McLaughlin 3 AST),"[1629675, 1629162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,,,,,9.0,,,,,,J. McLaughlin,1629162.0,3.0
535,PT11M08.00S,2022-11-02T04:00:13.0Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612756,84,75,2022-11-02T04:00:17Z,5310000,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 1629675]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,2.0,Reid,1629675.0,,,
536,PT11M08.00S,2022-11-02T04:00:13.0Z,4,REGULAR,steal,,[],1629675,,,1610612750,84,75,2022-11-02T04:00:14Z,5320000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
537,PT11M00.00S,2022-11-02T04:00:20.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627752,93.64323258869908,94.85294117647058,1610612750,84,75,2022-11-02T04:00:25Z,5330000,224.0,7.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,,
538,PT10M59.00S,2022-11-02T04:00:21.4Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,84,75,2022-11-02T04:00:25Z,5340000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Right Corner 3,24+ Right,,,537.0,2.0,2.0,0.0,,,,,,,,,,,,,,
539,PT10M53.00S,2022-11-02T04:00:28.4Z,4,REGULAR,3pt,Jump Shot,[],1629013,6.783837056504599,2.941176470588235,1610612756,87,75,2022-11-02T04:00:32Z,5350000,235.0,11.0,1,left,L. Shamet 3PT  (5 PTS) (T. Craig 1 AST),"[1629013, 1628470]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,,,,,,5.0,,,,,,T. Craig,1628470.0,1.0
541,PT10M38.00S,2022-11-02T04:00:42.7Z,4,REGULAR,2pt,Jump Shot,[],1629669,82.21090670170827,30.392156862745097,1610612750,87,77,2022-11-02T04:00:47Z,5370000,-98.0,115.0,1,right,J. Nowell 15' pullup Jump Shot (10 PTS) (R. Gobert 2 AST),"[1629669, 203497]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,15.09,Made,,,,,,,,,,10.0,,,,,,R. Gobert,203497.0,2.0
542,PT10M20.00S,2022-11-02T04:01:01.1Z,4,REGULAR,3pt,Jump Shot,[],1629111,29.517082785808146,25.0,1610612756,87,77,2022-11-02T04:01:07Z,5380000,125.0,225.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
543,PT10M16.00S,2022-11-02T04:01:05.1Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,87,77,2022-11-02T04:16:33Z,5390000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,542.0,2.0,2.0,0.0,,,,,,,,,,,,,,
573,PT10M12.00S,2022-11-02T04:01:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,88.25558475689881,53.67647058823529,1610612750,87,77,2022-11-02T04:09:18Z,5395000,18.0,58.0,1,right,MISS J. Nowell 6' driving Layup - blocked,"[1629669, 1629111]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,Landale,1629111.0,,,,,,
574,PT10M12.00S,2022-11-02T04:01:06.8Z,4,REGULAR,block,,[],1629111,,,1610612750,87,77,2022-11-02T04:09:18Z,5397500,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
575,PT10M12.00S,2022-11-02T04:01:06.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,87,77,2022-11-02T04:09:18Z,5398750,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,573.0,,,,,,,,,,,,,,,,,
546,PT10M12.00S,2022-11-02T04:01:16.2Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,87,77,2022-11-02T04:01:29Z,5410000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M12.00S,2022-11-02T04:01:16.2Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,87,77,2022-11-02T04:01:29Z,5420000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M08.00S,2022-11-02T04:01:40.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629162,90.09526938239159,3.1862745098039214,1610612750,87,77,2022-11-02T04:09:18Z,5430000,-234.0,41.0,1,right,MISS J. McLaughlin pullup 3PT,[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
549,PT10M06.00S,2022-11-02T04:01:42.1Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612756,87,77,2022-11-02T04:01:45Z,5440000,,,0,,T. Craig REBOUND (Off:1 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,548.0,4.0,3.0,1.0,,,,,,,,,,,,,,
550,PT09M56.00S,2022-11-02T04:01:54.7Z,4,REGULAR,foul,personal,[],1630162,,,1610612756,87,77,2022-11-02T04:02:03Z,5450000,,,0,,A. Edwards personal FOUL (4 PF),"[1630162, 1629013]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,2882.0,4.0,0.0,Shamet,1629013.0,,,,,,,,,
552,PT09M56.00S,2022-11-02T04:02:00.3Z,4,REGULAR,substitution,out,[],1629162,,,1610612756,87,77,2022-11-02T04:02:07Z,5470000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M56.00S,2022-11-02T04:02:00.3Z,4,REGULAR,substitution,in,[],1626156,,,1610612756,87,77,2022-11-02T04:02:07Z,5480000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M49.00S,2022-11-02T04:02:29.4Z,4,REGULAR,3pt,Jump Shot,[],1629013,31.750985545335087,41.17647058823529,1610612756,87,77,2022-11-02T04:05:48Z,5490000,44.0,246.0,1,left,MISS L. Shamet 24' pullup 3PT,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
555,PT09M48.00S,2022-11-02T04:02:30.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,87,77,2022-11-02T04:02:37Z,5500000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,554.0,,,,,,,,,,,,,,,,,
556,PT09M48.00S,2022-11-02T04:02:35.8Z,4,REGULAR,foul,personal,[],1629111,,,1610612750,87,77,2022-11-02T04:02:59Z,5510000,,,0,,J. Landale loose ball personal FOUL (4 PF),"[1629111, 203497]",1610612756.0,PHX,loose ball,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,4.0,0.0,Gobert,203497.0,,,,,,,,,
558,PT09M30.00S,2022-11-02T04:03:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.40932982917214,47.549019607843135,1610612750,87,79,2022-11-02T04:03:13Z,5530000,-12.0,28.0,1,right,N. Reid driving Layup (11 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,,,,11.0,,,,,,,,
559,PT09M14.00S,2022-11-02T04:03:24.1Z,4,REGULAR,turnover,lost ball,[],1629013,,,1610612756,87,79,2022-11-02T04:03:29Z,5540000,,,0,,L. Shamet lost ball TURNOVER (1 TO),"[1629013, 1630162]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,
560,PT09M14.00S,2022-11-02T04:03:24.1Z,4,REGULAR,steal,,[],1630162,,,1610612750,87,79,2022-11-02T04:03:25Z,5550000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
561,PT09M13.00S,2022-11-02T04:03:31.7Z,4,REGULAR,foul,personal,['1freethrow'],1626166,,,1610612750,87,79,2022-11-02T04:03:53Z,5560000,,,0,,C. Payne transition take personal FOUL (1 PF) (Nowell 1 FT),"[1626166, 1629669]",1610612756.0,PHX,transition take,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,2882.0,1.0,0.0,Nowell,1629669.0,,,,,,,,,
564,PT09M13.00S,2022-11-02T04:06:03.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629669,,,1610612750,87,79,2022-11-02T04:06:15Z,5590000,,,0,,MISS J. Nowell transition take Free Throw 1 of 1,[1629669],1610612750.0,MIN,transition take,,,Nowell,J. Nowell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
565,PT09M13.00S,2022-11-02T04:06:03.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,87,79,2022-11-02T04:06:15Z,5600000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,,
567,PT09M13.00S,2022-11-02T04:06:35.3Z,4,REGULAR,substitution,out,[],1627814,,,1610612750,87,79,2022-11-02T04:07:10Z,5605000,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M13.00S,2022-11-02T04:06:35.3Z,4,REGULAR,substitution,in,[],203967,,,1610612750,87,79,2022-11-02T04:07:10Z,5607500,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M02.00S,2022-11-02T04:06:36.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630162,69.46452036793693,26.715686274509803,1610612750,87,82,2022-11-02T04:09:19Z,5610000,-116.0,235.0,1,right,A. Edwards 26' 3PT pullup (18 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,,,,,,18.0,,,,,,,,
569,PT08M44.00S,2022-11-02T04:06:48.0Z,4,REGULAR,3pt,Jump Shot,[],1628470,27.020367936925098,16.911764705882355,1610612756,87,82,2022-11-02T04:06:56Z,5640000,165.0,201.0,1,left,MISS T. Craig 26' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
570,PT08M41.00S,2022-11-02T04:06:50.9Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,87,82,2022-11-02T04:06:50Z,5650000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,569.0,3.0,3.0,0.0,,,,,,,,,,,,,,
571,PT08M36.00S,2022-11-02T04:06:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,68.01905387647832,71.56862745098039,1610612750,87,85,2022-11-02T04:20:43Z,5660000,108.0,248.0,1,right,A. Edwards 27' 3PT pullup (21 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,27.05,Made,,,,,,,,,,21.0,,,,,,,,
572,PT08M35.00S,2022-11-02T04:07:01.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,87,85,2022-11-02T04:07:01Z,5670000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,out,[],1628470,,,1610612756,87,85,2022-11-02T04:09:22Z,5680000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,out,[],1629111,,,1610612756,87,85,2022-11-02T04:09:22Z,5690000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,87,85,2022-11-02T04:09:22Z,5700000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,out,[],1626166,,,1610612756,87,85,2022-11-02T04:09:22Z,5710000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,out,[],203967,,,1610612756,87,85,2022-11-02T04:09:22Z,5720000,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,out,[],1626156,,,1610612756,87,85,2022-11-02T04:09:22Z,5730000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,87,85,2022-11-02T04:09:22Z,5740000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,in,[],101108,,,1610612756,87,85,2022-11-02T04:09:22Z,5750000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,in,[],1629661,,,1610612756,87,85,2022-11-02T04:09:22Z,5760000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,87,85,2022-11-02T04:09:22Z,5770000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,in,[],202687,,,1610612756,87,85,2022-11-02T04:09:22Z,5780000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M35.00S,2022-11-02T04:08:26.8Z,4,REGULAR,substitution,in,[],1630183,,,1610612756,87,85,2022-11-02T04:09:22Z,5790000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M35.00S,2022-11-02T04:10:29.0Z,4,REGULAR,substitution,out,[],1629669,,,1610612756,87,85,2022-11-02T04:13:30Z,5795000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M35.00S,2022-11-02T04:10:29.0Z,4,REGULAR,substitution,in,[],1626156,,,1610612756,87,85,2022-11-02T04:13:30Z,5797500,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M23.00S,2022-11-02T04:10:43.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202687,4.812746386333772,42.8921568627451,1610612756,89,85,2022-11-02T04:14:28Z,5800000,36.0,-7.0,1,left,B. Biyombo Hook (6 PTS) (M. Bridges 4 AST),"[202687, 1628969]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,,,,6.0,,,,,,M. Bridges,1628969.0,4.0
590,PT08M08.00S,2022-11-02T04:10:56.8Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,89,85,2022-11-02T04:11:02Z,5820000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1629661]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,,,
591,PT08M08.00S,2022-11-02T04:10:56.8Z,4,REGULAR,steal,,[],1629661,,,1610612756,89,85,2022-11-02T04:23:34Z,5830000,,,0,,C. Johnson STEAL (3 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
592,PT07M59.00S,2022-11-02T04:11:05.4Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612756,89,85,2022-11-02T04:11:09Z,5840000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1630162]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,
593,PT07M59.00S,2022-11-02T04:11:05.4Z,4,REGULAR,steal,,[],1630162,,,1610612750,89,85,2022-11-02T04:11:06Z,5850000,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
594,PT07M51.00S,2022-11-02T04:11:14.1Z,4,REGULAR,turnover,bad pass,[],1626156,,,1610612750,89,85,2022-11-02T04:24:21Z,5860000,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 101108]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,3.0,Paul,101108.0,,,
595,PT07M51.00S,2022-11-02T04:11:14.1Z,4,REGULAR,steal,,[],101108,,,1610612756,89,85,2022-11-02T04:11:16Z,5870000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
596,PT07M43.00S,2022-11-02T04:11:21.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,29.38567674113009,19.852941176470587,1610612756,92,85,2022-11-02T04:11:26Z,5880000,151.0,224.0,1,left,C. Johnson 26' 3PT  (26 PTS) (D. Booker 5 AST),"[1629661, 1626164]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.97,Made,,,,,,,,,,26.0,,,,,,D. Booker,1626164.0,5.0
600,PT07M27.00S,2022-11-02T04:11:38.3Z,4,REGULAR,2pt,Jump Shot,[],1626156,74.85216819973719,59.55882352941176,1610612750,92,87,2022-11-02T04:24:29Z,6000000,48.0,184.0,1,right,D. Russell 19' pullup Jump Shot (5 PTS) (R. Gobert 3 AST),"[1626156, 203497]",1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,19.0,Made,,,,,,,,,,5.0,,,,,,R. Gobert,203497.0,3.0
602,PT07M27.00S,2022-11-02T04:11:42.7Z,4,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612750,92,87,2022-11-02T04:19:21Z,6005312,,,0,,D. Booker shooting personal FOUL (5 PF) (Russell 1 FT),"[1626164, 1626156]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,2882.0,5.0,0.0,Russell,1626156.0,,,,,,,,,
608,PT07M27.00S,2022-11-02T04:12:29.9Z,4,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,92,88,2022-11-02T04:19:09Z,6005625,,,0,,R. Gobert Free Throw 1 of 1 (7 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
606,PT07M27.00S,2022-11-02T04:12:30.3Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,92,88,2022-11-02T04:17:41Z,6006250,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M27.00S,2022-11-02T04:12:30.3Z,4,REGULAR,substitution,in,[],1629013,,,1610612756,92,88,2022-11-02T04:17:41Z,6006875,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M27.00S,2022-11-02T04:12:34.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612756,92,88,2022-11-02T04:17:41Z,6007500,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M27.00S,2022-11-02T04:12:34.9Z,4,REGULAR,substitution,in,[],1626157,,,1610612756,92,88,2022-11-02T04:17:41Z,6008750,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M15.00S,2022-11-02T04:12:43.8Z,4,REGULAR,2pt,Jump Shot,[],1629661,23.603810775295663,52.69607843137255,1610612756,92,88,2022-11-02T04:12:49Z,6010000,-13.0,169.0,1,left,MISS C. Johnson 16' step back Shot,[1629661],1610612756.0,PHX,step back,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,16.99,Missed,,,,,,,,,,,,,,,,,,
610,PT07M12.00S,2022-11-02T04:12:46.8Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,92,88,2022-11-02T04:12:49Z,6020000,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,609.0,6.0,6.0,0.0,,,,,,,,,,,,,,
611,PT06M58.00S,2022-11-02T04:12:59.7Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,92,88,2022-11-02T04:13:04Z,6030000,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 1628969]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,3.0,Bridges,1628969.0,,,
612,PT06M58.00S,2022-11-02T04:12:59.7Z,4,REGULAR,steal,,[],1628969,,,1610612756,92,88,2022-11-02T04:13:01Z,6040000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
613,PT06M54.00S,2022-11-02T04:13:06.1Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612756,92,88,2022-11-02T04:13:14Z,6050000,,,0,,J. McDaniels shooting personal FOUL (5 PF) (Bridges 2 FT),"[1630183, 1628969]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,5.0,0.0,Bridges,1628969.0,,,,,,,,,
615,PT06M54.00S,2022-11-02T04:13:39.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628969,,,1610612756,93,88,2022-11-02T04:13:39Z,6070000,,,0,,M. Bridges Free Throw 1 of 2 (14 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
616,PT06M54.00S,2022-11-02T04:13:56.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628969,,,1610612756,94,88,2022-11-02T04:13:56Z,6080000,,,0,,M. Bridges Free Throw 2 of 2 (15 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
617,PT06M38.00S,2022-11-02T04:14:15.2Z,4,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,94,88,2022-11-02T04:14:21Z,6090000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (4 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,2882.0,,,,,,,,4.0,,,,,
618,PT06M25.00S,2022-11-02T04:14:33.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],101108,16.245072273324574,28.676470588235293,1610612756,96,88,2022-11-02T04:14:39Z,6100000,107.0,100.0,1,left,C. Paul 14' fadeaway Jump Shot (9 PTS),[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,14.63,Made,,,,,,,,,,9.0,,,,,,,,
619,PT06M25.00S,2022-11-02T04:14:38.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,96,88,2022-11-02T04:14:38Z,6110000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
