actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
538,PT10M13.00S,2022-11-06T04:01:14.6Z,4,REGULAR,turnover,out-of-bounds,[],1629111,,,1610612756,86,61,2022-11-06T04:02:28Z,5360000,,,0,,J. Landale bad pass out-of-bounds TURNOVER (2 TO),[1629111],1610612756.0,PHX,bad pass,,,Landale,J. Landale,,,,,Mid-Range,8-16 Right,,,,,,,,201639.0,,,,,2.0,,,,,,,
539,PT09M48.00S,2022-11-06T04:01:43.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629642,74.32654402102497,33.33333333333333,1610612757,86,61,2022-11-06T04:01:49Z,5370000,-83.0,189.0,1,right,MISS N. Little 20' step back Shot,[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,Mid-Range,16-24 Left Center,20.64,Missed,,,,,,,,,,,,,,,,,,
540,PT09M45.00S,2022-11-06T04:01:46.8Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612756,86,61,2022-11-06T04:01:46Z,5380000,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Left Center,,,539.0,1.0,1.0,0.0,,,,,,,,,,,,,,
541,PT09M35.00S,2022-11-06T04:01:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203967,5.995400788436268,51.71568627450981,1610612756,88,61,2022-11-06T04:02:14Z,5390000,-9.0,4.0,1,left,D. Saric reverse Layup (5 PTS) (J. Landale 4 AST),"[203967, 1629111]",1610612756.0,PHX,reverse,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,5.0,,,,,,,,,J. Landale,1629111.0,4.0,,
543,PT09M09.00S,2022-11-06T04:02:21.9Z,4,REGULAR,2pt,Jump Shot,[],1629234,95.3515111695138,24.754901960784316,1610612757,88,63,2022-11-06T04:02:28Z,5410000,-126.0,-9.0,1,right,D. Eubanks 12' step back Jump Shot (5 PTS) (J. Walker 1 AST),"[1629234, 1631133]",1610612757.0,POR,step back,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,12.65,Made,,,,,5.0,,,,,,,,,J. Walker,1631133.0,1.0,,
545,PT08M58.00S,2022-11-06T04:02:33.2Z,4,REGULAR,3pt,Jump Shot,[],1629013,32.14520367936925,29.411764705882355,1610612756,91,63,2022-11-06T04:02:39Z,5430000,103.0,250.0,1,left,L. Shamet 27' 3PT pullup (8 PTS),[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,27.01,Made,,,,,8.0,,,,,,,,,,,,,
546,PT08M57.00S,2022-11-06T04:02:39.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,91,63,2022-11-06T04:02:39Z,5440000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M57.00S,2022-11-06T04:04:37.8Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,91,63,2022-11-06T04:05:13Z,5450000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M57.00S,2022-11-06T04:04:37.8Z,4,REGULAR,substitution,out,[],1629234,,,1610612757,91,63,2022-11-06T04:05:13Z,5460000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M57.00S,2022-11-06T04:04:37.8Z,4,REGULAR,substitution,in,[],1630535,,,1610612757,91,63,2022-11-06T04:05:13Z,5470000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M57.00S,2022-11-06T04:04:37.8Z,4,REGULAR,substitution,in,[],1631219,,,1610612757,91,63,2022-11-06T04:05:13Z,5480000,,,0,,SUB in: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M46.00S,2022-11-06T04:05:43.0Z,4,REGULAR,foul,personal,[],1627814,,,1610612757,91,63,2022-11-06T04:05:51Z,5490000,,,0,,D. Lee personal FOUL (1 PF),"[1627814, 1630553]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,,,,,,201639.0,1.0,0.0,Johnson,1630553.0,,,,,,,,
553,PT08M31.00S,2022-11-06T04:06:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630535,89.83245729303549,35.78431372549019,1610612757,91,63,2022-11-06T04:06:28Z,5510000,-71.0,43.0,1,right,MISS G. Brown III 8' driving Layup - blocked,"[1630535, 1629006]",1610612757.0,POR,driving,,,Brown III,G. Brown III,,,,,In The Paint (Non-RA),8-16 Left,8.31,Missed,,,,,,,,,,,,,,,,,Okogie,1629006.0
554,PT08M31.00S,2022-11-06T04:06:21.6Z,4,REGULAR,block,,[],1629006,,,1610612757,91,63,2022-11-06T04:06:23Z,5520000,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
555,PT08M28.00S,2022-11-06T04:06:24.6Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612756,91,63,2022-11-06T04:06:28Z,5530000,,,0,,J. Okogie REBOUND (Off:0 Def:2),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Left,,,553.0,2.0,2.0,0.0,,,,,,,,,,,,,,
556,PT08M19.00S,2022-11-06T04:06:36.3Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612756,91,63,2022-11-06T04:06:41Z,5540000,,,0,,T. Watford shooting personal FOUL (1 PF) (Okogie 2 FT),"[1630570, 1629006]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,1.0,0.0,Okogie,1629006.0,,,,,,,,
558,PT08M19.00S,2022-11-06T04:07:03.1Z,4,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,91,63,2022-11-06T04:07:03Z,5560000,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
559,PT08M19.00S,2022-11-06T04:07:03.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,91,63,2022-11-06T04:07:03Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,,,
560,PT08M19.00S,2022-11-06T04:07:16.3Z,4,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,92,63,2022-11-06T04:07:16Z,5580000,,,0,,J. Okogie Free Throw 2 of 2 (3 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
561,PT08M07.00S,2022-11-06T04:07:28.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630535,93.51182654402102,51.71568627450981,1610612757,92,65,2022-11-06T04:07:33Z,5590000,9.0,8.0,1,right,G. Brown III driving DUNK (2 PTS) (K. Johnson 3 AST),"[1630535, 1630553]",1610612757.0,POR,driving,,,Brown III,G. Brown III,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,2.0,,,,,,,,,K. Johnson,1630553.0,3.0,,
563,PT07M51.00S,2022-11-06T04:07:46.9Z,4,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612756,92,65,2022-11-06T04:07:55Z,5610000,,,0,,J. Okogie step out-of-bounds TURNOVER (2 TO),[1629006],1610612756.0,PHX,step,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628172.0,,,,,2.0,,,,,,,
564,PT07M37.00S,2022-11-06T04:08:11.6Z,4,REGULAR,turnover,out-of-bounds,[],1630553,,,1610612757,92,65,2022-11-06T04:08:19Z,5620000,,,0,,K. Johnson lost ball out-of-bounds TURNOVER (4 TO),[1630553],1610612757.0,POR,lost ball,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,1628172.0,,,,,4.0,,,,,,,
565,PT07M18.00S,2022-11-06T04:08:35.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629111,7.835085413929041,50.245098039215684,1610612756,92,65,2022-11-06T04:08:41Z,5630000,-1.0,21.0,1,left,MISS J. Landale Hook,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
566,PT07M16.00S,2022-11-06T04:08:37.7Z,4,REGULAR,rebound,offensive,[],203967,,,1610612756,92,65,2022-11-06T04:08:37Z,5640000,,,0,,D. Saric REBOUND (Off:3 Def:2),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,565.0,5.0,2.0,3.0,,,,,,,,,,,,,,
567,PT07M15.00S,2022-11-06T04:08:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203967,8.623521681997373,45.83333333333333,1610612756,94,65,2022-11-06T04:08:43Z,5650000,21.0,29.0,1,left,D. Saric tip Layup (7 PTS),[203967],1610612756.0,PHX,tip,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,7.0,,,,,,,,,,,,,
569,PT07M01.00S,2022-11-06T04:08:56.1Z,4,REGULAR,substitution,out,[],1629111,,,1610612757,94,65,2022-11-06T04:09:03Z,5670000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M01.00S,2022-11-06T04:08:56.1Z,4,REGULAR,substitution,in,[],202687,,,1610612757,94,65,2022-11-06T04:09:03Z,5680000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M55.00S,2022-11-06T04:09:24.3Z,4,REGULAR,foul,personal,['2freethrow'],203967,,,1610612757,94,65,2022-11-06T04:09:45Z,5690000,,,0,,D. Saric shooting personal FOUL (2 PF) (Walker 2 FT),"[203967, 1631133]",1610612756.0,PHX,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,2.0,0.0,Walker,1631133.0,,,,,,,,
573,PT06M55.00S,2022-11-06T04:09:50.0Z,4,REGULAR,freethrow,1 of 2,[],1631133,,,1610612757,94,65,2022-11-06T04:09:50Z,5710000,,,0,,MISS J. Walker Free Throw 1 of 2,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
574,PT06M55.00S,2022-11-06T04:09:50.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,94,65,2022-11-06T04:09:50Z,5720000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,573.0,,,,,,,,,,,,,,,,,
575,PT06M55.00S,2022-11-06T04:10:04.7Z,4,REGULAR,freethrow,2 of 2,[],1631133,,,1610612757,94,66,2022-11-06T04:10:04Z,5730000,,,0,,J. Walker Free Throw 2 of 2 (3 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
576,PT06M43.00S,2022-11-06T04:10:22.4Z,4,REGULAR,foul,personal,[],1630570,,,1610612756,94,66,2022-11-06T04:10:32Z,5740000,,,0,,T. Watford personal FOUL (2 PF),"[1630570, 1629006]",1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,2.0,0.0,Okogie,1629006.0,,,,,,,,
578,PT06M34.00S,2022-11-06T04:10:48.8Z,4,REGULAR,3pt,Jump Shot,[],1629006,10.726018396846255,96.56862745098039,1610612756,94,66,2022-11-06T04:10:52Z,5760000,-233.0,48.0,1,left,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,23.78,Missed,,,,,,,,,,,,,,,,,,
579,PT06M31.00S,2022-11-06T04:10:51.8Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,94,66,2022-11-06T04:10:52Z,5770000,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,578.0,1.0,1.0,0.0,,,,,,,,,,,,,,
580,PT06M26.00S,2022-11-06T04:10:56.7Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1630553,78.13731931668858,15.931372549019606,1610612757,94,66,2022-11-06T04:11:24Z,5780000,-170.0,153.0,1,right,MISS K. Johnson 22' running pullup Shot,[1630553],1610612757.0,POR,running pullup,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,22.89,Missed,,,,,,,,,,,,,,,,,,
581,PT06M23.00S,2022-11-06T04:10:59.7Z,4,REGULAR,rebound,defensive,[],203967,,,1610612756,94,66,2022-11-06T04:11:02Z,5790000,,,0,,D. Saric REBOUND (Off:3 Def:3),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,16-24 Left Center,,,580.0,6.0,3.0,3.0,,,,,,,,,,,,,,
582,PT06M12.00S,2022-11-06T04:11:10.4Z,4,REGULAR,turnover,bad pass,[],1629006,,,1610612756,94,66,2022-11-06T04:11:15Z,5800000,,,0,,J. Okogie bad pass TURNOVER (3 TO),"[1629006, 1630535]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,3.0,Brown III,1630535.0,,,,,
583,PT06M12.00S,2022-11-06T04:11:10.4Z,4,REGULAR,steal,,[],1630535,,,1610612757,94,66,2022-11-06T04:11:12Z,5810000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
584,PT05M53.00S,2022-11-06T04:11:30.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631133,93.03547963206307,36.49662990196079,1610612757,94,66,2022-11-06T04:12:12Z,5820000,-68.0,13.0,1,right,MISS J. Walker 6' turnaround Shot,[1631133],1610612757.0,POR,turnaround,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
585,PT05M52.00S,2022-11-06T04:11:31.1Z,4,REGULAR,rebound,defensive,[],203967,,,1610612756,94,66,2022-11-06T04:11:36Z,5830000,,,0,,D. Saric REBOUND (Off:3 Def:4),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Left,,,584.0,7.0,4.0,3.0,,,,,,,,,,,,,,
586,PT05M41.00S,2022-11-06T04:11:41.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202687,4.944152431011826,58.82352941176471,1610612756,94,66,2022-11-06T04:11:53Z,5840000,-44.0,-6.0,1,left,MISS B. Biyombo reverse Layup,[202687],1610612756.0,PHX,reverse,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
587,PT05M39.00S,2022-11-06T04:11:43.4Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,94,66,2022-11-06T04:11:43Z,5850000,,,0,,B. Biyombo REBOUND (Off:1 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,586.0,4.0,3.0,1.0,,,,,,,,,,,,,,
588,PT05M36.00S,2022-11-06T04:11:47.6Z,4,REGULAR,turnover,bad pass,[],202687,,,1610612756,94,66,2022-11-06T04:11:57Z,5860000,,,0,,B. Biyombo bad pass TURNOVER (2 TO),"[202687, 1630535]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Brown III,1630535.0,,,,,
589,PT05M36.00S,2022-11-06T04:11:47.6Z,4,REGULAR,steal,,[],1630535,,,1610612757,94,66,2022-11-06T04:19:54Z,5870000,,,0,,G. Brown III STEAL (2 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
590,PT05M32.00S,2022-11-06T04:11:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630570,91.67214191852825,50.73529411764706,1610612757,94,66,2022-11-06T04:13:28Z,5880000,4.0,26.0,1,right,MISS T. Watford running reverse Layup - blocked,"[1630570, 202687]",1610612757.0,POR,running reverse,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,Biyombo,202687.0
591,PT05M32.00S,2022-11-06T04:11:51.0Z,4,REGULAR,block,,[],202687,,,1610612757,94,66,2022-11-06T04:11:53Z,5890000,,,0,,B. Biyombo BLOCK (3 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
592,PT05M29.00S,2022-11-06T04:11:54.0Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612756,94,66,2022-11-06T04:12:02Z,5900000,,,0,,D. Lee REBOUND (Off:1 Def:3),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,590.0,4.0,3.0,1.0,,,,,,,,,,,,,,
593,PT05M26.00S,2022-11-06T04:11:59.8Z,4,REGULAR,foul,personal,['2freethrow'],1630535,,,1610612756,94,66,2022-11-06T04:12:29Z,5910000,,,0,,G. Brown III shooting personal FOUL (1 PF) (Okogie 2 FT),"[1630535, 1629006]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,1.0,0.0,Okogie,1629006.0,,,,,,,,
595,PT05M26.00S,2022-11-06T04:12:30.2Z,4,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,94,66,2022-11-06T04:12:30Z,5930000,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
596,PT05M26.00S,2022-11-06T04:12:30.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,94,66,2022-11-06T04:12:30Z,5940000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,,,
597,PT05M26.00S,2022-11-06T04:12:31.5Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,94,66,2022-11-06T04:12:35Z,5950000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M26.00S,2022-11-06T04:12:31.5Z,4,REGULAR,substitution,in,[],1630613,,,1610612756,94,66,2022-11-06T04:12:35Z,5960000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M26.00S,2022-11-06T04:12:48.2Z,4,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,95,66,2022-11-06T04:12:48Z,5970000,,,0,,J. Okogie Free Throw 2 of 2 (4 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
600,PT05M11.00S,2022-11-06T04:13:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,87.12220762155059,61.2094056372549,1610612757,95,68,2022-11-06T04:15:13Z,5980000,56.0,69.0,1,right,K. Johnson 8' turnaround Jump Shot (5 PTS),[1630553],1610612757.0,POR,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,8.86,Made,,,,,5.0,,,,,,,,,,,,,
601,PT04M48.00S,2022-11-06T04:13:30.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202687,6.521024967148489,34.55882352941176,1610612756,95,68,2022-11-06T04:13:37Z,5990000,77.0,9.0,1,left,MISS B. Biyombo 7' Hook - blocked,"[202687, 1631219]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,Butler Jr.,1631219.0
602,PT04M48.00S,2022-11-06T04:13:30.3Z,4,REGULAR,block,,[],1631219,,,1610612756,95,68,2022-11-06T04:13:32Z,6000000,,,0,,J. Butler Jr. BLOCK (1 BLK),[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT04M48.00S,2022-11-06T04:13:30.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,95,68,2022-11-06T04:13:37Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,601.0,,,,,,,,,,,,,,,,,
605,PT04M46.00S,2022-11-06T04:13:45.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630613,31.488173455978973,21.813725490196077,1610612756,95,68,2022-11-06T04:13:50Z,6030000,141.0,243.0,1,left,MISS D. Washington Jr. 28' 3PT,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Right Center,28.13,Missed,,,,,,,,,,,,,,,,,,
606,PT04M43.00S,2022-11-06T04:13:48.3Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,95,68,2022-11-06T04:13:50Z,6040000,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,605.0,2.0,2.0,0.0,,,,,,,,,,,,,,
607,PT04M37.00S,2022-11-06T04:13:55.2Z,4,REGULAR,3pt,Jump Shot,[],1630570,64.47109067017082,56.127450980392155,1610612757,95,68,2022-11-06T04:13:59Z,6050000,31.0,281.0,1,right,MISS T. Watford 28' 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,28.32,Missed,,,,,,,,,,,,,,,,,,
608,PT04M34.00S,2022-11-06T04:13:58.2Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612756,95,68,2022-11-06T04:13:59Z,6060000,,,0,,J. Okogie REBOUND (Off:0 Def:3),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,607.0,3.0,3.0,0.0,,,,,,,,,,,,,,
609,PT04M30.00S,2022-11-06T04:14:03.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630535,,,1610612756,95,68,2022-11-06T04:14:14Z,6070000,,,0,,G. Brown III personal FOUL (2 PF) (Biyombo 2 FT),"[1630535, 202687]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,2.0,0.0,Biyombo,202687.0,,,,,,,,
611,PT04M30.00S,2022-11-06T04:14:43.4Z,4,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,96,68,2022-11-06T04:14:43Z,6090000,,,0,,B. Biyombo Free Throw 1 of 2 (1 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
612,PT04M30.00S,2022-11-06T04:15:07.7Z,4,REGULAR,turnover,LaneViolation,[],203967,,,1610612756,96,68,2022-11-06T04:15:07Z,6100000,,,0,,D. Saric LaneViolation TURNOVER (1 TO),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
614,PT04M19.00S,2022-11-06T04:16:35.8Z,4,REGULAR,foul,personal,[],203967,,,1610612757,96,68,2022-11-06T04:16:44Z,6120000,,,0,,D. Saric personal FOUL (3 PF),"[203967, 1631133]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,3.0,0.0,Walker,1631133.0,,,,,,,,
616,PT04M11.00S,2022-11-06T04:17:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,89.04402102496715,42.64705882352941,1610612757,96,68,2022-11-06T04:18:26Z,6140000,-37.0,50.0,1,right,MISS K. Johnson 6' driving Layup,[1630553],1610612757.0,POR,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
617,PT04M11.00S,2022-11-06T04:17:10.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,96,68,2022-11-06T04:17:10Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,616.0,,,,,,,,,,,,,,,,,
619,PT04M09.00S,2022-11-06T04:17:28.4Z,4,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612757,96,68,2022-11-06T04:17:35Z,6170000,,,0,,J. Okogie shooting personal FOUL (2 PF) (Watford 2 FT),"[1629006, 1630570]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,2.0,0.0,Watford,1630570.0,,,,,,,,
621,PT04M09.00S,2022-11-06T04:17:56.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630570,,,1610612757,96,69,2022-11-06T04:17:56Z,6190000,,,0,,T. Watford Free Throw 1 of 2 (1 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
622,PT04M09.00S,2022-11-06T04:18:07.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630570,,,1610612757,96,70,2022-11-06T04:18:07Z,6200000,,,0,,T. Watford Free Throw 2 of 2 (2 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
623,PT03M54.00S,2022-11-06T04:18:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203967,5.601182654402102,44.85294117647059,1610612756,96,70,2022-11-06T04:18:31Z,6210000,26.0,0.0,1,left,MISS D. Saric Layup - blocked,"[203967, 1630535]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,Brown III,1630535.0
