actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
442,PT02M45.00S,2024-11-18T01:48:01.5Z,3,REGULAR,substitution,in,[],1626157,,,1610612752,84,73,2024-11-18T01:50:43Z,4260000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M35.00S,2024-11-18T01:51:05.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626157,7.178055190538765,56.127450980392155,1610612752,86,73,2024-11-18T01:51:09Z,4270000,False,-31.0,15.0,1,left,K. Towns Hook (20 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,,20.0,,M. Bridges,1628969.0,1.0,,,,,,
445,PT02M35.00S,2024-11-18T01:51:08.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641730,,,1610612752,86,73,2024-11-18T01:51:15Z,4290000,False,,,0,,N. Clowney shooting personal FOUL (3 PF) (Towns 1 FT),"[1641730, 1626157]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,3.0,1.0,Towns,1626157.0,,
447,PT02M35.00S,2024-11-18T01:51:37.1Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,87,73,2024-11-18T01:51:37Z,4310000,False,,,0,,K. Towns Free Throw 1 of 1 (21 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
448,PT02M13.00S,2024-11-18T01:52:02.3Z,3,REGULAR,3pt,Jump Shot,[],203471,90.22667542706965,2.941176470588235,1610612751,87,76,2024-11-18T01:52:05Z,4320000,False,-235.0,39.0,1,right,D. Schröder 3PT  (6 PTS) (K. Johnson 1 AST),"[203471, 1630553]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,23.86,Made,,,,,,,,6.0,,K. Johnson,1630553.0,1.0,,,,,,
450,PT01M53.00S,2024-11-18T01:52:21.8Z,3,REGULAR,3pt,Jump Shot,[],1626166,21.23850197109067,9.068627450980392,1610612752,90,76,2024-11-18T01:52:24Z,4340000,False,205.0,147.0,1,left,C. Payne 25' 3PT  (6 PTS) (K. Towns 5 AST),"[1626166, 1626157]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,25.21,Made,,,,,,,,6.0,,K. Towns,1626157.0,5.0,,,,,,
452,PT01M31.00S,2024-11-18T01:52:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,93.38042049934296,52.450980392156865,1610612751,90,78,2024-11-18T01:54:53Z,4360000,False,12.0,10.0,1,right,N. Clowney driving Layup (10 PTS) (C. Thomas 3 AST),"[1641730, 1630560]",1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,1.57,Made,,,,,,,,10.0,,C. Thomas,1630560.0,3.0,,,,,,
454,PT01M31.00S,2024-11-18T01:52:48.8Z,3,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612751,90,78,2024-11-18T01:52:58Z,4380000,False,,,0,,K. Towns shooting personal FOUL (4 PF) (Clowney 1 FT),"[1626157, 1641730]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,4.0,0.0,Clowney,1641730.0,,
456,PT01M31.00S,2024-11-18T01:53:18.3Z,3,REGULAR,freethrow,1 of 1,[],1641730,,,1610612751,90,79,2024-11-18T01:53:18Z,4400000,False,,,0,,N. Clowney Free Throw 1 of 1 (11 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
457,PT01M20.00S,2024-11-18T01:53:32.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,29.122864651773984,69.6078431372549,1610612752,90,79,2024-11-18T01:53:39Z,4410000,False,-98.0,221.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,24.2,Missed,,,,,,,,,,,,,,,,,,
458,PT01M17.00S,2024-11-18T01:53:35.4Z,3,REGULAR,rebound,defensive,[],1630592,,,1610612751,90,79,2024-11-18T01:53:39Z,4420000,False,,,0,,J. Wilson REBOUND (Off:1 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,457.0,4.0,3.0,1.0,,,,,,,,,,,,,,
459,PT01M06.00S,2024-11-18T01:53:47.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612751,90,79,2024-11-18T01:53:57Z,4430000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Clowney 2 FT),"[1626166, 1641730]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,,,2.0,0.0,Clowney,1641730.0,,
463,PT01M06.00S,2024-11-18T01:54:02.5Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,90,79,2024-11-18T01:54:22Z,4445000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M06.00S,2024-11-18T01:54:02.5Z,3,REGULAR,substitution,in,[],1630533,,,1610612751,90,79,2024-11-18T01:54:22Z,4447500,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M06.00S,2024-11-18T01:54:17.6Z,3,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,90,79,2024-11-18T01:55:00Z,4450000,False,,,0,,MISS N. Clowney Free Throw 1 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
462,PT01M06.00S,2024-11-18T01:54:17.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,90,79,2024-11-18T01:55:00Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,461.0,,,,,,,,,,,,,,,,,
465,PT01M06.00S,2024-11-18T01:54:17.6Z,3,REGULAR,violation,lane,[],1628384,,,1610612751,90,79,2024-11-18T01:55:00Z,4470000,False,,,0,,O. Anunoby lane VIOLATION,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M06.00S,2024-11-18T01:54:17.6Z,3,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,90,79,2024-11-18T01:55:00Z,4480000,False,,,0,,MISS N. Clowney Free Throw 2 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
467,PT01M05.00S,2024-11-18T01:54:18.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,90,79,2024-11-18T01:55:00Z,4490000,False,,,0,,K. Towns REBOUND (Off:2 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,466.0,13.0,11.0,2.0,,,,,,,,,,,,,,
468,PT00M55.20S,2024-11-18T01:55:27.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612752,90,79,2024-11-18T01:56:00Z,4500000,False,,,0,,N. Clowney shooting personal FOUL (4 PF) (Towns 2 FT),"[1641730, 1626157]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,4.0,1.0,Towns,1626157.0,,
471,PT00M55.20S,2024-11-18T01:56:26.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,90,79,2024-11-18T01:56:26Z,4530000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M55.20S,2024-11-18T01:57:00.3Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,90,79,2024-11-18T01:57:43Z,4535000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M55.20S,2024-11-18T01:57:00.3Z,3,REGULAR,substitution,in,[],1642359,,,1610612752,90,79,2024-11-18T01:57:43Z,4537500,False,,,0,,SUB in: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M55.20S,2024-11-18T01:57:34.6Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,91,79,2024-11-18T01:57:34Z,4540000,False,,,0,,K. Towns Free Throw 1 of 2 (22 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,22.0,,,,,,,,,,
475,PT00M55.20S,2024-11-18T01:57:58.3Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,92,79,2024-11-18T01:57:58Z,4550000,False,,,0,,K. Towns Free Throw 2 of 2 (23 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,23.0,,,,,,,,,,
476,PT00M35.60S,2024-11-18T01:58:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,93.38042049934296,49.26470588235294,1610612751,92,81,2024-11-18T01:58:23Z,4560000,False,-4.0,10.0,1,right,N. Clowney cutting Layup (13 PTS) (D. Schröder 5 AST),"[1641730, 203471]",1610612751.0,BKN,cutting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,13.0,,D. Schröder,203471.0,5.0,,,,,,
478,PT00M17.00S,2024-11-18T01:58:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,6.915243101182654,64.95098039215686,1610612752,94,81,2024-11-18T01:59:22Z,4580000,False,-75.0,13.0,1,left,K. Towns 7' driving floating bank Jump Shot (25 PTS) (C. Payne 6 AST),"[1626157, 1626166]",1610612752.0,NYK,driving floating bank,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,,,,,,,,25.0,,C. Payne,1626166.0,6.0,,,,,,
480,PT00M17.00S,2024-11-18T01:58:45.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630592,,,1610612752,94,81,2024-11-18T01:58:52Z,4600000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Towns 1 FT),"[1630592, 1626157]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Towns,1626157.0,,
482,PT00M17.00S,2024-11-18T01:59:28.4Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,95,81,2024-11-18T01:59:28Z,4620000,False,,,0,,K. Towns Free Throw 1 of 1 (26 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,26.0,,,,,,,,,,
483,PT00M04.70S,2024-11-18T01:59:47.2Z,3,REGULAR,2pt,Jump Shot,[],203471,81.02825229960578,70.58823529411765,1610612751,95,81,2024-11-18T02:01:07Z,4630000,False,103.0,126.0,1,right,MISS D. Schröder 16' pullup Shot,[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right Center,16.25,Missed,,,,,,,,,,,,,,,,,,
484,PT00M02.40S,2024-11-18T01:59:49.5Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,95,81,2024-11-18T02:01:07Z,4640000,False,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,483.0,5.0,3.0,2.0,,,,,,,,,,,,,,
485,PT00M00.60S,2024-11-18T01:59:56.3Z,3,REGULAR,3pt,Jump Shot,[],1628969,55.66688567674113,17.892156862745097,1610612752,95,81,2024-11-18T02:00:47Z,4650000,False,161.0,471.0,1,left,MISS M. Bridges 49' running pullup 3PT,[1628969],1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,49.74,Missed,,,,,,,,,,,,,,,,,,
486,PT00M00.10S,2024-11-18T01:59:56.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,95,81,2024-11-18T02:00:47Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,485.0,,,,,,,,,,,,,,,,,
487,PT00M00.00S,2024-11-18T02:00:02.2Z,3,REGULAR,period,end,[],0,,,1610612752,95,81,2024-11-18T02:00:02Z,4670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-11-18T02:02:22.7Z,4,REGULAR,substitution,out,['startperiod'],1641730,,,1610612752,95,81,2024-11-18T02:02:34Z,4680000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-11-18T02:02:22.7Z,4,REGULAR,substitution,out,['startperiod'],1630553,,,1610612752,95,81,2024-11-18T02:02:34Z,4690000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-11-18T02:02:22.7Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612752,95,81,2024-11-18T02:02:34Z,4700000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-11-18T02:02:22.7Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612752,95,81,2024-11-18T02:02:34Z,4710000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-11-18T02:02:33.3Z,4,REGULAR,period,start,[],0,,,1610612752,95,81,2024-11-18T02:02:35Z,4720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M44.00S,2024-11-18T02:02:50.6Z,4,REGULAR,2pt,Jump Shot,[],1626157,11.12023653088042,75.49019607843137,1610612752,95,81,2024-11-18T02:03:00Z,4730000,False,-127.0,52.0,1,left,MISS K. Towns 13' Jump Shot,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,13.77,Missed,,,,,,,,,,,,,,,,,,
494,PT11M42.00S,2024-11-18T02:02:52.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,95,81,2024-11-18T02:03:00Z,4740000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Left,,,493.0,,,,,,,,,,,,,,,,,
496,PT11M31.00S,2024-11-18T02:03:12.3Z,4,REGULAR,3pt,Jump Shot,[],1629661,90.88370565045992,96.81372549019608,1610612751,95,84,2024-11-18T02:03:16Z,4760000,False,234.0,33.0,1,right,C. Johnson 3PT  (19 PTS) (D. Schröder 6 AST),"[1629661, 203471]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,23.64,Made,,,,,,,,19.0,,D. Schröder,203471.0,6.0,,,,,,
498,PT11M14.00S,2024-11-18T02:03:28.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,23.866622864651774,11.76470588235294,1610612752,95,84,2024-11-18T02:03:32Z,4780000,False,191.0,172.0,1,left,MISS C. Payne 25' step back 3PT,[1626166],1610612752.0,NYK,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
499,PT11M12.00S,2024-11-18T02:03:30.8Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,95,84,2024-11-18T02:03:32Z,4790000,False,,,0,,J. Wilson REBOUND (Off:1 Def:4),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,498.0,5.0,4.0,1.0,,,,,,,,,,,,,,
500,PT11M04.00S,2024-11-18T02:03:39.8Z,4,REGULAR,3pt,Jump Shot,[],1630533,93.51182654402102,97.54901960784314,1610612751,95,84,2024-11-18T02:03:48Z,4800000,False,238.0,8.0,1,right,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
501,PT11M01.00S,2024-11-18T02:03:42.8Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,95,84,2024-11-18T02:03:48Z,4810000,False,,,0,,M. Bridges REBOUND (Off:2 Def:4),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,500.0,6.0,4.0,2.0,,,,,,,,,,,,,,
502,PT10M47.00S,2024-11-18T02:03:56.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642359,6.652431011826544,58.333333333333336,1610612752,95,84,2024-11-18T02:37:50Z,4820000,False,-42.0,10.0,1,left,MISS P. Dadiet turnaround bank Shot,[1642359],1610612752.0,NYK,turnaround bank,,,Dadiet,P. Dadiet,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
506,PT10M46.00S,2024-11-18T02:03:57.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,95,84,2024-11-18T02:28:42Z,4830000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,502.0,,,,,,,,,,,,,,,,,
503,PT10M46.00S,2024-11-18T02:04:28.0Z,4,REGULAR,jumpball,recovered,[],1630533,,,1610612751,95,84,2024-11-18T02:28:50Z,4840000,False,,,0,,Jump Ball J. Wilson vs. P. Dadiet: Tip to Z. Williams,"[1630533, 1630592, 1642359]",1610612751.0,BKN,heldball,Z. Williams,1630533.0,Williams,Z. Williams,Wilson,1630592.0,Dadiet,1642359.0,,,,,,,,,,,,,,,,,,,,,,
507,PT10M28.00S,2024-11-18T02:04:41.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.9862023653088,49.26470588235294,1610612751,95,84,2024-11-18T02:04:44Z,4870000,False,-4.0,13.0,1,right,MISS D. Finney-Smith driving Layup,[1627827],1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
508,PT10M27.00S,2024-11-18T02:04:42.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,95,84,2024-11-18T02:04:44Z,4880000,False,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,507.0,7.0,7.0,0.0,,,,,,,,,,,,,,
509,PT10M23.00S,2024-11-18T02:04:46.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,29.517082785808146,69.85294117647058,1610612752,98,84,2024-11-18T02:04:50Z,4890000,False,-99.0,225.0,1,left,C. Payne 24' 3PT running pullup (9 PTS) (J. Hart 6 AST),"[1626166, 1628404]",1610612752.0,NYK,running pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,24.59,Made,,,,,,,,9.0,,J. Hart,1628404.0,6.0,,,,,,
511,PT10M09.00S,2024-11-18T02:05:00.2Z,4,REGULAR,3pt,Jump Shot,[],1627827,74.32654402102497,14.705882352941178,1610612751,98,87,2024-11-18T02:05:03Z,4910000,False,-176.0,189.0,1,right,D. Finney-Smith 25' 3PT  (13 PTS) (C. Johnson 4 AST),"[1627827, 1629661]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,25.85,Made,,,,,,,,13.0,,C. Johnson,1629661.0,4.0,,,,,,
513,PT09M51.00S,2024-11-18T02:05:26.1Z,4,REGULAR,3pt,Jump Shot,[],1642359,11.251642575558476,4.166666666666666,1610612752,98,87,2024-11-18T02:05:31Z,4930000,False,229.0,53.0,1,left,MISS P. Dadiet 3PT,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
514,PT09M48.00S,2024-11-18T02:05:29.1Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,98,87,2024-11-18T02:05:31Z,4940000,False,,,0,,K. Towns REBOUND (Off:3 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,513.0,14.0,11.0,3.0,,,,,,,,,,,,,,
533,PT09M47.00S,2024-11-18T02:05:39.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,33.722076215505915,48.03921568627451,1610612752,98,87,2024-11-18T03:34:09Z,4955000,False,10.0,264.0,1,left,MISS C. Payne 26' pullup 3PT,[1626166],1610612752.0,NYK,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
534,PT09M45.00S,2024-11-18T02:05:41.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,98,87,2024-11-18T02:10:27Z,4962500,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,533.0,,,,,,,,,,,,,,,,,
517,PT09M45.00S,2024-11-18T02:05:53.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,98,87,2024-11-18T02:05:56Z,4970000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M45.00S,2024-11-18T02:08:48.6Z,4,REGULAR,jumpball,recovered,[],1626166,,,1610612752,98,87,2024-11-18T02:08:48Z,4990000,False,,,0,,Jump Ball K. Towns vs. Z. Williams: Tip to C. Payne,"[1626166, 1626157, 1630533]",1610612752.0,NYK,challenge,C. Payne,1626166.0,Payne,C. Payne,Towns,1626157.0,Williams,1630533.0,,,,,,,,,,,,,,,,,,,,,,
522,PT09M26.00S,2024-11-18T02:09:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,11.777266754270697,1.715686274509804,1610612752,98,87,2024-11-18T02:10:27Z,5020000,False,241.0,58.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.83,Missed,,,,,,,,,,,,,,,,,,
523,PT09M23.00S,2024-11-18T02:09:05.4Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,98,87,2024-11-18T02:09:06Z,5030000,False,,,0,,K. Towns REBOUND (Off:4 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,522.0,15.0,11.0,4.0,,,,,,,,,,,,,,
524,PT09M20.00S,2024-11-18T02:09:08.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,24.392247043363994,85.29411764705883,1610612752,98,87,2024-11-18T02:09:12Z,5040000,False,-176.0,177.0,1,left,MISS C. Payne 24' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
525,PT09M16.00S,2024-11-18T02:09:12.6Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,98,87,2024-11-18T02:09:12Z,5050000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,524.0,2.0,2.0,0.0,,,,,,,,,,,,,,
526,PT09M12.00S,2024-11-18T02:09:29.6Z,4,REGULAR,foul,personal,[],1642359,,,1610612751,98,87,2024-11-18T02:09:34Z,5060000,False,,,0,,P. Dadiet personal FOUL (2 PF),"[1642359, 203471]",1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1627524.0,,,,2.0,0.0,Schröder,203471.0,,
528,PT09M01.00S,2024-11-18T02:09:48.0Z,4,REGULAR,3pt,Jump Shot,[],1630592,89.56964520367937,94.6078431372549,1610612751,98,87,2024-11-18T02:10:33Z,5080000,False,223.0,46.0,1,right,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,22.76,Missed,,,,,,,,,,,,,,,,,,
529,PT08M56.00S,2024-11-18T02:09:53.4Z,4,REGULAR,rebound,offensive,[],1630533,,,1610612751,98,87,2024-11-18T02:09:53Z,5090000,False,,,0,,Z. Williams REBOUND (Off:1 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,528.0,3.0,2.0,1.0,,,,,,,,,,,,,,
530,PT08M56.00S,2024-11-18T02:09:56.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,78.9257555847569,8.088235294117647,1610612751,98,90,2024-11-18T02:10:35Z,5100000,False,-210.0,146.0,1,right,C. Johnson 25' 3PT  (22 PTS) (Z. Williams 1 AST),"[1629661, 1630533]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.52,Made,,,,,,,,22.0,,Z. Williams,1630533.0,1.0,,,,,,
532,PT08M56.00S,2024-11-18T02:10:01.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,98,90,2024-11-18T02:10:01Z,5120000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M56.00S,2024-11-18T02:10:01.4Z,4,REGULAR,substitution,out,[],1626166,,,1610612752,98,90,2024-11-18T02:12:43Z,5130000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M56.00S,2024-11-18T02:10:01.4Z,4,REGULAR,substitution,out,[],1642359,,,1610612752,98,90,2024-11-18T02:12:43Z,5140000,False,,,0,,SUB out: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M56.00S,2024-11-18T02:10:01.4Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,98,90,2024-11-18T02:12:43Z,5150000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
