actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
613,PT02M39.00S,2025-03-05T02:46:21.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,93,105,2025-03-05T02:46:21Z,5990000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M39.00S,2025-03-05T02:46:21.8Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,93,105,2025-03-05T02:49:31Z,6000000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M39.00S,2025-03-05T02:46:21.8Z,4,REGULAR,substitution,out,[],1630611,,,1610612752,93,105,2025-03-05T02:49:31Z,6010000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M39.00S,2025-03-05T02:46:21.8Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,93,105,2025-03-05T02:49:31Z,6020000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M39.00S,2025-03-05T02:46:21.8Z,4,REGULAR,substitution,in,[],203110,,,1610612752,93,105,2025-03-05T02:49:31Z,6030000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M29.00S,2025-03-05T02:50:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.51182654402102,52.20588235294118,1610612752,95,105,2025-03-05T02:57:36Z,6040000,False,11.0,8.0,1,right,J. Brunson driving Layup (21 PTS) (O. Anunoby 2 AST),"[1628973, 1628384]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.39,Made,21.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,,,,,
620,PT02M05.00S,2025-03-05T02:50:30.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612744,95,105,2025-03-05T02:50:43Z,6060000,False,,,0,,M. McBride shooting personal FOUL (2 PF) (Looney 2 FT),"[1630540, 1626172]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,,,,,,,2.0,0.0,Looney,1626172.0,,
622,PT02M05.00S,2025-03-05T02:50:59.7Z,4,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,95,105,2025-03-05T02:50:59Z,6080000,False,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
623,PT02M05.00S,2025-03-05T02:50:59.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,95,105,2025-03-05T02:50:59Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,622.0,,,,,,,,,,,,,
624,PT02M05.00S,2025-03-05T02:50:59.7Z,4,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,95,105,2025-03-05T02:51:22Z,6100000,False,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT02M04.00S,2025-03-05T02:51:00.7Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,95,105,2025-03-05T02:51:22Z,6110000,False,,,0,,J. Hart REBOUND (Off:1 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,624.0,,,,,8.0,7.0,1.0,,,,,,
626,PT01M59.00S,2025-03-05T02:51:26.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612752,95,105,2025-03-05T02:51:32Z,6120000,False,,,0,,D. Green personal FOUL (4 PF) (Brunson 2 FT),"[203110, 1628973]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,202041.0,,,,,,,4.0,0.0,Brunson,1628973.0,,
628,PT01M59.00S,2025-03-05T02:51:57.7Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,96,105,2025-03-05T02:51:57Z,6140000,False,,,0,,J. Brunson Free Throw 1 of 2 (22 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
629,PT01M59.00S,2025-03-05T02:51:57.8Z,4,REGULAR,substitution,out,[],1626172,,,1610612752,96,105,2025-03-05T02:52:07Z,6150000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M59.00S,2025-03-05T02:51:57.8Z,4,REGULAR,substitution,in,[],1641764,,,1610612752,96,105,2025-03-05T02:52:07Z,6160000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M59.00S,2025-03-05T02:52:25.6Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,97,105,2025-03-05T02:52:25Z,6170000,False,,,0,,J. Brunson Free Throw 2 of 2 (23 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
632,PT01M35.00S,2025-03-05T02:52:54.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202710,11.908672798948752,49.754901960784316,1610612744,97,105,2025-03-05T02:53:00Z,6180000,False,1.0,59.0,1,left,MISS J. Butler III turnaround Hook,[202710],1610612744.0,GSW,turnaround,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
633,PT01M32.00S,2025-03-05T02:52:57.2Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,97,105,2025-03-05T02:53:00Z,6190000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,632.0,,,,,4.0,3.0,1.0,,,,,,
634,PT01M30.00S,2025-03-05T02:52:59.7Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612752,97,105,2025-03-05T02:54:24Z,6200000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 203110]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Green,203110.0,,,,,,,,,
635,PT01M30.00S,2025-03-05T02:52:59.7Z,4,REGULAR,steal,,[],203110,,,1610612744,97,105,2025-03-05T02:53:01Z,6210000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
636,PT01M29.00S,2025-03-05T02:53:02.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,29.6484888304862,25.49019607843137,1610612744,97,108,2025-03-05T02:53:36Z,6220000,False,123.0,226.0,1,left,S. Curry 25' 3PT  (28 PTS) (J. Butler III 4 AST),"[201939, 202710]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.72,Made,28.0,J. Butler III,202710.0,4.0,,,,,,,,,,,,,,
638,PT01M21.00S,2025-03-05T02:53:16.8Z,4,REGULAR,3pt,Jump Shot,[],1628969,94.30026281208936,2.941176470588235,1610612752,100,108,2025-03-05T02:53:20Z,6240000,False,-235.0,1.0,1,right,M. Bridges 3PT  (15 PTS) (J. Brunson 7 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.53,Made,15.0,J. Brunson,1628973.0,7.0,,,,,,,,,,,,,,
640,PT01M11.00S,2025-03-05T02:53:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,6.521024967148489,50.0,1610612744,100,110,2025-03-05T03:00:14Z,6260000,False,0.0,9.0,1,left,B. Podziemski cutting Layup (17 PTS) (S. Curry 7 AST),"[1641764, 201939]",1610612744.0,GSW,cutting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,0.88,Made,17.0,S. Curry,201939.0,7.0,,,,,,,,,,,,,,
642,PT01M02.00S,2025-03-05T02:53:40.5Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612752,100,110,2025-03-05T03:04:50Z,6280000,False,,,0,,J. Brunson bad pass TURNOVER (4 TO),"[1628973, 1630541]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,4.0,Moody,1630541.0,,,,,,,,,
643,PT01M02.00S,2025-03-05T02:53:40.5Z,4,REGULAR,steal,,[],1630541,,,1610612744,100,110,2025-03-05T02:53:42Z,6290000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
644,PT00M59.30S,2025-03-05T02:53:44.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,6.521024967148489,51.71568627450981,1610612744,100,112,2025-03-05T02:53:49Z,6300000,False,-9.0,9.0,1,left,B. Podziemski running Layup (19 PTS) (S. Curry 8 AST),"[1641764, 201939]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.23,Made,19.0,S. Curry,201939.0,8.0,,,,,,,,,,,,,,
646,PT00M58.70S,2025-03-05T02:53:49.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,100,112,2025-03-05T02:53:49Z,6320000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M58.70S,2025-03-05T02:55:59.5Z,4,REGULAR,violation,kicked ball,[],1630541,,,1610612752,100,112,2025-03-05T02:56:07Z,6330000,False,,,0,,M. Moody kicked ball VIOLATION,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,
648,PT00M49.90S,2025-03-05T02:56:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.30026281208936,52.69607843137255,1610612752,102,112,2025-03-05T02:56:33Z,6340000,False,13.0,1.0,1,right,J. Brunson driving reverse Layup (25 PTS) (O. Anunoby 3 AST),"[1628973, 1628384]",1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.35,Made,25.0,O. Anunoby,1628384.0,3.0,,,,,,,,,,,,,,
650,PT00M41.30S,2025-03-05T02:56:52.2Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612744,102,112,2025-03-05T02:57:00Z,6360000,False,,,0,,GSW 8-second-violation Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,202056.0,,,,,,,,,,,,
651,PT00M39.50S,2025-03-05T02:57:25.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,76.2976346911958,86.02941176470588,1610612752,102,112,2025-03-05T02:57:30Z,6370000,False,180.0,170.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
652,PT00M36.80S,2025-03-05T02:57:28.7Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,102,112,2025-03-05T02:57:28Z,6380000,False,,,0,,D. Green REBOUND (Off:2 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,651.0,,,,,9.0,7.0,2.0,,,,,,
653,PT00M18.10S,2025-03-05T02:57:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,9.543363994743759,41.911764705882355,1610612744,102,114,2025-03-05T02:57:51Z,6390000,False,40.0,37.0,1,left,M. Moody alley-oop Layup (9 PTS) (S. Curry 9 AST),"[1630541, 201939]",1610612744.0,GSW,alley-oop,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,9.0,S. Curry,201939.0,9.0,,,,,,,,,,,,,,
655,PT00M11.10S,2025-03-05T02:58:01.8Z,4,REGULAR,3pt,Jump Shot,[],1628969,68.41327201051249,76.22549019607843,1610612752,102,114,2025-03-05T02:58:06Z,6410000,False,131.0,244.0,1,right,MISS M. Bridges 27' pullup 3PT,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
656,PT00M08.50S,2025-03-05T02:58:04.5Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,102,114,2025-03-05T02:58:04Z,6420000,False,,,0,,S. Curry REBOUND (Off:0 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,655.0,,,,,7.0,7.0,0.0,,,,,,
657,PT00M00.00S,2025-03-05T02:58:16.3Z,4,REGULAR,period,end,[],0,,,1610612744,102,114,2025-03-05T02:58:16Z,6430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M00.00S,2025-03-05T02:58:21.0Z,4,REGULAR,game,end,[],0,,,0,102,114,2025-03-05T02:58:21Z,6440000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
