actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
622,PT03M27.00S,2024-11-16T03:13:46.2Z,4,REGULAR,3pt,Jump Shot,[],1630533,93.38042049934296,97.05882352941177,1610612751,114,108,2024-11-16T03:13:52Z,5950000,False,235.0,10.0,1,right,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
623,PT03M25.00S,2024-11-16T03:13:47.9Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,114,108,2024-11-16T03:13:47Z,5960000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,622.0,,3.0,3.0,0.0,,,,
624,PT03M18.00S,2024-11-16T03:13:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.521024967148489,51.225490196078425,1610612752,116,108,2024-11-16T03:13:59Z,5970000,False,-6.0,9.0,1,left,J. Brunson driving Layup (29 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.07,Made,29.0,,,,,,,,,,,,,,,,,
625,PT03M10.00S,2024-11-16T03:14:02.8Z,4,REGULAR,3pt,Jump Shot,[],1629661,71.30420499342969,18.872549019607842,1610612751,116,111,2024-11-16T03:14:06Z,5980000,False,-156.0,217.0,1,right,C. Johnson 26' 3PT pullup (15 PTS) (D. Schröder 7 AST),"[1629661, 203471]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.72,Made,15.0,D. Schröder,203471.0,7.0,,,,,,,,,,,,,,
627,PT02M55.00S,2024-11-16T03:14:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612752,116,111,2024-11-16T03:14:27Z,6000000,False,,,0,,Z. Williams personal FOUL (5 PF) (Brunson 2 FT),"[1630533, 1628973]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,1627519.0,5.0,1.0,Brunson,1628973.0,,,,,,,,,
629,PT02M55.00S,2024-11-16T03:14:56.6Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,117,111,2024-11-16T03:14:56Z,6020000,False,,,0,,J. Brunson Free Throw 1 of 2 (30 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
630,PT02M55.00S,2024-11-16T03:15:22.2Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,118,111,2024-11-16T03:15:22Z,6030000,False,,,0,,J. Brunson Free Throw 2 of 2 (31 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
631,PT02M45.00S,2024-11-16T03:15:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.85479632063075,51.470588235294116,1610612751,118,113,2024-11-16T03:16:02Z,6040000,False,7.0,15.0,1,right,C. Thomas driving finger roll Layup (43 PTS),[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.65,Made,43.0,,,,,,,,,,,,,,,,,
632,PT02M29.00S,2024-11-16T03:15:53.3Z,4,REGULAR,3pt,Jump Shot,[],1628404,6.521024967148489,3.6764705882352944,1610612752,118,113,2024-11-16T03:15:57Z,6050000,False,232.0,9.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
633,PT02M27.00S,2024-11-16T03:15:55.3Z,4,REGULAR,rebound,offensive,[],1630574,,,1610612752,118,113,2024-11-16T03:15:57Z,6060000,False,,,0,,A. Hukporti REBOUND (Off:2 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,632.0,,3.0,1.0,2.0,,,,
634,PT02M25.00S,2024-11-16T03:15:58.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,27.677398160315374,14.950980392156863,1610612752,118,113,2024-11-16T03:16:05Z,6070000,False,175.0,208.0,1,left,MISS C. Payne 27' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,27.17,Missed,,,,,,,,,,,,,,,,,,
635,PT02M23.00S,2024-11-16T03:16:00.6Z,4,REGULAR,rebound,defensive,[],203471,,,1610612751,118,113,2024-11-16T03:16:05Z,6080000,False,,,0,,D. Schröder REBOUND (Off:0 Def:3),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,634.0,,3.0,3.0,0.0,,,,
636,PT02M06.00S,2024-11-16T03:16:17.0Z,4,REGULAR,turnover,lost ball,[],1630560,,,1610612751,118,113,2024-11-16T03:16:19Z,6090000,False,,,0,,C. Thomas lost ball TURNOVER (4 TO),"[1630560, 1626166]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,4.0,,,,Payne,1626166.0,,
637,PT02M06.00S,2024-11-16T03:16:17.0Z,4,REGULAR,steal,,[],1626166,,,1610612752,118,113,2024-11-16T03:16:18Z,6100000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
638,PT02M02.00S,2024-11-16T03:16:20.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628973,26.62614980289093,78.18627450980392,1610612752,118,113,2024-11-16T03:16:25Z,6110000,False,-141.0,198.0,1,left,MISS J. Brunson 24' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,24.29,Missed,,,,,,,,,,,,,,,,,,
639,PT01M59.00S,2024-11-16T03:16:23.7Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,118,113,2024-11-16T03:16:25Z,6120000,False,,,0,,Z. Williams REBOUND (Off:1 Def:6),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,638.0,,7.0,6.0,1.0,,,,
640,PT01M53.00S,2024-11-16T03:16:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.11760840998686,48.529411764705884,1610612751,118,115,2024-11-16T03:16:35Z,6130000,False,-7.0,12.0,1,right,C. Johnson driving Layup (17 PTS) (D. Schröder 8 AST),"[1629661, 203471]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.43,Made,17.0,D. Schröder,203471.0,8.0,,,,,,,,,,,,,,
642,PT01M43.00S,2024-11-16T03:16:45.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,19.004599211563733,50.73529411764706,1610612752,120,115,2024-11-16T03:16:52Z,6150000,False,-4.0,126.0,1,left,J. Brunson 12' driving floating Jump Shot (33 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,33.0,,,,,,,,,,,,,,,,,
643,PT01M43.00S,2024-11-16T03:16:52.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630560,,,1610612752,120,115,2024-11-16T03:17:00Z,6160000,False,,,0,,C. Thomas shooting personal FOUL (2 PF) (Brunson 1 FT),"[1630560, 1628973]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2004.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
645,PT01M43.00S,2024-11-16T03:17:32.3Z,4,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,121,115,2024-11-16T03:17:32Z,6180000,False,,,0,,J. Brunson Free Throw 1 of 1 (34 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
646,PT01M34.00S,2024-11-16T03:17:47.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630533,94.30026281208936,46.32352941176471,1610612751,121,117,2024-11-16T03:17:58Z,6190000,False,-18.0,1.0,1,right,Z. Williams alley-oop DUNK (9 PTS) (C. Johnson 3 AST),"[1630533, 1629661]",1610612751.0,BKN,alley-oop,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.84,Made,9.0,C. Johnson,1629661.0,3.0,,,,,,,,,,,,,,
648,PT01M10.00S,2024-11-16T03:18:15.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,4.681340341655716,41.42156862745098,1610612752,121,117,2024-11-16T03:18:33Z,6210000,False,43.0,-8.0,1,left,MISS C. Payne driving floating Shot,[1626166],1610612752.0,NYK,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
649,PT01M08.00S,2024-11-16T03:18:17.6Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612751,121,117,2024-11-16T03:18:33Z,6220000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,648.0,,4.0,2.0,2.0,,,,
651,PT01M04.00S,2024-11-16T03:18:42.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203471,92.85479632063075,49.01960784313725,1610612751,121,117,2024-11-16T03:19:06Z,6240000,False,-5.0,15.0,1,right,MISS D. Schröder running Layup,[203471],1610612751.0,BKN,running,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
652,PT01M03.00S,2024-11-16T03:18:43.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,121,117,2024-11-16T03:19:06Z,6250000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,651.0,,,,,,,,
653,PT01M03.00S,2024-11-16T03:18:47.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612751,121,117,2024-11-16T03:19:19Z,6260000,False,,,0,,J. Hart loose ball personal FOUL (3 PF) (Schröder 2 FT),"[1628404, 203471]",1610612752.0,NYK,loose ball,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,3.0,0.0,Schröder,203471.0,,,,,,,,,
655,PT01M03.00S,2024-11-16T03:19:22.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,121,117,2024-11-16T03:19:22Z,6280000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M03.00S,2024-11-16T03:21:25.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203471,,,1610612751,121,118,2024-11-16T03:21:25Z,6300000,False,,,0,,D. Schröder Free Throw 1 of 2 (10 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
658,PT01M03.00S,2024-11-16T03:21:43.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203471,,,1610612751,121,119,2024-11-16T03:21:43Z,6310000,False,,,0,,D. Schröder Free Throw 2 of 2 (11 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
659,PT00M43.80S,2024-11-16T03:22:05.3Z,4,REGULAR,3pt,Jump Shot,[],1626166,26.888961892247043,17.15686274509804,1610612752,121,119,2024-11-16T03:22:08Z,6320000,False,164.0,200.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
660,PT00M41.80S,2024-11-16T03:22:07.3Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,121,119,2024-11-16T03:22:08Z,6330000,False,,,0,,Z. Williams REBOUND (Off:1 Def:7),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,659.0,,8.0,7.0,1.0,,,,
661,PT00M21.70S,2024-11-16T03:22:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.46057818659659,53.431372549019606,1610612751,121,119,2024-11-16T03:22:31Z,6340000,False,17.0,18.0,1,right,MISS D. Schröder driving Layup,[203471],1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
662,PT00M19.40S,2024-11-16T03:22:29.7Z,4,REGULAR,rebound,offensive,[],1629661,,,1610612751,121,119,2024-11-16T03:22:31Z,6350000,False,,,0,,C. Johnson REBOUND (Off:2 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,661.0,,5.0,3.0,2.0,,,,
663,PT00M12.20S,2024-11-16T03:22:36.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203471,84.1819973718791,3.431372549019608,1610612751,121,122,2024-11-16T03:22:40Z,6360000,False,-233.0,96.0,1,right,D. Schröder 25' 3PT  (14 PTS) (D. Finney-Smith 3 AST),"[203471, 1627827]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.19,Made,14.0,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,,,,,
665,PT00M11.50S,2024-11-16T03:22:43.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,121,122,2024-11-16T03:22:43Z,6380000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M06.20S,2024-11-16T03:24:51.2Z,4,REGULAR,3pt,Jump Shot,[],1628973,5.601182654402102,94.85294117647058,1610612752,124,122,2024-11-16T03:24:54Z,6390000,False,-224.0,0.0,1,left,J. Brunson 3PT  (37 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,22.43,Made,37.0,,,,,,,,,,,,,,,,,
667,PT00M00.70S,2024-11-16T03:25:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.38042049934296,54.166666666666664,1610612751,124,122,2024-11-16T03:25:09Z,6400000,False,21.0,10.0,1,right,MISS D. Schröder driving Layup - blocked,"[203471, 1628969]",1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
668,PT00M00.70S,2024-11-16T03:25:00.2Z,4,REGULAR,block,,[],1628969,,,1610612751,124,122,2024-11-16T03:25:02Z,6410000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
669,PT00M00.10S,2024-11-16T03:25:00.8Z,4,REGULAR,rebound,defensive,[],1630574,,,1610612752,124,122,2024-11-16T03:25:09Z,6420000,False,,,0,,A. Hukporti REBOUND (Off:2 Def:2),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,667.0,,4.0,2.0,2.0,,,,
670,PT00M00.00S,2024-11-16T03:25:24.4Z,4,REGULAR,period,end,[],0,,,1610612752,124,122,2024-11-16T03:25:24Z,6430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2024-11-16T03:26:01.0Z,4,REGULAR,game,end,[],0,,,0,124,122,2024-11-16T03:26:01Z,6440000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
