actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
600,PT05M26.00S,2024-12-02T01:05:04.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630346,78.0059132720105,9.803921568627452,1610612752,111,73,2024-12-02T01:05:09Z,5630000,False,-201.0,154.0,1,right,M. Ryan 25' 3PT running (3 PTS) (T. Kolek 1 AST),"[1630346, 1642278]",1610612752.0,NYK,running,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,,,,,,,3.0,T. Kolek,1642278.0,1.0,,,,
602,PT05M08.00S,2024-12-02T01:05:22.8Z,4,REGULAR,3pt,Jump Shot,[],1631288,10.463206307490145,3.6764705882352944,1610612740,111,73,2024-12-02T01:05:27Z,5650000,False,232.0,46.0,1,left,MISS J. Cain 3PT,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
603,PT05M05.00S,2024-12-02T01:05:25.8Z,4,REGULAR,rebound,offensive,[],1631255,,,1610612740,111,73,2024-12-02T01:05:27Z,5660000,False,,,0,,K. Matković REBOUND (Off:1 Def:0),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,,,,,602.0,1.0,0.0,1.0,,,,,,,,,,,,
604,PT05M04.00S,2024-12-02T01:05:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631255,5.863994743758213,49.754901960784316,1610612740,111,73,2024-12-02T01:07:12Z,5670000,False,1.0,3.0,1,left,MISS K. Matković putback Layup,[1631255],1610612740.0,NOP,putback,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.29,Missed,,,,,,,,,,,,,,,,,,
606,PT05M03.00S,2024-12-02T01:05:29.3Z,4,REGULAR,rebound,defensive,[],1630574,,,1610612752,111,73,2024-12-02T01:07:12Z,5690000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,604.0,2.0,1.0,1.0,,,,,,,,,,,,
607,PT05M03.00S,2024-12-02T01:05:31.5Z,4,REGULAR,foul,personal,[],1641998,,,1610612752,111,73,2024-12-02T01:05:45Z,5700000,False,,,0,,T. Jemison III personal FOUL (2 PF),"[1641998, 1630574]",1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1629183.0,,,,,2.0,0.0,Hukporti,1630574.0
609,PT05M03.00S,2024-12-02T01:05:31.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612752,111,73,2024-12-02T01:05:42Z,5720000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M03.00S,2024-12-02T01:05:31.6Z,4,REGULAR,substitution,in,[],1631210,,,1610612752,111,73,2024-12-02T01:05:42Z,5730000,False,,,0,,SUB in: J. Toppin,[1631210],1610612752.0,NYK,,,,Toppin,J. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M48.00S,2024-12-02T01:06:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630346,93.24901445466492,5.147058823529411,1610612752,114,73,2024-12-02T01:07:29Z,5740000,False,-224.0,11.0,1,right,M. Ryan 3PT pullup (6 PTS) (J. Sims 2 AST),"[1630346, 1630579]",1610612752.0,NYK,pullup,,,Ryan,M. Ryan,,,,,Left Corner 3,24+ Left,22.46,Made,,,,,,,,,,,6.0,J. Sims,1630579.0,2.0,,,,
613,PT04M36.00S,2024-12-02T01:06:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,7.046649145860711,49.754901960784316,1610612740,114,73,2024-12-02T01:06:22Z,5760000,False,1.0,14.0,1,left,MISS B. Boston Jr. driving Layup,[1630527],1610612740.0,NOP,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
614,PT04M35.00S,2024-12-02T01:06:20.5Z,4,REGULAR,rebound,defensive,[],1631210,,,1610612752,114,73,2024-12-02T01:06:22Z,5770000,False,,,0,,J. Toppin REBOUND (Off:0 Def:1),[1631210],1610612752.0,NYK,,,,Toppin,J. Toppin,,,,,Restricted Area,0-8 Center,,,,,613.0,1.0,1.0,0.0,,,,,,,,,,,,
615,PT04M24.00S,2024-12-02T01:06:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642278,94.43166885676742,47.549019607843135,1610612752,114,73,2024-12-02T01:06:38Z,5780000,False,-12.0,0.0,1,right,MISS T. Kolek driving Layup - blocked,"[1642278, 1641998]",1610612752.0,NYK,driving,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,1.23,Missed,Jemison III,1641998.0,,,,,,,,,,,,,,,,
616,PT04M24.00S,2024-12-02T01:06:32.4Z,4,REGULAR,block,,[],1641998,,,1610612752,114,73,2024-12-02T01:06:35Z,5790000,False,,,0,,T. Jemison III BLOCK (1 BLK),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
617,PT04M20.00S,2024-12-02T01:06:36.4Z,4,REGULAR,rebound,defensive,[],1641810,,,1610612740,114,73,2024-12-02T01:06:38Z,5800000,False,,,0,,A. Reeves REBOUND (Off:1 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,,,615.0,2.0,1.0,1.0,,,,,,,,,,,,
618,PT04M16.00S,2024-12-02T01:06:40.4Z,4,REGULAR,turnover,bad pass,[],1641810,,,1610612740,114,73,2024-12-02T01:06:43Z,5810000,False,,,0,,A. Reeves bad pass TURNOVER (1 TO),"[1641810, 1630579]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Sims,1630579.0,,,,,,,,,
619,PT04M16.00S,2024-12-02T01:06:40.4Z,4,REGULAR,steal,,[],1630579,,,1610612752,114,73,2024-12-02T01:06:42Z,5820000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
620,PT04M07.00S,2024-12-02T01:06:50.3Z,4,REGULAR,foul,personal,[],1630527,,,1610612752,114,73,2024-12-02T01:06:55Z,5830000,False,,,0,,B. Boston Jr. personal FOUL (1 PF),"[1630527, 1642278]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1629183.0,,,,,1.0,0.0,Kolek,1642278.0
622,PT04M00.00S,2024-12-02T01:07:15.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630346,66.3107752956636,56.61764705882353,1610612752,114,73,2024-12-02T01:11:00Z,5850000,False,33.0,264.0,1,right,MISS M. Ryan 26' pullup 3PT,[1630346],1610612752.0,NYK,pullup,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
623,PT03M58.00S,2024-12-02T01:07:17.8Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,114,73,2024-12-02T01:07:19Z,5860000,False,,,0,,J. Sims REBOUND (Off:4 Def:7),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,622.0,11.0,7.0,4.0,,,,,,,,,,,,
624,PT03M53.00S,2024-12-02T01:07:23.0Z,4,REGULAR,turnover,bad pass,[],1630579,,,1610612752,114,73,2024-12-02T01:07:25Z,5870000,False,,,0,,J. Sims bad pass TURNOVER (2 TO),"[1630579, 1630527]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,,,,2.0,Boston Jr.,1630527.0,,,,,,,,,
625,PT03M53.00S,2024-12-02T01:07:23.0Z,4,REGULAR,steal,,[],1630527,,,1610612740,114,73,2024-12-02T01:07:24Z,5880000,False,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
626,PT03M50.00S,2024-12-02T01:07:26.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631288,6.521024967148489,48.77450980392157,1610612740,114,75,2024-12-02T01:07:30Z,5890000,False,6.0,9.0,1,left,J. Cain running Layup (4 PTS) (B. Boston Jr. 2 AST),"[1631288, 1630527]",1610612740.0,NOP,running,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,,4.0,B. Boston Jr.,1630527.0,2.0,,,,
628,PT03M30.00S,2024-12-02T01:07:45.7Z,4,REGULAR,3pt,Jump Shot,[],1630346,63.288436268068324,50.49019607843137,1610612752,114,75,2024-12-02T01:07:48Z,5910000,False,2.0,293.0,1,right,MISS M. Ryan 29' 3PT,[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,29.26,Missed,,,,,,,,,,,,,,,,,,
629,PT03M28.00S,2024-12-02T01:07:47.7Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612740,114,75,2024-12-02T01:07:48Z,5920000,False,,,0,,T. Jemison III REBOUND (Off:0 Def:2),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Center,,,,,628.0,2.0,2.0,0.0,,,,,,,,,,,,
630,PT03M18.00S,2024-12-02T01:07:57.8Z,4,REGULAR,2pt,Jump Shot,[],1631288,8.754927726675426,20.588235294117645,1610612740,114,77,2024-12-02T01:13:03Z,5930000,False,147.0,30.0,1,left,J. Cain 15' driving floating Jump Shot (6 PTS),[1631288],1610612740.0,NOP,driving floating,,,Cain,J. Cain,,,,,Mid-Range,8-16 Right,15.01,Made,,,,,,,,,,,6.0,,,,,,,
631,PT03M06.00S,2024-12-02T01:08:10.0Z,4,REGULAR,turnover,bad pass,[],1630346,,,1610612752,114,77,2024-12-02T01:08:13Z,5940000,False,,,0,,M. Ryan bad pass TURNOVER (1 TO),"[1630346, 1631255]",1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Matković,1631255.0,,,,,,,,,
632,PT03M06.00S,2024-12-02T01:08:10.0Z,4,REGULAR,steal,,[],1631255,,,1610612740,114,77,2024-12-02T01:16:47Z,5950000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
633,PT03M05.00S,2024-12-02T01:08:12.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631288,6.389618922470433,50.73529411764706,1610612740,114,79,2024-12-02T01:08:18Z,5960000,False,-4.0,8.0,1,left,J. Cain running DUNK (8 PTS),[1631288],1610612740.0,NOP,running,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,,,8.0,,,,,,,
634,PT02M48.00S,2024-12-02T01:08:28.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,95.0886990801577,48.28431372549019,1610612752,116,79,2024-12-02T01:08:35Z,5970000,False,-9.0,-6.0,1,right,J. Sims alley-oop DUNK (4 PTS) (T. Kolek 2 AST),"[1630579, 1642278]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,,4.0,T. Kolek,1642278.0,2.0,,,,
636,PT02M28.00S,2024-12-02T01:08:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631288,14.536793692509855,50.245098039215684,1610612740,116,81,2024-12-02T01:14:53Z,5990000,False,-1.0,84.0,1,left,J. Cain 8' turnaround fadeaway Jump Shot (10 PTS),[1631288],1610612740.0,NOP,turnaround fadeaway,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,8.41,Made,,,,,,,,,,,10.0,,,,,,,
637,PT02M11.00S,2024-12-02T01:09:05.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630346,92.85479632063075,48.529411764705884,1610612752,118,81,2024-12-02T01:15:21Z,6000000,False,-7.0,15.0,1,right,M. Ryan driving finger roll Layup (8 PTS) (A. Hukporti 1 AST),"[1630346, 1630574]",1610612752.0,NYK,driving finger roll,,,Ryan,M. Ryan,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,,,,,8.0,A. Hukporti,1630574.0,1.0,,,,
639,PT02M06.00S,2024-12-02T01:09:14.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,118,81,2024-12-02T01:09:14Z,6020000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M57.00S,2024-12-02T01:12:24.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,7.703679369250986,53.67647058823529,1610612740,118,81,2024-12-02T01:16:11Z,6030000,False,-18.0,20.0,1,left,MISS T. Jemison III driving Layup,[1641998],1610612740.0,NOP,driving,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
641,PT01M54.00S,2024-12-02T01:12:27.9Z,4,REGULAR,rebound,defensive,[],1630574,,,1610612752,118,81,2024-12-02T01:12:34Z,6040000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:2),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,640.0,3.0,2.0,1.0,,,,,,,,,,,,
642,PT01M52.00S,2024-12-02T01:12:28.6Z,4,REGULAR,turnover,lost ball,[],1630346,,,1610612752,118,81,2024-12-02T01:19:31Z,6050000,False,,,0,,M. Ryan lost ball TURNOVER (2 TO),"[1630346, 1631288]",1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,Cain,1631288.0,,,,,,,,,
643,PT01M52.00S,2024-12-02T01:12:28.6Z,4,REGULAR,steal,,[],1631288,,,1610612740,118,81,2024-12-02T01:12:31Z,6060000,False,,,0,,J. Cain STEAL (2 STL),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
644,PT01M48.00S,2024-12-02T01:12:33.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641810,30.699737187910642,27.696078431372552,1610612740,118,81,2024-12-02T01:17:28Z,6070000,False,112.0,236.0,1,left,MISS A. Reeves 26' running 3PT,[1641810],1610612740.0,NOP,running,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
645,PT01M46.00S,2024-12-02T01:12:35.2Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,118,81,2024-12-02T01:12:35Z,6080000,False,,,0,,J. Sims REBOUND (Off:4 Def:8),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,644.0,12.0,8.0,4.0,,,,,,,,,,,,
646,PT01M32.00S,2024-12-02T01:12:49.4Z,4,REGULAR,turnover,bad pass,[],1630574,,,1610612752,118,81,2024-12-02T01:12:53Z,6090000,False,,,0,,A. Hukporti bad pass TURNOVER (1 TO),"[1630574, 1630527]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Boston Jr.,1630527.0,,,,,,,,,
647,PT01M32.00S,2024-12-02T01:12:49.4Z,4,REGULAR,steal,,[],1630527,,,1610612740,118,81,2024-12-02T01:12:50Z,6100000,False,,,0,,B. Boston Jr. STEAL (2 STL),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT01M27.00S,2024-12-02T01:12:54.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630527,6.652431011826544,49.50980392156863,1610612740,118,83,2024-12-02T01:12:57Z,6110000,False,2.0,10.0,1,left,B. Boston Jr. running Layup (11 PTS),[1630527],1610612740.0,NOP,running,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,,,,,,,11.0,,,,,,,
649,PT01M19.00S,2024-12-02T01:13:04.8Z,4,REGULAR,3pt,Jump Shot,[],1642278,75.50919842312747,13.970588235294118,1610612752,118,83,2024-12-02T01:13:07Z,6120000,False,-180.0,178.0,1,right,MISS T. Kolek 25' pullup 3PT,[1642278],1610612752.0,NYK,pullup,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
650,PT01M16.00S,2024-12-02T01:13:07.8Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612740,118,83,2024-12-02T01:13:07Z,6130000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:3),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,649.0,3.0,3.0,0.0,,,,,,,,,,,,
651,PT01M13.00S,2024-12-02T01:13:12.9Z,4,REGULAR,foul,personal,['2freethrow'],1630574,,,1610612740,118,83,2024-12-02T01:13:18Z,6140000,False,,,0,,A. Hukporti shooting personal FOUL (2 PF) (Boston Jr. 2 FT),"[1630574, 1630527]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1629183.0,,,,,2.0,0.0,Boston Jr.,1630527.0
653,PT01M13.00S,2024-12-02T01:13:33.6Z,4,REGULAR,freethrow,1 of 2,[],1630527,,,1610612740,118,84,2024-12-02T01:13:33Z,6160000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (12 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
654,PT01M13.00S,2024-12-02T01:13:47.0Z,4,REGULAR,freethrow,2 of 2,[],1630527,,,1610612740,118,85,2024-12-02T01:13:47Z,6170000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (13 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
655,PT00M56.40S,2024-12-02T01:14:06.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642278,86.67871222076215,44.6078431372549,1610612752,118,85,2024-12-02T01:14:16Z,6180000,False,-27.0,73.0,1,right,MISS T. Kolek 7' driving floating Shot,[1642278],1610612752.0,NYK,driving floating,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,,,,,,,,,,,
656,PT00M52.70S,2024-12-02T01:14:09.7Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,118,85,2024-12-02T01:14:11Z,6190000,False,,,0,,J. Sims REBOUND (Off:5 Def:8),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,655.0,13.0,8.0,5.0,,,,,,,,,,,,
657,PT00M47.40S,2024-12-02T01:14:15.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631210,75.64060446780552,12.990196078431374,1610612752,118,85,2024-12-02T01:14:19Z,6200000,False,-185.0,176.0,1,right,MISS J. Toppin 25' 3PT,[1631210],1610612752.0,NYK,,,,Toppin,J. Toppin,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
658,PT00M43.40S,2024-12-02T01:14:19.0Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612740,118,85,2024-12-02T01:14:19Z,6210000,False,,,0,,T. Jemison III REBOUND (Off:0 Def:3),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Left Center,,,,,657.0,3.0,3.0,0.0,,,,,,,,,,,,
659,PT00M33.50S,2024-12-02T01:14:28.9Z,4,REGULAR,2pt,Jump Shot,[],1630527,24.392247043363994,32.1078431372549,1610612740,118,85,2024-12-02T01:18:58Z,6220000,False,89.0,177.0,1,left,MISS B. Boston Jr. 19' step back Shot,[1630527],1610612740.0,NOP,step back,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Right Center,19.82,Missed,,,,,,,,,,,,,,,,,,
660,PT00M31.10S,2024-12-02T01:14:31.3Z,4,REGULAR,rebound,defensive,[],1630346,,,1610612752,118,85,2024-12-02T01:18:58Z,6230000,False,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Right Center,,,,,659.0,1.0,1.0,0.0,,,,,,,,,,,,
661,PT00M19.80S,2024-12-02T01:14:42.7Z,4,REGULAR,turnover,bad pass,[],1631210,,,1610612752,118,85,2024-12-02T01:14:45Z,6240000,False,,,0,,J. Toppin bad pass TURNOVER (1 TO),"[1631210, 1641810]",1610612752.0,NYK,,,,Toppin,J. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Reeves,1641810.0,,,,,,,,,
662,PT00M19.80S,2024-12-02T01:14:42.7Z,4,REGULAR,steal,,[],1641810,,,1610612740,118,85,2024-12-02T01:14:44Z,6250000,False,,,0,,A. Reeves STEAL (1 STL),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
663,PT00M15.60S,2024-12-02T01:14:46.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631255,7.440867279894875,48.77450980392157,1610612740,118,85,2024-12-02T01:15:07Z,6260000,False,6.0,17.0,1,left,MISS K. Matković running DUNK,[1631255],1610612740.0,NOP,running,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
665,PT00M15.60S,2024-12-02T01:14:46.9Z,4,REGULAR,rebound,defensive,[],1642278,,,1610612752,118,85,2024-12-02T01:15:07Z,6265000,False,,,0,,T. Kolek REBOUND (Off:0 Def:2),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,,,663.0,2.0,2.0,0.0,,,,,,,,,,,,
664,PT00M00.00S,2024-12-02T01:15:06.5Z,4,REGULAR,period,end,[],0,,,1610612752,118,85,2024-12-02T01:15:07Z,6270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2024-12-02T01:15:12.0Z,4,REGULAR,game,end,[],0,,,0,118,85,2024-12-02T01:15:12Z,6280000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
