actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
516,PT10M20.00S,2025-04-02T01:29:58.1Z,4,REGULAR,3pt,Jump Shot,[],1629013,23.866622864651774,11.76470588235294,1610612752,87,72,2025-04-02T01:30:01Z,5020000,False,191.0,172.0,1,left,L. Shamet 25' 3PT step back (15 PTS) (T. Kolek 4 AST),"[1629013, 1642278]",1610612752.0,NYK,step back,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,25.7,Made,,,,,15.0,,,,,T. Kolek,1642278.0,4.0,,
518,PT10M03.00S,2025-04-02T01:30:14.9Z,4,REGULAR,3pt,Jump Shot,[],1641741,71.43561103810775,19.852941176470587,1610612755,87,72,2025-04-02T01:30:19Z,5040000,False,-151.0,216.0,1,right,MISS R. Council IV 26' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,,26.34,Missed,,,,,,,,,,,,,,
519,PT10M01.00S,2025-04-02T01:30:16.9Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,87,72,2025-04-02T01:30:19Z,5050000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,518.0,2.0,1.0,1.0,,,,,,,,,,
520,PT09M48.00S,2025-04-02T01:30:30.1Z,4,REGULAR,3pt,Jump Shot,[],1628384,10.5946123521682,2.450980392156863,1610612752,87,72,2025-04-02T01:33:15Z,5060000,False,238.0,47.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,24.23,Missed,,,,,,,,,,,,,,
521,PT09M46.00S,2025-04-02T01:30:32.1Z,4,REGULAR,rebound,defensive,[],1630542,,,1610612755,87,72,2025-04-02T01:30:34Z,5070000,False,,,0,,M. Bagley REBOUND (Off:4 Def:2),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Right Corner 3,24+ Right,,,,,,,520.0,6.0,2.0,4.0,,,,,,,,,,
522,PT09M36.00S,2025-04-02T01:30:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,93.51182654402102,52.450980392156865,1610612755,87,74,2025-04-02T01:30:45Z,5080000,False,12.0,8.0,1,right,R. Council IV Layup (11 PTS) (K. Lowry 2 AST),"[1641741, 200768]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,1.5,Made,,,,,11.0,,,,,K. Lowry,200768.0,2.0,,
524,PT09M23.00S,2025-04-02T01:30:56.9Z,4,REGULAR,turnover,out-of-bounds,[],1642278,,,1610612752,87,74,2025-04-02T01:37:47Z,5100000,False,,,0,,T. Kolek bad pass out-of-bounds TURNOVER (4 TO),[1642278],1610612752.0,NYK,bad pass,,,Kolek,T. Kolek,,,,,Right Corner 3,24+ Right,202007.0,4.0,,,,,,,,,,,,,,,,,,
525,PT09M23.00S,2025-04-02T01:30:57.0Z,4,REGULAR,substitution,out,[],1642024,,,1610612755,87,74,2025-04-02T01:31:11Z,5110000,False,,,0,,SUB out: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M23.00S,2025-04-02T01:30:57.0Z,4,REGULAR,substitution,out,[],200768,,,1610612755,87,74,2025-04-02T01:31:11Z,5120000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M23.00S,2025-04-02T01:30:57.0Z,4,REGULAR,substitution,in,[],1630215,,,1610612755,87,74,2025-04-02T01:31:11Z,5130000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M23.00S,2025-04-02T01:30:57.0Z,4,REGULAR,substitution,in,[],1641737,,,1610612755,87,74,2025-04-02T01:31:11Z,5140000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M03.00S,2025-04-02T01:31:31.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641741,77.34888304862024,41.66666666666667,1610612755,87,74,2025-04-02T01:34:45Z,5150000,False,-42.0,160.0,1,right,MISS R. Council IV 16' turnaround fadeaway Shot,[1641741],1610612755.0,PHI,turnaround fadeaway,,,Council IV,R. Council IV,,,,,Mid-Range,16-24 Center,,,,,16.57,Missed,,,,,,,,,,,,,,
530,PT09M00.00S,2025-04-02T01:31:34.3Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,87,74,2025-04-02T01:31:35Z,5160000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,,,529.0,4.0,4.0,0.0,,,,,,,,,,
531,PT08M57.00S,2025-04-02T01:31:38.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,6.915243101182654,51.225490196078425,1610612752,89,74,2025-04-02T01:31:43Z,5170000,False,-6.0,13.0,1,left,O. Anunoby running DUNK (22 PTS),[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,1.39,Made,,,,,22.0,,,,,,,,,
532,PT08M57.00S,2025-04-02T01:31:44.8Z,4,REGULAR,foul,personal,['1freethrow'],1629022,,,1610612752,89,74,2025-04-02T01:31:59Z,5180000,False,,,0,,L. Walker IV shooting personal FOUL (4 PF) (Anunoby 1 FT),"[1629022, 1628384]",1610612755.0,PHI,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,4.0,0.0,Anunoby,1628384.0,,,,,
534,PT08M57.00S,2025-04-02T01:31:44.8Z,4,REGULAR,substitution,out,[],1641741,,,1610612752,89,74,2025-04-02T01:32:05Z,5200000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M57.00S,2025-04-02T01:31:44.8Z,4,REGULAR,substitution,in,[],1630762,,,1610612752,89,74,2025-04-02T01:32:05Z,5210000,False,,,0,,SUB in: P. Wheeler,[1630762],1610612755.0,PHI,,,,Wheeler,P. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M57.00S,2025-04-02T01:32:16.6Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628384,,,1610612752,90,74,2025-04-02T01:32:16Z,5220000,False,,,0,,O. Anunoby Free Throw 1 of 1 (23 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,,,,,23.0,,,,,,,,,
537,PT08M47.00S,2025-04-02T01:32:28.5Z,4,REGULAR,3pt,Jump Shot,[],1630215,66.96780551905388,56.61764705882353,1610612755,90,74,2025-04-02T01:32:35Z,5230000,False,33.0,258.0,1,right,MISS J. Butler 26' pullup 3PT,[1630215],1610612755.0,PHI,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,26.01,Missed,,,,,,,,,,,,,,
538,PT08M44.00S,2025-04-02T01:32:31.5Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,90,74,2025-04-02T01:32:35Z,5240000,False,,,0,,A. Bona REBOUND (Off:1 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,,,,537.0,4.0,3.0,1.0,,,,,,,,,,
539,PT08M41.00S,2025-04-02T01:32:34.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629022,91.40932982917214,58.333333333333336,1610612755,90,74,2025-04-02T01:32:40Z,5250000,False,42.0,28.0,1,right,MISS L. Walker IV driving floating bank Shot,[1629022],1610612755.0,PHI,driving floating bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.04,Missed,,,,,,,,,,,,,,
540,PT08M39.00S,2025-04-02T01:32:36.5Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,90,74,2025-04-02T01:32:40Z,5260000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,539.0,5.0,5.0,0.0,,,,,,,,,,
541,PT08M29.00S,2025-04-02T01:32:48.5Z,4,REGULAR,foul,personal,['2freethrow'],1630762,,,1610612752,90,74,2025-04-02T01:32:59Z,5270000,False,,,0,,P. Wheeler shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1630762, 1628384]",1610612755.0,PHI,shooting,,,Wheeler,P. Wheeler,,,,,Restricted Area,0-8 Center,1628487.0,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0,,,,,
543,PT08M29.00S,2025-04-02T01:33:11.9Z,4,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,91,74,2025-04-02T01:33:11Z,5290000,False,,,0,,O. Anunoby Free Throw 1 of 2 (24 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,,,,,24.0,,,,,,,,,
544,PT08M29.00S,2025-04-02T01:33:28.2Z,4,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,92,74,2025-04-02T01:33:28Z,5300000,False,,,0,,O. Anunoby Free Throw 2 of 2 (25 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,,,,,25.0,,,,,,,,,
545,PT08M17.00S,2025-04-02T01:33:41.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,83.78777923784494,39.950980392156865,1610612755,92,74,2025-04-02T01:33:46Z,5310000,False,-50.0,100.0,1,right,MISS J. Butler 11' driving floating Shot,[1630215],1610612755.0,PHI,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.18,Missed,,,,,,,,,,,,,,
546,PT08M14.00S,2025-04-02T01:33:44.8Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,92,74,2025-04-02T01:33:46Z,5320000,False,,,0,,A. Bona REBOUND (Off:2 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,545.0,5.0,3.0,2.0,,,,,,,,,,
547,PT08M14.00S,2025-04-02T01:33:44.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641737,94.40999984741211,50.0,1610612755,92,74,2025-04-02T01:33:47Z,5330000,False,0.0,0.0,1,right,MISS A. Bona tip Layup,[1641737],1610612755.0,PHI,tip,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
548,PT08M13.00S,2025-04-02T01:33:45.9Z,4,REGULAR,rebound,defensive,[],1642278,,,1610612752,92,74,2025-04-02T01:33:47Z,5340000,False,,,0,,T. Kolek REBOUND (Off:1 Def:3),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,,,,,547.0,4.0,3.0,1.0,,,,,,,,,,
549,PT08M02.00S,2025-04-02T01:33:56.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.178055190538765,42.8921568627451,1610612752,92,74,2025-04-02T01:37:12Z,5350000,False,36.0,15.0,1,left,MISS P. Achiuwa cutting Layup - blocked,"[1630173, 1641737]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,3.85,Missed,,,,,,,,,,,,,Bona,1641737.0
550,PT08M02.00S,2025-04-02T01:33:56.9Z,4,REGULAR,block,,[],1641737,,,1610612752,92,74,2025-04-02T01:33:58Z,5360000,False,,,0,,A. Bona BLOCK (2 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
551,PT07M59.00S,2025-04-02T01:33:59.9Z,4,REGULAR,rebound,defensive,[],1630762,,,1610612755,92,74,2025-04-02T01:34:00Z,5370000,False,,,0,,P. Wheeler REBOUND (Off:0 Def:1),[1630762],1610612755.0,PHI,,,,Wheeler,P. Wheeler,,,,,Restricted Area,0-8 Center,,,,,,,549.0,1.0,1.0,0.0,,,,,,,,,,
552,PT07M55.00S,2025-04-02T01:34:03.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630542,68.54467805519053,23.774509803921568,1610612755,92,74,2025-04-02T01:34:09Z,5380000,False,-131.0,243.0,1,right,MISS M. Bagley 27' running 3PT,[1630542],1610612755.0,PHI,running,,,Bagley,M. Bagley,,,,,Above the Break 3,24+ Left Center,,,,,27.63,Missed,,,,,,,,,,,,,,
553,PT07M52.00S,2025-04-02T01:34:06.6Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,92,74,2025-04-02T01:34:09Z,5390000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,552.0,5.0,3.0,2.0,,,,,,,,,,
554,PT07M40.00S,2025-04-02T01:34:19.1Z,4,REGULAR,3pt,Jump Shot,[],1629013,7.5722733245729295,3.431372549019608,1610612752,92,74,2025-04-02T01:34:23Z,5400000,False,233.0,19.0,1,left,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,23.35,Missed,,,,,,,,,,,,,,
555,PT07M37.00S,2025-04-02T01:34:22.1Z,4,REGULAR,rebound,defensive,[],1630542,,,1610612755,92,74,2025-04-02T01:34:23Z,5410000,False,,,0,,M. Bagley REBOUND (Off:4 Def:3),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Right Corner 3,24+ Right,,,,,,,554.0,7.0,3.0,4.0,,,,,,,,,,
556,PT07M31.00S,2025-04-02T01:34:28.1Z,4,REGULAR,3pt,Jump Shot,[],1629022,66.70499342969777,54.41176470588235,1610612755,92,74,2025-04-02T01:34:33Z,5420000,False,22.0,260.0,1,right,MISS L. Walker IV 26' pullup 3PT,[1629022],1610612755.0,PHI,pullup,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,,,,,26.14,Missed,,,,,,,,,,,,,,
557,PT07M28.00S,2025-04-02T01:34:31.1Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,92,74,2025-04-02T01:34:33Z,5430000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,556.0,6.0,4.0,2.0,,,,,,,,,,
558,PT07M09.00S,2025-04-02T01:34:50.6Z,4,REGULAR,3pt,Jump Shot,[],1642278,33.327858081471746,53.18627450980392,1610612752,92,74,2025-04-02T01:34:54Z,5440000,False,-16.0,261.0,1,left,MISS T. Kolek 26' 3PT,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Center,,,,,26.13,Missed,,,,,,,,,,,,,,
559,PT07M06.00S,2025-04-02T01:34:53.6Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,92,74,2025-04-02T01:34:54Z,5450000,False,,,0,,A. Bona REBOUND (Off:2 Def:4),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,,,,558.0,6.0,4.0,2.0,,,,,,,,,,
560,PT06M52.00S,2025-04-02T01:35:07.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630762,92.85479632063075,54.166666666666664,1610612755,92,74,2025-04-02T01:35:12Z,5460000,False,21.0,15.0,1,right,MISS P. Wheeler driving floating Shot,[1630762],1610612755.0,PHI,driving floating,,,Wheeler,P. Wheeler,,,,,Restricted Area,0-8 Center,,,,,2.55,Missed,,,,,,,,,,,,,,
561,PT06M49.00S,2025-04-02T01:35:10.5Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,92,74,2025-04-02T01:35:12Z,5470000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,560.0,7.0,5.0,2.0,,,,,,,,,,
562,PT06M38.00S,2025-04-02T01:35:21.1Z,4,REGULAR,3pt,Jump Shot,[],1629013,5.338370565045992,4.166666666666666,1610612752,95,74,2025-04-02T01:35:24Z,5480000,False,229.0,-2.0,1,left,L. Shamet 3PT  (18 PTS) (T. Kolek 5 AST),"[1629013, 1642278]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,22.92,Made,,,,,18.0,,,,,T. Kolek,1642278.0,5.0,,
564,PT06M37.00S,2025-04-02T01:35:26.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,95,74,2025-04-02T01:35:26Z,5500000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M37.00S,2025-04-02T01:35:26.3Z,4,REGULAR,substitution,out,[],1628969,,,1610612755,95,74,2025-04-02T01:38:10Z,5510000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M37.00S,2025-04-02T01:35:26.3Z,4,REGULAR,substitution,out,[],1630542,,,1610612755,95,74,2025-04-02T01:38:10Z,5520000,False,,,0,,SUB out: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M37.00S,2025-04-02T01:35:26.3Z,4,REGULAR,substitution,out,[],1630215,,,1610612755,95,74,2025-04-02T01:38:10Z,5530000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M37.00S,2025-04-02T01:35:26.3Z,4,REGULAR,substitution,in,[],1628404,,,1610612755,95,74,2025-04-02T01:38:10Z,5540000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M37.00S,2025-04-02T01:35:26.3Z,4,REGULAR,substitution,in,[],1629656,,,1610612755,95,74,2025-04-02T01:38:10Z,5550000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M37.00S,2025-04-02T01:35:26.3Z,4,REGULAR,substitution,in,[],1642348,,,1610612755,95,74,2025-04-02T01:38:10Z,5560000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M24.00S,2025-04-02T01:38:35.6Z,4,REGULAR,3pt,Jump Shot,[],1630762,75.24638633377135,17.15686274509804,1610612755,95,74,2025-04-02T01:38:40Z,5570000,False,-164.0,180.0,1,right,MISS P. Wheeler 24' step back 3PT,[1630762],1610612755.0,PHI,step back,,,Wheeler,P. Wheeler,,,,,Above the Break 3,24+ Left Center,,,,,24.38,Missed,,,,,,,,,,,,,,
572,PT06M21.00S,2025-04-02T01:38:38.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,95,74,2025-04-02T01:38:40Z,5580000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,571.0,4.0,4.0,0.0,,,,,,,,,,
573,PT06M07.00S,2025-04-02T01:38:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629013,5.075558475689881,2.696078431372549,1610612752,95,74,2025-04-02T01:38:56Z,5590000,False,237.0,-5.0,1,left,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,23.65,Missed,,,,,,,,,,,,,,
574,PT06M04.00S,2025-04-02T01:38:55.2Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612755,95,74,2025-04-02T01:38:56Z,5600000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:7),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,,,,573.0,7.0,7.0,0.0,,,,,,,,,,
575,PT05M58.00S,2025-04-02T01:39:04.9Z,4,REGULAR,turnover,traveling,[],1642348,,,1610612755,95,74,2025-04-02T01:39:10Z,5610000,False,,,0,,J. Edwards traveling TURNOVER (6 TO),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Left Center,202007.0,6.0,,,,,,,,,,,,,,,,,,
576,PT05M38.00S,2025-04-02T01:39:35.8Z,4,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612752,95,74,2025-04-02T01:39:41Z,5620000,False,,,0,,A. Bona shooting personal FOUL (5 PF) (Anunoby 2 FT),"[1641737, 1628384]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,5.0,0.0,Anunoby,1628384.0,,,,,
578,PT05M38.00S,2025-04-02T01:40:04.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628384,,,1610612752,96,74,2025-04-02T01:40:04Z,5640000,False,,,0,,O. Anunoby Free Throw 1 of 2 (26 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,,,,,26.0,,,,,,,,,
579,PT05M38.00S,2025-04-02T01:40:21.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628384,,,1610612752,97,74,2025-04-02T01:40:21Z,5650000,False,,,0,,O. Anunoby Free Throw 2 of 2 (27 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,,,,,27.0,,,,,,,,,
580,PT05M16.00S,2025-04-02T01:40:47.6Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612755,97,74,2025-04-02T01:40:53Z,5660000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Grimes 2 FT),"[1629013, 1629656]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,1.0,0.0,Grimes,1629656.0,,,,,
582,PT05M16.00S,2025-04-02T01:41:09.1Z,4,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,97,75,2025-04-02T01:41:09Z,5680000,False,,,0,,Q. Grimes Free Throw 1 of 2 (17 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,,,,,17.0,,,,,,,,,
583,PT05M16.00S,2025-04-02T01:41:09.2Z,4,REGULAR,substitution,out,[],1628384,,,1610612755,97,75,2025-04-02T01:41:15Z,5690000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M16.00S,2025-04-02T01:41:09.2Z,4,REGULAR,substitution,in,[],1626153,,,1610612755,97,75,2025-04-02T01:41:15Z,5700000,False,,,0,,SUB in: D. Wright,[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M16.00S,2025-04-02T01:41:26.5Z,4,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,97,76,2025-04-02T01:41:26Z,5710000,False,,,0,,Q. Grimes Free Throw 2 of 2 (18 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,,,,,18.0,,,,,,,,,
586,PT05M09.00S,2025-04-02T01:41:39.7Z,4,REGULAR,foul,personal,[],1642348,,,1610612752,97,76,2025-04-02T01:41:47Z,5720000,False,,,0,,J. Edwards personal FOUL (3 PF),"[1642348, 1642278]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,202007.0,,,,,,,,,,,3.0,0.0,Kolek,1642278.0,,,,,
588,PT04M53.00S,2025-04-02T01:42:14.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626153,9.280551905387648,48.28431372549019,1610612752,99,76,2025-04-02T01:42:17Z,5740000,False,9.0,35.0,1,left,D. Wright driving Hook (12 PTS) (J. Hart 6 AST),"[1626153, 1628404]",1610612752.0,NYK,driving,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,3.57,Made,,,,,12.0,,,,,J. Hart,1628404.0,6.0,,
590,PT04M37.00S,2025-04-02T01:42:29.8Z,4,REGULAR,3pt,Jump Shot,[],1629022,93.77463863337714,94.36274509803921,1610612755,99,76,2025-04-02T01:42:33Z,5760000,False,222.0,6.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,,22.19,Missed,,,,,,,,,,,,,,
591,PT04M35.00S,2025-04-02T01:42:31.8Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612752,99,76,2025-04-02T01:42:33Z,5770000,False,,,0,,D. Wright REBOUND (Off:2 Def:2),[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,Right Corner 3,24+ Right,,,,,,,590.0,4.0,2.0,2.0,,,,,,,,,,
592,PT04M25.00S,2025-04-02T01:42:42.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,11.12023653088042,35.294117647058826,1610612752,99,76,2025-04-02T01:42:50Z,5780000,False,74.0,52.0,1,left,MISS P. Achiuwa 9' floating Shot,[1630173],1610612752.0,NYK,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Right,,,,,9.0,Missed,,,,,,,,,,,,,,
593,PT04M22.00S,2025-04-02T01:42:45.4Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,99,76,2025-04-02T01:42:50Z,5790000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,592.0,8.0,5.0,3.0,,,,,,,,,,
594,PT04M22.00S,2025-04-02T01:42:46.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630173,11.514454664914586,37.254901960784316,1610612752,99,76,2025-04-02T01:45:43Z,5800000,False,64.0,56.0,1,left,MISS P. Achiuwa 8' Hook - blocked,"[1630173, 1641737]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Right,,,,,8.46,Missed,,,,,,,,,,,,,Bona,1641737.0
