actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
333,PT11M44.00S,2023-11-09T01:24:57.6Z,3,REGULAR,3pt,Jump Shot,[],201950,28.86005256241787,22.794117647058822,1610612738,61,57,2023-11-09T01:25:03Z,3320000,False,136.0,219.0,1,left,J. Holiday 25' 3PT pullup (8 PTS) (J. Tatum 4 AST),"[201950, 1628369]",1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.76,Made,8.0,,,,,,,,,,,J. Tatum,1628369.0,4.0,,,,
335,PT11M27.00S,2023-11-09T01:25:14.0Z,3,REGULAR,3pt,Jump Shot,[],1629001,69.72733245729303,24.019607843137255,1610612755,61,57,2023-11-09T01:25:18Z,3340000,False,-130.0,232.0,1,right,MISS D. Melton 26' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
336,PT11M24.00S,2023-11-09T01:25:17.0Z,3,REGULAR,rebound,defensive,[],201950,,,1610612738,61,57,2023-11-09T01:25:18Z,3350000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,335.0,3.0,3.0,0.0,,,,,,,,,,,,,
337,PT11M15.00S,2023-11-09T01:25:26.0Z,3,REGULAR,3pt,Jump Shot,[],1628401,33.065045992115635,64.70588235294117,1610612738,61,57,2023-11-09T01:25:31Z,3360000,False,-74.0,258.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
338,PT11M12.00S,2023-11-09T01:25:29.0Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,61,57,2023-11-09T01:25:31Z,3370000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,337.0,6.0,5.0,1.0,,,,,,,,,,,,,
339,PT11M04.00S,2023-11-09T01:25:39.0Z,3,REGULAR,foul,personal,['2freethrow'],204001,,,1610612755,61,57,2023-11-09T01:25:44Z,3380000,False,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Embiid 2 FT),"[204001, 203954]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,203177.0,2.0,1.0,Embiid,203954.0,,,,,,,,
341,PT11M04.00S,2023-11-09T01:26:07.1Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,62,57,2023-11-09T01:26:07Z,3400000,False,,,0,,J. Embiid Free Throw 1 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
342,PT11M04.00S,2023-11-09T01:26:26.8Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,63,57,2023-11-09T01:26:26Z,3410000,False,,,0,,J. Embiid Free Throw 2 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
343,PT10M50.00S,2023-11-09T01:26:42.0Z,3,REGULAR,3pt,Jump Shot,[],201950,34.247700394218136,43.627450980392155,1610612738,63,57,2023-11-09T01:26:47Z,3420000,False,32.0,269.0,1,left,MISS J. Holiday 27' pullup 3PT,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,27.13,Missed,,,,,,,,,,,,,,,,,,
344,PT10M46.00S,2023-11-09T01:26:46.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,63,57,2023-11-09T01:26:47Z,3430000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,343.0,4.0,3.0,1.0,,,,,,,,,,,,,
345,PT10M40.00S,2023-11-09T01:26:52.6Z,3,REGULAR,3pt,Jump Shot,[],202699,87.20433639947439,95.58823529411765,1610612755,63,57,2023-11-09T01:26:57Z,3440000,False,228.0,68.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
346,PT10M36.00S,2023-11-09T01:26:56.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,63,57,2023-11-09T01:26:57Z,3450000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,345.0,8.0,8.0,0.0,,,,,,,,,,,,,
347,PT10M23.00S,2023-11-09T01:27:09.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,5.995400788436268,51.225490196078425,1610612738,63,59,2023-11-09T01:27:14Z,3460000,False,-6.0,4.0,1,left,K. Porzingis alley-oop DUNK (18 PTS) (J. Holiday 4 AST),"[204001, 201950]",1610612738.0,BOS,alley-oop,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.72,Made,18.0,,,,,,,,,,,J. Holiday,201950.0,4.0,,,,
350,PT10M04.00S,2023-11-09T01:27:46.3Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,63,59,2023-11-09T01:28:50Z,3490000,False,,,0,,J. Embiid lost ball TURNOVER (3 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,,,,,,,
351,PT10M03.00S,2023-11-09T01:27:51.7Z,3,REGULAR,foul,personal,[],203954,,,1610612738,63,59,2023-11-09T01:28:15Z,3500000,False,,,0,,J. Embiid loose ball personal FOUL (3 PF),"[203954, 204001]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202058.0,3.0,0.0,Porzingis,204001.0,,,,,,,,
353,PT09M55.00S,2023-11-09T01:28:03.8Z,3,REGULAR,foul,offensive,[],1627759,,,1610612738,63,59,2023-11-09T01:28:15Z,3520000,False,,,0,,J. Brown charge offensive FOUL (2 PF),"[1627759, 1630178]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,2.0,0.0,Maxey,1630178.0,,,,,,,,
355,PT09M55.00S,2023-11-09T01:28:03.8Z,3,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,63,59,2023-11-09T01:28:03Z,3540000,False,,,0,,J. Brown offensive foul TURNOVER (1 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,,,,,1.0,,,,,,,
356,PT09M46.00S,2023-11-09T01:28:30.9Z,3,REGULAR,foul,personal,[],204001,,,1610612755,63,59,2023-11-09T01:28:36Z,3550000,False,,,0,,K. Porzingis personal FOUL (3 PF),"[204001, 203954]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,203592.0,3.0,1.0,Embiid,203954.0,,,,,,,,
358,PT09M46.00S,2023-11-09T01:29:00.0Z,3,REGULAR,foul,personal,[],1628369,,,1610612755,63,59,2023-11-09T01:29:05Z,3570000,False,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 1626162]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,
360,PT09M46.00S,2023-11-09T01:29:10.9Z,3,REGULAR,substitution,out,[],204001,,,1610612755,63,59,2023-11-09T01:29:19Z,3590000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M46.00S,2023-11-09T01:29:10.9Z,3,REGULAR,substitution,in,[],201143,,,1610612755,63,59,2023-11-09T01:29:19Z,3600000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT09M33.00S,2023-11-09T01:29:42.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,78.53153745072274,65.44117647058823,1610612755,65,59,2023-11-09T01:29:47Z,3610000,False,77.0,149.0,1,right,J. Embiid 16' pullup Jump Shot (16 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,16.81,Made,16.0,,,,,,,,,,,T. Maxey,1630178.0,2.0,,,,
364,PT09M22.00S,2023-11-09T01:29:56.5Z,3,REGULAR,foul,personal,[],1630178,,,1610612738,65,59,2023-11-09T01:30:02Z,3630000,False,,,0,,T. Maxey personal FOUL (2 PF),"[1630178, 1628369]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,2.0,0.0,Tatum,1628369.0,,,,,,,,
366,PT09M17.00S,2023-11-09T01:30:18.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,28.07161629434954,78.43137254901961,1610612738,65,62,2023-11-09T01:30:25Z,3650000,False,-142.0,211.0,1,left,D. White 25' 3PT  (12 PTS) (A. Horford 2 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.48,Made,12.0,,,,,,,,,,,A. Horford,201143.0,2.0,,,,
368,PT08M59.00S,2023-11-09T01:30:37.4Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,65,62,2023-11-09T01:30:42Z,3670000,False,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 1627759]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,4.0,,,,Brown,1627759.0,,
369,PT08M59.00S,2023-11-09T01:30:37.4Z,3,REGULAR,steal,,[],1627759,,,1610612738,65,62,2023-11-09T01:31:39Z,3680000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
370,PT08M52.00S,2023-11-09T01:30:43.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,7.703679369250986,4.6568627450980395,1610612738,65,62,2023-11-09T01:30:48Z,3690000,False,227.0,20.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,22.76,Missed,,,,,,,,,,,,,,,,,,
371,PT08M49.00S,2023-11-09T01:30:46.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,65,62,2023-11-09T01:30:48Z,3700000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:6),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,370.0,7.0,6.0,1.0,,,,,,,,,,,,,
372,PT08M40.00S,2023-11-09T01:30:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,90.3580814717477,48.28431372549019,1610612755,65,62,2023-11-09T01:31:04Z,3710000,False,-9.0,38.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 1628401]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,White,1628401.0
373,PT08M40.00S,2023-11-09T01:30:57.8Z,3,REGULAR,block,,[],1628401,,,1610612755,65,62,2023-11-09T01:31:00Z,3720000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
374,PT08M40.00S,2023-11-09T01:30:57.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,65,62,2023-11-09T01:31:04Z,3730000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,372.0,,,,,,,,,,,,,,,,
376,PT08M35.00S,2023-11-09T01:31:07.2Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,65,62,2023-11-09T01:31:10Z,3750000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1626162]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,,,,Oubre Jr.,1626162.0,,
377,PT08M35.00S,2023-11-09T01:31:07.2Z,3,REGULAR,steal,,[],1626162,,,1610612755,65,62,2023-11-09T01:31:09Z,3760000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
378,PT08M27.00S,2023-11-09T01:31:15.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202699,85.89027595269383,96.32352941176471,1610612755,65,62,2023-11-09T01:31:20Z,3770000,False,232.0,80.0,1,right,MISS T. Harris 24' pullup 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,24.51,Missed,,,,,,,,,,,,,,,,,,
379,PT08M24.00S,2023-11-09T01:31:18.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,62,2023-11-09T01:31:20Z,3780000,False,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,378.0,9.0,9.0,0.0,,,,,,,,,,,,,
380,PT08M06.00S,2023-11-09T01:31:35.1Z,3,REGULAR,3pt,Jump Shot,[],1628401,27.808804204993432,19.11764705882353,1610612738,65,62,2023-11-09T01:31:44Z,3790000,False,154.0,209.0,1,left,MISS D. White 25' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
381,PT08M05.00S,2023-11-09T01:31:37.7Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,65,62,2023-11-09T01:31:37Z,3800000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,380.0,2.0,2.0,0.0,,,,,,,,,,,,,
382,PT08M01.00S,2023-11-09T01:31:42.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629001,92.85479632063075,50.49019607843137,1610612755,65,62,2023-11-09T01:31:49Z,3810000,False,2.0,15.0,1,right,MISS D. Melton running Layup,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
384,PT08M01.00S,2023-11-09T01:31:42.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,65,62,2023-11-09T01:31:49Z,3830000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,382.0,,,,,,,,,,,,,,,,
386,PT07M57.00S,2023-11-09T01:32:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,93.24901445466492,48.03921568627451,1610612755,65,62,2023-11-09T01:54:30Z,3850000,False,-10.0,11.0,1,right,MISS D. Melton reverse Layup,[1629001],1610612755.0,PHI,reverse,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
387,PT07M52.00S,2023-11-09T01:32:12.2Z,3,REGULAR,rebound,offensive,[],1630178,,,1610612755,65,62,2023-11-09T01:38:45Z,3860000,False,,,0,,T. Maxey REBOUND (Off:1 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,386.0,6.0,5.0,1.0,,,,,,,,,,,,,
388,PT07M52.00S,2023-11-09T01:32:11.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630178,94.40999984741211,50.0,1610612755,65,62,2023-11-09T01:37:39Z,3870000,False,0.0,0.0,1,right,MISS T. Maxey tip Layup,[1630178],1610612755.0,PHI,tip,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
389,PT07M52.00S,2023-11-09T01:32:11.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,62,2023-11-09T01:37:39Z,3880000,False,,,0,,J. Tatum REBOUND (Off:0 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,388.0,10.0,10.0,0.0,,,,,,,,,,,,,
390,PT07M43.00S,2023-11-09T01:32:23.6Z,3,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,65,62,2023-11-09T01:32:29Z,3890000,False,,,0,,J. Brown bad pass out-of-bounds TURNOVER (3 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,202058.0,,,,,3.0,,,,,,,
391,PT07M37.00S,2023-11-09T01:32:39.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,67.88764783180025,27.450980392156865,1610612755,65,62,2023-11-09T01:32:44Z,3900000,False,-113.0,249.0,1,right,MISS T. Maxey 27' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
392,PT07M33.00S,2023-11-09T01:32:43.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,65,62,2023-11-09T01:32:44Z,3910000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,391.0,1.0,1.0,0.0,,,,,,,,,,,,,
393,PT07M23.00S,2023-11-09T01:32:52.5Z,3,REGULAR,3pt,Jump Shot,[],201143,33.459264126149804,45.588235294117645,1610612738,65,62,2023-11-09T01:32:57Z,3920000,False,22.0,262.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
394,PT07M20.00S,2023-11-09T01:32:55.5Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,65,62,2023-11-09T01:32:57Z,3930000,False,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,393.0,3.0,3.0,0.0,,,,,,,,,,,,,
395,PT07M16.00S,2023-11-09T01:32:59.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,92.06636005256242,50.49019607843137,1610612755,67,62,2023-11-09T01:33:06Z,3940000,False,2.0,22.0,1,right,J. Embiid running finger roll Layup (18 PTS),[203954],1610612755.0,PHI,running finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.22,Made,18.0,,,,,,,,,,,,,,,,,
396,PT07M00.00S,2023-11-09T01:33:14.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.802233902759525,52.20588235294118,1610612738,67,65,2023-11-09T01:33:19Z,3950000,False,-11.0,256.0,1,left,J. Tatum 25' 3PT  (11 PTS) (A. Horford 3 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.6,Made,11.0,,,,,,,,,,,A. Horford,201143.0,3.0,,,,
398,PT06M45.00S,2023-11-09T01:33:29.9Z,3,REGULAR,2pt,Jump Shot,[],203954,74.32654402102497,38.72549019607843,1610612755,69,65,2023-11-09T01:33:34Z,3970000,False,-56.0,189.0,1,right,J. Embiid 19' pullup Jump Shot (20 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,19.7,Made,20.0,,,,,,,,,,,T. Maxey,1630178.0,3.0,,,,
400,PT06M25.00S,2023-11-09T01:33:49.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,33.590670170827856,46.32352941176471,1610612738,69,68,2023-11-09T01:33:54Z,3990000,False,18.0,263.0,1,left,D. White 26' 3PT pullup (15 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,26.39,Made,15.0,,,,,,,,,,,,,,,,,
401,PT06M12.00S,2023-11-09T01:34:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.51182654402102,49.50980392156863,1610612755,69,68,2023-11-09T01:34:13Z,4000000,False,-2.0,8.0,1,right,MISS T. Maxey driving reverse Layup - blocked,"[1630178, 201143]",1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,Horford,201143.0
402,PT06M12.00S,2023-11-09T01:34:03.4Z,3,REGULAR,block,,[],201143,,,1610612755,69,68,2023-11-09T01:34:07Z,4010000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
403,PT06M12.00S,2023-11-09T01:34:03.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,69,68,2023-11-09T01:34:13Z,4020000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,401.0,,,,,,,,,,,,,,,,
405,PT06M12.00S,2023-11-09T01:34:11.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,69,68,2023-11-09T01:34:11Z,4040000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M12.00S,2023-11-09T01:36:38.4Z,3,REGULAR,substitution,out,[],1629001,,,1610612738,69,68,2023-11-09T01:37:00Z,4050000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M12.00S,2023-11-09T01:36:38.4Z,3,REGULAR,substitution,out,[],1626162,,,1610612738,69,68,2023-11-09T01:37:00Z,4060000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M12.00S,2023-11-09T01:36:38.4Z,3,REGULAR,substitution,in,[],201976,,,1610612738,69,68,2023-11-09T01:37:00Z,4070000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M12.00S,2023-11-09T01:36:38.4Z,3,REGULAR,substitution,in,[],201587,,,1610612738,69,68,2023-11-09T01:37:00Z,4080000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M00.00S,2023-11-09T01:37:21.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,28.33442838370565,21.813725490196077,1610612738,69,68,2023-11-09T01:37:26Z,4090000,False,141.0,214.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
411,PT05M58.00S,2023-11-09T01:37:23.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,69,68,2023-11-09T01:37:26Z,4100000,False,,,0,,T. Maxey REBOUND (Off:1 Def:6),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,410.0,7.0,6.0,1.0,,,,,,,,,,,,,
412,PT05M40.00S,2023-11-09T01:37:41.5Z,3,REGULAR,3pt,Jump Shot,[],1630178,66.70499342969777,45.588235294117645,1610612755,69,68,2023-11-09T01:37:49Z,4110000,False,-22.0,260.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
413,PT05M36.00S,2023-11-09T01:37:44.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,69,68,2023-11-09T01:37:44Z,4120000,False,,,0,,J. Tatum REBOUND (Off:0 Def:11),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,412.0,11.0,11.0,0.0,,,,,,,,,,,,,
414,PT05M23.00S,2023-11-09T01:37:58.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,33.459264126149804,46.07843137254902,1610612738,69,68,2023-11-09T01:38:10Z,4130000,False,20.0,262.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.27,Missed,,,,,,,,,,,,,,,,,,
415,PT05M19.00S,2023-11-09T01:38:02.3Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,69,68,2023-11-09T01:38:02Z,4140000,False,,,0,,J. Tatum REBOUND (Off:1 Def:11),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,414.0,12.0,11.0,1.0,,,,,,,,,,,,,
416,PT05M18.00S,2023-11-09T01:38:03.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,8.360709592641262,17.892156862745097,1610612738,69,68,2023-11-09T01:38:13Z,4150000,False,161.0,26.0,1,left,MISS J. Tatum 16' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,16.26,Missed,,,,,,,,,,,,,,,,,,
417,PT05M15.00S,2023-11-09T01:38:06.5Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,69,68,2023-11-09T01:38:13Z,4160000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right,,,,416.0,5.0,4.0,1.0,,,,,,,,,,,,,
418,PT04M58.00S,2023-11-09T01:38:22.9Z,3,REGULAR,2pt,Jump Shot,[],203954,85.62746386333771,77.20588235294117,1610612755,69,68,2023-11-09T01:38:28Z,4170000,False,136.0,83.0,1,right,MISS J. Embiid 15' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,15.91,Missed,,,,,,,,,,,,,,,,,,
