actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
347,PT01M16.00S,2023-11-15T01:08:03.6Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,52,60,2023-11-15T01:08:05Z,3390000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,346.0,3.0,3.0,0.0,,,,,,,,,,,,,,
348,PT01M14.00S,2023-11-15T01:08:06.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,93.2161629434954,50.73529411764706,1610612754,52,62,2023-11-15T01:08:11Z,3400000,False,4.0,11.0,1,right,O. Toppin running reverse Layup (14 PTS) (T. Haliburton 6 AST),"[1630167, 1630169]",1610612754.0,IND,running reverse,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,14.0,,,,,,,,T. Haliburton,1630169.0,6.0,,,
350,PT00M59.30S,2023-11-15T01:08:24.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612755,52,62,2023-11-15T01:08:31Z,3420000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Embiid 2 FT),"[1627741, 203954]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1198.0,1.0,0.0,Embiid,203954.0,,,,,,,,
352,PT00M59.30S,2023-11-15T01:08:52.6Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,53,62,2023-11-15T01:08:52Z,3440000,False,,,0,,J. Embiid Free Throw 1 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
353,PT00M59.30S,2023-11-15T01:08:54.3Z,2,REGULAR,substitution,out,[],1627741,,,1610612755,53,62,2023-11-15T01:08:59Z,3450000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M59.30S,2023-11-15T01:08:54.3Z,2,REGULAR,substitution,in,[],1631097,,,1610612755,53,62,2023-11-15T01:08:59Z,3460000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M59.30S,2023-11-15T01:09:17.1Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,54,62,2023-11-15T01:09:17Z,3470000,False,,,0,,J. Embiid Free Throw 2 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
356,PT00M37.70S,2023-11-15T01:09:42.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612754,54,62,2023-11-15T01:09:47Z,3480000,False,,,0,,D. Melton personal FOUL (3 PF) (Nesmith 2 FT),"[1629001, 1630174]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,1626301.0,3.0,0.0,Nesmith,1630174.0,,,,,,,,
358,PT00M37.70S,2023-11-15T01:10:10.0Z,2,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,54,62,2023-11-15T01:10:10Z,3500000,False,,,0,,MISS A. Nesmith Free Throw 1 of 2,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
359,PT00M37.70S,2023-11-15T01:10:10.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,54,62,2023-11-15T01:10:10Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,358.0,,,,,,,,,,,,,,,,,
360,PT00M37.70S,2023-11-15T01:10:32.5Z,2,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,54,63,2023-11-15T01:10:32Z,3520000,False,,,0,,A. Nesmith Free Throw 2 of 2 (4 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
361,PT00M28.30S,2023-11-15T01:10:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,11.48160315374507,43.627450980392155,1610612755,54,63,2023-11-15T01:11:01Z,3530000,False,32.0,55.0,1,left,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
362,PT00M26.00S,2023-11-15T01:10:58.7Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,54,63,2023-11-15T01:11:01Z,3540000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,361.0,3.0,3.0,0.0,,,,,,,,,,,,,,
363,PT00M24.70S,2023-11-15T01:11:02.2Z,2,REGULAR,turnover,traveling,[],1631097,,,1610612754,54,63,2023-11-15T01:11:06Z,3550000,False,,,0,,B. Mathurin traveling TURNOVER (2 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1198.0,,,,,,,,,,2.0,,
364,PT00M00.20S,2023-11-15T01:11:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,7.145203679369246,38.970588235294116,1610612755,54,63,2023-11-15T01:11:52Z,3560000,False,55.0,15.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
365,PT00M00.10S,2023-11-15T01:11:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,54,63,2023-11-15T01:11:52Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,364.0,,,,,,,,,,,,,,,,,
366,PT00M00.00S,2023-11-15T01:11:50.6Z,2,REGULAR,period,end,[],0,,,1610612755,54,63,2023-11-15T01:11:50Z,3580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-11-15T01:23:40.5Z,3,REGULAR,substitution,out,['startperiod'],1627863,,,1610612755,54,63,2023-11-15T01:27:14Z,3590000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2023-11-15T01:23:40.5Z,3,REGULAR,substitution,out,['startperiod'],1630174,,,1610612755,54,63,2023-11-15T01:27:14Z,3600000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2023-11-15T01:23:40.5Z,3,REGULAR,substitution,in,['startperiod'],203496,,,1610612755,54,63,2023-11-15T01:27:14Z,3610000,False,,,0,,SUB in: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2023-11-15T01:23:40.5Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612755,54,63,2023-11-15T01:27:14Z,3620000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2023-11-15T01:27:14.5Z,3,REGULAR,period,start,[],0,,,1610612754,54,63,2023-11-15T01:27:14Z,3630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M51.00S,2023-11-15T01:27:44.6Z,3,REGULAR,foul,personal,[],203954,,,1610612754,54,63,2023-11-15T01:27:51Z,3660000,False,,,0,,J. Embiid personal FOUL (2 PF),"[203954, 1631097]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1198.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,
376,PT11M44.00S,2023-11-15T01:27:53.4Z,3,REGULAR,2pt,Jump Shot,[],1630169,28.038764783180028,61.76470588235294,1610612754,54,65,2023-11-15T01:27:59Z,3680000,False,-59.0,211.0,1,left,T. Haliburton 21' pullup Jump Shot (22 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,21.91,Made,,,,,22.0,,,,,,,,,,,,,
377,PT11M27.00S,2023-11-15T01:28:11.1Z,3,REGULAR,turnover,bad pass,[],1629001,,,1610612755,54,65,2023-11-15T01:28:15Z,3690000,False,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 1628971]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Brown,1628971.0
378,PT11M27.00S,2023-11-15T01:28:11.1Z,3,REGULAR,steal,,[],1628971,,,1610612754,54,65,2023-11-15T01:28:13Z,3700000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
379,PT11M21.00S,2023-11-15T01:28:16.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628971,9.247700394218143,48.774509803921575,1610612754,54,65,2023-11-15T01:29:10Z,3710000,False,6.0,34.0,1,left,MISS B. Brown running Layup,[1628971],1610612754.0,IND,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
380,PT11M20.00S,2023-11-15T01:28:17.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,54,65,2023-11-15T01:28:41Z,3720000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,379.0,,,,,,,,,,,,,,,,,
382,PT11M03.00S,2023-11-15T01:28:44.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,89.27398160315374,49.754901960784316,1610612755,56,65,2023-11-15T01:28:53Z,3740000,False,-1.0,48.0,1,right,R. Covington finger roll Layup (2 PTS) (T. Harris 2 AST),"[203496, 202699]",1610612755.0,PHI,finger roll,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,,,,,2.0,,,,,,,,T. Harris,202699.0,2.0,,,
384,PT10M52.00S,2023-11-15T01:28:55.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.933639947437584,48.774509803921575,1610612754,56,67,2023-11-15T01:29:01Z,3760000,False,6.0,22.0,1,left,O. Toppin cutting Layup (16 PTS) (T. Haliburton 7 AST),"[1630167, 1630169]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,16.0,,,,,,,,T. Haliburton,1630169.0,7.0,,,
386,PT10M42.00S,2023-11-15T01:29:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,91.50788436268068,48.28431372549019,1610612755,58,67,2023-11-15T01:29:13Z,3780000,False,-9.0,27.0,1,right,J. Embiid driving Layup (20 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,20.0,,,,,,,,T. Maxey,1630178.0,2.0,,,
388,PT10M42.00S,2023-11-15T01:29:10.7Z,3,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612755,58,67,2023-11-15T01:29:15Z,3800000,False,,,0,,M. Turner shooting personal FOUL (4 PF) (Embiid 1 FT),"[1626167, 203954]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,1198.0,4.0,0.0,Embiid,203954.0,,,,,,,,
390,PT10M42.00S,2023-11-15T01:29:31.5Z,3,REGULAR,substitution,out,[],1626167,,,1610612755,58,67,2023-11-15T01:30:49Z,3820000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT10M42.00S,2023-11-15T01:29:31.5Z,3,REGULAR,substitution,in,[],1630543,,,1610612755,58,67,2023-11-15T01:30:49Z,3830000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT10M42.00S,2023-11-15T01:29:55.3Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,59,67,2023-11-15T01:29:55Z,3840000,False,,,0,,J. Embiid Free Throw 1 of 1 (21 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
393,PT10M26.00S,2023-11-15T01:30:11.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,15.160972404730614,44.36274509803921,1610612754,59,69,2023-11-15T01:30:16Z,3850000,False,28.0,90.0,1,left,T. Haliburton 9' driving floating Jump Shot (24 PTS) (I. Jackson 2 AST),"[1630169, 1630543]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,9.43,Made,,,,,24.0,,,,,,,,I. Jackson,1630543.0,2.0,,,
395,PT10M18.00S,2023-11-15T01:30:22.2Z,3,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,59,69,2023-11-15T01:30:29Z,3870000,False,,,0,,T. Maxey lost ball out-of-bounds TURNOVER (2 TO),[1630178],1610612755.0,PHI,lost ball,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626301.0,,,,,,,,,,2.0,,
396,PT10M12.00S,2023-11-15T01:30:29.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,7.276609724047319,50.245098039215684,1610612754,59,71,2023-11-15T01:32:51Z,3880000,False,-1.0,16.0,1,left,I. Jackson Layup (4 PTS) (T. Haliburton 8 AST),"[1630543, 1630169]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,4.0,,,,,,,,T. Haliburton,1630169.0,8.0,,,
399,PT10M08.00S,2023-11-15T01:30:50.7Z,3,REGULAR,foul,technical,['1freethrow'],203606,,,1610612755,59,71,2023-11-15T01:31:03Z,3910000,False,,,0,,TEAM foul technical,[203606],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,1626301.0,,,,,,,,,,,,
400,PT10M08.00S,2023-11-15T01:31:03.8Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612755,59,72,2023-11-15T01:31:03Z,3920000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (25 PTS),[1630169],1610612754.0,IND,technical,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
401,PT09M52.00S,2023-11-15T01:31:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.55913272010513,48.28431372549019,1610612755,61,72,2023-11-15T01:31:30Z,3930000,False,-9.0,17.0,1,right,T. Harris driving Layup (14 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,14.0,,,,,,,,,,,,,
403,PT09M42.00S,2023-11-15T01:31:43.0Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612754,61,72,2023-11-15T01:31:48Z,3950000,False,,,0,,J. Embiid shooting personal FOUL (3 PF) (Jackson 2 FT),"[203954, 1630543]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,3.0,0.0,Jackson,1630543.0,,,,,,,,
405,PT09M42.00S,2023-11-15T01:32:08.8Z,3,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,61,72,2023-11-15T01:32:08Z,3970000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
406,PT09M42.00S,2023-11-15T01:32:08.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,61,72,2023-11-15T01:32:08Z,3980000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,,
407,PT09M42.00S,2023-11-15T01:32:08.8Z,3,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,61,72,2023-11-15T01:32:37Z,3990000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
408,PT09M40.00S,2023-11-15T01:32:10.8Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,61,72,2023-11-15T01:32:37Z,4000000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,407.0,5.0,5.0,0.0,,,,,,,,,,,,,,
409,PT09M24.00S,2023-11-15T01:32:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.50788436268068,49.50980392156863,1610612755,61,72,2023-11-15T01:32:58Z,4010000,False,-2.0,27.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
410,PT09M24.00S,2023-11-15T01:32:49.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,61,72,2023-11-15T01:32:58Z,4020000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,409.0,,,,,,,,,,,,,,,,,
412,PT09M18.00S,2023-11-15T01:33:13.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203954,94.79303547963207,77.45098039215686,1610612755,63,72,2023-11-15T01:33:21Z,4040000,False,137.0,-4.0,1,right,J. Embiid 13' turnaround fadeaway Jump Shot (23 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,13.73,Made,,,,,23.0,,,,,,,,,,,,,
413,PT09M07.00S,2023-11-15T01:33:24.3Z,3,REGULAR,3pt,Jump Shot,[],1630169,35.134691195795014,50.73529411764706,1610612754,63,72,2023-11-15T01:34:22Z,4050000,False,-4.0,278.0,1,left,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.78,Missed,,,,,,,,,,,,,,,,,,
414,PT09M02.00S,2023-11-15T01:33:29.3Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,63,72,2023-11-15T01:33:31Z,4060000,False,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,413.0,4.0,2.0,2.0,,,,,,,,,,,,,,
415,PT09M01.00S,2023-11-15T01:33:30.1Z,3,REGULAR,turnover,bad pass,[],1630543,,,1610612754,63,72,2023-11-15T01:33:35Z,4070000,False,,,0,,I. Jackson bad pass TURNOVER (1 TO),"[1630543, 202699]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
416,PT09M01.00S,2023-11-15T01:33:30.1Z,3,REGULAR,steal,,[],202699,,,1610612755,63,72,2023-11-15T01:33:32Z,4080000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
417,PT08M58.00S,2023-11-15T01:33:33.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202699,94.26741130091985,48.28431372549019,1610612755,65,72,2023-11-15T01:35:03Z,4090000,False,-9.0,1.0,1,right,T. Harris running DUNK (16 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,16.0,,,,,,,,,,,,,
418,PT08M58.00S,2023-11-15T01:33:39.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,65,72,2023-11-15T01:33:39Z,4100000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT08M44.00S,2023-11-15T01:36:39.6Z,3,REGULAR,3pt,Jump Shot,[],1631097,8.065045992115643,97.30392156862744,1610612754,65,72,2023-11-15T01:36:47Z,4110000,False,-237.0,23.0,1,left,MISS B. Mathurin 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
420,PT08M41.00S,2023-11-15T01:36:42.6Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,65,72,2023-11-15T01:36:47Z,4120000,False,,,0,,I. Jackson REBOUND (Off:3 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Left Corner 3,24+ Left,,,419.0,5.0,2.0,3.0,,,,,,,,,,,,,,
421,PT08M41.00S,2023-11-15T01:36:45.6Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612754,65,72,2023-11-15T01:36:54Z,4130000,False,,,0,,R. Covington shooting personal FOUL (1 PF) (Jackson 2 FT),"[203496, 1630543]",1610612755.0,PHI,shooting,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626301.0,1.0,0.0,Jackson,1630543.0,,,,,,,,
423,PT08M41.00S,2023-11-15T01:37:14.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630543,,,1610612754,65,73,2023-11-15T01:37:14Z,4150000,False,,,0,,I. Jackson Free Throw 1 of 2 (5 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
424,PT08M41.00S,2023-11-15T01:37:34.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630543,,,1610612754,65,74,2023-11-15T01:37:34Z,4160000,False,,,0,,I. Jackson Free Throw 2 of 2 (6 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
425,PT08M31.00S,2023-11-15T01:37:46.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,88.35413929040736,47.30392156862745,1610612755,65,74,2023-11-15T01:37:52Z,4170000,False,-13.0,57.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,5.86,Missed,,,,,,,,,,,,,,,,,,
426,PT08M27.00S,2023-11-15T01:37:50.5Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,65,74,2023-11-15T01:37:52Z,4180000,False,,,0,,I. Jackson REBOUND (Off:3 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,425.0,6.0,3.0,3.0,,,,,,,,,,,,,,
427,PT08M17.00S,2023-11-15T01:38:00.0Z,3,REGULAR,3pt,Jump Shot,[],1628971,32.769382391590014,58.088235294117645,1610612754,65,74,2023-11-15T01:38:04Z,4190000,False,-40.0,256.0,1,left,MISS B. Brown 25' 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
428,PT08M14.00S,2023-11-15T01:38:03.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,65,74,2023-11-15T01:38:04Z,4200000,False,,,0,,J. Embiid REBOUND (Off:2 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,427.0,8.0,6.0,2.0,,,,,,,,,,,,,,
429,PT08M10.00S,2023-11-15T01:38:09.1Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612755,65,74,2023-11-15T01:38:15Z,4210000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Maxey 2 FT),"[1628971, 1630178]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,1198.0,2.0,0.0,Maxey,1630178.0,,,,,,,,
431,PT08M10.00S,2023-11-15T01:38:50.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,66,74,2023-11-15T01:38:50Z,4230000,False,,,0,,T. Maxey Free Throw 1 of 2 (11 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
432,PT08M10.00S,2023-11-15T01:38:51.6Z,3,REGULAR,substitution,out,[],1628971,,,1610612755,66,74,2023-11-15T01:38:58Z,4240000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M10.00S,2023-11-15T01:38:51.6Z,3,REGULAR,substitution,in,[],1629614,,,1610612755,66,74,2023-11-15T01:38:58Z,4250000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M10.00S,2023-11-15T01:39:12.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,67,74,2023-11-15T01:39:12Z,4260000,False,,,0,,T. Maxey Free Throw 2 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
435,PT07M55.00S,2023-11-15T01:39:29.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629614,8.196452036793687,43.38235294117647,1610612754,67,74,2023-11-15T01:39:45Z,4270000,False,33.0,25.0,1,left,MISS A. Nembhard bank Hook,[1629614],1610612754.0,IND,bank,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,,
436,PT07M53.00S,2023-11-15T01:39:31.1Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,67,74,2023-11-15T01:39:45Z,4280000,False,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,435.0,6.0,6.0,0.0,,,,,,,,,,,,,,
