actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
426,PT06M41.00S,2024-04-13T00:41:55.6Z,3,REGULAR,substitution,out,[],1629048,,,1610612753,86,72,2024-04-13T00:41:59Z,4260000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M41.00S,2024-04-13T00:41:55.6Z,3,REGULAR,substitution,in,[],1628371,,,1610612753,86,72,2024-04-13T00:41:59Z,4270000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M41.00S,2024-04-13T00:42:19.2Z,3,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,86,73,2024-04-13T00:42:19Z,4280000,False,,,0,,J. Suggs Free Throw 2 of 2 (15 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
429,PT06M29.00S,2024-04-13T00:42:35.7Z,3,REGULAR,foul,personal,[],1630532,,,1610612755,86,73,2024-04-13T00:42:42Z,4290000,False,,,0,,F. Wagner personal FOUL (4 PF),"[1630532, 203954]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,1199.0,4.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
432,PT06M15.00S,2024-04-13T00:43:26.9Z,3,REGULAR,2pt,Hook,[],200768,76.82325886990802,50.49019607843137,1610612755,86,73,2024-04-13T00:43:33Z,4320000,False,2.0,165.0,1,right,MISS K. Lowry 16' driving Hook,[200768],1610612755.0,PHI,driving,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,16.54,,,,,,,,,,,
433,PT06M12.00S,2024-04-13T00:43:29.9Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,86,73,2024-04-13T00:43:33Z,4330000,False,,,0,,J. Isaac REBOUND (Off:2 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Center,,,,,,,432.0,,,,,,5.0,3.0,2.0,,,,,
434,PT06M03.00S,2024-04-13T00:43:38.7Z,3,REGULAR,2pt,Jump Shot,[],1631094,7.835085413929041,26.47058823529412,1610612753,86,75,2024-04-13T00:43:44Z,4340000,False,118.0,21.0,1,left,P. Banchero 11' turnaround fadeaway Jump Shot (15 PTS) (F. Wagner 3 AST),"[1631094, 1630532]",1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,Made,,15.0,11.95,F. Wagner,1630532.0,3.0,,,,,,,,
436,PT05M39.00S,2024-04-13T00:44:05.7Z,3,REGULAR,foul,personal,['2freethrow'],1628371,,,1610612755,86,75,2024-04-13T00:44:10Z,4360000,False,,,0,,J. Isaac shooting personal FOUL (2 PF) (Embiid 2 FT),"[1628371, 203954]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1628172.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
438,PT05M39.00S,2024-04-13T00:44:36.0Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,87,75,2024-04-13T00:44:36Z,4380000,False,,,0,,J. Embiid Free Throw 1 of 2 (27 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,,27.0,,,,,,,,,,,,
439,PT05M39.00S,2024-04-13T00:44:37.8Z,3,REGULAR,substitution,out,[],200768,,,1610612755,87,75,2024-04-13T00:44:46Z,4390000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M39.00S,2024-04-13T00:44:37.8Z,3,REGULAR,substitution,out,[],202699,,,1610612755,87,75,2024-04-13T00:44:46Z,4400000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M39.00S,2024-04-13T00:44:37.8Z,3,REGULAR,substitution,in,[],1627741,,,1610612755,87,75,2024-04-13T00:44:46Z,4410000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M39.00S,2024-04-13T00:44:37.8Z,3,REGULAR,substitution,in,[],201587,,,1610612755,87,75,2024-04-13T00:44:46Z,4420000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M39.00S,2024-04-13T00:45:03.7Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,88,75,2024-04-13T00:45:03Z,4430000,False,,,0,,J. Embiid Free Throw 2 of 2 (28 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,,28.0,,,,,,,,,,,,
444,PT05M25.00S,2024-04-13T00:45:19.2Z,3,REGULAR,3pt,Jump Shot,[],1628371,32.14520367936925,42.15686274509804,1610612753,88,75,2024-04-13T00:45:24Z,4440000,False,39.0,250.0,1,left,MISS J. Isaac 25' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.28,,,,,,,,,,,
445,PT05M23.00S,2024-04-13T00:45:21.2Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,88,75,2024-04-13T00:45:24Z,4450000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,444.0,,,,,,6.0,5.0,1.0,,,,,
446,PT05M14.00S,2024-04-13T00:45:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,87.59855453350855,47.05882352941176,1610612755,88,75,2024-04-13T00:46:20Z,4460000,False,-15.0,64.0,1,right,MISS K. Oubre Jr. 6' cutting Layup - blocked,"[1626162, 1628371]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.58,,,,,,,Isaac,1628371.0,,,
447,PT05M14.00S,2024-04-13T00:45:30.3Z,3,REGULAR,block,,[],1628371,,,1610612755,88,75,2024-04-13T00:45:36Z,4470000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
448,PT05M13.00S,2024-04-13T00:45:31.3Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,88,75,2024-04-13T00:47:02Z,4480000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,446.0,,,,,,7.0,5.0,2.0,,,,,
449,PT05M12.00S,2024-04-13T00:45:38.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,92.72339027595268,50.245098039215684,1610612755,90,75,2024-04-13T00:47:08Z,4490000,False,1.0,16.0,1,right,K. Oubre Jr. putback Layup (15 PTS),[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,1.59,,,,,,,,,,,
450,PT05M06.00S,2024-04-13T00:45:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612753,90,75,2024-04-13T00:46:02Z,4500000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Suggs 2 FT),"[1630178, 1630591]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
452,PT05M06.00S,2024-04-13T00:46:11.6Z,3,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,90,76,2024-04-13T00:46:56Z,4520000,False,,,0,,J. Suggs Free Throw 1 of 2 (16 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
453,PT05M06.00S,2024-04-13T00:46:13.9Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,90,76,2024-04-13T00:46:18Z,4530000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M06.00S,2024-04-13T00:46:13.9Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,90,76,2024-04-13T00:46:18Z,4540000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M06.00S,2024-04-13T00:46:11.6Z,3,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,90,77,2024-04-13T00:46:56Z,4550000,False,,,0,,J. Suggs Free Throw 2 of 2 (17 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
456,PT04M48.00S,2024-04-13T00:47:02.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,85.75886990801577,95.83333333333334,1610612755,90,77,2024-04-13T00:47:07Z,4560000,False,229.0,81.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,24.32,,,,,,,,,,,
457,PT04M45.00S,2024-04-13T00:47:05.6Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,90,77,2024-04-13T00:47:07Z,4570000,False,,,0,,J. Isaac REBOUND (Off:2 Def:4),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,,,,,456.0,,,,,,6.0,4.0,2.0,,,,,
458,PT04M33.00S,2024-04-13T00:47:18.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630591,7.30946123521682,49.26470588235294,1610612753,90,77,2024-04-13T00:47:23Z,4580000,False,4.0,16.0,1,left,MISS J. Suggs driving DUNK - blocked,"[1630591, 203954]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.66,,,,,,,Embiid,203954.0,,,
467,PT04M33.00S,2024-04-13T00:47:18.2Z,3,REGULAR,block,,[],203954,,,1610612753,90,77,2024-04-13T00:48:21Z,4585000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
459,PT04M30.00S,2024-04-13T00:47:21.2Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,90,77,2024-04-13T00:47:23Z,4590000,False,,,0,,T. Maxey REBOUND (Off:1 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,458.0,,,,,,2.0,1.0,1.0,,,,,
460,PT04M28.00S,2024-04-13T00:47:25.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,91.14651773981603,51.225490196078425,1610612755,90,77,2024-04-13T00:47:31Z,4600000,False,6.0,31.0,1,right,MISS J. Embiid running Layup - blocked,"[203954, 1629021]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.13,,,,,,,Wagner,1629021.0,,,
461,PT04M28.00S,2024-04-13T00:47:25.5Z,3,REGULAR,block,,[],1629021,,,1610612755,90,77,2024-04-13T00:54:12Z,4610000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT04M28.00S,2024-04-13T00:47:25.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,90,77,2024-04-13T00:50:08Z,4620000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,460.0,,,,,,,,,,,,,
464,PT04M28.00S,2024-04-13T00:47:50.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,90,77,2024-04-13T00:50:08Z,4640000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M28.00S,2024-04-13T00:50:32.8Z,3,REGULAR,substitution,out,[],1626162,,,1610612753,90,77,2024-04-13T00:50:35Z,4670000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M28.00S,2024-04-13T00:50:32.8Z,3,REGULAR,substitution,in,[],202699,,,1610612753,90,77,2024-04-13T00:50:35Z,4680000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M08.00S,2024-04-13T00:51:45.0Z,3,REGULAR,jumpball,recovered,[],1630178,,,1610612753,90,77,2024-04-13T00:51:45Z,4690000,False,,,0,,Jump Ball T. Harris vs. M. Wagner: Tip to T. Maxey,"[1630178, 202699, 1629021]",1610612755.0,PHI,heldball,T. Maxey,1630178.0,Maxey,T. Maxey,Harris,202699.0,Wagner,1629021.0,,,,,,,,,,,,,,,,,,,,,,
473,PT04M08.00S,2024-04-13T00:51:45.0Z,3,REGULAR,turnover,bad pass,[],203914,,,1610612753,90,77,2024-04-13T00:52:17Z,4720000,False,,,0,,G. Harris bad pass TURNOVER (1 TO),"[203914, 202699]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
474,PT04M08.00S,2024-04-13T00:51:45.0Z,3,REGULAR,steal,,[],202699,,,1610612755,90,77,2024-04-13T00:51:45Z,4730000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
475,PT03M48.00S,2024-04-13T00:52:05.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,88.12417871222075,63.23529411764706,1610612755,90,77,2024-04-13T00:53:45Z,4740000,False,66.0,59.0,1,right,MISS J. Embiid 8' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,8.87,,,,,,,,,,,
476,PT03M45.00S,2024-04-13T00:52:08.5Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612755,90,77,2024-04-13T00:52:08Z,4750000,False,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,475.0,,,,,,3.0,2.0,1.0,,,,,
477,PT03M38.00S,2024-04-13T00:52:15.1Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203954,75.24638633377135,41.66666666666667,1610612755,90,77,2024-04-13T00:54:24Z,4760000,False,-42.0,180.0,1,right,MISS J. Embiid 18' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,18.5,,,,,,,,,,,
478,PT03M36.00S,2024-04-13T00:52:17.1Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,90,77,2024-04-13T00:52:26Z,4770000,False,,,0,,M. Wagner REBOUND (Off:1 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,477.0,,,,,,3.0,2.0,1.0,,,,,
479,PT03M35.00S,2024-04-13T00:52:19.1Z,3,REGULAR,turnover,lost ball,[],1629021,,,1610612753,90,77,2024-04-13T00:53:06Z,4780000,False,,,0,,M. Wagner lost ball TURNOVER (1 TO),"[1629021, 201587]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Batum,201587.0
480,PT03M35.00S,2024-04-13T00:52:19.1Z,3,REGULAR,steal,,[],201587,,,1610612755,90,77,2024-04-13T00:52:21Z,4790000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
481,PT03M32.00S,2024-04-13T00:52:22.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,65.78515111695138,54.41176470588235,1610612755,93,77,2024-04-13T00:52:35Z,4800000,False,22.0,269.0,1,right,B. Hield 27' 3PT  (6 PTS),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,Made,,6.0,27.0,,,,,,,,,,,
483,PT03M16.00S,2024-04-13T00:52:37.2Z,3,REGULAR,3pt,Jump Shot,[],1631094,30.699737187910642,28.431372549019606,1610612753,93,77,2024-04-13T00:52:42Z,4820000,False,108.0,236.0,1,left,MISS P. Banchero 25' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.95,,,,,,,,,,,
484,PT03M14.00S,2024-04-13T00:52:39.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,93,77,2024-04-13T00:52:42Z,4830000,False,,,0,,J. Embiid REBOUND (Off:0 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,483.0,,,,,,11.0,11.0,0.0,,,,,
485,PT03M02.00S,2024-04-13T00:52:51.8Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,93,77,2024-04-13T00:52:57Z,4840000,False,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 1629021]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,4.0,Wagner,1629021.0
486,PT03M02.00S,2024-04-13T00:52:51.8Z,3,REGULAR,steal,,[],1629021,,,1610612753,93,77,2024-04-13T00:52:53Z,4850000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
487,PT02M59.00S,2024-04-13T00:52:54.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,6.521024967148489,49.754901960784316,1610612753,93,79,2024-04-13T00:53:02Z,4860000,False,1.0,9.0,1,left,M. Wagner running DUNK (10 PTS) (J. Suggs 2 AST),"[1629021, 1630591]",1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,0.89,J. Suggs,1630591.0,2.0,,,,,,,,
489,PT02M37.00S,2024-04-13T00:53:16.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,67.88764783180025,67.64705882352942,1610612755,93,79,2024-04-13T00:53:22Z,4880000,False,88.0,249.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.45,,,,,,,,,,,
490,PT02M34.00S,2024-04-13T00:53:19.4Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,93,79,2024-04-13T00:53:22Z,4890000,False,,,0,,J. Isaac REBOUND (Off:2 Def:5),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,489.0,,,,,,7.0,5.0,2.0,,,,,
491,PT02M21.00S,2024-04-13T00:53:36.6Z,3,REGULAR,foul,offensive,[],1629021,,,1610612753,93,79,2024-04-13T00:54:14Z,4900000,False,,,0,,M. Wagner charge offensive FOUL (2 PF),"[1629021, 203954]",1610612753.0,ORL,charge,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1628172.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
493,PT02M21.00S,2024-04-13T00:53:36.6Z,3,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,93,79,2024-04-13T00:53:36Z,4920000,False,,,0,,M. Wagner offensive foul TURNOVER (2 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1628172.0,,,,,,,,,,,,,,,,,2.0,,
494,PT02M21.00S,2024-04-13T00:53:47.4Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,93,79,2024-04-13T00:53:53Z,4930000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M21.00S,2024-04-13T00:53:47.4Z,3,REGULAR,substitution,out,[],203954,,,1610612755,93,79,2024-04-13T00:53:53Z,4940000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M21.00S,2024-04-13T00:53:47.4Z,3,REGULAR,substitution,in,[],1626166,,,1610612755,93,79,2024-04-13T00:53:53Z,4950000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M21.00S,2024-04-13T00:53:47.4Z,3,REGULAR,substitution,in,[],1630194,,,1610612755,93,79,2024-04-13T00:53:53Z,4960000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M21.00S,2024-04-13T00:53:54.6Z,3,REGULAR,substitution,out,[],1630591,,,1610612755,93,79,2024-04-13T00:53:57Z,4970000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M21.00S,2024-04-13T00:53:54.6Z,3,REGULAR,substitution,in,[],204060,,,1610612755,93,79,2024-04-13T00:53:57Z,4980000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M07.00S,2024-04-13T00:54:19.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,65.1281208935611,59.31372549019608,1610612755,93,79,2024-04-13T00:54:23Z,4990000,False,47.0,275.0,1,right,MISS N. Batum 27' 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.92,,,,,,,,,,,
501,PT02M03.00S,2024-04-13T00:54:23.1Z,3,REGULAR,rebound,defensive,[],204060,,,1610612753,93,79,2024-04-13T00:54:23Z,5000000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,,,,,,,500.0,,,,,,1.0,1.0,0.0,,,,,
502,PT01M52.00S,2024-04-13T00:54:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,4.944152431011826,58.08823529411765,1610612753,93,79,2024-04-13T00:54:38Z,5010000,False,-40.0,-6.0,1,left,MISS P. Banchero driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.08,,,,,,,,,,,
503,PT01M49.00S,2024-04-13T00:54:36.5Z,3,REGULAR,rebound,defensive,[],1630194,,,1610612755,93,79,2024-04-13T00:54:38Z,5020000,False,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,502.0,,,,,,2.0,2.0,0.0,,,,,
504,PT01M37.00S,2024-04-13T00:54:48.5Z,3,REGULAR,3pt,Jump Shot,[],1627741,66.96780551905388,68.87254901960785,1610612755,93,79,2024-04-13T00:54:52Z,5030000,False,94.0,258.0,1,right,MISS B. Hield 27' 3PT,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.47,,,,,,,,,,,
505,PT01M34.00S,2024-04-13T00:54:51.5Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,93,79,2024-04-13T00:54:52Z,5040000,False,,,0,,J. Isaac REBOUND (Off:2 Def:6),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,504.0,,,,,,8.0,6.0,2.0,,,,,
506,PT01M17.00S,2024-04-13T00:55:08.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,13.61695137976347,44.11764705882353,1610612753,93,79,2024-04-13T00:55:13Z,5050000,False,29.0,75.0,1,left,MISS G. Harris 8' driving floating Shot - blocked,"[203914, 1630194]",1610612753.0,ORL,driving floating,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,8.1,,,,,,,Reed,1630194.0,,,
507,PT01M17.00S,2024-04-13T00:55:08.0Z,3,REGULAR,block,,[],1630194,,,1610612753,93,79,2024-04-13T00:55:10Z,5060000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
508,PT01M17.00S,2024-04-13T00:55:08.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,93,79,2024-04-13T00:55:13Z,5070000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,506.0,,,,,,,,,,,,,
510,PT01M10.00S,2024-04-13T00:55:21.4Z,3,REGULAR,3pt,Jump Shot,[],1626166,64.60249671484888,58.333333333333336,1610612755,96,79,2024-04-13T00:55:26Z,5090000,False,42.0,280.0,1,right,C. Payne 28' 3PT pullup (3 PTS) (T. Harris 3 AST),"[1626166, 202699]",1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,,Made,,3.0,28.33,T. Harris,202699.0,3.0,,,,,,,,
