actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
612,PT05M13.00S,2024-02-08T02:46:37.1Z,4,REGULAR,substitution,out,[],1626162,,,1610612744,87,106,2024-02-08T02:47:08Z,6000000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M13.00S,2024-02-08T02:46:37.1Z,4,REGULAR,substitution,out,[],1630194,,,1610612744,87,106,2024-02-08T02:47:08Z,6010000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M13.00S,2024-02-08T02:46:37.1Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,87,106,2024-02-08T02:47:08Z,6020000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M13.00S,2024-02-08T02:46:37.1Z,4,REGULAR,substitution,in,[],1631254,,,1610612744,87,106,2024-02-08T02:47:08Z,6030000,False,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612755.0,PHI,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M13.00S,2024-02-08T02:46:37.1Z,4,REGULAR,substitution,in,[],1627788,,,1610612744,87,106,2024-02-08T02:47:08Z,6040000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M13.00S,2024-02-08T02:46:37.1Z,4,REGULAR,substitution,in,[],202709,,,1610612744,87,106,2024-02-08T02:47:08Z,6050000,False,,,0,,SUB in: C. Joseph,[202709],1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M53.00S,2024-02-08T02:47:19.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203967,16.212220762155056,51.22549019607843,1610612744,87,106,2024-02-08T02:47:24Z,6060000,False,-6.0,100.0,1,left,MISS D. Saric 10' driving floating Shot,[203967],1610612744.0,GSW,driving floating,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,10.01,Missed,,,,,,,,,,,,,,,,,
619,PT04M50.00S,2024-02-08T02:47:22.3Z,4,REGULAR,rebound,defensive,[],1631254,,,1610612755,87,106,2024-02-08T02:47:24Z,6070000,False,,,0,,K. Lofton Jr. REBOUND (Off:0 Def:1),[1631254],1610612755.0,PHI,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,618.0,1.0,1.0,0.0,,,,
620,PT04M46.00S,2024-02-08T02:47:26.3Z,4,REGULAR,3pt,Jump Shot,[],1631254,67.7233902759527,52.450980392156865,1610612755,87,106,2024-02-08T02:47:33Z,6080000,False,12.0,251.0,1,right,MISS K. Lofton Jr. 25' 3PT,[1631254],1610612755.0,PHI,,,,Lofton Jr.,K. Lofton Jr.,,,,,Above the Break 3,24+ Center,,25.12,Missed,,,,,,,,,,,,,,,,,
621,PT04M43.00S,2024-02-08T02:47:29.3Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,87,106,2024-02-08T02:47:33Z,6090000,False,,,0,,D. Saric REBOUND (Off:0 Def:3),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,620.0,3.0,3.0,0.0,,,,
622,PT04M34.00S,2024-02-08T02:47:38.2Z,4,REGULAR,2pt,Jump Shot,[],202709,22.2568988173456,49.26470588235294,1610612744,87,108,2024-02-08T02:47:43Z,6100000,False,4.0,157.0,1,left,C. Joseph 15' driving floating Jump Shot (2 PTS),[202709],1610612744.0,GSW,driving floating,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Center,,15.67,Made,2.0,,,,,,,,,,,,,,,,
623,PT04M24.00S,2024-02-08T02:47:49.9Z,4,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612755,87,108,2024-02-08T02:47:56Z,6110000,False,,,0,,K. Martin bad pass out-of-bounds TURNOVER (1 TO),[1630231],1610612755.0,PHI,bad pass,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,1626302.0,,,,,,,,,,,,
624,PT04M20.00S,2024-02-08T02:48:01.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630541,29.61563731931669,20.588235294117652,1610612744,87,108,2024-02-08T02:48:19Z,6120000,False,147.0,226.0,1,left,MISS M. Moody 26' running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,26.96,Missed,,,,,,,,,,,,,,,,,
625,PT04M18.00S,2024-02-08T02:48:03.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,87,108,2024-02-08T02:48:19Z,6130000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,624.0,,,,,,,
627,PT04M05.00S,2024-02-08T02:48:22.5Z,4,REGULAR,turnover,bad pass,[],1631173,,,1610612755,87,108,2024-02-08T02:48:25Z,6150000,False,,,0,,T. Smith bad pass TURNOVER (1 TO),"[1631173, 203967]",1610612755.0,PHI,,,,Smith,T. Smith,,,,,Mid-Range,8-16 Center,1.0,,,,,,,,,,,,,,,,,,Saric,203967.0
628,PT04M05.00S,2024-02-08T02:48:22.5Z,4,REGULAR,steal,,[],203967,,,1610612744,87,108,2024-02-08T02:48:24Z,6160000,False,,,0,,D. Saric STEAL (1 STL),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
629,PT04M02.00S,2024-02-08T02:48:26.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631311,31.980946123521676,25.980392156862735,1610612744,87,111,2024-02-08T02:48:34Z,6170000,False,120.0,248.0,1,left,L. Quinones 27' 3PT running pullup (13 PTS) (C. Joseph 1 AST),"[1631311, 202709]",1610612744.0,GSW,running pullup,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Right Center,,27.56,Made,13.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,
631,PT03M41.00S,2024-02-08T02:48:49.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,85.3318002628121,54.16666666666667,1610612755,89,111,2024-02-08T02:48:55Z,6190000,False,21.0,85.0,1,right,R. Council IV 8' driving floating Jump Shot (6 PTS),[1641741],1610612755.0,PHI,driving floating,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,8.79,Made,6.0,,,,,,,,,,,,,,,,
632,PT03M41.00S,2024-02-08T02:48:51.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630611,,,1610612755,89,111,2024-02-08T02:48:57Z,6200000,False,,,0,,G. Santos shooting personal FOUL (2 PF) (Council IV 1 FT),"[1630611, 1641741]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,204059.0,2.0,0.0,Council IV,1641741.0,,,,,,,,
634,PT03M41.00S,2024-02-08T02:48:59.9Z,4,REGULAR,substitution,out,[],203967,,,1610612755,89,111,2024-02-08T02:49:39Z,6220000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M41.00S,2024-02-08T02:48:59.9Z,4,REGULAR,substitution,in,[],1631218,,,1610612755,89,111,2024-02-08T02:49:39Z,6230000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M41.00S,2024-02-08T02:49:18.0Z,4,REGULAR,freethrow,1 of 1,[],1641741,,,1610612755,90,111,2024-02-08T02:49:18Z,6240000,False,,,0,,R. Council IV Free Throw 1 of 1 (7 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
637,PT03M27.00S,2024-02-08T02:49:34.3Z,4,REGULAR,3pt,Jump Shot,[],1630541,27.644546649145866,81.86274509803921,1610612744,90,111,2024-02-08T02:49:41Z,6250000,False,-159.0,207.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,26.15,Missed,,,,,,,,,,,,,,,,,
638,PT03M21.00S,2024-02-08T02:49:40.3Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,90,111,2024-02-08T02:49:41Z,6260000,False,,,0,,K. Martin REBOUND (Off:0 Def:3),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,637.0,3.0,3.0,0.0,,,,
639,PT03M20.00S,2024-02-08T02:49:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631311,,,1610612755,90,111,2024-02-08T02:49:58Z,6270000,False,,,0,,L. Quinones shooting personal FOUL (4 PF) (Council IV 2 FT),"[1631311, 1641741]",1610612744.0,GSW,shooting,,,Quinones,L. Quinones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626302.0,4.0,0.0,Council IV,1641741.0,,,,,,,,
641,PT03M20.00S,2024-02-08T02:50:07.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641741,,,1610612755,91,111,2024-02-08T02:50:07Z,6290000,False,,,0,,R. Council IV Free Throw 1 of 2 (8 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
642,PT03M20.00S,2024-02-08T02:50:10.6Z,4,REGULAR,substitution,out,[],1631311,,,1610612755,91,111,2024-02-08T02:50:13Z,6300000,False,,,0,,SUB out: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M20.00S,2024-02-08T02:50:10.6Z,4,REGULAR,substitution,in,[],203967,,,1610612755,91,111,2024-02-08T02:50:13Z,6310000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M20.00S,2024-02-08T02:50:27.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641741,,,1610612755,92,111,2024-02-08T02:50:27Z,6320000,False,,,0,,R. Council IV Free Throw 2 of 2 (9 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
645,PT03M07.00S,2024-02-08T02:50:43.8Z,4,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612744,92,111,2024-02-08T02:50:55Z,6330000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (Saric 2 FT),"[1630231, 203967]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,1.0,0.0,Saric,203967.0,,,,,,,,
647,PT03M07.00S,2024-02-08T02:51:07.9Z,4,REGULAR,freethrow,1 of 2,[],203967,,,1610612744,92,112,2024-02-08T02:51:07Z,6350000,False,,,0,,D. Saric Free Throw 1 of 2 (6 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
648,PT03M07.00S,2024-02-08T02:51:17.1Z,4,REGULAR,freethrow,2 of 2,[],203967,,,1610612744,92,113,2024-02-08T02:51:17Z,6360000,False,,,0,,D. Saric Free Throw 2 of 2 (7 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
649,PT02M59.00S,2024-02-08T02:51:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631173,94.3988173455979,54.65686274509804,1610612755,94,113,2024-02-08T02:51:33Z,6370000,False,23.0,0.0,1,right,T. Smith driving finger roll Layup (7 PTS),[1631173],1610612755.0,PHI,driving finger roll,,,Smith,T. Smith,,,,,Restricted Area,0-8 Center,,2.33,Made,7.0,,,,,,,,,,,,,,,,
650,PT02M46.00S,2024-02-08T02:51:40.8Z,4,REGULAR,3pt,Jump Shot,[],202709,32.50657030223391,78.18627450980392,1610612744,94,116,2024-02-08T02:51:45Z,6380000,False,-141.0,253.0,1,left,C. Joseph 28' 3PT  (5 PTS) (D. Saric 2 AST),"[202709, 203967]",1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,,28.97,Made,5.0,D. Saric,203967.0,2.0,,,,,,,,,,,,,
652,PT02M36.00S,2024-02-08T02:51:51.6Z,4,REGULAR,turnover,lost ball,[],1627788,,,1610612755,94,116,2024-02-08T02:51:55Z,6400000,False,,,0,,F. Korkmaz lost ball TURNOVER (1 TO),"[1627788, 1630611]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Mid-Range,8-16 Center,1.0,,,,,,,,,,,,,,,,,,Santos,1630611.0
653,PT02M36.00S,2024-02-08T02:51:51.6Z,4,REGULAR,steal,,[],1630611,,,1610612744,94,116,2024-02-08T02:51:53Z,6410000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
654,PT02M30.00S,2024-02-08T02:51:57.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631218,7.670827858081481,50.98039215686275,1610612744,94,118,2024-02-08T02:52:03Z,6420000,False,-5.0,20.0,1,left,T. Jackson-Davis running reverse Layup (2 PTS) (G. Santos 1 AST),"[1631218, 1630611]",1610612744.0,GSW,running reverse,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,2.02,Made,2.0,G. Santos,1630611.0,1.0,,,,,,,,,,,,,
656,PT02M23.00S,2024-02-08T02:52:04.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,93.34756898817345,50.73529411764706,1610612755,96,118,2024-02-08T02:52:10Z,6440000,False,4.0,10.0,1,right,K. Lofton Jr. driving Layup (2 PTS) (T. Smith 2 AST),"[1631254, 1631173]",1610612755.0,PHI,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.07,Made,2.0,T. Smith,1631173.0,2.0,,,,,,,,,,,,,
658,PT02M07.00S,2024-02-08T02:52:20.0Z,4,REGULAR,3pt,Jump Shot,[],202709,32.637976346911955,76.22549019607843,1610612744,96,121,2024-02-08T02:52:25Z,6460000,False,-131.0,254.0,1,left,C. Joseph 28' 3PT  (8 PTS) (M. Moody 3 AST),"[202709, 1630541]",1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,,28.61,Made,8.0,M. Moody,1630541.0,3.0,,,,,,,,,,,,,
660,PT01M58.00S,2024-02-08T02:52:29.4Z,4,REGULAR,3pt,Jump Shot,[],1631254,77.05321944809461,90.44117647058823,1610612755,96,121,2024-02-08T02:52:34Z,6480000,False,202.0,163.0,1,right,MISS K. Lofton Jr. 25' 3PT,[1631254],1610612755.0,PHI,,,,Lofton Jr.,K. Lofton Jr.,,,,,Above the Break 3,24+ Right Center,,25.98,Missed,,,,,,,,,,,,,,,,,
661,PT01M54.00S,2024-02-08T02:52:33.4Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,96,121,2024-02-08T02:52:34Z,6490000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,660.0,1.0,1.0,0.0,,,,
662,PT01M46.00S,2024-02-08T02:52:42.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203967,6.8823915900131425,47.549019607843135,1610612744,96,123,2024-02-08T02:52:46Z,6500000,False,12.0,12.0,1,left,D. Saric DUNK (9 PTS) (T. Jackson-Davis 1 AST),"[203967, 1631218]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,1.73,Made,9.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,
664,PT01M36.00S,2024-02-08T02:52:54.3Z,4,REGULAR,3pt,Jump Shot,[],1641741,70.08869908015768,27.696078431372555,1610612755,99,123,2024-02-08T02:52:59Z,6520000,False,-112.0,229.0,1,right,R. Council IV 25' 3PT  (12 PTS) (K. Martin 1 AST),"[1641741, 1630231]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,25.44,Made,12.0,K. Martin,1630231.0,1.0,,,,,,,,,,,,,
666,PT01M29.00S,2024-02-08T02:53:03.5Z,4,REGULAR,3pt,Jump Shot,[],202709,34.346254927726676,54.16666666666667,1610612744,99,123,2024-02-08T02:53:08Z,6540000,False,-21.0,270.0,1,left,MISS C. Joseph 27' pullup 3PT,[202709],1610612744.0,GSW,pullup,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Center,,27.12,Missed,,,,,,,,,,,,,,,,,
667,PT01M25.00S,2024-02-08T02:53:07.5Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,99,123,2024-02-08T02:53:08Z,6550000,False,,,0,,K. Martin REBOUND (Off:0 Def:4),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,666.0,4.0,4.0,0.0,,,,
668,PT01M19.00S,2024-02-08T02:53:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,89.79960578186596,53.18627450980392,1610612755,99,123,2024-02-08T02:54:54Z,6560000,False,16.0,43.0,1,right,MISS R. Council IV driving Layup,[1641741],1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,4.62,Missed,,,,,,,,,,,,,,,,,
669,PT01M19.00S,2024-02-08T02:53:13.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,99,123,2024-02-08T02:55:01Z,6570000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,668.0,,,,,,,
670,PT01M19.00S,2024-02-08T02:53:16.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631218,,,1610612755,99,123,2024-02-08T02:53:33Z,6580000,False,,,0,,T. Jackson-Davis loose ball personal FOUL (1 PF) (Council IV 2 FT),"[1631218, 1641741]",1610612744.0,GSW,loose ball,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626302.0,1.0,0.0,Council IV,1641741.0,,,,,,,,
672,PT01M19.00S,2024-02-08T02:53:42.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641741,,,1610612755,100,123,2024-02-08T02:53:42Z,6600000,False,,,0,,R. Council IV Free Throw 1 of 2 (13 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
673,PT01M19.00S,2024-02-08T02:53:56.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641741,,,1610612755,101,123,2024-02-08T02:53:56Z,6610000,False,,,0,,R. Council IV Free Throw 2 of 2 (14 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
674,PT01M09.00S,2024-02-08T02:54:07.3Z,4,REGULAR,foul,personal,['2freethrow'],1641741,,,1610612744,101,123,2024-02-08T02:54:13Z,6620000,False,,,0,,R. Council IV shooting personal FOUL (1 PF) (Santos 2 FT),"[1641741, 1630611]",1610612755.0,PHI,shooting,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,1.0,0.0,Santos,1630611.0,,,,,,,,
676,PT01M09.00S,2024-02-08T02:54:34.2Z,4,REGULAR,freethrow,1 of 2,[],1630611,,,1610612744,101,124,2024-02-08T02:54:34Z,6640000,False,,,0,,G. Santos Free Throw 1 of 2 (1 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
677,PT01M09.00S,2024-02-08T02:54:48.7Z,4,REGULAR,freethrow,2 of 2,[],1630611,,,1610612744,101,125,2024-02-08T02:54:48Z,6650000,False,,,0,,G. Santos Free Throw 2 of 2 (2 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
678,PT00M53.30S,2024-02-08T02:55:06.2Z,4,REGULAR,3pt,Jump Shot,[],1631173,93.47897503285151,4.166666666666657,1610612755,101,125,2024-02-08T02:55:12Z,6660000,False,-229.0,9.0,1,right,MISS T. Smith 3PT,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,Left Corner 3,24+ Left,,22.94,Missed,,,,,,,,,,,,,,,,,
679,PT00M50.60S,2024-02-08T02:55:08.9Z,4,REGULAR,rebound,offensive,[],1627788,,,1610612755,101,125,2024-02-08T02:55:12Z,6670000,False,,,0,,F. Korkmaz REBOUND (Off:3 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,678.0,4.0,1.0,3.0,,,,
680,PT00M47.30S,2024-02-08T02:55:13.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631254,91.63929040735874,48.28431372549019,1610612755,101,125,2024-02-08T02:55:19Z,6680000,False,-9.0,26.0,1,right,MISS K. Lofton Jr. driving floating Shot,[1631254],1610612755.0,PHI,driving floating,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,2.75,Missed,,,,,,,,,,,,,,,,,
682,PT00M44.30S,2024-02-08T02:55:16.1Z,4,REGULAR,rebound,defensive,[],202709,,,1610612744,101,125,2024-02-08T02:55:19Z,6700000,False,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,680.0,1.0,1.0,0.0,,,,
683,PT00M41.90S,2024-02-08T02:55:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630611,7.408015768725363,48.0392156862745,1610612744,101,125,2024-02-08T02:55:24Z,6710000,False,10.0,17.0,1,left,MISS G. Santos running Layup - blocked,"[1630611, 1627788]",1610612744.0,GSW,running,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,1.97,Missed,,,,,,,,,,,,,,Korkmaz,1627788.0,,
684,PT00M41.90S,2024-02-08T02:55:18.4Z,4,REGULAR,block,,[],1627788,,,1610612744,101,125,2024-02-08T02:55:20Z,6720000,False,,,0,,F. Korkmaz BLOCK (2 BLK),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
685,PT00M39.60S,2024-02-08T02:55:20.7Z,4,REGULAR,rebound,offensive,[],1630541,,,1610612744,101,125,2024-02-08T02:55:24Z,6730000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,683.0,2.0,1.0,1.0,,,,
686,PT00M39.60S,2024-02-08T02:55:22.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,9.116294349540084,49.01960784313726,1610612744,101,127,2024-02-08T02:55:27Z,6740000,False,5.0,33.0,1,left,M. Moody Layup (8 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,3.36,Made,8.0,,,,,,,,,,,,,,,,
687,PT00M34.60S,2024-02-08T02:55:29.3Z,4,REGULAR,3pt,Jump Shot,[],1641741,73.242444152431,85.5392156862745,1610612755,101,127,2024-02-08T02:55:43Z,6750000,False,178.0,199.0,1,right,MISS R. Council IV 26' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,26.68,Missed,,,,,,,,,,,,,,,,,
688,PT00M31.30S,2024-02-08T02:55:32.4Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612755,101,127,2024-02-08T02:55:32Z,6760000,False,,,0,,K. Martin REBOUND (Off:1 Def:4),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,687.0,5.0,4.0,1.0,,,,
689,PT00M29.90S,2024-02-08T02:55:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641741,91.50788436268068,49.754901960784316,1610612755,103,127,2024-02-08T03:02:35Z,6770000,False,-1.0,27.0,1,right,R. Council IV driving Layup (16 PTS) (K. Martin 2 AST),"[1641741, 1630231]",1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,2.73,Made,16.0,K. Martin,1630231.0,2.0,,,,,,,,,,,,,
691,PT00M29.90S,2024-02-08T02:55:37.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203967,,,1610612755,103,127,2024-02-08T02:55:43Z,6790000,False,,,0,,D. Saric shooting personal FOUL (2 PF) (Council IV 1 FT),"[203967, 1641741]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626302.0,2.0,0.0,Council IV,1641741.0,,,,,,,,
693,PT00M29.90S,2024-02-08T02:55:54.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1641741,,,1610612755,104,127,2024-02-08T02:55:54Z,6810000,False,,,0,,R. Council IV Free Throw 1 of 1 (17 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
694,PT00M11.90S,2024-02-08T02:56:16.6Z,4,REGULAR,3pt,Jump Shot,[],1630541,34.21484888304862,55.88235294117647,1610612744,104,127,2024-02-08T02:56:27Z,6820000,False,-29.0,269.0,1,left,MISS M. Moody 27' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,27.07,Missed,,,,,,,,,,,,,,,,,
695,PT00M11.90S,2024-02-08T02:56:16.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,104,127,2024-02-08T02:56:27Z,6830000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,694.0,,,,,,,
