actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
621,PT06M08.00S,2026-02-12T04:14:42.2Z,4,REGULAR,substitution,out,[],202685,,,1610612743,103,100,2026-02-12T04:14:49Z,6090000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M08.00S,2026-02-12T04:14:42.2Z,4,REGULAR,substitution,out,[],1642377,,,1610612743,103,100,2026-02-12T04:14:49Z,6100000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M08.00S,2026-02-12T04:14:42.2Z,4,REGULAR,substitution,in,[],203999,,,1610612743,103,100,2026-02-12T04:14:49Z,6110000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M08.00S,2026-02-12T04:14:42.2Z,4,REGULAR,substitution,in,[],1641765,,,1610612743,103,100,2026-02-12T04:14:49Z,6120000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M59.00S,2026-02-12T04:15:10.1Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612743,103,100,2026-02-12T04:15:22Z,6130000,False,,,0,,K. Anderson shooting personal FOUL (6 PF) (Braun 2 FT),"[203937, 1631128]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,,6.0,0.0,Braun,1631128.0,,,,,,,,
627,PT05M59.00S,2026-02-12T04:15:31.6Z,4,REGULAR,substitution,out,[],203937,,,1610612743,103,100,2026-02-12T04:15:38Z,6150000,False,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M59.00S,2026-02-12T04:15:31.6Z,4,REGULAR,substitution,in,[],1643133,,,1610612743,103,100,2026-02-12T04:15:38Z,6160000,False,,,0,,SUB in: L. Lovering,[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M59.00S,2026-02-12T04:15:53.2Z,4,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,104,100,2026-02-12T04:15:53Z,6170000,False,,,0,,C. Braun Free Throw 1 of 2 (13 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
630,PT05M59.00S,2026-02-12T04:16:11.4Z,4,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,105,100,2026-02-12T04:16:11Z,6180000,False,,,0,,C. Braun Free Throw 2 of 2 (14 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
631,PT05M44.00S,2026-02-12T04:16:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,91.27792378449409,42.8921568627451,1610612763,105,102,2026-02-12T04:16:34Z,6190000,False,-36.0,29.0,1,right,O. Prosper driving Layup (11 PTS) (T. Jerome 6 AST),"[1641765, 1629660]",1610612763.0,MEM,driving,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,11.0,T. Jerome,1629660.0,6.0,,,,,,,,,,,,,,
633,PT05M29.00S,2026-02-12T04:16:47.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612743,105,102,2026-02-12T04:16:53Z,6210000,False,,,0,,T. Jerome personal FOUL (2 PF) (Jokić 2 FT),"[1629660, 203999]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627524.0,,2.0,0.0,Jokić,203999.0,,,,,,,,
635,PT05M29.00S,2026-02-12T04:17:14.2Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,106,102,2026-02-12T04:17:38Z,6230000,False,,,0,,N. Jokić Free Throw 1 of 2 (20 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
636,PT05M29.00S,2026-02-12T04:17:14.2Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,106,102,2026-02-12T04:17:38Z,6240000,False,,,0,,MISS N. Jokić Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
637,PT05M27.00S,2026-02-12T04:17:16.2Z,4,REGULAR,rebound,defensive,[],1641765,,,1610612763,106,102,2026-02-12T04:17:38Z,6250000,False,,,0,,O. Prosper REBOUND (Off:1 Def:4),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,636.0,5.0,4.0,1.0,,,,
638,PT05M13.00S,2026-02-12T04:17:48.0Z,4,REGULAR,3pt,Jump Shot,[],1641765,90.3580814717477,2.941176470588235,1610612763,106,105,2026-02-12T04:17:52Z,6260000,False,-235.0,38.0,1,right,O. Prosper 3PT  (14 PTS) (K. Caldwell-Pope 2 AST),"[1641765, 203484]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Left Corner 3,24+ Left,23.84,Made,14.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
640,PT04M45.00S,2026-02-12T04:18:15.5Z,4,REGULAR,3pt,Jump Shot,[],1628971,9.543363994743759,3.1862745098039214,1610612743,109,105,2026-02-12T04:18:20Z,6280000,False,234.0,37.0,1,left,B. Brown 3PT  (10 PTS) (J. Murray 7 AST),"[1628971, 1627750]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.7,Made,10.0,J. Murray,1627750.0,7.0,,,,,,,,,,,,,,
642,PT04M30.00S,2026-02-12T04:18:31.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1643133,91.27792378449409,47.549019607843135,1610612763,109,107,2026-02-12T04:20:14Z,6300000,False,-12.0,29.0,1,right,L. Lovering cutting Layup (2 PTS) (T. Jerome 7 AST),"[1643133, 1629660]",1610612763.0,MEM,cutting,,,Lovering,L. Lovering,,,,,Restricted Area,0-8 Center,3.2,Made,2.0,T. Jerome,1629660.0,7.0,,,,,,,,,,,,,,
644,PT04M05.00S,2026-02-12T04:18:57.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,109,107,2026-02-12T04:19:32Z,6320000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,1627524.0,,,,,,,,,,,,,
645,PT04M05.00S,2026-02-12T04:19:03.7Z,4,REGULAR,substitution,out,[],1631124,,,1610612763,109,107,2026-02-12T04:19:16Z,6330000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M05.00S,2026-02-12T04:19:03.7Z,4,REGULAR,substitution,out,[],1629660,,,1610612763,109,107,2026-02-12T04:19:16Z,6340000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M05.00S,2026-02-12T04:19:03.7Z,4,REGULAR,substitution,in,[],203501,,,1610612763,109,107,2026-02-12T04:19:16Z,6350000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M05.00S,2026-02-12T04:19:03.7Z,4,REGULAR,substitution,in,[],1630590,,,1610612763,109,107,2026-02-12T04:19:16Z,6360000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M50.00S,2026-02-12T04:19:36.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641707,91.5407358738502,56.86274509803921,1610612763,109,109,2026-02-12T04:21:32Z,6370000,False,34.0,27.0,1,right,T. Hendricks driving Layup (10 PTS) (S. Pippen Jr. 2 AST),"[1641707, 1630590]",1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,4.37,Made,10.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,,,,,,
651,PT03M36.00S,2026-02-12T04:19:49.4Z,4,REGULAR,3pt,Jump Shot,[],203501,5.206964520367937,97.05882352941177,1610612743,112,109,2026-02-12T04:19:54Z,6390000,False,-235.0,-4.0,1,left,T. Hardaway Jr. 3PT  (21 PTS) (N. Jokić 11 AST),"[203501, 203999]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.53,Made,21.0,N. Jokić,203999.0,11.0,,,,,,,,,,,,,,
653,PT03M19.00S,2026-02-12T04:20:07.0Z,4,REGULAR,3pt,Jump Shot,[],203484,72.48685939553219,14.460784313725492,1610612763,112,109,2026-02-12T04:20:11Z,6410000,False,-178.0,206.0,1,right,MISS K. Caldwell-Pope 27' pullup 3PT,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,27.21,Missed,,,,,,,,,,,,,,,,,,
654,PT03M17.00S,2026-02-12T04:20:09.0Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612743,112,109,2026-02-12T04:20:11Z,6420000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,653.0,3.0,3.0,0.0,,,,
655,PT02M58.00S,2026-02-12T04:20:27.7Z,4,REGULAR,turnover,lost ball,[],203999,,,1610612743,112,109,2026-02-12T04:20:31Z,6430000,False,,,0,,N. Jokić lost ball TURNOVER (8 TO),"[203999, 1643133]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,8.0,,,,,,,,,Lovering,1643133.0,,
656,PT02M58.00S,2026-02-12T04:20:27.7Z,4,REGULAR,steal,,[],1643133,,,1610612763,112,109,2026-02-12T04:20:29Z,6440000,False,,,0,,L. Lovering STEAL (2 STL),[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
657,PT02M49.00S,2026-02-12T04:20:39.1Z,4,REGULAR,foul,offensive,['inpenalty'],1630590,,,1610612763,112,109,2026-02-12T04:20:45Z,6450000,False,,,0,,S. Pippen Jr. offensive FOUL (3 PF),"[1630590, 203501]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,200833.0,,3.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
659,PT02M49.00S,2026-02-12T04:20:39.1Z,4,REGULAR,turnover,offensive foul,[],1630590,,,1610612763,112,109,2026-02-12T04:20:39Z,6470000,False,,,0,,S. Pippen Jr. offensive foul TURNOVER (2 TO),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,200833.0,2.0,,,,,,,,,,,,
660,PT02M49.00S,2026-02-12T04:20:48.1Z,4,REGULAR,substitution,out,[],1641707,,,1610612743,112,109,2026-02-12T04:20:58Z,6480000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M49.00S,2026-02-12T04:20:48.1Z,4,REGULAR,substitution,in,[],1641713,,,1610612743,112,109,2026-02-12T04:20:58Z,6490000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M32.00S,2026-02-12T04:21:24.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,7.440867279894875,4.6568627450980395,1610612743,112,109,2026-02-12T04:21:29Z,6500000,False,227.0,17.0,1,left,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
663,PT02M31.00S,2026-02-12T04:21:25.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,112,109,2026-02-12T04:21:29Z,6510000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,662.0,,,,,,,
664,PT02M31.00S,2026-02-12T04:21:27.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630590,,,1610612743,112,109,2026-02-12T04:21:32Z,6520000,False,,,0,,S. Pippen Jr. loose ball personal FOUL (4 PF) (Jokić 2 FT),"[1630590, 203999]",1610612763.0,MEM,loose ball,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,4.0,0.0,Jokić,203999.0,,,,,,,,
666,PT02M31.00S,2026-02-12T04:21:55.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203999,,,1610612743,113,109,2026-02-12T04:21:55Z,6540000,False,,,0,,N. Jokić Free Throw 1 of 2 (21 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
667,PT02M31.00S,2026-02-12T04:22:14.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203999,,,1610612743,114,109,2026-02-12T04:22:14Z,6550000,False,,,0,,N. Jokić Free Throw 2 of 2 (22 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
668,PT02M17.00S,2026-02-12T04:22:30.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,82.86793692509855,43.38235294117647,1610612763,114,111,2026-02-12T04:22:35Z,6560000,False,-33.0,109.0,1,right,K. Caldwell-Pope 11' pullup Jump Shot (5 PTS) (S. Pippen Jr. 3 AST),"[203484, 1630590]",1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,11.34,Made,5.0,S. Pippen Jr.,1630590.0,3.0,,,,,,,,,,,,,,
670,PT01M55.00S,2026-02-12T04:22:53.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.434296977660972,50.98039215686274,1610612743,114,111,2026-02-12T04:25:38Z,6580000,False,-5.0,64.0,1,left,MISS N. Jokić 6' driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
671,PT01M54.00S,2026-02-12T04:22:54.1Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,114,111,2026-02-12T04:22:58Z,6590000,False,,,0,,N. Jokić REBOUND (Off:4 Def:10),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,670.0,14.0,10.0,4.0,,,,
672,PT01M54.00S,2026-02-12T04:22:55.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,116,111,2026-02-12T04:22:55Z,6600000,False,0.0,0.0,1,left,N. Jokić tip Layup (24 PTS),[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,0.0,Made,24.0,,,,,,,,,,,,,,,,,
673,PT01M43.00S,2026-02-12T04:23:06.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,81.02825229960578,59.55882352941176,1610612763,116,113,2026-02-12T04:23:11Z,6610000,False,48.0,126.0,1,right,S. Pippen Jr. 13' driving floating Jump Shot (6 PTS),[1630590],1610612763.0,MEM,driving floating,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.46,Made,6.0,,,,,,,,,,,,,,,,,
674,PT01M19.00S,2026-02-12T04:23:35.7Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,116,113,2026-02-12T04:23:40Z,6620000,False,,,0,,N. Jokić bad pass TURNOVER (9 TO),"[203999, 203484]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,9.0,,,,,,,,,Caldwell-Pope,203484.0,,
675,PT01M19.00S,2026-02-12T04:23:35.7Z,4,REGULAR,steal,,[],203484,,,1610612763,116,113,2026-02-12T04:33:51Z,6630000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
676,PT01M15.00S,2026-02-12T04:23:40.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,91.93495400788436,43.13725490196079,1610612763,116,115,2026-02-12T04:23:48Z,6640000,False,-34.0,23.0,1,right,S. Pippen Jr. running Layup (8 PTS),[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,4.15,Made,8.0,,,,,,,,,,,,,,,,,
677,PT01M00.00S,2026-02-12T04:23:59.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.748357424441524,55.63725490196079,1610612743,116,115,2026-02-12T04:24:04Z,6650000,False,-28.0,77.0,1,left,MISS N. Jokić 8' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,,,,,,,,,,
678,PT00M58.60S,2026-02-12T04:24:00.8Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,116,115,2026-02-12T04:24:04Z,6660000,False,,,0,,N. Jokić REBOUND (Off:5 Def:10),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,677.0,15.0,10.0,5.0,,,,
679,PT00M57.10S,2026-02-12T04:24:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.30946123521682,54.65686274509803,1610612743,118,115,2026-02-12T04:24:09Z,6670000,False,-23.0,16.0,1,left,N. Jokić putback Layup (26 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.84,Made,26.0,,,,,,,,,,,,,,,,,
680,PT00M44.20S,2026-02-12T04:24:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,86.67871222076215,44.11764705882353,1610612763,118,115,2026-02-12T04:24:34Z,6680000,False,-29.0,73.0,1,right,MISS S. Pippen Jr. 7' driving floating Shot,[1630590],1610612763.0,MEM,driving floating,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.84,Missed,,,,,,,,,,,,,,,,,,
681,PT00M44.20S,2026-02-12T04:24:29.5Z,4,REGULAR,rebound,offensive,[],1641713,,,1610612763,118,115,2026-02-12T04:24:34Z,6690000,False,,,0,,G. Jackson REBOUND (Off:1 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,680.0,4.0,3.0,1.0,,,,
682,PT00M44.20S,2026-02-12T04:24:33.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641713,94.40999984741211,50.0,1610612763,118,115,2026-02-12T04:25:10Z,6700000,False,0.0,0.0,1,right,MISS G. Jackson tip Layup,[1641713],1610612763.0,MEM,tip,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
686,PT00M44.20S,2026-02-12T04:24:33.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,118,115,2026-02-12T04:25:10Z,6710000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,682.0,,,,,,,
683,PT00M44.20S,2026-02-12T04:25:08.2Z,4,REGULAR,jumpball,recovered,[],1627750,,,1610612743,118,115,2026-02-12T04:32:44Z,6720000,False,,,0,,Jump Ball N. Jokić vs. L. Lovering: Tip to J. Murray,"[1627750, 203999, 1643133]",1610612743.0,DEN,lodgedball,J. Murray,1627750.0,Murray,J. Murray,Jokić,203999.0,Lovering,1643133.0,,,,,,,,,,,,,,,,,,,,,,
687,PT00M26.20S,2026-02-12T04:25:24.5Z,4,REGULAR,2pt,Jump Shot,[],1627750,19.267411300919843,25.245098039215684,1610612743,118,115,2026-02-12T04:25:30Z,6750000,False,124.0,129.0,1,left,MISS J. Murray 17' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,17.85,Missed,,,,,,,,,,,,,,,,,,
688,PT00M23.80S,2026-02-12T04:25:26.9Z,4,REGULAR,rebound,defensive,[],203484,,,1610612763,118,115,2026-02-12T04:25:30Z,6760000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,687.0,3.0,3.0,0.0,,,,
689,PT00M17.60S,2026-02-12T04:25:33.2Z,4,REGULAR,3pt,Jump Shot,[],203484,69.72733245729303,79.16666666666666,1610612763,118,115,2026-02-12T04:34:46Z,6770000,False,146.0,232.0,1,right,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
690,PT00M14.60S,2026-02-12T04:25:36.2Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,118,115,2026-02-12T04:25:36Z,6780000,False,,,0,,J. Murray REBOUND (Off:1 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,689.0,5.0,4.0,1.0,,,,
691,PT00M11.70S,2026-02-12T04:25:40.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630590,,,1610612743,118,115,2026-02-12T04:25:48Z,6790000,False,,,0,,S. Pippen Jr. take personal FOUL (5 PF) (Murray 2 FT),"[1630590, 1627750]",1610612763.0,MEM,take,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,1627962.0,,5.0,0.0,Murray,1627750.0,,,,,,,,
693,PT00M11.70S,2026-02-12T04:26:13.0Z,4,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,119,115,2026-02-12T04:26:13Z,6810000,False,,,0,,J. Murray Free Throw 1 of 2 (20 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
694,PT00M11.70S,2026-02-12T04:26:33.3Z,4,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,120,115,2026-02-12T04:26:33Z,6820000,False,,,0,,J. Murray Free Throw 2 of 2 (21 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
695,PT00M11.70S,2026-02-12T04:26:36.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,120,115,2026-02-12T04:26:36Z,6830000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M11.70S,2026-02-12T04:27:32.4Z,4,REGULAR,substitution,out,[],1641765,,,1610612763,120,115,2026-02-12T04:27:48Z,6840000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M11.70S,2026-02-12T04:27:32.4Z,4,REGULAR,substitution,in,[],1642285,,,1610612763,120,115,2026-02-12T04:27:48Z,6850000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M09.40S,2026-02-12T04:28:36.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612763,120,115,2026-02-12T04:35:39Z,6860000,False,,,0,,N. Jokić take personal FOUL (2 PF) (Lovering 2 FT),"[203999, 1643133]",1610612743.0,DEN,take,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,1627524.0,,2.0,0.0,Lovering,1643133.0,,,,,,,,
700,PT00M09.40S,2026-02-12T04:28:54.8Z,4,REGULAR,freethrow,1 of 2,[],1643133,,,1610612763,120,116,2026-02-12T04:28:54Z,6880000,False,,,0,,L. Lovering Free Throw 1 of 2 (3 PTS),[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
701,PT00M09.40S,2026-02-12T04:29:00.0Z,4,REGULAR,substitution,out,[],203501,,,1610612763,120,116,2026-02-12T04:29:07Z,6890000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M09.40S,2026-02-12T04:29:00.0Z,4,REGULAR,substitution,out,[],1642285,,,1610612763,120,116,2026-02-12T04:29:07Z,6900000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M09.40S,2026-02-12T04:29:00.0Z,4,REGULAR,substitution,in,[],202685,,,1610612763,120,116,2026-02-12T04:29:07Z,6910000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M09.40S,2026-02-12T04:29:00.0Z,4,REGULAR,substitution,in,[],1641765,,,1610612763,120,116,2026-02-12T04:29:07Z,6920000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M09.40S,2026-02-12T04:28:54.8Z,4,REGULAR,freethrow,2 of 2,[],1643133,,,1610612763,120,116,2026-02-12T04:29:32Z,6930000,False,,,0,,MISS L. Lovering Free Throw 2 of 2,[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
