actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
608,PT01M46.00S,2025-11-08T05:19:31.9Z,4,REGULAR,rebound,offensive,[],1630311,,,1610612744,123,103,2025-11-08T05:19:31Z,6000000,False,,,0,,P. Spencer REBOUND (Off:1 Def:5),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,607.0,6.0,5.0,1.0,,,,,,,,,
609,PT01M45.00S,2025-11-08T05:19:32.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630311,10.85742444152431,51.9607843137255,1610612744,123,103,2025-11-08T05:29:04Z,6010000,False,-10.0,50.0,1,left,MISS P. Spencer pullup Shot,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
610,PT01M43.00S,2025-11-08T05:19:34.5Z,4,REGULAR,rebound,defensive,[],1631124,,,1610612743,123,103,2025-11-08T05:19:38Z,6020000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,609.0,1.0,1.0,0.0,,,,,,,,,
611,PT01M41.00S,2025-11-08T05:19:46.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630311,,,1610612743,123,103,2025-11-08T05:19:54Z,6030000,False,,,0,,P. Spencer personal FOUL (2 PF) (Strawther 2 FT),"[1630311, 1631124]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,204058.0,,,,,,,,,,2.0,0.0,Strawther,1631124.0
613,PT01M41.00S,2025-11-08T05:20:04.3Z,4,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,124,103,2025-11-08T05:20:04Z,6050000,False,,,0,,J. Strawther Free Throw 1 of 2 (3 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
614,PT01M41.00S,2025-11-08T05:20:04.3Z,4,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,125,103,2025-11-08T05:20:20Z,6060000,False,,,0,,J. Strawther Free Throw 2 of 2 (4 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
615,PT01M25.00S,2025-11-08T05:20:32.9Z,4,REGULAR,3pt,Jump Shot,[],1642954,32.802233902759525,67.64705882352942,1610612744,125,103,2025-11-08T05:24:38Z,6070000,False,-88.0,256.0,1,left,MISS W. Richard 27' pullup 3PT,[1642954],1610612744.0,GSW,pullup,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
616,PT01M19.00S,2025-11-08T05:20:38.9Z,4,REGULAR,rebound,defensive,[],1629618,,,1610612743,125,103,2025-11-08T05:20:39Z,6080000,False,,,0,,J. Pickett REBOUND (Off:0 Def:1),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,,,,,,615.0,1.0,1.0,0.0,,,,,,,,,
617,PT01M08.00S,2025-11-08T05:20:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,92.46057818659659,51.9607843137255,1610612743,127,103,2025-11-08T05:20:58Z,6090000,False,10.0,18.0,1,right,Z. Nnaji cutting Layup (5 PTS) (J. Pickett 2 AST),"[1630192, 1629618]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,2.08,Made,5.0,J. Pickett,1629618.0,2.0,,,,,,,,,,,,,,
619,PT01M08.00S,2025-11-08T05:20:55.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630611,,,1610612743,127,103,2025-11-08T05:21:12Z,6110000,False,,,0,,G. Santos shooting personal FOUL (1 PF) (Nnaji 1 FT),"[1630611, 1630192]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,,,1.0,0.0,Nnaji,1630192.0
621,PT01M08.00S,2025-11-08T05:21:18.9Z,4,REGULAR,freethrow,1 of 1,[],1630192,,,1610612743,127,103,2025-11-08T05:21:23Z,6130000,False,,,0,,MISS Z. Nnaji Free Throw 1 of 1,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
622,PT01M03.00S,2025-11-08T05:21:23.9Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,127,103,2025-11-08T05:21:23Z,6140000,False,,,0,,G. Santos REBOUND (Off:1 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,621.0,2.0,1.0,1.0,,,,,,,,,
623,PT00M56.60S,2025-11-08T05:21:28.3Z,4,REGULAR,turnover,bad pass,[],1630311,,,1610612744,127,103,2025-11-08T05:21:32Z,6150000,False,,,0,,P. Spencer bad pass TURNOVER (2 TO),"[1630311, 1642461]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Jones,1642461.0,,,,,,
624,PT00M56.60S,2025-11-08T05:21:28.3Z,4,REGULAR,steal,,[],1642461,,,1610612743,127,103,2025-11-08T05:21:30Z,6160000,False,,,0,,S. Jones STEAL (1 STL),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
625,PT00M47.20S,2025-11-08T05:21:37.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631124,68.41327201051249,70.83333333333334,1610612743,127,103,2025-11-08T05:21:49Z,6170000,False,104.0,244.0,1,right,MISS J. Strawther 26' pullup 3PT,[1631124],1610612743.0,DEN,pullup,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
626,PT00M44.10S,2025-11-08T05:21:40.9Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,127,103,2025-11-08T05:21:49Z,6180000,False,,,0,,G. Santos REBOUND (Off:1 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,,,,,625.0,3.0,2.0,1.0,,,,,,,,,
627,PT00M34.80S,2025-11-08T05:21:50.1Z,4,REGULAR,3pt,Jump Shot,[],1630311,32.933639947437584,65.93137254901961,1610612744,127,103,2025-11-08T05:21:54Z,6190000,False,-80.0,257.0,1,left,MISS P. Spencer 26' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,26.92,Missed,,,,,,,,,,,,,,,,,,
628,PT00M30.80S,2025-11-08T05:21:54.1Z,4,REGULAR,rebound,defensive,[],1629618,,,1610612743,127,103,2025-11-08T05:21:54Z,6200000,False,,,0,,J. Pickett REBOUND (Off:0 Def:2),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Center,,,,,,,,627.0,2.0,2.0,0.0,,,,,,,,,
629,PT00M22.10S,2025-11-08T05:22:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642461,92.19776609724047,51.71568627450981,1610612743,129,103,2025-11-08T05:22:08Z,6210000,False,9.0,21.0,1,right,S. Jones driving Layup (2 PTS) (J. Pickett 3 AST),"[1642461, 1629618]",1610612743.0,DEN,driving,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,J. Pickett,1629618.0,3.0,,,,,,,,,,,,,,
631,PT00M12.80S,2025-11-08T05:22:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642954,10.85742444152431,56.86274509803921,1610612744,129,103,2025-11-08T05:22:22Z,6230000,False,-34.0,50.0,1,left,MISS W. Richard 6' driving Layup - blocked,"[1642954, 1631124]",1610612744.0,GSW,driving,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,Strawther,1631124.0,,,,
632,PT00M12.80S,2025-11-08T05:22:15.4Z,4,REGULAR,block,,[],1631124,,,1610612744,129,103,2025-11-08T05:22:18Z,6240000,False,,,0,,J. Strawther BLOCK (1 BLK),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
633,PT00M12.50S,2025-11-08T05:22:15.7Z,4,REGULAR,rebound,offensive,[],1630611,,,1610612744,129,103,2025-11-08T05:22:22Z,6250000,False,,,0,,G. Santos REBOUND (Off:2 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,631.0,4.0,2.0,2.0,,,,,,,,,
634,PT00M12.50S,2025-11-08T05:22:20.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641816,,,1610612744,129,103,2025-11-08T05:22:26Z,6260000,False,,,0,,H. Tyson shooting personal FOUL (1 PF) (Santos 2 FT),"[1641816, 1630611]",1610612743.0,DEN,shooting,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,,,1.0,0.0,Santos,1630611.0
636,PT00M12.50S,2025-11-08T05:22:44.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630611,,,1610612744,129,103,2025-11-08T05:22:44Z,6280000,False,,,0,,MISS G. Santos Free Throw 1 of 2,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
637,PT00M12.50S,2025-11-08T05:22:44.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,129,103,2025-11-08T05:22:44Z,6290000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,636.0,,,,,,,,,,,,
638,PT00M12.50S,2025-11-08T05:22:59.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630611,,,1610612744,129,104,2025-11-08T05:22:59Z,6300000,False,,,0,,G. Santos Free Throw 2 of 2 (1 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2025-11-08T05:23:25.6Z,4,REGULAR,period,end,[],0,,,1610612743,129,104,2025-11-08T05:23:25Z,6310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M00.00S,2025-11-08T05:23:28.5Z,4,REGULAR,game,end,[],0,,,0,129,104,2025-11-08T05:23:28Z,6320000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
