actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
569,PT00M03.50S,2023-01-27T02:52:10.8Z,4,REGULAR,2pt,Jump Shot,[],1628369,21.23850197109067,25.49019607843137,1610612738,110,110,2023-01-27T02:54:06Z,5550000,False,123.0,147.0,1,left,MISS J. Tatum 19' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,19.14,Missed,,,,,,,,,,,,,,,,,,
570,PT00M00.50S,2023-01-27T02:52:13.8Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,110,110,2023-01-27T02:52:19Z,5560000,False,,,0,,R. Williams III REBOUND (Off:4 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Right Center,,,,569.0,,,,,,11.0,7.0,4.0,,,,,,,,
571,PT00M00.00S,2023-01-27T02:52:15.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629057,11.514454664914586,49.50980392156863,1610612738,110,110,2023-01-27T02:55:14Z,5570000,False,2.0,56.0,1,left,MISS R. Williams III turnaround Shot - blocked,"[1629057, 1630579]",1610612738.0,BOS,turnaround,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,,,,,Sims,1630579.0,,,,,,,,,,,
572,PT00M00.00S,2023-01-27T02:52:15.8Z,4,REGULAR,block,,[],1630579,,,1610612738,110,110,2023-01-27T02:52:23Z,5580000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
573,PT00M00.00S,2023-01-27T02:52:15.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,110,110,2023-01-27T02:52:30Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,571.0,,,,,,,,,,,,,,,,
574,PT00M00.00S,2023-01-27T02:52:27.7Z,4,REGULAR,period,end,[],0,,,1610612738,110,110,2023-01-27T02:52:27Z,5600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M00.00S,2023-01-27T02:54:32.2Z,5,OVERTIME,substitution,out,['startperiod'],201143,,,1610612738,110,110,2023-01-27T02:54:49Z,5610000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M00.00S,2023-01-27T02:54:32.2Z,5,OVERTIME,substitution,in,['startperiod'],1628401,,,1610612738,110,110,2023-01-27T02:54:49Z,5620000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M00.00S,2023-01-27T02:55:10.6Z,5,OVERTIME,period,start,[],0,,,0,110,110,2023-01-27T02:55:10Z,5630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M58.00S,2023-01-27T02:55:12.3Z,5,OVERTIME,jumpball,recovered,[],1627763,,,1610612738,110,110,2023-01-27T02:55:12Z,5650000,False,,,0,,Jump Ball R. Williams III vs. J. Sims: Tip to M. Brogdon,"[1627763, 1629057, 1630579]",1610612738.0,BOS,startperiod,M. Brogdon,1627763.0,Brogdon,M. Brogdon,Williams III,1629057.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
582,PT04M39.00S,2023-01-27T02:55:38.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628369,11.908672798948752,47.30392156862745,1610612738,110,110,2023-01-27T02:56:00Z,5680000,False,13.0,59.0,1,left,MISS J. Tatum 6' driving Layup - blocked,"[1628369, 1629656]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,Grimes,1629656.0,,,,,,,,,,,
583,PT04M39.00S,2023-01-27T02:55:38.4Z,5,OVERTIME,block,,[],1629656,,,1610612738,110,110,2023-01-27T02:55:41Z,5690000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT04M37.00S,2023-01-27T02:55:40.4Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612752,110,110,2023-01-27T02:56:00Z,5700000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,582.0,,,,,,,,,,,,,,,,
586,PT04M25.00S,2023-01-27T02:56:01.1Z,5,OVERTIME,2pt,Jump Shot,[],203944,84.88830486202366,90.21905637254902,1610612752,110,110,2023-01-27T02:57:06Z,5720000,False,201.0,90.0,1,right,MISS J. Randle 22' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,22.01,Missed,,,,,,,,,,,,,,,,,,
587,PT04M22.00S,2023-01-27T02:56:04.1Z,5,OVERTIME,rebound,offensive,[],1630579,,,1610612752,110,110,2023-01-27T02:56:11Z,5730000,False,,,0,,J. Sims REBOUND (Off:4 Def:9),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Right,,,,586.0,,,,,,13.0,9.0,4.0,,,,,,,,
588,PT04M19.00S,2023-01-27T02:56:10.2Z,5,OVERTIME,foul,offensive,[],1630579,,,1610612752,110,110,2023-01-27T02:56:29Z,5740000,False,,,0,,J. Sims offensive FOUL (3 PF),"[1630579, 1627763]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202049.0,,,,3.0,0.0,Brogdon,1627763.0
590,PT04M19.00S,2023-01-27T02:56:10.2Z,5,OVERTIME,turnover,offensive foul,[],1630579,,,1610612752,110,110,2023-01-27T02:56:10Z,5760000,False,,,0,,J. Sims offensive foul TURNOVER (1 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,1.0,,,,,,,,202049.0,,,,,,,
591,PT04M07.00S,2023-01-27T02:56:33.2Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1627759,32.40801576872536,38.72549019607843,1610612738,110,110,2023-01-27T02:57:34Z,5770000,False,56.0,252.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
592,PT04M03.00S,2023-01-27T02:56:37.2Z,5,OVERTIME,rebound,offensive,[],1627763,,,1610612738,110,110,2023-01-27T02:56:41Z,5780000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:4),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,591.0,,,,,,5.0,4.0,1.0,,,,,,,,
593,PT03M59.00S,2023-01-27T02:56:41.0Z,5,OVERTIME,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628401,11.908672798948752,96.56862745098039,1610612738,113,110,2023-01-27T02:56:45Z,5790000,False,-233.0,59.0,1,left,D. White 24' 3PT  (15 PTS) (J. Tatum 4 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,24.03,Made,15.0,,,,,,,,,,,J. Tatum,1628369.0,4.0,,,,
595,PT03M46.00S,2023-01-27T02:56:56.7Z,5,OVERTIME,foul,personal,[],1627759,,,1610612752,113,110,2023-01-27T02:57:09Z,5810000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 1628973]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202049.0,,,,2.0,0.0,Brunson,1628973.0
597,PT03M46.00S,2023-01-27T02:57:08.4Z,5,OVERTIME,substitution,out,[],1628401,,,1610612752,113,110,2023-01-27T02:57:14Z,5830000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M46.00S,2023-01-27T02:57:08.4Z,5,OVERTIME,substitution,in,[],201143,,,1610612752,113,110,2023-01-27T02:57:14Z,5840000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M33.00S,2023-01-27T02:57:38.6Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628973,82.86793692509855,55.14705882352941,1610612752,113,110,2023-01-27T02:57:43Z,5850000,False,26.0,109.0,1,right,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,,
600,PT03M30.00S,2023-01-27T02:57:41.6Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,113,110,2023-01-27T02:57:43Z,5860000,False,,,0,,J. Tatum REBOUND (Off:2 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,599.0,,,,,,11.0,9.0,2.0,,,,,,,,
601,PT03M20.00S,2023-01-27T02:57:53.6Z,5,OVERTIME,foul,personal,['2freethrow'],1629628,,,1610612738,113,110,2023-01-27T02:58:05Z,5870000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Tatum 2 FT),"[1629628, 1628369]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Tatum,1628369.0
603,PT03M20.00S,2023-01-27T02:58:19.8Z,5,OVERTIME,freethrow,1 of 2,[],1628369,,,1610612738,114,110,2023-01-27T02:58:19Z,5890000,False,,,0,,J. Tatum Free Throw 1 of 2 (34 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
604,PT03M20.00S,2023-01-27T02:58:36.9Z,5,OVERTIME,freethrow,2 of 2,[],1628369,,,1610612738,115,110,2023-01-27T02:58:36Z,5900000,False,,,0,,J. Tatum Free Throw 2 of 2 (35 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
605,PT03M13.00S,2023-01-27T02:58:49.9Z,5,OVERTIME,3pt,Jump Shot,[],1628973,67.23061760840999,39.950980392156865,1610612752,115,110,2023-01-27T02:59:49Z,5910000,False,-50.0,256.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
606,PT03M09.00S,2023-01-27T02:58:53.9Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,115,110,2023-01-27T02:58:55Z,5920000,False,,,0,,J. Tatum REBOUND (Off:2 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,605.0,,,,,,12.0,10.0,2.0,,,,,,,,
607,PT02M57.00S,2023-01-27T02:59:05.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628369,8.623521681997373,54.41176470588235,1610612738,115,110,2023-01-27T03:00:18Z,5930000,False,-22.0,29.0,1,left,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
608,PT02M55.00S,2023-01-27T02:59:07.7Z,5,OVERTIME,rebound,defensive,[],1629656,,,1610612752,115,110,2023-01-27T02:59:10Z,5940000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:4),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,607.0,,,,,,4.0,4.0,0.0,,,,,,,,
609,PT02M45.00S,2023-01-27T02:59:17.9Z,5,OVERTIME,3pt,Jump Shot,[],203944,69.72733245729303,24.509803921568626,1610612752,115,113,2023-01-27T02:59:23Z,5950000,False,-127.0,232.0,1,right,J. Randle 26' 3PT  (35 PTS) (J. Brunson 6 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,26.48,Made,35.0,,,,,,,,,,,J. Brunson,1628973.0,6.0,,,,
611,PT02M27.00S,2023-01-27T02:59:35.4Z,5,OVERTIME,3pt,Jump Shot,[],1627763,31.882391590013142,69.11764705882352,1610612738,115,113,2023-01-27T03:00:53Z,5970000,False,-96.0,247.0,1,left,MISS M. Brogdon 26' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
612,PT02M24.00S,2023-01-27T02:59:38.4Z,5,OVERTIME,rebound,defensive,[],203944,,,1610612752,115,113,2023-01-27T02:59:42Z,5980000,False,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,611.0,,,,,,9.0,8.0,1.0,,,,,,,,
613,PT02M19.00S,2023-01-27T02:59:44.2Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],203944,67.7562417871222,28.431372549019606,1610612752,115,113,2023-01-27T03:01:51Z,5990000,False,-108.0,251.0,1,right,MISS J. Randle 27' running pullup 3PT,[203944],1610612752.0,NYK,running pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
614,PT02M16.00S,2023-01-27T02:59:47.2Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,115,113,2023-01-27T03:05:06Z,6000000,False,,,0,,J. Tatum REBOUND (Off:2 Def:11),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,613.0,,,,,,13.0,11.0,2.0,,,,,,,,
615,PT01M58.00S,2023-01-27T03:00:04.2Z,5,OVERTIME,3pt,Jump Shot,[],201143,30.305519053876477,25.0,1610612738,115,113,2023-01-27T03:00:14Z,6010000,False,125.0,232.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
616,PT01M55.00S,2023-01-27T03:00:07.2Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612738,115,113,2023-01-27T04:42:56Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,615.0,,,,,,,,,,,,,,,,
617,PT01M55.00S,2023-01-27T03:00:13.5Z,5,OVERTIME,foul,personal,[],203944,,,1610612738,115,113,2023-01-27T03:00:25Z,6030000,False,,,0,,J. Randle loose ball personal FOUL (5 PF),"[203944, 1627763]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202049.0,,,,5.0,0.0,Brogdon,1627763.0
619,PT01M50.00S,2023-01-27T03:00:40.6Z,5,OVERTIME,foul,offensive,[],201143,,,1610612738,115,113,2023-01-27T03:00:47Z,6050000,False,,,0,,A. Horford offensive FOUL (3 PF),"[201143, 1629656]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202049.0,,,,3.0,0.0,Grimes,1629656.0
621,PT01M50.00S,2023-01-27T03:00:40.6Z,5,OVERTIME,turnover,offensive foul,[],201143,,,1610612738,115,113,2023-01-27T03:00:40Z,6070000,False,,,0,,A. Horford offensive foul TURNOVER (2 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,2.0,,,,,,,,202049.0,,,,,,,
622,PT01M29.00S,2023-01-27T03:01:13.1Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],203944,88.91261498028909,31.127450980392158,1610612752,115,113,2023-01-27T03:02:58Z,6080000,False,-94.0,52.0,1,right,MISS J. Randle 10' driving floating bank Shot,[203944],1610612752.0,NYK,driving floating bank,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,10.76,Missed,,,,,,,,,,,,,,,,,,
623,PT01M28.00S,2023-01-27T03:01:14.1Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612752,115,113,2023-01-27T03:01:36Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,622.0,,,,,,,,,,,,,,,,
624,PT01M28.00S,2023-01-27T03:01:22.4Z,5,OVERTIME,foul,personal,[],1628369,,,1610612752,115,113,2023-01-27T03:01:45Z,6100000,False,,,0,,J. Tatum loose ball personal FOUL (3 PF),"[1628369, 203944]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202049.0,,,,3.0,0.0,Randle,203944.0
626,PT01M18.00S,2023-01-27T03:01:49.6Z,5,OVERTIME,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629656,71.43561103810775,74.26470588235294,1610612752,115,113,2023-01-27T03:01:54Z,6120000,False,121.0,216.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
627,PT01M15.00S,2023-01-27T03:01:52.6Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,115,113,2023-01-27T03:02:02Z,6130000,False,,,0,,J. Tatum REBOUND (Off:2 Def:12),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,626.0,,,,,,14.0,12.0,2.0,,,,,,,,
628,PT00M54.80S,2023-01-27T03:02:13.6Z,5,OVERTIME,3pt,Jump Shot,[],1628369,17.16491458607096,4.6568627450980395,1610612738,115,113,2023-01-27T03:02:20Z,6140000,False,227.0,109.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
629,PT00M50.80S,2023-01-27T03:02:17.6Z,5,OVERTIME,rebound,offensive,[],1629057,,,1610612738,115,113,2023-01-27T03:02:20Z,6150000,False,,,0,,R. Williams III REBOUND (Off:5 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,628.0,,,,,,12.0,7.0,5.0,,,,,,,,
630,PT00M39.40S,2023-01-27T03:02:29.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,9.806176084099869,44.36274509803921,1610612738,115,113,2023-01-27T03:02:41Z,6160000,False,28.0,40.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
631,PT00M36.20S,2023-01-27T03:02:32.2Z,5,OVERTIME,rebound,defensive,[],1630579,,,1610612752,115,113,2023-01-27T03:03:35Z,6170000,False,,,0,,J. Sims REBOUND (Off:4 Def:10),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,630.0,,,,,,14.0,10.0,4.0,,,,,,,,
632,PT00M29.10S,2023-01-27T03:02:39.3Z,5,OVERTIME,3pt,Jump Shot,[],1629628,92.06636005256242,97.05882352941177,1610612752,115,116,2023-01-27T03:03:30Z,6180000,False,235.0,22.0,1,right,R. Barrett 3PT  (17 PTS) (J. Brunson 7 AST),"[1629628, 1628973]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.63,Made,17.0,,,,,,,,,,,J. Brunson,1628973.0,7.0,,,,
634,PT00M28.10S,2023-01-27T03:02:51.4Z,5,OVERTIME,timeout,full,['team'],0,,,1610612738,115,116,2023-01-27T03:02:51Z,6200000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M24.30S,2023-01-27T03:04:33.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1627759,8.360709592641262,55.88235294117647,1610612738,117,116,2023-01-27T03:04:41Z,6210000,False,-29.0,26.0,1,left,J. Brown driving Layup (22 PTS) (M. Brogdon 6 AST),"[1627759, 1627763]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.93,Made,22.0,,,,,,,,,,,M. Brogdon,1627763.0,6.0,,,,
637,PT00M24.30S,2023-01-27T03:04:39.4Z,5,OVERTIME,timeout,full,['team'],0,,,1610612752,117,116,2023-01-27T03:04:39Z,6230000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M24.30S,2023-01-27T03:05:30.0Z,5,OVERTIME,substitution,out,[],1630579,,,1610612752,117,116,2023-01-27T03:06:01Z,6240000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M24.30S,2023-01-27T03:05:30.0Z,5,OVERTIME,substitution,in,[],1630193,,,1610612752,117,116,2023-01-27T03:06:01Z,6250000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M21.20S,2023-01-27T03:06:16.6Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612752,117,116,2023-01-27T03:06:27Z,6260000,False,,,0,,R. Williams III personal FOUL (1 PF) (Randle 2 FT),"[1629057, 203944]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Randle,203944.0
642,PT00M21.20S,2023-01-27T03:06:45.6Z,5,OVERTIME,freethrow,1 of 2,[],203944,,,1610612752,117,117,2023-01-27T03:06:45Z,6280000,False,,,0,,J. Randle Free Throw 1 of 2 (36 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
643,PT00M21.20S,2023-01-27T03:06:48.8Z,5,OVERTIME,substitution,out,[],1630193,,,1610612752,117,117,2023-01-27T03:06:51Z,6290000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M21.20S,2023-01-27T03:06:48.8Z,5,OVERTIME,substitution,in,[],1630579,,,1610612752,117,117,2023-01-27T03:06:51Z,6300000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M21.20S,2023-01-27T03:07:12.6Z,5,OVERTIME,freethrow,2 of 2,[],203944,,,1610612752,117,118,2023-01-27T03:07:12Z,6310000,False,,,0,,J. Randle Free Throw 2 of 2 (37 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
646,PT00M07.60S,2023-01-27T03:07:28.9Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612738,117,118,2023-01-27T03:07:38Z,6320000,False,,,0,,J. Brunson shooting personal FOUL (3 PF) (Brown 2 FT),"[1628973, 1627759]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202049.0,,,,3.0,0.0,Brown,1627759.0
648,PT00M07.60S,2023-01-27T03:07:58.7Z,5,OVERTIME,freethrow,1 of 2,[],1627759,,,1610612738,117,118,2023-01-27T03:07:58Z,6340000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
649,PT00M07.60S,2023-01-27T03:07:58.7Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612738,117,118,2023-01-27T03:07:58Z,6350000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,
650,PT00M07.60S,2023-01-27T03:07:58.7Z,5,OVERTIME,freethrow,2 of 2,[],1627759,,,1610612738,117,118,2023-01-27T03:08:20Z,6360000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
651,PT00M05.70S,2023-01-27T03:08:00.6Z,5,OVERTIME,rebound,defensive,[],1629628,,,1610612752,117,118,2023-01-27T03:08:20Z,6370000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,650.0,,,,,,4.0,4.0,0.0,,,,,,,,
652,PT00M05.70S,2023-01-27T03:08:21.4Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612752,117,118,2023-01-27T03:08:29Z,6380000,False,,,0,,A. Horford take personal FOUL (4 PF) (Barrett 2 FT),"[201143, 1629628]",1610612738.0,BOS,take,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,203592.0,,,,4.0,0.0,Barrett,1629628.0
654,PT00M05.70S,2023-01-27T03:08:46.0Z,5,OVERTIME,freethrow,1 of 2,[],1629628,,,1610612752,117,119,2023-01-27T03:08:46Z,6400000,False,,,0,,R. Barrett Free Throw 1 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
655,PT00M05.70S,2023-01-27T03:08:58.7Z,5,OVERTIME,freethrow,2 of 2,[],1629628,,,1610612752,117,120,2023-01-27T03:08:58Z,6410000,False,,,0,,R. Barrett Free Throw 2 of 2 (19 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
656,PT00M05.70S,2023-01-27T03:09:02.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612738,117,120,2023-01-27T03:09:02Z,6420000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
