actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
78,PT04M42.00S,2023-03-06T00:56:51.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,75.90341655716163,10.784313725490197,1610612738,17,17,2023-03-06T00:57:00Z,780000,False,-196.0,174.0,1,right,S. Hauser 26' 3PT  (3 PTS) (A. Horford 2 AST),"[1630573, 201143]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.22,Made,3.0,,,,,A. Horford,201143.0,2.0,,,,,,,,,,
80,PT04M23.00S,2023-03-06T00:57:12.2Z,1,REGULAR,2pt,Jump Shot,[],203944,22.158344283837057,31.127450980392158,1610612752,17,19,2023-03-06T00:57:20Z,800000,False,94.0,156.0,1,left,J. Randle 18' Jump Shot (5 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,18.22,Made,5.0,,,,,,,,,,,,,,,,,
81,PT04M07.00S,2023-03-06T00:57:26.5Z,1,REGULAR,3pt,Jump Shot,[],1628369,67.62483574244416,46.32352941176471,1610612738,20,19,2023-03-06T00:59:29Z,810000,False,-18.0,252.0,1,right,J. Tatum 25' 3PT pullup (7 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.25,Made,7.0,,,,,,,,,,,,,,,,,
82,PT03M49.00S,2023-03-06T00:57:46.0Z,1,REGULAR,3pt,Jump Shot,[],1629628,29.25427069645204,18.627450980392158,1610612752,20,22,2023-03-06T00:57:54Z,820000,False,157.0,222.0,1,left,R. Barrett 27' 3PT  (12 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,27.23,Made,12.0,,,,,I. Quickley,1630193.0,1.0,,,,,,,,,,
83,PT03M26.00S,2023-03-06T00:58:08.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,70.25295663600527,67.40196078431373,1610612738,20,22,2023-03-06T01:00:08Z,830000,False,87.0,227.0,1,right,MISS J. Tatum 24' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,24.32,Missed,,,,,,,,,,,,,,,,,,
84,PT03M21.00S,2023-03-06T00:58:13.6Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,20,22,2023-03-06T00:58:20Z,840000,False,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,83.0,4.0,4.0,0.0,,,,,,,,,,,,,
85,PT03M21.00S,2023-03-06T00:58:15.7Z,1,REGULAR,foul,personal,[],1628369,,,1610612752,20,22,2023-03-06T00:58:30Z,850000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1630193]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Quickley,1630193.0
87,PT03M21.00S,2023-03-06T00:58:28.0Z,1,REGULAR,substitution,out,[],203935,,,1610612752,20,22,2023-03-06T00:58:43Z,870000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M21.00S,2023-03-06T00:58:28.0Z,1,REGULAR,substitution,out,[],201143,,,1610612752,20,22,2023-03-06T00:58:43Z,880000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M21.00S,2023-03-06T00:58:28.0Z,1,REGULAR,substitution,out,[],1629656,,,1610612752,20,22,2023-03-06T00:58:43Z,890000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M21.00S,2023-03-06T00:58:28.0Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,20,22,2023-03-06T00:58:43Z,900000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M21.00S,2023-03-06T00:58:28.0Z,1,REGULAR,substitution,in,[],1628401,,,1610612752,20,22,2023-03-06T00:58:43Z,910000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M21.00S,2023-03-06T00:58:28.0Z,1,REGULAR,substitution,in,[],203488,,,1610612752,20,22,2023-03-06T00:58:43Z,920000,False,,,0,,SUB in: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M21.00S,2023-03-06T00:58:28.0Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,20,22,2023-03-06T00:58:43Z,930000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M21.00S,2023-03-06T00:58:28.0Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,20,22,2023-03-06T00:58:43Z,940000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M03.00S,2023-03-06T00:59:04.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,17.95335085413929,35.78431372549019,1610612752,20,24,2023-03-06T00:59:10Z,950000,False,71.0,116.0,1,left,J. Randle 13' fadeaway Jump Shot (7 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,13.63,Made,7.0,,,,,,,,,,,,,,,,,
96,PT02M52.00S,2023-03-06T00:59:16.3Z,1,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612738,20,24,2023-03-06T01:02:37Z,960000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628392, 1628369]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Tatum,1628369.0
98,PT02M52.00S,2023-03-06T00:59:28.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,20,24,2023-03-06T00:59:28Z,980000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M52.00S,2023-03-06T01:02:56.1Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,21,24,2023-03-06T01:02:56Z,990000,False,,,0,,J. Tatum Free Throw 1 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
102,PT02M52.00S,2023-03-06T01:03:21.0Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,22,24,2023-03-06T01:03:21Z,1000000,False,,,0,,J. Tatum Free Throw 2 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
103,PT02M42.00S,2023-03-06T01:03:36.5Z,1,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612752,22,24,2023-03-06T01:03:44Z,1010000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630573, 1629628]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Barrett,1629628.0
105,PT02M42.00S,2023-03-06T01:03:58.9Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,22,25,2023-03-06T01:03:58Z,1030000,False,,,0,,R. Barrett Free Throw 1 of 2 (13 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
106,PT02M42.00S,2023-03-06T01:04:11.5Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,22,26,2023-03-06T01:04:11Z,1040000,False,,,0,,R. Barrett Free Throw 2 of 2 (14 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
107,PT02M30.00S,2023-03-06T01:04:26.4Z,1,REGULAR,turnover,bad pass,[],1629684,,,1610612738,22,26,2023-03-06T01:04:31Z,1050000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1629628]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Barrett,1629628.0,,,,,,,
108,PT02M30.00S,2023-03-06T01:04:26.4Z,1,REGULAR,steal,,[],1629628,,,1610612752,22,26,2023-03-06T01:04:28Z,1060000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
109,PT02M27.00S,2023-03-06T01:04:32.0Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,22,26,2023-03-06T01:04:38Z,1070000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,202035.0,,,,
110,PT02M17.00S,2023-03-06T01:04:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,89.96386333771353,46.568627450980394,1610612738,22,26,2023-03-06T01:05:00Z,1080000,False,-17.0,42.0,1,right,MISS D. White driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
111,PT02M15.00S,2023-03-06T01:04:54.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,22,26,2023-03-06T01:05:00Z,1090000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,
112,PT02M09.00S,2023-03-06T01:04:58.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628392,7.30946123521682,50.49019607843137,1610612752,22,26,2023-03-06T01:05:48Z,1100000,False,-2.0,16.0,1,left,MISS I. Hartenstein running Layup,[1628392],1610612752.0,NYK,running,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
115,PT02M09.00S,2023-03-06T01:04:58.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,22,26,2023-03-06T01:05:21Z,1105000,False,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,,
113,PT02M03.00S,2023-03-06T01:05:14.7Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612738,22,26,2023-03-06T01:06:00Z,1110000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628404, 1628369]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Tatum,1628369.0
116,PT02M03.00S,2023-03-06T01:05:36.7Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,23,26,2023-03-06T01:05:36Z,1130000,False,,,0,,J. Tatum Free Throw 1 of 2 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
117,PT02M03.00S,2023-03-06T01:05:52.9Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,24,26,2023-03-06T01:05:52Z,1140000,False,,,0,,J. Tatum Free Throw 2 of 2 (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
118,PT01M47.00S,2023-03-06T01:06:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.754927726675426,52.450980392156865,1610612752,24,26,2023-03-06T01:06:19Z,1150000,False,-12.0,30.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
119,PT01M46.00S,2023-03-06T01:06:12.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,24,26,2023-03-06T01:06:19Z,1160000,False,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,118.0,3.0,2.0,1.0,,,,,,,,,,,,,
120,PT01M34.00S,2023-03-06T01:06:24.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,93.9060446780552,53.18627450980392,1610612738,26,26,2023-03-06T01:06:29Z,1170000,False,16.0,5.0,1,right,D. White driving Layup (5 PTS) (S. Hauser 1 AST),"[1628401, 1630573]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,1.66,Made,5.0,,,,,S. Hauser,1630573.0,1.0,,,,,,,,,,
122,PT01M28.00S,2023-03-06T01:06:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,8.09789750328515,48.529411764705884,1610612752,26,28,2023-03-06T01:06:37Z,1190000,False,7.0,24.0,1,left,J. Hart driving Layup (2 PTS) (I. Quickley 2 AST),"[1628404, 1630193]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.47,Made,2.0,,,,,I. Quickley,1630193.0,2.0,,,,,,,,,,
124,PT01M28.00S,2023-03-06T01:06:34.4Z,1,REGULAR,foul,personal,['1freethrow'],1630573,,,1610612752,26,28,2023-03-06T01:06:44Z,1210000,False,,,0,,S. Hauser shooting personal FOUL (2 PF) (Hart 1 FT),"[1630573, 1628404]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Hart,1628404.0
126,PT01M28.00S,2023-03-06T01:06:50.9Z,1,REGULAR,substitution,out,[],1630193,,,1610612752,26,28,2023-03-06T01:07:08Z,1230000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M28.00S,2023-03-06T01:06:50.9Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,26,28,2023-03-06T01:07:08Z,1240000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M28.00S,2023-03-06T01:07:07.0Z,1,REGULAR,freethrow,1 of 1,[],1628404,,,1610612752,26,28,2023-03-06T01:07:12Z,1250000,False,,,0,,MISS J. Hart Free Throw 1 of 1,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
129,PT01M28.00S,2023-03-06T01:07:07.0Z,1,REGULAR,rebound,defensive,[],203488,,,1610612738,26,28,2023-03-06T01:07:12Z,1260000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,
130,PT01M13.00S,2023-03-06T01:07:22.3Z,1,REGULAR,3pt,Jump Shot,[],1628401,78.13731931668858,89.95098039215686,1610612738,26,28,2023-03-06T01:07:31Z,1270000,False,200.0,153.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
131,PT01M10.00S,2023-03-06T01:07:25.3Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,26,28,2023-03-06T01:07:31Z,1280000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,130.0,3.0,3.0,0.0,,,,,,,,,,,,,
132,PT01M03.00S,2023-03-06T01:07:31.3Z,1,REGULAR,3pt,Jump Shot,[],1629628,25.837713534822605,13.725490196078432,1610612752,26,28,2023-03-06T01:07:57Z,1290000,False,181.0,190.0,1,left,MISS R. Barrett 26' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
133,PT01M00.00S,2023-03-06T01:07:34.3Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,26,28,2023-03-06T01:07:41Z,1300000,False,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,132.0,4.0,3.0,1.0,,,,,,,,,,,,,
134,PT00M56.50S,2023-03-06T01:07:39.4Z,1,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612738,26,28,2023-03-06T01:08:07Z,1310000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630540, 1628369]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Tatum,1628369.0
136,PT00M56.50S,2023-03-06T01:08:07.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628369,,,1610612738,27,28,2023-03-06T01:08:07Z,1330000,False,,,0,,J. Tatum Free Throw 1 of 2 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
137,PT00M56.50S,2023-03-06T01:08:24.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628369,,,1610612738,28,28,2023-03-06T01:08:24Z,1340000,False,,,0,,J. Tatum Free Throw 2 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
138,PT00M48.40S,2023-03-06T01:08:36.6Z,1,REGULAR,foul,offensive,[],1628392,,,1610612752,28,28,2023-03-06T01:08:44Z,1350000,False,,,0,,I. Hartenstein offensive FOUL (2 PF),"[1628392, 1628401]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,White,1628401.0
140,PT00M48.40S,2023-03-06T01:08:36.6Z,1,REGULAR,turnover,offensive foul,[],1628392,,,1610612752,28,28,2023-03-06T01:08:36Z,1370000,False,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,,,202035.0,,,,
141,PT00M48.40S,2023-03-06T01:08:47.8Z,1,REGULAR,substitution,out,[],1628392,,,1610612738,28,28,2023-03-06T01:08:50Z,1380000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M48.40S,2023-03-06T01:08:47.8Z,1,REGULAR,substitution,in,[],1629011,,,1610612738,28,28,2023-03-06T01:08:50Z,1390000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M35.90S,2023-03-06T01:09:14.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,67.88764783180025,54.90196078431373,1610612738,31,28,2023-03-06T01:09:20Z,1400000,False,25.0,249.0,1,right,J. Tatum 25' 3PT  (16 PTS) (D. White 2 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.06,Made,16.0,,,,,D. White,1628401.0,2.0,,,,,,,,,,
145,PT00M28.00S,2023-03-06T01:09:29.5Z,1,REGULAR,3pt,Jump Shot,[],203944,33.590670170827856,37.5,1610612752,31,31,2023-03-06T01:09:36Z,1420000,False,62.0,263.0,1,left,J. Randle 27' 3PT step back (10 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,27.06,Made,10.0,,,,,,,,,,,,,,,,,
146,PT00M06.30S,2023-03-06T01:09:55.0Z,1,REGULAR,3pt,Jump Shot,[],203488,73.01248357424441,78.92156862745098,1610612738,31,31,2023-03-06T01:10:07Z,1430000,False,145.0,201.0,1,right,MISS M. Muscala 24' 3PT,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
147,PT00M03.50S,2023-03-06T01:09:57.9Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,31,31,2023-03-06T01:09:57Z,1440000,False,,,0,,D. White REBOUND (Off:2 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,146.0,5.0,3.0,2.0,,,,,,,,,,,,,
148,PT00M03.30S,2023-03-06T01:09:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,94.03745072273325,49.754901960784316,1610612738,33,31,2023-03-06T01:10:12Z,1450000,False,-1.0,4.0,1,right,D. White putback Layup (7 PTS),[1628401],1610612738.0,BOS,putback,,,White,D. White,,,,,Restricted Area,0-8 Center,0.37,Made,7.0,,,,,,,,,,,,,,,,,
149,PT00M03.30S,2023-03-06T01:10:03.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629011,,,1610612738,33,31,2023-03-06T01:10:11Z,1460000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (White 1 FT),"[1629011, 1628401]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,White,1628401.0
151,PT00M03.30S,2023-03-06T01:10:37.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628401,,,1610612738,34,31,2023-03-06T01:10:37Z,1480000,False,,,0,,D. White Free Throw 1 of 1 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2023-03-06T01:10:48.5Z,1,REGULAR,3pt,Jump Shot,[],1630540,36.48160315374508,68.62745098039215,1610612752,34,31,2023-03-06T01:11:07Z,1490000,False,-93.0,290.0,1,left,MISS M. McBride 30' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,30.5,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2023-03-06T01:10:50.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,34,31,2023-03-06T01:10:50Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,152.0,,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-03-06T01:10:51.9Z,1,REGULAR,period,end,[],0,,,1610612752,34,31,2023-03-06T01:10:51Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-03-06T01:11:45.4Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612752,34,31,2023-03-06T01:14:22Z,1520000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-03-06T01:11:45.4Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,34,31,2023-03-06T01:14:22Z,1530000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-03-06T01:11:45.4Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612752,34,31,2023-03-06T01:14:22Z,1540000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-03-06T01:11:45.4Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,34,31,2023-03-06T01:14:22Z,1550000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-03-06T01:14:27.0Z,2,REGULAR,period,start,[],0,,,1610612738,34,31,2023-03-06T01:14:27Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M48.00S,2023-03-06T01:14:40.2Z,2,REGULAR,turnover,out-of-bounds,[],203488,,,1610612738,34,31,2023-03-06T01:14:47Z,1570000,False,,,0,,M. Muscala bad pass out-of-bounds TURNOVER (1 TO),[203488],1610612738.0,BOS,bad pass,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,202035.0,,,,
161,PT11M35.00S,2023-03-06T01:15:03.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629628,25.312089356110377,64.2156862745098,1610612752,34,33,2023-03-06T01:15:10Z,1580000,False,-71.0,185.0,1,left,R. Barrett 19' step back Jump Shot (16 PTS),[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,19.86,Made,16.0,,,,,,,,,,,,,,,,,
162,PT11M18.00S,2023-03-06T01:15:21.4Z,2,REGULAR,3pt,Jump Shot,[],203488,67.49342969776609,54.90196078431373,1610612738,37,33,2023-03-06T01:15:33Z,1590000,False,25.0,253.0,1,right,M. Muscala 25' 3PT  (3 PTS) (S. Hauser 2 AST),"[203488, 1630573]",1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,25.43,Made,3.0,,,,,S. Hauser,1630573.0,2.0,,,,,,,,,,
164,PT10M58.00S,2023-03-06T01:15:41.1Z,2,REGULAR,3pt,Jump Shot,[],1630167,27.283180026281208,85.04901960784314,1610612752,37,33,2023-03-06T01:15:49Z,1610000,False,-175.0,204.0,1,left,MISS O. Toppin 26' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
