actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
343,PT00M04.20S,2022-12-22T01:34:24.0Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,41,70,2022-12-22T01:34:47Z,3300000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M04.20S,2022-12-22T01:34:24.0Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,41,70,2022-12-22T01:34:47Z,3310000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M04.20S,2022-12-22T01:34:24.0Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,41,70,2022-12-22T01:34:47Z,3320000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M04.20S,2022-12-22T01:34:24.0Z,2,REGULAR,substitution,in,[],204456,,,1610612754,41,70,2022-12-22T01:34:47Z,3330000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M04.20S,2022-12-22T01:34:57.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630169,,,1610612754,41,71,2022-12-22T01:34:57Z,3340000,False,,,0,,T. Haliburton Free Throw 1 of 1 (20 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
348,PT00M00.40S,2022-12-22T01:35:03.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,92.06636005256242,49.754901960784316,1610612738,43,71,2022-12-22T01:36:03Z,3350000,False,-1.0,22.0,1,right,R. Williams III cutting DUNK (6 PTS) (M. Brogdon 2 AST),"[1629057, 1627763]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.21,,,,,,,,M. Brogdon,1627763.0,2.0,,
350,PT00M00.00S,2022-12-22T01:35:09.0Z,2,REGULAR,period,end,[],0,,,1610612754,43,71,2022-12-22T01:35:09Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-12-22T01:49:55.9Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612754,43,71,2022-12-22T01:50:17Z,3380000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-12-22T01:49:55.9Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612754,43,71,2022-12-22T01:50:17Z,3390000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-12-22T01:49:55.9Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,43,71,2022-12-22T01:50:17Z,3400000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-12-22T01:49:55.9Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,43,71,2022-12-22T01:50:17Z,3410000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-12-22T01:49:55.9Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612754,43,71,2022-12-22T01:50:17Z,3420000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-12-22T01:49:55.9Z,3,REGULAR,substitution,in,['startperiod'],1630202,,,1610612754,43,71,2022-12-22T01:50:17Z,3430000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-12-22T01:49:55.9Z,3,REGULAR,substitution,in,['startperiod'],1629614,,,1610612754,43,71,2022-12-22T01:50:17Z,3440000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-12-22T01:49:55.9Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,43,71,2022-12-22T01:50:17Z,3450000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-12-22T01:50:17.3Z,3,REGULAR,period,start,[],0,,,1610612754,43,71,2022-12-22T01:50:17Z,3460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M38.00S,2022-12-22T01:50:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.72339027595268,59.31372549019608,1610612754,43,71,2022-12-22T01:52:58Z,3470000,False,47.0,16.0,1,right,MISS T. Haliburton cutting Layup,[1630169],1610612754.0,IND,cutting,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.92,,,,,,,,,,,,
362,PT11M37.00S,2022-12-22T01:50:41.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,43,71,2022-12-22T01:50:53Z,3480000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,361.0,,,,,,,,,,,
364,PT11M26.00S,2022-12-22T01:51:00.0Z,3,REGULAR,3pt,Jump Shot,[],201143,3.630091984231275,4.411764705882353,1610612738,46,71,2022-12-22T01:51:06Z,3500000,False,228.0,-18.0,1,left,A. Horford 3PT  (3 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,22.86,,,,,,,,J. Tatum,1628369.0,2.0,,
366,PT11M06.00S,2022-12-22T01:51:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,90.09526938239159,42.8921568627451,1610612754,46,71,2022-12-22T01:51:24Z,3520000,False,-36.0,41.0,1,right,MISS B. Hield driving Layup,[1627741],1610612754.0,IND,driving,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.39,,,,,,,,,,,,
367,PT11M04.00S,2022-12-22T01:51:21.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,46,71,2022-12-22T01:51:24Z,3530000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,366.0,3.0,3.0,0.0,,,,,,,,
368,PT10M57.00S,2022-12-22T01:51:28.9Z,3,REGULAR,3pt,Jump Shot,[],201143,29.38567674113009,77.20588235294117,1610612738,49,71,2022-12-22T01:51:33Z,3540000,False,-136.0,224.0,1,left,A. Horford 26' 3PT  (6 PTS) (J. Brown 1 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,26.18,,,,,,,,J. Brown,1627759.0,1.0,,
370,PT10M56.00S,2022-12-22T01:51:36.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,49,71,2022-12-22T01:51:36Z,3560000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M45.00S,2022-12-22T01:54:33.0Z,3,REGULAR,3pt,Jump Shot,[],1630174,69.99014454664915,72.30392156862744,1610612754,49,71,2022-12-22T01:54:40Z,3570000,False,112.0,230.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.52,,,,,,,,,,,,
372,PT10M43.00S,2022-12-22T01:54:35.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,49,71,2022-12-22T01:54:40Z,3580000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,371.0,3.0,3.0,0.0,,,,,,,,
373,PT10M31.00S,2022-12-22T01:54:48.8Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612738,49,71,2022-12-22T01:55:02Z,3590000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Brown 2 FT),"[1626167, 1627759]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,1830.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
375,PT10M31.00S,2022-12-22T01:55:16.7Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,50,71,2022-12-22T01:55:16Z,3610000,False,,,0,,J. Brown Free Throw 1 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
376,PT10M31.00S,2022-12-22T01:55:33.0Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,51,71,2022-12-22T01:55:33Z,3620000,False,,,0,,J. Brown Free Throw 2 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
377,PT10M09.00S,2022-12-22T01:55:58.5Z,3,REGULAR,2pt,Jump Shot,[],1629614,78.9257555847569,41.66666666666667,1610612754,51,73,2022-12-22T01:56:02Z,3630000,False,-42.0,146.0,1,right,A. Nembhard 15' pullup Jump Shot (4 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,,,,,,Made,4.0,15.15,,,,,,,,,,,,
378,PT10M04.00S,2022-12-22T01:56:03.8Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,51,73,2022-12-22T01:56:13Z,3640000,False,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 1630174]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Nesmith,1630174.0,,,,,
379,PT10M04.00S,2022-12-22T01:56:03.8Z,3,REGULAR,steal,,[],1630174,,,1610612754,51,73,2022-12-22T01:56:08Z,3650000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT10M02.00S,2022-12-22T01:56:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630174,94.03745072273325,43.38235294117647,1610612754,51,75,2022-12-22T01:56:19Z,3660000,False,-33.0,4.0,1,right,A. Nesmith Layup (11 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,3.33,,,,,,,,,,,,
381,PT09M51.00S,2022-12-22T01:56:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.543363994743759,52.450980392156865,1610612738,51,75,2022-12-22T01:56:24Z,3670000,False,-12.0,37.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.92,,,,,,,,,,,,
382,PT09M50.00S,2022-12-22T01:56:18.5Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,51,75,2022-12-22T01:56:31Z,3680000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,381.0,4.0,3.0,1.0,,,,,,,,
383,PT09M48.00S,2022-12-22T01:56:20.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,7.835085413929041,44.85294117647059,1610612738,53,75,2022-12-22T01:56:27Z,3690000,False,26.0,21.0,1,left,J. Tatum putback Layup (15 PTS),[1628369],1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,3.33,,,,,,,,,,,,
384,PT09M27.00S,2022-12-22T01:56:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,94.69448094612353,46.32352941176471,1610612754,53,75,2022-12-22T01:56:47Z,3700000,False,-18.0,-3.0,1,right,MISS A. Nembhard driving Layup,[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.86,,,,,,,,,,,,
385,PT09M25.00S,2022-12-22T01:56:43.5Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,53,75,2022-12-22T01:56:47Z,3710000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,384.0,4.0,4.0,0.0,,,,,,,,
387,PT09M10.00S,2022-12-22T01:57:21.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,10.200394218134035,47.30392156862745,1610612738,55,75,2022-12-22T01:57:25Z,3730000,False,13.0,43.0,1,left,J. Brown cutting DUNK (14 PTS) (P. Pritchard 2 AST),"[1627759, 1630202]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,4.55,,,,,,,,P. Pritchard,1630202.0,2.0,,
389,PT08M53.00S,2022-12-22T01:57:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,80.1084099868594,37.254901960784316,1610612754,55,75,2022-12-22T01:57:42Z,3750000,False,-64.0,134.0,1,right,MISS T. Haliburton 14' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,14.88,,,,,,,,,,,,
390,PT08M51.00S,2022-12-22T01:57:40.4Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,55,75,2022-12-22T01:57:42Z,3760000,False,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,389.0,4.0,4.0,0.0,,,,,,,,
391,PT08M46.00S,2022-12-22T01:57:46.1Z,3,REGULAR,turnover,bad pass,[],1628401,,,1610612738,55,75,2022-12-22T01:57:51Z,3770000,False,,,0,,D. White bad pass TURNOVER (3 TO),"[1628401, 1630174]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,3.0,Nesmith,1630174.0,,,,,
392,PT08M46.00S,2022-12-22T01:57:46.1Z,3,REGULAR,steal,,[],1630174,,,1610612754,55,75,2022-12-22T01:57:48Z,3780000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
393,PT08M39.00S,2022-12-22T01:57:52.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,90.75229960578186,4.166666666666666,1610612754,55,75,2022-12-22T01:58:01Z,3790000,False,-229.0,34.0,1,right,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.18,,,,,,,,,,,,
394,PT08M35.00S,2022-12-22T01:57:56.8Z,3,REGULAR,rebound,offensive,[],1629614,,,1610612754,55,75,2022-12-22T01:58:01Z,3800000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,,,393.0,3.0,2.0,1.0,,,,,,,,
395,PT08M31.00S,2022-12-22T01:58:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630169,91.80354796320631,45.83333333333333,1610612754,55,77,2022-12-22T01:58:05Z,3810000,False,-21.0,25.0,1,right,T. Haliburton driving reverse Layup (22 PTS) (A. Nembhard 2 AST),"[1630169, 1629614]",1610612754.0,IND,driving reverse,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,3.21,,,,,,,,A. Nembhard,1629614.0,2.0,,
397,PT08M14.00S,2022-12-22T01:58:17.1Z,3,REGULAR,3pt,Jump Shot,[],1630202,31.35676741130092,73.52941176470588,1610612738,55,77,2022-12-22T01:58:22Z,3830000,False,-118.0,242.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.93,,,,,,,,,,,,
398,PT08M12.00S,2022-12-22T01:58:19.1Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,55,77,2022-12-22T01:58:22Z,3840000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:4),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,397.0,5.0,4.0,1.0,,,,,,,,
399,PT08M01.00S,2022-12-22T01:58:30.0Z,3,REGULAR,2pt,Layup,[],1630169,78.79434954007884,39.950980392156865,1610612754,55,77,2022-12-22T01:58:38Z,3850000,False,-50.0,147.0,1,right,MISS T. Haliburton 15' driving Layup - blocked,"[1630169, 1628401]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.51,,,,,,,,,,,White,1628401.0
400,PT08M01.00S,2022-12-22T01:58:30.0Z,3,REGULAR,block,,[],1628401,,,1610612754,55,77,2022-12-22T01:58:32Z,3860000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
401,PT08M00.00S,2022-12-22T01:58:31.0Z,3,REGULAR,rebound,offensive,[],1630169,,,1610612754,55,77,2022-12-22T01:58:38Z,3870000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Center,,,,,,,,,399.0,2.0,1.0,1.0,,,,,,,,
402,PT07M51.00S,2022-12-22T01:58:40.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,86.41590013140605,64.95098039215686,1610612754,55,79,2022-12-22T01:58:45Z,3880000,False,75.0,75.0,1,right,T. Haliburton 10' turnaround fadeaway Jump Shot (24 PTS),[1630169],1610612754.0,IND,turnaround fadeaway,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,24.0,10.61,,,,,,,,,,,,
403,PT07M35.00S,2022-12-22T01:58:58.3Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612738,55,79,2022-12-22T01:59:09Z,3890000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (White 2 FT),"[1630174, 1628401]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Right,204059.0,3.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
405,PT07M35.00S,2022-12-22T01:59:26.7Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,56,79,2022-12-22T01:59:26Z,3910000,False,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
406,PT07M35.00S,2022-12-22T01:59:44.2Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,57,79,2022-12-22T01:59:44Z,3920000,False,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
407,PT07M30.00S,2022-12-22T01:59:53.7Z,3,REGULAR,foul,personal,[],1628401,,,1610612754,57,79,2022-12-22T01:59:58Z,3930000,False,,,0,,D. White personal FOUL (3 PF),"[1628401, 1629614]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,1627964.0,3.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,,,,
409,PT07M23.00S,2022-12-22T02:00:25.4Z,3,REGULAR,foul,offensive,[],1626167,,,1610612754,57,79,2022-12-22T02:00:37Z,3950000,False,,,0,,M. Turner offensive FOUL (4 PF),"[1626167, 1628401]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,1627964.0,4.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
411,PT07M23.00S,2022-12-22T02:00:25.4Z,3,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,57,79,2022-12-22T02:00:25Z,3970000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,1627964.0,,,,,,,,,,,,2.0,,,,,,,
412,PT07M23.00S,2022-12-22T02:00:49.1Z,3,REGULAR,substitution,out,[],1626167,,,1610612738,57,79,2022-12-22T02:01:00Z,3980000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M23.00S,2022-12-22T02:00:49.1Z,3,REGULAR,substitution,in,[],1630188,,,1610612738,57,79,2022-12-22T02:01:00Z,3990000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M03.00S,2022-12-22T02:01:16.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,7.703679369250986,95.09803921568627,1610612738,57,79,2022-12-22T02:01:20Z,4000000,False,-225.0,20.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.64,,,,,,,,,,,,
415,PT07M01.00S,2022-12-22T02:01:18.0Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,57,79,2022-12-22T02:01:20Z,4010000,False,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,,,,414.0,5.0,4.0,1.0,,,,,,,,
416,PT06M59.00S,2022-12-22T02:01:21.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630202,23.078186596583443,10.294117647058822,1610612738,60,79,2022-12-22T02:01:25Z,4020000,False,199.0,164.0,1,left,P. Pritchard 25' 3PT  (3 PTS) (A. Horford 3 AST),"[1630202, 201143]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.77,,,,,,,,A. Horford,201143.0,3.0,,
418,PT06M36.00S,2022-12-22T02:01:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,93.51182654402102,54.65686274509803,1610612754,60,81,2022-12-22T02:01:48Z,4040000,False,23.0,8.0,1,right,A. Nembhard cutting Layup (6 PTS) (T. Haliburton 6 AST),"[1629614, 1630169]",1610612754.0,IND,cutting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.48,,,,,,,,T. Haliburton,1630169.0,6.0,,
421,PT06M23.00S,2022-12-22T02:02:15.5Z,3,REGULAR,3pt,Jump Shot,[],201143,17.296320630749015,96.07843137254902,1610612738,60,81,2022-12-22T02:02:24Z,4070000,False,-230.0,110.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.54,,,,,,,,,,,,
422,PT06M21.00S,2022-12-22T02:02:17.5Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,60,81,2022-12-22T02:02:24Z,4080000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,421.0,1.0,0.0,1.0,,,,,,,,
423,PT06M13.00S,2022-12-22T02:02:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,8.623521681997373,54.166666666666664,1610612738,62,81,2022-12-22T02:02:31Z,4090000,False,-21.0,29.0,1,left,J. Tatum driving Layup (17 PTS) (P. Pritchard 3 AST),"[1628369, 1630202]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,3.54,,,,,,,,P. Pritchard,1630202.0,3.0,,
425,PT06M06.00S,2022-12-22T02:02:35.1Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612754,62,81,2022-12-22T02:02:51Z,4110000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Nesmith 2 FT),"[201143, 1630174]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,1830.0,2.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
428,PT06M06.00S,2022-12-22T02:04:16.4Z,3,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,62,82,2022-12-22T02:04:16Z,4140000,False,,,0,,A. Nesmith Free Throw 1 of 2 (12 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
429,PT06M06.00S,2022-12-22T02:04:31.9Z,3,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,62,83,2022-12-22T02:04:32Z,4150000,False,,,0,,A. Nesmith Free Throw 2 of 2 (13 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
430,PT05M55.00S,2022-12-22T02:04:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.09789750328515,56.86274509803921,1610612738,64,83,2022-12-22T02:04:48Z,4160000,False,-34.0,24.0,1,left,J. Tatum driving Layup (19 PTS) (D. White 3 AST),"[1628369, 1628401]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,4.16,,,,,,,,D. White,1628401.0,3.0,,
