actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
604,PT03M58.00S,2022-12-03T02:44:50.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629312,91.67214191852825,52.69607843137255,1610612748,97,100,2022-12-03T02:48:00Z,5910000,False,13.0,26.0,1,right,MISS H. Highsmith running Layup - blocked,"[1629312, 203935]",1610612748.0,MIA,,running,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,,,,Smart,203935.0
605,PT03M58.00S,2022-12-03T02:44:50.1Z,4,REGULAR,block,,[],203935,,,1610612748,97,100,2022-12-03T02:44:52Z,5920000,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
606,PT03M54.00S,2022-12-03T02:44:54.1Z,4,REGULAR,rebound,offensive,[],200768,,,1610612748,97,100,2022-12-03T02:45:03Z,5930000,False,,,0,,K. Lowry REBOUND (Off:2 Def:2),[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,604.0,4.0,2.0,2.0,,,,,,,,,,,,,
607,PT03M53.00S,2022-12-03T02:44:55.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",200768,92.46057818659659,49.50980392156863,1610612748,97,102,2022-12-03T02:45:06Z,5940000,False,-2.0,18.0,1,right,K. Lowry putback Layup (20 PTS),[200768],1610612748.0,MIA,,putback,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,20.0,,,,,,,,
608,PT03M42.00S,2022-12-03T02:45:06.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,17.16491458607096,39.21568627450981,1610612738,99,102,2022-12-03T02:45:10Z,5950000,False,54.0,109.0,1,left,J. Brown 12' floating Jump Shot (30 PTS),[1627759],1610612738.0,BOS,,floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.15,Made,,,,,,,,,30.0,,,,,,,,
609,PT03M42.00S,2022-12-03T02:45:15.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,99,102,2022-12-03T02:45:15Z,5960000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M22.00S,2022-12-03T02:46:54.5Z,4,REGULAR,2pt,Jump Shot,[],200768,83.78777923784494,25.735294117647058,1610612748,99,102,2022-12-03T02:46:58Z,5970000,False,-121.0,100.0,1,right,MISS K. Lowry 15' pullup Shot,[200768],1610612748.0,MIA,,pullup,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,15.71,Missed,,,,,,,,,,,,,,,,,
611,PT03M20.00S,2022-12-03T02:46:56.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,99,102,2022-12-03T02:46:58Z,5980000,False,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,610.0,10.0,8.0,2.0,,,,,,,,,,,,,
612,PT03M13.00S,2022-12-03T02:47:11.8Z,4,REGULAR,foul,personal,['2freethrow'],200768,,,1610612738,99,102,2022-12-03T02:47:25Z,5990000,False,,,0,,K. Lowry shooting personal FOUL (5 PF) (Tatum 2 FT),"[200768, 1628369]",1610612748.0,MIA,101284.0,shooting,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,,,,,,,5.0,0.0,Tatum,1628369.0,,,,,,,,,
614,PT03M13.00S,2022-12-03T02:47:33.8Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,100,102,2022-12-03T02:47:57Z,6010000,False,,,0,,J. Tatum Free Throw 1 of 2 (10 PTS),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,
615,PT03M13.00S,2022-12-03T02:47:33.8Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,100,102,2022-12-03T02:47:57Z,6020000,False,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,
616,PT03M13.00S,2022-12-03T02:47:33.8Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,100,102,2022-12-03T02:47:57Z,6030000,False,,,0,,K. Lowry REBOUND (Off:2 Def:3),[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,,,,,615.0,5.0,3.0,2.0,,,,,,,,,,,,,
617,PT02M57.00S,2022-12-03T02:48:04.7Z,4,REGULAR,3pt,Jump Shot,[],200768,65.91655716162943,32.84313725490196,1610612748,100,102,2022-12-03T02:49:17Z,6040000,False,-86.0,268.0,1,right,MISS K. Lowry 28' pullup 3PT,[200768],1610612748.0,MIA,,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,28.13,Missed,,,,,,,,,,,,,,,,,
618,PT02M55.00S,2022-12-03T02:48:06.7Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,100,102,2022-12-03T02:48:08Z,6050000,False,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,617.0,4.0,3.0,1.0,,,,,,,,,,,,,
619,PT02M35.00S,2022-12-03T02:48:26.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,7.5722733245729295,53.67647058823529,1610612738,102,102,2022-12-03T02:48:31Z,6060000,False,-18.0,19.0,1,left,G. Williams cutting DUNK (15 PTS) (A. Horford 3 AST),"[1629684, 201143]",1610612738.0,BOS,,cutting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,15.0,A. Horford,201143.0,3.0,,,,,
621,PT02M21.00S,2022-12-03T02:48:45.0Z,4,REGULAR,foul,personal,[],1627759,,,1610612748,102,102,2022-12-03T02:49:32Z,6080000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1628389]",1610612738.0,BOS,202053.0,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
623,PT02M09.00S,2022-12-03T02:49:21.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.51182654402102,50.49019607843137,1610612748,102,104,2022-12-03T02:49:26Z,6100000,False,2.0,8.0,1,right,B. Adebayo DUNK (22 PTS) (T. Herro 2 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,22.0,T. Herro,1629639.0,2.0,,,,,
625,PT01M52.00S,2022-12-03T02:49:37.6Z,4,REGULAR,3pt,Jump Shot,[],201143,7.046649145860711,2.941176470588235,1610612738,102,104,2022-12-03T02:49:43Z,6120000,False,235.0,14.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,
626,PT01M49.00S,2022-12-03T02:49:40.6Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,102,104,2022-12-03T02:49:43Z,6130000,False,,,0,,J. Butler REBOUND (Off:5 Def:8),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,,,625.0,13.0,8.0,5.0,,,,,,,,,,,,,
627,PT01M37.00S,2022-12-03T02:49:52.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,90.88370565045992,46.07843137254902,1610612748,102,104,2022-12-03T02:51:50Z,6140000,False,-20.0,33.0,1,right,MISS J. Butler driving floating Shot - blocked,"[202710, 1629684]",1610612748.0,MIA,,driving floating,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,Williams,1629684.0
628,PT01M37.00S,2022-12-03T02:49:52.9Z,4,REGULAR,block,,[],1629684,,,1610612748,102,104,2022-12-03T02:49:55Z,6150000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
629,PT01M33.00S,2022-12-03T02:49:56.9Z,4,REGULAR,rebound,offensive,[],202710,,,1610612748,102,104,2022-12-03T02:49:59Z,6160000,False,,,0,,J. Butler REBOUND (Off:6 Def:8),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,627.0,14.0,8.0,6.0,,,,,,,,,,,,,
630,PT01M32.00S,2022-12-03T02:49:57.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202710,91.5407358738502,49.01960784313725,1610612748,102,104,2022-12-03T02:50:04Z,6170000,False,-5.0,27.0,1,right,MISS J. Butler Jump Shot,[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,
631,PT01M30.00S,2022-12-03T02:49:59.2Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,102,104,2022-12-03T02:50:04Z,6180000,False,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,630.0,6.0,6.0,0.0,,,,,,,,,,,,,
632,PT01M21.00S,2022-12-03T02:50:08.7Z,4,REGULAR,3pt,Jump Shot,[],1629684,21.107095926412615,95.58823529411765,1610612738,105,104,2022-12-03T02:52:32Z,6190000,False,-228.0,146.0,1,left,G. Williams 27' 3PT pullup (18 PTS) (M. Smart 8 AST),"[1629684, 203935]",1610612738.0,BOS,,pullup,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,27.06,Made,,,,,,,,,18.0,M. Smart,203935.0,8.0,,,,,
634,PT01M09.00S,2022-12-03T02:50:30.0Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612748,105,104,2022-12-03T02:50:38Z,6210000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629684, 1628389]",1610612738.0,BOS,1628159.0,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,0.0,Adebayo,1628389.0,,,,,,,,,
636,PT01M09.00S,2022-12-03T02:51:01.6Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,105,105,2022-12-03T02:51:01Z,6230000,False,,,0,,B. Adebayo Free Throw 1 of 2 (23 PTS),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,23.0,,,,,,,,
637,PT01M09.00S,2022-12-03T02:51:21.5Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,105,106,2022-12-03T02:51:21Z,6240000,False,,,0,,B. Adebayo Free Throw 2 of 2 (24 PTS),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,
638,PT00M57.20S,2022-12-03T02:51:41.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.440867279894875,58.82352941176471,1610612738,105,106,2022-12-03T02:53:05Z,6250000,False,-44.0,17.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,
639,PT00M54.50S,2022-12-03T02:51:44.0Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,105,106,2022-12-03T02:51:57Z,6260000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:4),[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,638.0,4.0,4.0,0.0,,,,,,,,,,,,,
640,PT00M36.80S,2022-12-03T02:52:01.7Z,4,REGULAR,2pt,Jump Shot,[],202710,92.19776609724047,71.07843137254902,1610612748,105,108,2022-12-03T02:52:07Z,6270000,False,105.0,21.0,1,right,J. Butler 10' turnaround Jump Shot (19 PTS) (K. Lowry 4 AST),"[202710, 200768]",1610612748.0,MIA,,turnaround,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,10.74,Made,,,,,,,,,19.0,K. Lowry,200768.0,4.0,,,,,
642,PT00M36.50S,2022-12-03T02:52:07.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,105,108,2022-12-03T02:52:07Z,6290000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M36.50S,2022-12-03T02:52:39.3Z,4,REGULAR,substitution,out,[],1629639,,,1610612738,105,108,2022-12-03T02:53:21Z,6300000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M36.50S,2022-12-03T02:52:39.3Z,4,REGULAR,substitution,in,[],1628997,,,1610612738,105,108,2022-12-03T02:53:21Z,6310000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M29.10S,2022-12-03T02:53:49.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,7.178055190538765,48.77450980392157,1610612738,107,108,2022-12-03T02:53:53Z,6320000,False,6.0,15.0,1,left,J. Tatum driving DUNK (12 PTS) (G. Williams 2 AST),"[1628369, 1629684]",1610612738.0,BOS,,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,12.0,G. Williams,1629684.0,2.0,,,,,
651,PT00M19.10S,2022-12-03T02:54:06.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,107,108,2022-12-03T02:54:06Z,6340000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M19.10S,2022-12-03T02:55:02.1Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,107,108,2022-12-03T02:55:12Z,6350000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M19.10S,2022-12-03T02:55:02.1Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,107,108,2022-12-03T02:55:12Z,6360000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M19.10S,2022-12-03T02:55:36.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,107,108,2022-12-03T02:55:36Z,6370000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M05.60S,2022-12-03T02:57:15.3Z,4,REGULAR,2pt,Jump Shot,[],202710,78.4699408672799,22.817095588235293,1610612748,107,110,2022-12-03T02:57:32Z,6380000,False,-136.0,150.0,1,right,J. Butler 20' turnaround fadeaway Jump Shot (21 PTS),[202710],1610612748.0,MIA,,turnaround fadeaway,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,20.23,Made,,,,,,,,,21.0,,,,,,,,
657,PT00M05.10S,2022-12-03T02:57:23.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,107,110,2022-12-03T02:57:23Z,6390000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M05.10S,2022-12-03T02:58:13.3Z,4,REGULAR,substitution,out,[],1629639,,,1610612738,107,110,2022-12-03T02:58:29Z,6400000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M05.10S,2022-12-03T02:58:13.3Z,4,REGULAR,substitution,in,[],1628997,,,1610612738,107,110,2022-12-03T02:58:29Z,6410000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M02.30S,2022-12-03T02:58:55.8Z,4,REGULAR,3pt,Jump Shot,[],1627759,32.013797634691194,15.441176470588236,1610612738,110,110,2022-12-03T03:00:15Z,6420000,False,173.0,248.0,1,left,J. Brown 30' 3PT pullup (33 PTS) (M. Smart 9 AST),"[1627759, 203935]",1610612738.0,BOS,,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,30.26,Made,,,,,,,,,33.0,M. Smart,203935.0,9.0,,,,,
662,PT00M00.70S,2022-12-03T02:59:17.9Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,110,110,2022-12-03T02:59:23Z,6440000,False,,,0,,K. Lowry bad pass TURNOVER (4 TO),[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,4.0,,,,
663,PT00M00.00S,2022-12-03T02:59:40.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,39.24113009198423,80.88235294117648,1610612738,110,110,2022-12-03T02:59:45Z,6450000,False,-154.0,316.0,1,left,MISS J. Brown 35' 3PT,[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,35.21,Missed,,,,,,,,,,,,,,,,,
664,PT00M00.00S,2022-12-03T02:59:42.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,110,110,2022-12-03T02:59:42Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,Above the Break 3,24+ Left Center,,,663.0,,,,,,,,,,,,,,,,
665,PT00M00.00S,2022-12-03T02:59:48.7Z,4,REGULAR,period,end,[],0,,,1610612738,110,110,2022-12-03T02:59:48Z,6470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M00.00S,2022-12-03T03:00:44.9Z,5,OVERTIME,substitution,out,['startperiod'],1628997,,,1610612738,110,110,2022-12-03T03:02:22Z,6480000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M00.00S,2022-12-03T03:00:44.9Z,5,OVERTIME,substitution,in,['startperiod'],1629639,,,1610612738,110,110,2022-12-03T03:02:22Z,6490000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT05M00.00S,2022-12-03T03:02:54.5Z,5,OVERTIME,period,start,[],0,,,0,110,110,2022-12-03T03:02:54Z,6500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M57.00S,2022-12-03T03:02:56.9Z,5,OVERTIME,jumpball,recovered,[],200768,,,1610612748,110,110,2022-12-03T03:02:56Z,6520000,False,,,0,,Jump Ball B. Adebayo vs. A. Horford: Tip to K. Lowry,"[200768, 1628389, 201143]",1610612748.0,MIA,,startperiod,K. Lowry,200768.0,Lowry,K. Lowry,Adebayo,1628389.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,
673,PT04M44.00S,2022-12-03T03:03:09.4Z,5,OVERTIME,turnover,bad pass,[],1628389,,,1610612748,110,110,2022-12-03T03:17:48Z,6550000,False,,,0,,B. Adebayo bad pass TURNOVER (2 TO),"[1628389, 203935]",1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,2.0,Smart,203935.0,,
674,PT04M44.00S,2022-12-03T03:03:09.4Z,5,OVERTIME,steal,,[],203935,,,1610612738,110,110,2022-12-03T03:03:11Z,6560000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
675,PT04M29.00S,2022-12-03T03:03:24.1Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],203935,33.327858081471746,66.66666666666666,1610612738,110,110,2022-12-03T03:03:30Z,6570000,False,-83.0,261.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,27.38,Missed,,,,,,,,,,,,,,,,,
676,PT04M27.00S,2022-12-03T03:03:26.1Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612748,110,110,2022-12-03T03:03:30Z,6580000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,Above the Break 3,24+ Center,,,675.0,,,,,,,,,,,,,,,,
678,PT04M09.00S,2022-12-03T03:03:54.9Z,5,OVERTIME,2pt,Jump Shot,[],1629639,78.79434954007884,30.14705882352941,1610612748,110,110,2022-12-03T03:03:58Z,6600000,False,-99.0,147.0,1,right,MISS T. Herro 17' pullup Shot,[1629639],1610612748.0,MIA,,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,17.72,Missed,,,,,,,,,,,,,,,,,
679,PT04M06.00S,2022-12-03T03:03:57.9Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,110,110,2022-12-03T03:03:58Z,6610000,False,,,0,,J. Tatum REBOUND (Off:2 Def:9),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,678.0,11.0,9.0,2.0,,,,,,,,,,,,,
680,PT03M53.00S,2022-12-03T03:04:10.0Z,5,OVERTIME,2pt,Jump Shot,[],1627759,22.683968462549277,68.87254901960785,1610612738,112,110,2022-12-03T03:04:14Z,6620000,False,-94.0,161.0,1,left,J. Brown 18' pullup Jump Shot (35 PTS),[1627759],1610612738.0,BOS,,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,18.64,Made,,,,,,,,,35.0,,,,,,,,
681,PT03M35.00S,2022-12-03T03:04:28.8Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629312,83.52496714848883,50.98039215686274,1610612748,112,112,2022-12-03T03:04:35Z,6630000,False,5.0,102.0,1,right,H. Highsmith 10' driving floating Jump Shot (2 PTS) (T. Herro 3 AST),"[1629312, 1629639]",1610612748.0,MIA,,driving floating,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,10.25,Made,,,,,,,,,2.0,T. Herro,1629639.0,3.0,,,,,
683,PT03M12.00S,2022-12-03T03:04:50.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1627759,10.988830486202366,50.0,1610612738,112,112,2022-12-03T03:04:55Z,6650000,False,0.0,51.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 202710]",1610612738.0,BOS,,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,Butler,202710.0
684,PT03M12.00S,2022-12-03T03:04:50.5Z,5,OVERTIME,block,,[],202710,,,1610612738,112,112,2022-12-03T03:04:52Z,6660000,False,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
685,PT03M09.00S,2022-12-03T03:04:53.5Z,5,OVERTIME,rebound,defensive,[],1628389,,,1610612748,112,112,2022-12-03T03:04:55Z,6670000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,683.0,5.0,4.0,1.0,,,,,,,,,,,,,
686,PT02M57.00S,2022-12-03T03:05:06.2Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628389,84.31340341655716,58.82352941176471,1610612748,112,114,2022-12-03T03:05:10Z,6680000,False,44.0,95.0,1,right,B. Adebayo 10' turnaround Jump Shot (26 PTS),[1628389],1610612748.0,MIA,,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.47,Made,,,,,,,,,26.0,,,,,,,,
687,PT02M38.00S,2022-12-03T03:05:25.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628369,10.5946123521682,52.94117647058824,1610612738,112,114,2022-12-03T03:05:34Z,6690000,False,-15.0,47.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,
688,PT02M36.00S,2022-12-03T03:05:27.7Z,5,OVERTIME,rebound,offensive,[],1628369,,,1610612738,112,114,2022-12-03T03:05:34Z,6700000,False,,,0,,J. Tatum REBOUND (Off:3 Def:9),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,687.0,12.0,9.0,3.0,,,,,,,,,,,,,
689,PT02M34.00S,2022-12-03T03:05:29.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,7.30946123521682,52.20588235294118,1610612738,114,114,2022-12-03T03:05:37Z,6710000,False,-11.0,16.0,1,left,J. Tatum putback Layup (14 PTS),[1628369],1610612738.0,BOS,,putback,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,,14.0,,,,,,,,
690,PT02M19.00S,2022-12-03T03:05:45.4Z,5,OVERTIME,foul,offensive,[],1629639,,,1610612748,114,114,2022-12-03T03:06:01Z,6720000,False,,,0,,T. Herro charge offensive FOUL (2 PF),"[1629639, 1629684]",1610612748.0,MIA,1628159.0,charge,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2.0,0.0,Williams,1629684.0,,,,,,,,,
692,PT02M19.00S,2022-12-03T03:05:45.4Z,5,OVERTIME,turnover,offensive foul,[],1629639,,,1610612748,114,114,2022-12-03T03:05:45Z,6740000,False,,,0,,T. Herro offensive foul TURNOVER (5 TO),[1629639],1610612748.0,MIA,1628159.0,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,5.0,,,,
693,PT01M59.00S,2022-12-03T03:06:22.6Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,7.178055190538765,55.14705882352941,1610612738,114,114,2022-12-03T03:07:26Z,6750000,False,-26.0,15.0,1,left,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,
