actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
414,PT07M12.00S,2022-11-15T01:58:47.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201143,71.04139290407359,16.176470588235293,1610612738,71,80,2022-11-15T01:58:58Z,3960000,False,-169.0,220.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,27.72,Missed,Horford,A. Horford,,,,,,,,,,,,,,,,,,
415,PT07M10.00S,2022-11-15T01:58:49.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,71,80,2022-11-15T01:58:58Z,3970000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Giddey,J. Giddey,414.0,5.0,5.0,0.0,,,,,,,,,,,,,,
416,PT07M02.00S,2022-11-15T01:58:56.7Z,3,REGULAR,3pt,Jump Shot,[],1630197,34.247700394218136,57.35294117647059,1610612760,71,83,2022-11-15T01:59:01Z,3980000,False,-37.0,269.0,1,left,A. Pokusevski 27' 3PT  (16 PTS) (J. Giddey 4 AST),"[1630197, 1630581]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,27.19,Made,Pokusevski,A. Pokusevski,,,,,16.0,J. Giddey,1630581.0,4.0,,,,,,,,,,
418,PT07M01.00S,2022-11-15T01:59:03.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,71,83,2022-11-15T01:59:03Z,4000000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M55.00S,2022-11-15T02:02:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.24901445466492,55.14705882352941,1610612738,71,83,2022-11-15T02:02:07Z,4010000,False,26.0,11.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 1631114]",1610612738.0,BOS,driving,,,,,,Restricted Area,0-8 Center,2.8,Missed,Brown,J. Brown,,,,,,,,,,,,,,,,,Williams,1631114.0
423,PT06M55.00S,2022-11-15T02:02:01.2Z,3,REGULAR,block,,[],1631114,,,1610612738,71,83,2022-11-15T02:02:03Z,4020000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
424,PT06M52.00S,2022-11-15T02:02:04.2Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,71,83,2022-11-15T02:02:07Z,4030000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,422.0,3.0,3.0,0.0,,,,,,,,,,,,,,
425,PT06M40.00S,2022-11-15T02:02:16.4Z,3,REGULAR,3pt,Jump Shot,[],1631114,11.645860709592641,3.431372549019608,1610612760,71,83,2022-11-15T02:02:23Z,4040000,False,233.0,57.0,1,left,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,23.97,Missed,Williams,J. Williams,,,,,,,,,,,,,,,,,,
426,PT06M37.00S,2022-11-15T02:02:19.4Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,71,83,2022-11-15T02:02:23Z,4050000,False,,,0,,A. Horford REBOUND (Off:4 Def:3),[201143],1610612738.0,BOS,,,,,,,Right Corner 3,24+ Right,,,Horford,A. Horford,425.0,7.0,3.0,4.0,,,,,,,,,,,,,,
428,PT06M22.00S,2022-11-15T02:02:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.22667542706965,53.431372549019606,1610612738,71,83,2022-11-15T02:03:00Z,4070000,False,17.0,39.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,,,,Restricted Area,0-8 Center,4.3,Missed,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
429,PT06M20.00S,2022-11-15T02:02:55.3Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,71,83,2022-11-15T02:03:00Z,4080000,False,,,0,,A. Pokusevski REBOUND (Off:2 Def:7),[1630197],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Pokusevski,A. Pokusevski,428.0,9.0,7.0,2.0,,,,,,,,,,,,,,
430,PT06M16.00S,2022-11-15T02:03:04.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,71,83,2022-11-15T02:03:04Z,4090000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M16.00S,2022-11-15T02:05:33.7Z,3,REGULAR,substitution,out,[],1630197,,,1610612760,71,83,2022-11-15T02:05:52Z,4100000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
432,PT06M16.00S,2022-11-15T02:05:33.7Z,3,REGULAR,substitution,in,[],1630526,,,1610612760,71,83,2022-11-15T02:05:52Z,4110000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,
433,PT06M10.00S,2022-11-15T02:06:06.9Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612760,71,83,2022-11-15T02:06:11Z,4120000,False,,,0,,J. Giddey lost ball TURNOVER (3 TO),"[1630581, 1628369]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,Giddey,J. Giddey,,,,,,,,,,,,,,3.0,Tatum,1628369.0,,
434,PT06M10.00S,2022-11-15T02:06:06.9Z,3,REGULAR,steal,,[],1628369,,,1610612738,71,83,2022-11-15T02:06:09Z,4130000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),8-16 Center,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
435,PT06M02.00S,2022-11-15T02:06:14.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,93.64323258869908,53.67647058823529,1610612738,73,83,2022-11-15T02:06:20Z,4140000,False,18.0,7.0,1,right,J. Brown running Layup (20 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,1.98,Made,Brown,J. Brown,,,,,20.0,M. Smart,203935.0,4.0,,,,,,,,,,
437,PT05M50.00S,2022-11-15T02:06:25.8Z,3,REGULAR,3pt,Jump Shot,[],1629652,33.98488830486202,37.99019607843137,1610612760,73,86,2022-11-15T02:06:39Z,4160000,False,60.0,267.0,1,left,L. Dort 27' 3PT  (14 PTS) (S. Gilgeous-Alexander 7 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,27.37,Made,Dort,L. Dort,,,,,14.0,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,,,,
439,PT05M32.00S,2022-11-15T02:06:43.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201143,86.67871222076215,50.73529411764706,1610612738,73,86,2022-11-15T02:06:47Z,4180000,False,4.0,73.0,1,right,MISS A. Horford 7' driving Hook,[201143],1610612738.0,BOS,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,Horford,A. Horford,,,,,,,,,,,,,,,,,,
440,PT05M31.00S,2022-11-15T02:06:44.3Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,73,86,2022-11-15T02:06:47Z,4190000,False,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Giddey,J. Giddey,439.0,6.0,6.0,0.0,,,,,,,,,,,,,,
441,PT05M18.00S,2022-11-15T02:06:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.886333771353483,54.65686274509803,1610612760,73,86,2022-11-15T02:07:02Z,4200000,False,-23.0,31.0,1,left,MISS L. Dort driving reverse Layup,[1629652],1610612760.0,OKC,driving reverse,,,,,,Restricted Area,0-8 Center,3.88,Missed,Dort,L. Dort,,,,,,,,,,,,,,,,,,
442,PT05M16.00S,2022-11-15T02:07:00.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,73,86,2022-11-15T02:07:02Z,4210000,False,,,0,,A. Horford REBOUND (Off:4 Def:4),[201143],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Horford,A. Horford,441.0,8.0,4.0,4.0,,,,,,,,,,,,,,
443,PT05M06.00S,2022-11-15T02:07:09.7Z,3,REGULAR,3pt,Jump Shot,[],1630202,71.69842312746385,20.098039215686274,1610612738,73,86,2022-11-15T02:07:13Z,4220000,False,-150.0,214.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,26.06,Missed,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
444,PT05M04.00S,2022-11-15T02:07:11.7Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,73,86,2022-11-15T02:07:13Z,4230000,False,,,0,,L. Dort REBOUND (Off:2 Def:3),[1629652],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Dort,L. Dort,443.0,5.0,3.0,2.0,,,,,,,,,,,,,,
445,PT04M57.00S,2022-11-15T02:07:19.0Z,3,REGULAR,turnover,lost ball,[],1629652,,,1610612760,73,86,2022-11-15T02:07:22Z,4240000,False,,,0,,L. Dort lost ball TURNOVER (1 TO),"[1629652, 1628369]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,Dort,L. Dort,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,
446,PT04M57.00S,2022-11-15T02:07:19.0Z,3,REGULAR,steal,,[],1628369,,,1610612738,73,86,2022-11-15T02:07:36Z,4250000,False,,,0,,J. Tatum STEAL (3 STL),[1628369],1610612738.0,BOS,,,,,,,Mid-Range,16-24 Left Center,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
447,PT04M53.00S,2022-11-15T02:07:23.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,92.06636005256242,54.166666666666664,1610612738,73,86,2022-11-15T02:07:34Z,4260000,False,21.0,22.0,1,right,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,3.03,Missed,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
448,PT04M51.00S,2022-11-15T02:07:25.3Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,73,86,2022-11-15T02:07:25Z,4270000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:0),[1630202],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Pritchard,P. Pritchard,447.0,3.0,0.0,3.0,,,,,,,,,,,,,,
449,PT04M45.00S,2022-11-15T02:07:34.5Z,3,REGULAR,turnover,traveling,[],203935,,,1610612738,73,86,2022-11-15T02:07:39Z,4280000,False,,,0,,M. Smart traveling TURNOVER (2 TO),[203935],1610612738.0,BOS,,,,,,,Mid-Range,16-24 Left Center,,,Smart,M. Smart,,,,,,,,,101284.0,,,,,2.0,,,,
450,PT04M45.00S,2022-11-15T02:07:41.4Z,3,REGULAR,substitution,out,[],1628369,,,1610612760,73,86,2022-11-15T02:07:57Z,4290000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,,,,,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
451,PT04M45.00S,2022-11-15T02:07:41.4Z,3,REGULAR,substitution,out,[],1630202,,,1610612760,73,86,2022-11-15T02:07:57Z,4300000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,,,,,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
452,PT04M45.00S,2022-11-15T02:07:41.4Z,3,REGULAR,substitution,out,[],201143,,,1610612760,73,86,2022-11-15T02:07:57Z,4310000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,,,,,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,
453,PT04M45.00S,2022-11-15T02:07:41.4Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,73,86,2022-11-15T02:07:57Z,4320000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
454,PT04M45.00S,2022-11-15T02:07:41.4Z,3,REGULAR,substitution,in,[],1628401,,,1610612760,73,86,2022-11-15T02:07:57Z,4330000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,,,,,,,,White,D. White,,,,,,,,,,,,,,,,,,
455,PT04M45.00S,2022-11-15T02:07:41.4Z,3,REGULAR,substitution,in,[],1629684,,,1610612760,73,86,2022-11-15T02:07:57Z,4340000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
456,PT04M45.00S,2022-11-15T02:07:41.4Z,3,REGULAR,substitution,in,[],1630573,,,1610612760,73,86,2022-11-15T02:07:57Z,4350000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,,,,,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,
457,PT04M45.00S,2022-11-15T02:07:41.4Z,3,REGULAR,substitution,in,[],1630598,,,1610612760,73,86,2022-11-15T02:07:57Z,4360000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
458,PT04M33.00S,2022-11-15T02:08:15.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631114,8.229303547963205,59.31372549019608,1610612760,73,88,2022-11-15T02:08:24Z,4370000,False,-47.0,25.0,1,left,J. Williams driving Layup (14 PTS),[1631114],1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.28,Made,Williams,J. Williams,,,,,14.0,,,,,,,,,,,,,
459,PT04M33.00S,2022-11-15T02:08:22.8Z,3,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612760,73,88,2022-11-15T02:08:31Z,4380000,False,,,0,,J. Brown shooting personal FOUL (3 PF) (Williams 1 FT),"[1627759, 1631114]",1610612738.0,BOS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Brown,J. Brown,,,,,,,,,1627534.0,3.0,0.0,Williams,1631114.0,,,,,
461,PT04M33.00S,2022-11-15T02:08:40.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631114,,,1610612760,73,88,2022-11-15T02:08:46Z,4400000,False,,,0,,MISS J. Williams Free Throw 1 of 1,[1631114],1610612760.0,OKC,,,,,,,,,,Missed,Williams,J. Williams,,,,,,,,,,,,,,,,,,
462,PT04M33.00S,2022-11-15T02:08:40.8Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,73,88,2022-11-15T02:08:46Z,4410000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,,,,,,,,Hauser,S. Hauser,461.0,1.0,1.0,0.0,,,,,,,,,,,,,,
463,PT04M22.00S,2022-11-15T02:08:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,86.67871222076215,56.372549019607845,1610612738,75,88,2022-11-15T02:08:56Z,4420000,False,32.0,73.0,1,right,M. Smart 7' pullup Jump Shot (9 PTS),[203935],1610612738.0,BOS,pullup,,,,,,In The Paint (Non-RA),0-8 Center,7.94,Made,Smart,M. Smart,,,,,9.0,,,,,,,,,,,,,
464,PT04M11.00S,2022-11-15T02:09:01.9Z,3,REGULAR,2pt,Jump Shot,[],1628983,25.57490144546649,32.59803921568628,1610612760,75,90,2022-11-15T02:09:08Z,4430000,False,87.0,188.0,1,left,S. Gilgeous-Alexander 20' step back Jump Shot (25 PTS),[1628983],1610612760.0,OKC,step back,,,,,,Mid-Range,16-24 Right Center,20.71,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.0,,,,,,,,,,,,,
465,PT03M56.00S,2022-11-15T02:09:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.19776609724047,53.92156862745098,1610612738,77,90,2022-11-15T02:09:21Z,4440000,False,20.0,21.0,1,right,D. White driving finger roll Layup (7 PTS) (J. Brown 5 AST),"[1628401, 1627759]",1610612738.0,BOS,driving finger roll,,,,,,Restricted Area,0-8 Center,2.86,Made,White,D. White,,,,,7.0,J. Brown,1627759.0,5.0,,,,,,,,,,
467,PT03M40.00S,2022-11-15T02:09:33.6Z,3,REGULAR,turnover,lost ball,[],1630598,,,1610612760,77,90,2022-11-15T02:09:38Z,4460000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 1630573]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,1.0,Hauser,1630573.0,,
468,PT03M40.00S,2022-11-15T02:09:33.6Z,3,REGULAR,steal,,[],1630573,,,1610612738,77,90,2022-11-15T02:23:53Z,4470000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,,,,Mid-Range,16-24 Left Center,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,
469,PT03M37.00S,2022-11-15T02:09:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203935,93.51182654402102,52.94117647058824,1610612738,79,90,2022-11-15T02:09:44Z,4480000,False,15.0,8.0,1,right,M. Smart running Layup (11 PTS),[203935],1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,1.7,Made,Smart,M. Smart,,,,,11.0,,,,,,,,,,,,,
470,PT03M37.00S,2022-11-15T02:09:47.4Z,3,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612738,79,90,2022-11-15T02:09:53Z,4490000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Smart 1 FT),"[1630581, 203935]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Giddey,J. Giddey,,,,,,,,,101284.0,2.0,0.0,Smart,203935.0,,,,,
472,PT03M37.00S,2022-11-15T02:10:00.3Z,3,REGULAR,substitution,out,[],1630581,,,1610612738,79,90,2022-11-15T02:10:02Z,4510000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
473,PT03M37.00S,2022-11-15T02:10:00.3Z,3,REGULAR,substitution,in,[],1630197,,,1610612738,79,90,2022-11-15T02:10:02Z,4520000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
474,PT03M37.00S,2022-11-15T02:10:20.3Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203935,,,1610612738,80,90,2022-11-15T02:10:20Z,4530000,False,,,0,,M. Smart Free Throw 1 of 1 (12 PTS),[203935],1610612738.0,BOS,,,,,,,,,,Made,Smart,M. Smart,,,,,12.0,,,,,,,,,,,,,
475,PT03M26.00S,2022-11-15T02:10:32.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,13.485545335085414,37.00980392156863,1610612760,80,90,2022-11-15T02:10:44Z,4540000,False,65.0,74.0,1,left,MISS A. Pokusevski 9' driving floating bank Shot,[1630197],1610612760.0,OKC,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Right,9.87,Missed,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
476,PT03M24.00S,2022-11-15T02:10:34.7Z,3,REGULAR,rebound,offensive,[],1630598,,,1610612760,80,90,2022-11-15T02:10:44Z,4550000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:0),[1630598],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Right,,,Wiggins,A. Wiggins,475.0,2.0,0.0,2.0,,,,,,,,,,,,,,
477,PT03M24.00S,2022-11-15T02:10:39.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630598,5.590000152587891,50.0,1610612760,80,92,2022-11-15T02:10:53Z,4560000,False,0.0,0.0,1,left,A. Wiggins tip DUNK (2 PTS),[1630598],1610612760.0,OKC,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Wiggins,A. Wiggins,,,,,2.0,,,,,,,,,,,,,
478,PT03M18.00S,2022-11-15T02:10:42.4Z,3,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612738,80,92,2022-11-15T02:10:58Z,4570000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Brown 2 FT),"[1630526, 1627759]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,203177.0,1.0,0.0,Brown,1627759.0,,,,,
480,PT03M18.00S,2022-11-15T02:11:08.1Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,80,92,2022-11-15T02:11:08Z,4590000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,,,,,,,Missed,Brown,J. Brown,,,,,,,,,,,,,,,,,,
481,PT03M18.00S,2022-11-15T02:11:08.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,80,92,2022-11-15T02:11:08Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,,
482,PT03M18.00S,2022-11-15T02:11:23.9Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,81,92,2022-11-15T02:11:24Z,4610000,False,,,0,,J. Brown Free Throw 2 of 2 (21 PTS),[1627759],1610612738.0,BOS,,,,,,,,,,Made,Brown,J. Brown,,,,,21.0,,,,,,,,,,,,,
483,PT03M11.00S,2022-11-15T02:11:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.017739816031538,47.30392156862745,1610612760,81,92,2022-11-15T02:11:42Z,4620000,False,13.0,32.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1630573]",1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,3.5,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,Hauser,1630573.0
484,PT03M11.00S,2022-11-15T02:11:31.5Z,3,REGULAR,block,,[],1630573,,,1610612760,81,92,2022-11-15T02:11:42Z,4630000,False,,,0,,S. Hauser BLOCK (1 BLK),[1630573],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,
485,PT03M09.00S,2022-11-15T02:11:33.5Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,81,92,2022-11-15T02:11:42Z,4640000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,483.0,4.0,3.0,1.0,,,,,,,,,,,,,,
486,PT03M02.00S,2022-11-15T02:11:42.7Z,3,REGULAR,turnover,traveling,[],1630197,,,1610612760,81,92,2022-11-15T02:11:47Z,4650000,False,,,0,,A. Pokusevski traveling TURNOVER (2 TO),[1630197],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Pokusevski,A. Pokusevski,,,,,,,,,101284.0,,,,,2.0,,,,
487,PT02M56.00S,2022-11-15T02:11:57.6Z,3,REGULAR,foul,personal,[],1630197,,,1610612738,81,92,2022-11-15T02:12:06Z,4660000,False,,,0,,A. Pokusevski personal FOUL (4 PF),"[1630197, 1629684]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,Pokusevski,A. Pokusevski,,,,,,,,,101284.0,4.0,0.0,Williams,1629684.0,,,,,
489,PT02M49.00S,2022-11-15T02:12:28.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,87.59855453350855,96.81372549019608,1610612738,81,92,2022-11-15T02:12:32Z,4680000,False,234.0,64.0,1,right,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,,,,Right Corner 3,24+ Right,24.27,Missed,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,
490,PT02M47.00S,2022-11-15T02:12:30.4Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,81,92,2022-11-15T02:12:32Z,4690000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[1630598],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Wiggins,A. Wiggins,489.0,3.0,1.0,2.0,,,,,,,,,,,,,,
492,PT02M41.00S,2022-11-15T02:12:44.3Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612760,81,92,2022-11-15T02:12:57Z,4710000,False,,,0,,M. Smart shooting personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[203935, 1628983]",1610612738.0,BOS,shooting,,,,,,Mid-Range,8-16 Left,,,Smart,M. Smart,,,,,,,,,101284.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
494,PT02M41.00S,2022-11-15T02:13:01.1Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,81,93,2022-11-15T02:13:01Z,4730000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.0,,,,,,,,,,,,,
495,PT02M41.00S,2022-11-15T02:13:09.8Z,3,REGULAR,substitution,out,[],203935,,,1610612760,81,93,2022-11-15T02:13:12Z,4740000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
496,PT02M41.00S,2022-11-15T02:13:09.8Z,3,REGULAR,substitution,in,[],1630202,,,1610612760,81,93,2022-11-15T02:13:12Z,4750000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,,,,,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
497,PT02M41.00S,2022-11-15T02:13:16.8Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,81,94,2022-11-15T02:13:16Z,4760000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (27 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.0,,,,,,,,,,,,,
