actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
573,PT06M57.00S,2023-11-12T22:00:22.8Z,4,REGULAR,rebound,defensive,[],203915,,,1610612751,82,82,2023-11-12T22:00:23Z,5590000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,571.0,4.0,4.0,0.0,,,,,,,,,,,,,,
574,PT06M55.00S,2023-11-12T22:00:24.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,72.09264126149803,20.34313725490196,1610612751,82,82,2023-11-12T22:01:54Z,5600000,False,-148.0,210.0,1,right,MISS D. Finney-Smith 25' running 3PT,[1627827],1610612751.0,BKN,running,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
575,PT06M52.00S,2023-11-12T22:00:27.6Z,4,REGULAR,rebound,offensive,[],1626220,,,1610612751,82,82,2023-11-12T22:01:55Z,5610000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,574.0,6.0,5.0,1.0,,,,,,,,,,,,,,
586,PT06M50.00S,2023-11-12T22:00:30.0Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612751,82,82,2023-11-12T22:02:03Z,5615000,False,,,0,,R. O'Neale bad pass TURNOVER (2 TO),"[1626220, 1630557]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Kispert,1630557.0,,,,,,,,,
587,PT06M50.00S,2023-11-12T22:00:30.0Z,4,REGULAR,steal,,[],1630557,,,1610612764,82,82,2023-11-12T22:01:37Z,5617500,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT06M44.00S,2023-11-12T22:00:35.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641731,5.469776609724048,3.431372549019608,1610612764,82,85,2023-11-12T22:01:37Z,5620000,False,233.0,-1.0,1,left,B. Coulibaly 3PT running (18 PTS) (D. Avdija 2 AST),"[1641731, 1630166]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,,,,,,,,,,,18.0,D. Avdija,1630166.0,2.0
577,PT06M34.00S,2023-11-12T22:00:45.1Z,4,REGULAR,3pt,Jump Shot,[],203915,66.5735873850197,60.049019607843135,1610612751,82,85,2023-11-12T22:00:57Z,5630000,False,50.0,262.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
578,PT06M31.00S,2023-11-12T22:00:47.9Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612751,82,85,2023-11-12T22:00:47Z,5640000,False,,,0,,M. Bridges REBOUND (Off:4 Def:7),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,577.0,11.0,7.0,4.0,,,,,,,,,,,,,,
579,PT06M30.00S,2023-11-12T22:00:49.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,70.12155059132719,23.774509803921568,1610612751,82,85,2023-11-12T22:01:00Z,5650000,False,-131.0,228.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
580,PT06M27.00S,2023-11-12T22:00:52.1Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,82,85,2023-11-12T22:01:00Z,5660000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,579.0,5.0,4.0,1.0,,,,,,,,,,,,,,
582,PT06M09.00S,2023-11-12T22:01:13.8Z,4,REGULAR,foul,personal,[],1627827,,,1610612764,82,85,2023-11-12T22:01:20Z,5670000,False,,,0,,D. Finney-Smith personal FOUL (4 PF),"[1627827, 1630166]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1627524.0,4.0,0.0,Avdija,1630166.0,,,,
584,PT06M09.00S,2023-11-12T22:01:27.5Z,4,REGULAR,substitution,out,[],1630549,,,1610612764,82,85,2023-11-12T22:01:31Z,5690000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M09.00S,2023-11-12T22:01:27.5Z,4,REGULAR,substitution,in,[],1629651,,,1610612764,82,85,2023-11-12T22:01:31Z,5700000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M07.00S,2023-11-12T22:01:47.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612764,82,85,2023-11-12T22:02:01Z,5710000,False,,,0,,D. Finney-Smith personal FOUL (5 PF) (Gallinari 2 FT),"[1627827, 201568]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1627524.0,5.0,0.0,Gallinari,201568.0,,,,
590,PT06M07.00S,2023-11-12T22:02:13.2Z,4,REGULAR,freethrow,1 of 2,[],201568,,,1610612764,82,86,2023-11-12T22:02:13Z,5730000,False,,,0,,D. Gallinari Free Throw 1 of 2 (11 PTS),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
591,PT06M07.00S,2023-11-12T22:02:28.0Z,4,REGULAR,freethrow,2 of 2,[],201568,,,1610612764,82,87,2023-11-12T22:02:28Z,5740000,False,,,0,,D. Gallinari Free Throw 2 of 2 (12 PTS),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
592,PT05M56.00S,2023-11-12T22:02:43.4Z,4,REGULAR,foul,personal,[],1630166,,,1610612751,82,87,2023-11-12T22:03:02Z,5750000,False,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1629651]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202026.0,2.0,1.0,Claxton,1629651.0,,,,
594,PT05M56.00S,2023-11-12T22:02:55.1Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,82,87,2023-11-12T22:03:00Z,5770000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M56.00S,2023-11-12T22:02:55.1Z,4,REGULAR,substitution,out,[],201568,,,1610612751,82,87,2023-11-12T22:03:00Z,5780000,False,,,0,,SUB out: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M56.00S,2023-11-12T22:02:55.1Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,82,87,2023-11-12T22:03:00Z,5790000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M56.00S,2023-11-12T22:02:55.1Z,4,REGULAR,substitution,in,[],1628398,,,1610612751,82,87,2023-11-12T22:03:00Z,5800000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M45.00S,2023-11-12T22:03:21.4Z,4,REGULAR,3pt,Jump Shot,[],1628969,74.32654402102497,16.42156862745098,1610612751,85,87,2023-11-12T22:03:25Z,5810000,False,-168.0,189.0,1,right,M. Bridges 25' 3PT  (21 PTS) (R. O'Neale 2 AST),"[1628969, 1626220]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.27,Made,,,,,,,,,,,,,,,21.0,R. O'Neale,1626220.0,2.0
600,PT05M31.00S,2023-11-12T22:03:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630166,28.597240473061763,74.50980392156863,1610612764,85,87,2023-11-12T22:03:39Z,5830000,False,-123.0,216.0,1,left,MISS D. Avdija 24' pullup 3PT,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
601,PT05M28.00S,2023-11-12T22:03:37.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,85,87,2023-11-12T22:03:39Z,5840000,False,,,0,,N. Claxton REBOUND (Off:4 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,600.0,12.0,8.0,4.0,,,,,,,,,,,,,,
602,PT05M16.00S,2023-11-12T22:03:49.3Z,4,REGULAR,3pt,Jump Shot,[],1629661,70.77858081471747,20.098039215686274,1610612751,85,87,2023-11-12T22:04:44Z,5850000,False,-150.0,222.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
603,PT05M14.00S,2023-11-12T22:03:51.3Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,85,87,2023-11-12T22:03:53Z,5860000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:5),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,602.0,6.0,5.0,1.0,,,,,,,,,,,,,,
604,PT05M02.00S,2023-11-12T22:04:04.3Z,4,REGULAR,turnover,bad pass,[],1641731,,,1610612764,85,87,2023-11-12T22:04:12Z,5870000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 203915]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,Dinwiddie,203915.0,,,,,,,,,
605,PT05M02.00S,2023-11-12T22:04:04.3Z,4,REGULAR,steal,,[],203915,,,1610612751,85,87,2023-11-12T22:04:06Z,5880000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT04M58.00S,2023-11-12T22:04:08.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629661,94.30026281208936,50.98039215686274,1610612751,87,87,2023-11-12T22:06:22Z,5890000,False,5.0,1.0,1,right,C. Johnson running Layup (9 PTS) (R. O'Neale 3 AST),"[1629661, 1626220]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,,,,,,,,,,,9.0,R. O'Neale,1626220.0,3.0
608,PT04M58.00S,2023-11-12T22:04:15.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,87,87,2023-11-12T22:04:15Z,5910000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M58.00S,2023-11-12T22:04:16.4Z,4,REGULAR,substitution,out,[],1629013,,,1610612764,87,87,2023-11-12T22:06:56Z,5920000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M58.00S,2023-11-12T22:04:16.4Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,87,87,2023-11-12T22:06:56Z,5930000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M58.00S,2023-11-12T22:04:16.4Z,4,REGULAR,substitution,in,[],1626145,,,1610612764,87,87,2023-11-12T22:06:56Z,5940000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M58.00S,2023-11-12T22:04:16.4Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,87,87,2023-11-12T22:06:56Z,5950000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M41.00S,2023-11-12T22:07:29.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,31.225361366622867,49.754901960784316,1610612764,87,90,2023-11-12T22:07:33Z,5960000,False,1.0,241.0,1,left,J. Poole 24' 3PT step back (12 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,24.1,Made,,,,,,,,,,,,,,,12.0,,,
614,PT04M25.00S,2023-11-12T22:07:43.8Z,4,REGULAR,3pt,Jump Shot,[],1628969,88.91261498028909,96.07843137254902,1610612751,87,90,2023-11-12T22:07:48Z,5970000,False,230.0,52.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
615,PT04M23.00S,2023-11-12T22:07:45.8Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,87,90,2023-11-12T22:07:48Z,5980000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:6),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,614.0,7.0,6.0,1.0,,,,,,,,,,,,,,
616,PT04M08.00S,2023-11-12T22:08:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,4.944152431011826,53.67647058823529,1610612764,87,92,2023-11-12T22:08:07Z,5990000,False,-18.0,-6.0,1,left,K. Kuzma reverse Layup (15 PTS) (D. Avdija 3 AST),"[1628398, 1630166]",1610612764.0,WAS,reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,,,,,,,15.0,D. Avdija,1630166.0,3.0
618,PT03M53.00S,2023-11-12T22:08:17.1Z,4,REGULAR,3pt,Jump Shot,[],1629661,65.1281208935611,47.30392156862745,1610612751,87,92,2023-11-12T22:08:21Z,6010000,False,-13.0,275.0,1,right,MISS C. Johnson 27' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,27.56,Missed,,,,,,,,,,,,,,,,,,
619,PT03M50.00S,2023-11-12T22:08:20.1Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612764,87,92,2023-11-12T22:08:21Z,6020000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,618.0,1.0,1.0,0.0,,,,,,,,,,,,,,
620,PT03M34.00S,2023-11-12T22:08:35.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,30.305519053876477,72.79411764705883,1610612764,87,92,2023-11-12T22:08:40Z,6030000,False,-114.0,232.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
621,PT03M29.00S,2023-11-12T22:08:40.8Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,87,92,2023-11-12T22:08:40Z,6040000,False,,,0,,M. Bridges REBOUND (Off:4 Def:8),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,620.0,12.0,8.0,4.0,,,,,,,,,,,,,,
622,PT03M25.00S,2023-11-12T22:08:47.9Z,4,REGULAR,foul,personal,[],1629673,,,1610612751,87,92,2023-11-12T22:09:17Z,6050000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1629651]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202058.0,2.0,0.0,Claxton,1629651.0,,,,
624,PT03M25.00S,2023-11-12T22:09:02.5Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,87,92,2023-11-12T22:09:06Z,6070000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M25.00S,2023-11-12T22:09:02.5Z,4,REGULAR,substitution,in,[],1627827,,,1610612751,87,92,2023-11-12T22:09:06Z,6080000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M09.00S,2023-11-12T22:09:30.1Z,4,REGULAR,3pt,Jump Shot,[],1629661,95.6143232588699,94.85294117647058,1610612751,90,92,2023-11-12T22:09:34Z,6090000,False,224.0,-11.0,1,right,C. Johnson 3PT  (12 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,22.46,Made,,,,,,,,,,,,,,,12.0,M. Bridges,1628969.0,2.0
628,PT03M07.00S,2023-11-12T22:09:36.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,90,92,2023-11-12T22:09:39Z,6110000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M07.00S,2023-11-12T22:09:51.8Z,4,REGULAR,substitution,out,[],1627827,,,1610612764,90,92,2023-11-12T22:11:02Z,6120000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M07.00S,2023-11-12T22:09:51.8Z,4,REGULAR,substitution,in,[],1629651,,,1610612764,90,92,2023-11-12T22:11:02Z,6130000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M50.00S,2023-11-12T22:11:28.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.09789750328515,50.73529411764706,1610612764,90,92,2023-11-12T22:11:35Z,6140000,False,-4.0,24.0,1,left,MISS D. Avdija driving finger roll Layup - blocked,"[1630166, 1629651]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,
632,PT02M50.00S,2023-11-12T22:11:28.6Z,4,REGULAR,block,,[],1629651,,,1610612764,90,92,2023-11-12T22:11:30Z,6150000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
633,PT02M48.00S,2023-11-12T22:11:30.6Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612764,90,92,2023-11-12T22:11:35Z,6160000,False,,,0,,D. Avdija REBOUND (Off:2 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,631.0,9.0,7.0,2.0,,,,,,,,,,,,,,
634,PT02M46.00S,2023-11-12T22:11:33.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,28.07161629434954,22.794117647058822,1610612764,90,92,2023-11-12T22:11:38Z,6170000,False,136.0,211.0,1,left,MISS K. Kuzma 25' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
635,PT02M46.00S,2023-11-12T22:11:33.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,90,92,2023-11-12T22:11:38Z,6180000,False,,,0,,N. Claxton REBOUND (Off:4 Def:9),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,634.0,13.0,9.0,4.0,,,,,,,,,,,,,,
636,PT02M38.00S,2023-11-12T22:11:40.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,75.90341655716163,12.254901960784313,1610612751,90,92,2023-11-12T22:11:46Z,6190000,False,-189.0,174.0,1,right,MISS C. Johnson 25' running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
637,PT02M34.00S,2023-11-12T22:11:44.5Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612764,90,92,2023-11-12T22:11:46Z,6200000,False,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,636.0,5.0,5.0,0.0,,,,,,,,,,,,,,
638,PT02M30.00S,2023-11-12T22:11:48.9Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612764,90,92,2023-11-12T22:11:54Z,6210000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1628969]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,Bridges,1628969.0,,,,,,,,,
639,PT02M30.00S,2023-11-12T22:11:48.9Z,4,REGULAR,steal,,[],1628969,,,1610612751,90,92,2023-11-12T22:11:51Z,6220000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
640,PT02M26.00S,2023-11-12T22:11:53.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628969,93.9060446780552,51.225490196078425,1610612751,92,92,2023-11-12T22:13:33Z,6230000,False,6.0,5.0,1,right,M. Bridges running Layup (23 PTS) (N. Claxton 2 AST),"[1628969, 1629651]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,,,,,,,,23.0,N. Claxton,1629651.0,2.0
642,PT02M08.00S,2023-11-12T22:12:12.4Z,4,REGULAR,turnover,out-of-bounds,[],1641731,,,1610612764,92,92,2023-11-12T22:12:52Z,6250000,False,,,0,,B. Coulibaly bad pass out-of-bounds TURNOVER (2 TO),[1641731],1610612764.0,WAS,bad pass,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,202058.0,,,,,,,,
643,PT02M03.00S,2023-11-12T22:12:29.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612751,92,92,2023-11-12T22:12:39Z,6260000,False,,,0,,J. Poole personal FOUL (3 PF) (Bridges 2 FT),"[1629673, 1628969]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1627524.0,3.0,0.0,Bridges,1628969.0,,,,
645,PT02M03.00S,2023-11-12T22:12:58.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628969,,,1610612751,92,92,2023-11-12T22:12:58Z,6280000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
646,PT02M03.00S,2023-11-12T22:12:58.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,92,92,2023-11-12T22:12:58Z,6290000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,,,,
647,PT02M03.00S,2023-11-12T22:13:17.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628969,,,1610612751,93,92,2023-11-12T22:13:17Z,6300000,False,,,0,,M. Bridges Free Throw 2 of 2 (24 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,,,,,,24.0,,,
648,PT01M46.00S,2023-11-12T22:13:39.3Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612764,93,92,2023-11-12T22:13:44Z,6310000,False,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 203915]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,,,,,,3.0,Dinwiddie,203915.0,,,,,,,,,
649,PT01M46.00S,2023-11-12T22:13:39.3Z,4,REGULAR,steal,,[],203915,,,1610612751,93,92,2023-11-12T22:13:41Z,6320000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
650,PT01M28.00S,2023-11-12T22:13:58.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,85.49605781865965,39.46078431372549,1610612751,95,92,2023-11-12T22:16:47Z,6330000,False,-53.0,84.0,1,right,M. Bridges 9' turnaround fadeaway Jump Shot (26 PTS),[1628969],1610612751.0,BKN,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,9.9,Made,,,,,,,,,,,,,,,26.0,,,
651,PT01M28.00S,2023-11-12T22:14:05.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,95,92,2023-11-12T22:14:05Z,6340000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M19.00S,2023-11-12T22:15:53.9Z,4,REGULAR,3pt,Jump Shot,[],1628398,24.655059132720105,83.82352941176471,1610612764,95,92,2023-11-12T22:15:59Z,6350000,False,-169.0,179.0,1,left,MISS K. Kuzma 24' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
653,PT01M16.00S,2023-11-12T22:15:56.9Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,95,92,2023-11-12T22:15:59Z,6360000,False,,,0,,M. Bridges REBOUND (Off:4 Def:9),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,652.0,13.0,9.0,4.0,,,,,,,,,,,,,,
