actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
537,PT04M33.00S,2022-04-11T01:00:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,93.77463863337714,49.01960784313725,1610612761,89,82,2022-04-11T01:00:33Z,5350000,-5.0,6.0,1,right,MISS S. Mykhailiuk driving Layup,[1629004],1610612761.0,TOR,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,0.77,Missed,,,,,,,,,,,,,,,,,,
538,PT04M32.00S,2022-04-11T01:00:30.3Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,89,82,2022-04-11T01:00:33Z,5360000,,,0,,A. Burks REBOUND (Off:2 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,537.0,6.0,4.0,2.0,,,,,,,,,,,,,,
539,PT04M13.00S,2022-04-11T01:00:49.4Z,4,REGULAR,3pt,Jump Shot,[],1630167,8.360709592641262,3.6764705882352944,1610612752,92,82,2022-04-11T01:00:54Z,5370000,232.0,26.0,1,left,O. Toppin 3PT  (34 PTS) (R. Arcidiacono 1 AST),"[1630167, 1627853]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.31,Made,,,,,,,34.0,R. Arcidiacono,1627853.0,1.0,,,,,,,,
541,PT04M02.00S,2022-04-11T01:01:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,92.9862023653088,47.05882352941176,1610612761,92,82,2022-04-11T01:01:06Z,5390000,-15.0,13.0,1,right,MISS C. Boucher cutting Layup,[1628449],1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,
542,PT03M59.00S,2022-04-11T01:01:03.8Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,92,82,2022-04-11T01:01:06Z,5400000,,,0,,J. Sims REBOUND (Off:3 Def:10),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,541.0,13.0,10.0,3.0,,,,,,,,,,,,,,
543,PT03M48.00S,2022-04-11T01:01:14.3Z,4,REGULAR,3pt,Jump Shot,[],1630167,5.206964520367937,96.32352941176471,1610612752,92,82,2022-04-11T01:01:18Z,5410000,-232.0,-4.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
544,PT03M46.00S,2022-04-11T01:01:16.3Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,92,82,2022-04-11T01:01:18Z,5420000,,,0,,Y. Watanabe REBOUND (Off:0 Def:3),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,543.0,3.0,3.0,0.0,,,,,,,,,,,,,,
545,PT03M44.00S,2022-04-11T01:01:20.6Z,4,REGULAR,foul,personal,[],202692,,,1610612761,92,82,2022-04-11T01:04:09Z,5430000,,,0,,A. Burks take personal FOUL (5 PF),"[202692, 1629139]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,2005.0,5.0,0.0,Watanabe,1629139.0
547,PT03M44.00S,2022-04-11T01:01:33.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,92,82,2022-04-11T01:01:39Z,5450000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT03M37.00S,2022-04-11T01:04:31.5Z,4,REGULAR,3pt,Jump Shot,[],1629004,69.85873850197109,72.79411764705883,1610612761,92,82,2022-04-11T01:04:39Z,5460000,114.0,231.0,1,right,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
549,PT03M36.00S,2022-04-11T01:04:38.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,92,82,2022-04-11T01:04:38Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,,,
550,PT03M36.00S,2022-04-11T01:04:39.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,92,82,2022-04-11T01:04:39Z,5480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT03M32.00S,2022-04-11T01:04:52.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630201,77.4802890932983,9.558823529411764,1610612761,92,82,2022-04-11T01:04:56Z,5490000,-202.0,159.0,1,right,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
552,PT03M30.00S,2022-04-11T01:04:54.1Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,92,82,2022-04-11T01:04:56Z,5500000,,,0,,J. Sims REBOUND (Off:3 Def:11),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,551.0,14.0,11.0,3.0,,,,,,,,,,,,,,
553,PT03M12.00S,2022-04-11T01:05:13.2Z,4,REGULAR,3pt,Jump Shot,[],1630193,34.90473061760841,20.098039215686274,1610612752,95,82,2022-04-11T01:06:22Z,5510000,150.0,276.0,1,left,I. Quickley 31' 3PT pullup (34 PTS) (A. Burks 7 AST),"[1630193, 202692]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,31.35,Made,,,,,,,34.0,A. Burks,202692.0,7.0,,,,,,,,
555,PT02M56.00S,2022-04-11T01:05:28.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629139,91.93495400788436,45.09803921568628,1610612761,95,84,2022-04-11T01:06:57Z,5530000,-25.0,23.0,1,right,Y. Watanabe pullup bank Jump Shot (2 PTS) (P. Achiuwa 2 AST),"[1629139, 1630173]",1610612761.0,TOR,pullup bank,,,Watanabe,Y. Watanabe,,,,,3.38,Made,,,,,,,2.0,P. Achiuwa,1630173.0,2.0,,,,,,,,
557,PT02M46.00S,2022-04-11T01:05:40.7Z,4,REGULAR,foul,personal,[],1628449,,,1610612752,95,84,2022-04-11T01:05:55Z,5550000,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 1627853]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Arcidiacono,1627853.0
559,PT02M46.00S,2022-04-11T01:05:40.8Z,4,REGULAR,substitution,out,[],1630173,,,1610612752,95,84,2022-04-11T01:06:04Z,5570000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
560,PT02M46.00S,2022-04-11T01:05:40.8Z,4,REGULAR,substitution,in,[],1629717,,,1610612752,95,84,2022-04-11T01:06:04Z,5580000,,,0,,SUB in: A. Brooks,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
561,PT02M38.00S,2022-04-11T01:06:19.3Z,4,REGULAR,3pt,Jump Shot,[],1630167,29.6484888304862,72.30392156862744,1610612752,98,84,2022-04-11T01:06:24Z,5590000,-112.0,226.0,1,left,O. Toppin 25' 3PT  (37 PTS) (A. Burks 8 AST),"[1630167, 202692]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.22,Made,,,,,,,37.0,A. Burks,202692.0,8.0,,,,,,,,
563,PT02M25.00S,2022-04-11T01:06:36.6Z,4,REGULAR,foul,personal,[],1627853,,,1610612761,98,84,2022-04-11T01:06:45Z,5610000,,,0,,R. Arcidiacono personal FOUL (2 PF),"[1627853, 1629139]",1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Watanabe,1629139.0
566,PT02M20.00S,2022-04-11T01:06:57.1Z,4,REGULAR,3pt,Jump Shot,[],1629004,74.85216819973719,15.441176470588236,1610612761,98,87,2022-04-11T01:07:03Z,5640000,-173.0,184.0,1,right,S. Mykhailiuk 25' 3PT  (3 PTS) (C. Boucher 3 AST),"[1629004, 1628449]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,25.23,Made,,,,,,,3.0,C. Boucher,1628449.0,3.0,,,,,,,,
568,PT02M00.00S,2022-04-11T01:07:17.5Z,4,REGULAR,3pt,Jump Shot,[],1630167,3.892904073587385,95.58823529411765,1610612752,98,87,2022-04-11T01:07:21Z,5660000,-228.0,-16.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,
569,PT01M57.00S,2022-04-11T01:07:20.5Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,98,87,2022-04-11T01:07:21Z,5670000,,,0,,Y. Watanabe REBOUND (Off:0 Def:4),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,568.0,4.0,4.0,0.0,,,,,,,,,,,,,,
570,PT01M55.00S,2022-04-11T01:07:25.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627853,,,1610612761,98,87,2022-04-11T01:07:33Z,5680000,,,0,,R. Arcidiacono personal FOUL (3 PF) (Boucher 2 FT),"[1627853, 1628449]",1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Boucher,1628449.0
572,PT01M55.00S,2022-04-11T01:07:53.0Z,4,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,98,88,2022-04-11T01:07:53Z,5700000,,,0,,C. Boucher Free Throw 1 of 2 (20 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
573,PT01M55.00S,2022-04-11T01:08:04.1Z,4,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,98,89,2022-04-11T01:08:04Z,5710000,,,0,,C. Boucher Free Throw 2 of 2 (21 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
574,PT01M51.00S,2022-04-11T01:08:14.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,5.338370565045992,50.0,1610612752,100,89,2022-04-11T01:08:19Z,5720000,0.0,-2.0,1,left,J. Sims alley-oop Layup (6 PTS) (O. Toppin 3 AST),"[1630579, 1630167]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,0.23,Made,,,,,,,6.0,O. Toppin,1630167.0,3.0,,,,,,,,
576,PT01M39.00S,2022-04-11T01:08:27.0Z,4,REGULAR,3pt,Jump Shot,[],1629004,74.45795006570303,13.725490196078432,1610612761,100,92,2022-04-11T01:08:32Z,5740000,-181.0,188.0,1,right,S. Mykhailiuk 26' 3PT  (6 PTS) (Y. Watanabe 2 AST),"[1629004, 1629139]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,26.1,Made,,,,,,,6.0,Y. Watanabe,1629139.0,2.0,,,,,,,,
578,PT01M36.00S,2022-04-11T01:08:40.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,6.1268068331143235,50.0,1610612752,102,92,2022-04-11T01:09:38Z,5760000,0.0,5.0,1,left,O. Toppin driving DUNK (39 PTS) (R. Arcidiacono 2 AST),"[1630167, 1627853]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,0.51,Made,,,,,,,39.0,R. Arcidiacono,1627853.0,2.0,,,,,,,,
580,PT01M30.00S,2022-04-11T01:08:52.1Z,4,REGULAR,3pt,Jump Shot,[],1629139,72.7496714848883,82.1078431372549,1610612761,102,92,2022-04-11T01:08:56Z,5780000,161.0,204.0,1,right,MISS Y. Watanabe 25' 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
581,PT01M27.00S,2022-04-11T01:08:55.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,102,92,2022-04-11T01:08:56Z,5790000,,,0,,I. Quickley REBOUND (Off:1 Def:8),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,580.0,9.0,8.0,1.0,,,,,,,,,,,,,,
582,PT01M23.00S,2022-04-11T01:08:58.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,29.25427069645204,89.95098039215686,1610612752,102,92,2022-04-11T01:10:21Z,5800000,-200.0,222.0,1,left,MISS I. Quickley 29' running pullup 3PT,[1630193],1610612752.0,NYK,running pullup,,,Quickley,I. Quickley,,,,,29.9,Missed,,,,,,,,,,,,,,,,,,
583,PT01M21.00S,2022-04-11T01:09:00.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,102,92,2022-04-11T01:09:05Z,5810000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,582.0,,,,,,,,,,,,,,,,,
584,PT01M21.00S,2022-04-11T01:09:04.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,102,92,2022-04-11T01:09:04Z,5820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT01M14.00S,2022-04-11T01:09:15.8Z,4,REGULAR,3pt,Jump Shot,[],1630201,68.54467805519053,30.637254901960787,1610612761,102,92,2022-04-11T01:11:01Z,5830000,-97.0,243.0,1,right,MISS M. Flynn 26' pullup 3PT,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
586,PT01M10.00S,2022-04-11T01:09:19.8Z,4,REGULAR,rebound,defensive,[],1627853,,,1610612752,102,92,2022-04-11T01:09:20Z,5840000,,,0,,R. Arcidiacono REBOUND (Off:0 Def:1),[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,585.0,1.0,1.0,0.0,,,,,,,,,,,,,,
587,PT01M04.00S,2022-04-11T01:09:25.8Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629717,,,1610612752,102,92,2022-04-11T01:09:36Z,5850000,,,0,,A. Brooks shooting personal FOUL (3 PF) (Toppin 3 FT),"[1629717, 1630167]",1610612761.0,TOR,shooting,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Toppin,1630167.0
589,PT01M04.00S,2022-04-11T01:09:58.0Z,4,REGULAR,freethrow,1 of 3,[],1630167,,,1610612752,103,92,2022-04-11T01:09:58Z,5870000,,,0,,O. Toppin Free Throw 1 of 3 (40 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,40.0,,,,,,,,,,,
590,PT01M04.00S,2022-04-11T01:10:10.8Z,4,REGULAR,freethrow,2 of 3,[],1630167,,,1610612752,104,92,2022-04-11T01:10:10Z,5880000,,,0,,O. Toppin Free Throw 2 of 3 (41 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,41.0,,,,,,,,,,,
591,PT01M04.00S,2022-04-11T01:10:25.4Z,4,REGULAR,freethrow,3 of 3,[],1630167,,,1610612752,105,92,2022-04-11T01:10:25Z,5890000,,,0,,O. Toppin Free Throw 3 of 3 (42 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,42.0,,,,,,,,,,,
592,PT00M55.50S,2022-04-11T01:10:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,91.80354796320631,60.29411764705882,1610612761,105,92,2022-04-11T01:12:02Z,5900000,51.0,25.0,1,right,MISS C. Boucher fadeaway Shot,[1628449],1610612761.0,TOR,fadeaway,,,Boucher,C. Boucher,,,,,5.7,Missed,,,,,,,,,,,,,,,,,,
594,PT00M51.90S,2022-04-11T01:10:42.8Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,105,92,2022-04-11T01:10:44Z,5920000,,,0,,I. Quickley REBOUND (Off:1 Def:9),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,592.0,10.0,9.0,1.0,,,,,,,,,,,,,,
595,PT00M40.30S,2022-04-11T01:10:54.4Z,4,REGULAR,turnover,bad pass,[],1627853,,,1610612752,105,92,2022-04-11T01:11:02Z,5930000,,,0,,R. Arcidiacono bad pass TURNOVER (1 TO),"[1627853, 1629139]",1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,1.0,Watanabe,1629139.0,,,,,
596,PT00M40.30S,2022-04-11T01:10:54.4Z,4,REGULAR,steal,,[],1629139,,,1610612761,105,92,2022-04-11T01:10:56Z,5940000,,,0,,Y. Watanabe STEAL (1 STL),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M38.30S,2022-04-11T01:11:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612761,105,92,2022-04-11T01:11:14Z,5950000,,,0,,I. Quickley take personal FOUL (2 PF) (Watanabe 2 FT),"[1630193, 1629139]",1610612752.0,NYK,take,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Watanabe,1629139.0
599,PT00M38.30S,2022-04-11T01:11:20.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629139,,,1610612761,105,93,2022-04-11T01:11:20Z,5970000,,,0,,Y. Watanabe Free Throw 1 of 2 (3 PTS),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
600,PT00M38.30S,2022-04-11T01:11:35.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629139,,,1610612761,105,94,2022-04-11T01:11:35Z,5980000,,,0,,Y. Watanabe Free Throw 2 of 2 (4 PTS),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
602,PT00M14.30S,2022-04-11T01:12:05.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,105,94,2022-04-11T01:13:18Z,6000000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,
603,PT00M05.70S,2022-04-11T01:12:23.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,91.14651773981603,2.450980392156863,1610612761,105,94,2022-04-11T01:12:31Z,6010000,-238.0,31.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,
604,PT00M02.30S,2022-04-11T01:12:26.6Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,105,94,2022-04-11T01:12:26Z,6020000,,,0,,O. Toppin REBOUND (Off:1 Def:9),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,603.0,10.0,9.0,1.0,,,,,,,,,,,,,,
605,PT00M00.00S,2022-04-11T01:12:31.3Z,4,REGULAR,period,end,[],0,,,1610612752,105,94,2022-04-11T01:12:31Z,6030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M00.00S,2022-04-11T01:12:36.3Z,4,REGULAR,game,end,[],0,,,0,105,94,2022-04-11T01:12:36Z,6040000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
