actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,jumpBallRecoverdPersonId,playerName,playerNameI,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
633,PT05M39.00S,2022-02-03T02:56:36.1Z,4,REGULAR,foul,technical,[],203944,,,1610612763,98,104,2022-02-03T02:56:51Z,5960000,,,0,,J. Randle double technical FOUL (1 Tech),[203944],1610612752.0,NYK,double,,,,,,,Randle,J. Randle,,,,,,,,,2882.0,3.0,1.0,,,,,,,,,,
634,PT05M19.00S,2022-02-03T02:57:20.9Z,4,REGULAR,2pt,Jump Shot,[],1629630,5.732588699080158,69.36274509803921,1610612763,98,104,2022-02-03T02:57:29Z,5970000,-97.0,1.0,1,left,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,,,,,Morant,J. Morant,9.68,Missed,,,,,,,,,,,,,,,,,,,
635,PT05M17.00S,2022-02-03T02:57:22.9Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,98,104,2022-02-03T02:57:29Z,5980000,,,0,,S. Adams REBOUND (Off:6 Def:5),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,634.0,11.0,5.0,6.0,,,,,,,,,,,,,
636,PT05M15.00S,2022-02-03T02:57:24.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,98,104,2022-02-03T02:57:24Z,5990000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,,,,,Adams,S. Adams,0.0,Missed,,,,,,,,,,,,,,,,,,,
637,PT05M15.00S,2022-02-03T02:57:24.8Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,98,104,2022-02-03T02:57:24Z,6000000,,,0,,S. Adams REBOUND (Off:7 Def:5),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,636.0,12.0,5.0,7.0,,,,,,,,,,,,,
638,PT05M14.00S,2022-02-03T02:57:26.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,23.73521681997372,12.5,1610612763,98,107,2022-02-03T02:57:32Z,6010000,188.0,171.0,1,left,D. Bane 25' 3PT  (9 PTS) (J. Jackson Jr. 1 AST),"[1630217, 1628991]",1610612763.0,MEM,,,,,,,,Bane,D. Bane,25.35,Made,,,,,,,,,,,,9.0,,,,J. Jackson Jr.,1628991.0,1.0,
640,PT04M56.00S,2022-02-03T02:57:45.6Z,4,REGULAR,turnover,traveling,[],1630193,,,1610612752,98,107,2022-02-03T02:57:49Z,6030000,,,0,,I. Quickley traveling TURNOVER (2 TO),[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,,,,,,,,204059.0,,,,,,2.0,,,,,,
641,PT04M44.00S,2022-02-03T02:58:13.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,9.937582128777924,1.9607843137254901,1610612763,98,107,2022-02-03T02:58:21Z,6040000,240.0,41.0,1,left,MISS Z. Williams 24' 3PT,[1630533],1610612763.0,MEM,,,,,,,,Williams,Z. Williams,24.37,Missed,,,,,,,,,,,,,,,,,,,
642,PT04M43.00S,2022-02-03T02:58:14.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,98,107,2022-02-03T02:58:21Z,6050000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,641.0,,,,,,,,,,,,,,,,
643,PT04M43.00S,2022-02-03T02:58:21.9Z,4,REGULAR,foul,personal,[],203944,,,1610612763,98,107,2022-02-03T02:58:28Z,6060000,,,0,,J. Randle loose ball personal FOUL (4 PF),"[203944, 1628991]",1610612752.0,NYK,loose ball,,,,,,,Randle,J. Randle,,,,,,,,,204059.0,4.0,1.0,Jackson Jr.,1628991.0,,,,,,,,
645,PT04M37.00S,2022-02-03T02:58:41.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629630,6.389618922470433,48.28431372549019,1610612763,98,109,2022-02-03T02:58:47Z,6080000,9.0,8.0,1,left,J. Morant driving Layup (20 PTS),[1629630],1610612763.0,MEM,driving,,,,,,,Morant,J. Morant,1.15,Made,,,,,,,,,,,,20.0,,,,,,,
646,PT04M35.00S,2022-02-03T02:58:48.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,98,109,2022-02-03T02:58:48Z,6090000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M35.00S,2022-02-03T02:59:39.2Z,4,REGULAR,instantreplay,altercationrequest,[],0,,,1610612752,98,109,2022-02-03T02:59:50Z,6100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,
648,PT04M30.00S,2022-02-03T03:01:23.0Z,4,REGULAR,foul,personal,[],1630533,,,1610612752,98,109,2022-02-03T03:13:39Z,6110000,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 203095]",1610612763.0,MEM,,,,,,,,Williams,Z. Williams,,,,,,,,,2882.0,3.0,0.0,Fournier,203095.0,,,,,,,,
650,PT04M22.00S,2022-02-03T03:01:44.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,93.11760840998686,53.92156862745098,1610612752,100,109,2022-02-03T03:01:52Z,6130000,20.0,12.0,1,right,I. Quickley driving finger roll Layup (11 PTS) (M. Robinson 1 AST),"[1630193, 1629011]",1610612752.0,NYK,driving finger roll,,,,,,,Quickley,I. Quickley,2.31,Made,,,,,,,,,,,,11.0,,,,M. Robinson,1629011.0,1.0,
671,PT03M58.00S,2022-02-03T03:02:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,18.478975032851512,49.26470588235294,1610612763,100,109,2022-02-03T03:04:13Z,6145000,4.0,121.0,1,left,MISS J. Morant 12' floating Shot - blocked,"[1629630, 1629011]",1610612763.0,MEM,floating,,,,,,,Morant,J. Morant,12.13,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,,
672,PT03M58.00S,2022-02-03T03:02:00.8Z,4,REGULAR,block,,[],1629011,,,1610612763,100,109,2022-02-03T03:04:13Z,6147500,,,0,,M. Robinson BLOCK (6 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
673,PT03M56.00S,2022-02-03T03:02:02.8Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,100,109,2022-02-03T03:04:13Z,6148750,,,0,,S. Adams REBOUND (Off:8 Def:5),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,671.0,13.0,5.0,8.0,,,,,,,,,,,,,
652,PT03M52.00S,2022-02-03T03:02:17.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630533,15.850854139290407,88.97058823529412,1610612763,100,111,2022-02-03T03:04:13Z,6150000,-195.0,96.0,1,left,Z. Williams 21' Jump Shot (21 PTS) (S. Adams 4 AST),"[1630533, 203500]",1610612763.0,MEM,,,,,,,,Williams,Z. Williams,21.75,Made,,,,,,,,,,,,21.0,,,,S. Adams,203500.0,4.0,
654,PT03M34.00S,2022-02-03T03:02:32.3Z,4,REGULAR,turnover,lost ball,[],1629011,,,1610612752,100,111,2022-02-03T03:02:35Z,6170000,,,0,,M. Robinson lost ball TURNOVER (3 TO),"[1629011, 1629630]",1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,3.0,Morant,1629630.0,,,,
655,PT03M34.00S,2022-02-03T03:02:32.3Z,4,REGULAR,steal,,[],1629630,,,1610612763,100,111,2022-02-03T03:02:34Z,6180000,,,0,,J. Morant STEAL (3 STL),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,
656,PT03M24.00S,2022-02-03T03:02:42.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,18.2161629434954,46.81372549019608,1610612763,100,111,2022-02-03T03:02:50Z,6190000,16.0,119.0,1,left,MISS D. Bane 11' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,,,,,Bane,D. Bane,11.98,Missed,,,,,,,,,,,,,,,,,,,
657,PT03M22.00S,2022-02-03T03:02:44.7Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,100,111,2022-02-03T03:02:50Z,6200000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,,,,656.0,1.0,1.0,0.0,,,,,,,,,,,,,
658,PT03M15.00S,2022-02-03T03:02:53.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,100,111,2022-02-03T03:02:53Z,6210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M10.00S,2022-02-03T03:03:15.3Z,4,REGULAR,3pt,Jump Shot,[],1630193,69.72733245729303,69.85294117647058,1610612752,100,111,2022-02-03T03:03:21Z,6220000,99.0,232.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,25.24,Missed,,,,,,,,,,,,,,,,,,,
660,PT03M08.00S,2022-02-03T03:03:17.3Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,100,111,2022-02-03T03:03:21Z,6230000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:9),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,659.0,9.0,9.0,0.0,,,,,,,,,,,,,
661,PT02M44.00S,2022-02-03T03:03:40.2Z,4,REGULAR,2pt,Jump Shot,[],1630217,5.732588699080158,93.38235294117648,1610612763,100,111,2022-02-03T03:04:18Z,6240000,-217.0,1.0,1,left,MISS D. Bane 21' Jump Shot - blocked,"[1630217, 1629011]",1610612763.0,MEM,,,,,,,,Bane,D. Bane,21.69,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,,
662,PT02M44.00S,2022-02-03T03:03:40.2Z,4,REGULAR,block,,[],1629011,,,1610612763,100,111,2022-02-03T03:03:43Z,6250000,,,0,,M. Robinson BLOCK (7 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
663,PT02M41.00S,2022-02-03T03:03:43.2Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,100,111,2022-02-03T03:04:18Z,6260000,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,661.0,4.0,4.0,0.0,,,,,,,,,,,,,
664,PT02M39.00S,2022-02-03T03:03:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.59198423127464,52.69607843137255,1610612752,100,111,2022-02-03T03:04:27Z,6270000,13.0,17.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,,,,,Barrett,R. Barrett,2.18,Missed,,,,,,,,,,,,,,,,,,,
665,PT02M37.00S,2022-02-03T03:03:47.9Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,100,111,2022-02-03T03:04:27Z,6280000,,,0,,D. Bane REBOUND (Off:1 Def:6),[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,664.0,7.0,6.0,1.0,,,,,,,,,,,,,
666,PT02M21.00S,2022-02-03T03:04:03.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,12.697109067017081,39.46078431372549,1610612763,100,111,2022-02-03T03:06:43Z,6290000,53.0,67.0,1,left,MISS J. Jackson Jr. 8' turnaround fadeaway Shot - blocked,"[1628991, 1629011]",1610612763.0,MEM,turnaround fadeaway,,,,,,,Jackson Jr.,J. Jackson Jr.,8.52,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,,
667,PT02M21.00S,2022-02-03T03:04:03.7Z,4,REGULAR,block,,[],1629011,,,1610612763,100,111,2022-02-03T03:04:06Z,6300000,,,0,,M. Robinson BLOCK (8 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
668,PT02M18.00S,2022-02-03T03:04:06.7Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,100,111,2022-02-03T03:04:29Z,6310000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,,,,666.0,2.0,2.0,0.0,,,,,,,,,,,,,
669,PT02M15.00S,2022-02-03T03:04:09.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629628,94.30026281208936,50.0,1610612752,102,111,2022-02-03T03:07:37Z,6320000,0.0,1.0,1,right,R. Barrett running DUNK (21 PTS) (I. Quickley 4 AST),"[1629628, 1630193]",1610612752.0,NYK,running,,,,,,,Barrett,R. Barrett,0.11,Made,,,,,,,,,,,,21.0,,,,I. Quickley,1630193.0,4.0,
674,PT01M51.00S,2022-02-03T03:04:43.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612763,102,111,2022-02-03T03:04:58Z,6340000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Morant 2 FT),"[1629011, 1629630]",1610612752.0,NYK,shooting,,,,,,,Robinson,M. Robinson,,,,,,,,,2882.0,1.0,0.0,Morant,1629630.0,,,,,,,,
676,PT01M51.00S,2022-02-03T03:05:13.3Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,102,111,2022-02-03T03:05:13Z,6360000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,Missed,,,,,,,,,,,,,,,,,,,
677,PT01M51.00S,2022-02-03T03:05:13.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,102,111,2022-02-03T03:05:13Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,676.0,,,,,,,,,,,,,,,,
678,PT01M51.00S,2022-02-03T03:05:31.8Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,102,112,2022-02-03T03:05:31Z,6380000,,,0,,J. Morant Free Throw 2 of 2 (21 PTS),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,Made,,,,,,,,,,,,21.0,,,,,,,
679,PT01M48.00S,2022-02-03T03:05:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,94.1688567674113,47.30392156862745,1610612752,102,112,2022-02-03T03:05:53Z,6390000,-13.0,2.0,1,right,MISS E. Fournier cutting Layup - blocked,"[203095, 1628991]",1610612752.0,NYK,cutting,,,,,,,Fournier,E. Fournier,1.37,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
680,PT01M48.00S,2022-02-03T03:05:40.0Z,4,REGULAR,block,,[],1628991,,,1610612752,102,112,2022-02-03T03:05:44Z,6400000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,
681,PT01M46.00S,2022-02-03T03:05:42.0Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,102,112,2022-02-03T03:06:03Z,6410000,,,0,,M. Robinson REBOUND (Off:7 Def:4),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,679.0,11.0,4.0,7.0,,,,,,,,,,,,,
682,PT01M46.00S,2022-02-03T03:05:46.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,104,112,2022-02-03T03:08:42Z,6420000,0.0,0.0,1,right,M. Robinson tip DUNK (14 PTS),[1629011],1610612752.0,NYK,tip,,,,,,,Robinson,M. Robinson,0.0,Made,,,,,,,,,,,,14.0,,,,,,,
683,PT01M39.00S,2022-02-03T03:06:06.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,104,112,2022-02-03T03:06:06Z,6430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT01M34.00S,2022-02-03T03:06:21.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,104,112,2022-02-03T03:06:21Z,6440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M28.00S,2022-02-03T03:06:42.8Z,4,REGULAR,3pt,Jump Shot,[],1630217,29.38567674113009,74.75490196078431,1610612763,104,112,2022-02-03T03:06:49Z,6450000,-124.0,224.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,25.57,Missed,,,,,,,,,,,,,,,,,,,
686,PT01M26.00S,2022-02-03T03:06:44.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,104,112,2022-02-03T03:06:49Z,6460000,,,0,,J. Randle REBOUND (Off:3 Def:8),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,685.0,11.0,8.0,3.0,,,,,,,,,,,,,
687,PT01M19.00S,2022-02-03T03:06:53.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,89.17542706964521,45.83333333333333,1610612752,106,112,2022-02-03T03:06:56Z,6470000,-21.0,49.0,1,right,E. Fournier driving floating Jump Shot (30 PTS) (I. Quickley 5 AST),"[203095, 1630193]",1610612752.0,NYK,driving floating,,,,,,,Fournier,E. Fournier,5.35,Made,,,,,,,,,,,,30.0,,,,I. Quickley,1630193.0,5.0,
689,PT01M08.00S,2022-02-03T03:07:08.2Z,4,REGULAR,3pt,Jump Shot,[],1630217,21.50131406044678,89.2156862745098,1610612763,106,115,2022-02-03T03:07:23Z,6490000,-196.0,150.0,1,left,D. Bane 24' 3PT  (12 PTS) (Z. Williams 3 AST),"[1630217, 1630533]",1610612763.0,MEM,,,,,,,,Bane,D. Bane,24.66,Made,,,,,,,,,,,,12.0,,,,Z. Williams,1630533.0,3.0,
691,PT01M08.00S,2022-02-03T03:07:15.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,106,115,2022-02-03T03:07:15Z,6510000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT01M03.00S,2022-02-03T03:09:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.59198423127464,47.794117647058826,1610612752,106,115,2022-02-03T03:09:07Z,6520000,-11.0,17.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1628991]",1610612752.0,NYK,driving,,,,,,,Randle,J. Randle,2.03,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
693,PT01M03.00S,2022-02-03T03:09:00.2Z,4,REGULAR,block,,[],1628991,,,1610612752,106,115,2022-02-03T03:09:02Z,6530000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,
694,PT01M01.00S,2022-02-03T03:09:02.2Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,106,115,2022-02-03T03:09:07Z,6540000,,,0,,J. Randle REBOUND (Off:4 Def:8),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,692.0,12.0,8.0,4.0,,,,,,,,,,,,,
695,PT00M59.00S,2022-02-03T03:09:04.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,76.03482260183968,9.558823529411764,1610612752,106,115,2022-02-03T03:09:09Z,6550000,-202.0,173.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,26.6,Missed,,,,,,,,,,,,,,,,,,,
696,PT00M56.70S,2022-02-03T03:09:07.1Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,106,115,2022-02-03T03:09:09Z,6560000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:10),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,695.0,10.0,10.0,0.0,,,,,,,,,,,,,
697,PT00M45.00S,2022-02-03T03:09:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.5722733245729295,49.754901960784316,1610612763,106,117,2022-02-03T03:09:23Z,6570000,1.0,19.0,1,left,J. Morant driving Layup (23 PTS),[1629630],1610612763.0,MEM,driving,,,,,,,Morant,J. Morant,1.87,Made,,,,,,,,,,,,23.0,,,,,,,
698,PT00M32.30S,2022-02-03T03:09:34.9Z,4,REGULAR,3pt,Jump Shot,[],203095,68.01905387647832,63.725490196078425,1610612752,106,117,2022-02-03T03:09:43Z,6580000,69.0,248.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,25.74,Missed,,,,,,,,,,,,,,,,,,,
699,PT00M31.50S,2022-02-03T03:09:35.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,106,117,2022-02-03T03:09:43Z,6590000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,698.0,,,,,,,,,,,,,,,,
700,PT00M31.50S,2022-02-03T03:09:42.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612763,106,117,2022-02-03T03:09:48Z,6600000,,,0,,J. Randle loose ball personal FOUL (5 PF) (Jackson Jr. 2 FT),"[203944, 1628991]",1610612752.0,NYK,loose ball,,,,,,,Randle,J. Randle,,,,,,,,,204059.0,5.0,1.0,Jackson Jr.,1628991.0,,,,,,,,
702,PT00M31.50S,2022-02-03T03:10:04.8Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203944,,,1610612763,106,117,2022-02-03T03:10:19Z,6620000,,,0,,J. Randle technical FOUL (2 Tech),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,,,,,204059.0,5.0,2.0,,,,,,,,,,
708,PT00M31.50S,2022-02-03T03:10:04.8Z,4,REGULAR,ejection,other,[],203944,,,1610612763,106,117,2022-02-03T03:11:08Z,6625000,,,0,,Ejection J. Randle,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,,,,,204059.0,,,,,,,,,,,,
703,PT00M31.50S,2022-02-03T03:10:04.9Z,4,REGULAR,substitution,out,[],203944,,,1610612763,106,117,2022-02-03T03:10:18Z,6630000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,
704,PT00M31.50S,2022-02-03T03:10:04.9Z,4,REGULAR,substitution,in,[],1630167,,,1610612763,106,117,2022-02-03T03:10:18Z,6640000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,
705,PT00M31.50S,2022-02-03T03:10:21.0Z,4,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,106,118,2022-02-03T03:10:21Z,6650000,,,0,,D. Bane technical Free Throw 1 of 1 (13 PTS),[1630217],1610612763.0,MEM,technical,,,,,,,Bane,D. Bane,,Made,,,,,,,,,,,,13.0,,,,,,,
706,PT00M31.50S,2022-02-03T03:10:48.1Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,106,119,2022-02-03T03:10:48Z,6660000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (25 PTS),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,Made,,,,,,,,,,,,25.0,,,,,,,
707,PT00M31.50S,2022-02-03T03:11:03.0Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,106,120,2022-02-03T03:11:03Z,6670000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (26 PTS),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,Made,,,,,,,,,,,,26.0,,,,,,,
709,PT00M31.50S,2022-02-03T03:10:04.8Z,4,REGULAR,memo,,[],0,,,1610612752,106,120,2022-02-03T03:11:08Z,6680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Second Technical
710,PT00M26.30S,2022-02-03T03:11:10.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,94.56307490144546,48.529411764705884,1610612752,108,120,2022-02-03T03:11:16Z,6690000,-7.0,-1.0,1,right,R. Barrett driving DUNK (23 PTS),[1629628],1610612752.0,NYK,driving,,,,,,,Barrett,R. Barrett,0.75,Made,,,,,,,,,,,,23.0,,,,,,,
711,PT00M02.30S,2022-02-03T03:11:40.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,108,120,2022-02-03T03:11:53Z,6700000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,
712,PT00M00.00S,2022-02-03T03:11:52.7Z,4,REGULAR,period,end,[],0,,,1610612752,108,120,2022-02-03T03:11:52Z,6710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M00.00S,2022-02-03T03:11:55.8Z,4,REGULAR,game,end,[],0,,,0,108,120,2022-02-03T03:11:55Z,6720000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
