actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
362,PT08M09.00S,2022-03-19T00:55:18.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,62,58,2022-03-19T00:55:18Z,3450000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M51.00S,2022-03-19T00:58:28.6Z,3,REGULAR,3pt,Jump Shot,[],203944,5.075558475689881,3.9215686274509802,1610612752,62,58,2022-03-19T00:58:34Z,3460000,230.0,-5.0,1,left,MISS J. Randle step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
364,PT07M49.00S,2022-03-19T00:58:30.6Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,62,58,2022-03-19T00:58:34Z,3470000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,363.0,3.0,3.0,0.0,,,,,,,
365,PT07M31.00S,2022-03-19T00:58:49.2Z,3,REGULAR,3pt,Jump Shot,[],1630557,91.80354796320631,3.1862745098039214,1610612764,62,58,2022-03-19T00:58:54Z,3480000,-234.0,25.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
366,PT07M28.00S,2022-03-19T00:58:52.2Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,62,58,2022-03-19T00:58:54Z,3490000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,365.0,1.0,1.0,0.0,,,,,,,
367,PT07M19.00S,2022-03-19T00:59:00.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,10.463206307490145,45.09803921568628,1610612752,62,58,2022-03-19T00:59:08Z,3500000,25.0,46.0,1,left,MISS R. Barrett Hook,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,5.2,Missed,,,,,,,,,,,,,,,,,,,
368,PT07M18.00S,2022-03-19T00:59:01.8Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,62,58,2022-03-19T00:59:08Z,3510000,,,0,,M. Robinson REBOUND (Off:7 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,367.0,8.0,1.0,7.0,,,,,,,
369,PT07M16.00S,2022-03-19T00:59:03.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,6.258212877792378,50.49019607843137,1610612752,64,58,2022-03-19T00:59:13Z,3520000,-2.0,6.0,1,left,M. Robinson putback DUNK (6 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.68,Made,6.0,,,,,,,,,,,,,,,,,,
370,PT07M01.00S,2022-03-19T00:59:18.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,80.89684625492772,46.32352941176471,1610612764,64,58,2022-03-19T00:59:26Z,3530000,-18.0,127.0,1,right,MISS K. Kuzma 12' Jump Shot,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,12.84,Missed,,,,,,,,,,,,,,,,,,,
371,PT06M59.00S,2022-03-19T00:59:20.6Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,64,58,2022-03-19T00:59:20Z,3540000,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,370.0,4.0,3.0,1.0,,,,,,,
372,PT06M58.00S,2022-03-19T00:59:21.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628398,85.49605781865965,50.245098039215684,1610612764,64,58,2022-03-19T00:59:31Z,3550000,1.0,84.0,1,right,MISS K. Kuzma 8' floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,8.38,Missed,,,,,,,,,,,,,,,,,,,
373,PT06M55.00S,2022-03-19T00:59:24.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,64,58,2022-03-19T00:59:31Z,3560000,,,0,,J. Randle REBOUND (Off:0 Def:12),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,372.0,12.0,12.0,0.0,,,,,,,
374,PT06M46.00S,2022-03-19T00:59:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.30946123521682,53.67647058823529,1610612752,64,58,2022-03-19T00:59:42Z,3570000,-18.0,16.0,1,left,MISS R. Barrett cutting Layup - blocked,"[1629628, 203526]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,2.45,Missed,,,,,,,,,,,,,,,,,Neto,203526.0,
375,PT06M46.00S,2022-03-19T00:59:36.1Z,3,REGULAR,block,,[],203526,,,1610612752,64,58,2022-03-19T00:59:39Z,3580000,,,0,,R. Neto BLOCK (1 BLK),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M46.00S,2022-03-19T00:59:36.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,64,58,2022-03-19T00:59:42Z,3590000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,374.0,,,,,,,,,,
377,PT06M46.00S,2022-03-19T00:59:41.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,64,58,2022-03-19T00:59:41Z,3600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M45.00S,2022-03-19T00:59:55.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,64,58,2022-03-19T00:59:55Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M34.00S,2022-03-19T01:00:17.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,19.92444152431012,50.49019607843137,1610612752,64,58,2022-03-19T01:00:24Z,3620000,-2.0,135.0,1,left,MISS J. Randle 13' turnaround Shot - blocked,"[203944, 1628398]",1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,13.48,Missed,,,,,,,,,,,,,,,,,Kuzma,1628398.0,
380,PT06M34.00S,2022-03-19T01:00:17.4Z,3,REGULAR,block,,[],1628398,,,1610612752,64,58,2022-03-19T01:00:20Z,3630000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M33.00S,2022-03-19T01:00:18.4Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,64,58,2022-03-19T01:00:24Z,3640000,,,0,,J. Randle REBOUND (Off:1 Def:12),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,379.0,13.0,12.0,1.0,,,,,,,
382,PT06M33.00S,2022-03-19T01:00:23.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,64,58,2022-03-19T01:00:33Z,3650000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,
383,PT06M22.00S,2022-03-19T01:00:45.9Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612764,64,58,2022-03-19T01:00:55Z,3660000,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (2 TO),[203484],1610612764.0,WAS,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,2.0,,,2715.0,,,,,,,,,,,
384,PT06M08.00S,2022-03-19T01:01:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,7.178055190538765,54.41176470588235,1610612752,64,58,2022-03-19T01:01:27Z,3670000,-22.0,15.0,1,left,MISS R. Barrett driving Layup - blocked,"[1629628, 203484]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.67,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0,
385,PT06M08.00S,2022-03-19T01:01:16.2Z,3,REGULAR,block,,[],203484,,,1610612752,64,58,2022-03-19T01:01:54Z,3680000,,,0,,K. Caldwell-Pope BLOCK (2 BLK),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M08.00S,2022-03-19T01:01:16.2Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612752,64,58,2022-03-19T01:01:27Z,3690000,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,384.0,2.0,1.0,1.0,,,,,,,
387,PT06M08.00S,2022-03-19T01:01:20.3Z,3,REGULAR,foul,personal,[],204001,,,1610612752,64,58,2022-03-19T01:01:46Z,3700000,,,0,,K. Porzingis personal FOUL (4 PF),"[204001, 1629628]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,2715.0,,,,,4.0,0.0,Barrett,1629628.0,,,
389,PT06M08.00S,2022-03-19T01:01:20.4Z,3,REGULAR,substitution,out,[],204001,,,1610612752,64,58,2022-03-19T01:01:51Z,3720000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M08.00S,2022-03-19T01:01:20.4Z,3,REGULAR,substitution,in,[],1629655,,,1610612752,64,58,2022-03-19T01:01:51Z,3730000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M56.00S,2022-03-19T01:02:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,6.521024967148489,58.333333333333336,1610612752,64,58,2022-03-19T01:02:07Z,3740000,-42.0,9.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,4.26,Missed,,,,,,,,,,,,,,,,,,,
392,PT05M53.00S,2022-03-19T01:02:05.7Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,64,58,2022-03-19T01:02:07Z,3750000,,,0,,M. Robinson REBOUND (Off:8 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,391.0,9.0,1.0,8.0,,,,,,,
393,PT05M53.00S,2022-03-19T01:02:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,66,58,2022-03-19T01:02:06Z,3760000,0.0,0.0,1,left,M. Robinson tip Layup (8 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
394,PT05M52.00S,2022-03-19T01:02:08.9Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612764,66,58,2022-03-19T01:03:02Z,3770000,,,0,,K. Kuzma bad pass TURNOVER (4 TO),"[1628398, 202692]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,4.0,Burks,202692.0,,,,,,,,,,,,
395,PT05M52.00S,2022-03-19T01:02:08.9Z,3,REGULAR,steal,,[],202692,,,1610612752,66,58,2022-03-19T01:02:11Z,3780000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M51.00S,2022-03-19T01:02:12.1Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612752,66,58,2022-03-19T01:02:55Z,3795000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Burks 2 FT),"[1629655, 202692]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,1627963.0,,,,,2.0,0.0,Burks,202692.0,,,
398,PT05M51.00S,2022-03-19T01:02:28.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,66,58,2022-03-19T01:02:28Z,3810000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M51.00S,2022-03-19T01:02:28.1Z,3,REGULAR,substitution,out,[],203484,,,1610612752,66,58,2022-03-19T01:05:17Z,3820000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M51.00S,2022-03-19T01:02:28.1Z,3,REGULAR,substitution,out,[],203526,,,1610612752,66,58,2022-03-19T01:05:17Z,3830000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M51.00S,2022-03-19T01:02:28.1Z,3,REGULAR,substitution,in,[],202397,,,1610612752,66,58,2022-03-19T01:05:17Z,3840000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M51.00S,2022-03-19T01:02:28.1Z,3,REGULAR,substitution,in,[],1630166,,,1610612752,66,58,2022-03-19T01:05:17Z,3850000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M51.00S,2022-03-19T01:05:27.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202692,,,1610612752,66,58,2022-03-19T01:05:27Z,3860000,,,0,,MISS A. Burks Free Throw 1 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M51.00S,2022-03-19T01:05:27.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,66,58,2022-03-19T01:05:27Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,
405,PT05M51.00S,2022-03-19T01:05:41.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202692,,,1610612752,67,58,2022-03-19T01:05:41Z,3880000,,,0,,A. Burks Free Throw 2 of 2 (10 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
406,PT05M32.00S,2022-03-19T01:06:02.3Z,3,REGULAR,2pt,Jump Shot,[],202397,74.45795006570303,38.23529411764706,1610612764,67,58,2022-03-19T01:06:15Z,3890000,-59.0,188.0,1,right,MISS I. Smith 19' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,19.66,Missed,,,,,,,,,,,,,,,,,,,
407,PT05M30.00S,2022-03-19T01:06:04.3Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,67,58,2022-03-19T01:06:15Z,3900000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,406.0,4.0,4.0,0.0,,,,,,,
408,PT05M24.00S,2022-03-19T01:06:12.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612752,67,58,2022-03-19T01:06:20Z,3910000,,,0,,I. Smith shooting personal FOUL (2 PF) (Randle 2 FT),"[202397, 203944]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,1627963.0,,,,,2.0,0.0,Randle,203944.0,,,
410,PT05M24.00S,2022-03-19T01:06:39.4Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,67,58,2022-03-19T01:06:39Z,3930000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
411,PT05M24.00S,2022-03-19T01:06:39.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,67,58,2022-03-19T01:06:39Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,
413,PT05M24.00S,2022-03-19T01:07:00.8Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,68,58,2022-03-19T01:07:00Z,3950000,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
414,PT05M07.00S,2022-03-19T01:07:26.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,83.52496714848883,44.6078431372549,1610612764,68,60,2022-03-19T01:07:34Z,3960000,-27.0,102.0,1,right,D. Avdija 10' driving floating Jump Shot (3 PTS) (K. Kuzma 7 AST),"[1630166, 1628398]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,10.59,Made,3.0,K. Kuzma,1628398.0,7.0,,,,,,,,,,,,,,,
416,PT04M47.00S,2022-03-19T01:07:49.6Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,68,60,2022-03-19T01:07:56Z,3980000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (4 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,,,,4.0,,,2715.0,,,,,,,,,,,
417,PT04M28.00S,2022-03-19T01:08:11.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630557,94.43166885676742,50.49019607843137,1610612764,68,62,2022-03-19T01:08:20Z,3990000,2.0,0.0,1,right,C. Kispert reverse Layup (9 PTS) (K. Kuzma 8 AST),"[1630557, 1628398]",1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,0.25,Made,9.0,K. Kuzma,1628398.0,8.0,,,,,,,,,,,,,,,
419,PT04M13.00S,2022-03-19T01:08:26.7Z,3,REGULAR,3pt,Jump Shot,[],1629628,5.732588699080158,3.9215686274509802,1610612752,68,62,2022-03-19T01:08:31Z,4010000,230.0,1.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
420,PT04M09.00S,2022-03-19T01:08:30.4Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,68,62,2022-03-19T01:08:30Z,4020000,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,419.0,2.0,2.0,0.0,,,,,,,
421,PT04M05.00S,2022-03-19T01:08:36.5Z,3,REGULAR,foul,personal,['2freethrow'],202692,,,1610612764,68,62,2022-03-19T01:09:10Z,4030000,,,0,,A. Burks shooting personal FOUL (3 PF) (Kuzma 2 FT),"[202692, 1628398]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,200833.0,,,,,3.0,0.0,Kuzma,1628398.0,,,
425,PT04M05.00S,2022-03-19T01:08:53.8Z,3,REGULAR,substitution,out,[],1629628,,,1610612764,68,62,2022-03-19T01:09:21Z,4045000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M05.00S,2022-03-19T01:08:53.8Z,3,REGULAR,substitution,out,[],1629011,,,1610612764,68,62,2022-03-19T01:09:21Z,4047500,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M05.00S,2022-03-19T01:08:53.8Z,3,REGULAR,substitution,in,[],1630579,,,1610612764,68,62,2022-03-19T01:09:21Z,4048750,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M05.00S,2022-03-19T01:08:53.8Z,3,REGULAR,substitution,in,[],1630193,,,1610612764,68,62,2022-03-19T01:09:21Z,4049375,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M05.00S,2022-03-19T01:09:11.1Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,68,62,2022-03-19T01:09:31Z,4050000,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
424,PT04M05.00S,2022-03-19T01:09:11.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,68,62,2022-03-19T01:09:31Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,423.0,,,,,,,,,,
429,PT04M05.00S,2022-03-19T01:09:11.1Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,68,62,2022-03-19T01:09:31Z,4070000,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
430,PT04M03.00S,2022-03-19T01:09:13.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,68,62,2022-03-19T01:09:31Z,4080000,,,0,,J. Randle REBOUND (Off:1 Def:13),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,429.0,14.0,13.0,1.0,,,,,,,
431,PT03M52.00S,2022-03-19T01:09:42.0Z,3,REGULAR,3pt,Jump Shot,[],203095,26.49474375821288,82.1078431372549,1610612752,71,62,2022-03-19T01:09:46Z,4090000,-161.0,197.0,1,left,E. Fournier 25' 3PT  (15 PTS) (A. Burks 2 AST),"[203095, 202692]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.38,Made,15.0,A. Burks,202692.0,2.0,,,,,,,,,,,,,,,
433,PT03M37.00S,2022-03-19T01:09:57.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,81.68528252299606,44.6078431372549,1610612764,71,62,2022-03-19T01:10:01Z,4110000,-27.0,120.0,1,right,MISS I. Smith 12' turnaround Shot,[202397],1610612764.0,WAS,turnaround,,,Smith,I. Smith,,,,,12.27,Missed,,,,,,,,,,,,,,,,,,,
434,PT03M34.00S,2022-03-19T01:10:00.5Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,71,62,2022-03-19T01:10:01Z,4120000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,433.0,5.0,5.0,0.0,,,,,,,
435,PT03M29.00S,2022-03-19T01:10:05.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203095,6.258212877792378,55.392156862745104,1610612752,71,62,2022-03-19T01:10:15Z,4130000,-27.0,6.0,1,left,MISS E. Fournier driving Layup,[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
436,PT03M28.00S,2022-03-19T01:10:06.2Z,3,REGULAR,rebound,defensive,[],202397,,,1610612764,71,62,2022-03-19T01:10:15Z,4140000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,435.0,2.0,2.0,0.0,,,,,,,
437,PT03M25.00S,2022-03-19T01:10:11.9Z,3,REGULAR,foul,personal,['2freethrow'],202692,,,1610612764,71,62,2022-03-19T01:10:22Z,4150000,,,0,,A. Burks shooting personal FOUL (4 PF) (Kuzma 2 FT),"[202692, 1628398]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,2715.0,,,,,4.0,0.0,Kuzma,1628398.0,,,
440,PT03M25.00S,2022-03-19T01:10:28.1Z,3,REGULAR,substitution,out,[],202692,,,1610612764,71,62,2022-03-19T01:10:52Z,4165000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M25.00S,2022-03-19T01:10:28.1Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,71,62,2022-03-19T01:10:52Z,4167500,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M25.00S,2022-03-19T01:10:28.1Z,3,REGULAR,substitution,in,[],1629656,,,1610612764,71,62,2022-03-19T01:10:52Z,4168750,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M25.00S,2022-03-19T01:10:28.1Z,3,REGULAR,substitution,in,[],1629060,,,1610612764,71,62,2022-03-19T01:10:52Z,4169375,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M25.00S,2022-03-19T01:10:44.4Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,71,63,2022-03-19T01:10:44Z,4170000,,,0,,K. Kuzma Free Throw 1 of 2 (8 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
444,PT03M25.00S,2022-03-19T01:11:14.4Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,71,64,2022-03-19T01:11:14Z,4180000,,,0,,K. Kuzma Free Throw 2 of 2 (9 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
445,PT03M11.00S,2022-03-19T01:11:29.0Z,3,REGULAR,3pt,Jump Shot,[],203095,23.209592641261498,85.7843137254902,1610612752,71,64,2022-03-19T01:11:48Z,4190000,-179.0,166.0,1,left,MISS E. Fournier 24' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
446,PT03M07.00S,2022-03-19T01:11:33.0Z,3,REGULAR,rebound,defensive,[],202397,,,1610612764,71,64,2022-03-19T01:11:48Z,4200000,,,0,,I. Smith REBOUND (Off:0 Def:3),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,445.0,3.0,3.0,0.0,,,,,,,
448,PT02M51.00S,2022-03-19T01:11:50.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,71,64,2022-03-19T01:11:50Z,4210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M51.00S,2022-03-19T01:11:51.0Z,3,REGULAR,substitution,out,[],203095,,,1610612764,71,64,2022-03-19T01:12:31Z,4220000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
