actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
543,PT04M37.00S,2022-01-17T20:01:22.8Z,4,REGULAR,turnover,out-of-bounds,[],201959,,,1610612752,75,94,2022-01-17T20:01:28Z,5280000,,,0,,T. Gibson bad pass out-of-bounds TURNOVER (3 TO),[201959],1610612752.0,NYK,bad pass,,,Gibson,T. Gibson,,,,,,,,,,,,,,3.0,,,,,,202037.0,,,,
544,PT04M20.00S,2022-01-17T20:01:58.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,91.67214191852825,63.48039215686274,1610612766,75,94,2022-01-17T20:04:03Z,5290000,67.0,26.0,1,right,MISS T. Rozier 7' floating Shot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,7.22,Missed,,,,,,,,,,,,,,,,,,
545,PT04M18.00S,2022-01-17T20:02:00.8Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,75,94,2022-01-17T20:02:52Z,5300000,,,0,,O. Toppin REBOUND (Off:0 Def:5),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,544.0,5.0,5.0,0.0,,,,,,,,,,,,,,
549,PT04M17.00S,2022-01-17T20:02:09.5Z,4,REGULAR,turnover,bad pass,[],1630167,,,1610612752,75,94,2022-01-17T20:03:17Z,5305000,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 203486]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,1.0,Plumlee,203486.0,,,,,,,,
550,PT04M17.00S,2022-01-17T20:02:09.5Z,4,REGULAR,steal,,[],203486,,,1610612766,75,94,2022-01-17T20:03:17Z,5307500,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M15.00S,2022-01-17T20:02:20.3Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612766,75,94,2022-01-17T20:03:17Z,5310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT03M56.00S,2022-01-17T20:03:07.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,92.72339027595268,3.431372549019608,1610612766,75,94,2022-01-17T20:03:26Z,5320000,-233.0,16.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,
548,PT03M54.00S,2022-01-17T20:03:09.4Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,75,94,2022-01-17T20:03:26Z,5330000,,,0,,O. Toppin REBOUND (Off:0 Def:6),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,547.0,6.0,6.0,0.0,,,,,,,,,,,,,,
551,PT03M43.00S,2022-01-17T20:03:24.4Z,4,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612752,75,94,2022-01-17T20:03:30Z,5340000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Burks 2 FT),"[1628970, 202692]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,202037.0,3.0,0.0,Burks,202692.0
554,PT03M43.00S,2022-01-17T20:03:37.0Z,4,REGULAR,substitution,out,[],201959,,,1610612752,75,94,2022-01-17T20:04:04Z,5355000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
555,PT03M43.00S,2022-01-17T20:03:37.0Z,4,REGULAR,substitution,out,[],1629667,,,1610612752,75,94,2022-01-17T20:04:04Z,5357500,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M43.00S,2022-01-17T20:03:37.0Z,4,REGULAR,substitution,in,[],1630579,,,1610612752,75,94,2022-01-17T20:04:04Z,5358750,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M43.00S,2022-01-17T20:03:37.0Z,4,REGULAR,substitution,in,[],202330,,,1610612752,75,94,2022-01-17T20:04:04Z,5359375,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
553,PT03M43.00S,2022-01-17T20:03:49.6Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,76,94,2022-01-17T20:03:49Z,5360000,,,0,,A. Burks Free Throw 1 of 2 (5 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
558,PT03M43.00S,2022-01-17T20:04:13.6Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,77,94,2022-01-17T20:04:13Z,5370000,,,0,,A. Burks Free Throw 2 of 2 (6 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
559,PT03M17.00S,2022-01-17T20:04:40.0Z,4,REGULAR,3pt,Jump Shot,[],1628970,89.30683311432325,4.901960784313726,1610612766,77,97,2022-01-17T20:07:56Z,5380000,-225.0,48.0,1,right,M. Bridges 3PT  (38 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.06,Made,,,,,,,38.0,,,,,,,,,,,
560,PT02M50.00S,2022-01-17T20:05:07.6Z,4,REGULAR,2pt,Jump Shot,[],1630193,18.478975032851512,26.715686274509803,1610612752,79,97,2022-01-17T20:05:12Z,5390000,116.0,121.0,1,left,I. Quickley 16' driving floating bank Jump Shot (9 PTS) (Q. Grimes 3 AST),"[1630193, 1629656]",1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,16.8,Made,,,,,,,9.0,,,,Q. Grimes,1629656.0,3.0,,,,,
562,PT02M37.00S,2022-01-17T20:05:23.9Z,4,REGULAR,foul,personal,[],1630193,,,1610612766,79,97,2022-01-17T20:05:32Z,5410000,,,0,,I. Quickley personal FOUL (5 PF),"[1630193, 1626179]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,1830.0,5.0,0.0,Rozier,1626179.0
564,PT02M37.00S,2022-01-17T20:05:36.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,79,97,2022-01-17T20:05:36Z,5430000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT02M37.00S,2022-01-17T20:05:36.4Z,4,REGULAR,substitution,out,[],202692,,,1610612766,79,97,2022-01-17T20:07:29Z,5440000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
566,PT02M37.00S,2022-01-17T20:05:36.4Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,79,97,2022-01-17T20:07:29Z,5450000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
567,PT02M37.00S,2022-01-17T20:05:36.4Z,4,REGULAR,substitution,out,[],1626179,,,1610612766,79,97,2022-01-17T20:07:29Z,5460000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M37.00S,2022-01-17T20:05:36.4Z,4,REGULAR,substitution,out,[],202330,,,1610612766,79,97,2022-01-17T20:07:29Z,5470000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
569,PT02M37.00S,2022-01-17T20:05:36.4Z,4,REGULAR,substitution,in,[],1630540,,,1610612766,79,97,2022-01-17T20:07:29Z,5480000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M37.00S,2022-01-17T20:05:36.4Z,4,REGULAR,substitution,in,[],202397,,,1610612766,79,97,2022-01-17T20:07:29Z,5490000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
571,PT02M37.00S,2022-01-17T20:05:36.4Z,4,REGULAR,substitution,in,[],1629667,,,1610612766,79,97,2022-01-17T20:07:29Z,5500000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
572,PT02M37.00S,2022-01-17T20:05:36.4Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,79,97,2022-01-17T20:07:29Z,5510000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
573,PT02M22.00S,2022-01-17T20:08:35.9Z,4,REGULAR,2pt,Jump Shot,[],202397,73.9323258869908,54.65686274509803,1610612766,79,97,2022-01-17T20:08:40Z,5520000,23.0,193.0,1,right,MISS I. Smith 19' Jump Shot,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,19.39,Missed,,,,,,,,,,,,,,,,,,
574,PT02M20.00S,2022-01-17T20:08:38.4Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,79,97,2022-01-17T20:08:38Z,5530000,,,0,,P. Washington REBOUND (Off:2 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,573.0,4.0,2.0,2.0,,,,,,,,,,,,,,
575,PT02M18.00S,2022-01-17T20:08:39.8Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612766,79,97,2022-01-17T20:08:43Z,5540000,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 1629656]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,1.0,Grimes,1629656.0,,,,,,,,
576,PT02M18.00S,2022-01-17T20:08:39.8Z,4,REGULAR,steal,,[],1629656,,,1610612752,79,97,2022-01-17T20:08:41Z,5550000,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M16.00S,2022-01-17T20:08:43.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630167,7.440867279894875,54.166666666666664,1610612752,79,97,2022-01-17T20:08:53Z,5560000,-21.0,17.0,1,left,MISS O. Toppin driving Layup - blocked,"[1630167, 1628998]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,2.71,Missed,,,,,Martin,1628998.0,,,,,,,,,,,,
578,PT02M16.00S,2022-01-17T20:08:43.9Z,4,REGULAR,block,,[],1628998,,,1610612752,79,97,2022-01-17T20:08:46Z,5570000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
579,PT02M15.00S,2022-01-17T20:08:44.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,79,97,2022-01-17T20:08:59Z,5580000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,,,
580,PT02M15.00S,2022-01-17T20:08:48.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,79,97,2022-01-17T20:08:48Z,5590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT02M15.00S,2022-01-17T20:08:48.3Z,4,REGULAR,substitution,out,[],203486,,,1610612752,79,97,2022-01-17T20:09:23Z,5600000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
582,PT02M15.00S,2022-01-17T20:08:48.3Z,4,REGULAR,substitution,in,[],1630208,,,1610612752,79,97,2022-01-17T20:09:23Z,5610000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
583,PT02M06.00S,2022-01-17T20:09:32.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629656,31.225361366622867,31.61764705882353,1610612752,82,97,2022-01-17T20:10:27Z,5620000,92.0,241.0,1,left,Q. Grimes 25' 3PT pullup (5 PTS) (I. Quickley 6 AST),"[1629656, 1630193]",1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,25.79,Made,,,,,,,5.0,,,,I. Quickley,1630193.0,6.0,,,,,
585,PT01M42.00S,2022-01-17T20:09:55.6Z,4,REGULAR,2pt,Jump Shot,[],1628998,71.43561103810775,44.36274509803921,1610612766,82,97,2022-01-17T20:13:09Z,5640000,-28.0,216.0,1,right,MISS C. Martin 21' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,21.78,Missed,,,,,,,,,,,,,,,,,,
586,PT01M41.00S,2022-01-17T20:09:56.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,82,97,2022-01-17T20:10:01Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,
587,PT01M41.00S,2022-01-17T20:10:00.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,82,97,2022-01-17T20:10:00Z,5660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT01M30.00S,2022-01-17T20:10:26.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202397,79.45137976346912,65.93137254901961,1610612766,82,97,2022-01-17T20:10:34Z,5670000,80.0,141.0,1,right,MISS I. Smith 16' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,16.17,Missed,,,,,,,,,,,,,,,,,,
589,PT01M28.00S,2022-01-17T20:10:28.3Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,82,97,2022-01-17T20:10:34Z,5680000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,588.0,3.0,3.0,0.0,,,,,,,,,,,,,,
590,PT01M23.00S,2022-01-17T20:10:33.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630167,6.389618922470433,49.01960784313725,1610612752,84,97,2022-01-17T20:14:53Z,5690000,5.0,8.0,1,left,O. Toppin running alley-oop DUNK (11 PTS) (I. Quickley 7 AST),"[1630167, 1630193]",1610612752.0,NYK,running alley-oop,,,Toppin,O. Toppin,,,,,0.9,Made,,,,,,,11.0,,,,I. Quickley,1630193.0,7.0,,,,,
592,PT01M05.00S,2022-01-17T20:10:54.7Z,4,REGULAR,2pt,Jump Shot,[],202397,78.40013140604468,75.0,1610612766,84,97,2022-01-17T20:11:03Z,5710000,125.0,151.0,1,right,MISS I. Smith 19' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,19.56,Missed,,,,,,,,,,,,,,,,,,
593,PT01M03.00S,2022-01-17T20:10:56.7Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,84,97,2022-01-17T20:12:11Z,5720000,,,0,,P. Washington REBOUND (Off:3 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,592.0,5.0,2.0,3.0,,,,,,,,,,,,,,
594,PT00M50.70S,2022-01-17T20:11:09.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,73.80091984231275,15.441176470588236,1610612766,84,97,2022-01-17T20:16:08Z,5730000,-173.0,194.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
595,PT00M50.70S,2022-01-17T20:11:09.4Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,84,97,2022-01-17T20:18:10Z,5740000,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,594.0,1.0,1.0,0.0,,,,,,,,,,,,,,
596,PT00M40.20S,2022-01-17T20:11:20.4Z,4,REGULAR,3pt,Jump Shot,[],1630193,21.632720105124836,8.57843137254902,1610612752,87,97,2022-01-17T20:11:25Z,5750000,207.0,151.0,1,left,I. Quickley 25' 3PT  (12 PTS) (M. McBride 1 AST),"[1630193, 1630540]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.62,Made,,,,,,,12.0,,,,M. McBride,1630540.0,1.0,,,,,
598,PT00M15.90S,2022-01-17T20:11:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.19776609724047,48.529411764705884,1610612766,87,97,2022-01-17T20:11:54Z,5770000,-7.0,21.0,1,right,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,
599,PT00M13.90S,2022-01-17T20:11:49.8Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,87,97,2022-01-17T20:11:54Z,5780000,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,598.0,2.0,2.0,0.0,,,,,,,,,,,,,,
600,PT00M06.30S,2022-01-17T20:11:57.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,12.434296977660972,45.83333333333333,1610612752,87,97,2022-01-17T20:19:36Z,5790000,21.0,64.0,1,left,MISS M. McBride 6' driving floating Shot,[1630540],1610612752.0,NYK,driving floating,,,McBride,M. McBride,,,,,6.77,Missed,,,,,,,,,,,,,,,,,,
601,PT00M05.50S,2022-01-17T20:11:58.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,87,97,2022-01-17T20:12:20Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,
602,PT00M05.50S,2022-01-17T20:12:01.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,87,97,2022-01-17T20:12:01Z,5810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M01.70S,2022-01-17T20:12:24.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,4.02431011826544,4.901960784313726,1610612752,87,97,2022-01-17T20:12:29Z,5820000,225.0,-15.0,1,left,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,22.6,Missed,,,,,,,,,,,,,,,,,,
604,PT00M01.70S,2022-01-17T20:12:24.1Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,87,97,2022-01-17T20:12:29Z,5830000,,,0,,P. Washington REBOUND (Off:3 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,603.0,6.0,3.0,3.0,,,,,,,,,,,,,,
605,PT00M00.00S,2022-01-17T20:12:30.3Z,4,REGULAR,period,end,[],0,,,1610612766,87,97,2022-01-17T20:12:30Z,5840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M00.00S,2022-01-17T20:12:35.2Z,4,REGULAR,game,end,[],0,,,0,87,97,2022-01-17T20:12:35Z,5850000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
