actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
354,PT05M33.00S,2022-01-07T01:57:09.2Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,61,80,2022-01-07T01:57:25Z,3470000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT05M33.00S,2022-01-07T01:57:09.2Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,61,80,2022-01-07T01:57:25Z,3480000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT05M33.00S,2022-01-07T01:57:09.2Z,3,REGULAR,substitution,out,[],1629628,,,1610612738,61,80,2022-01-07T01:57:43Z,3490000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT05M33.00S,2022-01-07T01:57:09.2Z,3,REGULAR,substitution,in,[],1630193,,,1610612738,61,80,2022-01-07T01:57:43Z,3500000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT05M33.00S,2022-01-07T01:58:01.0Z,3,REGULAR,freethrow,1 of 1,[],203471,,,1610612738,61,81,2022-01-07T01:58:01Z,3510000,,,0,,D. Schroder Free Throw 1 of 1 (19 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
360,PT05M17.00S,2022-01-07T01:58:22.9Z,3,REGULAR,foul,personal,[],1628369,,,1610612752,61,81,2022-01-07T01:58:31Z,3520000,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 203944]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2002.0,,2.0,0.0,Randle,203944.0,,,
362,PT05M14.00S,2022-01-07T01:58:46.5Z,3,REGULAR,2pt,Jump Shot,[],203095,91.80354796320631,77.69607843137256,1610612752,61,81,2022-01-07T01:58:51Z,3540000,138.0,25.0,1,right,MISS E. Fournier 14' Jump Shot,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,14.07,Missed,,,,,,,,,,,,,,,,,,,
363,PT05M12.00S,2022-01-07T01:58:48.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,61,81,2022-01-07T01:58:51Z,3550000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,362.0,6.0,5.0,1.0,,,,,,,,,
364,PT04M54.00S,2022-01-07T01:59:06.2Z,3,REGULAR,3pt,Jump Shot,[],1629684,23.99802890932983,13.480392156862745,1610612738,61,81,2022-01-07T01:59:12Z,3560000,183.0,173.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
365,PT04M52.00S,2022-01-07T01:59:08.2Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,61,81,2022-01-07T01:59:12Z,3570000,,,0,,A. Burks REBOUND (Off:2 Def:6),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,364.0,8.0,6.0,2.0,,,,,,,,,
366,PT04M44.00S,2022-01-07T01:59:17.1Z,3,REGULAR,2pt,Jump Shot,[],203944,77.87450722733246,26.225490196078432,1610612752,61,81,2022-01-07T02:00:06Z,3580000,-119.0,155.0,1,right,MISS J. Randle 19' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,19.57,Missed,,,,,,,,,,,,,,,,,,,
367,PT04M42.00S,2022-01-07T01:59:19.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,61,81,2022-01-07T01:59:23Z,3590000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,
368,PT04M42.00S,2022-01-07T01:59:21.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,61,81,2022-01-07T01:59:21Z,3600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT04M35.00S,2022-01-07T01:59:47.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630193,84.44480946123521,44.11764705882353,1610612752,61,81,2022-01-07T01:59:53Z,3610000,-29.0,94.0,1,right,MISS I. Quickley 9' driving floating Shot - blocked,"[1630193, 1628369]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,9.82,Missed,,,,,Tatum,1628369.0,,,,,,,,,,,,,
370,PT04M35.00S,2022-01-07T01:59:47.0Z,3,REGULAR,block,,[],1628369,,,1610612752,61,81,2022-01-07T01:59:49Z,3620000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT04M33.00S,2022-01-07T01:59:49.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,61,81,2022-01-07T01:59:53Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,,,
372,PT04M33.00S,2022-01-07T01:59:51.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,61,81,2022-01-07T01:59:51Z,3640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT04M28.00S,2022-01-07T02:00:09.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,61,81,2022-01-07T02:00:14Z,3650000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,
374,PT04M23.00S,2022-01-07T02:00:30.9Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,61,81,2022-01-07T02:00:35Z,3660000,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2002.0,2.0,,,,,,,
375,PT04M06.00S,2022-01-07T02:00:54.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,90.22667542706965,2.450980392156863,1610612752,64,81,2022-01-07T02:00:58Z,3670000,-238.0,39.0,1,right,E. Fournier 24' 3PT  (25 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.09,Made,25.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,,
377,PT03M47.00S,2022-01-07T02:01:12.2Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,64,81,2022-01-07T02:01:15Z,3690000,,,0,,A. Horford bad pass TURNOVER (3 TO),"[201143, 1630193]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,3.0,,,,,Quickley,1630193.0,
378,PT03M47.00S,2022-01-07T02:01:12.2Z,3,REGULAR,steal,,[],1630193,,,1610612752,64,81,2022-01-07T02:01:14Z,3700000,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT03M42.00S,2022-01-07T02:01:20.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,64,81,2022-01-07T02:01:20Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT03M42.00S,2022-01-07T02:01:21.0Z,3,REGULAR,substitution,out,[],201143,,,1610612752,64,81,2022-01-07T02:01:27Z,3720000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT03M42.00S,2022-01-07T02:01:21.0Z,3,REGULAR,substitution,in,[],202683,,,1610612752,64,81,2022-01-07T02:01:27Z,3730000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT03M30.00S,2022-01-07T02:01:50.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,67.36202365308804,40.44117647058824,1610612752,67,81,2022-01-07T02:03:11Z,3740000,-48.0,254.0,1,right,E. Fournier 25' 3PT step back (28 PTS),[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,25.88,Made,28.0,,,,,,,,,,,,,,,,,,
383,PT03M10.00S,2022-01-07T02:02:12.2Z,3,REGULAR,foul,personal,['2freethrow'],201959,,,1610612738,67,81,2022-01-07T02:02:19Z,3750000,,,0,,T. Gibson shooting personal FOUL (1 PF) (Schroder 2 FT),"[201959, 203471]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,1628172.0,,1.0,0.0,Schroder,203471.0,,,
385,PT03M10.00S,2022-01-07T02:02:47.1Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,67,82,2022-01-07T02:03:15Z,3770000,,,0,,D. Schroder Free Throw 1 of 2 (20 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
386,PT03M10.00S,2022-01-07T02:02:47.1Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,67,82,2022-01-07T02:03:15Z,3780000,,,0,,MISS D. Schroder Free Throw 2 of 2,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
387,PT03M09.00S,2022-01-07T02:02:48.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,67,82,2022-01-07T02:03:15Z,3790000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,386.0,,,,,,,,,,,,
388,PT03M09.00S,2022-01-07T02:03:15.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,67,82,2022-01-07T02:03:15Z,3800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M01.00S,2022-01-07T02:03:27.0Z,3,REGULAR,3pt,Jump Shot,[],1630193,71.43561103810775,75.49019607843137,1610612752,67,82,2022-01-07T02:04:02Z,3810000,127.0,216.0,1,right,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
390,PT02M59.00S,2022-01-07T02:03:29.0Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,67,82,2022-01-07T02:04:39Z,3820000,,,0,,D. Schroder REBOUND (Off:1 Def:4),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,389.0,5.0,4.0,1.0,,,,,,,,,
391,PT02M46.00S,2022-01-07T02:03:41.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,18.347568988173457,55.14705882352941,1610612738,67,82,2022-01-07T02:05:28Z,3830000,-26.0,120.0,1,left,MISS D. Schroder 12' fadeaway Shot,[203471],1610612738.0,BOS,fadeaway,,,Schroder,D. Schroder,,,,,12.27,Missed,,,,,,,,,,,,,,,,,,,
392,PT02M44.00S,2022-01-07T02:03:43.1Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,67,82,2022-01-07T02:03:45Z,3840000,,,0,,A. Burks REBOUND (Off:2 Def:7),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,391.0,9.0,7.0,2.0,,,,,,,,,
393,PT02M37.00S,2022-01-07T02:03:50.8Z,3,REGULAR,3pt,Jump Shot,[],1630193,74.72076215505913,84.31372549019608,1610612752,70,82,2022-01-07T02:05:56Z,3850000,172.0,185.0,1,right,I. Quickley 25' 3PT pullup (8 PTS) (A. Burks 6 AST),"[1630193, 202692]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.24,Made,8.0,A. Burks,202692.0,6.0,,,,,,,,,,,,,,,
394,PT02M27.00S,2022-01-07T02:04:06.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,70,82,2022-01-07T02:04:06Z,3860000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M27.00S,2022-01-07T02:04:06.4Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,70,82,2022-01-07T02:05:44Z,3870000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT02M27.00S,2022-01-07T02:04:06.4Z,3,REGULAR,substitution,out,[],203471,,,1610612738,70,82,2022-01-07T02:05:44Z,3880000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT02M27.00S,2022-01-07T02:04:06.4Z,3,REGULAR,substitution,out,[],202683,,,1610612738,70,82,2022-01-07T02:05:44Z,3890000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT02M27.00S,2022-01-07T02:04:06.4Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,70,82,2022-01-07T02:05:44Z,3900000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M27.00S,2022-01-07T02:04:06.4Z,3,REGULAR,substitution,in,[],203935,,,1610612738,70,82,2022-01-07T02:05:44Z,3910000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M27.00S,2022-01-07T02:04:06.4Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,70,82,2022-01-07T02:05:44Z,3920000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT02M09.00S,2022-01-07T02:06:03.8Z,3,REGULAR,2pt,Jump Shot,[],1626196,23.603810775295663,75.73529411764706,1610612738,70,82,2022-01-07T02:06:28Z,3930000,-129.0,169.0,1,left,MISS J. Richardson 21' pullup Shot,[1626196],1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,21.27,Missed,,,,,,,,,,,,,,,,,,,
403,PT02M07.00S,2022-01-07T02:06:05.8Z,3,REGULAR,rebound,defensive,[],201959,,,1610612752,70,82,2022-01-07T02:06:25Z,3940000,,,0,,T. Gibson REBOUND (Off:2 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,402.0,3.0,1.0,2.0,,,,,,,,,
404,PT02M06.00S,2022-01-07T02:06:09.0Z,3,REGULAR,foul,personal,[],1629057,,,1610612752,70,82,2022-01-07T02:06:22Z,3950000,,,0,,R. Williams III personal FOUL (2 PF),"[1629057, 201959]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,1628172.0,,2.0,0.0,Gibson,201959.0,,,
406,PT01M52.00S,2022-01-07T02:06:43.8Z,3,REGULAR,foul,personal,[],1626196,,,1610612752,70,82,2022-01-07T02:06:49Z,3970000,,,0,,J. Richardson personal FOUL (1 PF),"[1626196, 1630193]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,1628172.0,,1.0,0.0,Quickley,1630193.0,,,
408,PT01M44.00S,2022-01-07T02:07:05.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,88.51839684625493,56.61764705882353,1610612752,72,82,2022-01-07T02:07:10Z,3990000,33.0,55.0,1,right,I. Quickley 6' driving floating Jump Shot (10 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,6.45,Made,10.0,,,,,,,,,,,,,,,,,,
409,PT01M44.00S,2022-01-07T02:07:08.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626196,,,1610612752,72,82,2022-01-07T02:07:16Z,4000000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Quickley 1 FT),"[1626196, 1630193]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Quickley,1630193.0,,,
411,PT01M44.00S,2022-01-07T02:07:39.0Z,3,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,73,82,2022-01-07T02:07:39Z,4020000,,,0,,I. Quickley Free Throw 1 of 1 (11 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
412,PT01M37.00S,2022-01-07T02:07:53.4Z,3,REGULAR,foul,personal,[],1630193,,,1610612738,73,82,2022-01-07T02:07:58Z,4030000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1626196]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,2002.0,,2.0,0.0,Richardson,1626196.0,,,
414,PT01M28.00S,2022-01-07T02:08:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.623521681997373,48.77450980392157,1610612738,73,82,2022-01-07T02:08:20Z,4050000,6.0,29.0,1,left,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,,
415,PT01M26.00S,2022-01-07T02:08:16.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,73,82,2022-01-07T02:08:20Z,4060000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,414.0,5.0,4.0,1.0,,,,,,,,,
416,PT01M19.00S,2022-01-07T02:08:24.0Z,3,REGULAR,turnover,lost ball,[],203095,,,1610612752,73,82,2022-01-07T02:08:28Z,4070000,,,0,,E. Fournier lost ball TURNOVER (2 TO),"[203095, 1629057]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,2.0,,,,,Williams III,1629057.0,
417,PT01M19.00S,2022-01-07T02:08:24.0Z,3,REGULAR,steal,,[],1629057,,,1610612738,73,82,2022-01-07T02:08:25Z,4080000,,,0,,R. Williams III STEAL (2 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M16.00S,2022-01-07T02:08:27.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,6.1268068331143235,50.73529411764706,1610612738,73,84,2022-01-07T02:08:35Z,4090000,-4.0,5.0,1,left,J. Brown running finger roll Layup (16 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,0.63,Made,16.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,,
420,PT00M51.30S,2022-01-07T02:08:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,93.38042049934296,53.431372549019606,1610612752,73,84,2022-01-07T02:08:56Z,4110000,17.0,10.0,1,right,MISS I. Quickley driving Layup,[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,1.97,Missed,,,,,,,,,,,,,,,,,,,
421,PT00M49.90S,2022-01-07T02:08:53.3Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,73,84,2022-01-07T02:08:53Z,4120000,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,420.0,6.0,4.0,2.0,,,,,,,,,
422,PT00M49.40S,2022-01-07T02:08:54.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.03745072273325,49.01960784313725,1610612752,75,84,2022-01-07T02:08:58Z,4130000,-5.0,4.0,1,right,J. Randle Layup (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,0.6,Made,15.0,,,,,,,,,,,,,,,,,,
423,PT00M49.40S,2022-01-07T02:08:57.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627759,,,1610612752,75,84,2022-01-07T02:09:15Z,4140000,,,0,,J. Brown shooting personal FOUL (2 PF) (Randle 1 FT),"[1627759, 203944]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Randle,203944.0,,,
425,PT00M49.40S,2022-01-07T02:09:30.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203944,,,1610612752,75,84,2022-01-07T02:09:36Z,4160000,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
426,PT00M46.90S,2022-01-07T02:09:32.6Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,75,84,2022-01-07T02:09:36Z,4170000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,425.0,6.0,3.0,3.0,,,,,,,,,
427,PT00M34.60S,2022-01-07T02:09:44.4Z,3,REGULAR,3pt,Jump Shot,[],1627759,28.597240473061763,81.61764705882352,1610612738,75,84,2022-01-07T02:10:18Z,4180000,-158.0,216.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
428,PT00M32.30S,2022-01-07T02:09:46.7Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,75,84,2022-01-07T02:09:51Z,4190000,,,0,,E. Fournier REBOUND (Off:0 Def:6),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,427.0,6.0,6.0,0.0,,,,,,,,,
429,PT00M23.30S,2022-01-07T02:09:56.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.51182654402102,49.50980392156863,1610612752,77,84,2022-01-07T02:10:00Z,4200000,-2.0,8.0,1,right,J. Randle driving Layup (17 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.89,Made,17.0,,,,,,,,,,,,,,,,,,
430,PT00M04.50S,2022-01-07T02:10:29.0Z,3,REGULAR,turnover,lost ball,[],203935,,,1610612738,77,84,2022-01-07T02:10:35Z,4210000,,,0,,M. Smart lost ball TURNOVER (3 TO),"[203935, 201959]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,3.0,,,,,Gibson,201959.0,
431,PT00M04.50S,2022-01-07T02:10:29.0Z,3,REGULAR,steal,,[],201959,,,1610612752,77,84,2022-01-07T02:10:30Z,4220000,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M01.00S,2022-01-07T02:10:34.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202692,90.62089356110381,95.09803921568627,1610612752,77,84,2022-01-07T02:10:41Z,4230000,225.0,36.0,1,right,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
433,PT00M01.00S,2022-01-07T02:10:34.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,77,84,2022-01-07T02:10:41Z,4240000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,
434,PT00M00.00S,2022-01-07T02:10:38.9Z,3,REGULAR,period,end,[],0,,,1610612752,77,84,2022-01-07T02:10:39Z,4250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2022-01-07T02:13:16.0Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,77,84,2022-01-07T02:14:12Z,4260000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2022-01-07T02:13:16.0Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612752,77,84,2022-01-07T02:14:12Z,4270000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2022-01-07T02:13:16.0Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612752,77,84,2022-01-07T02:14:12Z,4280000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2022-01-07T02:13:16.0Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,77,84,2022-01-07T02:14:12Z,4290000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2022-01-07T02:13:16.0Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612752,77,84,2022-01-07T02:14:12Z,4300000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2022-01-07T02:13:16.0Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612752,77,84,2022-01-07T02:14:12Z,4310000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2022-01-07T02:14:12.6Z,4,REGULAR,period,start,[],0,,,1610612738,77,84,2022-01-07T02:14:12Z,4320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT11M47.00S,2022-01-07T02:14:26.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,77,84,2022-01-07T02:14:26Z,4330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT11M39.00S,2022-01-07T02:14:49.6Z,4,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,77,84,2022-01-07T02:14:53Z,4340000,,,0,,J. Brown bad pass out-of-bounds TURNOVER (3 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,,,,,,,,,,,,,2003.0,3.0,,,,,,,
444,PT11M20.00S,2022-01-07T02:15:14.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201959,77.87450722733246,52.94117647058824,1610612752,79,84,2022-01-07T02:15:18Z,4350000,15.0,155.0,1,right,T. Gibson 15' Jump Shot (6 PTS) (E. Fournier 2 AST),"[201959, 203095]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,15.62,Made,6.0,E. Fournier,203095.0,2.0,,,,,,,,,,,,,,,
