actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
460,PT01M45.00S,2021-12-03T02:18:08.6Z,3,REGULAR,substitution,in,[],1630167,,,1610612741,81,85,2021-12-03T02:18:25Z,4490000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M45.00S,2021-12-03T02:18:08.6Z,3,REGULAR,substitution,in,[],201942,,,1610612741,81,85,2021-12-03T02:18:25Z,4500000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M45.00S,2021-12-03T02:18:08.6Z,3,REGULAR,substitution,in,[],1627884,,,1610612741,81,85,2021-12-03T02:18:25Z,4510000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M43.00S,2021-12-03T02:18:31.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627884,5.469776609724048,50.0,1610612741,81,87,2021-12-03T02:18:35Z,4520000,0.0,-1.0,1,left,D. Jones Jr. cutting DUNK (6 PTS) (L. Ball 6 AST),"[1627884, 1628366]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,0.11,Made,,,,,6.0,L. Ball,1628366.0,6.0,,,,,,,,,,,
465,PT01M22.00S,2021-12-03T02:18:55.2Z,3,REGULAR,foul,personal,[],1628366,,,1610612752,81,87,2021-12-03T02:19:03Z,4540000,,,0,,L. Ball personal FOUL (4 PF),"[1628366, 203944]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,202049.0,,,,4.0,0.0,Randle,203944.0,,,
467,PT01M22.00S,2021-12-03T02:18:55.3Z,3,REGULAR,substitution,out,[],1630193,,,1610612752,81,87,2021-12-03T02:19:20Z,4560000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M22.00S,2021-12-03T02:18:55.3Z,3,REGULAR,substitution,in,[],202692,,,1610612752,81,87,2021-12-03T02:19:20Z,4570000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M05.00S,2021-12-03T02:19:46.5Z,3,REGULAR,2pt,Jump Shot,[],203944,93.77463863337714,69.36274509803921,1610612752,81,87,2021-12-03T02:22:27Z,4580000,97.0,6.0,1,right,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,9.7,Missed,,,,,,,,,,,,,,,,,,,
470,PT01M03.00S,2021-12-03T02:19:48.5Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,81,87,2021-12-03T02:19:48Z,4590000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,469.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
471,PT01M02.00S,2021-12-03T02:19:51.0Z,3,REGULAR,turnover,bad pass,[],1628366,,,1610612741,81,87,2021-12-03T02:19:59Z,4600000,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1628366, 203095]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,2.0,,,,,,,Fournier,203095.0,
472,PT01M02.00S,2021-12-03T02:19:51.0Z,3,REGULAR,steal,,[],203095,,,1610612752,81,87,2021-12-03T02:19:53Z,4610000,,,0,,E. Fournier STEAL (4 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M58.50S,2021-12-03T02:19:54.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,94.1688567674113,49.01960784313725,1610612752,81,87,2021-12-03T02:20:42Z,4620000,-5.0,2.0,1,right,MISS O. Toppin driving Layup - blocked,"[1630167, 201942]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,0.54,Missed,,,,,,,,,,,DeRozan,201942.0,,,,,,,
492,PT00M58.50S,2021-12-03T02:19:54.7Z,3,REGULAR,block,,[],201942,,,1610612752,81,87,2021-12-03T02:23:24Z,4622500,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M58.50S,2021-12-03T02:19:54.7Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,81,87,2021-12-03T02:20:42Z,4625000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,473.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
474,PT00M53.90S,2021-12-03T02:20:10.2Z,3,REGULAR,3pt,Jump Shot,[],1628366,5.469776609724048,96.07843137254902,1610612741,81,87,2021-12-03T02:23:43Z,4630000,-230.0,-1.0,1,left,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
475,PT00M51.90S,2021-12-03T02:20:12.2Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,81,87,2021-12-03T02:23:43Z,4640000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,474.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
476,PT00M42.90S,2021-12-03T02:20:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,92.32917214191852,51.9607843137255,1610612752,83,87,2021-12-03T02:23:50Z,4650000,10.0,20.0,1,right,D. Rose driving floating Jump Shot (10 PTS),[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,2.19,Made,,,,,10.0,,,,,,,,,,,,,,
477,PT00M33.80S,2021-12-03T02:20:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,16.376478318002626,43.38235294117647,1610612741,83,89,2021-12-03T02:20:53Z,4660000,33.0,101.0,1,left,L. Ball 10' Jump Shot (8 PTS),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,10.67,Made,,,,,8.0,,,,,,,,,,,,,,
479,PT00M21.20S,2021-12-03T02:20:45.2Z,3,REGULAR,3pt,Jump Shot,[],203095,94.56307490144546,3.6764705882352944,1610612752,83,89,2021-12-03T02:20:55Z,4670000,-232.0,-1.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
480,PT00M21.20S,2021-12-03T02:20:45.2Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,83,89,2021-12-03T02:20:55Z,4680000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,479.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
481,PT00M10.50S,2021-12-03T02:20:59.9Z,3,REGULAR,foul,personal,[],202692,,,1610612741,83,89,2021-12-03T02:24:51Z,4690000,,,0,,A. Burks take personal FOUL (2 PF),"[202692, 201942]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,,,,,,,,,,,1627541.0,,,,2.0,0.0,DeRozan,201942.0,,,
483,PT00M10.50S,2021-12-03T02:21:00.0Z,3,REGULAR,substitution,out,[],203944,,,1610612741,83,89,2021-12-03T02:21:23Z,4710000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M10.50S,2021-12-03T02:21:00.0Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,83,89,2021-12-03T02:21:23Z,4720000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M10.50S,2021-12-03T02:21:00.0Z,3,REGULAR,substitution,out,[],1627884,,,1610612741,83,89,2021-12-03T02:21:23Z,4730000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M10.50S,2021-12-03T02:21:00.0Z,3,REGULAR,substitution,in,[],1629011,,,1610612741,83,89,2021-12-03T02:21:23Z,4740000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M10.50S,2021-12-03T02:21:00.0Z,3,REGULAR,substitution,in,[],203897,,,1610612741,83,89,2021-12-03T02:21:23Z,4750000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M10.50S,2021-12-03T02:21:00.0Z,3,REGULAR,substitution,in,[],202696,,,1610612741,83,89,2021-12-03T02:21:23Z,4760000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2021-12-03T02:21:49.9Z,3,REGULAR,3pt,Jump Shot,[],1627936,6.521024967148489,4.6568627450980395,1610612741,83,89,2021-12-03T02:21:53Z,4770000,227.0,9.0,1,left,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M00.00S,2021-12-03T02:21:51.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,83,89,2021-12-03T02:21:51Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,,
491,PT00M00.00S,2021-12-03T02:21:53.0Z,3,REGULAR,period,end,[],0,,,1610612741,83,89,2021-12-03T02:21:53Z,4790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-12-03T02:23:52.8Z,4,REGULAR,substitution,out,['startperiod'],203095,,,1610612741,83,89,2021-12-03T02:24:13Z,4800000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-12-03T02:23:52.8Z,4,REGULAR,substitution,out,['startperiod'],1628366,,,1610612741,83,89,2021-12-03T02:24:13Z,4810000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-12-03T02:23:52.8Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,83,89,2021-12-03T02:24:13Z,4820000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-12-03T02:23:52.8Z,4,REGULAR,substitution,out,['startperiod'],202696,,,1610612741,83,89,2021-12-03T02:24:13Z,4830000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-12-03T02:23:52.8Z,4,REGULAR,substitution,in,['startperiod'],1630193,,,1610612741,83,89,2021-12-03T02:24:13Z,4840000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2021-12-03T02:23:52.8Z,4,REGULAR,substitution,in,['startperiod'],1629750,,,1610612741,83,89,2021-12-03T02:24:13Z,4850000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2021-12-03T02:23:52.8Z,4,REGULAR,substitution,in,['startperiod'],1627884,,,1610612741,83,89,2021-12-03T02:24:13Z,4860000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-12-03T02:23:52.8Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,83,89,2021-12-03T02:24:13Z,4870000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-12-03T02:24:28.5Z,4,REGULAR,period,start,[],0,,,1610612741,83,89,2021-12-03T02:24:28Z,4880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M50.00S,2021-12-03T02:24:40.8Z,4,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612741,83,89,2021-12-03T02:24:52Z,4890000,,,0,,O. Toppin shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630167, 201942]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,,204059.0,,,,1.0,0.0,DeRozan,201942.0,,,
504,PT11M50.00S,2021-12-03T02:25:02.6Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,83,89,2021-12-03T02:25:02Z,4910000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
505,PT11M50.00S,2021-12-03T02:25:02.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,83,89,2021-12-03T02:25:02Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,,
506,PT11M50.00S,2021-12-03T02:25:17.3Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,83,90,2021-12-03T02:25:17Z,4930000,,,0,,D. DeRozan Free Throw 2 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
507,PT11M35.00S,2021-12-03T02:25:35.0Z,4,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612752,83,90,2021-12-03T02:26:03Z,4940000,,,0,,A. Caruso shooting personal FOUL (2 PF) (Rose 2 FT),"[1627936, 201565]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,204059.0,,,,2.0,0.0,Rose,201565.0,,,
509,PT11M35.00S,2021-12-03T02:26:04.0Z,4,REGULAR,freethrow,1 of 2,[],201565,,,1610612752,84,90,2021-12-03T02:26:04Z,4960000,,,0,,D. Rose Free Throw 1 of 2 (11 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
510,PT11M35.00S,2021-12-03T02:26:04.1Z,4,REGULAR,substitution,out,[],1629750,,,1610612752,84,90,2021-12-03T02:26:14Z,4970000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M35.00S,2021-12-03T02:26:04.1Z,4,REGULAR,substitution,in,[],1628972,,,1610612752,84,90,2021-12-03T02:26:14Z,4980000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M35.00S,2021-12-03T02:26:30.7Z,4,REGULAR,freethrow,2 of 2,[],201565,,,1610612752,85,90,2021-12-03T02:26:30Z,4990000,,,0,,D. Rose Free Throw 2 of 2 (12 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
513,PT11M21.00S,2021-12-03T02:26:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.046649145860711,47.794117647058826,1610612741,85,92,2021-12-03T02:26:54Z,5000000,11.0,14.0,1,left,D. DeRozan driving Layup (19 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.76,Made,,,,,19.0,,,,,,,,,,,,,,
514,PT11M13.00S,2021-12-03T02:26:55.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,92.85479632063075,45.34313725490196,1610612752,87,92,2021-12-03T02:27:07Z,5010000,-23.0,15.0,1,right,A. Burks driving bank Jump Shot (12 PTS),[202692],1610612752.0,NYK,driving bank,,,Burks,A. Burks,,,,,2.75,Made,,,,,12.0,,,,,,,,,,,,,,
515,PT10M56.00S,2021-12-03T02:27:12.4Z,4,REGULAR,turnover,bad pass,[],1627936,,,1610612741,87,92,2021-12-03T02:27:18Z,5020000,,,0,,A. Caruso bad pass TURNOVER (2 TO),"[1627936, 1630167]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,2.0,,,,,,,Toppin,1630167.0,
516,PT10M56.00S,2021-12-03T02:27:12.4Z,4,REGULAR,steal,,[],1630167,,,1610612752,87,92,2021-12-03T02:27:13Z,5030000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M50.00S,2021-12-03T02:27:17.4Z,4,REGULAR,turnover,lost ball,[],1630167,,,1610612752,87,92,2021-12-03T02:27:21Z,5040000,,,0,,O. Toppin lost ball TURNOVER (1 TO),"[1630167, 1627936]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,1.0,,,,,,,Caruso,1627936.0,
518,PT10M50.00S,2021-12-03T02:27:17.4Z,4,REGULAR,steal,,[],1627936,,,1610612741,87,92,2021-12-03T02:27:19Z,5050000,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M44.00S,2021-12-03T02:27:23.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,5.995400788436268,47.30392156862745,1610612741,87,92,2021-12-03T02:27:33Z,5060000,13.0,4.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1629011]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,1.41,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,,
520,PT10M44.00S,2021-12-03T02:27:23.4Z,4,REGULAR,block,,[],1629011,,,1610612741,87,92,2021-12-03T02:27:29Z,5070000,,,0,,M. Robinson BLOCK (5 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M43.00S,2021-12-03T02:27:24.4Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,87,92,2021-12-03T02:27:58Z,5080000,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,519.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
522,PT10M38.00S,2021-12-03T02:27:40.2Z,4,REGULAR,foul,personal,[],201942,,,1610612752,87,92,2021-12-03T02:34:49Z,5090000,,,0,,D. DeRozan take personal FOUL (3 PF),"[201942, 1630193]",1610612741.0,CHI,take,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,202049.0,,,,3.0,0.0,Quickley,1630193.0,,,
524,PT10M31.00S,2021-12-03T02:28:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,94.69448094612353,53.67647058823529,1610612752,89,92,2021-12-03T02:28:21Z,5110000,18.0,-3.0,1,right,M. Robinson finger roll Layup (6 PTS) (D. Rose 4 AST),"[1629011, 201565]",1610612752.0,NYK,finger roll,,,Robinson,M. Robinson,,,,,1.86,Made,,,,,6.0,D. Rose,201565.0,4.0,,,,,,,,,,,
526,PT10M31.00S,2021-12-03T02:28:12.6Z,4,REGULAR,foul,personal,['1freethrow'],1627936,,,1610612752,89,92,2021-12-03T02:28:17Z,5130000,,,0,,A. Caruso shooting personal FOUL (3 PF) (Robinson 1 FT),"[1627936, 1629011]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1627541.0,,,,3.0,0.0,Robinson,1629011.0,,,
528,PT10M31.00S,2021-12-03T02:28:35.9Z,4,REGULAR,freethrow,1 of 1,[],1629011,,,1610612752,90,92,2021-12-03T02:28:35Z,5150000,,,0,,M. Robinson Free Throw 1 of 1 (7 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
529,PT10M15.00S,2021-12-03T02:28:56.0Z,4,REGULAR,2pt,Jump Shot,[],201942,21.632720105124836,32.35294117647059,1610612741,90,94,2021-12-03T02:29:00Z,5160000,88.0,151.0,1,left,D. DeRozan 17' pullup Jump Shot (21 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.47,Made,,,,,21.0,,,,,,,,,,,,,,
530,PT10M03.00S,2021-12-03T02:29:11.5Z,4,REGULAR,foul,offensive,[],1629011,,,1610612752,90,94,2021-12-03T02:29:22Z,5170000,,,0,,M. Robinson offensive FOUL (2 PF),"[1629011, 1627936]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,1627541.0,,,,2.0,0.0,Caruso,1627936.0,,,
532,PT10M03.00S,2021-12-03T02:29:11.5Z,4,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,90,94,2021-12-03T02:29:11Z,5190000,,,0,,M. Robinson offensive foul TURNOVER (2 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,1627541.0,2.0,,,,,,,,,
533,PT09M57.00S,2021-12-03T02:29:40.6Z,4,REGULAR,foul,offensive,[],1627936,,,1610612741,90,94,2021-12-03T02:29:48Z,5200000,,,0,,A. Caruso offensive FOUL (4 PF),"[1627936, 202692]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,204059.0,,,,4.0,0.0,Burks,202692.0,,,
535,PT09M57.00S,2021-12-03T02:29:40.6Z,4,REGULAR,turnover,offensive foul,[],1627936,,,1610612741,90,94,2021-12-03T02:29:40Z,5220000,,,0,,A. Caruso offensive foul TURNOVER (3 TO),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,204059.0,3.0,,,,,,,,,
536,PT09M46.00S,2021-12-03T02:30:01.1Z,4,REGULAR,turnover,bad pass,[],1630167,,,1610612752,90,94,2021-12-03T02:40:12Z,5230000,,,0,,O. Toppin bad pass TURNOVER (2 TO),"[1630167, 1627936]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,2.0,,,,,,,Caruso,1627936.0,
537,PT09M46.00S,2021-12-03T02:30:01.1Z,4,REGULAR,steal,,[],1627936,,,1610612741,90,94,2021-12-03T02:30:02Z,5240000,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M35.00S,2021-12-03T02:30:13.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,13.354139290407357,70.34313725490196,1610612741,90,96,2021-12-03T02:30:23Z,5250000,-102.0,73.0,1,left,D. DeRozan 12' bank Jump Shot (23 PTS),[201942],1610612741.0,CHI,bank,,,DeRozan,D. DeRozan,,,,,12.52,Made,,,,,23.0,,,,,,,,,,,,,,
539,PT09M35.00S,2021-12-03T02:30:23.0Z,4,REGULAR,foul,personal,['1freethrow'],1630193,,,1610612741,90,96,2021-12-03T02:30:42Z,5260000,,,0,,I. Quickley shooting personal FOUL (4 PF) (DeRozan 1 FT),"[1630193, 201942]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,204059.0,,,,4.0,0.0,DeRozan,201942.0,,,
541,PT09M35.00S,2021-12-03T02:30:45.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612741,90,97,2021-12-03T02:30:45Z,5280000,,,0,,D. DeRozan Free Throw 1 of 1 (24 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,24.0,,,,,,,,,,,,,,
542,PT09M35.00S,2021-12-03T02:30:45.4Z,4,REGULAR,substitution,out,[],1627936,,,1610612752,90,97,2021-12-03T02:30:49Z,5290000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M35.00S,2021-12-03T02:30:45.4Z,4,REGULAR,substitution,in,[],1628366,,,1610612752,90,97,2021-12-03T02:30:49Z,5300000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M14.00S,2021-12-03T02:31:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,94.03745072273325,46.568627450980394,1610612752,92,97,2021-12-03T02:31:15Z,5310000,-17.0,4.0,1,right,O. Toppin driving Layup (8 PTS) (I. Quickley 3 AST),"[1630167, 1630193]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,1.76,Made,,,,,8.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,
546,PT09M00.00S,2021-12-03T02:31:23.1Z,4,REGULAR,turnover,lost ball,[],1627884,,,1610612741,92,97,2021-12-03T02:31:26Z,5330000,,,0,,D. Jones Jr. lost ball TURNOVER (1 TO),"[1627884, 202692]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,1.0,,,,,,,Burks,202692.0,
547,PT09M00.00S,2021-12-03T02:31:23.1Z,4,REGULAR,steal,,[],202692,,,1610612752,92,97,2021-12-03T02:41:43Z,5340000,,,0,,A. Burks STEAL (2 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M52.00S,2021-12-03T02:31:31.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629011,94.82588699080158,45.09803921568628,1610612752,92,97,2021-12-03T02:31:35Z,5350000,-25.0,-4.0,1,right,MISS M. Robinson Layup - blocked,"[1629011, 1627884]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,2.48,Missed,,,,,,,,,,,Jones Jr.,1627884.0,,,,,,,
549,PT08M52.00S,2021-12-03T02:31:31.4Z,4,REGULAR,block,,[],1627884,,,1610612752,92,97,2021-12-03T02:31:33Z,5360000,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
