actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
547,PT05M49.00S,2021-12-12T18:59:23.0Z,4,REGULAR,foul,personal,['1freethrow'],203095,,,1610612749,85,104,2021-12-12T18:59:36Z,5110000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[203095, 203507]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,101283.0,,,,3.0,0.0,Antetokounmpo,203507.0,,
549,PT05M49.00S,2021-12-12T18:59:59.3Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,85,104,2021-12-12T18:59:59Z,5130000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
550,PT05M47.00S,2021-12-12T19:00:01.3Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,85,104,2021-12-12T19:00:02Z,5140000,,,0,,N. Noel REBOUND (Off:1 Def:5),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,549.0,6.0,5.0,1.0,,,,,,,,,,,,,,
551,PT05M35.00S,2021-12-12T19:00:13.0Z,4,REGULAR,3pt,Jump Shot,[],1630193,92.59198423127464,97.30392156862744,1610612752,85,104,2021-12-12T19:00:20Z,5150000,237.0,17.0,1,right,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
552,PT05M33.00S,2021-12-12T19:00:15.0Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,85,104,2021-12-12T19:00:20Z,5160000,,,0,,K. Middleton REBOUND (Off:0 Def:7),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,551.0,7.0,7.0,0.0,,,,,,,,,,,,,,
553,PT05M23.00S,2021-12-12T19:00:24.6Z,4,REGULAR,turnover,bad pass,[],203114,,,1610612749,85,104,2021-12-12T19:00:28Z,5170000,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1628995]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,3.0,,,,,,,Knox II,1628995.0
554,PT05M23.00S,2021-12-12T19:00:24.6Z,4,REGULAR,steal,,[],1628995,,,1610612752,85,104,2021-12-12T19:00:26Z,5180000,,,0,,K. Knox II STEAL (1 STL),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M18.00S,2021-12-12T19:00:29.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201565,78.26872536136662,8.57843137254902,1610612752,85,104,2021-12-12T19:00:37Z,5190000,-207.0,152.0,1,right,MISS D. Rose 25' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
556,PT05M16.00S,2021-12-12T19:00:31.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,85,104,2021-12-12T19:00:37Z,5200000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,555.0,8.0,6.0,2.0,,,,,,,,,,,,,,
557,PT05M03.00S,2021-12-12T19:00:44.8Z,4,REGULAR,3pt,Jump Shot,[],203114,26.888961892247043,21.07843137254902,1610612749,85,104,2021-12-12T19:00:50Z,5210000,145.0,200.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,
558,PT05M01.00S,2021-12-12T19:00:46.8Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612752,85,104,2021-12-12T19:00:50Z,5220000,,,0,,K. Knox II REBOUND (Off:1 Def:3),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,557.0,4.0,3.0,1.0,,,,,,,,,,,,,,
559,PT04M44.00S,2021-12-12T19:01:03.4Z,4,REGULAR,3pt,Jump Shot,[],1628995,94.03745072273325,97.30392156862744,1610612752,88,104,2021-12-12T19:01:07Z,5230000,237.0,4.0,1,right,K. Knox II 3PT  (15 PTS) (I. Quickley 4 AST),"[1628995, 1630193]",1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,23.65,Made,,,,,15.0,I. Quickley,1630193.0,4.0,,,,,,,,,,
561,PT04M18.00S,2021-12-12T19:01:29.0Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612749,88,104,2021-12-12T19:01:33Z,5250000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 203457]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,2.0,,,,,,,Noel,203457.0
562,PT04M18.00S,2021-12-12T19:01:29.0Z,4,REGULAR,steal,,[],203457,,,1610612752,88,104,2021-12-12T19:01:30Z,5260000,,,0,,N. Noel STEAL (2 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M14.00S,2021-12-12T19:01:33.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628995,76.95466491458606,88.48039215686273,1610612752,91,104,2021-12-12T19:01:38Z,5270000,192.0,164.0,1,right,K. Knox II 25' 3PT  (18 PTS) (I. Quickley 5 AST),"[1628995, 1630193]",1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,25.29,Made,,,,,18.0,I. Quickley,1630193.0,5.0,,,,,,,,,,
565,PT04M12.00S,2021-12-12T19:01:44.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,91,104,2021-12-12T19:01:44Z,5290000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M12.00S,2021-12-12T19:01:44.7Z,4,REGULAR,substitution,out,[],203457,,,1610612749,91,104,2021-12-12T19:04:18Z,5300000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M12.00S,2021-12-12T19:01:44.7Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,91,104,2021-12-12T19:04:18Z,5310000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M12.00S,2021-12-12T19:01:44.7Z,4,REGULAR,substitution,in,[],203944,,,1610612749,91,104,2021-12-12T19:04:18Z,5320000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M12.00S,2021-12-12T19:01:44.7Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,91,104,2021-12-12T19:04:18Z,5330000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M57.00S,2021-12-12T19:04:53.1Z,4,REGULAR,3pt,Jump Shot,[],203114,3.7614980289093296,94.6078431372549,1610612749,91,107,2021-12-12T19:04:57Z,5340000,-223.0,-17.0,1,left,K. Middleton 3PT  (24 PTS) (R. Hood 3 AST),"[203114, 203918]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,22.37,Made,,,,,24.0,R. Hood,203918.0,3.0,,,,,,,,,,
572,PT03M37.00S,2021-12-12T19:05:12.6Z,4,REGULAR,3pt,Jump Shot,[],201565,72.48685939553219,79.65686274509804,1610612752,91,107,2021-12-12T19:05:21Z,5360000,148.0,206.0,1,right,MISS D. Rose 25' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
573,PT03M35.00S,2021-12-12T19:05:14.6Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612752,91,107,2021-12-12T19:05:21Z,5370000,,,0,,K. Knox II REBOUND (Off:2 Def:3),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,572.0,5.0,3.0,2.0,,,,,,,,,,,,,,
574,PT03M33.00S,2021-12-12T19:05:19.6Z,4,REGULAR,foul,personal,[],203114,,,1610612752,91,107,2021-12-12T19:05:25Z,5380000,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1630193]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,202035.0,,,,2.0,0.0,Quickley,1630193.0,,
576,PT03M27.00S,2021-12-12T19:05:45.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628995,69.33311432325887,72.30392156862744,1610612752,91,107,2021-12-12T19:05:53Z,5400000,112.0,236.0,1,right,MISS K. Knox II 26' 3PT,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
577,PT03M25.00S,2021-12-12T19:05:47.4Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,91,107,2021-12-12T19:05:53Z,5410000,,,0,,K. Middleton REBOUND (Off:0 Def:8),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,576.0,8.0,8.0,0.0,,,,,,,,,,,,,,
578,PT03M20.00S,2021-12-12T19:05:57.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,91,107,2021-12-12T19:05:57Z,5420000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M20.00S,2021-12-12T19:05:57.1Z,4,REGULAR,substitution,out,[],203095,,,1610612749,91,107,2021-12-12T19:07:28Z,5430000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M20.00S,2021-12-12T19:05:57.1Z,4,REGULAR,substitution,in,[],1629656,,,1610612749,91,107,2021-12-12T19:07:28Z,5440000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M14.00S,2021-12-12T19:07:30.9Z,4,REGULAR,2pt,Jump Shot,[],203507,24.129434954007884,30.392156862745097,1610612749,91,107,2021-12-12T19:07:37Z,5450000,98.0,174.0,1,left,MISS G. Antetokounmpo 20' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,20.0,Missed,,,,,,,,,,,,,,,,,,
582,PT03M13.00S,2021-12-12T19:07:31.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,91,107,2021-12-12T19:07:37Z,5460000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,,
583,PT03M13.00S,2021-12-12T19:07:37.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,91,107,2021-12-12T19:07:38Z,5470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M07.00S,2021-12-12T19:07:53.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203114,28.86005256241787,74.75490196078431,1610612749,91,107,2021-12-12T19:07:59Z,5480000,-124.0,219.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
585,PT03M05.00S,2021-12-12T19:07:55.8Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,91,107,2021-12-12T19:07:59Z,5490000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,584.0,9.0,6.0,3.0,,,,,,,,,,,,,,
586,PT03M02.00S,2021-12-12T19:07:58.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201950,8.492115637319317,3.6764705882352944,1610612749,91,110,2021-12-12T19:08:04Z,5500000,232.0,27.0,1,left,J. Holiday 3PT  (13 PTS) (G. Antetokounmpo 10 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,23.32,Made,,,,,13.0,G. Antetokounmpo,203507.0,10.0,,,,,,,,,,
588,PT02M45.00S,2021-12-12T19:08:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.43166885676742,50.245098039215684,1610612752,93,110,2021-12-12T19:09:41Z,5520000,1.0,0.0,1,right,J. Randle cutting Layup (8 PTS) (K. Knox II 1 AST),"[203944, 1628995]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,0.12,Made,,,,,8.0,K. Knox II,1628995.0,1.0,,,,,,,,,,
590,PT02M36.00S,2021-12-12T19:08:24.5Z,4,REGULAR,3pt,Jump Shot,[],203507,27.020367936925098,80.88235294117648,1610612749,93,110,2021-12-12T19:08:33Z,5540000,-154.0,201.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
591,PT02M34.00S,2021-12-12T19:08:26.5Z,4,REGULAR,rebound,offensive,[],201950,,,1610612749,93,110,2021-12-12T19:08:33Z,5550000,,,0,,J. Holiday REBOUND (Off:2 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,590.0,4.0,2.0,2.0,,,,,,,,,,,,,,
592,PT02M32.00S,2021-12-12T19:08:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,8.623521681997373,50.98039215686274,1610612749,93,110,2021-12-12T19:08:36Z,5560000,-5.0,29.0,1,left,MISS J. Holiday Layup,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,2.9,Missed,,,,,,,,,,,,,,,,,,
593,PT02M30.00S,2021-12-12T19:08:30.9Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,93,110,2021-12-12T19:08:36Z,5570000,,,0,,D. Rose REBOUND (Off:0 Def:2),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,592.0,2.0,2.0,0.0,,,,,,,,,,,,,,
594,PT02M28.00S,2021-12-12T19:08:35.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612752,93,110,2021-12-12T19:08:45Z,5580000,,,0,,K. Middleton shooting personal FOUL (3 PF) (Quickley 2 FT),"[203114, 1630193]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Quickley,1630193.0,,
597,PT02M28.00S,2021-12-12T19:08:49.0Z,4,REGULAR,substitution,out,[],203944,,,1610612752,93,110,2021-12-12T19:09:12Z,5595000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M28.00S,2021-12-12T19:08:49.0Z,4,REGULAR,substitution,out,[],203114,,,1610612752,93,110,2021-12-12T19:09:12Z,5597500,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M28.00S,2021-12-12T19:08:49.0Z,4,REGULAR,substitution,in,[],203457,,,1610612752,93,110,2021-12-12T19:09:12Z,5598750,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M28.00S,2021-12-12T19:08:49.0Z,4,REGULAR,substitution,in,[],1629670,,,1610612752,93,110,2021-12-12T19:09:12Z,5599375,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M28.00S,2021-12-12T19:09:03.0Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,94,110,2021-12-12T19:09:03Z,5600000,,,0,,I. Quickley Free Throw 1 of 2 (10 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
601,PT02M28.00S,2021-12-12T19:09:22.7Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,95,110,2021-12-12T19:09:22Z,5610000,,,0,,I. Quickley Free Throw 2 of 2 (11 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
602,PT02M09.00S,2021-12-12T19:09:45.5Z,4,REGULAR,foul,offensive,['inpenalty'],203507,,,1610612749,95,110,2021-12-12T19:09:52Z,5620000,,,0,,G. Antetokounmpo charge offensive FOUL (4 PF),"[203507, 203457]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202035.0,,,,4.0,1.0,Noel,203457.0,,
604,PT02M09.00S,2021-12-12T19:09:45.5Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,95,110,2021-12-12T19:09:45Z,5640000,,,0,,G. Antetokounmpo offensive foul TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202035.0,3.0,,,,,,,,
605,PT01M52.00S,2021-12-12T19:10:19.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628995,92.72339027595268,97.05882352941177,1610612752,95,110,2021-12-12T19:10:27Z,5650000,235.0,16.0,1,right,MISS K. Knox II 3PT,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,
606,PT01M50.00S,2021-12-12T19:10:21.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,95,110,2021-12-12T19:10:27Z,5660000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,605.0,10.0,7.0,3.0,,,,,,,,,,,,,,
607,PT01M32.00S,2021-12-12T19:10:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203918,6.521024967148489,50.245098039215684,1610612749,95,112,2021-12-12T19:10:45Z,5670000,-1.0,9.0,1,left,R. Hood driving finger roll Layup (14 PTS) (G. Antetokounmpo 11 AST),"[203918, 203507]",1610612749.0,MIL,driving finger roll,,,Hood,R. Hood,,,,,0.89,Made,,,,,14.0,G. Antetokounmpo,203507.0,11.0,,,,,,,,,,
609,PT01M10.00S,2021-12-12T19:11:04.3Z,4,REGULAR,turnover,bad pass,[],201565,,,1610612752,95,112,2021-12-12T19:11:08Z,5690000,,,0,,D. Rose bad pass TURNOVER (2 TO),"[201565, 1626171]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,2.0,,,,,,,Portis,1626171.0
610,PT01M10.00S,2021-12-12T19:11:04.3Z,4,REGULAR,steal,,[],1626171,,,1610612749,95,112,2021-12-12T19:11:07Z,5700000,,,0,,B. Portis STEAL (3 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M51.40S,2021-12-12T19:11:23.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,24.78646517739816,88.72549019607843,1610612749,95,112,2021-12-12T19:11:30Z,5710000,-194.0,180.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
612,PT00M49.00S,2021-12-12T19:11:25.4Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,95,112,2021-12-12T19:11:30Z,5720000,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,611.0,3.0,3.0,0.0,,,,,,,,,,,,,,
613,PT00M46.20S,2021-12-12T19:11:30.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612752,95,112,2021-12-12T19:11:43Z,5730000,,,0,,B. Portis take personal FOUL (1 PF) (Grimes 2 FT),"[1626171, 1629656]",1610612749.0,MIL,take,,,Portis,B. Portis,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Grimes,1629656.0,,
617,PT00M46.20S,2021-12-12T19:11:43.3Z,4,REGULAR,substitution,out,[],201565,,,1610612752,95,112,2021-12-12T19:12:17Z,5745000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M46.20S,2021-12-12T19:11:43.3Z,4,REGULAR,substitution,out,[],201950,,,1610612752,95,112,2021-12-12T19:12:17Z,5747500,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M46.20S,2021-12-12T19:11:43.3Z,4,REGULAR,substitution,out,[],203507,,,1610612752,95,112,2021-12-12T19:12:17Z,5748750,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M46.20S,2021-12-12T19:11:43.3Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,95,112,2021-12-12T19:12:17Z,5749375,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M46.20S,2021-12-12T19:11:43.3Z,4,REGULAR,substitution,in,[],1630572,,,1610612752,95,112,2021-12-12T19:12:17Z,5749687,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M46.20S,2021-12-12T19:11:43.3Z,4,REGULAR,substitution,in,[],1630606,,,1610612752,95,112,2021-12-12T19:12:17Z,5749843,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M46.20S,2021-12-12T19:11:56.6Z,4,REGULAR,freethrow,1 of 2,[],1629656,,,1610612752,96,112,2021-12-12T19:11:56Z,5750000,,,0,,Q. Grimes Free Throw 1 of 2 (26 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
616,PT00M46.20S,2021-12-12T19:12:16.2Z,4,REGULAR,freethrow,2 of 2,[],1629656,,,1610612752,97,112,2021-12-12T19:12:16Z,5760000,,,0,,Q. Grimes Free Throw 2 of 2 (27 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
623,PT00M27.40S,2021-12-12T19:12:35.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,7.703679369250986,54.166666666666664,1610612749,97,112,2021-12-12T19:12:40Z,5770000,-21.0,20.0,1,left,MISS J. Nwora driving floating Shot,[1629670],1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,
624,PT00M25.20S,2021-12-12T19:12:37.7Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,97,112,2021-12-12T19:12:37Z,5780000,,,0,,N. Noel REBOUND (Off:1 Def:6),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,623.0,7.0,6.0,1.0,,,,,,,,,,,,,,
625,PT00M22.30S,2021-12-12T19:12:40.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,73.40670170827858,82.1078431372549,1610612752,97,112,2021-12-12T19:12:50Z,5790000,161.0,197.0,1,right,MISS Q. Grimes 25' pullup 3PT,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
626,PT00M20.20S,2021-12-12T19:12:42.8Z,4,REGULAR,rebound,defensive,[],1630606,,,1610612749,97,112,2021-12-12T19:12:50Z,5800000,,,0,,J. Smart REBOUND (Off:0 Def:1),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,625.0,1.0,1.0,0.0,,,,,,,,,,,,,,
627,PT00M00.00S,2021-12-12T19:13:03.8Z,4,REGULAR,period,end,[],0,,,1610612749,97,112,2021-12-12T19:13:03Z,5810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M00.00S,2021-12-12T19:13:07.1Z,4,REGULAR,game,end,[],0,,,0,97,112,2021-12-12T19:13:07Z,5820000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
