actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
513,PT11M08.00S,2022-12-24T05:23:32.2Z,4,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,89,99,2022-12-24T05:23:44Z,5050000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,2882.0,,,,,,,,,,,,3.0,,,,,,,
514,PT11M01.00S,2022-12-24T05:23:47.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],2544,17.920499342969777,70.34313725490196,1610612747,89,99,2022-12-24T05:24:50Z,5060000,False,-102.0,116.0,1,left,MISS L. James 15' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,15.43,,,,,,,,,
515,PT10M58.00S,2022-12-24T05:23:50.1Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,89,99,2022-12-24T05:23:53Z,5070000,False,,,0,,L. Ball REBOUND (Off:0 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,514.0,7.0,7.0,0.0,,,,,,,,,,
516,PT10M42.00S,2022-12-24T05:24:06.0Z,4,REGULAR,2pt,Jump Shot,[],202330,80.73258869908015,73.52941176470588,1610612766,89,101,2022-12-24T05:24:10Z,5080000,False,118.0,129.0,1,right,G. Hayward 17' pullup Jump Shot (13 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,,,,17.43,13.0,,,,,,,,
517,PT10M31.00S,2022-12-24T05:24:20.6Z,4,REGULAR,foul,personal,[],1630163,,,1610612747,89,101,2022-12-24T05:24:31Z,5090000,False,,,0,,L. Ball personal FOUL (3 PF),"[1630163, 1629117]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,2882.0,3.0,0.0,Gabriel,1629117.0,,,,,,,,,,,,,,,
519,PT10M31.00S,2022-12-24T05:24:31.9Z,4,REGULAR,substitution,out,[],1631108,,,1610612747,89,101,2022-12-24T05:24:39Z,5110000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M31.00S,2022-12-24T05:24:31.9Z,4,REGULAR,substitution,in,[],1628418,,,1610612747,89,101,2022-12-24T05:24:39Z,5120000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M20.00S,2022-12-24T05:24:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,10.430354796320628,50.0,1610612747,89,101,2022-12-24T05:24:59Z,5130000,False,0.0,46.0,1,left,MISS T. Bryant Layup,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.55,,,,,,,,,
523,PT10M17.00S,2022-12-24T05:24:58.4Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,89,101,2022-12-24T05:24:59Z,5150000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,521.0,3.0,2.0,1.0,,,,,,,,,,
524,PT10M17.00S,2022-12-24T05:24:59.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,8.853482260183966,52.205882352941174,1610612747,89,101,2022-12-24T05:28:39Z,5160000,False,-11.0,31.0,1,left,MISS R. Westbrook putback Layup,[201566],1610612747.0,LAL,putback,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.26,,,,,,,,,
525,PT10M13.00S,2022-12-24T05:25:03.2Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,89,101,2022-12-24T05:25:03Z,5170000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,524.0,4.0,2.0,2.0,,,,,,,,,,
526,PT10M13.00S,2022-12-24T05:25:02.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,5.590000152587891,50.0,1610612747,91,101,2022-12-24T05:25:05Z,5180000,False,0.0,0.0,1,left,R. Westbrook tip Layup (14 PTS),[201566],1610612747.0,LAL,tip,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.0,14.0,,,,,,,,
527,PT10M13.00S,2022-12-24T05:25:08.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,91,101,2022-12-24T05:25:08Z,5190000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M13.00S,2022-12-24T05:27:32.9Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,91,101,2022-12-24T05:27:52Z,5200000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M13.00S,2022-12-24T05:27:32.9Z,4,REGULAR,substitution,in,[],203486,,,1610612766,91,101,2022-12-24T05:27:52Z,5210000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M03.00S,2022-12-24T05:28:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.55913272010513,48.28431372549019,1610612766,91,103,2022-12-24T05:28:21Z,5220000,False,-9.0,17.0,1,right,L. Ball driving reverse Layup (18 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.94,18.0,,,,,,,,
531,PT09M43.00S,2022-12-24T05:28:37.3Z,4,REGULAR,3pt,Jump Shot,[],1628418,24.096583442838366,12.990196078431367,1610612747,94,103,2022-12-24T05:28:42Z,5230000,False,185.0,174.0,1,left,T. Bryant 25' 3PT  (8 PTS) (R. Westbrook 6 AST),"[1628418, 201566]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.4,8.0,,,,,,R. Westbrook,201566.0,6.0
534,PT09M24.00S,2022-12-24T05:29:18.8Z,4,REGULAR,3pt,Jump Shot,[],1626162,71.53416557161628,75.98039215686275,1610612766,94,106,2022-12-24T05:33:39Z,5260000,False,130.0,215.0,1,right,K. Oubre Jr. 25' 3PT pullup (17 PTS) (J. McDaniels 3 AST),"[1626162, 1629667]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.13,17.0,,,,,,J. McDaniels,1629667.0,3.0
536,PT09M24.00S,2022-12-24T05:29:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.459264126149804,41.17647058823529,1610612747,94,106,2022-12-24T05:29:37Z,5280000,False,44.0,27.0,1,left,MISS R. Westbrook Layup,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.17,,,,,,,,,
537,PT09M24.00S,2022-12-24T05:29:35.1Z,4,REGULAR,rebound,offensive,[],1629117,,,1610612747,94,106,2022-12-24T05:29:35Z,5290000,False,,,0,,W. Gabriel REBOUND (Off:5 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,536.0,7.0,2.0,5.0,,,,,,,,,,
538,PT09M24.00S,2022-12-24T05:29:35.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629117,5.590000152587891,50.0,1610612747,96,106,2022-12-24T05:29:47Z,5300000,False,0.0,0.0,1,left,W. Gabriel tip Layup (13 PTS),[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.0,13.0,,,,,,,,
540,PT09M06.00S,2022-12-24T05:30:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,90.71944809461235,42.40196078431373,1610612766,96,106,2022-12-24T05:30:41Z,5320000,False,-38.0,35.0,1,right,MISS M. Plumlee Layup - blocked,"[203486, 1629117]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.15,,,,,Gabriel,1629117.0,,,
541,PT09M06.00S,2022-12-24T05:30:37.9Z,4,REGULAR,block,,[],1629117,,,1610612766,96,106,2022-12-24T05:30:40Z,5330000,False,,,0,,W. Gabriel BLOCK (1 BLK),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT09M06.00S,2022-12-24T05:30:37.9Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,96,106,2022-12-24T05:30:41Z,5340000,False,,,0,,M. Plumlee REBOUND (Off:3 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,540.0,8.0,5.0,3.0,,,,,,,,,,
543,PT09M06.00S,2022-12-24T05:30:41.7Z,4,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612766,96,106,2022-12-24T05:30:45Z,5350000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1628418, 203486]",1610612747.0,LAL,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,202053.0,2.0,0.0,Plumlee,203486.0,,,,,,,,,,,,,,,
545,PT09M06.00S,2022-12-24T05:31:04.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203486,,,1610612766,96,106,2022-12-24T05:31:04Z,5370000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
546,PT09M06.00S,2022-12-24T05:31:04.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,96,106,2022-12-24T05:31:04Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,545.0,,,,,,,,,,,,,
547,PT09M06.00S,2022-12-24T05:31:25.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203486,,,1610612766,96,107,2022-12-24T05:31:25Z,5390000,False,,,0,,M. Plumlee Free Throw 2 of 2 (9 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Made,,,,,,9.0,,,,,,,,
548,PT08M49.00S,2022-12-24T05:31:45.5Z,4,REGULAR,foul,personal,['2freethrow'],202330,,,1610612747,96,107,2022-12-24T05:31:55Z,5400000,False,,,0,,G. Hayward shooting personal FOUL (1 PF) (Reaves 2 FT),"[202330, 1630559]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,2882.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
550,PT08M49.00S,2022-12-24T05:32:07.0Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,97,107,2022-12-24T05:32:07Z,5420000,False,,,0,,A. Reaves Free Throw 1 of 2 (17 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,
551,PT08M49.00S,2022-12-24T05:32:09.3Z,4,REGULAR,substitution,out,[],1628418,,,1610612747,97,107,2022-12-24T05:32:16Z,5430000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M49.00S,2022-12-24T05:32:09.3Z,4,REGULAR,substitution,in,[],201976,,,1610612747,97,107,2022-12-24T05:32:16Z,5440000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M49.00S,2022-12-24T05:32:29.7Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,98,107,2022-12-24T05:32:29Z,5450000,False,,,0,,A. Reaves Free Throw 2 of 2 (18 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,18.0,,,,,,,,
554,PT08M37.00S,2022-12-24T05:32:43.4Z,4,REGULAR,turnover,lost ball,[],203486,,,1610612766,98,107,2022-12-24T05:35:53Z,5460000,False,,,0,,M. Plumlee lost ball TURNOVER (1 TO),"[203486, 1630559]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Reaves,1630559.0,,,,,
555,PT08M37.00S,2022-12-24T05:32:43.4Z,4,REGULAR,steal,,[],1630559,,,1610612747,98,107,2022-12-24T05:35:53Z,5470000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT08M33.00S,2022-12-24T05:32:47.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,6.093955321944804,50.0,1610612747,100,107,2022-12-24T05:33:03Z,5480000,False,0.0,5.0,1,left,L. James running DUNK (18 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.48,18.0,,,,,,A. Reaves,1630559.0,2.0
558,PT08M16.00S,2022-12-24T05:33:08.1Z,4,REGULAR,foul,offensive,[],1629667,,,1610612766,100,107,2022-12-24T05:33:15Z,5500000,False,,,0,,J. McDaniels offensive FOUL (2 PF),"[1629667, 2544]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,2.0,0.0,James,2544.0,,,,,,,,,,,,,,,
560,PT08M16.00S,2022-12-24T05:33:08.1Z,4,REGULAR,turnover,offensive foul,[],1629667,,,1610612766,100,107,2022-12-24T05:33:08Z,5520000,False,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,,,,,,,,,,,,1.0,,,,,,,
561,PT08M16.00S,2022-12-24T05:33:24.7Z,4,REGULAR,substitution,out,[],202330,,,1610612747,100,107,2022-12-24T05:33:27Z,5530000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M16.00S,2022-12-24T05:33:24.7Z,4,REGULAR,substitution,in,[],1626179,,,1610612747,100,107,2022-12-24T05:33:27Z,5540000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M06.00S,2022-12-24T05:33:46.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2544,33.6892247043364,46.81372549019608,1610612747,100,107,2022-12-24T05:33:51Z,5550000,False,16.0,264.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.47,,,,,,,,,
564,PT08M03.00S,2022-12-24T05:33:49.2Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,100,107,2022-12-24T05:33:51Z,5560000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,563.0,4.0,4.0,0.0,,,,,,,,,,
565,PT07M54.00S,2022-12-24T05:33:57.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.50788436268068,44.85294117647059,1610612766,100,107,2022-12-24T05:41:38Z,5570000,False,-26.0,27.0,1,right,MISS L. Ball driving reverse Layup,[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.75,,,,,,,,,
566,PT07M52.00S,2022-12-24T05:33:59.9Z,4,REGULAR,rebound,defensive,[],201976,,,1610612747,100,107,2022-12-24T05:34:03Z,5580000,False,,,0,,P. Beverley REBOUND (Off:2 Def:3),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,565.0,5.0,3.0,2.0,,,,,,,,,,
567,PT07M49.00S,2022-12-24T05:34:05.1Z,4,REGULAR,turnover,traveling,[],1630559,,,1610612747,100,107,2022-12-24T05:34:10Z,5590000,False,,,0,,A. Reaves traveling TURNOVER (2 TO),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1630886.0,,,,,,,,,,,,2.0,,,,,,,
568,PT07M49.00S,2022-12-24T05:34:09.7Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,100,107,2022-12-24T05:34:20Z,5600000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M49.00S,2022-12-24T05:34:09.7Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,100,107,2022-12-24T05:34:20Z,5610000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M41.00S,2022-12-24T05:34:32.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,62.86136662286465,45.58823529411765,1610612766,100,107,2022-12-24T05:42:05Z,5620000,False,-22.0,297.0,1,right,MISS L. Ball 29' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,29.74,,,,,,,,,
571,PT07M38.00S,2022-12-24T05:34:35.9Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,100,107,2022-12-24T05:34:37Z,5630000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,570.0,2.0,2.0,0.0,,,,,,,,,,
572,PT07M33.00S,2022-12-24T05:34:41.0Z,4,REGULAR,turnover,lost ball,[],2544,,,1610612747,100,107,2022-12-24T05:34:44Z,5640000,False,,,0,,L. James lost ball TURNOVER (3 TO),"[2544, 1630163]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,Ball,1630163.0,,,,,
573,PT07M33.00S,2022-12-24T05:34:41.0Z,4,REGULAR,steal,,[],1630163,,,1610612766,100,107,2022-12-24T05:34:42Z,5650000,False,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
574,PT07M29.00S,2022-12-24T05:34:44.6Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626179,77.44743758212877,10.784313725490193,1610612766,100,110,2022-12-24T05:42:44Z,5660000,False,-196.0,159.0,1,right,T. Rozier 25' 3PT running (20 PTS) (L. Ball 6 AST),"[1626179, 1630163]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,25.28,20.0,,,,,,L. Ball,1630163.0,6.0
576,PT07M27.00S,2022-12-24T05:34:52.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,100,110,2022-12-24T05:34:52Z,5680000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M27.00S,2022-12-24T05:37:21.5Z,4,REGULAR,substitution,out,[],201566,,,1610612747,100,110,2022-12-24T05:37:32Z,5690000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M27.00S,2022-12-24T05:37:21.5Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,100,110,2022-12-24T05:37:32Z,5700000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M27.00S,2022-12-24T05:37:21.5Z,4,REGULAR,substitution,out,[],1629117,,,1610612747,100,110,2022-12-24T05:37:32Z,5710000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M27.00S,2022-12-24T05:37:21.5Z,4,REGULAR,substitution,in,[],1628418,,,1610612747,100,110,2022-12-24T05:37:32Z,5720000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M27.00S,2022-12-24T05:37:21.5Z,4,REGULAR,substitution,in,[],1629022,,,1610612747,100,110,2022-12-24T05:37:32Z,5730000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M27.00S,2022-12-24T05:37:21.5Z,4,REGULAR,substitution,in,[],203471,,,1610612747,100,110,2022-12-24T05:37:32Z,5740000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M17.00S,2022-12-24T05:37:54.0Z,4,REGULAR,3pt,Jump Shot,[],1629022,23.308147174770042,87.5,1610612747,100,110,2022-12-24T05:37:59Z,5750000,False,-188.0,167.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.08,,,,,,,,,
584,PT07M13.00S,2022-12-24T05:37:58.0Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,100,110,2022-12-24T05:37:59Z,5760000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,583.0,4.0,3.0,1.0,,,,,,,,,,
585,PT07M01.00S,2022-12-24T05:38:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,89.79960578186596,53.92156862745098,1610612766,100,110,2022-12-24T05:43:22Z,5770000,False,20.0,43.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.76,,,,,,,,,
586,PT06M58.00S,2022-12-24T05:38:12.4Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,100,110,2022-12-24T05:38:14Z,5780000,False,,,0,,L. Ball REBOUND (Off:1 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,585.0,8.0,7.0,1.0,,,,,,,,,,
587,PT06M58.00S,2022-12-24T05:38:12.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630163,94.40999984741211,50.0,1610612766,100,112,2022-12-24T05:38:21Z,5790000,False,0.0,0.0,1,right,L. Ball tip Layup (20 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.0,20.0,,,,,,,,
588,PT06M51.00S,2022-12-24T05:38:19.1Z,4,REGULAR,3pt,Jump Shot,[],2544,31.84954007884363,38.725490196078425,1610612747,103,112,2022-12-24T05:38:23Z,5800000,False,56.0,247.0,1,left,L. James 25' 3PT  (21 PTS) (D. Schroder 4 AST),"[2544, 203471]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,25.33,21.0,,,,,,D. Schroder,203471.0,4.0
590,PT06M37.00S,2022-12-24T05:38:33.5Z,4,REGULAR,2pt,Jump Shot,[],1626162,77.84165571616295,50.0,1610612766,103,114,2022-12-24T05:38:42Z,5820000,False,0.0,156.0,1,right,K. Oubre Jr. 15' pullup Jump Shot (19 PTS) (L. Ball 7 AST),"[1626162, 1630163]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Center,,,,,,Made,,,,,15.58,19.0,,,,,,L. Ball,1630163.0,7.0
592,PT06M21.00S,2022-12-24T05:38:49.6Z,4,REGULAR,3pt,Jump Shot,[],1629022,6.619579500657039,4.166666666666657,1610612747,106,114,2022-12-24T05:38:57Z,5840000,False,229.0,10.0,1,left,L. Walker IV 3PT  (14 PTS) (L. James 6 AST),"[1629022, 2544]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,,,Made,,,,,22.94,14.0,,,,,,L. James,2544.0,6.0
594,PT06M21.00S,2022-12-24T05:38:56.6Z,4,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612747,106,114,2022-12-24T05:39:01Z,5860000,False,,,0,,K. Oubre Jr. shooting personal FOUL (5 PF) (Walker IV 1 FT),"[1626162, 1629022]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,202053.0,5.0,0.0,Walker IV,1629022.0,,,,,,,,,,,,,,,
596,PT06M21.00S,2022-12-24T05:39:21.9Z,4,REGULAR,freethrow,1 of 1,[],1629022,,,1610612747,107,114,2022-12-24T05:39:21Z,5880000,False,,,0,,L. Walker IV Free Throw 1 of 1 (15 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,Made,,,,,,15.0,,,,,,,,
597,PT06M02.00S,2022-12-24T05:39:43.2Z,4,REGULAR,3pt,Jump Shot,[],1626179,75.21353482260184,10.784313725490193,1610612766,107,114,2022-12-24T05:39:48Z,5890000,False,-196.0,180.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.65,,,,,,,,,
