actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
609,PT07M12.00S,2022-10-21T04:12:06.5Z,4,REGULAR,3pt,Jump Shot,[],1629308,83.09789750328515,95.83333333333333,1610612747,89,89,2022-10-21T04:12:11Z,6050000,229.0,106.0,1,right,MISS J. Toscano-Anderson 25' 3PT,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
610,PT07M10.00S,2022-10-21T04:12:09.3Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,89,89,2022-10-21T04:12:09Z,6060000,,,0,,P. George REBOUND (Off:1 Def:9),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,609.0,10.0,9.0,1.0,,,,,,,,,,,,,,
611,PT07M01.00S,2022-10-21T04:12:18.0Z,4,REGULAR,2pt,Jump Shot,[],202695,7.88436268068331,27.673100490196077,1610612746,89,89,2022-10-21T04:12:25Z,6070000,112.0,22.0,1,left,MISS K. Leonard 11' turnaround Shot,[202695],1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,11.37,Missed,,,,,,,,,,,,,,,,,,
612,PT06M59.00S,2022-10-21T04:12:20.0Z,4,REGULAR,rebound,offensive,[],202695,,,1610612746,89,89,2022-10-21T04:12:25Z,6080000,,,0,,K. Leonard REBOUND (Off:1 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,611.0,5.0,4.0,1.0,,,,,,,,,,,,,,
613,PT06M55.00S,2022-10-21T04:12:23.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202704,27.644546649145866,82.35294117647058,1610612746,89,92,2022-10-21T04:12:29Z,6090000,-162.0,207.0,1,left,R. Jackson 26' 3PT  (8 PTS) (K. Leonard 2 AST),"[202704, 202695]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,8.0,K. Leonard,202695.0,2.0,,,,,,,,,,
615,PT06M32.00S,2022-10-21T04:12:55.9Z,4,REGULAR,foul,personal,[],202331,,,1610612747,89,92,2022-10-21T04:13:11Z,6110000,,,0,,P. George personal FOUL (5 PF),"[202331, 2544]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1201.0,5.0,0.0,James,2544.0
617,PT06M32.00S,2022-10-21T04:13:06.7Z,4,REGULAR,substitution,out,[],2544,,,1610612747,89,92,2022-10-21T04:13:10Z,6130000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M32.00S,2022-10-21T04:13:06.7Z,4,REGULAR,substitution,in,[],203076,,,1610612747,89,92,2022-10-21T04:13:10Z,6140000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M24.00S,2022-10-21T04:13:23.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203076,85.80814717477004,54.603247549019606,1610612747,91,92,2022-10-21T04:13:29Z,6150000,23.0,81.0,1,right,A. Davis 8' Hook (25 PTS) (L. Walker IV 3 AST),"[203076, 1629022]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.41,Made,,,,,25.0,L. Walker IV,1629022.0,3.0,,,,,,,,,,
621,PT06M09.00S,2022-10-21T04:13:38.2Z,4,REGULAR,2pt,Jump Shot,[],202704,23.308147174770042,53.92156862745098,1610612746,91,92,2022-10-21T04:13:42Z,6170000,-20.0,167.0,1,left,MISS R. Jackson 16' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,16.77,Missed,,,,,,,,,,,,,,,,,,
622,PT06M06.00S,2022-10-21T04:13:41.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,91,92,2022-10-21T04:13:42Z,6180000,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,621.0,7.0,5.0,2.0,,,,,,,,,,,,,,
623,PT05M53.00S,2022-10-21T04:13:54.1Z,4,REGULAR,3pt,Jump Shot,[],1630559,74.4250985545335,15.686274509803923,1610612747,91,92,2022-10-21T04:14:01Z,6190000,-172.0,188.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
624,PT05M50.00S,2022-10-21T04:13:57.1Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,91,92,2022-10-21T04:14:01Z,6200000,,,0,,I. Zubac REBOUND (Off:5 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,623.0,14.0,9.0,5.0,,,,,,,,,,,,,,
625,PT05M50.00S,2022-10-21T04:13:58.1Z,4,REGULAR,turnover,lost ball,[],1627826,,,1610612746,91,92,2022-10-21T04:14:08Z,6210000,,,0,,I. Zubac lost ball TURNOVER (3 TO),"[1627826, 201976]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,Beverley,201976.0,,,,,,,
626,PT05M50.00S,2022-10-21T04:13:58.1Z,4,REGULAR,steal,,[],201976,,,1610612747,91,92,2022-10-21T04:14:00Z,6220000,,,0,,P. Beverley STEAL (2 STL),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
627,PT05M46.00S,2022-10-21T04:14:01.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201976,77.973061760841,93.62745098039215,1610612747,91,92,2022-10-21T04:14:11Z,6230000,218.0,155.0,1,right,MISS P. Beverley 26' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
628,PT05M43.00S,2022-10-21T04:14:03.5Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,91,92,2022-10-21T04:14:03Z,6240000,,,0,,I. Zubac REBOUND (Off:5 Def:10),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,627.0,15.0,10.0,5.0,,,,,,,,,,,,,,
629,PT05M39.00S,2022-10-21T04:14:07.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,27.90735873850197,79.65686274509804,1610612746,91,95,2022-10-21T04:14:39Z,6250000,-148.0,210.0,1,left,L. Kennard 25' 3PT running (11 PTS) (P. George 3 AST),"[1628379, 202331]",1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.69,Made,,,,,11.0,P. George,202331.0,3.0,,,,,,,,,,
631,PT05M39.00S,2022-10-21T04:14:15.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,91,95,2022-10-21T04:14:15Z,6270000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M39.00S,2022-10-21T04:17:12.9Z,4,REGULAR,substitution,out,[],1629308,,,1610612747,91,95,2022-10-21T04:17:40Z,6280000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M39.00S,2022-10-21T04:17:12.9Z,4,REGULAR,substitution,out,[],202704,,,1610612747,91,95,2022-10-21T04:17:40Z,6290000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M39.00S,2022-10-21T04:17:12.9Z,4,REGULAR,substitution,in,[],201566,,,1610612747,91,95,2022-10-21T04:17:40Z,6300000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M39.00S,2022-10-21T04:17:12.9Z,4,REGULAR,substitution,in,[],202322,,,1610612747,91,95,2022-10-21T04:17:40Z,6310000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M24.00S,2022-10-21T04:18:03.5Z,4,REGULAR,foul,personal,['2freethrow'],202695,,,1610612747,91,95,2022-10-21T04:18:25Z,6320000,,,0,,K. Leonard shooting personal FOUL (3 PF) (Walker IV 2 FT),"[202695, 1629022]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2715.0,3.0,0.0,Walker IV,1629022.0
639,PT05M24.00S,2022-10-21T04:18:26.1Z,4,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,92,95,2022-10-21T04:18:26Z,6340000,,,0,,L. Walker IV Free Throw 1 of 2 (21 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
640,PT05M24.00S,2022-10-21T04:18:38.4Z,4,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,93,95,2022-10-21T04:18:38Z,6350000,,,0,,L. Walker IV Free Throw 2 of 2 (22 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
641,PT05M15.00S,2022-10-21T04:18:52.6Z,4,REGULAR,foul,personal,[],201566,,,1610612746,93,95,2022-10-21T04:19:05Z,6360000,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 202331]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,3.0,0.0,George,202331.0
643,PT04M58.00S,2022-10-21T04:19:26.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202695,10.693166885676746,50.0,1610612746,93,97,2022-10-21T04:19:32Z,6380000,0.0,48.0,1,left,K. Leonard turnaround bank Hook (12 PTS),[202695],1610612746.0,LAC,turnaround bank,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,,,,,12.0,,,,,,,,,,,,,
644,PT04M38.00S,2022-10-21T04:19:46.8Z,4,REGULAR,2pt,Jump Shot,[],203076,78.10446780551905,79.90196078431373,1610612747,93,97,2022-10-21T04:19:52Z,6390000,150.0,153.0,1,right,MISS A. Davis 21' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,21.41,Missed,,,,,,,,,,,,,,,,,,
645,PT04M35.00S,2022-10-21T04:19:49.8Z,4,REGULAR,rebound,defensive,[],202322,,,1610612746,93,97,2022-10-21T04:19:52Z,6400000,,,0,,J. Wall REBOUND (Off:0 Def:3),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,,,644.0,3.0,3.0,0.0,,,,,,,,,,,,,,
646,PT04M22.00S,2022-10-21T04:20:03.2Z,4,REGULAR,turnover,bad pass,[],202322,,,1610612746,93,97,2022-10-21T04:20:12Z,6410000,,,0,,J. Wall bad pass TURNOVER (3 TO),"[202322, 201566]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,Westbrook,201566.0,,,,,,,
647,PT04M22.00S,2022-10-21T04:20:03.2Z,4,REGULAR,steal,,[],201566,,,1610612747,93,97,2022-10-21T04:20:05Z,6420000,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
648,PT04M17.00S,2022-10-21T04:20:08.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,90.45663600525624,46.32352941176471,1610612747,93,97,2022-10-21T04:21:04Z,6430000,-18.0,37.0,1,right,MISS L. Walker IV running Layup,[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,,,,,,,,,,,,,,
649,PT04M16.00S,2022-10-21T04:20:09.2Z,4,REGULAR,rebound,offensive,[],1629022,,,1610612747,93,97,2022-10-21T04:21:04Z,6440000,,,0,,L. Walker IV REBOUND (Off:1 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,648.0,3.0,2.0,1.0,,,,,,,,,,,,,,
650,PT04M15.00S,2022-10-21T04:20:11.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1629022,92.16491458607096,45.09803921568627,1610612747,93,97,2022-10-21T04:21:11Z,6450000,-25.0,21.0,1,right,MISS L. Walker IV putback Layup,[1629022],1610612747.0,LAL,putback,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
651,PT04M13.00S,2022-10-21T04:20:13.0Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,93,97,2022-10-21T04:20:29Z,6460000,,,0,,I. Zubac REBOUND (Off:5 Def:11),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,650.0,16.0,11.0,5.0,,,,,,,,,,,,,,
652,PT04M02.00S,2022-10-21T04:20:24.5Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,93,97,2022-10-21T04:20:33Z,6470000,,,0,,P. George bad pass TURNOVER (5 TO),"[202331, 201566]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,5.0,Westbrook,201566.0,,,,,,,
653,PT04M02.00S,2022-10-21T04:20:24.5Z,4,REGULAR,steal,,[],201566,,,1610612747,93,97,2022-10-21T04:20:29Z,6480000,,,0,,R. Westbrook STEAL (4 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
654,PT04M02.00S,2022-10-21T04:20:36.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,93,97,2022-10-21T04:20:36Z,6490000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT04M02.00S,2022-10-21T04:21:40.4Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,93,97,2022-10-21T04:22:18Z,6500000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M02.00S,2022-10-21T04:21:40.4Z,4,REGULAR,substitution,in,[],2544,,,1610612747,93,97,2022-10-21T04:22:18Z,6510000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M37.00S,2022-10-21T04:22:39.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201566,83.75492772667542,80.14705882352942,1610612747,93,97,2022-10-21T04:22:46Z,6520000,151.0,100.0,1,right,MISS R. Westbrook 18' fadeaway Shot - blocked,"[201566, 1627826]",1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right,18.1,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
658,PT03M37.00S,2022-10-21T04:22:39.7Z,4,REGULAR,block,,[],1627826,,,1610612747,93,97,2022-10-21T04:22:42Z,6530000,,,0,,I. Zubac BLOCK (4 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
659,PT03M33.00S,2022-10-21T04:22:43.7Z,4,REGULAR,rebound,defensive,[],202322,,,1610612746,93,97,2022-10-21T04:22:46Z,6540000,,,0,,J. Wall REBOUND (Off:0 Def:4),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right,,,657.0,4.0,4.0,0.0,,,,,,,,,,,,,,
660,PT03M20.00S,2022-10-21T04:22:57.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,12.795663600525614,51.470588235294116,1610612746,93,97,2022-10-21T04:23:03Z,6550000,-7.0,68.0,1,left,MISS K. Leonard 6' driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,,
661,PT03M20.00S,2022-10-21T04:22:57.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,93,97,2022-10-21T04:23:03Z,6560000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,660.0,,,,,,,,,,,,,,,,,
662,PT03M20.00S,2022-10-21T04:23:03.2Z,4,REGULAR,foul,personal,[],203076,,,1610612746,93,97,2022-10-21T04:23:24Z,6570000,,,0,,A. Davis loose ball personal FOUL (2 PF),"[203076, 1627826]",1610612747.0,LAL,loose ball,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Zubac,1627826.0
664,PT03M07.00S,2022-10-21T04:23:34.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202322,20.811432325886997,55.88235294117647,1610612746,93,99,2022-10-21T04:23:38Z,6590000,-29.0,143.0,1,left,J. Wall 14' pullup Jump Shot (15 PTS),[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Mid-Range,8-16 Center,14.61,Made,,,,,15.0,,,,,,,,,,,,,
665,PT02M54.00S,2022-10-21T04:23:48.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,84.80617608409987,57.35294117647059,1610612747,93,99,2022-10-21T04:23:59Z,6600000,37.0,90.0,1,right,MISS P. Beverley 9' driving floating Shot - blocked,"[201976, 1627826]",1610612747.0,LAL,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,9.75,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
666,PT02M54.00S,2022-10-21T04:23:48.7Z,4,REGULAR,block,,[],1627826,,,1610612747,93,99,2022-10-21T04:23:52Z,6610000,,,0,,I. Zubac BLOCK (5 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
667,PT02M50.00S,2022-10-21T04:23:52.7Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,93,99,2022-10-21T04:23:59Z,6620000,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,665.0,6.0,5.0,1.0,,,,,,,,,,,,,,
668,PT02M42.00S,2022-10-21T04:23:59.8Z,4,REGULAR,3pt,Jump Shot,[],202322,11.218791064388967,1.9607843137254974,1610612746,93,99,2022-10-21T04:24:05Z,6630000,240.0,53.0,1,left,MISS J. Wall 24' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Right Corner 3,24+ Right,24.6,Missed,,,,,,,,,,,,,,,,,,
669,PT02M39.00S,2022-10-21T04:24:02.5Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,93,99,2022-10-21T04:24:02Z,6640000,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,668.0,8.0,7.0,1.0,,,,,,,,,,,,,,
670,PT02M37.00S,2022-10-21T04:24:10.3Z,4,REGULAR,foul,offensive,[],2544,,,1610612747,93,99,2022-10-21T04:26:29Z,6650000,,,0,,L. James charge offensive FOUL (3 PF),"[2544, 202695]",1610612747.0,LAL,charge,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2715.0,3.0,0.0,Leonard,202695.0
672,PT02M37.00S,2022-10-21T04:24:10.3Z,4,REGULAR,turnover,offensive foul,[],2544,,,1610612747,93,99,2022-10-21T04:24:10Z,6670000,,,0,,L. James offensive foul TURNOVER (1 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,2715.0,,,,
673,PT02M22.00S,2022-10-21T04:24:43.5Z,4,REGULAR,turnover,traveling,[],202695,,,1610612746,93,99,2022-10-21T04:24:49Z,6680000,,,0,,K. Leonard traveling TURNOVER (2 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,,,,,2715.0,,,,
674,PT02M09.00S,2022-10-21T04:25:12.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201566,67.46057818659658,46.07843137254902,1610612747,93,99,2022-10-21T04:25:16Z,6690000,-20.0,253.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
675,PT02M06.00S,2022-10-21T04:25:15.1Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,93,99,2022-10-21T04:25:16Z,6700000,,,0,,K. Leonard REBOUND (Off:1 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,674.0,7.0,6.0,1.0,,,,,,,,,,,,,,
676,PT01M54.00S,2022-10-21T04:25:26.4Z,4,REGULAR,3pt,Jump Shot,[],202331,27.513140604467807,79.90196078431373,1610612746,93,99,2022-10-21T04:25:31Z,6710000,-150.0,206.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
677,PT01M51.00S,2022-10-21T04:25:29.4Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,93,99,2022-10-21T04:25:31Z,6720000,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,676.0,9.0,8.0,1.0,,,,,,,,,,,,,,
678,PT01M37.00S,2022-10-21T04:25:43.6Z,4,REGULAR,3pt,Jump Shot,[],203076,80.33837056504599,91.17647058823529,1610612747,93,99,2022-10-21T04:25:49Z,6730000,206.0,132.0,1,right,MISS A. Davis 24' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,24.47,Missed,,,,,,,,,,,,,,,,,,
679,PT01M35.00S,2022-10-21T04:25:45.6Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,93,99,2022-10-21T04:25:45Z,6740000,,,0,,L. James REBOUND (Off:2 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,678.0,10.0,8.0,2.0,,,,,,,,,,,,,,
680,PT01M34.00S,2022-10-21T04:25:46.4Z,4,REGULAR,turnover,lost ball,[],2544,,,1610612747,93,99,2022-10-21T04:25:54Z,6750000,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 202331]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,George,202331.0,,,,,,,
681,PT01M34.00S,2022-10-21T04:25:46.4Z,4,REGULAR,steal,,[],202331,,,1610612746,93,99,2022-10-21T04:25:49Z,6760000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
682,PT01M10.00S,2022-10-21T04:26:11.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202322,31.980946123521676,39.70588235294118,1610612746,93,99,2022-10-21T04:26:21Z,6770000,51.0,248.0,1,left,MISS J. Wall 25' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
683,PT01M08.00S,2022-10-21T04:26:13.0Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,93,99,2022-10-21T04:26:13Z,6780000,,,0,,I. Zubac REBOUND (Off:6 Def:11),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,682.0,17.0,11.0,6.0,,,,,,,,,,,,,,
684,PT01M05.00S,2022-10-21T04:26:16.8Z,4,REGULAR,turnover,bad pass,[],1627826,,,1610612746,93,99,2022-10-21T04:27:08Z,6790000,,,0,,I. Zubac bad pass TURNOVER (4 TO),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,Westbrook,201566.0,,,,,,,
685,PT01M05.00S,2022-10-21T04:26:16.8Z,4,REGULAR,steal,,[],201566,,,1610612747,93,99,2022-10-21T04:26:18Z,6800000,,,0,,R. Westbrook STEAL (5 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
686,PT01M04.00S,2022-10-21T04:26:27.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612747,93,99,2022-10-21T04:26:49Z,6810000,,,0,,L. Kennard personal FOUL (3 PF) (Walker IV 2 FT),"[1628379, 1629022]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Walker IV,1629022.0
688,PT01M04.00S,2022-10-21T04:27:01.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629022,,,1610612747,94,99,2022-10-21T04:27:01Z,6830000,,,0,,L. Walker IV Free Throw 1 of 2 (23 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
689,PT01M04.00S,2022-10-21T04:27:06.8Z,4,REGULAR,substitution,out,[],201566,,,1610612747,94,99,2022-10-21T04:27:12Z,6840000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT01M04.00S,2022-10-21T04:27:06.8Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,94,99,2022-10-21T04:27:12Z,6850000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
