actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
611,PT07M04.00S,2022-10-23T21:37:50.0Z,4,REGULAR,2pt,Jump Shot,[],1626159,89.6681997371879,68.87254901960785,1610612757,91,86,2022-10-23T21:50:58Z,6040000,94.0,45.0,1,right,MISS J. Winslow 10' turnaround fadeaway Shot,[1626159],1610612757.0,POR,turnaround fadeaway,,,Winslow,J. Winslow,,,,,Mid-Range,8-16 Right,10.44,Missed,,,,,,,,,,,,,,,,,,
612,PT06M59.00S,2022-10-23T21:37:55.0Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,91,86,2022-10-23T21:50:58Z,6050000,,,0,,J. Nurkic REBOUND (Off:2 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,611.0,9.0,7.0,2.0,,,,,,,,,,,,,,
613,PT06M58.00S,2022-10-23T21:37:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,88.61695137976346,50.49019607843137,1610612757,91,86,2022-10-23T21:38:07Z,6060000,2.0,55.0,1,right,MISS J. Nurkic Layup - blocked,"[203994, 203076]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,Davis,203076.0,,,,,,,,
614,PT06M58.00S,2022-10-23T21:37:55.6Z,4,REGULAR,block,,[],203076,,,1610612757,91,86,2022-10-23T21:37:57Z,6070000,,,0,,A. Davis BLOCK (6 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT06M58.00S,2022-10-23T21:37:55.6Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612747,91,86,2022-10-23T21:38:07Z,6080000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:4),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,613.0,4.0,4.0,0.0,,,,,,,,,,,,,,
616,PT06M51.00S,2022-10-23T21:38:05.5Z,4,REGULAR,foul,personal,[],203994,,,1610612747,91,86,2022-10-23T21:38:18Z,6090000,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 203076]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2530.0,3.0,1.0,Davis,203076.0,,,
619,PT06M51.00S,2022-10-23T21:40:05.4Z,4,REGULAR,substitution,out,[],1629014,,,1610612747,91,86,2022-10-23T21:40:18Z,6120000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M51.00S,2022-10-23T21:40:05.4Z,4,REGULAR,substitution,in,[],203924,,,1610612747,91,86,2022-10-23T21:40:18Z,6130000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M46.00S,2022-10-23T21:40:34.8Z,4,REGULAR,turnover,traveling,[],201976,,,1610612747,91,86,2022-10-23T21:40:41Z,6140000,,,0,,P. Beverley traveling TURNOVER (2 TO),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,2005.0,,,,,2.0,,
622,PT06M31.00S,2022-10-23T21:40:56.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203081,60.23324572930355,50.98039215686275,1610612757,91,86,2022-10-23T21:52:07Z,6150000,5.0,321.0,1,right,MISS D. Lillard 32' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,32.13,Missed,,,,,,,,,,,,,,,,,,
623,PT06M28.00S,2022-10-23T21:40:59.8Z,4,REGULAR,rebound,defensive,[],201976,,,1610612747,91,86,2022-10-23T21:41:01Z,6160000,,,0,,P. Beverley REBOUND (Off:1 Def:3),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,622.0,4.0,3.0,1.0,,,,,,,,,,,,,,
624,PT06M15.00S,2022-10-23T21:41:12.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,7.408015768725363,52.450980392156865,1610612747,93,86,2022-10-23T21:41:19Z,6170000,-12.0,17.0,1,left,T. Brown Jr. cutting Layup (4 PTS) (A. Davis 3 AST),"[1628972, 203076]",1610612747.0,LAL,cutting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,4.0,A. Davis,203076.0,3.0,,,,,,,,,,
626,PT05M54.00S,2022-10-23T21:41:33.7Z,4,REGULAR,2pt,Jump Shot,[],203924,70.48291721419186,57.1078431372549,1610612757,93,88,2022-10-23T21:41:38Z,6190000,36.0,225.0,1,right,J. Grant 22' pullup Jump Shot (14 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,22.78,Made,,,,,14.0,,,,,,,,,,,,,
627,PT05M29.00S,2022-10-23T21:41:58.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.619579500657039,49.754901960784316,1610612747,95,88,2022-10-23T21:53:04Z,6200000,1.0,10.0,1,left,L. James cutting finger roll Layup (24 PTS) (T. Brown Jr. 1 AST),"[2544, 1628972]",1610612747.0,LAL,cutting finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,24.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,
629,PT05M06.00S,2022-10-23T21:42:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.69053876478318,50.245098039215684,1610612757,95,90,2022-10-23T21:42:27Z,6220000,1.0,16.0,1,right,D. Lillard driving finger roll Layup (31 PTS),[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,31.0,,,,,,,,,,,,,
630,PT04M42.00S,2022-10-23T21:42:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.145203679369246,55.63725490196079,1610612747,97,90,2022-10-23T21:42:54Z,6230000,-28.0,15.0,1,left,L. James driving Layup (26 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,26.0,,,,,,,,,,,,,
631,PT04M42.00S,2022-10-23T21:42:51.8Z,4,REGULAR,foul,personal,['1freethrow'],203924,,,1610612747,97,90,2022-10-23T21:42:58Z,6240000,,,0,,J. Grant shooting personal FOUL (3 PF) (James 1 FT),"[203924, 2544]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1204.0,3.0,0.0,James,2544.0,,,
633,PT04M42.00S,2022-10-23T21:43:07.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,97,90,2022-10-23T21:44:23Z,6260000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M42.00S,2022-10-23T21:45:44.0Z,4,REGULAR,substitution,out,[],1628972,,,1610612747,97,90,2022-10-23T21:46:03Z,6270000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M42.00S,2022-10-23T21:45:44.0Z,4,REGULAR,substitution,in,[],201566,,,1610612747,97,90,2022-10-23T21:46:03Z,6280000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M42.00S,2022-10-23T21:46:22.5Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,98,90,2022-10-23T21:46:22Z,6290000,,,0,,L. James Free Throw 1 of 1 (27 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
639,PT04M26.00S,2022-10-23T21:46:44.7Z,4,REGULAR,foul,personal,[],2544,,,1610612757,98,90,2022-10-23T21:49:18Z,6300000,,,0,,L. James personal FOUL (3 PF),"[2544, 203081]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1204.0,3.0,0.0,Lillard,203081.0,,,
641,PT04M26.00S,2022-10-23T21:47:21.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612757,98,90,2022-10-23T21:50:12Z,6320000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M17.00S,2022-10-23T21:49:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.37647831800263,49.01960784313726,1610612757,98,92,2022-10-23T21:49:36Z,6340000,-5.0,29.0,1,right,D. Lillard cutting Layup (33 PTS) (J. Winslow 3 AST),"[203081, 1626159]",1610612757.0,POR,cutting,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,33.0,J. Winslow,1626159.0,3.0,,,,,,,,,,
645,PT03M55.00S,2022-10-23T21:49:55.2Z,4,REGULAR,3pt,Jump Shot,[],2544,33.6892247043364,41.17647058823529,1610612747,98,92,2022-10-23T21:49:58Z,6360000,44.0,264.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
646,PT03M53.00S,2022-10-23T21:49:56.8Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,98,92,2022-10-23T21:49:56Z,6370000,,,0,,J. Hart REBOUND (Off:2 Def:13),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,645.0,15.0,13.0,2.0,,,,,,,,,,,,,,
648,PT03M43.00S,2022-10-23T21:50:25.1Z,4,REGULAR,foul,personal,[],1629022,,,1610612757,98,92,2022-10-23T21:50:31Z,6390000,,,0,,L. Walker IV personal FOUL (3 PF),"[1629022, 203081]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2005.0,3.0,0.0,Lillard,203081.0,,,
650,PT03M43.00S,2022-10-23T21:50:31.4Z,4,REGULAR,substitution,out,[],1626159,,,1610612757,98,92,2022-10-23T21:50:34Z,6410000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M43.00S,2022-10-23T21:50:31.4Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,98,92,2022-10-23T21:50:34Z,6420000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M38.00S,2022-10-23T21:51:44.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,98,92,2022-10-23T21:51:44Z,6440000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M34.00S,2022-10-23T21:53:19.1Z,4,REGULAR,2pt,Jump Shot,[],203924,84.80617608409987,23.284313725490193,1610612757,98,92,2022-10-23T21:53:24Z,6450000,-134.0,90.0,1,right,MISS J. Grant 16' step back Shot,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,16.13,Missed,,,,,,,,,,,,,,,,,,
655,PT03M30.00S,2022-10-23T21:53:23.1Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,98,92,2022-10-23T21:53:24Z,6460000,,,0,,A. Davis REBOUND (Off:5 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left,,,654.0,10.0,5.0,5.0,,,,,,,,,,,,,,
656,PT03M17.00S,2022-10-23T21:53:35.4Z,4,REGULAR,3pt,Jump Shot,[],201566,25.804862023653087,84.06862745098039,1610612747,98,92,2022-10-23T21:53:40Z,6470000,-170.0,190.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
657,PT03M14.00S,2022-10-23T21:53:38.4Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,98,92,2022-10-23T21:53:40Z,6480000,,,0,,J. Nurkic REBOUND (Off:2 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,656.0,10.0,8.0,2.0,,,,,,,,,,,,,,
658,PT02M58.00S,2022-10-23T21:53:54.5Z,4,REGULAR,3pt,Jump Shot,[],203081,62.59855453350854,64.4607843137255,1610612757,98,95,2022-10-23T21:53:59Z,6490000,72.0,299.0,1,right,D. Lillard 30' 3PT step back (36 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,30.77,Made,,,,,36.0,,,,,,,,,,,,,
659,PT02M38.00S,2022-10-23T21:54:15.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.699737187910642,49.26470588235294,1610612747,100,95,2022-10-23T21:54:21Z,6500000,4.0,1.0,1,left,A. Davis cutting DUNK (22 PTS) (R. Westbrook 6 AST),"[203076, 201566]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,22.0,R. Westbrook,201566.0,6.0,,,,,,,,,,
661,PT02M29.00S,2022-10-23T21:54:27.7Z,4,REGULAR,foul,personal,[],203076,,,1610612757,100,95,2022-10-23T21:54:33Z,6520000,,,0,,A. Davis personal FOUL (4 PF),"[203076, 1629014]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2530.0,4.0,0.0,Simons,1629014.0,,,
663,PT02M16.00S,2022-10-23T21:55:01.5Z,4,REGULAR,3pt,Jump Shot,[],203924,64.70105124835743,48.529411764705884,1610612757,100,95,2022-10-23T21:55:06Z,6540000,-7.0,279.0,1,right,MISS J. Grant 27' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,27.94,Missed,,,,,,,,,,,,,,,,,,
664,PT02M14.00S,2022-10-23T21:55:03.5Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,100,95,2022-10-23T21:55:06Z,6550000,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,663.0,6.0,6.0,0.0,,,,,,,,,,,,,,
665,PT01M56.00S,2022-10-23T21:55:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.356767411300922,53.431372549019606,1610612747,102,95,2022-10-23T21:55:27Z,6560000,-17.0,7.0,1,left,L. James driving Layup (29 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,29.0,,,,,,,,,,,,,
666,PT01M52.00S,2022-10-23T21:55:37.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612757,102,95,2022-10-23T21:55:41Z,6570000,,,0,,A. Davis personal FOUL (5 PF) (Lillard 2 FT),"[203076, 203081]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1204.0,5.0,0.0,Lillard,203081.0,,,
668,PT01M52.00S,2022-10-23T21:56:07.5Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,102,96,2022-10-23T21:56:07Z,6590000,,,0,,D. Lillard Free Throw 1 of 2 (37 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,37.0,,,,,,,,,,,,,
669,PT01M52.00S,2022-10-23T21:56:24.2Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,102,97,2022-10-23T21:56:24Z,6600000,,,0,,D. Lillard Free Throw 2 of 2 (38 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,38.0,,,,,,,,,,,,,
671,PT01M28.00S,2022-10-23T21:56:50.2Z,4,REGULAR,3pt,Jump Shot,[],201976,20.68002628120894,9.313725490196077,1610612747,102,97,2022-10-23T21:56:55Z,6620000,203.0,142.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
672,PT01M25.00S,2022-10-23T21:56:53.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,102,97,2022-10-23T21:56:55Z,6630000,,,0,,J. Nurkic REBOUND (Off:2 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,671.0,11.0,9.0,2.0,,,,,,,,,,,,,,
673,PT01M15.00S,2022-10-23T21:57:03.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,91.77069645203679,43.38235294117647,1610612757,102,97,2022-10-23T21:57:27Z,6640000,-33.0,25.0,1,right,MISS J. Grant driving DUNK - blocked,"[203924, 1629022]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,4.14,Missed,,,,,,,,,Walker IV,1629022.0,,,,,,,,
674,PT01M15.00S,2022-10-23T21:57:03.5Z,4,REGULAR,block,,[],1629022,,,1610612757,102,97,2022-10-23T21:57:05Z,6650000,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
675,PT01M14.00S,2022-10-23T21:57:04.5Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,102,97,2022-10-23T21:57:10Z,6660000,,,0,,J. Nurkic REBOUND (Off:3 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,673.0,12.0,9.0,3.0,,,,,,,,,,,,,,
676,PT01M14.00S,2022-10-23T21:57:08.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612757,102,99,2022-10-23T21:57:08Z,6670000,0.0,0.0,1,right,J. Nurkic putback Layup (6 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
677,PT00M52.50S,2022-10-23T21:57:30.8Z,4,REGULAR,3pt,Jump Shot,[],2544,26.987516425755587,18.627450980392155,1610612747,102,99,2022-10-23T21:57:40Z,6680000,157.0,201.0,1,left,MISS L. James 25' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
678,PT00M50.40S,2022-10-23T21:57:32.9Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,102,99,2022-10-23T21:57:34Z,6690000,,,0,,J. Nurkic REBOUND (Off:3 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,677.0,13.0,10.0,3.0,,,,,,,,,,,,,,
679,PT00M36.10S,2022-10-23T21:57:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,93.2161629434954,57.35294117647059,1610612757,102,101,2022-10-23T21:57:55Z,6700000,37.0,11.0,1,right,A. Simons driving floating bank Jump Shot (12 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,12.0,,,,,,,,,,,,,
680,PT00M27.30S,2022-10-23T21:57:59.8Z,4,REGULAR,2pt,Jump Shot,[],201566,17.789093298291732,29.65686274509804,1610612747,102,101,2022-10-23T21:58:10Z,6710000,102.0,115.0,1,left,MISS R. Westbrook 15' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,15.33,Missed,,,,,,,,,,,,,,,,,,
681,PT00M25.30S,2022-10-23T21:58:01.8Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,102,101,2022-10-23T21:58:10Z,6720000,,,0,,J. Hart REBOUND (Off:2 Def:14),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,680.0,16.0,14.0,2.0,,,,,,,,,,,,,,
685,PT00M21.80S,2022-10-23T21:58:22.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612757,102,101,2022-10-23T22:02:07Z,6760000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M12.40S,2022-10-23T22:02:46.9Z,4,REGULAR,3pt,Jump Shot,[],203081,70.74572930354796,20.833333333333343,1610612757,102,104,2022-10-23T22:03:10Z,6780000,-146.0,222.0,1,right,D. Lillard 26' 3PT step back (41 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,41.0,,,,,,,,,,,,,
688,PT00M12.40S,2022-10-23T22:02:53.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,102,104,2022-10-23T22:02:53Z,6790000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M12.40S,2022-10-23T22:03:37.9Z,4,REGULAR,substitution,out,[],201566,,,1610612747,102,104,2022-10-23T22:04:09Z,6800000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M12.40S,2022-10-23T22:03:37.9Z,4,REGULAR,substitution,out,[],1629014,,,1610612747,102,104,2022-10-23T22:04:09Z,6810000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M12.40S,2022-10-23T22:03:37.9Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,102,104,2022-10-23T22:04:09Z,6820000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M12.40S,2022-10-23T22:03:37.9Z,4,REGULAR,substitution,in,[],1626159,,,1610612747,102,104,2022-10-23T22:04:09Z,6830000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M07.70S,2022-10-23T22:04:43.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,6.225361366622863,49.50980392156863,1610612747,104,104,2022-10-23T22:04:48Z,6840000,2.0,6.0,1,left,L. James driving DUNK (31 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,31.0,,,,,,,,,,,,,
694,PT00M07.70S,2022-10-23T22:04:50.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,104,104,2022-10-23T22:04:50Z,6850000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M07.70S,2022-10-23T22:05:51.3Z,4,REGULAR,substitution,out,[],1630559,,,1610612757,104,104,2022-10-23T22:06:20Z,6860000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M07.70S,2022-10-23T22:05:51.3Z,4,REGULAR,substitution,out,[],1628404,,,1610612757,104,104,2022-10-23T22:06:20Z,6870000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M07.70S,2022-10-23T22:05:51.3Z,4,REGULAR,substitution,in,[],1629308,,,1610612757,104,104,2022-10-23T22:06:20Z,6880000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M07.70S,2022-10-23T22:05:51.3Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,104,104,2022-10-23T22:06:20Z,6890000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M03.00S,2022-10-23T22:06:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.55913272010513,49.754901960784316,1610612757,104,106,2022-10-23T22:06:47Z,6900000,-1.0,17.0,1,right,J. Grant driving Layup (16 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,16.0,,,,,,,,,,,,,
700,PT00M03.00S,2022-10-23T22:06:50.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,104,106,2022-10-23T22:06:50Z,6910000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M03.00S,2022-10-23T22:07:56.8Z,4,REGULAR,substitution,out,[],1629308,,,1610612747,104,106,2022-10-23T22:08:17Z,6920000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M03.00S,2022-10-23T22:07:56.8Z,4,REGULAR,substitution,out,[],203994,,,1610612747,104,106,2022-10-23T22:08:17Z,6930000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M03.00S,2022-10-23T22:07:56.8Z,4,REGULAR,substitution,out,[],1629014,,,1610612747,104,106,2022-10-23T22:08:17Z,6940000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M03.00S,2022-10-23T22:07:56.8Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,104,106,2022-10-23T22:08:17Z,6950000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M03.00S,2022-10-23T22:07:56.8Z,4,REGULAR,substitution,in,[],1628404,,,1610612747,104,106,2022-10-23T22:08:17Z,6960000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
